season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2015-16,6768321,33,1,Manchester_United,Away,795260,201084.0,Timothy Fosu-Mensah,timothy-fosu-mensah,D,False,,,1.0,5.0,13.0,18.0,1.0,1.0,4.0,,,1.0,,,,1.0,3.0,8.0,,,,,,,,5.0,,,68.0,,1.0,,,,,,7.5,,,,6.0,2.0,1.0,,9.0,,14.0,19.0,32.0,1,5.0,61.0,,1.0,1.0,
2015-16,6768321,33,1,Manchester_United,Away,814590,176297.0,Marcus Rashford,marcus-rashford,F,False,,,,6.0,,6.0,3.0,,,,,,1.0,,,,6.0,,,,1.0,,,,,,,,45.0,,,,,,,,6.2,,,,,1.0,2.0,,,,12.0,,10.0,0,,16.0,3.0,,,
2015-16,6768336,34,1,Manchester_United,Home,751,13017.0,Wayne Rooney,wayne-rooney,F,False,,,4.0,21.0,13.0,34.0,,,5.0,,,,,,,1.0,1.0,5.0,,,,,,,,,1.0,,67.0,1.0,,,,,,,7.2,,,,,,3.0,,7.0,,30.0,13.0,40.0,1,3.0,54.0,3.0,2.0,,
2015-16,6768336,34,1,Manchester_United,Home,10589,18892.0,Ashley Young,ashley-young,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768336,34,1,Manchester_United,Home,11820,20695.0,Antonio Valencia,antonio-valencia,D,False,,,3.0,43.0,17.0,60.0,,3.0,3.0,,,,1.0,,,,2.0,6.0,,,1.0,1.0,,,,1.0,1.0,,90.0,,,,,,,,7.3,,,,,,3.0,,5.0,,53.0,18.0,68.0,0,2.0,85.0,1.0,1.0,,
2015-16,6768336,34,1,Manchester_United,Home,19352,40002.0,Matteo Darmian,matteo-darmian,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768336,34,1,Manchester_United,Home,21764,41184.0,Marouane Fellaini,marouane-fellaini,F,False,,,1.0,37.0,15.0,52.0,1.0,3.0,7.0,,,,1.0,,,4.0,8.0,9.0,,,2.0,,,,,1.0,,,90.0,,,,,,,,7.0,,,1.0,2.0,,2.0,,1.0,,44.0,19.0,61.0,1,5.0,81.0,2.0,1.0,,
2015-16,6768336,34,1,Manchester_United,Home,25566,42899.0,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768336,34,1,Manchester_United,Home,27009,42774.0,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,2.0,28.0,25.0,53.0,1.0,,7.0,,,,1.0,,,2.0,6.0,1.0,,,3.0,,,,,5.0,,,90.0,,,,,,,,6.6,,,,2.0,,1.0,,4.0,,33.0,26.0,58.0,0,1.0,70.0,1.0,,,
2015-16,6768336,34,1,Manchester_United,Home,28367,43670.0,Juan Mata,juan-mata,M,False,1.0,,5.0,47.0,6.0,52.0,1.0,,5.0,,,,,,,3.0,4.0,3.0,,,,,,,,1.0,3.0,,89.0,1.0,,,,,,,7.5,,,2.0,,2.0,4.0,,6.0,,54.0,6.0,56.0,3,1.0,75.0,1.0,,2.0,
2015-16,6768336,34,1,Manchester_United,Home,44864,58877.0,Daley Blind,daley-blind,D,False,3.0,,10.0,42.0,36.0,75.0,2.0,1.0,11.0,,,,2.0,,,,5.0,2.0,,,1.0,,,,,2.0,3.0,,90.0,,,,,,,,7.6,,,,3.0,,5.0,,15.0,,51.0,38.0,84.0,0,1.0,96.0,,,,
2015-16,6768336,34,1,Manchester_United,Home,46998,58893.0,Marcos Rojo,marcos-rojo,D,False,,,1.0,23.0,20.0,43.0,2.0,1.0,9.0,,,1.0,,,,1.0,4.0,6.0,,,1.0,,,,,,1.0,,90.0,,,,,,,,7.4,,,1.0,1.0,,2.0,,3.0,,32.0,22.0,52.0,2,5.0,73.0,,,,
2015-16,6768336,34,1,Manchester_United,Home,47741,55909.0,Chris Smalling,chris-smalling,D,False,,,7.0,20.0,25.0,45.0,2.0,2.0,6.0,,,,1.0,,,,3.0,3.0,,,,,,,,,,,90.0,,1.0,,,,,,7.0,,,,,,,,8.0,,25.0,25.0,50.0,0,,54.0,,1.0,,
2015-16,6768336,34,1,Manchester_United,Home,69378,51940.0,David De Gea,david-de-gea,G,False,,,5.0,,10.0,10.0,,,3.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,7.0,1.0,1.0,,,,,,12.0,,5.0,13.0,18.0,0,,21.0,,,,
2015-16,6768336,34,1,Manchester_United,Home,138833,106824.0,Memphis Depay,memphis-depay,F,False,1.0,,,36.0,8.0,43.0,2.0,,6.0,,1.0,1.0,1.0,,,5.0,8.0,4.0,,,,,,,1.0,,1.0,,90.0,1.0,,,,,,,6.6,,,2.0,,1.0,5.0,,1.0,,48.0,9.0,52.0,4,,74.0,1.0,3.0,1.0,
2015-16,6768336,34,1,Manchester_United,Home,191176,148225.0,Anthony Martial,anthony-martial,M,True,,,,5.0,2.0,7.0,,,2.0,1.0,,,,,,2.0,3.0,2.0,,,,,,,,,1.0,,14.0,,,,,,,,6.9,,,,,1.0,,,,2.0,7.0,2.0,9.0,0,,17.0,2.0,2.0,,
2015-16,6768336,34,1,Manchester_United,Home,205508,109322.0,Jesse Lingard,jesse-lingard,F,True,,,,11.0,2.0,13.0,,,2.0,,,,,,,,1.0,,,,1.0,,,,,,,,23.0,,1.0,,,,,,6.6,,,,,,,,,,13.0,2.0,15.0,0,,18.0,1.0,,,
2015-16,6768336,34,1,Manchester_United,Home,592876,160817.0,Paddy McNair,paddy-mcnair,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768336,34,1,Manchester_United,Home,795260,201084.0,Timothy Fosu-Mensah,timothy-fosu-mensah,D,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,0,,2.0,,,,
2015-16,6768336,34,1,Manchester_United,Home,814590,176297.0,Marcus Rashford,marcus-rashford,F,False,,,,8.0,1.0,9.0,,,1.0,,,,,,,,2.0,1.0,,,,,1.0,,,,1.0,,76.0,1.0,,,,,,,7.2,,,1.0,2.0,3.0,,,1.0,2.0,16.0,1.0,17.0,2,,29.0,5.0,,1.0,
2015-16,7030795,35,1,Manchester_United,Away,751,13017.0,Wayne Rooney,wayne-rooney,F,False,,,13.0,30.0,19.0,49.0,2.0,,10.0,,,,,,,3.0,6.0,8.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,7.3,,,1.0,2.0,2.0,2.0,,19.0,,42.0,19.0,59.0,1,5.0,83.0,2.0,1.0,2.0,
2015-16,7030795,35,1,Manchester_United,Away,938,2404.0,Michael Carrick,michael-carrick,M,True,,,2.0,11.0,12.0,23.0,,,4.0,,,,1.0,,,,1.0,,,,,,,,,,,,45.0,,1.0,,,,,,6.4,,,,2.0,,,,4.0,,18.0,12.0,30.0,0,,35.0,,,,
2015-16,7030795,35,1,Manchester_United,Away,11820,20695.0,Antonio Valencia,antonio-valencia,D,False,1.0,,1.0,21.0,14.0,34.0,1.0,2.0,4.0,,,,1.0,,,,3.0,8.0,,,1.0,,,,,2.0,,,87.0,,1.0,,,,,,6.9,,,,3.0,2.0,3.0,,3.0,,29.0,18.0,44.0,0,4.0,70.0,1.0,,2.0,
2015-16,7030795,35,1,Manchester_United,Away,25566,42899.0,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,7030795,35,1,Manchester_United,Away,27009,42774.0,Morgan Schneiderlin,morgan-schneiderlin,M,False,,,,6.0,13.0,19.0,1.0,,3.0,,,,,,,,2.0,1.0,,,1.0,,,,,4.0,,,45.0,,,,,,,,6.7,,,,3.0,,,,1.0,,8.0,14.0,22.0,0,1.0,31.0,,,,
2015-16,7030795,35,1,Manchester_United,Away,28367,43670.0,Juan Mata,juan-mata,M,False,,,2.0,21.0,16.0,37.0,1.0,,8.0,1.0,,,,,,1.0,3.0,5.0,,,1.0,1.0,,,,,1.0,,90.0,,,,,,,,7.2,,,,1.0,2.0,,,5.0,,28.0,20.0,48.0,0,2.0,58.0,,1.0,2.0,
2015-16,7030795,35,1,Manchester_United,Away,44864,58877.0,Daley Blind,daley-blind,D,False,1.0,,5.0,20.0,33.0,52.0,2.0,,9.0,,,,1.0,,,,4.0,5.0,,1.0,,,,,,2.0,,,90.0,,,,,,,,6.5,,,,5.0,3.0,2.0,,7.0,,27.0,35.0,60.0,0,2.0,78.0,1.0,1.0,2.0,
2015-16,7030795,35,1,Manchester_United,Away,46998,58893.0,Marcos Rojo,marcos-rojo,D,False,,,1.0,17.0,15.0,32.0,6.0,3.0,8.0,,,,,,,1.0,8.0,8.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,,6.7,,,,3.0,,3.0,,4.0,,25.0,22.0,44.0,0,5.0,70.0,,,,
2015-16,7030795,35,1,Manchester_United,Away,47741,55909.0,Chris Smalling,chris-smalling,D,False,,,3.0,6.0,25.0,31.0,5.0,6.0,3.0,,,,1.0,,,1.0,10.0,7.0,,,3.0,,,,,4.0,,,90.0,,,,,,,,5.9,,,,6.0,,,,7.0,,13.0,28.0,41.0,0,1.0,54.0,,,,
2015-16,7030795,35,1,Manchester_United,Away,69378,51940.0,David De Gea,david-de-gea,G,False,,,9.0,3.0,15.0,18.0,,,7.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,6.2,,2.0,,,,,,18.0,,11.0,16.0,27.0,0,,36.0,,,,
2015-16,7030795,35,1,Manchester_United,Away,82474,59846.0,Ander Herrera,ander-herrera,M,False,,,1.0,11.0,12.0,23.0,,,2.0,,,,1.0,,,2.0,9.0,4.0,,,5.0,,,,,2.0,,,83.0,,,,,,,,6.2,,,,,2.0,,,4.0,,19.0,16.0,35.0,0,3.0,51.0,4.0,,1.0,
2015-16,7030795,35,1,Manchester_United,Away,93868,76359.0,Phil Jones,phil-jones,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,7030795,35,1,Manchester_United,Away,138833,106824.0,Memphis Depay,memphis-depay,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,7030795,35,1,Manchester_United,Away,191176,148225.0,Anthony Martial,anthony-martial,M,False,,,,16.0,7.0,23.0,1.0,3.0,5.0,,,,1.0,1.0,,2.0,7.0,7.0,,1.0,3.0,,2.0,,,,,,90.0,2.0,1.0,,,,,,7.7,,,,1.0,3.0,2.0,,,2.0,26.0,8.0,32.0,2,1.0,52.0,3.0,1.0,2.0,
2015-16,7030795,35,1,Manchester_United,Away,205508,109322.0,Jesse Lingard,jesse-lingard,F,True,,,,3.0,1.0,4.0,,,,,,,1.0,,,,3.0,,,,1.0,,,,,,,,7.0,,,,,,,,6.1,,,,,1.0,,,,,3.0,3.0,6.0,0,,7.0,,,,
2015-16,7030795,35,1,Manchester_United,Away,328145,154976.0,Adnan Januzaj,adnan-januzaj,M,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,6.5,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2015-16,7030795,35,1,Manchester_United,Away,814590,176297.0,Marcus Rashford,marcus-rashford,F,False,,,,14.0,2.0,16.0,2.0,,1.0,,,,1.0,,,3.0,8.0,2.0,,,1.0,1.0,,,,,1.0,,90.0,,,,,,,,6.6,,,,,1.0,,,,,21.0,3.0,24.0,0,1.0,33.0,1.0,1.0,,
2015-16,7030795,35,1,Manchester_United,Away,824457,171273.0,Cameron Borthwick-Jackson,cameron-borthwick-jackson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768390,36,1,Manchester_United,Home,751,13017.0,Wayne Rooney,wayne-rooney,F,False,,,13.0,48.0,18.0,66.0,2.0,2.0,11.0,,,3.0,1.0,,,1.0,6.0,10.0,,,2.0,,,,,,2.0,,90.0,2.0,,,,,,,8.1,,,2.0,,6.0,2.0,,16.0,,56.0,24.0,78.0,7,1.0,102.0,2.0,1.0,6.0,
2015-16,6768390,36,1,Manchester_United,Home,938,2404.0,Michael Carrick,michael-carrick,M,False,,,7.0,44.0,30.0,74.0,,1.0,4.0,,,,2.0,,,,4.0,5.0,,,2.0,,,,,3.0,2.0,,90.0,,,,,,,,7.5,,,,2.0,1.0,,,8.0,,47.0,30.0,77.0,0,3.0,90.0,,,1.0,
2015-16,6768390,36,1,Manchester_United,Home,11820,20695.0,Antonio Valencia,antonio-valencia,D,False,3.0,,1.0,39.0,21.0,57.0,1.0,2.0,8.0,1.0,,1.0,1.0,,,1.0,8.0,5.0,,,2.0,1.0,,,,1.0,1.0,,90.0,,1.0,,,,,,7.0,,,1.0,1.0,5.0,9.0,,1.0,,51.0,22.0,64.0,2,1.0,103.0,1.0,,2.0,
2015-16,6768390,36,1,Manchester_United,Home,19352,40002.0,Matteo Darmian,matteo-darmian,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768390,36,1,Manchester_United,Home,21764,41184.0,Marouane Fellaini,marouane-fellaini,F,False,,,2.0,18.0,11.0,29.0,2.0,7.0,6.0,,,,1.0,,,2.0,8.0,11.0,,,4.0,,,,,1.0,2.0,,75.0,1.0,,,,,,,7.2,,,1.0,2.0,3.0,,,2.0,,26.0,11.0,37.0,2,1.0,50.0,,,3.0,
2015-16,6768390,36,1,Manchester_United,Home,25566,42899.0,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768390,36,1,Manchester_United,Home,27009,42774.0,Morgan Schneiderlin,morgan-schneiderlin,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768390,36,1,Manchester_United,Home,28367,43670.0,Juan Mata,juan-mata,M,True,,,,11.0,6.0,17.0,1.0,,1.0,,,,2.0,,,,4.0,,,,,,,,,,,,28.0,,,,,,,,6.1,,,,1.0,1.0,1.0,,,,16.0,6.0,21.0,0,,25.0,,,,
2015-16,6768390,36,1,Manchester_United,Home,44864,58877.0,Daley Blind,daley-blind,D,False,2.0,,4.0,37.0,25.0,60.0,1.0,2.0,7.0,,,,3.0,,,1.0,6.0,7.0,,,1.0,,,,,4.0,4.0,,90.0,,2.0,,,,,,7.6,,,,2.0,2.0,4.0,,10.0,,50.0,27.0,73.0,0,2.0,92.0,,1.0,2.0,
2015-16,6768390,36,1,Manchester_United,Home,46998,58893.0,Marcos Rojo,marcos-rojo,D,False,3.0,,1.0,36.0,15.0,48.0,2.0,4.0,7.0,,,,3.0,,,,8.0,9.0,,,1.0,,,,,,,,90.0,,,,,,,,6.5,,,1.0,2.0,3.0,14.0,,5.0,,54.0,18.0,58.0,1,4.0,96.0,,,1.0,
2015-16,6768390,36,1,Manchester_United,Home,47741,55909.0,Chris Smalling,chris-smalling,D,False,,,4.0,15.0,26.0,41.0,1.0,10.0,2.0,,,,,,,,2.0,11.0,,,1.0,,,,1.0,1.0,,,90.0,,,,,,,,7.2,,,1.0,6.0,,,,4.0,,16.0,30.0,46.0,1,1.0,56.0,,1.0,,
2015-16,6768390,36,1,Manchester_United,Home,69378,51940.0,David De Gea,david-de-gea,G,False,,,6.0,3.0,12.0,15.0,,,8.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,1.0,6.6,1.0,2.0,,1.0,,,,14.0,,8.0,15.0,23.0,0,,29.0,,,,
2015-16,6768390,36,1,Manchester_United,Home,82474,59846.0,Ander Herrera,ander-herrera,M,True,,,,9.0,4.0,13.0,,,2.0,,,,,,,1.0,1.0,2.0,,,,,,,,2.0,,,15.0,,1.0,,,,,,6.9,,,,1.0,,,,1.0,,14.0,4.0,18.0,0,1.0,26.0,1.0,1.0,,
2015-16,6768390,36,1,Manchester_United,Home,138833,106824.0,Memphis Depay,memphis-depay,F,True,,,,7.0,,7.0,,,,,,1.0,,,,,,2.0,,,,,,,,,,,8.0,,,,,,,,6.7,,,,,,,,,,7.0,,7.0,1,,10.0,,2.0,,
2015-16,6768390,36,1,Manchester_United,Home,191176,148225.0,Anthony Martial,anthony-martial,M,False,,,,25.0,3.0,28.0,1.0,3.0,3.0,,,,1.0,,,2.0,9.0,9.0,,,2.0,,1.0,,,,,,90.0,1.0,,,,,,,6.9,,,1.0,1.0,8.0,4.0,,,1.0,40.0,4.0,40.0,2,,64.0,2.0,2.0,5.0,
2015-16,6768390,36,1,Manchester_United,Home,205508,109322.0,Jesse Lingard,jesse-lingard,F,False,,,,23.0,3.0,26.0,,,6.0,,,,2.0,,,1.0,8.0,5.0,,,1.0,,,,,,1.0,,62.0,2.0,,,,,,,6.5,,,,,8.0,2.0,,,,28.0,3.0,29.0,2,,49.0,1.0,1.0,4.0,
2015-16,6768390,36,1,Manchester_United,Home,795260,201084.0,Timothy Fosu-Mensah,timothy-fosu-mensah,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768390,36,1,Manchester_United,Home,814590,176297.0,Marcus Rashford,marcus-rashford,F,False,,,,13.0,5.0,18.0,1.0,,,,,3.0,,,,3.0,4.0,1.0,,,,,,,,,1.0,,82.0,,,,,,,,6.5,,,,,,,,,,16.0,5.0,21.0,3,,30.0,1.0,1.0,,
2015-16,6768378,37,1,Manchester_United,Away,751,13017.0,Wayne Rooney,wayne-rooney,F,False,,,2.0,21.0,4.0,25.0,2.0,1.0,1.0,1.0,,,,,,1.0,4.0,3.0,,,2.0,1.0,,,,,3.0,,90.0,,1.0,,,,,,7.5,,,,1.0,1.0,,,2.0,,23.0,7.0,30.0,0,,38.0,2.0,1.0,1.0,
2015-16,6768378,37,1,Manchester_United,Away,938,2404.0,Michael Carrick,michael-carrick,M,False,,,7.0,40.0,17.0,57.0,,1.0,4.0,,,,,,,1.0,1.0,5.0,,,,,,,,1.0,,,88.0,,,,,,,,7.4,,,,2.0,2.0,,,9.0,,47.0,20.0,67.0,0,2.0,77.0,,,2.0,
2015-16,6768378,37,1,Manchester_United,Away,11820,20695.0,Antonio Valencia,antonio-valencia,D,False,1.0,,4.0,43.0,18.0,60.0,,1.0,11.0,,,1.0,1.0,,,,2.0,6.0,,,1.0,,,,,2.0,2.0,,90.0,,1.0,,,,,,7.9,,,,3.0,2.0,4.0,,8.0,,54.0,19.0,69.0,1,3.0,98.0,3.0,,2.0,
2015-16,6768378,37,1,Manchester_United,Away,19352,40002.0,Matteo Darmian,matteo-darmian,D,False,,,2.0,5.0,,5.0,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,16.0,,,,,,,,6.5,,,,,,,,2.0,,8.0,1.0,9.0,0,,11.0,,,,
2015-16,6768378,37,1,Manchester_United,Away,25566,42899.0,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768378,37,1,Manchester_United,Away,27009,42774.0,Morgan Schneiderlin,morgan-schneiderlin,M,True,,,,3.0,2.0,5.0,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,12.0,,,,,,,,6.7,,,1.0,,,,,1.0,,4.0,3.0,7.0,1,,9.0,,,,
2015-16,6768378,37,1,Manchester_United,Away,28367,43670.0,Juan Mata,juan-mata,M,False,2.0,,3.0,52.0,15.0,65.0,,,8.0,1.0,,1.0,1.0,,,1.0,4.0,4.0,,,1.0,,1.0,,,,4.0,,90.0,1.0,,,,,,,7.9,,,,,2.0,6.0,,3.0,,60.0,15.0,69.0,2,,86.0,1.0,3.0,1.0,
2015-16,6768378,37,1,Manchester_United,Away,46998,58893.0,Marcos Rojo,marcos-rojo,D,False,,,3.0,17.0,26.0,43.0,2.0,1.0,9.0,,,,2.0,,,,5.0,3.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,6.9,,,1.0,6.0,,,,13.0,,29.0,32.0,61.0,1,2.0,72.0,,,,
2015-16,6768378,37,1,Manchester_United,Away,47741,55909.0,Chris Smalling,chris-smalling,D,False,,,3.0,9.0,24.0,33.0,2.0,11.0,2.0,,1.0,1.0,,,,,3.0,11.0,,,1.0,,,,,3.0,,,90.0,,,,,,,,7.2,,,1.0,3.0,,,,5.0,,13.0,27.0,40.0,2,,51.0,1.0,,,
2015-16,6768378,37,1,Manchester_United,Away,69378,51940.0,David De Gea,david-de-gea,G,False,,,4.0,3.0,5.0,8.0,,,12.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,7.3,2.0,2.0,,,,,,19.0,,18.0,5.0,23.0,0,,33.0,,,,
2015-16,6768378,37,1,Manchester_United,Away,82474,59846.0,Ander Herrera,ander-herrera,M,False,,,3.0,44.0,19.0,63.0,,,5.0,,,2.0,2.0,,,1.0,3.0,11.0,,,,,,,,1.0,3.0,,90.0,,1.0,,,,,,8.3,,,2.0,2.0,3.0,1.0,,4.0,1.0,55.0,21.0,75.0,4,6.0,99.0,1.0,2.0,3.0,
2015-16,6768378,37,1,Manchester_United,Away,138833,106824.0,Memphis Depay,memphis-depay,F,False,1.0,,,18.0,12.0,29.0,3.0,1.0,5.0,,,2.0,1.0,,,5.0,12.0,4.0,,,1.0,,,,,,1.0,,90.0,,,,,,,,5.9,,,1.0,,3.0,5.0,,2.0,,27.0,14.0,36.0,3,1.0,58.0,3.0,1.0,1.0,
2015-16,6768378,37,1,Manchester_United,Away,205508,109322.0,Jesse Lingard,jesse-lingard,F,False,,,2.0,32.0,10.0,42.0,2.0,,3.0,,,,1.0,,,1.0,6.0,5.0,,,1.0,,,,,1.0,,,78.0,1.0,,,,,,,6.8,,,,,1.0,,,3.0,,36.0,11.0,47.0,1,2.0,59.0,1.0,3.0,,
2015-16,6768378,37,1,Manchester_United,Away,328145,154976.0,Adnan Januzaj,adnan-januzaj,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768378,37,1,Manchester_United,Away,592876,160817.0,Paddy McNair,paddy-mcnair,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768378,37,1,Manchester_United,Away,795260,201084.0,Timothy Fosu-Mensah,timothy-fosu-mensah,D,True,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,6.6,,,,,,,,,,,,,0,,1.0,,1.0,,
2015-16,6768378,37,1,Manchester_United,Away,824457,171273.0,Cameron Borthwick-Jackson,cameron-borthwick-jackson,D,True,,,1.0,27.0,9.0,36.0,4.0,,4.0,,,,1.0,,,,5.0,4.0,,1.0,1.0,,,,,1.0,,,74.0,,,,,,,,6.4,,,,1.0,1.0,4.0,,5.0,,36.0,14.0,46.0,0,3.0,75.0,3.0,,1.0,
2015-16,7073008,38,1,Manchester_United,Home,751,13017.0,Wayne Rooney,wayne-rooney,F,False,,,15.0,54.0,34.0,88.0,,,12.0,2.0,,1.0,,,,1.0,2.0,3.0,,,1.0,1.0,1.0,,,3.0,4.0,,90.0,1.0,1.0,,,,,,9.7,,,,,,1.0,,18.0,,66.0,35.0,100.0,2,3.0,115.0,1.0,,,
2015-16,7073008,38,1,Manchester_United,Home,938,2404.0,Michael Carrick,michael-carrick,M,False,,,6.0,36.0,36.0,72.0,,,6.0,,,1.0,1.0,,,,1.0,2.0,,,,,,,1.0,1.0,,,90.0,,,,,,,,7.1,,,,1.0,,,,8.0,,40.0,37.0,77.0,1,2.0,85.0,2.0,,,
2015-16,7073008,38,1,Manchester_United,Home,10589,18892.0,Ashley Young,ashley-young,D,True,,,,3.0,1.0,4.0,,,,,,,,,,,,,,,,,1.0,,,,,,6.0,1.0,,,,,,,7.3,,,,,,,,,1.0,4.0,1.0,5.0,1,,6.0,,,,
2015-16,7073008,38,1,Manchester_United,Home,11820,20695.0,Antonio Valencia,antonio-valencia,D,False,,,3.0,44.0,18.0,62.0,,1.0,5.0,,,,,,,,3.0,7.0,,,3.0,1.0,,,,4.0,1.0,,90.0,1.0,1.0,,,,,,8.0,,,,,2.0,,,4.0,,48.0,18.0,66.0,1,4.0,90.0,2.0,,2.0,
2015-16,7073008,38,1,Manchester_United,Home,25566,42899.0,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,7073008,38,1,Manchester_United,Home,28367,43670.0,Juan Mata,juan-mata,M,False,,,8.0,44.0,15.0,59.0,,,3.0,,,1.0,1.0,,,1.0,3.0,3.0,,,1.0,,,,,,1.0,,75.0,1.0,,,,,,,7.4,,,,,2.0,,,10.0,1.0,47.0,16.0,63.0,2,,71.0,1.0,1.0,2.0,
2015-16,7073008,38,1,Manchester_United,Home,44864,58877.0,Daley Blind,daley-blind,D,False,2.0,,7.0,33.0,35.0,66.0,2.0,,5.0,,,,,,,,2.0,4.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,,7.1,,,,3.0,2.0,5.0,,9.0,,40.0,36.0,71.0,0,2.0,89.0,,,2.0,
2015-16,7073008,38,1,Manchester_United,Home,47741,55909.0,Chris Smalling,chris-smalling,D,False,,,5.0,11.0,43.0,54.0,2.0,5.0,5.0,,,,,,,,2.0,8.0,,,,,,,,3.0,,,90.0,,1.0,1.0,,,,,7.3,,,1.0,4.0,1.0,,,6.0,,13.0,44.0,57.0,1,1.0,71.0,,1.0,1.0,
2015-16,7073008,38,1,Manchester_United,Home,69378,51940.0,David De Gea,david-de-gea,G,False,,1.0,5.0,2.0,7.0,9.0,,,3.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,6.3,,,,1.0,,,1.0,9.0,,4.0,9.0,13.0,0,,15.0,,,,
2015-16,7073008,38,1,Manchester_United,Home,82474,59846.0,Ander Herrera,ander-herrera,M,True,,,,14.0,3.0,17.0,,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,1.0,,15.0,,,,,,,,6.5,,,,,,,,,,15.0,3.0,18.0,0,,20.0,,,,
2015-16,7073008,38,1,Manchester_United,Home,93868,76359.0,Phil Jones,phil-jones,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
