season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7438032,33,1,Manchester_United,Away,143334,184667,Victor Lindelöf,victor-lindelof,D,True,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,,1.0,,,,
2017-18,7438032,33,1,Manchester_United,Away,191176,148225,Anthony Martial,anthony-martial,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438032,33,1,Manchester_United,Away,205508,109322,Jesse Lingard,jesse-lingard,F,False,1.0,,,12.0,11.0,22.0,,,8.0,,,,1.0,,,,2.0,8.0,,,,,,,,,,85.0,,1.0,,,,,,10.0,,7.1,,,1.0,,3.0,3.0,,,,16.0,11.0,24.0,1,1.0,43.0,4.0,5.0,2.0,1.0
2017-18,7438032,33,1,Manchester_United,Away,606346,197365,Eric Bailly,eric-bailly,D,False,,,1.0,3.0,15.0,18.0,1.0,1.0,4.0,,,,1.0,,,,2.0,2.0,,,,,,,,1.0,,90.0,,,,,,,,3.0,,6.4,,,,4.0,,,,3.0,,5.0,16.0,21.0,0,1.0,30.0,,,,1.0
2017-18,7438032,33,1,Manchester_United,Away,788135,168196,Joel Pereira,joel-pereira,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438032,33,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,True,,,,1.0,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,8.0,,,,,,,,,,6.6,,,,,,,,,,1.0,,1.0,0,,3.0,,1.0,,
2017-18,7438032,33,1,Manchester_United,Away,879346,195851,Scott McTominay,scott-mctominay,M,True,,,,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,5.0,,,,,,,,2.0,,6.5,,,,,,,,,,1.0,,1.0,0,,5.0,2.0,,,
2017-18,7438034,34,1,Manchester_United,Home,10589,18892,Ashley Young,ashley-young,D,False,1.0,,3.0,32.0,21.0,52.0,1.0,,4.0,,,,1.0,,,,2.0,1.0,,,,,,,,2.0,1.0,75.0,,,,,,,,11.0,,6.8,,,,,,2.0,,5.0,,40.0,22.0,60.0,0,1.0,70.0,1.0,,,
2017-18,7438034,34,1,Manchester_United,Home,11820,20695,Antonio Valencia,antonio-valencia,D,False,,,1.0,46.0,33.0,79.0,,,7.0,,,,,,,,2.0,1.0,,,1.0,,,,,1.0,1.0,90.0,,,,,,,,13.0,,6.8,,,,,1.0,3.0,,2.0,1.0,55.0,34.0,86.0,0,,102.0,1.0,1.0,,
2017-18,7438034,34,1,Manchester_United,Home,28367,43670,Juan Mata,juan-mata,M,False,,,3.0,54.0,16.0,70.0,,,4.0,,,,,,,,,4.0,,,,,,,,1.0,4.0,90.0,,,,,,,,21.0,,7.7,,,2.0,,1.0,5.0,,4.0,1.0,70.0,16.0,81.0,2,2.0,102.0,4.0,1.0,1.0,1.0
2017-18,7438034,34,1,Manchester_United,Home,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,,,3.0,44.0,3.0,47.0,2.0,,6.0,,,,1.0,,,3.0,8.0,10.0,,,1.0,,,,,1.0,3.0,90.0,,,,,,,,21.0,,7.5,,,,,4.0,3.0,,4.0,2.0,56.0,3.0,56.0,0,2.0,84.0,4.0,5.0,3.0,1.0
2017-18,7438034,34,1,Manchester_United,Home,44241,62398,Nemanja Matić,nemanja-matic,M,False,,,5.0,61.0,50.0,111.0,1.0,2.0,10.0,,,,2.0,,,1.0,4.0,6.0,1.0,,,,,,,1.0,2.0,90.0,,,,,,,,14.0,,6.6,,,1.0,,1.0,,,9.0,,70.0,52.0,122.0,1,3.0,136.0,1.0,,1.0,
2017-18,7438034,34,1,Manchester_United,Home,46998,58893,Marcos Rojo,marcos-rojo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438034,34,1,Manchester_United,Home,47741,55909,Chris Smalling,chris-smalling,D,False,,,1.0,3.0,31.0,34.0,2.0,4.0,7.0,,,,1.0,,,,3.0,5.0,,,,,,,,3.0,,90.0,1.0,1.0,,,,,,6.0,,7.0,,,,5.0,,,,1.0,,7.0,33.0,40.0,1,,53.0,,1.0,,
2017-18,7438034,34,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,,4.0,,13.0,13.0,,,11.0,,,,,,,,,,,,,,,1.0,,,,90.0,,,,,,,,1.0,,6.8,3.0,3.0,,,,,,4.0,,,13.0,13.0,0,,25.0,,,,
2017-18,7438034,34,1,Manchester_United,Home,78893,66749,Romelu Lukaku,romelu-lukaku,F,False,,,,17.0,2.0,19.0,3.0,3.0,1.0,,,,,,,1.0,5.0,5.0,,,1.0,,,,,1.0,,90.0,2.0,,,,,,,9.0,,6.9,,,,,,1.0,,,,22.0,3.0,24.0,2,1.0,36.0,2.0,1.0,,1.0
2017-18,7438034,34,1,Manchester_United,Home,82474,59846,Ander Herrera,ander-herrera,M,False,,,5.0,33.0,23.0,56.0,,1.0,3.0,,,,,,,1.0,1.0,4.0,,1.0,,,,,,,,45.0,,1.0,,,,,,6.0,,6.9,,,,1.0,2.0,,,5.0,,36.0,23.0,59.0,0,1.0,69.0,1.0,,2.0,
2017-18,7438034,34,1,Manchester_United,Home,93868,76359,Phil Jones,phil-jones,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438034,34,1,Manchester_United,Home,111802,74208,Paul Pogba,paul-pogba,M,False,,,2.0,42.0,13.0,55.0,,1.0,3.0,,,2.0,1.0,,,,4.0,6.0,,,4.0,,,,,,1.0,58.0,1.0,,,,,,,6.0,,7.3,,,1.0,1.0,3.0,,,2.0,,47.0,13.0,60.0,4,1.0,74.0,1.0,1.0,3.0,
2017-18,7438034,34,1,Manchester_United,Home,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,4.0,28.0,42.0,70.0,3.0,4.0,9.0,,,,,,,,3.0,8.0,,,,,,,,,,90.0,,,,,,,,8.0,,7.2,,,,4.0,1.0,,,4.0,,33.0,44.0,77.0,0,2.0,91.0,1.0,1.0,1.0,2.0
2017-18,7438034,34,1,Manchester_United,Home,191176,148225,Anthony Martial,anthony-martial,M,True,,,2.0,16.0,,16.0,1.0,,,,,,1.0,,,1.0,3.0,3.0,,,,,,,,,,32.0,,,,,,,,13.0,,6.8,,,1.0,,1.0,3.0,,2.0,,26.0,1.0,24.0,1,,36.0,1.0,2.0,1.0,
2017-18,7438034,34,1,Manchester_United,Home,205508,109322,Jesse Lingard,jesse-lingard,F,True,,,,23.0,8.0,31.0,1.0,,5.0,,,2.0,1.0,,,,3.0,4.0,,,1.0,,,,,,,45.0,,,,,,,,8.0,,6.8,,,1.0,,2.0,4.0,,,,29.0,9.0,34.0,3,2.0,47.0,1.0,,2.0,1.0
2017-18,7438034,34,1,Manchester_United,Home,788135,168196,Joel Pereira,joel-pereira,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438034,34,1,Manchester_United,Home,814590,176297,Marcus Rashford,marcus-rashford,F,True,,,,5.0,,5.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,15.0,,,,,,,,2.0,,6.4,,,,,,1.0,,,,7.0,,6.0,0,,7.0,,,,
2017-18,7438034,34,1,Manchester_United,Home,879346,195851,Scott McTominay,scott-mctominay,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7759901,35,1,Manchester_United,Away,10589,18892,Ashley Young,ashley-young,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7759901,35,1,Manchester_United,Away,19352,40002,Matteo Darmian,matteo-darmian,D,False,,,5.0,28.0,19.0,47.0,1.0,2.0,2.0,,,,1.0,,,,4.0,3.0,,,2.0,,,,,2.0,1.0,90.0,,,,,,,,8.0,,7.1,,,,5.0,,,,7.0,,34.0,20.0,54.0,0,1.0,74.0,,,,1.0
2017-18,7759901,35,1,Manchester_United,Away,21764,41184,Marouane Fellaini,marouane-fellaini,F,False,,,,29.0,23.0,52.0,4.0,5.0,6.0,,,,3.0,,,,7.0,7.0,,,,,,,,1.0,,90.0,,1.0,,,,,,8.0,,6.9,,,,4.0,1.0,,,,1.0,33.0,26.0,59.0,0,1.0,71.0,1.0,,1.0,1.0
2017-18,7759901,35,1,Manchester_United,Away,34120,37265,Alexis Sánchez,alexis-sanchez,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7759901,35,1,Manchester_United,Away,44241,62398,Nemanja Matić,nemanja-matic,M,True,,,2.0,5.0,10.0,15.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,18.0,,,,,,,,2.0,,6.8,,,,,,,,2.0,,6.0,10.0,16.0,0,1.0,20.0,1.0,,,1.0
2017-18,7759901,35,1,Manchester_United,Away,44864,58877,Daley Blind,daley-blind,D,True,,,1.0,1.0,,1.0,,,,,,,3.0,,,,3.0,,,,,,,,,,,10.0,,,,,,,,2.0,,5.9,,,,1.0,,1.0,,2.0,,3.0,,2.0,0,,4.0,,,,
2017-18,7759901,35,1,Manchester_United,Away,47741,55909,Chris Smalling,chris-smalling,D,False,,,3.0,9.0,37.0,46.0,1.0,3.0,4.0,,,,,,,,3.0,5.0,,,2.0,,1.0,,,3.0,,90.0,1.0,1.0,,,,,,2.0,,8.1,,,,2.0,,,,5.0,,10.0,38.0,48.0,1,2.0,57.0,,,,2.0
2017-18,7759901,35,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,,14.0,13.0,11.0,24.0,,,9.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,11.0,,7.1,1.0,2.0,,,,,,25.0,,22.0,13.0,35.0,0,,38.0,,,,
2017-18,7759901,35,1,Manchester_United,Away,78893,66749,Romelu Lukaku,romelu-lukaku,F,True,,,,5.0,4.0,9.0,2.0,3.0,,,,1.0,,,,,2.0,4.0,,,,,1.0,,,,,28.0,1.0,,,,,,,6.0,,7.4,,,,2.0,1.0,1.0,,,,10.0,4.0,13.0,2,,20.0,1.0,,1.0,
2017-18,7759901,35,1,Manchester_United,Away,82474,59846,Ander Herrera,ander-herrera,M,False,,,1.0,29.0,34.0,63.0,1.0,2.0,10.0,,,1.0,4.0,,,,6.0,8.0,,,1.0,,,,,3.0,2.0,72.0,,1.0,,,,,,11.0,,7.6,,,1.0,3.0,,,,6.0,,37.0,37.0,74.0,2,5.0,95.0,,1.0,,4.0
2017-18,7759901,35,1,Manchester_United,Away,93868,76359,Phil Jones,phil-jones,D,False,,,1.0,9.0,38.0,47.0,,3.0,5.0,,,,,,,,,6.0,,,,,,,,5.0,1.0,90.0,,2.0,,,,,,6.0,,8.1,,,,5.0,,,,3.0,,12.0,40.0,52.0,0,3.0,70.0,,1.0,,3.0
2017-18,7759901,35,1,Manchester_United,Away,111802,74208,Paul Pogba,paul-pogba,M,False,,,4.0,31.0,15.0,46.0,1.0,1.0,8.0,1.0,,1.0,2.0,,,,5.0,8.0,,,,1.0,,,,,1.0,80.0,,,,,,,,13.0,,7.6,,,,,4.0,2.0,,7.0,,40.0,15.0,53.0,1,1.0,71.0,,4.0,2.0,
2017-18,7759901,35,1,Manchester_United,Away,190839,106760,Luke Shaw,luke-shaw,D,False,,,,18.0,15.0,33.0,2.0,2.0,3.0,,,1.0,,,,,2.0,6.0,,,,,,,,1.0,1.0,90.0,,,,,,,,14.0,,7.5,,,,2.0,,3.0,,1.0,,24.0,17.0,38.0,1,4.0,64.0,2.0,,,3.0
2017-18,7759901,35,1,Manchester_United,Away,191176,148225,Anthony Martial,anthony-martial,M,False,,,,17.0,9.0,26.0,1.0,1.0,5.0,,,2.0,1.0,,,1.0,7.0,5.0,,,2.0,,,,,,2.0,90.0,,,,,,,,17.0,,6.8,,,,1.0,6.0,3.0,,,1.0,25.0,11.0,33.0,2,,51.0,3.0,,4.0,
2017-18,7759901,35,1,Manchester_United,Away,205508,109322,Jesse Lingard,jesse-lingard,F,False,,,,24.0,8.0,32.0,1.0,,3.0,1.0,,,1.0,,,1.0,4.0,2.0,,,1.0,1.0,,,,,1.0,62.0,,,,,,,,10.0,,7.1,,,,,1.0,1.0,,1.0,,31.0,9.0,39.0,0,,46.0,1.0,1.0,1.0,
2017-18,7759901,35,1,Manchester_United,Away,606346,197365,Eric Bailly,eric-bailly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7759901,35,1,Manchester_United,Away,788135,168196,Joel Pereira,joel-pereira,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7759901,35,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,5.0,26.0,7.0,33.0,4.0,1.0,5.0,,,2.0,,,,2.0,8.0,4.0,,,,,,,,,1.0,90.0,2.0,,,,,,,21.0,,7.1,,,,,3.0,6.0,,5.0,1.0,39.0,7.0,40.0,4,1.0,65.0,3.0,1.0,1.0,1.0
2017-18,7438037,36,1,Manchester_United,Home,10589,18892,Ashley Young,ashley-young,D,False,4.0,,,27.0,23.0,46.0,1.0,,8.0,,,1.0,1.0,,,2.0,9.0,4.0,,,4.0,1.0,,,1.0,1.0,2.0,90.0,,,,,,,,16.0,,6.9,,,,2.0,1.0,8.0,,4.0,,39.0,24.0,55.0,1,2.0,86.0,,2.0,,1.0
2017-18,7438037,36,1,Manchester_United,Home,11820,20695,Antonio Valencia,antonio-valencia,D,False,,,1.0,32.0,26.0,58.0,,,6.0,,,,1.0,,,,3.0,1.0,,,1.0,,,,,4.0,,90.0,,,,,,,,17.0,,6.7,,,1.0,,1.0,7.0,,4.0,,43.0,31.0,67.0,1,1.0,93.0,,,,1.0
2017-18,7438037,36,1,Manchester_United,Home,21764,41184,Marouane Fellaini,marouane-fellaini,F,True,,,,4.0,3.0,7.0,1.0,2.0,1.0,,1.0,,,,,2.0,5.0,3.0,,,3.0,,1.0,,1.0,,,26.0,1.0,,,,,,,6.0,,6.9,,,2.0,,,,,,,5.0,3.0,8.0,3,1.0,19.0,2.0,,,
2017-18,7438037,36,1,Manchester_United,Home,28367,43670,Juan Mata,juan-mata,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438037,36,1,Manchester_United,Home,34120,37265,Alexis Sánchez,alexis-sanchez,F,False,,,1.0,30.0,12.0,42.0,2.0,,5.0,,1.0,,2.0,,,1.0,7.0,3.0,,,,,,,1.0,3.0,3.0,90.0,1.0,,,,,,,16.0,,6.7,,,,,2.0,7.0,,2.0,1.0,42.0,12.0,47.0,1,2.0,66.0,1.0,1.0,,2.0
2017-18,7438037,36,1,Manchester_United,Home,44241,62398,Nemanja Matić,nemanja-matic,M,False,,,12.0,48.0,43.0,91.0,,,13.0,,,,2.0,,,,3.0,4.0,,,,,,,,1.0,1.0,90.0,,,,,,,,8.0,,7.3,,,1.0,,3.0,,,16.0,,54.0,43.0,97.0,1,2.0,105.0,,,2.0,1.0
2017-18,7438037,36,1,Manchester_United,Home,46998,58893,Marcos Rojo,marcos-rojo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438037,36,1,Manchester_United,Home,47741,55909,Chris Smalling,chris-smalling,D,False,,,4.0,8.0,41.0,49.0,1.0,1.0,5.0,,,,,,,,1.0,1.0,,,,,,,,1.0,,90.0,,1.0,,,,,,6.0,,6.9,,,,2.0,,,,7.0,,13.0,41.0,54.0,0,,59.0,1.0,,,
2017-18,7438037,36,1,Manchester_United,Home,69378,51940,David De Gea,david-de-gea,G,False,,,3.0,1.0,11.0,12.0,,,10.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,5.0,,6.5,1.0,2.0,,,,,,8.0,,4.0,13.0,17.0,0,,28.0,,,,
2017-18,7438037,36,1,Manchester_United,Home,78893,66749,Romelu Lukaku,romelu-lukaku,F,False,1.0,,,3.0,4.0,6.0,,,1.0,1.0,,1.0,,,,3.0,4.0,,,,,,,,,1.0,2.0,50.0,,,,,,,,8.0,,6.7,,,,,1.0,2.0,,,,7.0,4.0,9.0,1,,18.0,,,,
2017-18,7438037,36,1,Manchester_United,Home,82474,59846,Ander Herrera,ander-herrera,M,False,,,,34.0,31.0,65.0,,,3.0,,,,3.0,,,,5.0,3.0,,,2.0,,,,,2.0,,64.0,,,,,,,,9.0,,6.7,,,,,,5.0,,1.0,,42.0,31.0,68.0,0,3.0,82.0,1.0,,,2.0
2017-18,7438037,36,1,Manchester_United,Home,111802,74208,Paul Pogba,paul-pogba,M,False,,,6.0,32.0,22.0,54.0,1.0,1.0,4.0,,,2.0,3.0,,,3.0,9.0,9.0,,,,,1.0,,,,1.0,90.0,1.0,,,,,,,21.0,,7.3,,,1.0,,6.0,,,9.0,,40.0,24.0,64.0,4,3.0,87.0,4.0,1.0,4.0,2.0
2017-18,7438037,36,1,Manchester_United,Home,143334,184667,Victor Lindelöf,victor-lindelof,D,False,,,1.0,21.0,46.0,67.0,,1.0,7.0,,,1.0,1.0,,,1.0,2.0,4.0,,,,,,,,,,90.0,,,,,,,,4.0,,6.8,,,,3.0,1.0,,,1.0,,22.0,48.0,70.0,1,2.0,81.0,,,1.0,1.0
2017-18,7438037,36,1,Manchester_United,Home,191176,148225,Anthony Martial,anthony-martial,M,True,1.0,,,9.0,4.0,12.0,,,2.0,1.0,,,,,,1.0,3.0,2.0,,,,,,,,,1.0,26.0,,,,,,,,10.0,,7.1,,,1.0,,4.0,2.0,,,,15.0,4.0,17.0,1,,28.0,1.0,,2.0,
2017-18,7438037,36,1,Manchester_United,Home,205508,109322,Jesse Lingard,jesse-lingard,F,False,,,,20.0,11.0,31.0,1.0,,1.0,,,2.0,,,,3.0,6.0,2.0,,,2.0,,,,,,,64.0,,,,,,,,12.0,,6.5,,,,,,2.0,,,,24.0,11.0,33.0,2,,47.0,5.0,2.0,,
2017-18,7438037,36,1,Manchester_United,Home,788135,168196,Joel Pereira,joel-pereira,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438037,36,1,Manchester_United,Home,814590,176297,Marcus Rashford,marcus-rashford,F,True,,,,2.0,1.0,3.0,,,1.0,,,,,,,1.0,2.0,1.0,,,,,,,,,,40.0,,,,,,,,6.0,,6.4,,,,,2.0,1.0,,,1.0,3.0,1.0,3.0,0,,12.0,2.0,,1.0,
2017-18,7438037,36,1,Manchester_United,Home,879346,195851,Scott McTominay,scott-mctominay,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438071,37,1,Manchester_United,Away,10589,18892,Ashley Young,ashley-young,D,False,1.0,,3.0,24.0,21.0,44.0,1.0,,6.0,,,,1.0,,,1.0,3.0,1.0,,,,,,,,2.0,1.0,90.0,,,,,,,,13.0,,6.7,,,,2.0,,3.0,,5.0,,32.0,22.0,51.0,0,1.0,75.0,1.0,,,1.0
2017-18,7438071,37,1,Manchester_United,Away,19352,40002,Matteo Darmian,matteo-darmian,D,False,,,1.0,20.0,14.0,34.0,,1.0,2.0,,,,2.0,,,,3.0,2.0,,,,,,,,1.0,,68.0,,,,,,,,10.0,,6.0,,,,2.0,1.0,1.0,,4.0,,25.0,16.0,40.0,0,1.0,56.0,1.0,,,
2017-18,7438071,37,1,Manchester_United,Away,21764,41184,Marouane Fellaini,marouane-fellaini,F,False,,,3.0,33.0,27.0,60.0,5.0,5.0,4.0,,,1.0,,,,,5.0,7.0,,,,,,,,1.0,1.0,68.0,,,,,,,,7.0,,6.9,,,,2.0,1.0,,,5.0,1.0,39.0,27.0,66.0,1,,75.0,1.0,1.0,1.0,
2017-18,7438071,37,1,Manchester_United,Away,25566,42899,Sergio Romero,sergio-romero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438071,37,1,Manchester_United,Away,28367,43670,Juan Mata,juan-mata,M,False,2.0,,3.0,46.0,20.0,64.0,,,5.0,,,1.0,2.0,,,,2.0,1.0,,,,,,,,,4.0,90.0,,,,,,,,9.0,,7.4,,,1.0,,,4.0,,3.0,,53.0,22.0,71.0,2,,79.0,,1.0,,
2017-18,7438071,37,1,Manchester_United,Away,44241,62398,Nemanja Matić,nemanja-matic,M,False,,,5.0,51.0,45.0,96.0,1.0,,7.0,,,,1.0,,,1.0,4.0,6.0,,,,,,,,3.0,3.0,90.0,,,,,,,,9.0,,7.7,,,,2.0,5.0,,,7.0,,57.0,45.0,102.0,0,2.0,121.0,,,4.0,1.0
2017-18,7438071,37,1,Manchester_United,Away,46998,58893,Marcos Rojo,marcos-rojo,D,False,,,3.0,12.0,43.0,55.0,1.0,1.0,3.0,,,,1.0,,,,3.0,2.0,,,1.0,,,,,,,76.0,,1.0,,,,,,7.0,,6.7,,,,6.0,,,,6.0,,16.0,46.0,62.0,0,1.0,71.0,,,,
2017-18,7438071,37,1,Manchester_United,Away,47741,55909,Chris Smalling,chris-smalling,D,False,,,1.0,11.0,38.0,49.0,1.0,3.0,11.0,,,,,,,,2.0,4.0,,,1.0,,,,,4.0,,90.0,,2.0,,,,,,5.0,,7.2,,,,3.0,,,,2.0,1.0,14.0,40.0,54.0,0,,66.0,,1.0,,
2017-18,7438071,37,1,Manchester_United,Away,69378,51940,David De Gea,david-de-gea,G,False,,,5.0,3.0,10.0,13.0,,,7.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,6.0,,6.7,,3.0,,1.0,,,,11.0,,8.0,11.0,19.0,0,,30.0,,,,
2017-18,7438071,37,1,Manchester_United,Away,82474,59846,Ander Herrera,ander-herrera,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438071,37,1,Manchester_United,Away,111802,74208,Paul Pogba,paul-pogba,M,False,,,6.0,53.0,19.0,72.0,2.0,2.0,5.0,,,2.0,3.0,,,2.0,9.0,8.0,,,,,,,,,,90.0,1.0,,,,,,,26.0,,6.9,,,2.0,1.0,6.0,2.0,,11.0,,69.0,20.0,87.0,5,2.0,113.0,4.0,,4.0,2.0
2017-18,7438071,37,1,Manchester_United,Away,143334,184667,Victor Lindelöf,victor-lindelof,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438071,37,1,Manchester_United,Away,190839,106760,Luke Shaw,luke-shaw,D,True,,,,12.0,8.0,20.0,1.0,1.0,3.0,,,,1.0,,,1.0,3.0,5.0,,,,,,,,,1.0,22.0,,,,,,,,5.0,,6.9,,,,,3.0,1.0,,1.0,,14.0,8.0,21.0,0,1.0,30.0,1.0,,3.0,1.0
2017-18,7438071,37,1,Manchester_United,Away,191176,148225,Anthony Martial,anthony-martial,M,False,1.0,,,37.0,11.0,47.0,2.0,1.0,4.0,,,,1.0,,,4.0,10.0,5.0,,,,,,,,,2.0,90.0,,,,,,,,20.0,,7.0,,,3.0,,7.0,4.0,,,,45.0,12.0,53.0,3,,75.0,3.0,,4.0,
2017-18,7438071,37,1,Manchester_United,Away,205508,109322,Jesse Lingard,jesse-lingard,F,True,,,,14.0,2.0,16.0,,,,,,,,,,,,,,,,,,,,1.0,,22.0,1.0,,,,,,,2.0,,6.9,,,1.0,,,,,,,15.0,3.0,18.0,2,,21.0,,,,
2017-18,7438071,37,1,Manchester_United,Away,606346,197365,Eric Bailly,eric-bailly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438071,37,1,Manchester_United,Away,814590,176297,Marcus Rashford,marcus-rashford,F,False,,,1.0,17.0,5.0,22.0,1.0,,1.0,,,2.0,,,,1.0,4.0,2.0,,,,,,,,,1.0,90.0,1.0,,,,,,,14.0,,6.7,,,,,3.0,1.0,,1.0,,21.0,5.0,25.0,3,,43.0,6.0,1.0,1.0,
2017-18,7438071,37,1,Manchester_United,Away,879346,195851,Scott McTominay,scott-mctominay,M,True,,,,3.0,3.0,6.0,,1.0,2.0,,,,2.0,,,,3.0,2.0,,,1.0,,,,,,,14.0,,,,,,,,,,6.2,,,,,,,,,,3.0,3.0,6.0,0,,7.0,,1.0,,
2017-18,7438033,38,1,Manchester_United,Home,938,2404,Michael Carrick,michael-carrick,M,False,,,9.0,31.0,30.0,61.0,1.0,,14.0,,,1.0,,,,1.0,2.0,3.0,,,,,,,,1.0,1.0,85.0,,,,,,,,10.0,,7.4,,,,3.0,2.0,,,16.0,,37.0,33.0,70.0,1,1.0,80.0,,,2.0,1.0
2017-18,7438033,38,1,Manchester_United,Home,10589,18892,Ashley Young,ashley-young,D,False,,,,12.0,10.0,22.0,,,4.0,,,,2.0,,,3.0,8.0,5.0,,,1.0,,,,,3.0,,60.0,,,,,,,,13.0,,6.4,,,,2.0,3.0,3.0,,2.0,,18.0,11.0,26.0,0,3.0,51.0,1.0,1.0,1.0,1.0
2017-18,7438033,38,1,Manchester_United,Home,11820,20695,Antonio Valencia,antonio-valencia,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438033,38,1,Manchester_United,Home,19352,40002,Matteo Darmian,matteo-darmian,D,False,,,1.0,15.0,12.0,27.0,2.0,1.0,7.0,,,,2.0,,,2.0,7.0,10.0,,,1.0,,,,,2.0,,90.0,,1.0,,,,,,18.0,,7.7,,,,4.0,1.0,3.0,,5.0,,22.0,18.0,37.0,0,7.0,75.0,1.0,1.0,1.0,7.0
2017-18,7438033,38,1,Manchester_United,Home,25566,42899,Sergio Romero,sergio-romero,G,False,,,6.0,4.0,8.0,12.0,,,6.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,8.0,,7.4,3.0,3.0,,,,,,14.0,,10.0,10.0,20.0,0,,30.0,,,,
2017-18,7438033,38,1,Manchester_United,Home,28367,43670,Juan Mata,juan-mata,M,False,1.0,,4.0,27.0,13.0,39.0,,,5.0,1.0,,,1.0,,,,1.0,3.0,,,,1.0,,,,,3.0,90.0,,,,,,,,16.0,,7.4,,,,,,2.0,,8.0,3.0,39.0,14.0,51.0,0,,60.0,3.0,3.0,,
