team_dir,season,playerId,playerName,team,position,nationality,aerialDuels,aerialDuelsLost,aerialDuelsWon,appearances,attemptsFromSetPieces,awayGoals,backwardPasses,blockedShots,blocks,catches,cleanSheets,clearancesOffTheLine,cornersTakenInclShortCorners,cornersWon,crossesNotClaimed,drops,duels,duelsLost,duelsWon,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,forwardPasses,foulAttemptedTackle,foulWonPenalty,freekickTotal,gamesPlayed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,goalAssists,goalKicks,goalkeeperSmother,goals,goalsConceded,goalsConcededInsideBox,goalsConcededOutsideBox,groundDuels,groundDuelsLost,groundDuelsWon,handballsConceded,headedGoals,hitWoodwork,homeGoals,iboxBlocked,iboxTarget,interceptions,keyPassesAttemptAssists,lastPlayerTackle,leftFootGoals,leftsidePasses,oboxBlocked,oboxTarget,offsides,openPlayPasses,otherGoals,overruns,ownGoalScored,penaltiesConceded,penaltiesFaced,penaltiesSaved,penaltiesTaken,penaltyGoals,penaltyGoalsConceded,punches,putthroughBlockedDistribution,putthroughBlockedDistributionWon,recoveries,redCards2ndYellow,rightFootGoals,rightsidePasses,savesFromPenalty,savesMade,savesMadeCaught,savesMadeFromInsideBox,savesMadeFromOutsideBox,savesMadeParried,secondGoalAssists,setPiecesGoals,shotsBlockedInBox,shotsBlockedOutsideBox,shotsOffTargetIncWoodwork,shotsOnTargetInBox,shotsOnTargetIncGoals,shotsOnTargetOutsideBox,starts,straightRedCards,substituteOff,substituteOn,successfulCornersIntoBox,successfulCrossesAndCorners,successfulCrossesOpenPlay,successfulDribbles,successfulLaunches,successfulLayoffs,successfulLongPasses,successfulPassesOppositionHalf,successfulPassesOwnHalf,successfulShortPasses,tacklesLost,tacklesWon,throughBalls,throwInsToOppositionPlayer,throwInsToOwnPlayer,timePlayed,timesTackled,totalClearances,totalFoulsConceded,totalFoulsWon,totalLossesOfPossession,totalPasses,totalRedCards,totalShots,totalTackles,totalTouchesInOppositionBox,totalUnsuccessfulPassesExclCrossesAndCorners,touches,unsuccessfulCornersIntoBox,unsuccessfulCrossesAndCorners,unsuccessfulCrossesOpenPlay,unsuccessfulDribbles,unsuccessfulLaunches,unsuccessfulLayoffs,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,unsuccessfulShortPasses,winningGoal,yellowCards
Swansea_80,2016-17,200617,Daniel James,Leeds United,Midfielder,Wales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Swansea_80,2016-17,96305,Jay Fulton,Swansea City,Midfielder,Scotland,38.0,22.0,16.0,11.0,,,47.0,2.0,4.0,,1.0,,,3.0,,,110.0,53.0,57.0,0.2627,0.1025,,,17.1644,109.0,8.0,,,11.0,,,,,,,15.0,15.0,,72.0,31.0,41.0,,,,,1.0,,7.0,3.0,,,85.0,1.0,,,319.0,,,,,,,,,3.0,,9.0,8.0,46.0,,,82.0,,,,,,,,,1.0,1.0,1.0,,,,9.0,0.0,5.0,2.0,,,,1.0,,8.0,14.0,112.0,154.0,252.0,12.0,19.0,1.0,,,692.0,10.0,15.0,11.0,11.0,78.0,323.0,0.0,1.0,31.0,7.0,57.0,431.0,,5.0,5.0,1.0,5.0,,16.0,13.0,41.0,0.0,2.0
Swansea_80,2016-17,19760,Fernando Llorente,Napoli,Forward,Spain,278.0,122.0,156.0,33.0,,4.0,293.0,7.0,4.0,,1.0,,,7.0,,,458.0,246.0,212.0,2.4126,7.0875,,9.7384,47.0762,176.0,8.0,,,33.0,,,1.0,,,15.0,51.0,48.0,3.0,180.0,124.0,56.0,2.0,7.0,2.0,11.0,7.0,10.0,2.0,25.0,,3.0,244.0,,1.0,12.0,870.0,1.0,,,,,,,,4.0,,48.0,16.0,73.0,,4.0,187.0,,,,,,,,,7.0,,19.0,10.0,26.0,1.0,28.0,0.0,14.0,5.0,,2.0,2.0,9.0,1.0,145.0,18.0,411.0,188.0,579.0,4.0,14.0,,,1.0,2453.0,65.0,37.0,51.0,31.0,443.0,900.0,0.0,45.0,18.0,164.0,303.0,1253.0,,6.0,6.0,11.0,,27.0,11.0,43.0,292.0,6.0,2.0
Swansea_80,2016-17,83091,Borja Bastón,Pachuca,Forward,Spain,35.0,28.0,7.0,18.0,,1.0,69.0,5.0,1.0,,1.0,,,5.0,,,85.0,60.0,25.0,0.2559,1.7387,,1.3403,11.6215,27.0,3.0,,,18.0,,,,,,1.0,11.0,9.0,2.0,50.0,32.0,18.0,,,1.0,0.0,3.0,2.0,3.0,5.0,,,42.0,2.0,,4.0,169.0,,,,,,,,,1.0,,8.0,7.0,19.0,,1.0,43.0,,,,,,,,,3.0,2.0,7.0,2.0,3.0,,4.0,0.0,1.0,14.0,,1.0,1.0,4.0,,26.0,1.0,81.0,64.0,143.0,3.0,2.0,,,,547.0,14.0,6.0,3.0,9.0,71.0,181.0,0.0,10.0,5.0,25.0,37.0,276.0,,5.0,5.0,,,3.0,2.0,7.0,35.0,0.0,0.0
Swansea_80,2016-17,111787,Modou Barrow,Reading,Forward,Gambia,33.0,27.0,6.0,18.0,,,79.0,2.0,,,1.0,,3.0,18.0,,,191.0,104.0,87.0,1.8344,1.1446,,0.4253,24.4581,72.0,8.0,,,18.0,,,2.0,,,,23.0,22.0,1.0,158.0,77.0,81.0,1.0,,,,1.0,3.0,6.0,19.0,,,108.0,1.0,,10.0,296.0,,,,,,,,,3.0,,20.0,12.0,45.0,,,40.0,,,,,,,,,1.0,1.0,10.0,3.0,3.0,,12.0,0.0,9.0,6.0,,18.0,18.0,24.0,,16.0,1.0,196.0,47.0,224.0,5.0,18.0,,,1.0,1149.0,50.0,7.0,15.0,36.0,213.0,299.0,0.0,13.0,23.0,56.0,74.0,601.0,1.0,41.0,40.0,23.0,3.0,1.0,7.0,12.0,67.0,0.0,1.0
Swansea_80,2016-17,80146,Jordan Ayew,Leicester City,Forward,Ghana,44.0,37.0,7.0,14.0,,0.0,92.0,2.0,,,4.0,,,12.0,,,180.0,117.0,63.0,1.2083,0.764,,0.6466,8.4302,39.0,10.0,,,14.0,,,3.0,,,1.0,7.0,6.0,1.0,136.0,80.0,56.0,1.0,1.0,1.0,1.0,2.0,3.0,7.0,3.0,,,58.0,,2.0,6.0,239.0,,,,,,,,,1.0,,17.0,9.0,33.0,,,51.0,,,,,,,,,2.0,,4.0,3.0,6.0,2.0,9.0,0.0,3.0,5.0,,5.0,5.0,21.0,,19.0,4.0,144.0,62.0,197.0,3.0,11.0,,1.0,6.0,863.0,53.0,5.0,18.0,22.0,141.0,240.0,0.0,10.0,14.0,39.0,39.0,461.0,,14.0,14.0,19.0,,1.0,1.0,8.0,38.0,0.0,1.0
Swansea_80,2016-17,169432,Oliver McBurnie,Hull City,Forward,Scotland,13.0,10.0,3.0,5.0,,,13.0,,,,,,,,,,18.0,14.0,4.0,0.082,0.1155,,0.0968,5.567,8.0,,,,5.0,,,,,,,5.0,4.0,1.0,5.0,4.0,1.0,,,,,,1.0,,2.0,,,8.0,,,,32.0,,,,,,,,,,,1.0,1.0,5.0,,,4.0,,,,,,,,,,,1.0,1.0,1.0,,,0.0,,5.0,,1.0,1.0,,,5.0,1.0,20.0,7.0,25.0,,1.0,,,,77.0,2.0,,1.0,,10.0,33.0,0.0,2.0,1.0,4.0,7.0,42.0,,,,,,,1.0,1.0,6.0,0.0,0.0
Swansea_80,2017-18,37096,Lukasz Fabianski,West Ham United U21,Goalkeeper,Poland,19.0,4.0,15.0,38.0,,,,,,39.0,9.0,,,,1.0,3.0,21.0,4.0,17.0,0.0584,,,,60.368,891.0,,,,38.0,326.0,191.0,,,5.0,,56.0,48.0,8.0,2.0,,2.0,,,,,,,,1.0,,,112.0,,,,534.0,,,,,6.0,3.0,,,3.0,15.0,2.0,,365.0,,,110.0,3.0,137.0,23.0,91.0,45.0,17.0,,,,,,,,,38.0,0.0,,,,,,,118.0,,340.0,241.0,353.0,254.0,,,,,,3420.0,,25.0,1.0,3.0,524.0,1113.0,0.0,,,,519.0,1496.0,,,,,250.0,1.0,517.0,78.0,2.0,,0.0
Swansea_80,2017-18,61760,Kristoffer Nordfeldt,Swansea City,Goalkeeper,Sweden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Swansea_80,2017-18,40346,Erwin Mulder,Swansea City U23,Goalkeeper,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0
Swansea_80,2017-18,97615,Mike van der Hoorn,FC Utrecht,Defender,Netherlands,102.0,45.0,57.0,24.0,,,76.0,3.0,14.0,,5.0,,,4.0,,,196.0,82.0,114.0,0.1776,0.9679,,0.3471,31.3516,385.0,15.0,,,24.0,,,,,,1.0,27.0,23.0,4.0,94.0,37.0,57.0,,1.0,,,2.0,4.0,39.0,5.0,,,304.0,1.0,,,838.0,,,,1.0,,,,,1.0,,23.0,10.0,96.0,,,93.0,,,,,,,,,2.0,1.0,2.0,4.0,5.0,,24.0,0.0,8.0,,,3.0,3.0,9.0,18.0,,74.0,185.0,473.0,581.0,10.0,22.0,,5.0,11.0,1949.0,,123.0,22.0,18.0,230.0,858.0,0.0,7.0,32.0,19.0,203.0,1179.0,,5.0,5.0,4.0,74.0,,119.0,67.0,84.0,,4.0
Swansea_80,2017-18,149266,Alfie Mawson,Fulham,Defender,England,196.0,74.0,122.0,38.0,,,125.0,3.0,32.0,,9.0,1.0,,3.0,,,303.0,117.0,186.0,0.592,1.8764,,1.189,60.368,679.0,7.0,,,38.0,,,1.0,,,2.0,56.0,48.0,8.0,107.0,43.0,64.0,,,,,2.0,2.0,35.0,4.0,,,272.0,1.0,2.0,1.0,1697.0,,,,,,,,,3.0,,19.0,9.0,220.0,,2.0,668.0,,,,,,,,,2.0,1.0,11.0,2.0,6.0,2.0,38.0,0.0,,,,1.0,1.0,23.0,29.0,,190.0,364.0,1052.0,1225.0,10.0,22.0,1.0,,4.0,3420.0,,222.0,19.0,11.0,366.0,1744.0,0.0,17.0,32.0,40.0,329.0,2211.0,,1.0,1.0,3.0,79.0,,155.0,106.0,174.0,,3.0
Swansea_80,2017-18,28654,Martin Olsson,Malmö FF,Defender,Sweden,81.0,34.0,47.0,36.0,1.0,,261.0,5.0,4.0,,8.0,,,24.0,,,231.0,115.0,116.0,1.1756,0.8031,0.0692,0.0163,55.0957,494.0,9.0,,1.0,36.0,,,1.0,,,,50.0,42.0,8.0,150.0,81.0,69.0,3.0,,,,2.0,,31.0,12.0,,,30.0,3.0,1.0,2.0,1132.0,,,,2.0,,,,,3.0,,86.0,17.0,155.0,,,359.0,,,,,,,,,2.0,3.0,12.0,,1.0,1.0,36.0,0.0,5.0,,,23.0,23.0,11.0,16.0,5.0,46.0,445.0,419.0,795.0,8.0,26.0,,50.0,236.0,3154.0,,67.0,27.0,25.0,591.0,1144.0,0.0,13.0,34.0,29.0,303.0,1945.0,,140.0,140.0,16.0,83.0,,122.0,83.0,181.0,,7.0
Swansea_80,2017-18,42996,Angel Rangel,Queens Park Rangers,Defender,Spain,6.0,5.0,1.0,4.0,,,14.0,,,,,,,,,,15.0,10.0,5.0,0.1397,,,,2.7688,32.0,1.0,,,4.0,,,,,,,3.0,3.0,,9.0,5.0,4.0,,,,,,,3.0,1.0,,,46.0,,,,93.0,,,,,,,,,,,1.0,,12.0,,,3.0,,,,,,,,,,,,,,,2.0,0.0,1.0,2.0,,1.0,1.0,,1.0,,2.0,47.0,37.0,81.0,1.0,3.0,,1.0,15.0,155.0,,3.0,1.0,,25.0,95.0,0.0,,4.0,1.0,12.0,137.0,,5.0,5.0,1.0,3.0,,6.0,2.0,6.0,,0.0
Swansea_80,2017-18,49539,Kyle Naughton,Swansea City,Defender,England,137.0,68.0,69.0,34.0,,,254.0,7.0,13.0,,8.0,,,9.0,,,395.0,187.0,208.0,0.823,0.3655,,0.101,53.5504,798.0,21.0,,,34.0,,,2.0,,,,50.0,43.0,7.0,258.0,119.0,139.0,3.0,,,,3.0,,60.0,10.0,,,476.0,4.0,1.0,,1617.0,,,1.0,,,,,,3.0,,106.0,47.0,198.0,,,110.0,,,,,,,,,3.0,4.0,4.0,,1.0,1.0,34.0,0.0,3.0,,,9.0,9.0,24.0,15.0,6.0,73.0,694.0,541.0,1153.0,32.0,60.0,,116.0,290.0,3033.0,,102.0,31.0,24.0,659.0,1638.0,0.0,5.0,92.0,28.0,412.0,2651.0,,53.0,53.0,19.0,74.0,,136.0,127.0,276.0,,1.0
Swansea_80,2017-18,59940,Kyle Bartley,West Bromwich Albion,Defender,England,18.0,4.0,14.0,5.0,,,9.0,,6.0,,,,,1.0,,,27.0,9.0,18.0,0.2325,0.1434,,,4.3887,50.0,2.0,,,5.0,,,,,,,4.0,4.0,,9.0,5.0,4.0,,,,,,,4.0,2.0,,,40.0,,,,112.0,,,,,,,,,,,2.0,,3.0,,,16.0,,,,,,,,,,,2.0,,,,2.0,0.0,1.0,3.0,,,,,,,7.0,22.0,71.0,86.0,1.0,2.0,,,,234.0,,21.0,5.0,1.0,23.0,115.0,0.0,2.0,3.0,5.0,22.0,155.0,,,,,7.0,,11.0,5.0,11.0,,2.0
Swansea_80,2017-18,57145,Federico Fernández,Newcastle United,Defender,Argentina,135.0,63.0,72.0,30.0,,,55.0,2.0,27.0,,7.0,,,4.0,,,239.0,105.0,134.0,0.9629,0.6775,,0.2661,46.2734,550.0,16.0,,,30.0,,,1.0,,,1.0,44.0,37.0,7.0,104.0,42.0,62.0,1.0,1.0,,,1.0,3.0,38.0,5.0,,,325.0,1.0,,2.0,1170.0,,,1.0,2.0,,,,,3.0,,16.0,8.0,129.0,,,280.0,,,,,,,,,1.0,1.0,2.0,3.0,4.0,,30.0,0.0,1.0,,,1.0,1.0,1.0,20.0,,93.0,306.0,691.0,903.0,11.0,29.0,,,4.0,2677.0,,198.0,29.0,21.0,230.0,1210.0,0.0,6.0,40.0,23.0,214.0,1599.0,,3.0,3.0,3.0,68.0,,98.0,72.0,116.0,,5.0
Swansea_80,2017-18,192290,Connor Roberts,Burnley U21,Midfielder,Wales,9.0,6.0,3.0,4.0,,,40.0,,,,,,,,,,22.0,6.0,16.0,0.0726,,,,4.1269,43.0,,,,4.0,,,,,,,4.0,3.0,1.0,13.0,,13.0,,,,,,,3.0,,,,47.0,,,,134.0,,,,,,,,,,,12.0,2.0,17.0,,,5.0,,,,,,,,,,,,,,,3.0,0.0,1.0,1.0,,,,,2.0,,5.0,61.0,47.0,103.0,2.0,4.0,,9.0,23.0,268.0,,6.0,,7.0,51.0,135.0,0.0,,6.0,1.0,27.0,208.0,,13.0,13.0,,9.0,,12.0,8.0,15.0,,0.0
Swansea_80,2017-18,76542,Ki Sung-Yueng,Seoul,Midfielder,South Korea,26.0,21.0,5.0,25.0,1.0,,140.0,6.0,1.0,,4.0,,42.0,9.0,,,111.0,57.0,54.0,1.9317,0.9562,0.0478,2.1215,30.758,166.0,6.0,,1.0,25.0,,,2.0,,,2.0,29.0,25.0,4.0,85.0,36.0,49.0,,,,,2.0,,32.0,17.0,,1.0,264.0,4.0,4.0,1.0,793.0,,,,,,,,,1.0,,26.0,15.0,95.0,,1.0,266.0,,,,,,,,,2.0,4.0,8.0,,6.0,4.0,21.0,0.0,5.0,4.0,15.0,21.0,1.0,7.0,3.0,12.0,63.0,379.0,378.0,673.0,7.0,18.0,1.0,1.0,1.0,1869.0,,20.0,10.0,17.0,172.0,836.0,0.0,14.0,25.0,16.0,100.0,1086.0,25.0,41.0,6.0,6.0,7.0,1.0,21.0,26.0,79.0,,2.0
Swansea_80,2017-18,15114,Leon Britton,Swansea City U23,Midfielder,England,4.0,4.0,,5.0,,,21.0,,1.0,,,,,,,,25.0,18.0,7.0,0.0403,,,,2.2478,23.0,5.0,,,5.0,,,,,,,1.0,1.0,,21.0,14.0,7.0,,,,,,,1.0,,,,44.0,,,,131.0,,,,,,,,,,,2.0,2.0,19.0,,,49.0,,,,,,,,,,,,,,,4.0,0.0,4.0,1.0,,,,,,,2.0,55.0,72.0,125.0,1.0,5.0,,,,304.0,,1.0,7.0,1.0,17.0,137.0,0.0,,6.0,2.0,10.0,157.0,,1.0,1.0,1.0,,,1.0,3.0,9.0,,1.0
Swansea_80,2017-18,49277,Leroy Fer,Alanyaspor,Midfielder,Netherlands,64.0,22.0,42.0,20.0,,,128.0,2.0,4.0,,3.0,,,4.0,,,229.0,92.0,137.0,0.8343,1.686,,1.1602,24.0233,170.0,19.0,,,20.0,,,1.0,,,1.0,26.0,22.0,4.0,165.0,70.0,95.0,1.0,,,,1.0,1.0,12.0,9.0,,1.0,209.0,1.0,1.0,1.0,619.0,,,,,,,,,1.0,,23.0,14.0,76.0,,,125.0,,,,,,,,,1.0,1.0,7.0,1.0,3.0,1.0,15.0,0.0,5.0,5.0,,1.0,1.0,26.0,1.0,31.0,43.0,263.0,250.0,469.0,12.0,32.0,3.0,,2.0,1399.0,,23.0,28.0,26.0,183.0,632.0,0.0,10.0,44.0,15.0,120.0,873.0,,7.0,7.0,6.0,5.0,,30.0,33.0,90.0,,5.0
Swansea_80,2017-18,57586,Luciano Narsingh,Feyenoord,Forward,Netherlands,17.0,15.0,2.0,18.0,,,73.0,1.0,,,,,,9.0,,,85.0,48.0,37.0,0.4734,0.8394,,1.3687,14.5479,33.0,1.0,,,18.0,,,,,,1.0,15.0,14.0,1.0,68.0,33.0,35.0,,,1.0,,1.0,4.0,3.0,11.0,,1.0,74.0,,,4.0,193.0,,,,,,,,,2.0,,17.0,7.0,32.0,,,14.0,,,,,,,1.0,,1.0,,3.0,4.0,5.0,,5.0,0.0,4.0,13.0,,4.0,4.0,17.0,1.0,2.0,4.0,120.0,41.0,153.0,2.0,5.0,,,2.0,617.0,,3.0,3.0,11.0,101.0,194.0,0.0,8.0,7.0,30.0,37.0,333.0,,19.0,19.0,11.0,3.0,1.0,4.0,11.0,33.0,,0.0
Swansea_80,2017-18,21083,Nathan Dyer,Swansea City,Midfielder,England,34.0,29.0,5.0,24.0,,,166.0,4.0,,,,,,5.0,,,185.0,115.0,70.0,1.0915,0.9376,,0.3951,22.7253,105.0,11.0,,,24.0,,,,,,,21.0,16.0,5.0,151.0,86.0,65.0,,,1.0,,1.0,1.0,11.0,10.0,,,162.0,3.0,1.0,1.0,510.0,,,,,,,,,3.0,,33.0,13.0,82.0,,,79.0,,,,,,,,,1.0,3.0,4.0,1.0,2.0,1.0,16.0,0.0,13.0,8.0,,5.0,5.0,23.0,,34.0,5.0,284.0,136.0,410.0,6.0,16.0,2.0,1.0,6.0,1312.0,,2.0,17.0,20.0,227.0,512.0,0.0,6.0,22.0,31.0,97.0,775.0,,28.0,27.0,25.0,6.0,3.0,7.0,19.0,90.0,,2.0
Swansea_80,2017-18,93464,Tom Carroll,Reading,Midfielder,England,32.0,21.0,11.0,37.0,5.0,,229.0,9.0,8.0,,6.0,,70.0,14.0,,,202.0,108.0,94.0,4.1452,0.9386,0.3815,0.6179,46.021,499.0,12.0,,5.0,37.0,,,4.0,,,,39.0,33.0,6.0,170.0,87.0,83.0,1.0,,2.0,,,2.0,29.0,43.0,,,360.0,9.0,1.0,1.0,1389.0,,,,,,,,,3.0,,61.0,29.0,139.0,,,356.0,,,,,,,,,,9.0,8.0,2.0,3.0,1.0,28.0,0.0,8.0,9.0,26.0,41.0,8.0,14.0,3.0,32.0,80.0,770.0,464.0,1113.0,20.0,33.0,3.0,,1.0,2569.0,,15.0,23.0,17.0,407.0,1444.0,0.0,11.0,53.0,20.0,251.0,1863.0,37.0,88.0,32.0,5.0,9.0,1.0,66.0,52.0,185.0,,3.0
Swansea_80,2017-18,11829,Wayne Routledge,Swansea City,Midfielder,England,14.0,9.0,5.0,15.0,,,40.0,1.0,,,,,3.0,1.0,,,55.0,34.0,21.0,0.7316,0.4174,,0.4283,9.613,47.0,3.0,,,15.0,,,,,,,11.0,10.0,1.0,41.0,25.0,16.0,,,,,1.0,2.0,2.0,6.0,,,33.0,,,,158.0,,,,,,,,,,,14.0,5.0,28.0,,,40.0,,,,,,,,,1.0,,2.0,2.0,2.0,,4.0,0.0,3.0,11.0,,4.0,4.0,6.0,,7.0,1.0,76.0,38.0,109.0,5.0,5.0,,,1.0,423.0,,4.0,9.0,,86.0,160.0,0.0,4.0,10.0,13.0,50.0,243.0,2.0,11.0,9.0,4.0,2.0,1.0,8.0,17.0,42.0,,1.0
Swansea_80,2017-18,74033,Sam Clucas,Shrewsbury Town,Midfielder,England,73.0,36.0,37.0,29.0,,,187.0,4.0,7.0,,5.0,,24.0,4.0,,,180.0,91.0,89.0,1.0812,2.7163,,3.846,31.7715,183.0,9.0,,,29.0,,,1.0,,,3.0,30.0,28.0,2.0,107.0,55.0,52.0,,,,,2.0,3.0,29.0,14.0,,2.0,184.0,2.0,1.0,3.0,768.0,,,,,,,,,2.0,,36.0,24.0,110.0,,1.0,232.0,,,,,,,,,2.0,2.0,9.0,3.0,7.0,1.0,23.0,0.0,7.0,6.0,5.0,12.0,4.0,5.0,2.0,18.0,33.0,343.0,326.0,624.0,15.0,19.0,2.0,7.0,20.0,2042.0,,30.0,10.0,14.0,233.0,786.0,0.0,16.0,34.0,31.0,129.0,1113.0,16.0,43.0,16.0,4.0,23.0,2.0,35.0,32.0,94.0,,2.0
Swansea_80,2017-18,13152,Andy King,Bristol City,Midfielder,Wales,29.0,14.0,15.0,22.0,,,84.0,5.0,2.0,,1.0,,,4.0,,,94.0,40.0,54.0,0.5472,0.9797,,1.061,14.6515,172.0,4.0,1.0,,22.0,,,,,,3.0,26.0,21.0,5.0,65.0,26.0,39.0,1.0,,,,1.0,1.0,11.0,6.0,,1.0,142.0,2.0,1.0,1.0,547.0,,,,,,,,,,,13.0,9.0,75.0,,2.0,162.0,,,,,,,,,1.0,2.0,4.0,1.0,5.0,1.0,14.0,0.0,7.0,8.0,,2.0,2.0,2.0,4.0,9.0,26.0,228.0,233.0,433.0,10.0,16.0,1.0,1.0,2.0,1253.0,,26.0,9.0,11.0,131.0,560.0,0.0,9.0,26.0,18.0,101.0,705.0,,11.0,11.0,3.0,11.0,,30.0,15.0,71.0,,2.0
Swansea_80,2017-18,171319,Renato Sanches,Panathinaikos,Midfielder,Portugal,15.0,13.0,2.0,12.0,4.0,,87.0,3.0,1.0,,,,11.0,2.0,,,131.0,72.0,59.0,0.3819,0.4915,0.2625,,14.7713,85.0,3.0,,4.0,12.0,,,,,,,10.0,8.0,2.0,116.0,59.0,57.0,,,,,1.0,,7.0,6.0,,,109.0,2.0,,,370.0,,,,,,,,,,,13.0,8.0,50.0,,,98.0,,,,,,,1.0,,1.0,2.0,9.0,,,,9.0,0.0,5.0,3.0,4.0,5.0,1.0,25.0,,24.0,17.0,189.0,133.0,300.0,5.0,7.0,1.0,,8.0,703.0,,4.0,8.0,20.0,145.0,379.0,0.0,9.0,12.0,10.0,62.0,579.0,7.0,27.0,12.0,15.0,2.0,4.0,8.0,14.0,54.0,,1.0
Swansea_80,2017-18,57001,Wilfried Bony,Swansea City U23,Forward,Cote d’Ivoire,103.0,59.0,44.0,15.0,,,60.0,5.0,1.0,,2.0,,,2.0,,,156.0,87.0,69.0,0.1775,1.6046,,1.2469,9.8582,60.0,2.0,,,15.0,,,,,,2.0,8.0,7.0,1.0,53.0,28.0,25.0,1.0,,,,2.0,3.0,2.0,4.0,,,54.0,3.0,2.0,2.0,196.0,,,,,,,,,,,15.0,3.0,15.0,,2.0,34.0,,,,,,,,,2.0,3.0,8.0,3.0,7.0,2.0,8.0,0.0,4.0,7.0,,,,10.0,1.0,17.0,3.0,87.0,44.0,128.0,1.0,4.0,,,,704.0,,15.0,7.0,11.0,122.0,208.0,0.0,15.0,5.0,19.0,77.0,329.0,,,,3.0,,5.0,1.0,12.0,76.0,,2.0
Swansea_80,2017-18,173879,Tammy Abraham,Aston Villa,Forward,England,97.0,58.0,39.0,31.0,,,87.0,11.0,1.0,,1.0,,,13.0,,,256.0,153.0,103.0,0.8215,6.8343,,4.4975,32.3019,72.0,3.0,,,31.0,,,1.0,,,5.0,31.0,28.0,3.0,159.0,95.0,64.0,3.0,,,,8.0,9.0,1.0,11.0,,,72.0,3.0,1.0,9.0,273.0,1.0,,,,,,,,2.0,,13.0,7.0,41.0,,4.0,69.0,,,,,,,,,8.0,3.0,16.0,9.0,15.0,1.0,15.0,0.0,6.0,16.0,,2.0,2.0,27.0,1.0,24.0,6.0,142.0,63.0,197.0,2.0,8.0,2.0,,1.0,1720.0,,11.0,15.0,27.0,235.0,300.0,0.0,31.0,10.0,72.0,97.0,597.0,,11.0,11.0,20.0,3.0,7.0,9.0,11.0,88.0,,0.0
Swansea_80,2017-18,80146,Jordan Ayew,Leicester City,Forward,Ghana,174.0,122.0,52.0,36.0,4.0,,291.0,26.0,3.0,,4.0,,,35.0,,,668.0,375.0,293.0,1.7117,7.4566,0.2871,7.4449,52.4817,152.0,43.0,,4.0,36.0,,,2.0,,,7.0,49.0,43.0,6.0,494.0,253.0,241.0,3.0,1.0,4.0,,17.0,7.0,24.0,14.0,,2.0,181.0,9.0,7.0,8.0,806.0,,,,,,,1.0,1.0,1.0,,67.0,40.0,141.0,,4.0,211.0,,,,,,,,,17.0,9.0,19.0,7.0,21.0,7.0,33.0,1.0,10.0,3.0,,5.0,5.0,74.0,2.0,74.0,18.0,467.0,228.0,672.0,22.0,60.0,3.0,,5.0,2856.0,,17.0,63.0,87.0,464.0,835.0,1.0,40.0,82.0,111.0,145.0,1616.0,,40.0,39.0,50.0,6.0,9.0,15.0,21.0,130.0,,2.0
Swansea_80,2017-18,45124,André Ayew,Nottingham Forest,Forward,Ghana,145.0,99.0,46.0,30.0,,,173.0,4.0,1.0,,,,,6.0,,,332.0,196.0,136.0,0.8349,1.8592,,1.5794,18.0799,129.0,18.0,1.0,,30.0,,,4.0,,,3.0,41.0,34.0,7.0,187.0,97.0,90.0,,,1.0,,1.0,7.0,9.0,12.0,,2.0,165.0,1.0,,6.0,565.0,,,,,,,1.0,,3.0,,37.0,17.0,93.0,,1.0,115.0,,,,,,,,,1.0,1.0,10.0,7.0,12.0,,19.0,0.0,8.0,11.0,,2.0,2.0,21.0,1.0,52.0,12.0,297.0,163.0,446.0,10.0,24.0,5.0,1.0,3.0,1843.0,,11.0,24.0,36.0,225.0,582.0,0.0,22.0,34.0,63.0,124.0,875.0,,14.0,14.0,8.0,5.0,4.0,13.0,24.0,111.0,,5.0
