season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7090263,28,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,1.0,11.0,2.0,13.0,3.0,,3.0,,,2.0,1.0,,,2.0,9.0,7.0,,,,,,,,,,90.0,,,,,,,,,17.0,,6.8,,,1.0,,7.0,,,1.0,,17.0,2.0,19.0,3,,45.0,5.0,3.0,4.0,
2016-17,7090263,28,43,Manchester_City,Home,24048,41823,Fabian Delph,fabian-delph,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090263,28,43,Manchester_City,Home,26097,42593,Aleksandar Kolarov,aleksandar-kolarov,D,False,,,7.0,41.0,46.0,87.0,2.0,1.0,8.0,,,,,,,,3.0,1.0,,,1.0,,,,,2.0,,90.0,1.0,,,,,,,,9.0,,7.7,,,1.0,7.0,,,,11.0,,49.0,46.0,95.0,2,,107.0,1.0,,,
2016-17,7090263,28,43,Manchester_City,Home,52741,20310,Willy Caballero,willy-caballero,G,False,,,1.0,,11.0,11.0,,,7.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,1.0,,7.3,2.0,2.0,,,,,,1.0,,,11.0,11.0,0,,20.0,,,,
2016-17,7090263,28,43,Manchester_City,Home,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,2.0,,1.0,38.0,6.0,42.0,2.0,1.0,8.0,1.0,,,3.0,,,3.0,10.0,4.0,,,1.0,,,,,1.0,1.0,90.0,,,,,,,,,37.0,,6.2,,,,,1.0,10.0,,4.0,,65.0,8.0,63.0,0,1.0,92.0,3.0,2.0,,1.0
2016-17,7090263,28,43,Manchester_City,Home,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,,,6.0,36.0,52.0,88.0,3.0,3.0,10.0,,,,1.0,,,1.0,5.0,7.0,,,,,,,,2.0,,90.0,,1.0,,,,,,,10.0,,7.7,,,1.0,6.0,,,,11.0,,44.0,53.0,97.0,1,3.0,115.0,,1.0,,2.0
2016-17,7090263,28,43,Manchester_City,Home,123977,86173,Nolito,nolito,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090263,28,43,Manchester_City,Home,152077,97299,John Stones,john-stones,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090263,28,43,Manchester_City,Home,293519,182156,Leroy Sané,leroy-sane,M,False,,,,17.0,9.0,26.0,3.0,,8.0,,,,1.0,,,3.0,10.0,5.0,,,2.0,,,,,,3.0,90.0,,,,,,,,,11.0,,6.5,,,1.0,,6.0,,,1.0,1.0,18.0,11.0,29.0,1,,47.0,1.0,1.0,4.0,
2016-17,7090263,28,43,Manchester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,7.0,,7.0,,1.0,,,1.0,,,,,,1.0,2.0,,,1.0,,,,,,,14.0,,,,,,,,,4.0,,6.3,,,1.0,,,,,,,11.0,,11.0,1,1.0,13.0,,,,1.0
2016-17,7090264,29,43,Manchester_City,Home,532,17336,Gaël Clichy,gael-clichy,D,False,,,4.0,31.0,27.0,58.0,1.0,,4.0,,,,,,,,3.0,3.0,,,1.0,,,,,2.0,,90.0,,,,1.0,,,,,13.0,,6.4,,,,3.0,1.0,,,8.0,,39.0,28.0,67.0,0,3.0,91.0,,,,1.0
2016-17,7090264,29,43,Manchester_City,Home,1053,37748,Bacary Sagna,bacary-sagna,D,True,,,,12.0,13.0,25.0,,,2.0,,,,,,,,,,,,,,,,,2.0,,25.0,,,,,,,,,4.0,,6.8,,,,1.0,,1.0,,,,15.0,13.0,27.0,0,,33.0,1.0,,,
2016-17,7090264,29,43,Manchester_City,Home,11781,20664,David Silva,david-silva,M,False,2.0,,2.0,32.0,17.0,47.0,,,8.0,1.0,,,1.0,,,2.0,6.0,7.0,,,2.0,,,,,1.0,3.0,90.0,,,,,,,,,16.0,,7.5,,,1.0,,4.0,3.0,,2.0,,37.0,18.0,52.0,1,1.0,76.0,3.0,3.0,3.0,1.0
2016-17,7090264,29,43,Manchester_City,Home,13249,33148,Claudio Bravo,claudio-bravo,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090264,29,43,Manchester_City,Home,13630,27789,Fernandinho,fernandinho,M,False,1.0,,4.0,20.0,19.0,38.0,3.0,,5.0,,1.0,,1.0,,,1.0,9.0,6.0,,,3.0,,,,,5.0,,90.0,,1.0,,,,,,,12.0,,6.8,,,1.0,1.0,1.0,3.0,,5.0,,27.0,19.0,43.0,1,5.0,72.0,1.0,1.0,,4.0
2016-17,7090264,29,43,Manchester_City,Home,14468,14664,Yaya Touré,yaya-toure,M,False,,,5.0,18.0,22.0,40.0,2.0,3.0,7.0,,,,3.0,,,1.0,8.0,9.0,,,2.0,,,,,1.0,,65.0,,1.0,,,,,,,12.0,,7.1,,,,2.0,2.0,,,7.0,,23.0,26.0,49.0,0,4.0,62.0,1.0,,2.0,2.0
2016-17,7090264,29,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,1.0,12.0,6.0,18.0,2.0,,2.0,,1.0,1.0,1.0,,,6.0,12.0,3.0,,,,,1.0,,,,1.0,90.0,1.0,,,,,,,,14.0,,6.8,,,3.0,,5.0,,,1.0,,14.0,6.0,20.0,5,,42.0,3.0,1.0,2.0,
2016-17,7090264,29,43,Manchester_City,Home,26097,42593,Aleksandar Kolarov,aleksandar-kolarov,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090264,29,43,Manchester_City,Home,41837,52538,Fernando,fernando-reges,M,True,,,1.0,6.0,7.0,13.0,1.0,,2.0,,,,1.0,,,,2.0,,,,,,,,,,,7.0,,,,,,,,,,,6.4,,,,,,,,1.0,,6.0,7.0,13.0,0,,14.0,,,,
2016-17,7090264,29,43,Manchester_City,Home,52741,20310,Willy Caballero,willy-caballero,G,False,,,2.0,,17.0,17.0,,1.0,14.0,,,,,,1.0,,,1.0,,,,,,1.0,,,,90.0,,,,,1.0,,,,4.0,2.0,7.3,3.0,3.0,,2.0,,,,6.0,,2.0,19.0,21.0,0,,38.0,,,,
2016-17,7090264,29,43,Manchester_City,Home,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,4.0,,4.0,39.0,20.0,55.0,1.0,1.0,6.0,3.0,,,1.0,,,2.0,5.0,7.0,,,1.0,1.0,,,1.0,,4.0,90.0,,,,,,,,,31.0,,8.2,,,1.0,,2.0,12.0,,8.0,1.0,63.0,21.0,72.0,1,3.0,99.0,1.0,1.0,2.0,2.0
2016-17,7090264,29,43,Manchester_City,Home,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,,,2.0,26.0,44.0,70.0,4.0,4.0,7.0,,,,,,,,6.0,10.0,,,2.0,,,,,2.0,,90.0,,,,,,,,,9.0,,7.6,,,1.0,8.0,,,,4.0,,29.0,47.0,76.0,1,6.0,97.0,2.0,,,4.0
2016-17,7090264,29,43,Manchester_City,Home,123977,86173,Nolito,nolito,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090264,29,43,Manchester_City,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,1.0,14.0,6.0,20.0,,,5.0,1.0,1.0,,3.0,,,1.0,11.0,6.0,,,1.0,,,,,,2.0,90.0,1.0,,,,,,,,18.0,,6.3,,,,,12.0,1.0,,2.0,4.0,20.0,6.0,25.0,1,,48.0,5.0,,6.0,
2016-17,7090264,29,43,Manchester_City,Home,152077,97299,John Stones,john-stones,D,False,,,,16.0,49.0,65.0,1.0,1.0,5.0,,1.0,1.0,,,,,2.0,2.0,,1.0,1.0,,,,,2.0,,90.0,,2.0,,,,,,,4.0,,6.8,,,1.0,,,,,2.0,,18.0,51.0,69.0,2,1.0,77.0,,,,
2016-17,7090264,29,43,Manchester_City,Home,293519,182156,Leroy Sané,leroy-sane,M,False,,,,17.0,6.0,23.0,1.0,1.0,1.0,,,,,,,2.0,6.0,4.0,,,1.0,,,,,,1.0,83.0,1.0,,,,,,,,17.0,,6.4,,,,1.0,3.0,2.0,,,1.0,23.0,8.0,29.0,1,2.0,46.0,5.0,,1.0,1.0
2016-17,7090264,29,43,Manchester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090264,29,43,Manchester_City,Home,796047,178871,Aleix García,aleix-garcia,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090387,30,43,Manchester_City,Away,532,17336,Gaël Clichy,gael-clichy,D,False,,,1.0,19.0,14.0,33.0,1.0,,6.0,,,,2.0,,,1.0,4.0,1.0,,,,,,,,4.0,,90.0,,,,,,,,,8.0,,6.4,,,,5.0,,,,2.0,,19.0,17.0,36.0,0,1.0,60.0,,,,
2016-17,7090387,30,43,Manchester_City,Away,6019,17476,Vincent Kompany,vincent-kompany,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090387,30,43,Manchester_City,Away,11781,20664,David Silva,david-silva,M,False,2.0,,2.0,22.0,12.0,32.0,1.0,,9.0,,,,2.0,,,1.0,6.0,8.0,,,1.0,1.0,,,,2.0,3.0,89.0,1.0,,,,,,,,13.0,,7.6,,,1.0,,2.0,3.0,,3.0,1.0,29.0,14.0,40.0,2,5.0,60.0,,2.0,1.0,3.0
2016-17,7090387,30,43,Manchester_City,Away,11796,20658,Pablo Zabaleta,pablo-zabaleta,D,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,2.0,,2.0,0,,4.0,,,,
2016-17,7090387,30,43,Manchester_City,Away,11869,17740,Jesús Navas,jesus-navas,D,False,3.0,,1.0,14.0,20.0,31.0,3.0,1.0,9.0,1.0,,,1.0,,,,6.0,9.0,,,2.0,,,,,4.0,3.0,90.0,,,,,,,,,16.0,,7.6,,,1.0,2.0,,6.0,,3.0,,24.0,23.0,41.0,1,8.0,75.0,,,,8.0
2016-17,7090387,30,43,Manchester_City,Away,13249,33148,Claudio Bravo,claudio-bravo,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090387,30,43,Manchester_City,Away,13630,27789,Fernandinho,fernandinho,M,False,,,1.0,24.0,24.0,48.0,1.0,,4.0,,,1.0,3.0,,,3.0,10.0,5.0,,,3.0,,,,,4.0,,90.0,1.0,,,,,,,,21.0,,6.6,,,,3.0,2.0,,,3.0,,38.0,27.0,65.0,2,3.0,83.0,1.0,,2.0,3.0
2016-17,7090387,30,43,Manchester_City,Away,14468,14664,Yaya Touré,yaya-toure,M,True,,,1.0,17.0,20.0,37.0,1.0,2.0,3.0,,,,1.0,,,,2.0,2.0,,,,,,,,,1.0,45.0,,,,,,,,,11.0,,6.5,,,,,,,,1.0,,21.0,27.0,48.0,0,,49.0,,,,
2016-17,7090387,30,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,25.0,8.0,33.0,1.0,1.0,2.0,,1.0,1.0,1.0,,,4.0,8.0,9.0,,,1.0,,1.0,,,,2.0,90.0,2.0,,,,,,,,14.0,,7.5,,,1.0,,4.0,,,,2.0,29.0,9.0,38.0,4,4.0,63.0,4.0,1.0,3.0,3.0
2016-17,7090387,30,43,Manchester_City,Away,24048,41823,Fabian Delph,fabian-delph,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090387,30,43,Manchester_City,Away,26097,42593,Aleksandar Kolarov,aleksandar-kolarov,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090387,30,43,Manchester_City,Away,52741,20310,Willy Caballero,willy-caballero,G,False,,4.0,10.0,3.0,21.0,24.0,,,7.0,,,,,,,,,,,,,,,1.0,,,,90.0,,,,,,,,,18.0,,6.5,1.0,1.0,,,,,4.0,26.0,,13.0,28.0,41.0,0,,50.0,,,,
2016-17,7090387,30,43,Manchester_City,Away,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,,,3.0,29.0,8.0,37.0,1.0,,10.0,1.0,,1.0,3.0,,,1.0,7.0,6.0,,,1.0,1.0,,,1.0,1.0,1.0,90.0,,,,,,,,,21.0,,7.1,,,1.0,,3.0,8.0,,10.0,,48.0,8.0,48.0,2,3.0,68.0,,1.0,2.0,2.0
2016-17,7090387,30,43,Manchester_City,Away,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,,,2.0,15.0,26.0,41.0,2.0,4.0,3.0,,,,,,,1.0,3.0,6.0,,,1.0,,,,,3.0,,90.0,,,,,,,,,7.0,,6.7,,,,6.0,,,,2.0,,18.0,28.0,46.0,0,1.0,62.0,1.0,1.0,,
2016-17,7090387,30,43,Manchester_City,Away,123977,86173,Nolito,nolito,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090387,30,43,Manchester_City,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,2.0,6.0,8.0,1.0,1.0,3.0,,,,1.0,,,3.0,7.0,1.0,,,2.0,,,,,1.0,,45.0,,,,,,,,,13.0,,5.8,,,,,,1.0,,,,9.0,7.0,15.0,0,,24.0,2.0,,,
2016-17,7090387,30,43,Manchester_City,Away,152077,97299,John Stones,john-stones,D,False,,,3.0,13.0,35.0,48.0,1.0,4.0,2.0,,,,,,,,3.0,6.0,,,2.0,,,,,1.0,,90.0,,,,,,,,,6.0,,6.8,,,1.0,6.0,2.0,,,6.0,,18.0,36.0,54.0,1,,64.0,,,2.0,
2016-17,7090387,30,43,Manchester_City,Away,293519,182156,Leroy Sané,leroy-sane,M,False,,,,18.0,7.0,25.0,,3.0,7.0,,,,,,,1.0,8.0,9.0,,,2.0,,1.0,,,2.0,,90.0,1.0,,,,,,,,16.0,,6.9,,,1.0,1.0,10.0,1.0,,,3.0,25.0,8.0,32.0,2,,53.0,1.0,2.0,4.0,
2016-17,7090247,31,43,Manchester_City,Away,532,17336,Gaël Clichy,gael-clichy,D,False,,,2.0,41.0,30.0,71.0,1.0,,5.0,,,,,,,,3.0,2.0,,,2.0,,,,,2.0,,90.0,,1.0,,,,,,,15.0,,6.9,,,,2.0,2.0,1.0,,5.0,,51.0,34.0,84.0,0,,110.0,1.0,,2.0,
2016-17,7090247,31,43,Manchester_City,Away,6019,17476,Vincent Kompany,vincent-kompany,D,False,,,7.0,16.0,42.0,58.0,2.0,3.0,4.0,1.0,,,,,,,5.0,4.0,,,3.0,,,,1.0,3.0,1.0,90.0,,,,,,,,,8.0,,7.0,,,,5.0,,,,9.0,,22.0,43.0,65.0,0,,76.0,1.0,1.0,,
2016-17,7090247,31,43,Manchester_City,Away,11781,20664,David Silva,david-silva,M,False,4.0,,1.0,40.0,8.0,44.0,,2.0,5.0,1.0,,,,,,3.0,5.0,7.0,,,3.0,,,,,,6.0,90.0,1.0,,,,,,,,21.0,,7.6,,,,1.0,1.0,10.0,,1.0,,55.0,8.0,53.0,1,1.0,79.0,3.0,3.0,1.0,
2016-17,7090247,31,43,Manchester_City,Away,11796,20658,Pablo Zabaleta,pablo-zabaleta,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090247,31,43,Manchester_City,Away,11869,17740,Jesús Navas,jesus-navas,D,False,,,5.0,27.0,16.0,43.0,3.0,,5.0,,,,1.0,,,,4.0,3.0,,,,,,,,1.0,1.0,90.0,,,,,,,,,20.0,,6.5,,,,2.0,3.0,4.0,,8.0,,38.0,20.0,54.0,0,,79.0,2.0,,3.0,
2016-17,7090247,31,43,Manchester_City,Away,13249,33148,Claudio Bravo,claudio-bravo,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090247,31,43,Manchester_City,Away,13630,27789,Fernandinho,fernandinho,M,False,,,4.0,49.0,24.0,73.0,4.0,,8.0,,1.0,1.0,2.0,,,,8.0,5.0,,,1.0,,,,,4.0,,90.0,1.0,,,1.0,,,,,9.0,,6.7,,,1.0,,2.0,,,6.0,,55.0,25.0,80.0,3,3.0,96.0,1.0,1.0,1.0,2.0
2016-17,7090247,31,43,Manchester_City,Away,14468,14664,Yaya Touré,yaya-toure,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090247,31,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,1.0,21.0,5.0,26.0,1.0,,1.0,,,2.0,,,,2.0,6.0,1.0,,,1.0,,1.0,,,,1.0,90.0,3.0,,,,,,,,10.0,,7.4,,,1.0,,3.0,1.0,,1.0,,24.0,5.0,28.0,6,,46.0,2.0,,1.0,
2016-17,7090247,31,43,Manchester_City,Away,24048,41823,Fabian Delph,fabian-delph,M,False,,,2.0,47.0,50.0,97.0,,1.0,11.0,1.0,,1.0,1.0,,,1.0,6.0,10.0,,,3.0,,,,,4.0,1.0,90.0,,,,,,,,,8.0,,7.5,,,1.0,1.0,3.0,,,4.0,,53.0,50.0,103.0,2,3.0,123.0,,4.0,2.0,2.0
2016-17,7090247,31,43,Manchester_City,Away,26097,42593,Aleksandar Kolarov,aleksandar-kolarov,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090247,31,43,Manchester_City,Away,41837,52538,Fernando,fernando-reges,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090247,31,43,Manchester_City,Away,52741,20310,Willy Caballero,willy-caballero,G,False,,,2.0,,11.0,11.0,,,4.0,,,,,,,,,,1.0,,,,,,,,,90.0,,,,,1.0,,1.0,,7.0,,6.2,1.0,2.0,,,,,,9.0,,4.0,14.0,18.0,0,,23.0,,,,
2016-17,7090247,31,43,Manchester_City,Away,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,1.0,,1.0,32.0,4.0,35.0,,,4.0,,,,2.0,,,1.0,4.0,2.0,,,,,,,,,,79.0,,,,,,,,,14.0,,6.2,,,,,3.0,6.0,,2.0,,41.0,7.0,42.0,0,,53.0,,,2.0,
2016-17,7090247,31,43,Manchester_City,Away,123977,86173,Nolito,nolito,M,True,,,1.0,3.0,1.0,4.0,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,5.0,,,,,,,,,1.0,,6.6,,,,,,,,1.0,,3.0,1.0,4.0,0,,5.0,1.0,,,
2016-17,7090247,31,43,Manchester_City,Away,138534,103955,Raheem Sterling,raheem-sterling,F,True,,,,2.0,,2.0,,,,,,,,,,2.0,2.0,1.0,,,,,,,,,1.0,11.0,,,,,,,,,5.0,,6.4,,,,,1.0,1.0,,,,4.0,,3.0,0,,8.0,1.0,,1.0,
2016-17,7090247,31,43,Manchester_City,Away,152077,97299,John Stones,john-stones,D,False,,,5.0,18.0,37.0,55.0,2.0,5.0,3.0,,1.0,,1.0,,,,4.0,8.0,,,1.0,,,,,,,90.0,1.0,,,,,,,,5.0,,7.2,,,3.0,10.0,,,,8.0,,19.0,40.0,59.0,4,3.0,79.0,1.0,,,3.0
2016-17,7090247,31,43,Manchester_City,Away,293519,182156,Leroy Sané,leroy-sane,M,False,,,,19.0,3.0,22.0,1.0,,3.0,,1.0,,1.0,,,1.0,5.0,2.0,,,,,,,,1.0,1.0,85.0,1.0,1.0,,,,,,,11.0,,6.0,,,,,2.0,3.0,,,,23.0,3.0,23.0,1,1.0,41.0,4.0,1.0,,
2016-17,7090310,32,43,Manchester_City,Home,532,17336,Gaël Clichy,gael-clichy,D,False,,,,35.0,20.0,55.0,,,6.0,,,,,,,,,4.0,,,,,,,,2.0,1.0,90.0,,,,,,,,,9.0,,7.3,,,,,1.0,,,2.0,,41.0,23.0,64.0,0,2.0,88.0,,1.0,1.0,2.0
2016-17,7090310,32,43,Manchester_City,Home,6019,17476,Vincent Kompany,vincent-kompany,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090310,32,43,Manchester_City,Home,11781,20664,David Silva,david-silva,M,False,2.0,,4.0,43.0,13.0,54.0,1.0,,7.0,,,,,,,1.0,4.0,2.0,,,1.0,,,,,,3.0,73.0,1.0,,,,,,,,12.0,,7.5,,,1.0,,1.0,2.0,,5.0,,48.0,14.0,60.0,2,2.0,76.0,2.0,,,2.0
2016-17,7090310,32,43,Manchester_City,Home,11796,20658,Pablo Zabaleta,pablo-zabaleta,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090310,32,43,Manchester_City,Home,11869,17740,Jesús Navas,jesus-navas,D,False,3.0,,6.0,48.0,12.0,57.0,1.0,,5.0,,,,1.0,,,,2.0,5.0,,,,,,,,3.0,2.0,90.0,,,,,,,,,10.0,,7.6,,,,2.0,2.0,8.0,,8.0,,54.0,15.0,61.0,0,3.0,93.0,,,2.0,3.0
2016-17,7090310,32,43,Manchester_City,Home,13249,33148,Claudio Bravo,claudio-bravo,G,False,,,8.0,2.0,29.0,31.0,,,9.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,5.0,1.0,6.5,,,,1.0,,,,13.0,,7.0,29.0,36.0,0,,39.0,,,,
2016-17,7090310,32,43,Manchester_City,Home,14468,14664,Yaya Touré,yaya-toure,M,False,,,7.0,59.0,34.0,93.0,,2.0,3.0,,,,,,,1.0,1.0,5.0,,,,,,,,,,74.0,1.0,,,,,,,,9.0,,7.6,,,2.0,,,,,9.0,,64.0,37.0,101.0,3,3.0,109.0,,,,2.0
2016-17,7090310,32,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,2.0,27.0,5.0,32.0,,,1.0,,,1.0,1.0,,,2.0,3.0,3.0,,,,,1.0,,,,4.0,90.0,1.0,,,,,,,,8.0,,8.0,,,3.0,,1.0,,,2.0,,32.0,5.0,37.0,5,,49.0,1.0,2.0,1.0,
2016-17,7090310,32,43,Manchester_City,Home,24048,41823,Fabian Delph,fabian-delph,M,False,,,1.0,45.0,31.0,76.0,3.0,2.0,3.0,,,,,,,,4.0,5.0,,,1.0,,1.0,,,3.0,1.0,90.0,2.0,,,,,,,,6.0,,8.1,,,2.0,1.0,,,,1.0,,49.0,32.0,81.0,4,3.0,94.0,1.0,,,
2016-17,7090310,32,43,Manchester_City,Home,26097,42593,Aleksandar Kolarov,aleksandar-kolarov,D,False,1.0,,5.0,20.0,54.0,73.0,,2.0,3.0,,,,,,,,,5.0,,,,,,,,,,90.0,1.0,,,,,,,,4.0,,7.6,,,,11.0,,1.0,,6.0,,23.0,54.0,76.0,1,3.0,94.0,,,,2.0
2016-17,7090310,32,43,Manchester_City,Home,41837,52538,Fernando,fernando-reges,M,True,,,1.0,8.0,3.0,11.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,16.0,,,,,,,,,2.0,,6.5,,,,1.0,,,,1.0,,10.0,3.0,13.0,0,,14.0,,,,
2016-17,7090310,32,43,Manchester_City,Home,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090310,32,43,Manchester_City,Home,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090310,32,43,Manchester_City,Home,123977,86173,Nolito,nolito,M,True,,,,10.0,1.0,11.0,1.0,,3.0,,,1.0,,,,1.0,3.0,1.0,,,2.0,,,,,2.0,,24.0,,,,,,,,,6.0,,6.5,,,1.0,,,1.0,,,,13.0,1.0,13.0,2,1.0,22.0,2.0,,,1.0
2016-17,7090310,32,43,Manchester_City,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,1.0,,,45.0,9.0,53.0,1.0,,4.0,,,3.0,2.0,,,4.0,10.0,9.0,,,,1.0,,,,,4.0,90.0,,,,,,,,,20.0,,7.0,,,,,7.0,2.0,,,1.0,54.0,10.0,62.0,3,3.0,86.0,3.0,2.0,4.0,3.0
2016-17,7090310,32,43,Manchester_City,Home,152077,97299,John Stones,john-stones,D,False,,,3.0,24.0,47.0,71.0,,4.0,6.0,,,1.0,,,,1.0,1.0,9.0,,,,,,,,6.0,,90.0,,2.0,,,,,,,5.0,,7.9,,,,7.0,2.0,,,4.0,,27.0,48.0,75.0,1,2.0,98.0,,1.0,2.0,2.0
2016-17,7090310,32,43,Manchester_City,Home,293519,182156,Leroy Sané,leroy-sane,M,False,,,1.0,15.0,4.0,19.0,1.0,,4.0,,1.0,,1.0,,,5.0,10.0,3.0,,,1.0,,,,,1.0,1.0,66.0,1.0,,,,,,,,17.0,,5.8,,,1.0,,3.0,3.0,,1.0,,23.0,4.0,24.0,2,,44.0,2.0,2.0,1.0,
2016-17,7090310,32,43,Manchester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,8.0,,8.0,2.0,,1.0,,,,,,,,3.0,,,,1.0,,,,,,,17.0,,,,,,,,,4.0,,6.4,,,,,,1.0,,,,11.0,,10.0,0,,12.0,1.0,,,
2016-17,7090326,33,43,Manchester_City,Away,532,17336,Gaël Clichy,gael-clichy,D,False,1.0,,1.0,37.0,34.0,70.0,1.0,,7.0,,,,,,,,1.0,4.0,,,,,,,,2.0,1.0,90.0,,,,,,,,,8.0,,7.5,,,,2.0,1.0,1.0,,5.0,,41.0,38.0,78.0,0,2.0,92.0,,1.0,1.0,1.0
2016-17,7090326,33,43,Manchester_City,Away,6019,17476,Vincent Kompany,vincent-kompany,D,False,,,6.0,22.0,41.0,63.0,2.0,2.0,6.0,,,1.0,,,,,5.0,3.0,,,3.0,,1.0,,,1.0,,90.0,1.0,1.0,,,,,,,7.0,,7.9,,,,3.0,,,,7.0,,27.0,43.0,70.0,2,,81.0,,1.0,,
