season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385461,23,17,Nottingham_Forest,Away,865912,222531.0,Morgan Gibbs-White,morgan-gibbs-white,M,False,1.0,,,14.0,9.0,22.0,3.0,1.0,3.0,,,1.0,1.0,,2.0,8.0,5.0,,,0.0525773,0.1517,0.0,1.0,,,,,,,,,90.0,,,,,,,,22.0,,6.4,,,2.0,1.0,4.0,6.0,,1.0,,29.0,9.0,32.0,3,,56.0,3.0,1.0,3.0,
2022-23,10385461,23,17,Nottingham_Forest,Away,927356,215136.0,Neco Williams,neco-williams,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385461,23,17,Nottingham_Forest,Away,1085180,242898.0,Brennan Johnson,brennan-johnson,F,False,1.0,,,6.0,2.0,7.0,1.0,,1.0,,,,2.0,,1.0,6.0,3.0,,,0.107042,0.0308,0.0,1.0,,,,,,,1.0,,90.0,,,,,,,,12.0,,6.2,,,1.0,,1.0,2.0,,,1.0,13.0,4.0,15.0,1,1.0,26.0,1.0,2.0,,1.0
2022-23,10385465,24,17,Nottingham_Forest,Home,16620,20066.0,Wayne Hennessey,wayne-hennessey,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385465,24,17,Nottingham_Forest,Home,27035,45124.0,André Ayew,andre-ayew,F,True,,,,2.0,3.0,5.0,3.0,1.0,2.0,,,,2.0,,,5.0,2.0,,,0.00076134,0.0,0.0,,,,,,,,,,32.0,,,,,,,,5.0,,6.6,,,,1.0,,,,1.0,,5.0,4.0,9.0,0,1.0,14.0,1.0,,,1.0
2022-23,10385465,24,17,Nottingham_Forest,Home,36465,50232.0,Jonjo Shelvey,jonjo-shelvey,M,False,,,1.0,5.0,10.0,15.0,,,5.0,,,,1.0,,1.0,3.0,,,,0.00420324,0.0,0.0,1.0,,,,,,,,,72.0,,1.0,,,,,,5.0,,6.3,,,,2.0,,,,5.0,,9.0,10.0,19.0,0,,25.0,,,,
2022-23,10385465,24,17,Nottingham_Forest,Home,40686,58771.0,Jack Colback,jack-colback,M,False,,,,,3.0,3.0,,,2.0,,,,,,,1.0,3.0,,,2.271e-05,0.0,0.0,1.0,,,,,,1.0,,,58.0,,,,,,,,3.0,,6.9,,,,2.0,,,,,,,6.0,6.0,0,2.0,13.0,,1.0,,1.0
2022-23,10385465,24,17,Nottingham_Forest,Home,50480,60689.0,Chris Wood,chris-wood,F,True,,,,2.0,,2.0,,1.0,,,,,,,,,1.0,,,0.00039507,0.8364,0.9655,,,1.0,,,,,,,11.0,1.0,,,,,,,3.0,,7.2,,,,,,,,,,5.0,,5.0,1,,7.0,,,,
2022-23,10385465,24,17,Nottingham_Forest,Home,56113,28411.0,Keylor Navas,keylor-navas,G,False,,1.0,9.0,7.0,14.0,21.0,,,14.0,,,,,,,,,,,0.00209442,0.0,0.0,,,,0.097,,,,,,90.0,,,,,,,,20.0,,7.5,2.0,5.0,,2.0,,,1.0,27.0,,20.0,19.0,39.0,0,,59.0,1.0,,,
2022-23,10385465,24,17,Nottingham_Forest,Home,105697,80226.0,Serge Aurier,serge-aurier,D,False,,,,5.0,10.0,15.0,1.0,4.0,4.0,,,,,,,3.0,7.0,,,0.00124237,0.0,0.0,2.0,,,,,,1.0,,,79.0,,1.0,,,,,,11.0,,6.9,,,,2.0,1.0,,,2.0,,10.0,14.0,24.0,0,2.0,37.0,1.0,,1.0,1.0
2022-23,10385465,24,17,Nottingham_Forest,Home,115516,89076.0,Remo Freuler,remo-freuler,M,False,,,,5.0,8.0,13.0,2.0,1.0,5.0,,,,,,3.0,6.0,2.0,,,0.00199387,0.0,0.0,1.0,,,,,,,,,90.0,,,,,,,,7.0,,6.4,,,,1.0,,,,,,6.0,11.0,17.0,0,1.0,24.0,,,,1.0
2022-23,10385465,24,17,Nottingham_Forest,Home,242211,116404.0,Felipe,felipe,D,False,,,,4.0,7.0,11.0,1.0,3.0,4.0,,,,1.0,,1.0,3.0,8.0,,,0.00191126,0.0,0.0,,,,,,,4.0,,,90.0,,1.0,,,,,,12.0,,7.2,,,,10.0,1.0,,,3.0,,7.0,14.0,21.0,0,1.0,45.0,1.0,3.0,1.0,1.0
2022-23,10385465,24,17,Nottingham_Forest,Home,358218,114241.0,Harry Toffolo,harry-toffolo,D,True,,,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,4.245e-05,0.0,0.0,,,,,,,,,,11.0,,1.0,,,,,,2.0,,6.7,,,,1.0,,,,1.0,,2.0,2.0,4.0,0,,6.0,,,,
2022-23,10385465,24,17,Nottingham_Forest,Home,559036,185253.0,Gustavo Scarpa,gustavo-scarpa,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385465,24,17,Nottingham_Forest,Home,793988,179519.0,Orel Mangala,orel-mangala,M,True,,,,1.0,8.0,9.0,,,,,,,1.0,,,1.0,1.0,,,0.00077224,0.0,0.0,,,,,,,1.0,,,18.0,,,,,,,,4.0,,6.8,,,,,,,,1.0,,4.0,9.0,13.0,0,1.0,15.0,,,,1.0
2022-23,10385465,24,17,Nottingham_Forest,Home,817567,217331.0,Sam Surridge,sam-surridge,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385465,24,17,Nottingham_Forest,Home,838399,208912.0,Joe Worrall,joe-worrall,D,False,,,3.0,5.0,29.0,34.0,,1.0,5.0,,,,,,,1.0,1.0,,,0.00383213,0.0,0.0,1.0,,,,,,,,,90.0,,2.0,,,,,,10.0,,6.7,,,,10.0,,,,10.0,,12.0,32.0,44.0,0,,58.0,,,,
2022-23,10385465,24,17,Nottingham_Forest,Home,844424,230251.0,Emmanuel Dennis,emmanuel-dennis,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385465,24,17,Nottingham_Forest,Home,851150,233420.0,Renan Lodi,renan-lodi,D,False,1.0,,1.0,2.0,1.0,2.0,,,1.0,,,,3.0,,,4.0,2.0,,,0.0294857,0.0,0.0,1.0,,,,,,,,,79.0,,,,,,,,6.0,,6.2,,,,2.0,,1.0,,2.0,,2.0,4.0,5.0,0,1.0,19.0,,1.0,,1.0
2022-23,10385465,24,17,Nottingham_Forest,Home,865912,222531.0,Morgan Gibbs-White,morgan-gibbs-white,M,False,,,3.0,8.0,5.0,13.0,2.0,1.0,5.0,1.0,,,1.0,,,5.0,3.0,,,0.579822,0.032,0.0,,1.0,,,,,,1.0,,90.0,,,,,,,,12.0,,6.9,,,1.0,1.0,2.0,1.0,,4.0,2.0,14.0,5.0,18.0,1,2.0,31.0,3.0,,,1.0
2022-23,10385465,24,17,Nottingham_Forest,Home,927356,215136.0,Neco Williams,neco-williams,D,True,1.0,,1.0,5.0,6.0,10.0,,,1.0,,,,1.0,,,2.0,1.0,,,0.00197216,0.0,0.0,1.0,,,,,,,,,32.0,,,,,,,,3.0,,6.4,,,,,1.0,1.0,,2.0,,6.0,7.0,12.0,0,,17.0,1.0,,1.0,
2022-23,10385465,24,17,Nottingham_Forest,Home,1064039,513046.0,Danilo Santos,danilo-oliveira,M,False,,,1.0,2.0,2.0,4.0,,,2.0,,,,3.0,,2.0,5.0,2.0,,,0.00410836,0.0,0.0,,,,,,,,1.0,,58.0,,,,,,,,7.0,,6.4,,,,3.0,1.0,,,2.0,,4.0,4.0,8.0,0,1.0,18.0,1.0,,1.0,
2022-23,10385465,24,17,Nottingham_Forest,Home,1085180,242898.0,Brennan Johnson,brennan-johnson,F,False,,,,4.0,1.0,5.0,,,4.0,,,1.0,1.0,,1.0,2.0,2.0,,,0.0272368,0.0809,0.0,,,,,,,1.0,1.0,,90.0,,,,,,,,7.0,,6.7,,,1.0,,,1.0,,,,7.0,2.0,8.0,2,1.0,20.0,2.0,1.0,,
2022-23,10385482,25,17,Nottingham_Forest,Away,16620,20066.0,Wayne Hennessey,wayne-hennessey,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385482,25,17,Nottingham_Forest,Away,27035,45124.0,André Ayew,andre-ayew,F,True,,,,5.0,3.0,8.0,1.0,3.0,1.0,,,,,,,2.0,4.0,,,0.00177503,0.1471,0.0,,,,,,,,,,23.0,,,,,,,,4.0,,6.6,,,1.0,1.0,1.0,,,,,7.0,3.0,10.0,1,1.0,15.0,1.0,,,
2022-23,10385482,25,17,Nottingham_Forest,Away,36465,50232.0,Jonjo Shelvey,jonjo-shelvey,M,False,1.0,,2.0,12.0,19.0,30.0,,,4.0,,,,1.0,,,1.0,2.0,,,0.0655478,0.0,0.0,,,,,,,,2.0,,67.0,,1.0,,,,,,7.0,,7.1,,,,2.0,1.0,1.0,,6.0,,19.0,19.0,37.0,0,1.0,46.0,,,1.0,
2022-23,10385482,25,17,Nottingham_Forest,Away,40686,58771.0,Jack Colback,jack-colback,M,False,,,1.0,16.0,14.0,30.0,2.0,2.0,4.0,,,,2.0,,,5.0,5.0,,,0.043522,0.0,0.0,1.0,,,,,,,,,90.0,,,,,,,,1.0,,6.4,,,,,1.0,,,1.0,,17.0,14.0,31.0,0,2.0,37.0,,,1.0,2.0
2022-23,10385482,25,17,Nottingham_Forest,Away,50480,60689.0,Chris Wood,chris-wood,F,False,,,,8.0,5.0,13.0,3.0,3.0,,,,,,,,4.0,3.0,,,0.00590698,0.0,0.0,1.0,,,,,,,,,77.0,,,,,,,,3.0,,6.5,,,,1.0,,,,,1.0,8.0,7.0,15.0,0,,17.0,1.0,,,
2022-23,10385482,25,17,Nottingham_Forest,Away,56113,28411.0,Keylor Navas,keylor-navas,G,False,,1.0,14.0,6.0,13.0,19.0,,2.0,10.0,,,,,,,,2.0,,,0.00059806,0.0,0.0,,,,-0.9178,2.0,,,,,90.0,,,,,,,,8.0,3.0,6.1,1.0,1.0,,5.0,,,1.0,22.0,,13.0,14.0,27.0,0,,42.0,,,,
2022-23,10385482,25,17,Nottingham_Forest,Away,115516,89076.0,Remo Freuler,remo-freuler,M,False,,,,21.0,15.0,36.0,1.0,2.0,4.0,,,,,,,3.0,5.0,,,0.0229666,0.0,0.0,1.0,,,,,,,,,90.0,,1.0,,,,,,12.0,,6.5,,,,,3.0,,,2.0,,26.0,19.0,45.0,0,1.0,59.0,2.0,,2.0,1.0
2022-23,10385482,25,17,Nottingham_Forest,Away,205508,109322.0,Jesse Lingard,jesse-lingard,F,True,,,3.0,14.0,,14.0,,,2.0,,,,,,,,2.0,,,0.0241474,0.0,0.0,,,,,,,1.0,1.0,,13.0,,,,,,,,4.0,,6.8,,,,,1.0,,,3.0,,16.0,1.0,17.0,0,,23.0,1.0,1.0,1.0,
2022-23,10385482,25,17,Nottingham_Forest,Away,242211,116404.0,Felipe,felipe,D,False,,,5.0,11.0,33.0,44.0,5.0,4.0,6.0,,,,1.0,,,6.0,9.0,,,0.0270882,0.0361,0.0912,,,,,,,2.0,,1.0,90.0,1.0,2.0,,,,,,13.0,,7.2,,,,5.0,2.0,,,7.0,,15.0,41.0,56.0,1,3.0,75.0,1.0,,2.0,1.0
2022-23,10385482,25,17,Nottingham_Forest,Away,358218,114241.0,Harry Toffolo,harry-toffolo,D,True,,,1.0,8.0,2.0,10.0,1.0,,2.0,,,,,,,1.0,,,,0.0054656,0.0444,0.0444,,,,,,,,,,13.0,1.0,,,,,,,6.0,,6.2,,,,,,2.0,,2.0,,11.0,4.0,13.0,1,,19.0,,,,
2022-23,10385482,25,17,Nottingham_Forest,Away,559036,185253.0,Gustavo Scarpa,gustavo-scarpa,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385482,25,17,Nottingham_Forest,Away,793988,179519.0,Orel Mangala,orel-mangala,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385482,25,17,Nottingham_Forest,Away,817567,217331.0,Sam Surridge,sam-surridge,F,True,,,,1.0,1.0,2.0,1.0,,,,,,,,,1.0,,,,6.32e-05,0.0,0.0,,,,,,,,,,12.0,,,,,,,,1.0,,6.5,,,,,,,,,,2.0,1.0,3.0,0,,3.0,,,,
2022-23,10385482,25,17,Nottingham_Forest,Away,838399,208912.0,Joe Worrall,joe-worrall,D,False,,,3.0,3.0,38.0,41.0,2.0,3.0,3.0,,,,1.0,,,3.0,4.0,,,0.00206063,0.0,0.0,,,,,,,1.0,,,90.0,,,,,,,,13.0,,6.1,,,,6.0,,,,9.0,,11.0,43.0,54.0,0,1.0,66.0,,,,1.0
2022-23,10385482,25,17,Nottingham_Forest,Away,844424,230251.0,Emmanuel Dennis,emmanuel-dennis,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385482,25,17,Nottingham_Forest,Away,851150,233420.0,Renan Lodi,renan-lodi,D,False,,,,6.0,14.0,20.0,2.0,,6.0,,,1.0,2.0,,,4.0,3.0,,,0.00951375,0.0463,0.0,,,,,,,1.0,1.0,,77.0,,1.0,,,,,,14.0,,6.3,,,,1.0,1.0,2.0,,2.0,,11.0,20.0,29.0,1,1.0,52.0,1.0,1.0,1.0,1.0
2022-23,10385482,25,17,Nottingham_Forest,Away,865912,222531.0,Morgan Gibbs-White,morgan-gibbs-white,M,False,1.0,,1.0,24.0,7.0,30.0,3.0,2.0,7.0,,,1.0,2.0,,1.0,9.0,4.0,,,0.268685,0.0836,0.0239,,,,,,,,2.0,,90.0,1.0,,,,,,,23.0,,6.1,,,,,4.0,7.0,,3.0,,37.0,9.0,39.0,2,,59.0,4.0,1.0,1.0,
2022-23,10385482,25,17,Nottingham_Forest,Away,927356,215136.0,Neco Williams,neco-williams,D,False,1.0,,2.0,18.0,15.0,32.0,1.0,2.0,8.0,,,,1.0,,,5.0,11.0,,,0.0120186,0.0151,0.0,2.0,,,,,,,,,90.0,,,,,,,,21.0,,6.5,,,1.0,3.0,4.0,6.0,,6.0,,29.0,19.0,42.0,1,4.0,79.0,3.0,2.0,3.0,2.0
2022-23,10385482,25,17,Nottingham_Forest,Away,1064039,513046.0,Danilo Santos,danilo-oliveira,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385482,25,17,Nottingham_Forest,Away,1085180,242898.0,Brennan Johnson,brennan-johnson,F,False,,,,10.0,1.0,11.0,3.0,,6.0,,,,1.0,,1.0,10.0,3.0,,,0.00885678,0.0451,0.0,,,,,,,,2.0,,86.0,,,,,,,,17.0,,5.8,,,1.0,,6.0,1.0,,,,15.0,3.0,17.0,1,1.0,34.0,3.0,1.0,1.0,1.0
2022-23,10385507,26,17,Nottingham_Forest,Home,16620,20066.0,Wayne Hennessey,wayne-hennessey,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385507,26,17,Nottingham_Forest,Home,27035,45124.0,André Ayew,andre-ayew,F,True,,,,1.0,,1.0,2.0,2.0,,,,,,,1.0,4.0,3.0,,,0.00149346,0.0601,0.6117,,,,,,,,,,19.0,1.0,,,,,,,5.0,,6.6,,,,,1.0,,,,,3.0,,3.0,1,,9.0,1.0,1.0,,
2022-23,10385507,26,17,Nottingham_Forest,Home,36465,50232.0,Jonjo Shelvey,jonjo-shelvey,M,False,,,4.0,13.0,24.0,37.0,1.0,1.0,5.0,,,1.0,1.0,,2.0,5.0,3.0,,,0.0181545,0.0239,0.0,1.0,,,,,,2.0,,,90.0,,,1.0,,,,,25.0,,6.1,,,,1.0,2.0,6.0,,12.0,,32.0,26.0,52.0,1,,70.0,2.0,,2.0,
2022-23,10385507,26,17,Nottingham_Forest,Home,40686,58771.0,Jack Colback,jack-colback,M,False,,,,14.0,12.0,26.0,2.0,,4.0,,,,,,,5.0,5.0,,,0.0170143,0.0,0.0,3.0,,,,,,,,,70.0,,,,,,,,8.0,,6.7,,,,1.0,2.0,,,1.0,,18.0,15.0,33.0,0,2.0,43.0,1.0,1.0,2.0,1.0
2022-23,10385507,26,17,Nottingham_Forest,Home,50480,60689.0,Chris Wood,chris-wood,F,False,,,,7.0,2.0,9.0,8.0,6.0,1.0,,,1.0,1.0,,2.0,13.0,6.0,,,0.0512315,0.0885,0.0,1.0,,,,,,,1.0,,71.0,,,,,,,,8.0,,6.5,,,,,1.0,,,,,10.0,4.0,14.0,1,,20.0,,,,
2022-23,10385507,26,17,Nottingham_Forest,Home,56113,28411.0,Keylor Navas,keylor-navas,G,False,,2.0,2.0,2.0,19.0,21.0,,,6.0,,,,,,,,,,,0.00016226,0.0,0.0,,,,-0.8754,1.0,,,,,90.0,,,,1.0,,,,8.0,,6.2,,1.0,,,,,2.0,10.0,,7.0,22.0,29.0,0,,36.0,,,,
2022-23,10385507,26,17,Nottingham_Forest,Home,105697,80226.0,Serge Aurier,serge-aurier,D,False,,,3.0,20.0,20.0,40.0,2.0,1.0,7.0,,,1.0,,,,4.0,7.0,,,0.017647,0.0429,0.0,1.0,,,,,,,,,90.0,,1.0,,,,,,25.0,,6.9,,,,,1.0,4.0,,6.0,,34.0,22.0,52.0,1,5.0,95.0,4.0,1.0,,4.0
2022-23,10385507,26,17,Nottingham_Forest,Home,115516,89076.0,Remo Freuler,remo-freuler,M,False,,,,16.0,24.0,40.0,2.0,,5.0,,,,1.0,,,3.0,2.0,,,0.0161618,0.0,0.0,,,,,,,,1.0,,70.0,,1.0,,,,,,9.0,,6.7,,,,3.0,,,,3.0,,23.0,26.0,49.0,0,1.0,59.0,,1.0,,1.0
2022-23,10385507,26,17,Nottingham_Forest,Home,205508,109322.0,Jesse Lingard,jesse-lingard,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385507,26,17,Nottingham_Forest,Home,242211,116404.0,Felipe,felipe,D,False,,,,15.0,43.0,58.0,3.0,6.0,11.0,,,,1.0,,,5.0,11.0,,,0.00482926,0.0,0.0,1.0,,,,,,3.0,,,90.0,,,,,,,,19.0,,7.0,,,,6.0,1.0,,,5.0,,27.0,49.0,76.0,0,3.0,97.0,1.0,1.0,1.0,2.0
2022-23,10385507,26,17,Nottingham_Forest,Home,358218,114241.0,Harry Toffolo,harry-toffolo,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385507,26,17,Nottingham_Forest,Home,793988,179519.0,Orel Mangala,orel-mangala,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385507,26,17,Nottingham_Forest,Home,817567,217331.0,Sam Surridge,sam-surridge,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385507,26,17,Nottingham_Forest,Home,838399,208912.0,Joe Worrall,joe-worrall,D,False,,,9.0,19.0,39.0,58.0,4.0,3.0,8.0,,,,,,,5.0,8.0,,,0.0228954,0.0,0.0,1.0,,,,,,2.0,,,90.0,,2.0,,,,,,14.0,,7.5,,,,4.0,,,,15.0,,29.0,43.0,72.0,0,4.0,87.0,,1.0,,1.0
2022-23,10385507,26,17,Nottingham_Forest,Home,844424,230251.0,Emmanuel Dennis,emmanuel-dennis,F,True,,,,2.0,1.0,3.0,,,4.0,,,,,,,2.0,4.0,,,0.00042979,0.0,0.0,,,,,,,,,,20.0,,,,,,,,5.0,,6.6,,,,,2.0,1.0,,,,4.0,2.0,5.0,0,2.0,14.0,,2.0,,2.0
2022-23,10385507,26,17,Nottingham_Forest,Home,846252,204968.0,Ryan Yates,ryan-yates,M,True,,,,3.0,,3.0,1.0,1.0,1.0,,,,,,,1.0,2.0,,,0.0538479,0.0,0.0,,1.0,,,,,,1.0,,20.0,,,,,,,,2.0,,6.9,,,,2.0,,,,,,4.0,1.0,5.0,0,,9.0,,1.0,,
2022-23,10385507,26,17,Nottingham_Forest,Home,851150,233420.0,Renan Lodi,renan-lodi,D,False,1.0,,2.0,10.0,20.0,29.0,,1.0,11.0,,,,1.0,,,1.0,13.0,,,0.0754542,0.0,0.0,,,,,,,2.0,1.0,,90.0,,,,,,,,12.0,,7.5,,,,2.0,3.0,4.0,,3.0,,15.0,21.0,32.0,0,5.0,65.0,3.0,4.0,3.0,4.0
2022-23,10385507,26,17,Nottingham_Forest,Home,865912,222531.0,Morgan Gibbs-White,morgan-gibbs-white,M,False,,,1.0,20.0,6.0,26.0,4.0,,8.0,,,,,,1.0,11.0,2.0,,,0.0572499,0.0972,0.1175,,,,,,,,3.0,,90.0,1.0,1.0,,,,,,27.0,,6.2,,,1.0,,6.0,4.0,,4.0,,31.0,9.0,36.0,2,1.0,68.0,5.0,1.0,,1.0
2022-23,10385507,26,17,Nottingham_Forest,Home,927356,215136.0,Neco Williams,neco-williams,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385507,26,17,Nottingham_Forest,Home,1085180,242898.0,Brennan Johnson,brennan-johnson,F,False,2.0,,,12.0,1.0,11.0,1.0,,2.0,,,1.0,1.0,,4.0,9.0,7.0,,,0.0374913,0.5609,1.2507,3.0,,2.0,,,,,,,90.0,2.0,,,,,,,15.0,,8.3,,,1.0,,4.0,5.0,,,,18.0,1.0,14.0,4,1.0,42.0,5.0,2.0,4.0,1.0
2022-23,10385504,27,17,Nottingham_Forest,Away,27035,45124.0,André Ayew,andre-ayew,F,True,,,,7.0,1.0,8.0,2.0,,,,1.0,,,,1.0,3.0,2.0,,,0.00600802,0.7884,0.9783,,,,,,,,,,45.0,1.0,,,,1.0,,,2.0,,6.1,,,,,,,,,,8.0,1.0,9.0,1,,16.0,,2.0,,
2022-23,10385504,27,17,Nottingham_Forest,Away,36465,50232.0,Jonjo Shelvey,jonjo-shelvey,M,False,,,8.0,31.0,27.0,58.0,,1.0,5.0,,,1.0,1.0,,,3.0,1.0,,,0.224385,0.0528,0.0,2.0,,,,,,1.0,1.0,,90.0,,,,,,,,14.0,,6.9,,,1.0,3.0,,2.0,,13.0,,42.0,30.0,70.0,2,,82.0,,,,
2022-23,10385504,27,17,Nottingham_Forest,Away,40686,58771.0,Jack Colback,jack-colback,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385504,27,17,Nottingham_Forest,Away,50480,60689.0,Chris Wood,chris-wood,F,True,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385504,27,17,Nottingham_Forest,Away,56113,28411.0,Keylor Navas,keylor-navas,G,False,,,3.0,1.0,7.0,8.0,,1.0,12.0,,,,,,,,1.0,,,0.00015988,0.0,0.0,,,,-0.7115,,,,,,90.0,,,,1.0,,,,11.0,1.0,6.8,4.0,4.0,,1.0,,,,13.0,,11.0,8.0,19.0,0,,33.0,,,,
2022-23,10385504,27,17,Nottingham_Forest,Away,105697,80226.0,Serge Aurier,serge-aurier,D,False,,,2.0,23.0,23.0,46.0,3.0,1.0,3.0,,,,,,,5.0,4.0,,,0.0465989,0.1044,0.3074,2.0,,,,,,1.0,1.0,,90.0,1.0,,,,,,,5.0,,6.6,,,,1.0,1.0,1.0,,3.0,,27.0,24.0,50.0,1,1.0,64.0,,1.0,1.0,1.0
2022-23,10385504,27,17,Nottingham_Forest,Away,115516,89076.0,Remo Freuler,remo-freuler,M,False,,,,11.0,12.0,23.0,1.0,,6.0,,,,1.0,,,3.0,2.0,,,0.00536347,0.0,0.0,1.0,,,,,,,,,67.0,,,,,,,,6.0,,6.3,,,,,,,,,,14.0,14.0,28.0,0,1.0,33.0,1.0,1.0,,
2022-23,10385504,27,17,Nottingham_Forest,Away,205508,109322.0,Jesse Lingard,jesse-lingard,F,False,,,,7.0,4.0,11.0,,,,,,,3.0,,1.0,4.0,1.0,,,0.0029558,0.0,0.0,,,,,,,,,,45.0,,,,,,,,5.0,,6.0,,,,,,1.0,,,,9.0,5.0,13.0,0,1.0,18.0,1.0,,,1.0
2022-23,10385504,27,17,Nottingham_Forest,Away,242211,116404.0,Felipe,felipe,D,False,,,3.0,19.0,17.0,36.0,,2.0,7.0,1.0,,1.0,1.0,,,2.0,5.0,,,0.450573,0.1032,0.0,1.0,1.0,,,,,3.0,1.0,,90.0,,1.0,,,,,,5.0,,7.2,,,1.0,3.0,1.0,,,6.0,1.0,22.0,19.0,41.0,2,1.0,57.0,,1.0,1.0,1.0
2022-23,10385504,27,17,Nottingham_Forest,Away,758168,199170.0,Moussa Niakhaté,moussa-niakhate,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385504,27,17,Nottingham_Forest,Away,793988,179519.0,Orel Mangala,orel-mangala,M,False,,,1.0,16.0,6.0,22.0,,1.0,5.0,,,,,,,,2.0,,,0.00974679,0.0,0.0,,,,,,,,,,45.0,,1.0,,,,,,5.0,,6.7,,,,,1.0,,,1.0,,19.0,7.0,26.0,0,,30.0,1.0,,1.0,
2022-23,10385504,27,17,Nottingham_Forest,Away,838399,208912.0,Joe Worrall,joe-worrall,D,False,,,7.0,8.0,21.0,29.0,2.0,2.0,4.0,,,,,,,3.0,2.0,,,0.00323963,0.3175,0.4299,1.0,,1.0,,,,1.0,1.0,,90.0,1.0,1.0,1.0,,,,,11.0,,7.0,,,,8.0,,,,9.0,,16.0,22.0,38.0,1,,54.0,1.0,,,
2022-23,10385504,27,17,Nottingham_Forest,Away,844424,230251.0,Emmanuel Dennis,emmanuel-dennis,F,True,,,,5.0,4.0,9.0,1.0,,3.0,,,,2.0,,2.0,10.0,9.0,,,0.00349712,0.1159,0.0563,2.0,,,,,,,,,45.0,1.0,1.0,,,,,,11.0,,6.8,,,,,6.0,,,,,9.0,4.0,13.0,1,2.0,35.0,2.0,4.0,3.0,2.0
