season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576361,22,21,West_Ham_United,Home,50027,60232,Craig Dawson,craig-dawson,D,False,,,2.0,6.0,20.0,26.0,,4.0,9.0,,1.0,1.0,,,2.0,2.0,6.0,,,,,,,,,2.0,,,90.0,,1.0,,,,,,,18.0,,6.2,,,1.0,1.0,,1.0,,8.0,,16.0,25.0,40.0,2,1.0,55.0,1.0,2.0,,
2021-22,9576361,22,21,West_Ham_United,Home,96531,84182,Alphonse Aréola,alphonse-areola,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576361,22,21,West_Ham_United,Home,106920,81012,Ryan Fredericks,ryan-fredericks,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576361,22,21,West_Ham_United,Home,138024,164555,Vladimír Coufal,vladimir-coufal,D,False,1.0,,2.0,12.0,11.0,22.0,4.0,6.0,6.0,,,,1.0,,,6.0,11.0,,,1.0,,,,,,2.0,,,90.0,2.0,,,,,,,,25.0,,6.9,,,,2.0,,2.0,,5.0,,25.0,17.0,40.0,2,4.0,72.0,1.0,1.0,,1.0
2021-22,9576361,22,21,West_Ham_United,Home,174975,105717,Arthur Masuaku,arthur-masuaku,D,True,,,,9.0,5.0,14.0,,1.0,,,,,1.0,,1.0,3.0,3.0,,,,,,,,,,,,29.0,,,,,,,,,9.0,,6.4,,,,,2.0,2.0,,,,14.0,6.0,18.0,0,1.0,25.0,1.0,,1.0,1.0
2021-22,9576361,22,21,West_Ham_United,Home,220315,86934,Manuel Lanzini,manuel-lanzini,M,False,1.0,,,27.0,24.0,50.0,,2.0,13.0,,,,,,1.0,3.0,9.0,,,1.0,,,,,,2.0,2.0,,90.0,,,,,,,,,10.0,,7.3,,,,,3.0,2.0,,,,32.0,25.0,55.0,0,4.0,74.0,2.0,1.0,2.0,2.0
2021-22,9576361,22,21,West_Ham_United,Home,357596,180151,Nikola Vlašić,nikola-vlasic,M,False,,,,8.0,3.0,11.0,1.0,,1.0,,,,,,1.0,3.0,1.0,,,,,,,,,,,,61.0,,,,,,,,,12.0,,6.1,,,,,1.0,3.0,,1.0,,14.0,5.0,16.0,0,1.0,24.0,2.0,,,1.0
2021-22,9576361,22,21,West_Ham_United,Home,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,,,,9.0,4.0,13.0,5.0,1.0,5.0,,1.0,1.0,,,1.0,9.0,4.0,,,1.0,,1.0,,,,2.0,,,90.0,1.0,,,,,,,,17.0,,7.0,,,3.0,,4.0,3.0,,,1.0,20.0,5.0,22.0,5,1.0,49.0,2.0,,2.0,
2021-22,9576361,22,21,West_Ham_United,Home,816763,217593,Pablo Fornals,pablo-fornals,M,False,1.0,,1.0,12.0,8.0,19.0,1.0,,5.0,1.0,,1.0,,,,2.0,3.0,,,,,1.0,,,,1.0,2.0,,69.0,1.0,,,,,,,,10.0,,7.9,,,,,3.0,2.0,,3.0,,20.0,9.0,27.0,2,1.0,38.0,,,2.0,1.0
2021-22,9576361,22,21,West_Ham_United,Home,825719,219924,Issa Diop,issa-diop,D,False,,,1.0,8.0,17.0,25.0,,2.0,8.0,,,,2.0,,1.0,3.0,6.0,,,,,,,,,,,,87.0,,1.0,,,,,,,10.0,,6.3,,,,3.0,,,,4.0,,15.0,18.0,33.0,0,3.0,45.0,,1.0,,3.0
2021-22,9576361,22,21,West_Ham_United,Home,825740,195728,Alex Král,alex-kral,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576361,22,21,West_Ham_United,Home,856714,204480,Declan Rice,declan-rice,M,False,1.0,,1.0,22.0,9.0,30.0,,2.0,11.0,,1.0,,1.0,,,2.0,9.0,,,,,,,,,1.0,,,90.0,,,,,,,,,10.0,,7.0,,,2.0,1.0,5.0,3.0,,2.0,,28.0,12.0,37.0,2,2.0,56.0,,1.0,4.0,2.0
2021-22,9576361,22,21,West_Ham_United,Home,914412,222018,Ben Johnson,ben-johnson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576361,22,21,West_Ham_United,Home,934228,220684,Aji Alese,aji-alese,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576361,22,21,West_Ham_United,Home,976153,248865,Armstrong Oko-Flex,armstrong-oko-flex,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576361,22,21,West_Ham_United,Home,1142344,496228,Sonny Perkins,sonny-perkins,F,True,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,8.0,,,,,,,,,1.0,,6.5,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2021-22,9576333,23,21,West_Ham_United,Away,9741,18073,Mark Noble,mark-noble,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576333,23,21,West_Ham_United,Away,13060,32259,Darren Randolph,darren-randolph,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576333,23,21,West_Ham_United,Away,41116,56377,Andriy Yarmolenko,andriy-yarmolenko,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576333,23,21,West_Ham_United,Away,43443,55459,Aaron Cresswell,aaron-cresswell,D,False,,,1.0,10.0,19.0,29.0,1.0,,3.0,,,,2.0,,,5.0,1.0,,,1.0,,,,,,2.0,,,90.0,,1.0,,,,,,,16.0,,6.2,,,,,1.0,3.0,,7.0,1.0,21.0,21.0,39.0,0,,59.0,1.0,1.0,,
2021-22,9576333,23,21,West_Ham_United,Away,47772,57531,Michail Antonio,michail-antonio,F,False,,,1.0,7.0,2.0,9.0,7.0,3.0,4.0,,,,,,2.0,10.0,6.0,,,1.0,,,,,,,,,90.0,1.0,,,,,,,,24.0,,6.7,,,,,1.0,1.0,,1.0,,19.0,4.0,22.0,1,1.0,39.0,7.0,1.0,1.0,1.0
2021-22,9576333,23,21,West_Ham_United,Away,50027,60232,Craig Dawson,craig-dawson,D,False,,,4.0,6.0,24.0,30.0,,3.0,2.0,,,,,,,,4.0,,,,,,,,,,,,90.0,,1.0,,,,,,,9.0,,6.8,,,,4.0,,,,9.0,,10.0,29.0,39.0,0,,46.0,,1.0,,
2021-22,9576333,23,21,West_Ham_United,Away,96531,84182,Alphonse Aréola,alphonse-areola,G,False,,,10.0,8.0,10.0,18.0,,,4.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,,19.0,,6.7,2.0,2.0,,1.0,,,,29.0,,25.0,12.0,37.0,0,,44.0,,,,
2021-22,9576333,23,21,West_Ham_United,Away,106920,81012,Ryan Fredericks,ryan-fredericks,D,True,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,20.0,,,,,,,,,4.0,,6.3,,,,,,2.0,,,,4.0,2.0,4.0,0,,8.0,,,,
2021-22,9576333,23,21,West_Ham_United,Away,138024,164555,Vladimír Coufal,vladimir-coufal,D,False,,,,10.0,9.0,19.0,,,7.0,,,,1.0,,,4.0,3.0,,,2.0,,,,,,1.0,,,70.0,,1.0,,,,,,,24.0,,6.7,,,,,1.0,1.0,,5.0,,23.0,13.0,35.0,0,3.0,59.0,2.0,,,3.0
2021-22,9576333,23,21,West_Ham_United,Away,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,,3.0,26.0,29.0,2.0,1.0,6.0,,,,,,,2.0,1.0,,,,,,,,,,1.0,,90.0,,2.0,,,,,,,6.0,,6.8,,,,3.0,,,,2.0,,7.0,28.0,35.0,0,,41.0,,,,
2021-22,9576333,23,21,West_Ham_United,Away,174975,105717,Arthur Masuaku,arthur-masuaku,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576333,23,21,West_Ham_United,Away,220315,86934,Manuel Lanzini,manuel-lanzini,M,False,,,,19.0,26.0,45.0,1.0,,4.0,,,,1.0,,1.0,6.0,1.0,,,1.0,,,,,,1.0,,,90.0,,,,,,,,,9.0,,6.2,,,,,2.0,1.0,,,,21.0,29.0,49.0,0,1.0,65.0,1.0,,,
2021-22,9576333,23,21,West_Ham_United,Away,357596,180151,Nikola Vlašić,nikola-vlasic,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576333,23,21,West_Ham_United,Away,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,1.0,,2.0,10.0,7.0,16.0,1.0,3.0,6.0,,,,2.0,,3.0,11.0,11.0,,,1.0,,,,,,2.0,1.0,,90.0,,,,,,,,,17.0,,6.6,,,1.0,,8.0,2.0,,3.0,,14.0,11.0,23.0,1,1.0,50.0,2.0,3.0,4.0,1.0
2021-22,9576333,23,21,West_Ham_United,Away,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,1.0,16.0,10.0,26.0,6.0,4.0,4.0,,,,1.0,,,8.0,5.0,,,1.0,,,,,,3.0,1.0,,90.0,,,,,,,,,15.0,,6.8,,,1.0,3.0,,,,1.0,,26.0,14.0,40.0,1,,54.0,1.0,1.0,,
2021-22,9576333,23,21,West_Ham_United,Away,816763,217593,Pablo Fornals,pablo-fornals,M,False,,,2.0,18.0,11.0,29.0,,,6.0,,,1.0,2.0,,1.0,4.0,3.0,,,,,,,,,2.0,,,90.0,,,,,,,,,9.0,,6.5,,,1.0,,3.0,2.0,,2.0,,22.0,12.0,32.0,2,,45.0,2.0,1.0,2.0,
2021-22,9576333,23,21,West_Ham_United,Away,825719,219924,Issa Diop,issa-diop,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576333,23,21,West_Ham_United,Away,825740,195728,Alex Král,alex-kral,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576333,23,21,West_Ham_United,Away,856714,204480,Declan Rice,declan-rice,M,False,,,3.0,20.0,36.0,56.0,2.0,1.0,12.0,,,1.0,1.0,,1.0,5.0,7.0,,,1.0,,,,,,4.0,,,90.0,,1.0,,,,,,,7.0,,7.4,,,,2.0,2.0,3.0,,3.0,,23.0,38.0,58.0,1,3.0,79.0,,1.0,2.0,2.0
2021-22,9576333,23,21,West_Ham_United,Away,914412,222018,Ben Johnson,ben-johnson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576351,24,21,West_Ham_United,Home,9741,18073,Mark Noble,mark-noble,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576351,24,21,West_Ham_United,Home,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,,7.0,4.0,18.0,22.0,,2.0,3.0,,,,,,,,2.0,,,,,,0.4773,2.0,,,,,90.0,,,,,,,,,9.0,,7.3,,1.0,,1.0,,,,16.0,,10.0,21.0,31.0,0,,37.0,,,,
2021-22,9576351,24,21,West_Ham_United,Home,41116,56377,Andriy Yarmolenko,andriy-yarmolenko,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576351,24,21,West_Ham_United,Home,43443,55459,Aaron Cresswell,aaron-cresswell,D,False,3.0,,4.0,32.0,26.0,55.0,2.0,,4.0,,,,1.0,,,3.0,3.0,,,,,,,,,1.0,1.0,,90.0,,,,,,,,,20.0,,7.2,,,,2.0,,6.0,,14.0,,43.0,33.0,70.0,0,2.0,96.0,,1.0,,2.0
2021-22,9576351,24,21,West_Ham_United,Home,47772,57531,Michail Antonio,michail-antonio,F,False,,,1.0,9.0,1.0,10.0,2.0,6.0,2.0,,,,,,3.0,6.0,8.0,,,,,,,,,,,,90.0,,,,,,,,,16.0,,6.6,,,,,1.0,1.0,,1.0,,15.0,1.0,15.0,0,1.0,31.0,6.0,1.0,,
2021-22,9576351,24,21,West_Ham_United,Home,50027,60232,Craig Dawson,craig-dawson,D,False,,,9.0,12.0,46.0,58.0,5.0,6.0,5.0,,,,1.0,,,6.0,9.0,,,,,,,,,1.0,,,90.0,,,,,,,,,10.0,,7.3,,,,1.0,1.0,,,11.0,1.0,16.0,52.0,68.0,0,1.0,74.0,,1.0,1.0,1.0
2021-22,9576351,24,21,West_Ham_United,Home,96531,84182,Alphonse Aréola,alphonse-areola,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576351,24,21,West_Ham_United,Home,106920,81012,Ryan Fredericks,ryan-fredericks,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576351,24,21,West_Ham_United,Home,138024,164555,Vladimír Coufal,vladimir-coufal,D,False,1.0,,4.0,19.0,22.0,40.0,1.0,4.0,10.0,,,,,,3.0,6.0,5.0,,,,,,,,,,1.0,,90.0,,,,,,,,,36.0,,6.8,,,1.0,3.0,2.0,7.0,,11.0,1.0,38.0,28.0,59.0,1,1.0,107.0,2.0,,,1.0
2021-22,9576351,24,21,West_Ham_United,Home,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,6.0,14.0,49.0,63.0,2.0,7.0,11.0,,,,,,,2.0,7.0,,,,,,,,,4.0,,,90.0,,1.0,,,,,,,11.0,,7.6,,,,4.0,,,,12.0,,20.0,53.0,73.0,0,,87.0,1.0,,,
2021-22,9576351,24,21,West_Ham_United,Home,220315,86934,Manuel Lanzini,manuel-lanzini,M,True,,,,13.0,10.0,23.0,1.0,1.0,2.0,,,,2.0,,,3.0,3.0,,,,1.0,,,,,,1.0,,30.0,,,,,,,,,3.0,,6.8,,,,,1.0,,,1.0,,16.0,10.0,26.0,0,1.0,30.0,,,1.0,
2021-22,9576351,24,21,West_Ham_United,Home,354808,172841,Saïd Benrahma,said-benrahma,M,False,,,,5.0,5.0,10.0,2.0,,2.0,,2.0,,1.0,,1.0,5.0,2.0,,,,,,,,1.0,1.0,,,60.0,1.0,,,,,,,,7.0,,6.1,,,2.0,1.0,3.0,,,1.0,,7.0,6.0,13.0,3,,25.0,2.0,,2.0,
2021-22,9576351,24,21,West_Ham_United,Home,357596,180151,Nikola Vlašić,nikola-vlasic,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576351,24,21,West_Ham_United,Home,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,2.0,,2.0,28.0,7.0,33.0,5.0,5.0,2.0,1.0,,,1.0,,1.0,8.0,9.0,,,1.0,,1.0,,,1.0,2.0,2.0,,90.0,2.0,,,,,,,,17.0,,8.4,,,,,2.0,6.0,,3.0,1.0,40.0,8.0,42.0,2,1.0,61.0,1.0,1.0,2.0,1.0
2021-22,9576351,24,21,West_Ham_United,Home,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,3.0,34.0,23.0,57.0,5.0,9.0,5.0,,,2.0,3.0,,,9.0,13.0,,,,,,,,,2.0,2.0,,90.0,,,,,,,,,25.0,,7.2,,,1.0,2.0,1.0,,,6.0,,51.0,28.0,79.0,3,3.0,97.0,2.0,1.0,,1.0
2021-22,9576351,24,21,West_Ham_United,Home,816763,217593,Pablo Fornals,pablo-fornals,M,False,,,5.0,26.0,21.0,47.0,,2.0,7.0,,,,3.0,,1.0,5.0,7.0,,,,,,,,,1.0,,,90.0,,,,,,,,,12.0,,6.8,,,,,2.0,,,6.0,,35.0,21.0,56.0,0,3.0,65.0,1.0,1.0,1.0,2.0
2021-22,9576351,24,21,West_Ham_United,Home,825719,219924,Issa Diop,issa-diop,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576351,24,21,West_Ham_United,Home,825740,195728,Alex Král,alex-kral,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576351,24,21,West_Ham_United,Home,856714,204480,Declan Rice,declan-rice,M,False,,,3.0,37.0,34.0,71.0,,,8.0,,,,2.0,,1.0,4.0,5.0,,,,,,,,,1.0,,,90.0,,,,,,,,,9.0,,6.9,,,,,3.0,,,5.0,,41.0,36.0,77.0,0,3.0,87.0,1.0,,2.0,
2021-22,9576351,24,21,West_Ham_United,Home,914412,222018,Ben Johnson,ben-johnson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576305,25,21,West_Ham_United,Away,9741,18073,Mark Noble,mark-noble,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576305,25,21,West_Ham_United,Away,13060,32259,Darren Randolph,darren-randolph,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576305,25,21,West_Ham_United,Away,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,,10.0,8.0,7.0,15.0,,1.0,6.0,,,,,,,,1.0,,,,,,-0.5328,1.0,,,,,90.0,,,,,1.0,,,,7.0,1.0,6.2,,,,1.0,,,,17.0,,15.0,7.0,22.0,0,,30.0,,,,
2021-22,9576305,25,21,West_Ham_United,Away,41116,56377,Andriy Yarmolenko,andriy-yarmolenko,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576305,25,21,West_Ham_United,Away,43443,55459,Aaron Cresswell,aaron-cresswell,D,False,,,,18.0,21.0,39.0,1.0,,2.0,,,1.0,,,1.0,6.0,4.0,,,4.0,,,,,,1.0,,,90.0,,1.0,,1.0,,,,,16.0,,6.1,,,,,2.0,6.0,,2.0,,30.0,22.0,46.0,1,2.0,70.0,,1.0,1.0,1.0
2021-22,9576305,25,21,West_Ham_United,Away,47772,57531,Michail Antonio,michail-antonio,F,False,,,1.0,9.0,2.0,11.0,3.0,5.0,2.0,,,,2.0,,1.0,7.0,8.0,,,,,,,,,,,,90.0,,,,,,,,,14.0,,6.7,,,,1.0,3.0,4.0,,1.0,,15.0,3.0,14.0,0,,32.0,4.0,1.0,2.0,
2021-22,9576305,25,21,West_Ham_United,Away,50027,60232,Craig Dawson,craig-dawson,D,False,,,2.0,8.0,25.0,33.0,3.0,3.0,8.0,,,,,,,3.0,4.0,,,,,1.0,,,,,,,90.0,1.0,1.0,,,,,,,15.0,,7.0,,,,2.0,,,,9.0,,15.0,31.0,46.0,1,,55.0,2.0,1.0,,
2021-22,9576305,25,21,West_Ham_United,Away,96531,84182,Alphonse Aréola,alphonse-areola,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576305,25,21,West_Ham_United,Away,106920,81012,Ryan Fredericks,ryan-fredericks,D,True,,,,3.0,2.0,5.0,,,,,,,,,1.0,2.0,,,,,,,,,,,,,23.0,,,,,,,,,6.0,,6.2,,,,1.0,1.0,,,,,4.0,3.0,7.0,0,,14.0,1.0,,,
2021-22,9576305,25,21,West_Ham_United,Away,138024,164555,Vladimír Coufal,vladimir-coufal,D,False,,,1.0,7.0,9.0,16.0,,2.0,4.0,,,,2.0,,1.0,5.0,6.0,,,1.0,,,,,,,,,67.0,,1.0,,,,,,,20.0,,6.2,,,,1.0,1.0,2.0,,6.0,,15.0,15.0,28.0,0,3.0,45.0,,1.0,,1.0
2021-22,9576305,25,21,West_Ham_United,Away,220315,86934,Manuel Lanzini,manuel-lanzini,M,False,,,,29.0,23.0,52.0,1.0,,7.0,,,,2.0,,2.0,6.0,4.0,,,,,,,,,,,,79.0,,,,,,,,,5.0,,6.4,,,,,1.0,,,,,30.0,24.0,54.0,0,3.0,65.0,,1.0,,1.0
2021-22,9576305,25,21,West_Ham_United,Away,354808,172841,Saïd Benrahma,said-benrahma,M,True,,,,2.0,5.0,7.0,,,2.0,,,1.0,,,3.0,4.0,1.0,,,,,,,,,,,,11.0,1.0,,,,,,,,6.0,,6.5,,,1.0,,2.0,,,,,3.0,5.0,8.0,3,,17.0,,,1.0,
2021-22,9576305,25,21,West_Ham_United,Away,357596,180151,Nikola Vlašić,nikola-vlasic,M,True,,,,1.0,1.0,2.0,,,2.0,,,,,,,,1.0,,,,,,,,,,,,11.0,,,,,,,,,2.0,,6.6,,,,,,,,,,2.0,2.0,4.0,0,,6.0,,1.0,,
2021-22,9576305,25,21,West_Ham_United,Away,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,1.0,,,8.0,8.0,15.0,,2.0,6.0,,,1.0,1.0,,,2.0,6.0,,,,1.0,1.0,,,,,1.0,,90.0,1.0,,,,,,,,11.0,,7.9,,,1.0,1.0,2.0,3.0,,1.0,,15.0,8.0,20.0,3,1.0,40.0,2.0,2.0,1.0,1.0
2021-22,9576305,25,21,West_Ham_United,Away,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,1.0,12.0,5.0,17.0,1.0,8.0,,,,,,,,4.0,10.0,,,2.0,,,,,,,,,90.0,,,,,,,,,20.0,,6.6,,,,1.0,1.0,,,2.0,,29.0,5.0,34.0,0,2.0,45.0,2.0,,,1.0
2021-22,9576305,25,21,West_Ham_United,Away,816763,217593,Pablo Fornals,pablo-fornals,M,False,,,1.0,17.0,11.0,28.0,1.0,1.0,4.0,,,,2.0,,2.0,7.0,4.0,,,1.0,,,,,,2.0,2.0,,79.0,,,,,,,,,17.0,,6.5,,,,1.0,2.0,2.0,,1.0,,25.0,13.0,36.0,0,1.0,54.0,4.0,1.0,1.0,1.0
2021-22,9576305,25,21,West_Ham_United,Away,825719,219924,Issa Diop,issa-diop,D,False,,,2.0,18.0,29.0,47.0,,1.0,5.0,1.0,,,,,,,2.0,,,,1.0,,,,,2.0,1.0,,90.0,,1.0,,,,,,,4.0,,7.4,,,,6.0,,,,4.0,,22.0,29.0,51.0,0,,62.0,,1.0,,
2021-22,9576305,25,21,West_Ham_United,Away,825740,195728,Alex Král,alex-kral,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576305,25,21,West_Ham_United,Away,856714,204480,Declan Rice,declan-rice,M,False,,,2.0,30.0,28.0,58.0,,,7.0,,,,,,,2.0,3.0,,,1.0,,,,,,,,,90.0,,,,,,,,,7.0,,6.7,,,,,2.0,,,3.0,,31.0,32.0,63.0,0,2.0,68.0,1.0,,1.0,2.0
2021-22,9576305,25,21,West_Ham_United,Away,914412,222018,Ben Johnson,ben-johnson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576222,26,21,West_Ham_United,Home,9741,18073,Mark Noble,mark-noble,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576222,26,21,West_Ham_United,Home,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,,5.0,4.0,6.0,10.0,,1.0,5.0,,,,,,,,1.0,,,,,,-0.735,,,,,,90.0,,,,,,,,,9.0,1.0,6.6,1.0,2.0,,1.0,,,,14.0,,13.0,6.0,19.0,0,,25.0,,,,
2021-22,9576222,26,21,West_Ham_United,Home,41116,56377,Andriy Yarmolenko,andriy-yarmolenko,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576222,26,21,West_Ham_United,Home,43443,55459,Aaron Cresswell,aaron-cresswell,D,False,1.0,,2.0,26.0,19.0,44.0,1.0,,6.0,1.0,,1.0,,,,1.0,,,,,1.0,,,,,1.0,1.0,,90.0,,1.0,,,,,,,11.0,,7.3,,,,1.0,,3.0,,5.0,,31.0,23.0,51.0,1,,70.0,,,,
2021-22,9576222,26,21,West_Ham_United,Home,47772,57531,Michail Antonio,michail-antonio,F,False,,,1.0,17.0,3.0,20.0,3.0,4.0,4.0,,,1.0,,,2.0,7.0,8.0,,,,,,,,,1.0,,,90.0,,1.0,,,,,,,23.0,,7.0,,,2.0,,3.0,4.0,,1.0,,28.0,5.0,29.0,3,1.0,58.0,4.0,2.0,1.0,1.0
2021-22,9576222,26,21,West_Ham_United,Home,50027,60232,Craig Dawson,craig-dawson,D,False,,,1.0,8.0,14.0,22.0,2.0,3.0,5.0,,,1.0,,,,2.0,3.0,,,,,1.0,,,,1.0,,,90.0,1.0,1.0,,,,,,,14.0,,7.4,,,,9.0,,,,10.0,,18.0,18.0,36.0,2,,49.0,,,,
2021-22,9576222,26,21,West_Ham_United,Home,96531,84182,Alphonse Aréola,alphonse-areola,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576222,26,21,West_Ham_United,Home,106920,81012,Ryan Fredericks,ryan-fredericks,D,False,,,,2.0,5.0,7.0,1.0,1.0,4.0,,,,1.0,,,3.0,1.0,,,1.0,,,,,,,1.0,,45.0,,,,,,,,,8.0,,6.3,,,,2.0,,1.0,,,,7.0,7.0,13.0,0,,22.0,,,,
2021-22,9576222,26,21,West_Ham_United,Home,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,3.0,15.0,22.0,37.0,1.0,3.0,6.0,,,,,,,1.0,5.0,,,,,,,,,1.0,,,90.0,,2.0,,,,,,,10.0,,7.3,,,,10.0,,,,7.0,,19.0,27.0,46.0,0,1.0,65.0,1.0,1.0,,1.0
2021-22,9576222,26,21,West_Ham_United,Home,354808,172841,Saïd Benrahma,said-benrahma,M,False,,,,14.0,5.0,19.0,,1.0,5.0,,,,1.0,,1.0,2.0,2.0,,,,,,,,,,3.0,,73.0,,,,,,,,,13.0,,6.6,,,,,,1.0,,,2.0,18.0,8.0,25.0,0,1.0,35.0,5.0,,,1.0
