season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,13365051,27,21,West_Ham_United,Home,130181,84939,Danny Ings,danny-ings,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,13365051,27,21,West_Ham_United,Home,155997,109533,Emerson,emerson,D,True,,,,4.0,9.0,13.0,1.0,,3.0,4.0,,,,,,,3.0,,,,0.00093918,,,,0.0,,,,,1.0,,,25.0,,,,,,,5.0,1.0,,6.5,,,,37.611059718273,2.0,2.0,1.0,,,,7.0,9.0,15.0,37.128783644389,22.632397155405,0,,24.0,,,,
2024-25,13365051,27,21,West_Ham_United,Home,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,,,4.0,41.0,25.0,66.0,,1.0,11.0,3.0,,,,1.0,,1.0,2.0,3.0,,,0.0391533,,,1.0,0.0,,,,,2.0,1.0,,90.0,,,,,,,8.0,0.0,,7.4,,,,86.918842094402,,,3.0,,4.0,,47.0,26.0,70.0,34.543938684584,,0,2.0,82.0,,,,2.0
2024-25,13365051,27,21,West_Ham_United,Home,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,,,,15.0,7.0,22.0,2.0,,11.0,4.0,1.0,,1.0,1.0,,4.0,12.0,6.0,,,0.0701808,0.0841,,,0.0,,,,,,1.0,,90.0,,,,,,,18.0,1.0,,6.9,,,1.0,146.97986317827,,6.0,,,,,21.0,7.0,28.0,20.219744747487,52.824918362455,2,3.0,56.0,2.0,2.0,1.0,1.0
2024-25,13365051,27,21,West_Ham_United,Home,609752,197024,Guido Rodríguez,guido-rodriguez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,13365051,27,21,West_Ham_United,Home,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,,23.0,12.0,35.0,2.0,3.0,10.0,2.0,,,,,,1.0,6.0,6.0,,,0.019148,0.5487,0.4599,2.0,0.0,1.0,,,,,,,89.0,1.0,1.0,,,,,12.0,0.0,,7.6,,,,63.047027782396,3.0,2.0,,,1.0,,29.0,14.0,43.0,3.5563653712161,,1,1.0,59.0,2.0,1.0,1.0,1.0
2024-25,13365051,27,21,West_Ham_United,Home,829022,233963,Konstantinos Mavropanos,konstantinos-mavropanos,D,True,,,1.0,7.0,7.0,14.0,,2.0,4.0,,,1.0,,,,,1.0,3.0,,,0.002412,0.2601,,1.0,0.0,,,,,,,,24.0,,,,,,,4.0,0.0,,6.7,,,1.0,25.458270345186,5.0,,,,3.0,,9.0,8.0,17.0,7.1363321366016,,1,,25.0,1.0,1.0,,
2024-25,13365051,27,21,West_Ham_United,Home,832427,224860,Carlos Soler,carlos-soler,M,True,,,,4.0,8.0,12.0,1.0,,3.0,2.0,,,,,,,1.0,1.0,,,0.00154807,,,,0.0,,,,,,,,24.0,,,,,,,1.0,0.0,,6.7,,,,17.803560965307,,1.0,,,,,4.0,9.0,13.0,-8.1174041304643,,0,,15.0,,,1.0,
2024-25,13365051,27,21,West_Ham_United,Home,845464,229384,Andy Irving,andy-irving,M,True,,,,3.0,,3.0,,,,,,,,,,,,,,,0.00210232,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,,3.0,,,0,,3.0,,,,
2024-25,13365051,27,21,West_Ham_United,Home,847151,213999,Edson Álvarez,edson-alvarez,M,False,1.0,,,19.0,11.0,29.0,1.0,3.0,12.0,3.0,,,,,,,1.0,4.0,,,0.0157051,,,,0.0,,,,,,1.0,,66.0,,1.0,,,,,5.0,2.0,,7.1,,,,123.00067047279,1.0,1.0,1.0,,,,20.0,14.0,33.0,98.43233437431,53.88325228629,0,,41.0,1.0,,1.0,
2024-25,13365051,27,21,West_Ham_United,Home,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,1.0,,1.0,32.0,15.0,46.0,,1.0,11.0,2.0,,,,,,,4.0,8.0,,,0.0676341,,,1.0,0.0,,,,,,1.0,,90.0,,,,,,,11.0,3.0,,7.4,,,,162.52201469287,3.0,6.0,4.0,,2.0,1.0,37.0,17.0,50.0,61.729067838341,91.839845913145,0,4.0,74.0,1.0,,3.0,3.0
2024-25,13365051,27,21,West_Ham_United,Home,894474,214048,Max Kilman,max-kilman,D,False,,,2.0,19.0,60.0,79.0,2.0,2.0,19.0,4.0,,,,,,1.0,5.0,2.0,,,0.00578104,0.0122,,3.0,0.0,,,,,1.0,,,90.0,,1.0,,,,,5.0,0.0,,7.2,,,1.0,113.48630620643,5.0,,,,3.0,,19.0,63.0,82.0,15.693623196274,,1,,92.0,1.0,,,
2024-25,13365051,27,21,West_Ham_United,Home,905163,460842,Mohammed Kudus,mohammed-kudus,M,False,,,,18.0,5.0,23.0,2.0,1.0,7.0,1.0,,1.0,,,,1.0,8.0,3.0,,,0.0113735,0.6421,0.3884,1.0,0.0,,,,,,,,73.0,1.0,,,,,,10.0,0.0,,6.2,,,,57.172020095128,,5.0,2.0,,,,20.0,5.0,23.0,-9.0241040546407,,1,1.0,37.0,3.0,,1.0,
2024-25,13365051,27,21,West_Ham_United,Home,945217,462116,Jean-Clair Todibo,jean-clair-todibo,D,False,,,,27.0,38.0,65.0,,1.0,24.0,4.0,,,,,,1.0,3.0,1.0,,,0.0125329,,,1.0,0.0,,,,,,,,66.0,,,,,,,9.0,0.0,,6.6,,,,211.7141945378,2.0,1.0,,,2.0,,30.0,41.0,71.0,80.320907357748,,0,,80.0,1.0,,,
2024-25,13365051,27,21,West_Ham_United,Home,999231,487117,Evan Ferguson,evan-ferguson,F,True,,,,4.0,2.0,6.0,2.0,,1.0,1.0,,1.0,1.0,,,,2.0,,,,0.00149168,0.1127,,,0.0,,,,,,,,17.0,,1.0,,,,,2.0,1.0,,6.6,,,,4.5788050842988,1.0,,,,,,4.0,2.0,6.0,4.3914460650775,4.5788050842988,1,,12.0,2.0,,,
2024-25,13365051,27,21,West_Ham_United,Home,1016893,577114,Luís Guilherme,luis-guilherme,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,13365051,27,21,West_Ham_United,Home,1150952,536109,Oliver Scarles,scarles-oliver,D,False,,,1.0,30.0,16.0,46.0,1.0,,13.0,3.0,,,1.0,,,,1.0,2.0,,,0.0229316,0.0203,,,0.0,,,,,,,,65.0,,,,,,,9.0,0.0,,6.9,,,,88.743767589214,,,3.0,,2.0,,38.0,17.0,52.0,48.978780255917,,1,1.0,63.0,,1.0,,1.0
2024-25,12437010,28,21,West_Ham_United,Home,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437010,28,21,West_Ham_United,Home,43443,55459,Aaron Cresswell,aaron-cresswell,D,False,,,2.0,9.0,20.0,29.0,,,,3.0,,,,1.0,,,1.0,,,,0.00320537,,,,0.0,,,,,1.0,,,69.0,,1.0,,,,,18.0,,,6.6,,,,,3.0,,4.0,,8.0,,20.0,25.0,41.0,,,0,,57.0,,,,
2024-25,12437010,28,21,West_Ham_United,Home,96531,84182,Alphonse Aréola,alphonse-areola,G,False,,,10.0,9.0,8.0,17.0,,,,8.0,,,,,,,,,,,0.00171078,,,,0.0,,1.0493,1.0,,,,,90.0,,,,,,,16.0,,,7.1,2.0,3.0,,,,,,,25.0,,19.0,14.0,33.0,,,0,,43.0,,,,
2024-25,12437010,28,21,West_Ham_United,Home,130181,84939,Danny Ings,danny-ings,F,True,,,,3.0,,3.0,2.0,,,1.0,,,,,,,2.0,,,,0.00130555,,,,0.0,,,,,,,,13.0,,,,,,,1.0,,,6.5,,,,,,,,,,,3.0,,3.0,,,0,,4.0,1.0,,,
2024-25,12437010,28,21,West_Ham_United,Home,155997,109533,Emerson,emerson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437010,28,21,West_Ham_United,Home,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,2.0,,4.0,31.0,36.0,65.0,,2.0,,6.0,,,,2.0,,1.0,4.0,5.0,,,0.0313591,,,1.0,0.0,,,,,,1.0,,84.0,,,,,,,6.0,,,7.2,,,,,1.0,,2.0,,5.0,,36.0,36.0,70.0,,,0,2.0,81.0,,1.0,,2.0
2024-25,12437010,28,21,West_Ham_United,Home,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,1.0,,,8.0,5.0,12.0,1.0,,,2.0,,,3.0,1.0,,1.0,5.0,3.0,,,0.00993886,0.1649,0.0375,,0.0,,,,,,,,90.0,1.0,,,,,,14.0,,,6.7,,,,,,3.0,5.0,,,,16.0,5.0,16.0,,,4,,37.0,3.0,2.0,1.0,
2024-25,12437010,28,21,West_Ham_United,Home,609752,197024,Guido Rodríguez,guido-rodriguez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437010,28,21,West_Ham_United,Home,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,1.0,5.0,3.0,8.0,1.0,3.0,,,,1.0,,2.0,,,4.0,6.0,,,0.00278318,0.3945,,1.0,0.0,,,,,,1.0,,65.0,,,,,,,6.0,,,6.5,,,1.0,,1.0,,,,1.0,,10.0,4.0,14.0,,,1,1.0,21.0,,2.0,,1.0
2024-25,12437010,28,21,West_Ham_United,Home,829022,233963,Konstantinos Mavropanos,konstantinos-mavropanos,D,True,,,1.0,8.0,14.0,22.0,2.0,,,1.0,,,,,,,3.0,2.0,,,0.00391535,,,,0.0,,,,,1.0,,,25.0,,,,,,,5.0,,,6.5,,,,,1.0,1.0,,,4.0,,11.0,15.0,26.0,,,0,2.0,32.0,,,,
2024-25,12437010,28,21,West_Ham_United,Home,832427,224860,Carlos Soler,carlos-soler,M,True,,,,4.0,8.0,12.0,,,,,,,,1.0,,,2.0,1.0,,,0.00185386,,,1.0,0.0,,,,,,1.0,,25.0,,,,,,,5.0,,,6.6,,,,,1.0,,1.0,,1.0,,7.0,9.0,15.0,,,0,1.0,20.0,1.0,,,
2024-25,12437010,28,21,West_Ham_United,Home,839981,224024,Lucas Paquetá,lucas-paqueta,M,True,,,1.0,6.0,6.0,12.0,,,,1.0,,,,1.0,,,2.0,2.0,,,0.00332214,,,1.0,0.0,,,,,,,,25.0,,,,,,,6.0,,,6.6,,,,,,,1.0,,2.0,,11.0,7.0,17.0,,,0,,20.0,,2.0,,
2024-25,12437010,28,21,West_Ham_United,Home,847151,213999,Edson Álvarez,edson-alvarez,M,False,,,,13.0,5.0,18.0,1.0,4.0,,1.0,,,,,,,2.0,9.0,,,0.0179769,,,,0.0,,,,,1.0,,,65.0,,,,,,,12.0,,,7.0,,,,,1.0,2.0,,,1.0,,20.0,6.0,26.0,,,0,3.0,43.0,3.0,1.0,1.0,1.0
2024-25,12437010,28,21,West_Ham_United,Home,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,,,1.0,23.0,13.0,36.0,,,,6.0,,,,1.0,,,1.0,5.0,,,0.0123086,,,,0.0,,,,,2.0,,,90.0,,,,,,,8.0,,,7.1,,,,,3.0,2.0,1.0,,3.0,,25.0,15.0,39.0,,,0,2.0,61.0,1.0,1.0,2.0,1.0
2024-25,12437010,28,21,West_Ham_United,Home,894474,214048,Max Kilman,max-kilman,D,False,,,1.0,11.0,37.0,48.0,3.0,4.0,,2.0,,,,,,,3.0,4.0,,,0.00378035,,,,0.0,,,,,2.0,,,90.0,,,,,,,6.0,,,6.8,,,,,2.0,,,,2.0,,14.0,39.0,53.0,,,0,,62.0,1.0,,,
2024-25,12437010,28,21,West_Ham_United,Home,905163,460842,Mohammed Kudus,mohammed-kudus,M,False,,,1.0,13.0,9.0,22.0,1.0,2.0,,7.0,,,2.0,1.0,,2.0,7.0,8.0,,,0.0134871,0.1407,0.0129,2.0,0.0,,,,,,1.0,,90.0,1.0,,,,,,16.0,,,6.9,,,,,,4.0,4.0,,2.0,1.0,22.0,10.0,28.0,,,3,,52.0,2.0,4.0,2.0,
2024-25,12437010,28,21,West_Ham_United,Home,945217,462116,Jean-Clair Todibo,jean-clair-todibo,D,False,,,,7.0,19.0,26.0,2.0,,,2.0,,,,,,,2.0,1.0,,,0.00307475,,,,0.0,,,,,2.0,,,65.0,,1.0,,,,,6.0,,,6.8,,,,,1.0,,1.0,,2.0,,10.0,22.0,31.0,,,0,1.0,41.0,,,,1.0
2024-25,12437010,28,21,West_Ham_United,Home,999231,487117,Evan Ferguson,evan-ferguson,F,True,,,,2.0,1.0,3.0,,1.0,,2.0,,,1.0,,,,1.0,3.0,,,0.0202336,0.0171,,1.0,0.0,,,,,,1.0,,21.0,,,,,,,1.0,,,6.8,,,,,,1.0,,,,,3.0,1.0,4.0,,,1,,9.0,,1.0,1.0,
2024-25,12437010,28,21,West_Ham_United,Home,1016893,577114,Luís Guilherme,luis-guilherme,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437010,28,21,West_Ham_United,Home,1150952,536109,Oliver Scarles,scarles-oliver,D,False,1.0,,,21.0,19.0,39.0,,,,4.0,,,,1.0,,1.0,3.0,4.0,,,0.0441191,,,,0.0,,,,,,1.0,,90.0,,,,,,,11.0,,,7.0,,,,,5.0,1.0,2.0,,,,27.0,20.0,45.0,,,0,3.0,65.0,1.0,1.0,,3.0
2024-25,12437021,29,21,West_Ham_United,Away,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437021,29,21,West_Ham_United,Away,43443,55459,Aaron Cresswell,aaron-cresswell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437021,29,21,West_Ham_United,Away,96531,84182,Alphonse Aréola,alphonse-areola,G,False,,,3.0,2.0,11.0,13.0,,,,8.0,,,,,,,,,,,0.00083642,,,,0.0,,0.4561,1.0,,,,,90.0,,,,,,,13.0,,2.0,7.3,3.0,4.0,,,3.0,,,,14.0,,11.0,15.0,26.0,,,0,,41.0,,,,
2024-25,12437021,29,21,West_Ham_United,Away,130181,84939,Danny Ings,danny-ings,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437021,29,21,West_Ham_United,Away,155997,109533,Emerson,emerson,D,False,1.0,,1.0,21.0,13.0,33.0,1.0,3.0,,4.0,,,,2.0,,,3.0,9.0,,,0.221099,,,,0.0,,,,,,1.0,,90.0,,1.0,,,,,10.0,,,7.4,,,,,4.0,2.0,2.0,,3.0,,26.0,14.0,38.0,,,0,3.0,70.0,3.0,1.0,2.0,1.0
2024-25,12437021,29,21,West_Ham_United,Away,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,2.0,,3.0,26.0,25.0,49.0,2.0,1.0,,7.0,,1.0,,1.0,,,4.0,3.0,,,0.223107,0.2936,0.486,1.0,0.0,,,,,,3.0,,90.0,1.0,,,,,,9.0,,,7.1,,,,,1.0,,6.0,,4.0,,32.0,27.0,53.0,,,1,2.0,67.0,1.0,,,2.0
2024-25,12437021,29,21,West_Ham_United,Away,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,,,,12.0,5.0,17.0,4.0,,,3.0,,,1.0,,,1.0,6.0,3.0,,,0.061145,0.2359,0.1982,,1.0,,,,,,2.0,,90.0,2.0,,,,,,6.0,,,7.5,,,1.0,,,2.0,,,,,14.0,6.0,20.0,,,4,,32.0,1.0,2.0,1.0,
2024-25,12437021,29,21,West_Ham_United,Away,609752,197024,Guido Rodríguez,guido-rodriguez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0,,2.0,1.0,,,
2024-25,12437021,29,21,West_Ham_United,Away,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,1.0,10.0,10.0,20.0,1.0,4.0,,1.0,,,,1.0,,,5.0,9.0,,,0.0184787,0.1086,1.1393,2.0,0.0,1.0,,,,,,,90.0,2.0,1.0,,,,,13.0,,,7.6,,,,,4.0,2.0,2.0,,2.0,,17.0,14.0,29.0,,,2,2.0,46.0,1.0,2.0,1.0,
2024-25,12437021,29,21,West_Ham_United,Away,829022,233963,Konstantinos Mavropanos,konstantinos-mavropanos,D,False,,,1.0,8.0,23.0,31.0,2.0,4.0,,5.0,,,,,,,3.0,4.0,,,0.00222478,,,1.0,0.0,,,,,1.0,,,90.0,,1.0,,,,,4.0,,,6.9,,,,,7.0,,,,2.0,,9.0,25.0,34.0,,,0,,45.0,1.0,,,
2024-25,12437021,29,21,West_Ham_United,Away,832427,224860,Carlos Soler,carlos-soler,M,True,,,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,2.49e-05,,,,0.0,,,,,1.0,,,12.0,,,,,,,1.0,,,6.5,,,,,1.0,,,,1.0,,1.0,1.0,2.0,,,0,,5.0,,1.0,,
2024-25,12437021,29,21,West_Ham_United,Away,839981,224024,Lucas Paquetá,lucas-paqueta,M,False,,,1.0,21.0,22.0,43.0,3.0,3.0,,6.0,,,,2.0,,1.0,10.0,7.0,,,0.0510481,0.1549,,4.0,0.0,,,,,,,,83.0,,,,,,,11.0,,,6.7,,,1.0,,1.0,,,,4.0,,27.0,25.0,52.0,,,1,2.0,66.0,1.0,2.0,,1.0
2024-25,12437021,29,21,West_Ham_United,Away,847151,213999,Edson Álvarez,edson-alvarez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437021,29,21,West_Ham_United,Away,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,,,,15.0,25.0,40.0,3.0,2.0,,3.0,,,,,,2.0,5.0,6.0,,,0.0325,,,,0.0,,,,,3.0,,,90.0,,,,,,,23.0,,,6.8,,,,,5.0,2.0,,,5.0,,22.0,34.0,56.0,,,0,1.0,91.0,4.0,1.0,2.0,
2024-25,12437021,29,21,West_Ham_United,Away,894474,214048,Max Kilman,max-kilman,D,False,,,1.0,12.0,20.0,32.0,,3.0,,4.0,,,,,,,,6.0,,,0.031726,,,,0.0,,,,,,2.0,,90.0,,1.0,,,,,6.0,,,7.2,,,,,6.0,,1.0,,4.0,,14.0,24.0,37.0,,,0,2.0,50.0,,1.0,,1.0
2024-25,12437021,29,21,West_Ham_United,Away,905163,460842,Mohammed Kudus,mohammed-kudus,M,False,1.0,,,17.0,7.0,23.0,1.0,,,3.0,,,,,,6.0,9.0,6.0,,,0.0525233,,,,0.0,,,,,,1.0,,89.0,,,,,,,15.0,,,6.6,,,,,,5.0,4.0,,,,22.0,7.0,25.0,,,0,1.0,48.0,2.0,2.0,3.0,
2024-25,12437021,29,21,West_Ham_United,Away,945217,462116,Jean-Clair Todibo,jean-clair-todibo,D,False,,,2.0,14.0,30.0,44.0,2.0,4.0,,1.0,,,,,,,3.0,9.0,,,0.0123615,0.0534,,,0.0,,,,,5.0,,,89.0,,,,,,,16.0,,,7.1,,,2.0,,2.0,2.0,,,9.0,,24.0,34.0,58.0,,,2,4.0,77.0,1.0,,1.0,1.0
2024-25,12437021,29,21,West_Ham_United,Away,999231,487117,Evan Ferguson,evan-ferguson,F,True,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437021,29,21,West_Ham_United,Away,1016893,577114,Luís Guilherme,luis-guilherme,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12437021,29,21,West_Ham_United,Away,1150952,536109,Oliver Scarles,scarles-oliver,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436599,30,21,West_Ham_United,Away,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436599,30,21,West_Ham_United,Away,43443,55459,Aaron Cresswell,aaron-cresswell,D,False,,,1.0,11.0,24.0,35.0,,,,1.0,,,,1.0,,,1.0,3.0,,,0.00227586,,,,0.0,,,,,,,,45.0,,1.0,,,,,3.0,,,7.0,,,,,4.0,,1.0,,2.0,,13.0,25.0,37.0,,,0,3.0,47.0,,,,3.0
2024-25,12436599,30,21,West_Ham_United,Away,96531,84182,Alphonse Aréola,alphonse-areola,G,False,,3.0,3.0,2.0,24.0,26.0,,,,8.0,,,,,,,,,,,0.00049935,,,,0.0,,-0.3085,,,,,,90.0,,,,,,,7.0,,,6.6,1.0,1.0,,,4.0,,,3.0,10.0,,7.0,26.0,33.0,,,0,,45.0,,,,
2024-25,12436599,30,21,West_Ham_United,Away,132645,91889,Niclas Füllkrug,niclas-fullkrug,F,True,,,,4.0,2.0,6.0,2.0,3.0,,1.0,1.0,,,,,1.0,4.0,3.0,,,0.0122355,0.1283,,1.0,0.0,,,,1.0,,1.0,,45.0,,,,,,,6.0,,,7.2,,,2.0,,,,1.0,,,,7.0,3.0,9.0,,,2,,16.0,1.0,,,
2024-25,12436599,30,21,West_Ham_United,Away,138024,164555,Vladimír Coufal,vladimir-coufal,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436599,30,21,West_Ham_United,Away,155997,109533,Emerson,emerson,D,True,,,,5.0,1.0,6.0,,,,,,1.0,,,,,2.0,1.0,,,0.00196203,0.239,,1.0,0.0,,,,,,,,13.0,,,,,,,1.0,,,6.4,,,1.0,,,1.0,,,,,5.0,1.0,6.0,,,1,1.0,10.0,,,,1.0
2024-25,12436599,30,21,West_Ham_United,Away,161717,101178,James Ward-Prowse,james-ward-prowse,M,False,,,1.0,22.0,32.0,54.0,,,,1.0,,,,,,1.0,3.0,3.0,,,0.0959762,0.0261,,2.0,0.0,,,,,1.0,,,77.0,,,,,,,11.0,,,6.8,,,1.0,,,,4.0,,3.0,,29.0,35.0,60.0,,,1,2.0,71.0,,1.0,,1.0
2024-25,12436599,30,21,West_Ham_United,Away,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,2.0,,2.0,15.0,5.0,18.0,2.0,,,4.0,1.0,1.0,,,,5.0,10.0,4.0,,,0.298508,0.1818,0.2159,,0.0,,,,,,1.0,,90.0,1.0,,,,,,16.0,,,7.0,,,1.0,,,3.0,3.0,,2.0,,19.0,6.0,22.0,,,2,1.0,49.0,3.0,3.0,,1.0
2024-25,12436599,30,21,West_Ham_United,Away,609752,197024,Guido Rodríguez,guido-rodriguez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436599,30,21,West_Ham_United,Away,799041,215439,Tomáš Souček,tomas-soucek,M,True,,,,1.0,,1.0,,,,1.0,,1.0,,,,,,1.0,,,0.0002302,0.4062,,,0.0,,,,,,,,13.0,,,,,,,1.0,,,6.5,,,2.0,,,,,,1.0,,1.0,1.0,2.0,,,2,1.0,7.0,,,,1.0
2024-25,12436599,30,21,West_Ham_United,Away,829022,233963,Konstantinos Mavropanos,konstantinos-mavropanos,D,False,,,1.0,14.0,49.0,63.0,1.0,,,3.0,,,,,,,2.0,4.0,,,0.00436401,,,1.0,0.0,,,,,3.0,,,90.0,,,,,,,10.0,,,6.8,,,,,3.0,,,,5.0,,20.0,53.0,73.0,,,0,2.0,86.0,,2.0,,1.0
2024-25,12436599,30,21,West_Ham_United,Away,832427,224860,Carlos Soler,carlos-soler,M,True,,,,12.0,10.0,22.0,,,,2.0,,,,,,1.0,1.0,2.0,,,0.0313638,,,,0.0,,,,,1.0,,,45.0,,,,,,,2.0,,,6.7,,,,,1.0,,1.0,,,,13.0,10.0,22.0,,,0,,29.0,,2.0,,
2024-25,12436599,30,21,West_Ham_United,Away,839981,224024,Lucas Paquetá,lucas-paqueta,M,False,1.0,,,37.0,22.0,58.0,,4.0,,6.0,,,1.0,2.0,,1.0,9.0,14.0,,,0.244635,0.0532,,5.0,0.0,,,,,3.0,2.0,,90.0,,,,,,,25.0,,,7.2,,,,,1.0,2.0,1.0,,4.0,,52.0,27.0,78.0,,,1,6.0,100.0,2.0,3.0,1.0,2.0
2024-25,12436599,30,21,West_Ham_United,Away,847151,213999,Edson Álvarez,edson-alvarez,M,True,,,3.0,11.0,14.0,25.0,,1.0,,4.0,,,,2.0,,,4.0,3.0,,,0.00507392,,,1.0,0.0,,,,,,,,45.0,,,,,,,7.0,,,6.6,,,,,,1.0,,,5.0,,14.0,17.0,31.0,,,0,1.0,34.0,,1.0,,1.0
2024-25,12436599,30,21,West_Ham_United,Away,863653,214590,Aaron Wan-Bissaka,aaron-wan-bissaka,D,False,1.0,,,20.0,34.0,53.0,,,,5.0,1.0,,,,,,4.0,7.0,,,0.1353,,,,0.0,,,,,2.0,1.0,,90.0,,,,,,,14.0,,,7.1,,,,,6.0,4.0,3.0,,2.0,,26.0,37.0,60.0,,,0,7.0,96.0,1.0,,,5.0
2024-25,12436599,30,21,West_Ham_United,Away,894474,214048,Max Kilman,max-kilman,D,False,,,3.0,18.0,56.0,74.0,3.0,2.0,,5.0,,,,,,,3.0,6.0,,,0.00922522,,,,0.0,,,,,2.0,,,90.0,,,,,,,6.0,,,7.1,,,,,4.0,1.0,,,7.0,,23.0,56.0,79.0,,,0,2.0,90.0,1.0,1.0,1.0,2.0
2024-25,12436599,30,21,West_Ham_United,Away,945217,462116,Jean-Clair Todibo,jean-clair-todibo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436599,30,21,West_Ham_United,Away,999231,487117,Evan Ferguson,evan-ferguson,F,False,,,,5.0,2.0,7.0,1.0,,,2.0,,1.0,1.0,,,3.0,4.0,2.0,,,0.00146006,0.3088,,,0.0,,,,,,,,45.0,,,,,,,8.0,,,6.0,,,,,,,,,1.0,,6.0,3.0,9.0,,,1,1.0,20.0,3.0,1.0,,
