season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2020-21,9326456,18,2,Leeds_United,Home,836675,222694.0,Pascal Struijk,pascal-struijk,D,False,,,1.0,4.0,26.0,30.0,2.0,,5.0,,,,,,1.0,4.0,4.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,4.0,,7.3,,,,3.0,,,,1.0,,6.0,27.0,33.0,0,4.0,43.0,,,,2.0
2020-21,9326456,18,2,Leeds_United,Home,906076,437495.0,Illan Meslier,illan-meslier,G,False,,2.0,2.0,2.0,21.0,23.0,,1.0,16.0,,,,,,,,1.0,,,,,,1.0,,,,,90.0,,,,,,,,11.0,,8.1,4.0,5.0,,2.0,,,2.0,11.0,,7.0,26.0,33.0,0,,54.0,,,,
2020-21,9326456,18,2,Leeds_United,Home,945806,462635.0,Joe Gelhardt,joe-gelhardt,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,9326456,18,2,Leeds_United,Home,994920,492066.0,Niall Huggins,niall-huggins,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,9326456,18,2,Leeds_United,Home,1009707,467114.0,Oliver Casey,oliver-casey,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,9326456,18,2,Leeds_United,Home,1020744,492373.0,Charlie Cresswell,charlie-cresswell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,9326456,18,2,Leeds_United,Home,1020748,492374.0,Jack Jenkins,jack-jenkins,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897061,19,2,Leeds_United,Home,18184,39790.0,Kiko Casilla,kiko-casilla,G,False,,,2.0,,23.0,23.0,,1.0,13.0,,,,,,,,1.0,,,,,,3.0,,,,,90.0,,,,,,,,1.0,1.0,6.6,,1.0,,1.0,,,,3.0,,,24.0,24.0,0,,39.0,,,,
2020-21,8897061,19,2,Leeds_United,Home,28088,28690.0,Pablo Hernández,pablo-hernandez,M,True,,,1.0,9.0,6.0,15.0,,,2.0,,,,,,,,1.0,,,,,,,,,,,23.0,,,,,,,,8.0,,6.8,,,,,1.0,,,2.0,,15.0,7.0,22.0,0,,26.0,,,1.0,
2020-21,8897061,19,2,Leeds_United,Home,39327,55914.0,Liam Cooper,liam-cooper,D,False,,,3.0,20.0,75.0,95.0,,5.0,11.0,,,,1.0,,,1.0,6.0,,,,,,,,6.0,,,90.0,1.0,1.0,,,,,,11.0,,7.5,,,,5.0,,,,10.0,,28.0,78.0,106.0,1,1.0,121.0,,,,1.0
2020-21,8897061,19,2,Leeds_United,Home,44900,72222.0,Mateusz Klich,mateusz-klich,M,False,,,,28.0,14.0,42.0,1.0,,7.0,,,,,,,1.0,5.0,,,,,,,,,,,90.0,,,,,,,,19.0,,6.9,,,2.0,,3.0,2.0,,5.0,,43.0,15.0,56.0,2,,71.0,3.0,2.0,3.0,
2020-21,8897061,19,2,Leeds_United,Home,78454,87873.0,Stuart Dallas,stuart-dallas,D,False,,,1.0,22.0,37.0,59.0,,1.0,7.0,,,,1.0,,,3.0,3.0,,,2.0,,,,,1.0,,,90.0,,,,,,,,11.0,,6.6,,,,1.0,,2.0,,2.0,,28.0,41.0,67.0,0,1.0,81.0,1.0,1.0,,1.0
2020-21,8897061,19,2,Leeds_United,Home,102624,66588.0,Luke Ayling,luke-ayling,D,False,,,6.0,28.0,59.0,87.0,3.0,3.0,8.0,,,,,,1.0,6.0,7.0,,,2.0,,,,,,2.0,,90.0,,1.0,,,,,,19.0,,7.0,,,,2.0,2.0,1.0,,15.0,,43.0,60.0,102.0,0,1.0,125.0,2.0,1.0,2.0,
2020-21,8897061,19,2,Leeds_United,Home,137060,105377.0,Ezgjan Alioski,ezgjan-alioski,D,False,1.0,,1.0,19.0,28.0,46.0,,2.0,5.0,,,,1.0,,1.0,2.0,6.0,,1.0,,,,,,,,,67.0,,,,,,,,17.0,,6.7,,,,2.0,,6.0,,3.0,,30.0,30.0,54.0,0,3.0,80.0,1.0,1.0,,1.0
2020-21,8897061,19,2,Leeds_United,Home,138891,165808.0,Hélder Costa,helder-costa,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897061,19,2,Leeds_United,Home,204336,106617.0,Patrick Bamford,patrick-bamford,F,False,,,,2.0,2.0,4.0,3.0,,2.0,,,,1.0,,,6.0,,,,3.0,,,,,,1.0,,90.0,,,,,,,,6.0,,6.5,,,,,,,,,,4.0,3.0,7.0,0,,11.0,3.0,,,
2020-21,8897061,19,2,Leeds_United,Home,305278,149915.0,Diego Llorente,diego-llorente,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897061,19,2,Leeds_United,Home,542472,80954.0,Rodrigo,rodrigo,M,False,,,,5.0,6.0,11.0,,,1.0,,,,,,1.0,1.0,2.0,,,,,,,,,,,62.0,,,,,,,,8.0,,6.5,,,,,1.0,2.0,,,,9.0,7.0,14.0,0,1.0,21.0,2.0,,1.0,
2020-21,8897061,19,2,Leeds_United,Home,796144,173821.0,Tyler Roberts,tyler-roberts,F,True,,,,9.0,,9.0,,,1.0,,,1.0,,,,,3.0,,,,,,,,,,,28.0,1.0,,,,,,,4.0,,6.9,,,,,2.0,1.0,,,1.0,13.0,,12.0,2,,19.0,,1.0,2.0,
2020-21,8897061,19,2,Leeds_United,Home,829570,221399.0,Jack Harrison,jack-harrison,F,False,2.0,,1.0,18.0,13.0,29.0,3.0,1.0,3.0,,,1.0,,,3.0,7.0,6.0,,,,,,,,1.0,,,90.0,,,,,,,,22.0,,6.9,,,1.0,2.0,4.0,7.0,,3.0,,34.0,14.0,41.0,2,1.0,68.0,1.0,1.0,3.0,1.0
2020-21,8897061,19,2,Leeds_United,Home,831005,219961.0,Raphinha,raphinha,M,False,1.0,,,13.0,9.0,21.0,,,3.0,,,,4.0,,1.0,6.0,8.0,,,,,,,,,1.0,,75.0,,,,,,,,15.0,,6.7,,,,,6.0,5.0,,2.0,2.0,22.0,10.0,27.0,0,1.0,47.0,2.0,2.0,5.0,
2020-21,8897061,19,2,Leeds_United,Home,836675,222694.0,Pascal Struijk,pascal-struijk,D,False,1.0,,,19.0,31.0,49.0,4.0,1.0,8.0,,,,1.0,,,6.0,5.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,13.0,,6.9,,,,,,1.0,,1.0,,26.0,36.0,61.0,0,4.0,73.0,1.0,,,3.0
2020-21,8897061,19,2,Leeds_United,Home,907464,215460.0,Ian Poveda,ian-poveda,M,True,,,1.0,5.0,2.0,7.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,15.0,,,,,,,,4.0,,6.6,,,,,1.0,2.0,,1.0,,8.0,2.0,8.0,0,,13.0,,,1.0,
2020-21,8897061,19,2,Leeds_United,Home,943652,221610.0,Jamie Shackleton,jamie-shackleton,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897061,19,2,Leeds_United,Home,947954,463912.0,Elia Caprile,elia-caprile,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897061,19,2,Leeds_United,Home,963493,455084.0,Leif Davis,leif-davis,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897061,19,2,Leeds_United,Home,1020748,492374.0,Jack Jenkins,jack-jenkins,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897044,20,2,Leeds_United,Away,18184,39790.0,Kiko Casilla,kiko-casilla,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897044,20,2,Leeds_United,Away,28088,28690.0,Pablo Hernández,pablo-hernandez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897044,20,2,Leeds_United,Away,39327,55914.0,Liam Cooper,liam-cooper,D,False,,,4.0,3.0,35.0,38.0,4.0,3.0,9.0,,,,2.0,,,8.0,5.0,,,2.0,,,,,2.0,,,90.0,,1.0,,,,,,12.0,,6.6,,,,6.0,,,,13.0,,11.0,39.0,50.0,0,2.0,62.0,,,,1.0
2020-21,8897044,20,2,Leeds_United,Away,44900,72222.0,Mateusz Klich,mateusz-klich,M,True,,,,7.0,4.0,11.0,2.0,1.0,4.0,,,1.0,,,,3.0,4.0,,,1.0,,,,,,,,34.0,,,,,,,,4.0,,6.7,,,,1.0,,1.0,,1.0,,11.0,4.0,14.0,1,2.0,21.0,,1.0,,1.0
2020-21,8897044,20,2,Leeds_United,Away,78454,87873.0,Stuart Dallas,stuart-dallas,D,False,1.0,,2.0,16.0,11.0,26.0,2.0,,6.0,,,1.0,1.0,,2.0,7.0,,,,3.0,,,,,,1.0,,90.0,,,,,,,,12.0,,6.3,,,,1.0,,1.0,,3.0,,23.0,11.0,33.0,1,,49.0,3.0,,,
2020-21,8897044,20,2,Leeds_United,Away,102624,66588.0,Luke Ayling,luke-ayling,D,False,,,4.0,18.0,11.0,29.0,,4.0,6.0,,,,,,1.0,2.0,7.0,,,1.0,,,,,,1.0,,90.0,,2.0,,,,,,19.0,,7.3,,,,2.0,1.0,2.0,,6.0,,27.0,16.0,41.0,0,2.0,72.0,3.0,,1.0,2.0
2020-21,8897044,20,2,Leeds_United,Away,137060,105377.0,Ezgjan Alioski,ezgjan-alioski,D,False,,,1.0,10.0,28.0,38.0,3.0,3.0,5.0,,,,1.0,,1.0,5.0,5.0,,,1.0,,,,,1.0,,,56.0,,,,,,,,12.0,,6.6,,,,,1.0,,,3.0,,14.0,34.0,48.0,0,1.0,60.0,,,1.0,1.0
2020-21,8897044,20,2,Leeds_United,Away,138891,165808.0,Hélder Costa,helder-costa,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897044,20,2,Leeds_United,Away,204336,106617.0,Patrick Bamford,patrick-bamford,F,False,,,1.0,8.0,5.0,13.0,,1.0,3.0,,,,1.0,,,2.0,1.0,,,1.0,,,,,,,,60.0,,,,,,,,8.0,,6.6,,,1.0,,,1.0,,1.0,,10.0,6.0,15.0,1,,22.0,5.0,,,
2020-21,8897044,20,2,Leeds_United,Away,305278,149915.0,Diego Llorente,diego-llorente,D,False,,,1.0,2.0,2.0,4.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,10.0,,,,,,,,2.0,,6.5,,,,,,,,2.0,,3.0,3.0,6.0,0,,6.0,,,,
2020-21,8897044,20,2,Leeds_United,Away,542472,80954.0,Rodrigo,rodrigo,M,False,,,3.0,13.0,17.0,30.0,6.0,2.0,5.0,,,1.0,5.0,,2.0,15.0,7.0,,,2.0,1.0,,,,,2.0,,90.0,,,,,,,,17.0,,6.6,,,1.0,2.0,2.0,,,4.0,,25.0,19.0,44.0,2,1.0,60.0,1.0,2.0,2.0,
2020-21,8897044,20,2,Leeds_United,Away,786028,155405.0,Kalvin Phillips,kalvin-phillips,M,False,1.0,,4.0,8.0,25.0,32.0,1.0,2.0,5.0,,,,3.0,,,6.0,8.0,,,2.0,,,,,1.0,1.0,,90.0,,,,,,,,13.0,,7.0,,,,,1.0,3.0,,8.0,,17.0,28.0,42.0,0,5.0,53.0,1.0,,1.0,1.0
2020-21,8897044,20,2,Leeds_United,Away,796144,173821.0,Tyler Roberts,tyler-roberts,F,True,,,,4.0,5.0,9.0,3.0,1.0,2.0,,,,,,,4.0,4.0,,,1.0,,,,,,1.0,,30.0,,1.0,,,,,,3.0,,6.8,,,,,2.0,,,,,5.0,5.0,10.0,0,1.0,17.0,1.0,1.0,1.0,1.0
2020-21,8897044,20,2,Leeds_United,Away,829570,221399.0,Jack Harrison,jack-harrison,F,False,,,3.0,8.0,11.0,19.0,3.0,2.0,4.0,,,,1.0,,2.0,8.0,2.0,,,1.0,,1.0,,,1.0,,,90.0,1.0,1.0,,,,,,21.0,,6.8,,,1.0,,1.0,1.0,,5.0,,18.0,16.0,33.0,2,,49.0,3.0,,,
2020-21,8897044,20,2,Leeds_United,Away,831005,219961.0,Raphinha,raphinha,M,False,,,,14.0,3.0,17.0,,1.0,2.0,,,,2.0,,1.0,3.0,8.0,,,,1.0,1.0,,1.0,,2.0,,90.0,1.0,1.0,,,,,,12.0,,8.3,,,1.0,1.0,2.0,2.0,,1.0,,21.0,5.0,24.0,2,1.0,40.0,2.0,4.0,2.0,
2020-21,8897044,20,2,Leeds_United,Away,836675,222694.0,Pascal Struijk,pascal-struijk,D,True,,,1.0,,35.0,35.0,,5.0,7.0,,,,,,,,5.0,,,,,,,,3.0,,,80.0,,1.0,,,,,,12.0,,7.1,,,,7.0,,,,6.0,,3.0,44.0,47.0,0,,61.0,,,,
2020-21,8897044,20,2,Leeds_United,Away,906076,437495.0,Illan Meslier,illan-meslier,G,False,,1.0,12.0,4.0,25.0,29.0,,2.0,9.0,,,,,,,,3.0,,,,,,,,,,,90.0,,,,,,,,14.0,1.0,7.1,1.0,4.0,,1.0,,,1.0,25.0,,9.0,34.0,43.0,0,,55.0,,1.0,,
2020-21,8897044,20,2,Leeds_United,Away,907464,215460.0,Ian Poveda,ian-poveda,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897044,20,2,Leeds_United,Away,943652,221610.0,Jamie Shackleton,jamie-shackleton,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897044,20,2,Leeds_United,Away,963493,455084.0,Leif Davis,leif-davis,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897051,21,2,Leeds_United,Away,18184,39790.0,Kiko Casilla,kiko-casilla,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897051,21,2,Leeds_United,Away,28088,28690.0,Pablo Hernández,pablo-hernandez,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897051,21,2,Leeds_United,Away,39327,55914.0,Liam Cooper,liam-cooper,D,False,,,2.0,7.0,26.0,33.0,,2.0,9.0,,,,2.0,,,3.0,8.0,,,1.0,,,,,6.0,,,90.0,1.0,4.0,,,,,,8.0,,7.8,,,,1.0,,,,7.0,,12.0,28.0,40.0,1,4.0,63.0,,3.0,,3.0
2020-21,8897051,21,2,Leeds_United,Away,44900,72222.0,Mateusz Klich,mateusz-klich,M,True,,,1.0,7.0,7.0,14.0,1.0,,5.0,,,,,,2.0,5.0,3.0,,,1.0,,,,,,2.0,,69.0,,,,,,,,10.0,,6.6,,,,,1.0,,,1.0,1.0,12.0,8.0,20.0,0,2.0,32.0,1.0,1.0,,2.0
2020-21,8897051,21,2,Leeds_United,Away,78454,87873.0,Stuart Dallas,stuart-dallas,D,False,,,1.0,10.0,17.0,27.0,3.0,1.0,10.0,,,,3.0,,1.0,11.0,2.0,,,4.0,,1.0,,,2.0,,,90.0,1.0,,,,,,,14.0,,6.8,,,,2.0,,,,5.0,,17.0,21.0,38.0,1,1.0,48.0,1.0,,,
2020-21,8897051,21,2,Leeds_United,Away,102624,66588.0,Luke Ayling,luke-ayling,D,False,,,1.0,15.0,26.0,41.0,2.0,,10.0,,,1.0,,,,4.0,11.0,,,1.0,,,,,,,,90.0,,1.0,,,,,,29.0,,7.2,,,,3.0,2.0,,,6.0,,29.0,32.0,61.0,1,7.0,98.0,5.0,3.0,1.0,4.0
2020-21,8897051,21,2,Leeds_United,Away,137060,105377.0,Ezgjan Alioski,ezgjan-alioski,D,False,,,,9.0,12.0,21.0,5.0,1.0,7.0,,,,2.0,,,9.0,7.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,10.0,,6.6,,,,3.0,1.0,,,4.0,1.0,15.0,14.0,29.0,0,5.0,55.0,1.0,1.0,,1.0
2020-21,8897051,21,2,Leeds_United,Away,138891,165808.0,Hélder Costa,helder-costa,F,True,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,10.0,,,,,,,,3.0,,6.4,,,,,,,,,,1.0,1.0,2.0,0,,3.0,1.0,,,
2020-21,8897051,21,2,Leeds_United,Away,204336,106617.0,Patrick Bamford,patrick-bamford,F,False,,,,6.0,5.0,11.0,5.0,3.0,2.0,3.0,1.0,,1.0,,1.0,11.0,4.0,,,3.0,2.0,1.0,,1.0,1.0,3.0,,90.0,2.0,,,,,,,13.0,,8.7,,,,2.0,1.0,,,,,9.0,6.0,15.0,2,,34.0,6.0,1.0,,
2020-21,8897051,21,2,Leeds_United,Away,542472,80954.0,Rodrigo,rodrigo,M,False,,,,3.0,3.0,6.0,,,1.0,,,,,,,,,,,,,,,,,,,21.0,,,,,,,,3.0,,6.4,,,,,,,,,,4.0,3.0,7.0,0,,10.0,2.0,,,
2020-21,8897051,21,2,Leeds_United,Away,786028,155405.0,Kalvin Phillips,kalvin-phillips,M,False,2.0,,1.0,10.0,12.0,20.0,1.0,3.0,3.0,1.0,,,2.0,,,4.0,8.0,,,,,,,,2.0,2.0,,90.0,,,,,,,,11.0,,7.0,,,,2.0,1.0,3.0,,6.0,,15.0,17.0,29.0,0,,44.0,,5.0,,
2020-21,8897051,21,2,Leeds_United,Away,796144,173821.0,Tyler Roberts,tyler-roberts,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897051,21,2,Leeds_United,Away,829570,221399.0,Jack Harrison,jack-harrison,F,False,,,1.0,4.0,8.0,12.0,1.0,1.0,7.0,,,,1.0,,2.0,6.0,9.0,,,1.0,,1.0,,,,1.0,,90.0,2.0,,,,,,,15.0,,7.5,,,,,4.0,2.0,,2.0,,10.0,13.0,21.0,2,3.0,40.0,1.0,2.0,3.0,2.0
2020-21,8897051,21,2,Leeds_United,Away,831005,219961.0,Raphinha,raphinha,M,False,,,3.0,10.0,9.0,19.0,2.0,,7.0,,1.0,,1.0,,3.0,8.0,3.0,,,2.0,1.0,,,,2.0,1.0,,80.0,1.0,,,,,,,19.0,,6.6,,,,,,4.0,,6.0,,19.0,13.0,28.0,1,3.0,46.0,,,,3.0
2020-21,8897051,21,2,Leeds_United,Away,836675,222694.0,Pascal Struijk,pascal-struijk,D,False,,,,10.0,45.0,55.0,2.0,1.0,4.0,,,,,,,3.0,4.0,,,1.0,,,,,4.0,,,90.0,,1.0,,,,,,15.0,,7.0,,,,5.0,,,,5.0,,18.0,49.0,67.0,0,2.0,84.0,3.0,1.0,,1.0
2020-21,8897051,21,2,Leeds_United,Away,906076,437495.0,Illan Meslier,illan-meslier,G,False,,,2.0,1.0,21.0,22.0,,,14.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,11.0,1.0,7.9,2.0,7.0,,1.0,,,,11.0,,7.0,25.0,32.0,0,,54.0,,,,
2020-21,8897051,21,2,Leeds_United,Away,907464,215460.0,Ian Poveda,ian-poveda,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897051,21,2,Leeds_United,Away,943652,221610.0,Jamie Shackleton,jamie-shackleton,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897051,21,2,Leeds_United,Away,963493,455084.0,Leif Davis,leif-davis,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897051,21,2,Leeds_United,Away,1020744,492373.0,Charlie Cresswell,charlie-cresswell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897022,22,2,Leeds_United,Home,18184,39790.0,Kiko Casilla,kiko-casilla,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897022,22,2,Leeds_United,Home,28088,28690.0,Pablo Hernández,pablo-hernandez,M,True,,,2.0,11.0,5.0,16.0,,,1.0,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,3.0,,6.6,,,,,,,,3.0,,13.0,6.0,19.0,0,,21.0,,,,
2020-21,8897022,22,2,Leeds_United,Home,39327,55914.0,Liam Cooper,liam-cooper,D,False,,,2.0,13.0,49.0,62.0,6.0,3.0,6.0,,,,1.0,,,7.0,7.0,,,,,,,,2.0,,,90.0,,,,,,,,6.0,,6.7,,,,4.0,,,,4.0,,15.0,53.0,68.0,0,2.0,83.0,,2.0,,2.0
2020-21,8897022,22,2,Leeds_United,Home,44900,72222.0,Mateusz Klich,mateusz-klich,M,False,,,1.0,19.0,13.0,32.0,,,2.0,,,,1.0,,,4.0,1.0,,,3.0,,,,,,,,69.0,2.0,,,,,,,10.0,,6.5,,,,,,,,1.0,,24.0,13.0,37.0,2,,45.0,5.0,1.0,,
2020-21,8897022,22,2,Leeds_United,Home,78454,87873.0,Stuart Dallas,stuart-dallas,D,False,1.0,,1.0,30.0,14.0,43.0,1.0,2.0,5.0,,,1.0,2.0,,1.0,5.0,3.0,,,,,,,,1.0,2.0,,90.0,,,,,,,,19.0,,6.4,,,,1.0,1.0,4.0,,5.0,,42.0,18.0,56.0,1,,71.0,1.0,1.0,,
2020-21,8897022,22,2,Leeds_United,Home,102624,66588.0,Luke Ayling,luke-ayling,D,False,1.0,,2.0,31.0,27.0,57.0,3.0,,8.0,,,1.0,2.0,,,6.0,8.0,,,1.0,,,,,1.0,2.0,,90.0,,,,,,,,22.0,,7.2,,,1.0,3.0,2.0,3.0,,8.0,,46.0,31.0,74.0,2,5.0,116.0,1.0,1.0,2.0,3.0
2020-21,8897022,22,2,Leeds_United,Home,137060,105377.0,Ezgjan Alioski,ezgjan-alioski,D,False,,,,17.0,17.0,34.0,,1.0,6.0,,,,1.0,,,5.0,4.0,,,4.0,,,,1.0,,1.0,,78.0,,,,,,,,11.0,,6.6,,,1.0,,,1.0,,2.0,,24.0,19.0,42.0,1,1.0,59.0,2.0,2.0,,1.0
2020-21,8897022,22,2,Leeds_United,Home,138891,165808.0,Hélder Costa,helder-costa,F,True,,,,3.0,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,2.0,,6.5,,,,,,1.0,,,,4.0,,3.0,0,,5.0,1.0,,,
2020-21,8897022,22,2,Leeds_United,Home,204336,106617.0,Patrick Bamford,patrick-bamford,F,False,,,,10.0,7.0,17.0,2.0,2.0,3.0,,,,,,1.0,4.0,7.0,,,,1.0,,,1.0,1.0,3.0,,90.0,1.0,,,,,,,9.0,,7.6,,,3.0,,2.0,1.0,,,,11.0,9.0,19.0,4,1.0,36.0,4.0,3.0,1.0,1.0
2020-21,8897022,22,2,Leeds_United,Home,786028,155405.0,Kalvin Phillips,kalvin-phillips,M,False,2.0,,2.0,20.0,25.0,43.0,,,5.0,,,,1.0,,,4.0,1.0,,,3.0,,,,,,2.0,,90.0,,,,,,,,9.0,,6.8,,,,2.0,,4.0,,4.0,,25.0,28.0,49.0,0,1.0,59.0,1.0,,,1.0
2020-21,8897022,22,2,Leeds_United,Home,796144,173821.0,Tyler Roberts,tyler-roberts,F,True,,,,7.0,2.0,9.0,1.0,,2.0,,,,2.0,,,3.0,3.0,,,,,,,,,,,21.0,,,,,,,,5.0,,6.9,,,1.0,,1.0,,,,,11.0,3.0,14.0,1,1.0,19.0,,1.0,1.0,
2020-21,8897022,22,2,Leeds_United,Home,829570,221399.0,Jack Harrison,jack-harrison,F,False,1.0,,1.0,16.0,11.0,26.0,1.0,,7.0,,,,,,2.0,5.0,2.0,,,1.0,,,,,1.0,1.0,,87.0,1.0,,,,,,,19.0,,6.5,,,,,1.0,2.0,,4.0,,26.0,12.0,36.0,1,2.0,52.0,4.0,,,1.0
2020-21,8897022,22,2,Leeds_United,Home,831005,219961.0,Raphinha,raphinha,M,False,,,2.0,26.0,10.0,36.0,4.0,,6.0,,1.0,1.0,3.0,,3.0,13.0,7.0,,,,,1.0,,,1.0,2.0,,90.0,2.0,,,,,,,32.0,,7.1,,,,,7.0,9.0,,2.0,,46.0,13.0,50.0,3,2.0,85.0,3.0,1.0,4.0,1.0
2020-21,8897022,22,2,Leeds_United,Home,836675,222694.0,Pascal Struijk,pascal-struijk,D,False,,,1.0,18.0,47.0,65.0,6.0,3.0,4.0,,,,1.0,,,7.0,5.0,,,,,,,,4.0,,,90.0,1.0,,,,,,,5.0,,6.8,,,,1.0,1.0,,,2.0,,20.0,49.0,69.0,1,1.0,80.0,1.0,,1.0,1.0
2020-21,8897022,22,2,Leeds_United,Home,906076,437495.0,Illan Meslier,illan-meslier,G,False,,,,,21.0,21.0,,,7.0,,,,,,,,,,,,,,2.0,,,,,90.0,,,,,,,,4.0,,6.7,3.0,4.0,,,,,,4.0,,1.0,24.0,25.0,0,,36.0,,,,
2020-21,8897022,22,2,Leeds_United,Home,943652,221610.0,Jamie Shackleton,jamie-shackleton,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897022,22,2,Leeds_United,Home,963493,455084.0,Leif Davis,leif-davis,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897022,22,2,Leeds_United,Home,994920,492066.0,Niall Huggins,niall-huggins,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897022,22,2,Leeds_United,Home,1020744,492373.0,Charlie Cresswell,charlie-cresswell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2020-21,8897022,22,2,Leeds_United,Home,1020748,492374.0,Jack Jenkins,jack-jenkins,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
