season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436907,23,6,Tottenham_Hotspur,Home,1142335,547701,Archie Gray,archie-gray,M,False,,,1.0,18.0,19.0,37.0,1.0,,4.0,,,,2.0,,,3.0,7.0,3.0,,,0.0242969,,,1.0,0.0,,,,,,,,89.0,,,,,,,,16.0,,6.3,,,,1.0,1.0,3.0,,3.0,,26.0,21.0,44.0,0,,62.0,,2.0,1.0,
2024-25,12436907,23,6,Tottenham_Hotspur,Home,1391251,570526,Lucas Bergvall,lucas-bergvall,M,False,,,3.0,22.0,16.0,38.0,,2.0,7.0,,,1.0,1.0,,,2.0,3.0,4.0,,,0.0363597,0.0512,,,0.0,,,,,3.0,2.0,,90.0,,,,,,,,7.0,,7.0,,,,1.0,,,,3.0,,25.0,17.0,42.0,1,,56.0,1.0,2.0,,
2024-25,12436907,23,6,Tottenham_Hotspur,Home,1391825,,Will Lankshear,will-lankshear,F,True,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,0.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,0,,1.0,1.0,,,
2024-25,12436907,23,6,Tottenham_Hotspur,Home,1403125,,Oyindamola Ajayi,ajayi-oyindamola,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436907,23,6,Tottenham_Hotspur,Home,1403190,499726,Callum Olusesi,callum-olusesi,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436907,23,6,Tottenham_Hotspur,Home,1403192,499721,Mikey Moore,mikey-moore,F,True,,,,8.0,,8.0,2.0,,2.0,,,1.0,1.0,,,1.0,7.0,1.0,,,0.0109188,0.0381,,,0.0,,,,,,,,36.0,,,,,,,,11.0,,6.2,,,,1.0,3.0,3.0,,1.0,2.0,14.0,,11.0,1,,23.0,,1.0,,
2024-25,12436907,23,6,Tottenham_Hotspur,Home,1500794,,Yang Min-hyeok,min-hyuk-yang,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436916,24,6,Tottenham_Hotspur,Away,94758,115556,Ben Davies,ben-davies,D,False,,,2.0,13.0,42.0,55.0,4.0,2.0,2.0,,,,,,,,6.0,2.0,,,0.00344961,,,2.0,0.0,,,,,2.0,,,90.0,,1.0,,,,,,8.0,,7.3,,,,10.0,,,,4.0,,15.0,47.0,62.0,0,,79.0,,,,
2024-25,12436916,24,6,Tottenham_Hotspur,Away,111505,85971,Son Heung-min,son-heung-min,F,False,1.0,,,19.0,6.0,24.0,,1.0,5.0,1.0,,2.0,1.0,,,1.0,7.0,6.0,,,0.148711,0.0359,,1.0,1.0,,,,,,2.0,,90.0,,,,,,,,15.0,,7.4,,,,3.0,5.0,4.0,,,,25.0,9.0,30.0,2,3.0,52.0,1.0,1.0,1.0,1.0
2024-25,12436916,24,6,Tottenham_Hotspur,Away,791190,202993,Rodrigo Bentancur,rodrigo-bentancur,M,False,,,2.0,23.0,25.0,48.0,,2.0,10.0,,,,1.0,,,2.0,4.0,6.0,,,0.18955,,,1.0,0.0,,,,,2.0,3.0,,90.0,,,,,,,,8.0,,7.7,,,,7.0,2.0,,,3.0,,26.0,27.0,53.0,0,2.0,71.0,1.0,,2.0,2.0
2024-25,12436916,24,6,Tottenham_Hotspur,Away,840217,212319,Richarlison,richarlison,F,False,,,,7.0,4.0,11.0,7.0,4.0,2.0,,1.0,1.0,,,,2.0,13.0,9.0,,,0.00443893,0.1242,,2.0,0.0,,,,,,1.0,,79.0,,1.0,,,,,,13.0,,6.5,,,,4.0,2.0,,,,,11.0,8.0,19.0,1,3.0,36.0,1.0,2.0,,2.0
2024-25,12436916,24,6,Tottenham_Hotspur,Away,844842,227127,Yves Bissouma,yves-bissouma,M,False,,,2.0,15.0,15.0,30.0,,1.0,4.0,,,1.0,1.0,,,2.0,3.0,3.0,,,0.0408273,0.0695,0.0787,,0.0,,,,,,1.0,,68.0,1.0,1.0,,,,,,8.0,,7.2,,,,2.0,,,,2.0,,17.0,16.0,33.0,2,2.0,50.0,2.0,,,2.0
2024-25,12436916,24,6,Tottenham_Hotspur,Away,858195,199249,Sergio Reguilón,sergio-reguilon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436916,24,6,Tottenham_Hotspur,Away,859896,214572,Brandon Austin,brandon-austin,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436916,24,6,Tottenham_Hotspur,Away,913654,441164,Pedro Porro,pedro-porro,D,False,,,3.0,9.0,21.0,30.0,5.0,2.0,6.0,,,,5.0,,,,14.0,8.0,,,0.00596128,0.0169,,3.0,0.0,,,,,3.0,,,90.0,,2.0,,,,,,19.0,,7.2,,,1.0,7.0,1.0,2.0,,8.0,,19.0,26.0,43.0,1,6.0,76.0,,,,3.0
2024-25,12436916,24,6,Tottenham_Hotspur,Away,928124,445044,Dejan Kulusevski,dejan-kulusevski,M,False,,,,14.0,7.0,21.0,1.0,2.0,5.0,,,1.0,1.0,,,3.0,7.0,5.0,,,0.0918668,0.2722,,,0.0,,,,,,1.0,,90.0,,,,,,,,15.0,,7.0,,,3.0,,4.0,1.0,,,,20.0,7.0,26.0,4,1.0,46.0,4.0,,2.0,
2024-25,12436916,24,6,Tottenham_Hotspur,Away,945798,232859,Djed Spence,djed-spence,D,False,1.0,,,12.0,20.0,31.0,1.0,1.0,7.0,,,1.0,1.0,1.0,,1.0,4.0,8.0,,,0.0841115,0.0164,,1.0,0.0,,,,,1.0,2.0,,90.0,,1.0,,,,,,8.0,,8.3,,,,5.0,3.0,1.0,,,,15.0,23.0,37.0,1,4.0,67.0,,,3.0,3.0
2024-25,12436916,24,6,Tottenham_Hotspur,Away,998772,490145,Dane Scarlett,dane-scarlett,F,True,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,7.99e-06,,,,0.0,,,,,,,,11.0,,,,,,,,1.0,,6.5,,,,,,,,,1.0,1.0,1.0,2.0,0,,2.0,,,,
2024-25,12436916,24,6,Tottenham_Hotspur,Away,1002711,482442,Pape Matar Sarr,pape-matar-sarr,M,True,,,,6.0,5.0,11.0,,,1.0,,,,,,,1.0,1.0,1.0,,,0.00328654,0.2552,0.3656,,0.0,1.0,,,,1.0,,,22.0,1.0,,,,,,,3.0,,7.4,,,,2.0,1.0,,,,,8.0,5.0,13.0,1,,19.0,,,1.0,
2024-25,12436916,24,6,Tottenham_Hotspur,Away,1031251,485055,Antonín Kinský,antonin-kinsky,G,False,,,6.0,2.0,17.0,19.0,,1.0,4.0,,,,,,,,,1.0,,,0.00021333,,,,0.0,,0.7759,1.0,,,,,90.0,,,,,,,,12.0,1.0,7.4,3.0,3.0,,2.0,,,,17.0,,11.0,20.0,31.0,0,,38.0,,,,
2024-25,12436916,24,6,Tottenham_Hotspur,Away,1142335,547701,Archie Gray,archie-gray,M,False,,,5.0,11.0,33.0,44.0,,,3.0,,,,,,,,,,,,0.00581254,,,,0.0,,,,,2.0,,,90.0,,1.0,,,,,,7.0,,7.3,,,,5.0,,,,8.0,,14.0,37.0,51.0,0,,61.0,,,,
2024-25,12436916,24,6,Tottenham_Hotspur,Away,1187495,501620,Dante Cassanova,dante-cassanova,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436916,24,6,Tottenham_Hotspur,Away,1391251,570526,Lucas Bergvall,lucas-bergvall,M,True,,,,7.0,9.0,16.0,,,2.0,,,,,,,,1.0,3.0,,,0.00179089,0.0693,,,0.0,,,,,,,,45.0,,,,,,,,2.0,,6.7,,,1.0,2.0,2.0,,,,,7.0,10.0,17.0,1,1.0,24.0,,1.0,1.0,
2024-25,12436916,24,6,Tottenham_Hotspur,Away,1403125,,Oyindamola Ajayi,ajayi-oyindamola,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436916,24,6,Tottenham_Hotspur,Away,1403190,499726,Callum Olusesi,callum-olusesi,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436916,24,6,Tottenham_Hotspur,Away,1403192,499721,Mikey Moore,mikey-moore,F,False,,,,7.0,8.0,15.0,1.0,,2.0,,,,,,,,4.0,,,,0.114766,,,1.0,0.0,,,,,,2.0,,45.0,,,,,,,,7.0,,6.5,,,,,2.0,1.0,,,,8.0,8.0,15.0,0,,23.0,4.0,,,
2024-25,12436916,24,6,Tottenham_Hotspur,Away,1471592,611920,Malachi Hardy,malachi-hardy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436952,25,6,Tottenham_Hotspur,Home,94758,115556,Ben Davies,ben-davies,D,False,,,1.0,28.0,44.0,72.0,2.0,4.0,6.0,,,1.0,,,,,3.0,5.0,,,0.0394754,0.0947,,1.0,0.0,,,,,,1.0,,90.0,,1.0,,,,,,5.0,,7.6,,,,5.0,,,,3.0,,31.0,46.0,77.0,1,1.0,90.0,,,,1.0
2024-25,12436952,25,6,Tottenham_Hotspur,Home,111505,85971,Son Heung-min,son-heung-min,F,False,2.0,,1.0,25.0,4.0,27.0,1.0,,3.0,,,2.0,,,,1.0,3.0,4.0,,,0.138606,0.1619,,,0.0,,,,,,4.0,,87.0,,,,,,,,13.0,,7.5,,,1.0,1.0,3.0,8.0,,1.0,,34.0,4.0,30.0,3,1.0,51.0,1.0,1.0,2.0,1.0
2024-25,12436952,25,6,Tottenham_Hotspur,Home,356398,172780,James Maddison,james-maddison,M,False,,,1.0,34.0,9.0,43.0,,,2.0,,,,,,,2.0,6.0,4.0,,,0.283852,0.7195,0.9888,3.0,0.0,1.0,,,,,1.0,,64.0,1.0,,,,,,,13.0,,7.9,,,,1.0,2.0,1.0,,2.0,,41.0,10.0,50.0,1,1.0,65.0,2.0,2.0,1.0,1.0
2024-25,12436952,25,6,Tottenham_Hotspur,Home,553606,184254,Guglielmo Vicario,guglielmo-vicario,G,False,,,1.0,,24.0,24.0,,1.0,5.0,,,,,,,,,1.0,,,6.636e-05,,,,0.0,,0.5902,,,,,,90.0,,,,,,,,2.0,2.0,8.5,6.0,6.0,,2.0,,,,3.0,,1.0,25.0,26.0,0,,36.0,,,,
2024-25,12436952,25,6,Tottenham_Hotspur,Home,791190,202993,Rodrigo Bentancur,rodrigo-bentancur,M,False,1.0,,2.0,36.0,25.0,60.0,1.0,3.0,1.0,,,,1.0,,,,4.0,3.0,,,0.0415995,0.0064,,1.0,0.0,,,,,,2.0,,78.0,,1.0,,,,,,7.0,,7.2,,,1.0,2.0,1.0,1.0,,2.0,,39.0,28.0,66.0,1,,74.0,,,,
2024-25,12436952,25,6,Tottenham_Hotspur,Home,794953,135720,Kevin Danso,kevin-danso,D,False,1.0,,,27.0,26.0,52.0,2.0,,2.0,,,,,,,,2.0,2.0,,,0.0275201,0.0449,,,0.0,,,,,1.0,1.0,,78.0,,,,,,,,7.0,,7.1,,,1.0,6.0,,1.0,,2.0,,30.0,30.0,59.0,1,1.0,71.0,,1.0,,
2024-25,12436952,25,6,Tottenham_Hotspur,Home,844842,227127,Yves Bissouma,yves-bissouma,M,True,1.0,,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,2.0,,,0.0429111,0.0376,,,0.0,,,,,,,,12.0,,,,,,,,1.0,,6.6,,,,2.0,,1.0,,,,2.0,1.0,2.0,1,2.0,9.0,,,,
2024-25,12436952,25,6,Tottenham_Hotspur,Home,913654,441164,Pedro Porro,pedro-porro,D,False,4.0,,1.0,28.0,10.0,34.0,2.0,,4.0,,,,,,,1.0,6.0,6.0,,,0.146619,,,1.0,0.0,,,,,3.0,3.0,,90.0,,,,,,,,19.0,,7.9,,,,2.0,3.0,10.0,,4.0,,38.0,15.0,43.0,0,4.0,77.0,,1.0,1.0,2.0
2024-25,12436952,25,6,Tottenham_Hotspur,Home,928124,445044,Dejan Kulusevski,dejan-kulusevski,M,False,,,1.0,19.0,6.0,25.0,1.0,,3.0,,,2.0,,,,5.0,13.0,2.0,,,0.0682831,0.3327,0.0637,2.0,0.0,,,,,,1.0,,90.0,1.0,,,,,,,20.0,,6.4,,,1.0,,7.0,2.0,,1.0,,25.0,7.0,30.0,4,1.0,52.0,1.0,,1.0,
2024-25,12436952,25,6,Tottenham_Hotspur,Home,945798,232859,Djed Spence,djed-spence,D,False,2.0,,1.0,34.0,21.0,53.0,1.0,,4.0,,,,,,,,2.0,7.0,,,0.136152,0.0183,0.0109,,0.0,,,,,,1.0,,90.0,1.0,2.0,,,,,,10.0,,8.3,,,,1.0,4.0,4.0,,2.0,,39.0,23.0,58.0,1,2.0,88.0,1.0,2.0,3.0,1.0
2024-25,12436952,25,6,Tottenham_Hotspur,Home,983572,487053,Destiny Udogie,destiny-udogie,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436952,25,6,Tottenham_Hotspur,Home,998772,490145,Dane Scarlett,dane-scarlett,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436952,25,6,Tottenham_Hotspur,Home,1002711,482442,Pape Matar Sarr,pape-matar-sarr,M,True,,,,9.0,4.0,13.0,,,2.0,,,,,,,,,1.0,,,0.0370911,,,,0.0,,,,,,2.0,,26.0,,,,,,,,2.0,,6.8,,,,1.0,1.0,,,1.0,,11.0,4.0,15.0,0,,21.0,,,1.0,
2024-25,12436952,25,6,Tottenham_Hotspur,Home,1031251,485055,Antonín Kinský,antonin-kinsky,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436952,25,6,Tottenham_Hotspur,Home,1048888,511499,Mathys Tel,mathys-tel,F,False,,,,10.0,6.0,16.0,,1.0,7.0,,,3.0,,,,3.0,9.0,3.0,,,0.0575969,0.7236,0.3378,3.0,0.0,,,,,,1.0,,90.0,3.0,,,,,,,16.0,,7.1,,,1.0,,4.0,2.0,,,,15.0,8.0,21.0,7,,44.0,3.0,1.0,1.0,
2024-25,12436952,25,6,Tottenham_Hotspur,Home,1085180,242898,Brennan Johnson,brennan-johnson,F,True,,,,3.0,1.0,4.0,1.0,,1.0,,,,,,,1.0,2.0,1.0,,,0.055146,,,,0.0,,,,,,,,26.0,,,,,,,,3.0,,6.7,,,,1.0,,1.0,,,,4.0,1.0,4.0,0,,12.0,1.0,1.0,,
2024-25,12436952,25,6,Tottenham_Hotspur,Home,1142335,547701,Archie Gray,archie-gray,M,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,12.0,,,,,,,,1.0,,6.5,,,,1.0,,,,1.0,,,1.0,1.0,0,,2.0,,,,
2024-25,12436952,25,6,Tottenham_Hotspur,Home,1142679,550839,Wilson Odobert,wilson-odobert,F,True,,,,1.0,,1.0,,,2.0,,,,,,,,1.0,2.0,,,0.00037965,,,,0.0,,,,,,,,3.0,,,,,,,,1.0,,,,,,,3.0,,,,,1.0,,1.0,0,,6.0,,,2.0,
2024-25,12436952,25,6,Tottenham_Hotspur,Home,1391251,570526,Lucas Bergvall,lucas-bergvall,M,False,,,,22.0,12.0,34.0,,,4.0,,,,1.0,,,1.0,6.0,1.0,,,0.0224361,0.1621,0.1078,2.0,0.0,,,,,1.0,1.0,,64.0,1.0,,,,,,,8.0,,6.9,,,1.0,1.0,3.0,,,,,26.0,12.0,38.0,2,,51.0,1.0,,1.0,
2024-25,12436952,25,6,Tottenham_Hotspur,Home,1403192,499721,Mikey Moore,mikey-moore,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436629,26,6,Tottenham_Hotspur,Away,111505,85971,Son Heung-min,son-heung-min,F,False,1.0,,,10.0,12.0,21.0,,,3.0,1.0,,1.0,,,,1.0,5.0,2.0,,,0.263814,0.1827,0.3254,1.0,2.0,,,,,,3.0,,74.0,1.0,,,,,,,13.0,,7.8,,,1.0,1.0,3.0,3.0,,1.0,,16.0,14.0,27.0,3,,44.0,1.0,2.0,,
2024-25,12436629,26,6,Tottenham_Hotspur,Away,356398,172780,James Maddison,james-maddison,M,True,,,2.0,15.0,7.0,22.0,,,1.0,,,,,,,,,2.0,,,0.0650723,,,,1.0,,,,,,1.0,,26.0,,,,,,,,3.0,,7.1,,,,,1.0,1.0,,3.0,,18.0,7.0,24.0,0,,27.0,,1.0,1.0,
2024-25,12436629,26,6,Tottenham_Hotspur,Away,553606,184254,Guglielmo Vicario,guglielmo-vicario,G,False,,1.0,1.0,,22.0,22.0,,,5.0,,,,,,,,,,,,5.946e-05,,,,0.0,,-0.276,1.0,,,,,90.0,,,,,,,,6.0,,7.1,2.0,4.0,,,,,1.0,6.0,,3.0,25.0,28.0,0,,36.0,,,,
2024-25,12436629,26,6,Tottenham_Hotspur,Away,791190,202993,Rodrigo Bentancur,rodrigo-bentancur,M,False,,,1.0,16.0,32.0,48.0,,3.0,10.0,,,,1.0,,,2.0,4.0,5.0,,,0.0123374,0.1669,0.3113,1.0,0.0,,,,,1.0,,,90.0,1.0,1.0,,,,,,13.0,,7.0,,,,4.0,,,,4.0,,25.0,34.0,59.0,1,1.0,75.0,,1.0,,1.0
2024-25,12436629,26,6,Tottenham_Hotspur,Away,794953,135720,Kevin Danso,kevin-danso,D,False,,,2.0,15.0,69.0,84.0,1.0,3.0,3.0,,,,,,,,3.0,6.0,1.0,,0.0211102,,,1.0,0.0,,,,,1.0,,,90.0,,,,,,,,10.0,,6.9,,,,6.0,1.0,,,4.0,,17.0,75.0,92.0,0,1.0,106.0,1.0,2.0,,1.0
2024-25,12436629,26,6,Tottenham_Hotspur,Away,844842,227127,Yves Bissouma,yves-bissouma,M,True,,,,2.0,2.0,4.0,,,,,,,,,,1.0,2.0,1.0,,,0.00142334,,,,0.0,,,,,,,,14.0,,,,,,,,3.0,,6.4,,,,,1.0,,,,,2.0,3.0,5.0,0,1.0,8.0,,,,1.0
2024-25,12436629,26,6,Tottenham_Hotspur,Away,858195,199249,Sergio Reguilón,sergio-reguilon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436629,26,6,Tottenham_Hotspur,Away,913654,441164,Pedro Porro,pedro-porro,D,True,,,,4.0,6.0,10.0,,,1.0,,,,,,,,2.0,1.0,,,0.00199344,,,2.0,0.0,,,,,,,,25.0,,1.0,,,,,,4.0,,6.7,,,,1.0,,,,2.0,,6.0,7.0,13.0,0,1.0,19.0,1.0,,,1.0
2024-25,12436629,26,6,Tottenham_Hotspur,Away,928124,445044,Dejan Kulusevski,dejan-kulusevski,M,False,,,1.0,13.0,17.0,30.0,,,6.0,,,,3.0,,,2.0,10.0,4.0,,,0.0744312,0.0465,0.1193,4.0,0.0,1.0,,,,1.0,3.0,,90.0,1.0,,,,,,,15.0,,7.4,,,,,1.0,,,2.0,,18.0,19.0,37.0,1,4.0,53.0,4.0,,,3.0
2024-25,12436629,26,6,Tottenham_Hotspur,Away,945798,232859,Djed Spence,djed-spence,D,False,,,,15.0,30.0,45.0,,,5.0,,,,,,,2.0,2.0,5.0,,,0.00820235,0.1054,0.4623,,0.0,1.0,,,,1.0,,,90.0,1.0,,,,,,,12.0,,7.5,,,,1.0,2.0,,,1.0,,20.0,32.0,52.0,1,1.0,71.0,2.0,2.0,2.0,1.0
2024-25,12436629,26,6,Tottenham_Hotspur,Away,983572,487053,Destiny Udogie,destiny-udogie,D,False,,,2.0,17.0,16.0,33.0,,,1.0,,,,,,,,2.0,4.0,,,0.0079241,,,1.0,0.0,,,,,,,,65.0,,3.0,,,,,,6.0,,7.1,,,,,1.0,,,3.0,,17.0,18.0,35.0,0,3.0,52.0,3.0,1.0,,1.0
2024-25,12436629,26,6,Tottenham_Hotspur,Away,998772,490145,Dane Scarlett,dane-scarlett,F,True,,,,1.0,1.0,2.0,,1.0,2.0,,,,,,,1.0,1.0,3.0,,,0.00021551,,,,1.0,,,,,,1.0,,16.0,,,,,,,,2.0,,6.8,,,,1.0,,,,1.0,,2.0,1.0,3.0,0,1.0,7.0,,1.0,,
2024-25,12436629,26,6,Tottenham_Hotspur,Away,1002711,482442,Pape Matar Sarr,pape-matar-sarr,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436629,26,6,Tottenham_Hotspur,Away,1031251,485055,Antonín Kinský,antonin-kinsky,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436629,26,6,Tottenham_Hotspur,Away,1048888,511499,Mathys Tel,mathys-tel,F,False,,,,4.0,1.0,5.0,1.0,,4.0,,,,1.0,,,1.0,6.0,1.0,,1.0,0.00376834,,,1.0,0.0,,,,,,,,74.0,,,,,,,,7.0,,6.4,,,,,2.0,,,,,7.0,1.0,8.0,0,,17.0,1.0,1.0,,
2024-25,12436629,26,6,Tottenham_Hotspur,Away,1085180,242898,Brennan Johnson,brennan-johnson,F,False,,,,7.0,9.0,16.0,1.0,,2.0,,,1.0,,,,,3.0,2.0,,,0.00295974,1.1462,1.4503,1.0,0.0,2.0,,,,,,,64.0,2.0,,,,,,,7.0,,8.0,,,,,2.0,,,,1.0,10.0,11.0,21.0,3,1.0,28.0,1.0,,1.0,
2024-25,12436629,26,6,Tottenham_Hotspur,Away,1142335,547701,Archie Gray,archie-gray,M,False,,,4.0,20.0,64.0,84.0,1.0,,3.0,,,,,,,,3.0,4.0,,,0.0074122,,,2.0,0.0,,,,,,1.0,,90.0,,1.0,,,,,,5.0,,6.9,,,,,,,,8.0,,21.0,68.0,89.0,0,,95.0,,4.0,,
2024-25,12436629,26,6,Tottenham_Hotspur,Away,1142679,550839,Wilson Odobert,wilson-odobert,F,True,,,,3.0,2.0,5.0,,,2.0,,,,,,,,1.0,,,,0.0010135,,,,0.0,,,,,,,,16.0,,,,,,,,4.0,,6.4,,,,,1.0,,,,,3.0,2.0,5.0,0,,11.0,3.0,,,
2024-25,12436629,26,6,Tottenham_Hotspur,Away,1391251,570526,Lucas Bergvall,lucas-bergvall,M,False,,,3.0,10.0,20.0,30.0,,,4.0,,,1.0,,,,1.0,2.0,4.0,,,0.0192385,0.066,,,0.0,,,,,2.0,,,85.0,,,,,,,,7.0,,6.7,,,,,2.0,,,3.0,,14.0,21.0,35.0,1,3.0,47.0,,,1.0,
2024-25,12436629,26,6,Tottenham_Hotspur,Away,1403192,499721,Mikey Moore,mikey-moore,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436975,27,6,Tottenham_Hotspur,Home,111505,85971,Son Heung-min,son-heung-min,F,True,,,,5.0,2.0,7.0,,,,1.0,,,,,,,,,,,0.19988,0.2614,0.421,,0.0,,,,,,1.0,,23.0,1.0,,,,,,,3.0,,7.0,,,,,,,,,,7.0,2.0,9.0,1,,11.0,1.0,,,
2024-25,12436975,27,6,Tottenham_Hotspur,Home,232306,165153,Timo Werner,timo-werner,F,True,,,,2.0,1.0,3.0,,,,,,,,,,,,,,,0.00858129,,,,0.0,,,,,,,,8.0,,,,,,,,1.0,,6.5,,,,,,,,,,2.0,1.0,3.0,0,,4.0,,,,
2024-25,12436975,27,6,Tottenham_Hotspur,Home,356398,172780,James Maddison,james-maddison,M,False,3.0,,,22.0,23.0,42.0,,,5.0,,,,,,,1.0,5.0,7.0,,,0.228672,,,1.0,0.0,,,,,,4.0,,82.0,,,,,,,,24.0,,7.1,,,,1.0,4.0,8.0,,5.0,,38.0,26.0,56.0,0,4.0,79.0,1.0,2.0,1.0,3.0
2024-25,12436975,27,6,Tottenham_Hotspur,Home,553606,184254,Guglielmo Vicario,guglielmo-vicario,G,False,,1.0,,,27.0,27.0,,,6.0,,,,,,,,,,,,8.432e-05,,,,0.0,,1.0869,,,,,,90.0,,,,,,,,2.0,1.0,7.3,3.0,4.0,,1.0,,,1.0,2.0,,1.0,28.0,29.0,0,,40.0,,,,
2024-25,12436975,27,6,Tottenham_Hotspur,Home,791190,202993,Rodrigo Bentancur,rodrigo-bentancur,M,False,,,1.0,12.0,26.0,38.0,1.0,3.0,5.0,,,1.0,2.0,,,,5.0,11.0,,,0.0145896,0.1321,0.1791,2.0,0.0,,,,,2.0,,,67.0,1.0,,,,,,,6.0,,7.5,,,,1.0,2.0,,,1.0,,17.0,27.0,44.0,2,4.0,59.0,,2.0,2.0,1.0
2024-25,12436975,27,6,Tottenham_Hotspur,Home,794953,135720,Kevin Danso,kevin-danso,D,False,,,1.0,17.0,68.0,85.0,1.0,1.0,3.0,,,,1.0,,,,3.0,3.0,,,0.00543224,0.0542,0.1028,1.0,0.0,,,,,,,,90.0,2.0,4.0,,,,,,9.0,,7.5,,,,1.0,,,,5.0,,22.0,69.0,91.0,2,1.0,104.0,3.0,1.0,,1.0
2024-25,12436975,27,6,Tottenham_Hotspur,Home,844842,227127,Yves Bissouma,yves-bissouma,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436975,27,6,Tottenham_Hotspur,Home,858195,199249,Sergio Reguilón,sergio-reguilon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436975,27,6,Tottenham_Hotspur,Home,913654,441164,Pedro Porro,pedro-porro,D,False,5.0,,2.0,20.0,26.0,41.0,,1.0,6.0,1.0,,,1.0,,,,3.0,4.0,,,0.3463,,,1.0,0.0,,,,,3.0,4.0,,90.0,,,,,,,,12.0,,7.7,,,,3.0,1.0,6.0,,6.0,,26.0,30.0,50.0,0,2.0,80.0,1.0,1.0,,1.0
