season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576232,9,6,Tottenham_Hotspur,Away,149710,95715,Lucas Moura,lucas-moura,F,False,,,,27.0,5.0,32.0,1.0,2.0,6.0,,,,1.0,,,3.0,8.0,8.0,,,1.0,,,,,,2.0,,,89.0,,,,,,,25.0,,6.5,,,1.0,,6.0,,,1.0,,38.0,7.0,45.0,1,1.0,67.0,4.0,2.0,3.0,
2021-22,9576232,9,6,Tottenham_Hotspur,Away,198028,108823,Dele Alli,dele-alli,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576232,9,6,Tottenham_Hotspur,Away,329175,156683,Pierluigi Gollini,pierluigi-gollini,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576232,9,6,Tottenham_Hotspur,Away,361798,194252,Steven Bergwijn,steven-bergwijn,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,0,,1.0,1.0,,,
2021-22,9576232,9,6,Tottenham_Hotspur,Away,566102,173904,Davinson Sánchez,davinson-sanchez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576232,9,6,Tottenham_Hotspur,Away,798835,200826,Giovani Lo Celso,lo-celso-giovani,M,True,,,2.0,4.0,3.0,7.0,,,1.0,,,,,,,,,3.0,,,,,,,,,,,,10.0,,,,,,,5.0,,7.0,,,,,1.0,,,2.0,,8.0,4.0,12.0,0,1.0,15.0,,1.0,1.0,1.0
2021-22,9576232,9,6,Tottenham_Hotspur,Away,828640,214225,Joe Rodon,joe-rodon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576232,9,6,Tottenham_Hotspur,Away,829932,221632,Cristian Romero,cristian-romero,D,False,,,2.0,22.0,42.0,64.0,1.0,3.0,8.0,,,,,,,,1.0,5.0,,,,,,,,,5.0,,,90.0,,1.0,,,,,9.0,,7.3,,,,1.0,1.0,,,7.0,,31.0,42.0,73.0,0,1.0,86.0,,,1.0,1.0
2021-22,9576232,9,6,Tottenham_Hotspur,Away,836693,199584,Japhet Tanganga,japhet-tanganga,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576232,9,6,Tottenham_Hotspur,Away,845486,231372,Tanguy Ndombélé,tanguy-ndombele,M,False,,,,31.0,15.0,46.0,,,1.0,1.0,,1.0,2.0,,,1.0,4.0,2.0,,,,,,,,,1.0,1.0,,84.0,1.0,,,,,,13.0,,6.9,,,,,1.0,1.0,,1.0,,39.0,15.0,53.0,2,,67.0,2.0,2.0,,
2021-22,9576232,9,6,Tottenham_Hotspur,Away,856123,241157,Emerson Royal,emerson-royal,D,False,,,,14.0,14.0,28.0,1.0,1.0,6.0,,,,4.0,,,1.0,7.0,8.0,,,1.0,,,,,,1.0,,,90.0,,,,,,,13.0,,6.4,,,,,2.0,1.0,,2.0,,18.0,20.0,37.0,0,3.0,61.0,2.0,2.0,2.0,1.0
2021-22,9576232,9,6,Tottenham_Hotspur,Away,858195,199249,Sergio Reguilón,sergio-reguilon,D,False,3.0,,,17.0,9.0,23.0,2.0,,4.0,,,,,,,1.0,8.0,2.0,,,1.0,,,,,,1.0,2.0,,84.0,,1.0,,,,,20.0,,6.7,,,1.0,2.0,5.0,8.0,,1.0,,26.0,12.0,30.0,1,1.0,60.0,2.0,,1.0,1.0
2021-22,9576232,9,6,Tottenham_Hotspur,Away,859901,209042,Oliver Skipp,oliver-skipp,M,False,,,3.0,45.0,34.0,79.0,,1.0,3.0,,,,,,,1.0,2.0,4.0,,,1.0,,,,,,1.0,,,90.0,,1.0,,,,,12.0,,6.9,,,,,,,,6.0,,53.0,37.0,90.0,0,2.0,98.0,,1.0,,1.0
2021-22,9576232,9,6,Tottenham_Hotspur,Away,910026,436234,Bryan Gil,bryan-gil,M,True,,,,4.0,5.0,9.0,,,,,,,1.0,,,,2.0,2.0,,,,,,,,,,,,10.0,,,,,,,2.0,,6.5,,,,,1.0,,,,,4.0,5.0,9.0,0,2.0,13.0,1.0,,,
2021-22,9576169,10,6,Tottenham_Hotspur,Home,9048,37915,Hugo Lloris,hugo-lloris,G,False,,,2.0,,18.0,18.0,,,4.0,,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,4.0,,5.9,,1.0,,,,,,6.0,,2.0,20.0,22.0,0,,25.0,,,,
2021-22,9576169,10,6,Tottenham_Hotspur,Home,94758,115556,Ben Davies,ben-davies,D,False,,,,17.0,16.0,33.0,,3.0,3.0,,1.0,,,,,,3.0,4.0,,,3.0,,,,,,1.0,,,90.0,,,,,,,16.0,,6.1,,,1.0,,,3.0,,3.0,1.0,30.0,19.0,46.0,1,1.0,58.0,,,,1.0
2021-22,9576169,10,6,Tottenham_Hotspur,Home,108579,78830,Harry Kane,harry-kane,F,False,,,,10.0,3.0,13.0,3.0,1.0,3.0,,,1.0,,,,1.0,7.0,4.0,,,2.0,,,,,,1.0,,,90.0,,,,,,,13.0,,6.6,,,,,3.0,1.0,,,,14.0,5.0,18.0,1,2.0,33.0,2.0,,1.0,1.0
2021-22,9576169,10,6,Tottenham_Hotspur,Home,111505,85971,Son Heung-min,son-heung-min,F,False,2.0,,,25.0,12.0,35.0,1.0,,5.0,,1.0,1.0,1.0,,,2.0,6.0,4.0,,,1.0,,,,,,,1.0,,90.0,,1.0,,,,,22.0,,6.6,,,2.0,,3.0,13.0,,,2.0,42.0,12.0,41.0,3,1.0,70.0,2.0,1.0,2.0,1.0
2021-22,9576169,10,6,Tottenham_Hotspur,Home,143047,87835,Matt Doherty,matt-doherty,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576169,10,6,Tottenham_Hotspur,Home,146101,93264,Eric Dier,eric-dier,D,False,,,2.0,10.0,40.0,50.0,1.0,3.0,1.0,,,,,,,,2.0,3.0,,,1.0,,,,,,,,,90.0,,2.0,,,,,9.0,,6.6,,,1.0,1.0,,,,5.0,,14.0,43.0,57.0,1,,63.0,1.0,,,
2021-22,9576169,10,6,Tottenham_Hotspur,Home,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,,,2.0,38.0,37.0,75.0,,3.0,8.0,,,,,,,,5.0,4.0,,,1.0,,,,,,1.0,,,90.0,,1.0,,,,,19.0,,6.3,,,,1.0,5.0,1.0,,6.0,,47.0,40.0,86.0,0,,99.0,1.0,,1.0,
2021-22,9576169,10,6,Tottenham_Hotspur,Home,149710,95715,Lucas Moura,lucas-moura,F,False,,,,16.0,5.0,21.0,2.0,1.0,6.0,1.0,,,1.0,,,,6.0,11.0,,,,,,,,,,2.0,,54.0,,,,,,,9.0,,7.4,,,,1.0,8.0,,,,,19.0,7.0,26.0,0,3.0,44.0,1.0,2.0,5.0,1.0
2021-22,9576169,10,6,Tottenham_Hotspur,Home,198028,108823,Dele Alli,dele-alli,M,True,,,,5.0,3.0,8.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,17.0,,,,,,,3.0,,6.4,,,,,,,,,,8.0,3.0,11.0,0,,11.0,,,,
2021-22,9576169,10,6,Tottenham_Hotspur,Home,329175,156683,Pierluigi Gollini,pierluigi-gollini,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576169,10,6,Tottenham_Hotspur,Home,361798,194252,Steven Bergwijn,steven-bergwijn,M,True,,,,11.0,1.0,12.0,,1.0,1.0,,,,2.0,,,,3.0,4.0,,,1.0,,,,,,,,,36.0,,,,,,,3.0,,6.5,,,,,,,,,,13.0,1.0,14.0,0,,19.0,1.0,3.0,,
2021-22,9576169,10,6,Tottenham_Hotspur,Home,566102,173904,Davinson Sánchez,davinson-sanchez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576169,10,6,Tottenham_Hotspur,Home,798835,200826,Giovani Lo Celso,lo-celso-giovani,M,False,1.0,,,30.0,18.0,47.0,,,,1.0,,1.0,1.0,,,,3.0,11.0,,,,,,,,,,1.0,,73.0,,,,,,,12.0,,7.4,,,2.0,,6.0,4.0,,,,36.0,21.0,53.0,3,3.0,79.0,1.0,4.0,4.0,1.0
2021-22,9576169,10,6,Tottenham_Hotspur,Home,828640,214225,Joe Rodon,joe-rodon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576169,10,6,Tottenham_Hotspur,Home,829932,221632,Cristian Romero,cristian-romero,D,False,,,3.0,21.0,25.0,46.0,1.0,3.0,12.0,,,,,,,,3.0,9.0,,,2.0,,,,,,2.0,,,90.0,,,,,,,9.0,,6.7,,,,2.0,1.0,,,10.0,1.0,24.0,30.0,54.0,0,3.0,69.0,1.0,2.0,1.0,1.0
2021-22,9576169,10,6,Tottenham_Hotspur,Home,836693,199584,Japhet Tanganga,japhet-tanganga,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576169,10,6,Tottenham_Hotspur,Home,845486,231372,Tanguy Ndombélé,tanguy-ndombele,M,True,,,,17.0,7.0,24.0,,1.0,2.0,,,,,,,1.0,1.0,3.0,,,,,,,,,,,,24.0,,,,,,,2.0,,6.7,,,,,1.0,,,,,18.0,7.0,25.0,0,1.0,31.0,,,1.0,1.0
2021-22,9576169,10,6,Tottenham_Hotspur,Home,856123,241157,Emerson Royal,emerson-royal,D,False,,,1.0,39.0,35.0,74.0,3.0,,13.0,,,,,,,1.0,5.0,10.0,,,1.0,,,,,,4.0,1.0,,90.0,,,,,,,20.0,,7.4,,,,1.0,4.0,7.0,,2.0,,50.0,40.0,83.0,0,4.0,119.0,1.0,2.0,4.0,3.0
2021-22,9576169,10,6,Tottenham_Hotspur,Home,858195,199249,Sergio Reguilón,sergio-reguilon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576169,10,6,Tottenham_Hotspur,Home,859901,209042,Oliver Skipp,oliver-skipp,M,False,,,,15.0,15.0,30.0,1.0,,2.0,,,,3.0,,,,4.0,1.0,,,,,,,,,1.0,,,66.0,,,,,,,5.0,,6.3,,,,,,,,,,19.0,15.0,34.0,0,1.0,38.0,1.0,,,
2021-22,9576141,11,6,Tottenham_Hotspur,Away,9048,37915,Hugo Lloris,hugo-lloris,G,False,,2.0,4.0,2.0,20.0,22.0,,,9.0,,,,,,,,,1.0,,,,,,,,,,,,90.0,,,,,,,2.0,,7.4,,2.0,,1.0,,,2.0,6.0,,4.0,20.0,24.0,0,,35.0,,,,
2021-22,9576141,11,6,Tottenham_Hotspur,Away,94758,115556,Ben Davies,ben-davies,D,False,,,2.0,30.0,35.0,65.0,2.0,3.0,4.0,,,,1.0,,,,5.0,9.0,,,2.0,,,,,,1.0,1.0,,90.0,,,,,,,14.0,,7.3,,,1.0,3.0,,1.0,,7.0,,37.0,42.0,78.0,1,3.0,91.0,,3.0,,2.0
2021-22,9576141,11,6,Tottenham_Hotspur,Away,108579,78830,Harry Kane,harry-kane,F,False,1.0,,,15.0,12.0,26.0,1.0,2.0,8.0,1.0,,2.0,1.0,,,3.0,7.0,4.0,,,1.0,,,,,,,1.0,,90.0,,,,,,,15.0,,6.8,,,,,2.0,1.0,,,,23.0,12.0,34.0,2,,46.0,2.0,1.0,1.0,
2021-22,9576141,11,6,Tottenham_Hotspur,Away,111505,85971,Son Heung-min,son-heung-min,F,False,,,,10.0,13.0,23.0,,1.0,2.0,,,,2.0,,,3.0,7.0,5.0,,,1.0,,,,,,,1.0,,85.0,,,,,,,11.0,,6.7,,,,,4.0,2.0,,,1.0,16.0,13.0,27.0,0,,41.0,1.0,1.0,3.0,
2021-22,9576141,11,6,Tottenham_Hotspur,Away,143047,87835,Matt Doherty,matt-doherty,D,True,1.0,,1.0,5.0,5.0,9.0,,1.0,4.0,,,,2.0,,,,5.0,2.0,,,2.0,,,,,,1.0,,,19.0,,,,,,,6.0,,6.3,,,,1.0,2.0,2.0,,1.0,,6.0,7.0,11.0,0,,25.0,2.0,,1.0,
2021-22,9576141,11,6,Tottenham_Hotspur,Away,146101,93264,Eric Dier,eric-dier,D,False,,,2.0,8.0,40.0,48.0,,2.0,4.0,,,,,,,,,2.0,,,,,,,,,,,,90.0,,1.0,,,,,4.0,,7.2,,,,5.0,,,,4.0,,10.0,42.0,52.0,0,,59.0,,,,
2021-22,9576141,11,6,Tottenham_Hotspur,Away,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,,,4.0,26.0,42.0,68.0,1.0,,6.0,,,,,,,3.0,6.0,8.0,,,1.0,,,,,,,,,90.0,,,,,,,13.0,,7.0,,,,,3.0,,,6.0,,31.0,46.0,77.0,0,4.0,90.0,,2.0,2.0,3.0
2021-22,9576141,11,6,Tottenham_Hotspur,Away,149710,95715,Lucas Moura,lucas-moura,F,False,,,,12.0,10.0,22.0,,2.0,3.0,,,1.0,2.0,,,2.0,5.0,6.0,,,1.0,,,,,,,1.0,,71.0,,,,,,,14.0,,6.8,,,,2.0,2.0,,,,,16.0,13.0,29.0,1,,46.0,4.0,2.0,2.0,
2021-22,9576141,11,6,Tottenham_Hotspur,Away,198028,108823,Dele Alli,dele-alli,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576141,11,6,Tottenham_Hotspur,Away,329175,156683,Pierluigi Gollini,pierluigi-gollini,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576141,11,6,Tottenham_Hotspur,Away,361798,194252,Steven Bergwijn,steven-bergwijn,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576141,11,6,Tottenham_Hotspur,Away,545780,157668,Harry Winks,harry-winks,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576141,11,6,Tottenham_Hotspur,Away,566102,173904,Davinson Sánchez,davinson-sanchez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576141,11,6,Tottenham_Hotspur,Away,798835,200826,Giovani Lo Celso,lo-celso-giovani,M,True,,,1.0,5.0,3.0,8.0,,,1.0,,,,,,,,1.0,,,,1.0,,,,,1.0,,,,19.0,,,,,,,5.0,,6.8,,,1.0,,,,,1.0,1.0,8.0,3.0,11.0,1,,15.0,2.0,,,
2021-22,9576141,11,6,Tottenham_Hotspur,Away,829932,221632,Cristian Romero,cristian-romero,D,False,,,2.0,12.0,44.0,56.0,1.0,3.0,6.0,,,,1.0,,,,3.0,7.0,,,1.0,,,,,,1.0,,,90.0,,4.0,,,,,7.0,,7.8,,,,2.0,,,,5.0,,17.0,46.0,63.0,0,3.0,76.0,,1.0,,3.0
2021-22,9576141,11,6,Tottenham_Hotspur,Away,836693,199584,Japhet Tanganga,japhet-tanganga,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576141,11,6,Tottenham_Hotspur,Away,845486,231372,Tanguy Ndombélé,tanguy-ndombele,M,True,,,,,,,,,,,,,1.0,,,3.0,5.0,,,,1.0,,,,,,,,,12.0,,,,,,,6.0,,5.7,,,,,,1.0,,,,1.0,,,0,,6.0,2.0,,,
2021-22,9576141,11,6,Tottenham_Hotspur,Away,856123,241157,Emerson Royal,emerson-royal,D,False,,,,17.0,22.0,39.0,,3.0,3.0,,,,2.0,,,1.0,6.0,7.0,,,3.0,,,,,,1.0,,,90.0,,,,,,,12.0,,6.9,,,1.0,2.0,,1.0,,1.0,,23.0,25.0,47.0,1,3.0,71.0,,1.0,,1.0
2021-22,9576141,11,6,Tottenham_Hotspur,Away,858195,199249,Sergio Reguilón,sergio-reguilon,D,False,1.0,,,10.0,15.0,24.0,,2.0,,,1.0,1.0,,,,,4.0,5.0,,1.0,2.0,,,,,,2.0,1.0,,71.0,,,,,,,18.0,,6.3,,,1.0,2.0,4.0,4.0,,1.0,,19.0,20.0,35.0,2,,69.0,2.0,1.0,2.0,
2021-22,9576141,11,6,Tottenham_Hotspur,Away,859901,209042,Oliver Skipp,oliver-skipp,M,False,,,2.0,20.0,23.0,43.0,,,6.0,,,,1.0,,,,3.0,4.0,,,1.0,,,,,,2.0,2.0,,90.0,,1.0,,,,,5.0,,7.2,,,,,1.0,,,3.0,,21.0,25.0,46.0,0,3.0,58.0,1.0,1.0,,1.0
2021-22,9576106,12,6,Tottenham_Hotspur,Home,9048,37915,Hugo Lloris,hugo-lloris,G,False,,,2.0,1.0,13.0,14.0,,,10.0,,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,5.0,,7.8,3.0,6.0,,,,,,7.0,,4.0,15.0,19.0,0,,32.0,,,,
2021-22,9576106,12,6,Tottenham_Hotspur,Home,94758,115556,Ben Davies,ben-davies,D,False,,,,7.0,10.0,17.0,1.0,1.0,3.0,,1.0,,2.0,,,,3.0,1.0,,,,,,,,,2.0,,,90.0,1.0,1.0,,,,,4.0,,6.4,,,,2.0,,,,3.0,,10.0,11.0,21.0,1,,31.0,,,,
2021-22,9576106,12,6,Tottenham_Hotspur,Home,108579,78830,Harry Kane,harry-kane,F,False,,,2.0,12.0,7.0,19.0,1.0,2.0,1.0,,1.0,3.0,,,,1.0,8.0,9.0,,,2.0,,,,,1.0,,,,90.0,1.0,1.0,,,,,17.0,,6.8,,,,2.0,7.0,,,2.0,2.0,13.0,10.0,23.0,4,2.0,52.0,6.0,2.0,3.0,1.0
2021-22,9576106,12,6,Tottenham_Hotspur,Home,111505,85971,Son Heung-min,son-heung-min,F,False,,,,25.0,8.0,33.0,1.0,,11.0,,,,2.0,,,,6.0,6.0,,,1.0,,,,,1.0,,,,90.0,,,,,,,14.0,,7.1,,,2.0,1.0,5.0,4.0,,,,32.0,9.0,37.0,2,1.0,57.0,2.0,2.0,3.0,1.0
2021-22,9576106,12,6,Tottenham_Hotspur,Home,143047,87835,Matt Doherty,matt-doherty,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576106,12,6,Tottenham_Hotspur,Home,146101,93264,Eric Dier,eric-dier,D,False,,,2.0,13.0,40.0,53.0,3.0,4.0,4.0,1.0,,1.0,,,,,4.0,5.0,,,1.0,,,,,1.0,,1.0,,90.0,,,,,,,12.0,,7.1,,,,7.0,,,,8.0,,20.0,45.0,65.0,1,,76.0,,1.0,,
2021-22,9576106,12,6,Tottenham_Hotspur,Home,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,,,,18.0,29.0,47.0,,,7.0,,,1.0,1.0,,,,3.0,2.0,,,1.0,,1.0,,,,2.0,,,90.0,1.0,1.0,,,,,11.0,,7.1,,,,1.0,1.0,,,3.0,,25.0,29.0,54.0,2,,69.0,3.0,2.0,,
2021-22,9576106,12,6,Tottenham_Hotspur,Home,149710,95715,Lucas Moura,lucas-moura,F,False,,,,16.0,6.0,22.0,1.0,1.0,6.0,2.0,,,1.0,,,1.0,7.0,9.0,,,1.0,1.0,,,,,,3.0,,88.0,,,,,,,25.0,,7.6,,,1.0,,6.0,1.0,,,,24.0,11.0,34.0,1,1.0,57.0,6.0,4.0,3.0,1.0
2021-22,9576106,12,6,Tottenham_Hotspur,Home,198028,108823,Dele Alli,dele-alli,M,True,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,0,,1.0,1.0,,,
2021-22,9576106,12,6,Tottenham_Hotspur,Home,329175,156683,Pierluigi Gollini,pierluigi-gollini,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576106,12,6,Tottenham_Hotspur,Home,361798,194252,Steven Bergwijn,steven-bergwijn,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576106,12,6,Tottenham_Hotspur,Home,545780,157668,Harry Winks,harry-winks,M,False,,,1.0,22.0,18.0,40.0,,3.0,4.0,,,,2.0,,,,4.0,7.0,,,1.0,,,,,,1.0,,,90.0,,,,,,,14.0,,6.7,,,,1.0,2.0,1.0,,3.0,,27.0,22.0,48.0,0,2.0,63.0,4.0,1.0,1.0,1.0
2021-22,9576106,12,6,Tottenham_Hotspur,Home,566102,173904,Davinson Sánchez,davinson-sanchez,D,True,,,,3.0,2.0,5.0,,4.0,,,,,1.0,,,,1.0,6.0,,,,,,,,,3.0,1.0,,22.0,,,,,,,3.0,,7.1,,,,1.0,,,,,,5.0,3.0,8.0,0,2.0,15.0,,,,1.0
2021-22,9576106,12,6,Tottenham_Hotspur,Home,828640,214225,Joe Rodon,joe-rodon,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576106,12,6,Tottenham_Hotspur,Home,836693,199584,Japhet Tanganga,japhet-tanganga,D,False,,,2.0,11.0,18.0,29.0,,3.0,,,,,,,,,2.0,7.0,,,1.0,,,,,,,,,68.0,,,,,,,9.0,,6.8,,,,3.0,3.0,,,5.0,,16.0,20.0,36.0,0,2.0,48.0,1.0,,2.0,1.0
2021-22,9576106,12,6,Tottenham_Hotspur,Home,836698,184349,Ryan Sessegnon,ryan-sessegnon,D,True,,,1.0,1.0,1.0,2.0,,2.0,,,,,,,,,1.0,2.0,,,1.0,,,,,,1.0,1.0,,11.0,,,,,,,5.0,,6.7,,,,,,1.0,,1.0,,3.0,1.0,3.0,0,,10.0,,,,
2021-22,9576106,12,6,Tottenham_Hotspur,Home,845486,231372,Tanguy Ndombélé,tanguy-ndombele,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576106,12,6,Tottenham_Hotspur,Home,856123,241157,Emerson Royal,emerson-royal,D,False,1.0,,1.0,8.0,12.0,19.0,2.0,,6.0,,,,2.0,,,1.0,7.0,7.0,,,2.0,,,,,,1.0,,,90.0,,,,,,,11.0,,7.1,,,,2.0,,4.0,,1.0,1.0,14.0,14.0,24.0,0,7.0,52.0,1.0,,,5.0
2021-22,9576106,12,6,Tottenham_Hotspur,Home,858195,199249,Sergio Reguilón,sergio-reguilon,D,False,1.0,,,9.0,6.0,14.0,1.0,1.0,10.0,,,1.0,2.0,,,1.0,8.0,2.0,,,,,1.0,,,,3.0,1.0,,79.0,1.0,1.0,,,,,19.0,,6.9,,,,2.0,4.0,6.0,,3.0,,16.0,10.0,20.0,2,1.0,52.0,2.0,,,1.0
2021-22,9576106,12,6,Tottenham_Hotspur,Home,910026,436234,Bryan Gil,bryan-gil,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10114687,13,6,Tottenham_Hotspur,Away,9048,37915,Hugo Lloris,hugo-lloris,G,False,,,3.0,1.0,19.0,20.0,,1.0,11.0,,,,,,,,,1.0,,,,,,-0.3512,2.0,,,,,90.0,,,,,,,5.0,1.0,7.0,2.0,3.0,,2.0,,,,7.0,,4.0,21.0,25.0,0,,41.0,,,,
2021-22,10114687,13,6,Tottenham_Hotspur,Away,94758,115556,Ben Davies,ben-davies,D,False,,,3.0,27.0,52.0,79.0,2.0,2.0,4.0,,,,3.0,,,,5.0,5.0,,,,,,,,,,,,90.0,1.0,,,,,,6.0,,6.7,,,,2.0,1.0,,,5.0,,31.0,54.0,85.0,1,1.0,94.0,,1.0,1.0,1.0
2021-22,10114687,13,6,Tottenham_Hotspur,Away,108579,78830,Harry Kane,harry-kane,F,False,,,3.0,11.0,8.0,19.0,3.0,2.0,1.0,,,1.0,1.0,,,,5.0,5.0,,,,,,,,1.0,,1.0,,90.0,,,,,,,15.0,,7.1,,,2.0,1.0,3.0,4.0,,3.0,,24.0,9.0,29.0,3,,44.0,,1.0,2.0,
2021-22,10114687,13,6,Tottenham_Hotspur,Away,111505,85971,Son Heung-min,son-heung-min,F,False,1.0,,,21.0,6.0,26.0,1.0,,5.0,,,,,,,,1.0,4.0,,,,,,,,,,4.0,,90.0,,1.0,,,,,6.0,,7.4,,,,,2.0,2.0,,,1.0,25.0,6.0,29.0,0,,39.0,2.0,2.0,2.0,
2021-22,10114687,13,6,Tottenham_Hotspur,Away,143047,87835,Matt Doherty,matt-doherty,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10114687,13,6,Tottenham_Hotspur,Away,146101,93264,Eric Dier,eric-dier,D,False,,,3.0,30.0,54.0,84.0,,2.0,6.0,,,,,,,,1.0,3.0,,,1.0,,,,,,1.0,,,90.0,,2.0,,,,,8.0,,7.2,,,,2.0,,,,7.0,,33.0,58.0,91.0,0,1.0,100.0,,,,
2021-22,10114687,13,6,Tottenham_Hotspur,Away,149593,132015,Pierre-Emile Højbjerg,pierre-emile-hjbjerg,M,False,,,6.0,34.0,32.0,66.0,,3.0,7.0,,,,4.0,,,3.0,8.0,11.0,,,,,,,,,,,,90.0,,,,,,,19.0,,6.7,,,,2.0,3.0,1.0,,11.0,,42.0,37.0,78.0,0,5.0,99.0,2.0,1.0,2.0,1.0
2021-22,10114687,13,6,Tottenham_Hotspur,Away,149710,95715,Lucas Moura,lucas-moura,F,True,,,,4.0,1.0,5.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,25.0,,,,,,,3.0,,6.6,,,1.0,,,,,,,4.0,2.0,6.0,1,,9.0,1.0,,,
2021-22,10114687,13,6,Tottenham_Hotspur,Away,361798,194252,Steven Bergwijn,steven-bergwijn,M,True,,,,1.0,1.0,2.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,11.0,1.0,,,,,,5.0,,6.7,,,,,,2.0,,,,4.0,1.0,3.0,1,,10.0,2.0,,,
