season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltySave,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2015-16,6768149,15,4,Newcastle_United,Home,8978,42758,Papiss Demba Cissé,papiss-demba-cisse,F,False,,,,18.0,12.0,30.0,5.0,2.0,3.0,,,,,,,2.0,11.0,3.0,,,2.0,,,,,,1.0,,82.0,,,,,,,,6.3,,,,,2.0,,,1.0,,22.0,13.0,35.0,0,,45.0,4.0,1.0,
2015-16,6768149,15,4,Newcastle_United,Home,15007,40799,Vurnon Anita,vurnon-anita,M,False,,,3.0,22.0,14.0,36.0,3.0,,8.0,,,,1.0,,,1.0,7.0,8.0,,,2.0,,,,,3.0,,,90.0,,,,,,,,7.4,,,,2.0,1.0,,,5.0,,30.0,14.0,44.0,0,6.0,61.0,,1.0,1.0
2015-16,6768149,15,4,Newcastle_United,Home,20581,19838,Robert Elliot,robert-elliot,G,False,,,14.0,12.0,4.0,16.0,,,11.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,7.0,1.0,1.0,,,,,,38.0,,33.0,7.0,40.0,0,,45.0,,,
2015-16,6768149,15,4,Newcastle_United,Home,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,False,,,2.0,14.0,16.0,30.0,3.0,2.0,12.0,,,1.0,2.0,,,4.0,10.0,10.0,,,,,1.0,,,,,,90.0,1.0,,,,,,,7.5,,,3.0,,4.0,,,3.0,,20.0,21.0,41.0,5,3.0,63.0,3.0,2.0,3.0
2015-16,6768149,15,4,Newcastle_United,Home,26982,42727,Yoan Gouffran,yoan-gouffran,M,True,,,,1.0,1.0,2.0,2.0,1.0,1.0,,,,1.0,,,,4.0,2.0,,,,,,,,,,,13.0,,,,,,,,6.3,,,,,1.0,,,1.0,,4.0,2.0,6.0,0,1.0,8.0,,,
2015-16,6768149,15,4,Newcastle_United,Home,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,1.0,,2.0,17.0,6.0,22.0,4.0,2.0,3.0,1.0,,,,,,,9.0,6.0,,,,1.0,,,,2.0,3.0,,90.0,,,,,,,,7.4,,,,2.0,7.0,1.0,,3.0,,28.0,7.0,34.0,0,2.0,54.0,2.0,,2.0
2015-16,6768149,15,4,Newcastle_United,Home,30262,48773,Siem de Jong,siem-de-jong,M,False,,,1.0,13.0,12.0,25.0,4.0,2.0,5.0,,,,,,,1.0,5.0,5.0,,,,,,,,1.0,,,68.0,,,,,,,,6.7,,,,,,1.0,,2.0,,22.0,13.0,34.0,0,2.0,44.0,2.0,1.0,
2015-16,6768149,15,4,Newcastle_United,Home,32213,52940,Daryl Janmaat,daryl-janmaat,D,False,,,2.0,19.0,9.0,28.0,2.0,1.0,7.0,,,,1.0,,,1.0,7.0,3.0,,,,,,,,1.0,,,90.0,,,,,,,,6.5,,,,3.0,3.0,1.0,,7.0,,28.0,16.0,43.0,0,2.0,74.0,1.0,,
2015-16,6768149,15,4,Newcastle_United,Home,40686,58771,Jack Colback,jack-colback,M,False,2.0,,1.0,9.0,11.0,18.0,,2.0,6.0,,,,2.0,,,1.0,5.0,8.0,,,2.0,,,,,3.0,1.0,,77.0,,1.0,,,,,,7.1,,,,2.0,1.0,3.0,,2.0,,16.0,13.0,26.0,0,2.0,42.0,,3.0,1.0
2015-16,6768149,15,4,Newcastle_United,Home,123689,59735,Karl Darlow,karl-darlow,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768149,15,4,Newcastle_United,Home,148824,95434,Florian Thauvin,florian-thauvin,F,True,,,,,1.0,1.0,,,1.0,,,,,,,,,3.0,,,,,,,,,,,8.0,,,,,,,,7.1,,,,,1.0,,,,,1.0,1.0,2.0,0,2.0,7.0,,,1.0
2015-16,6768149,15,4,Newcastle_United,Home,185995,106618,Paul Dummett,paul-dummett,D,False,,,1.0,8.0,12.0,20.0,2.0,2.0,4.0,,,,1.0,,,,3.0,8.0,,,,,,,,2.0,,,90.0,,,,,,,,7.4,,,,2.0,,1.0,,4.0,,18.0,14.0,31.0,0,5.0,56.0,,1.0,
2015-16,6768149,15,4,Newcastle_United,Home,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768149,15,4,Newcastle_United,Home,227900,120721,Kevin Mbabu,kevin-mbabu,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768149,15,4,Newcastle_United,Home,238612,149736,Chancel Mbemba,chancel-mbemba,D,False,,,3.0,9.0,9.0,18.0,3.0,5.0,3.0,,,,1.0,,,1.0,7.0,8.0,,,,,,,,2.0,,,90.0,,,,,,,,6.9,,,1.0,8.0,3.0,,,9.0,,15.0,14.0,29.0,1,1.0,46.0,,1.0,1.0
2015-16,6768149,15,4,Newcastle_United,Home,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,,1.0,2.0,3.0,2.0,,2.0,,,,1.0,,,,4.0,,,,,,,,,1.0,,,22.0,,,,,,,,6.3,,,,,1.0,,,1.0,1.0,2.0,2.0,4.0,0,,9.0,2.0,,
2015-16,6768149,15,4,Newcastle_United,Home,794106,181397,Jamie Sterry,jamie-sterry,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768177,16,4,Newcastle_United,Away,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,,,3.0,8.0,10.0,18.0,3.0,1.0,4.0,,,,,,,,4.0,2.0,,,1.0,,,,,2.0,1.0,,90.0,,3.0,,,,,,6.8,,,,4.0,,,,6.0,,11.0,14.0,25.0,0,1.0,36.0,,,
2015-16,6768177,16,4,Newcastle_United,Away,8978,42758,Papiss Demba Cissé,papiss-demba-cisse,F,False,,,2.0,14.0,5.0,19.0,2.0,1.0,3.0,,,,,,,1.0,4.0,3.0,,,1.0,,,,,,2.0,,72.0,1.0,,,,,,,7.2,,,2.0,2.0,,,,4.0,3.0,16.0,10.0,26.0,3,2.0,41.0,2.0,,
2015-16,6768177,16,4,Newcastle_United,Away,15007,40799,Vurnon Anita,vurnon-anita,M,False,,,3.0,13.0,13.0,26.0,1.0,1.0,11.0,,,,1.0,,,,5.0,6.0,,,3.0,,,,,2.0,,,89.0,,,,,,,,7.1,,,,1.0,,,,7.0,,19.0,13.0,32.0,0,4.0,51.0,4.0,2.0,
2015-16,6768177,16,4,Newcastle_United,Away,20581,19838,Robert Elliot,robert-elliot,G,False,,,16.0,13.0,3.0,16.0,,,11.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,7.5,2.0,7.0,,,,,,32.0,,26.0,6.0,32.0,0,,43.0,,,
2015-16,6768177,16,4,Newcastle_United,Away,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,False,,,1.0,10.0,10.0,20.0,,,7.0,,,1.0,1.0,,,3.0,5.0,3.0,,,,,,,,,,,90.0,,,,,,,,6.3,,,,1.0,2.0,,,1.0,,16.0,11.0,27.0,1,,39.0,2.0,2.0,1.0
2015-16,6768177,16,4,Newcastle_United,Away,26982,42727,Yoan Gouffran,yoan-gouffran,M,True,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,0,,3.0,,,
2015-16,6768177,16,4,Newcastle_United,Away,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,1.0,,1.0,10.0,9.0,18.0,1.0,1.0,5.0,1.0,,,,,,,11.0,4.0,,,3.0,,,,,1.0,3.0,,90.0,,,,,,,,6.3,,,,1.0,9.0,9.0,,1.0,,27.0,10.0,28.0,0,1.0,55.0,1.0,,2.0
2015-16,6768177,16,4,Newcastle_United,Away,30262,48773,Siem de Jong,siem-de-jong,M,False,,,,9.0,9.0,18.0,2.0,,3.0,,,1.0,,,,,5.0,2.0,,,1.0,,,,,1.0,,,63.0,,1.0,,,,,,6.5,,,,,2.0,1.0,,,,17.0,12.0,28.0,1,1.0,40.0,1.0,1.0,
2015-16,6768177,16,4,Newcastle_United,Away,32213,52940,Daryl Janmaat,daryl-janmaat,D,False,1.0,,3.0,12.0,13.0,24.0,2.0,4.0,4.0,,,,,,,1.0,4.0,10.0,,,,,,,,3.0,,,90.0,,,,,,,,7.1,,,,2.0,1.0,4.0,,7.0,1.0,18.0,21.0,35.0,0,5.0,75.0,2.0,1.0,
2015-16,6768177,16,4,Newcastle_United,Away,40686,58771,Jack Colback,jack-colback,M,False,1.0,,4.0,11.0,16.0,26.0,,2.0,7.0,,,,,,,1.0,2.0,9.0,,,2.0,,,,,1.0,,,90.0,,1.0,,,,,,7.1,,,,1.0,,2.0,,7.0,,18.0,18.0,34.0,0,3.0,49.0,,4.0,
2015-16,6768177,16,4,Newcastle_United,Away,123689,59735,Karl Darlow,karl-darlow,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768177,16,4,Newcastle_United,Away,148824,95434,Florian Thauvin,florian-thauvin,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768177,16,4,Newcastle_United,Away,185995,106618,Paul Dummett,paul-dummett,D,False,1.0,,3.0,10.0,4.0,13.0,,2.0,2.0,,,,,,,,,7.0,,,,,,,,2.0,1.0,,90.0,,,,,,,,7.5,,,,3.0,,1.0,,11.0,,19.0,10.0,28.0,0,5.0,52.0,,,
2015-16,6768177,16,4,Newcastle_United,Away,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,True,,,,3.0,,3.0,,,,,1.0,,,,,,,1.0,,,,1.0,1.0,,,1.0,1.0,,18.0,1.0,,,,,,,7.6,,,,,,,,,,8.0,,8.0,1,1.0,16.0,5.0,,
2015-16,6768177,16,4,Newcastle_United,Away,227900,120721,Kevin Mbabu,kevin-mbabu,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768177,16,4,Newcastle_United,Away,238612,149736,Chancel Mbemba,chancel-mbemba,D,False,,,4.0,5.0,9.0,14.0,2.0,2.0,8.0,,,,1.0,,,,3.0,4.0,,,,,,,,5.0,,,90.0,1.0,,,,,,,7.1,,,,10.0,,,,11.0,,12.0,14.0,26.0,1,1.0,45.0,1.0,1.0,
2015-16,6768177,16,4,Newcastle_United,Away,345195,168580,Ayoze Pérez,ayoze-perez,F,True,,,1.0,3.0,,3.0,2.0,,1.0,,,,1.0,,,,7.0,1.0,,,3.0,,1.0,,,,,,27.0,1.0,,,,,,,7.0,,,,,1.0,,,2.0,,5.0,,5.0,1,1.0,11.0,,,
2015-16,6768177,16,4,Newcastle_United,Away,794106,181397,Jamie Sterry,jamie-sterry,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768173,17,4,Newcastle_United,Home,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,,,7.0,9.0,16.0,25.0,1.0,2.0,5.0,,,,1.0,,,1.0,3.0,6.0,,,,,1.0,,,4.0,,,90.0,1.0,,,,,,,7.8,,,,5.0,,,,8.0,,11.0,17.0,28.0,1,3.0,45.0,1.0,1.0,
2015-16,6768173,17,4,Newcastle_United,Home,8978,42758,Papiss Demba Cissé,papiss-demba-cisse,F,False,,,,5.0,2.0,7.0,,1.0,3.0,,,,,,,1.0,2.0,3.0,,,,,,,,1.0,,,33.0,1.0,,,,,,,6.7,,,,,1.0,,,,,8.0,3.0,11.0,1,,20.0,2.0,2.0,
2015-16,6768173,17,4,Newcastle_United,Home,10438,28301,Cheik Tiote,cheik-tiote,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768173,17,4,Newcastle_United,Home,15007,40799,Vurnon Anita,vurnon-anita,M,False,,,1.0,11.0,4.0,15.0,,3.0,4.0,,,,1.0,,,1.0,3.0,6.0,,,1.0,,,,,1.0,,,71.0,,,,,,,,6.7,,,,,,,,2.0,,17.0,7.0,24.0,0,3.0,31.0,1.0,,
2015-16,6768173,17,4,Newcastle_United,Home,20581,19838,Robert Elliot,robert-elliot,G,False,,,8.0,8.0,3.0,11.0,,2.0,13.0,,,,,,,,,2.0,,,,,,3.0,,,,,90.0,,,,,,,1.0,7.5,3.0,6.0,,1.0,,,,23.0,,22.0,4.0,26.0,0,,43.0,,1.0,
2015-16,6768173,17,4,Newcastle_United,Home,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,False,1.0,,,13.0,7.0,19.0,1.0,,7.0,1.0,1.0,,,,,3.0,6.0,,,,,,,,,,1.0,,90.0,1.0,,,,,,,6.0,,,,,2.0,2.0,,,,17.0,7.0,22.0,1,,32.0,2.0,,
2015-16,6768173,17,4,Newcastle_United,Home,26982,42727,Yoan Gouffran,yoan-gouffran,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768173,17,4,Newcastle_United,Home,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,1.0,,1.0,19.0,9.0,27.0,,,9.0,1.0,,,3.0,,,1.0,7.0,4.0,,,,,,,,1.0,1.0,,90.0,,,,,,,,6.5,,,1.0,2.0,4.0,5.0,,2.0,,33.0,9.0,37.0,1,2.0,62.0,2.0,1.0,1.0
2015-16,6768173,17,4,Newcastle_United,Home,30262,48773,Siem de Jong,siem-de-jong,M,False,1.0,,,15.0,2.0,16.0,2.0,1.0,2.0,,1.0,,1.0,,,,5.0,7.0,,,1.0,1.0,,,,,1.0,,59.0,,,,,,,,7.0,,,1.0,,2.0,2.0,,,,21.0,5.0,24.0,1,4.0,37.0,2.0,1.0,1.0
2015-16,6768173,17,4,Newcastle_United,Home,32213,52940,Daryl Janmaat,daryl-janmaat,D,False,2.0,,3.0,19.0,12.0,29.0,,2.0,7.0,,,,,,,,3.0,12.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,,7.7,,,,4.0,4.0,5.0,,9.0,,38.0,18.0,51.0,0,7.0,99.0,1.0,1.0,2.0
2015-16,6768173,17,4,Newcastle_United,Home,40686,58771,Jack Colback,jack-colback,M,False,1.0,,4.0,13.0,11.0,23.0,2.0,3.0,8.0,,,,2.0,,,1.0,6.0,8.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,,6.8,,,,3.0,,3.0,,7.0,,22.0,12.0,31.0,0,2.0,45.0,,3.0,
2015-16,6768173,17,4,Newcastle_United,Home,123689,59735,Karl Darlow,karl-darlow,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768173,17,4,Newcastle_United,Home,148824,95434,Florian Thauvin,florian-thauvin,F,True,1.0,,,2.0,,1.0,2.0,,1.0,,,,,,,,6.0,,,,2.0,,,,,1.0,,,19.0,,,,,,,,6.1,,,,,2.0,4.0,,,,6.0,,2.0,0,,10.0,,,
2015-16,6768173,17,4,Newcastle_United,Home,185995,106618,Paul Dummett,paul-dummett,D,False,1.0,,4.0,12.0,14.0,25.0,6.0,5.0,9.0,,,,,,,,8.0,10.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,7.0,,,,4.0,3.0,2.0,,13.0,,27.0,16.0,41.0,0,3.0,63.0,,,2.0
2015-16,6768173,17,4,Newcastle_United,Home,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,True,,,,11.0,2.0,13.0,3.0,,3.0,,,,1.0,,,2.0,7.0,1.0,,,1.0,,,,,,1.0,,57.0,1.0,,,,,,,6.7,,,1.0,2.0,1.0,,,1.0,,20.0,2.0,22.0,2,,34.0,4.0,,1.0
2015-16,6768173,17,4,Newcastle_United,Home,227900,120721,Kevin Mbabu,kevin-mbabu,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768173,17,4,Newcastle_United,Home,238612,149736,Chancel Mbemba,chancel-mbemba,D,False,,,5.0,9.0,19.0,28.0,3.0,,5.0,,,,,,,,4.0,3.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,6.9,,,,11.0,,,,14.0,,16.0,24.0,40.0,0,2.0,56.0,1.0,1.0,
2015-16,6768173,17,4,Newcastle_United,Home,345195,168580,Ayoze Pérez,ayoze-perez,F,True,1.0,,2.0,11.0,,10.0,1.0,,1.0,1.0,1.0,,,,,,1.0,3.0,,,,,,,,,2.0,,31.0,,,,,,,,7.0,,,1.0,,1.0,1.0,,2.0,,12.0,,11.0,1,,17.0,1.0,2.0,1.0
2015-16,6768184,18,4,Newcastle_United,Home,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,,,,2.0,12.0,14.0,1.0,2.0,7.0,,,,3.0,,,,7.0,5.0,,,2.0,,,,,,,,90.0,,1.0,,,,,,6.2,,,,3.0,1.0,,,2.0,,6.0,13.0,19.0,0,3.0,32.0,,,
2015-16,6768184,18,4,Newcastle_United,Home,10438,28301,Cheik Tiote,cheik-tiote,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768184,18,4,Newcastle_United,Home,15007,40799,Vurnon Anita,vurnon-anita,M,False,,,2.0,21.0,15.0,36.0,1.0,1.0,9.0,,,,3.0,,,1.0,5.0,3.0,,,,,,,,3.0,,,90.0,,,,,,,,6.6,,,,1.0,,,,3.0,,22.0,17.0,39.0,0,2.0,49.0,1.0,,
2015-16,6768184,18,4,Newcastle_United,Home,20581,19838,Robert Elliot,robert-elliot,G,False,,1.0,18.0,14.0,6.0,20.0,,1.0,5.0,,,,,,,,,1.0,1.0,,,,,,,,1.0,,90.0,,,,,,,2.0,7.4,5.0,6.0,,2.0,,,1.0,25.0,,21.0,6.0,27.0,0,,37.0,,,
2015-16,6768184,18,4,Newcastle_United,Home,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,False,,,1.0,18.0,16.0,34.0,2.0,,12.0,,1.0,1.0,2.0,,,3.0,7.0,7.0,,1.0,,,,,,,,,90.0,1.0,,,,,,,6.4,,,1.0,,2.0,,,1.0,,20.0,17.0,37.0,3,1.0,54.0,1.0,4.0,2.0
2015-16,6768184,18,4,Newcastle_United,Home,26982,42727,Yoan Gouffran,yoan-gouffran,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768184,18,4,Newcastle_United,Home,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,2.0,,,25.0,10.0,33.0,1.0,2.0,4.0,1.0,,,,,,2.0,7.0,5.0,,,1.0,,,,,3.0,3.0,,90.0,,1.0,,,,,,7.0,,,,1.0,5.0,4.0,,1.0,,40.0,13.0,49.0,0,,68.0,,1.0,2.0
2015-16,6768184,18,4,Newcastle_United,Home,30262,48773,Siem de Jong,siem-de-jong,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768184,18,4,Newcastle_United,Home,32213,52940,Daryl Janmaat,daryl-janmaat,D,False,1.0,,1.0,16.0,14.0,29.0,,,5.0,,,,,,,,3.0,2.0,,,3.0,,,,,1.0,1.0,,90.0,,1.0,,,,,,6.7,,,,5.0,,5.0,,3.0,,30.0,14.0,39.0,0,2.0,63.0,3.0,,
2015-16,6768184,18,4,Newcastle_United,Home,40686,58771,Jack Colback,jack-colback,M,False,1.0,,6.0,18.0,22.0,39.0,,1.0,6.0,1.0,,,3.0,,,,6.0,6.0,,,3.0,,,,,1.0,1.0,,90.0,,1.0,,,,,,7.3,,,1.0,1.0,,3.0,,8.0,,22.0,24.0,43.0,1,5.0,57.0,,,
2015-16,6768184,18,4,Newcastle_United,Home,123689,59735,Karl Darlow,karl-darlow,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768184,18,4,Newcastle_United,Home,148824,95434,Florian Thauvin,florian-thauvin,F,True,,,,4.0,1.0,5.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,,1.0,2.0,,,,8.0,1.0,7.0,0,,10.0,,,
2015-16,6768184,18,4,Newcastle_United,Home,185995,106618,Paul Dummett,paul-dummett,D,False,,,1.0,8.0,15.0,23.0,3.0,1.0,3.0,,,,4.0,,,,8.0,4.0,,,1.0,,,,,2.0,,,90.0,,2.0,,,,,,6.2,,,,4.0,1.0,1.0,,3.0,,12.0,18.0,29.0,0,2.0,50.0,,,1.0
2015-16,6768184,18,4,Newcastle_United,Home,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,,19.0,4.0,23.0,5.0,3.0,1.0,,1.0,,1.0,,,3.0,12.0,8.0,,,3.0,,,,,,,,90.0,,,,,,,,6.6,,,3.0,2.0,1.0,,,,,27.0,6.0,33.0,3,2.0,49.0,1.0,2.0,1.0
2015-16,6768184,18,4,Newcastle_United,Home,227900,120721,Kevin Mbabu,kevin-mbabu,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768184,18,4,Newcastle_United,Home,238612,149736,Chancel Mbemba,chancel-mbemba,D,False,,,4.0,10.0,7.0,17.0,3.0,,6.0,,,,1.0,,,,5.0,7.0,,,2.0,,,,,1.0,,1.0,90.0,,2.0,,,,,,7.2,,,,9.0,1.0,,,6.0,,12.0,10.0,22.0,0,3.0,43.0,,3.0,1.0
2015-16,6768184,18,4,Newcastle_United,Home,290927,144485,Ivan Toney,ivan-toney,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768184,18,4,Newcastle_United,Home,345195,168580,Ayoze Pérez,ayoze-perez,F,False,,,1.0,8.0,6.0,14.0,1.0,,2.0,,,2.0,5.0,,,4.0,11.0,6.0,,,1.0,,,,,,1.0,,87.0,,,,,,,,6.7,,,1.0,,1.0,4.0,,1.0,,15.0,10.0,21.0,3,3.0,40.0,1.0,2.0,1.0
2015-16,6768351,19,4,Newcastle_United,Away,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,,,1.0,3.0,13.0,16.0,2.0,,3.0,,,,4.0,1.0,,1.0,8.0,3.0,,,1.0,,,,,4.0,,,90.0,,4.0,,,,,,6.7,,,,4.0,,,,3.0,,5.0,17.0,22.0,0,3.0,41.0,1.0,,
2015-16,6768351,19,4,Newcastle_United,Away,10438,28301,Cheik Tiote,cheik-tiote,M,True,,,4.0,18.0,19.0,37.0,1.0,,2.0,,,,,,,,4.0,,,,2.0,,,,,,,,63.0,,2.0,,,,,,6.3,,,,2.0,1.0,,,6.0,,20.0,21.0,41.0,0,,48.0,1.0,,
2015-16,6768351,19,4,Newcastle_United,Away,15007,40799,Vurnon Anita,vurnon-anita,M,False,,,,3.0,3.0,6.0,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,1.0,,,27.0,,,,,,,,6.6,,,,1.0,,,,,,3.0,5.0,8.0,0,,11.0,,1.0,
2015-16,6768351,19,4,Newcastle_United,Away,20581,19838,Robert Elliot,robert-elliot,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768351,19,4,Newcastle_United,Away,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,False,1.0,,1.0,23.0,6.0,28.0,1.0,1.0,7.0,,,,,,,2.0,4.0,4.0,,,,,,,,1.0,2.0,,90.0,1.0,,,,,,,6.9,,,,1.0,2.0,2.0,,2.0,,28.0,11.0,37.0,1,1.0,52.0,1.0,1.0,1.0
2015-16,6768351,19,4,Newcastle_United,Away,26982,42727,Yoan Gouffran,yoan-gouffran,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768351,19,4,Newcastle_United,Away,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,2.0,,1.0,18.0,9.0,25.0,1.0,,6.0,,,,,,,2.0,7.0,3.0,,,2.0,,,,,,,,90.0,,,,,,,,6.3,,,,1.0,5.0,5.0,,1.0,,24.0,11.0,30.0,0,,49.0,1.0,1.0,2.0
2015-16,6768351,19,4,Newcastle_United,Away,30262,48773,Siem de Jong,siem-de-jong,M,True,,,1.0,1.0,4.0,5.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,18.0,,,,,,,,6.6,,,,,,,,1.0,,1.0,4.0,5.0,0,1.0,7.0,,,
2015-16,6768351,19,4,Newcastle_United,Away,32213,52940,Daryl Janmaat,daryl-janmaat,D,False,1.0,,2.0,16.0,12.0,27.0,3.0,2.0,2.0,,,,,,,,5.0,2.0,,,,,,,,2.0,,,90.0,,,,,,,,6.4,,,,6.0,2.0,6.0,,2.0,,26.0,14.0,34.0,0,,59.0,1.0,,
2015-16,6768351,19,4,Newcastle_United,Away,40686,58771,Jack Colback,jack-colback,M,False,1.0,,4.0,15.0,17.0,31.0,,1.0,3.0,,,,1.0,,,2.0,4.0,3.0,,,1.0,,,,,2.0,,,86.0,,,,,,,,6.6,,,,3.0,,2.0,,4.0,,17.0,18.0,33.0,0,2.0,47.0,1.0,,
2015-16,6768351,19,4,Newcastle_United,Away,123689,59735,Karl Darlow,karl-darlow,G,False,,,6.0,4.0,7.0,11.0,,1.0,5.0,,,,,,,,,1.0,,,,,,2.0,,,,,90.0,,,,,,,3.0,7.3,2.0,3.0,,4.0,,,1.0,16.0,,12.0,9.0,21.0,0,,34.0,,,
2015-16,6768351,19,4,Newcastle_United,Away,148824,95434,Florian Thauvin,florian-thauvin,F,True,,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,4.0,,,,,,,,6.6,,,,,1.0,,,,,,1.0,1.0,0,,5.0,,1.0,1.0
2015-16,6768351,19,4,Newcastle_United,Away,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768351,19,4,Newcastle_United,Away,185995,106618,Paul Dummett,paul-dummett,D,False,1.0,,1.0,8.0,9.0,16.0,1.0,3.0,4.0,,,,3.0,,,,7.0,8.0,,,3.0,,,,1.0,2.0,,,90.0,,1.0,,,,,,6.8,,,1.0,6.0,,2.0,,7.0,,16.0,12.0,26.0,1,4.0,54.0,1.0,1.0,
