season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025040,33,4,Newcastle_United,Home,805123,216646.0,Yoane Wissa,yoane-wissa,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025040,33,4,Newcastle_United,Home,839410,225321.0,Aaron Ramsdale,aaron-ramsdale,G,False,,,8.0,8.0,16.0,24.0,,,9.0,8.0,,,,,,,,,,,0.00228072,,,,0.0,,0.0121,,,,,,,,,,,90.0,,,,,,,14.0,0.0,1.0,6.3,1.0,1.0,,39.653514677056,1.0,,,,22.0,,20.0,18.0,38.0,13.802351730061,,0,,47.0,,,,
2025-26,14025040,33,4,Newcastle_United,Home,855647,201666.0,Harvey Barnes,harvey-barnes,F,False,,,,15.0,3.0,18.0,3.0,2.0,19.0,5.0,,,1.0,1.0,,2.0,11.0,5.0,,,0.0828834,0.1703,,1.0,0.0,,,,,,,,,,,,,90.0,,,,,,,19.0,6.0,,6.4,,,1.0,214.84357135278,,4.0,2.0,,,,21.0,5.0,26.0,127.04421510312,116.74977805057,2,1.0,46.0,3.0,2.0,,
2025-26,14025040,33,4,Newcastle_United,Home,866469,208706.0,Bruno Guimarães,bruno-guimaraes,M,True,1.0,,,7.0,8.0,15.0,,,4.0,2.0,1.0,,,,,3.0,6.0,5.0,,,0.187628,0.1741,0.6937,1.0,0.0,,,,,,1.0,,,,,,,28.0,1.0,,,,,,7.0,2.0,,7.0,,,,41.841735345342,,3.0,2.0,,1.0,,8.0,8.0,16.0,29.15889904691,29.188742862793,1,2.0,29.0,,2.0,1.0,1.0
2025-26,14025040,33,4,Newcastle_United,Home,888550,200089.0,Joe Willock,joe-willock,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025040,33,4,Newcastle_United,Home,892673,432422.0,Sandro Tonali,sandro-tonali,M,False,2.0,,1.0,23.0,13.0,36.0,1.0,1.0,19.0,2.0,,,1.0,1.0,,,5.0,6.0,,,0.0814905,0.0664,,3.0,0.0,,,,,1.0,,,,,,,,86.0,,,,,,,10.0,3.0,,6.9,,,1.0,182.05722556078,,2.0,3.0,,5.0,,30.0,14.0,44.0,60.260813096503,60.371821533389,2,2.0,57.0,1.0,1.0,2.0,2.0
2025-26,14025040,33,4,Newcastle_United,Home,910046,220237.0,Sven Botman,sven-botman,D,False,,,5.0,12.0,34.0,46.0,4.0,5.0,21.0,6.0,,,,1.0,,,6.0,7.0,,,0.0677151,,,1.0,0.0,,,,,,1.0,,,,,,,90.0,,2.0,,,,,16.0,0.0,,7.1,,,,141.04926317052,10.0,1.0,,,12.0,,20.0,40.0,60.0,29.106203452394,,0,,81.0,1.0,1.0,1.0,
2025-26,14025040,33,4,Newcastle_United,Home,975937,232653.0,Jacob Ramsey,jacob-ramsey,M,False,,,,17.0,2.0,19.0,1.0,,12.0,1.0,,,1.0,1.0,,2.0,5.0,1.0,,,0.0591559,0.0655,,,0.0,,,,,,2.0,,,,,,,62.0,,,,,,,8.0,4.0,,6.5,,,,172.35014605461,1.0,1.0,,,,,21.0,2.0,23.0,118.74324379221,105.55592664489,1,1.0,33.0,1.0,,,
2025-26,14025040,33,4,Newcastle_United,Home,979232,449434.0,Anthony Elanga,anthony-elanga,F,False,,,1.0,10.0,4.0,14.0,1.0,1.0,8.0,1.0,,,,2.0,,1.0,5.0,3.0,,,0.0302776,,,,0.0,,,,,,,,,,,,,62.0,,,,,,,13.0,4.0,,6.6,,,,108.49700383455,1.0,3.0,2.0,,1.0,,16.0,5.0,21.0,47.733640006236,84.115332302066,0,,34.0,2.0,,2.0,
2025-26,14025040,33,4,Newcastle_United,Home,980623,470313.0,Nick Woltemade,nick-woltemade,F,True,,,,1.0,3.0,4.0,1.0,,2.0,1.0,,,,,,,2.0,,,,0.00629267,,,1.0,0.0,,,,,,,,,,,,,14.0,,,,,,,,0.0,,6.4,,,,13.82546943531,,,,,,,1.0,3.0,4.0,1.1405430120865,,0,,4.0,,,,
2025-26,14025040,33,4,Newcastle_United,Home,980634,441191.0,Tino Livramento,tino-livramento,D,False,,,,18.0,19.0,37.0,,3.0,19.0,1.0,,,,,,1.0,1.0,6.0,,,0.0260186,,,,0.0,,,,,,,,,,,,,74.0,,,,,,,16.0,2.0,,7.0,,,,183.39321239422,3.0,,5.0,,,,22.0,21.0,43.0,53.187106977075,25.63468500428,0,2.0,65.0,2.0,1.0,,
2025-26,14025040,33,4,Newcastle_United,Home,1014286,465642.0,Malick Thiaw,malick-thiaw,D,False,,,1.0,12.0,20.0,32.0,,3.0,6.0,4.0,,,1.0,,,,1.0,5.0,,,0.00941914,0.2373,,1.0,0.0,,,,,,,,,,,,,90.0,1.0,,,,,,1.0,0.0,,6.5,,,,34.961915273011,4.0,,,,2.0,,13.0,20.0,33.0,3.3294350017446,,2,1.0,43.0,,1.0,,1.0
2025-26,14025040,33,4,Newcastle_United,Home,1122603,538207.0,William Osula,william-osula,F,False,,,,6.0,6.0,12.0,4.0,2.0,6.0,2.0,,,1.0,,,2.0,7.0,3.0,,,0.0416636,0.3916,0.4304,,0.0,1.0,,,,,1.0,,,,,,,90.0,1.0,,,,,,9.0,3.0,,7.4,,,,64.020072110014,,1.0,,,,1.0,7.0,7.0,14.0,36.821119842241,51.582086903124,2,,28.0,4.0,1.0,,
2025-26,14025040,33,4,Newcastle_United,Home,1125214,545477.0,Alex Murphy,alex-murphy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025040,33,4,Newcastle_United,Home,1136730,487838.0,Lewis Hall,lewis-hall,D,False,,,1.0,5.0,8.0,13.0,3.0,,4.0,2.0,,,,1.0,,1.0,6.0,6.0,,,0.00475802,,,,0.0,,,,,,,,,,,,,45.0,,,,,,,7.0,0.0,,6.6,,,,35.614948121161,,2.0,1.0,,2.0,,6.0,11.0,17.0,7.0012774071268,,0,3.0,37.0,,2.0,1.0,2.0
2025-26,14025040,33,4,Newcastle_United,Home,1400650,547719.0,Lewis Miley,lewis-miley,M,False,,,2.0,23.0,21.0,44.0,3.0,5.0,23.0,5.0,,,,,,1.0,4.0,7.0,,,0.0329085,,,,0.0,,,,,1.0,,,,,,,,90.0,,1.0,,,,,15.0,1.0,,7.0,,,,201.18075041516,3.0,,,,5.0,,35.0,22.0,57.0,108.48050011736,35.275632892976,0,2.0,71.0,1.0,,,2.0
2025-26,14025045,34,4,Newcastle_United,Away,69256,77794.0,Kieran Trippier,kieran-trippier,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025045,34,4,Newcastle_United,Away,99090,78916.0,Dan Burn,dan-burn,D,False,,,,12.0,17.0,29.0,1.0,7.0,6.0,4.0,,,1.0,,,,3.0,11.0,,,0.00886147,0.1091,0.0607,2.0,0.0,,,,,1.0,,,,,,,,90.0,1.0,2.0,,,,,13.0,0.0,,6.9,,,1.0,60.091352811378,7.0,,,,2.0,1.0,18.0,19.0,37.0,-0.44201889845658,,3,2.0,64.0,1.0,3.0,,1.0
2025-26,14025045,34,4,Newcastle_United,Away,162653,98747.0,Nick Pope,nick-pope,G,False,,2.0,4.0,4.0,13.0,17.0,,,6.0,9.0,,,,,,,1.0,,,,0.00084611,,,1.0,0.0,,-0.1281,1.0,,,,,,,,,,90.0,,,,,,,15.0,0.0,,7.1,1.0,3.0,,37.118434545892,1.0,,,3.0,19.0,,16.0,16.0,32.0,25.311701566816,,0,,44.0,,,,
2025-26,14025045,34,4,Newcastle_United,Away,372336,114243.0,Jacob Murphy,jacob-murphy,F,False,,,,12.0,4.0,16.0,1.0,,10.0,3.0,,,,1.0,,1.0,4.0,2.0,,,0.00724167,,,1.0,0.0,,,,,,,,,,,,,66.0,,,,,,,8.0,0.0,,6.3,,,,60.452932621149,,1.0,3.0,,1.0,,13.0,5.0,18.0,36.937438428392,,0,1.0,30.0,1.0,1.0,,1.0
2025-26,14025045,34,4,Newcastle_United,Away,805123,216646.0,Yoane Wissa,yoane-wissa,F,True,,,,,,,1.0,2.0,1.0,,,1.0,,,,,5.0,2.0,,,,0.5584,,1.0,0.0,,,,,,,,,,,,,24.0,,,,,,,8.0,0.0,,5.8,,,1.0,7.0621880462078,,3.0,,,,,4.0,,4.0,-5.3305483365036,,1,,12.0,1.0,,,
2025-26,14025045,34,4,Newcastle_United,Away,839410,225321.0,Aaron Ramsdale,aaron-ramsdale,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025045,34,4,Newcastle_United,Away,855647,201666.0,Harvey Barnes,harvey-barnes,F,True,1.0,,,8.0,2.0,10.0,,,7.0,2.0,,,,,,,,,,,0.0719977,,,,0.0,,,,,,1.0,,,,,,,24.0,,,,,,,,1.0,,6.8,,,,72.366195214081,1.0,,1.0,,,,8.0,2.0,10.0,5.0502302410734,21.330613704251,0,,13.0,,,,
2025-26,14025045,34,4,Newcastle_United,Away,866469,208706.0,Bruno Guimarães,bruno-guimaraes,M,False,1.0,,6.0,28.0,22.0,50.0,1.0,,28.0,1.0,,,,2.0,,2.0,7.0,5.0,,,0.168521,0.0595,,1.0,0.0,,,,,1.0,2.0,,,,,,,75.0,,,,,,,9.0,1.0,,7.3,,,1.0,232.35225940977,1.0,1.0,3.0,,6.0,,32.0,22.0,54.0,80.037945003386,16.506544156788,1,2.0,74.0,,3.0,,1.0
2025-26,14025045,34,4,Newcastle_United,Away,888550,200089.0,Joe Willock,joe-willock,M,False,,,1.0,13.0,9.0,22.0,,,15.0,3.0,1.0,,,,,,,2.0,,,0.0247301,0.0495,0.0301,,0.0,,,,,1.0,1.0,,,,,,,86.0,1.0,,,,,,5.0,3.0,,6.7,,,1.0,164.02248597128,,1.0,2.0,,1.0,,15.0,10.0,25.0,79.263276982561,75.188707912911,2,,36.0,,1.0,1.0,
2025-26,14025045,34,4,Newcastle_United,Away,892673,432422.0,Sandro Tonali,sandro-tonali,M,False,,,2.0,32.0,22.0,54.0,,,23.0,4.0,,,3.0,,,,,1.0,,,0.15868,0.061,0.0114,1.0,0.0,,,,,1.0,1.0,,,,,,,90.0,1.0,,,,,,12.0,1.0,,7.0,,,,186.65584958637,2.0,,1.0,,6.0,,39.0,24.0,63.0,73.886631186319,22.192300376482,4,1.0,76.0,,,,1.0
2025-26,14025045,34,4,Newcastle_United,Away,910046,220237.0,Sven Botman,sven-botman,D,False,,,1.0,20.0,36.0,56.0,2.0,5.0,16.0,4.0,,,1.0,,,,2.0,8.0,,,0.0481042,0.1315,,,0.0,,,,,5.0,,,,,,,,90.0,,2.0,,,,,11.0,0.0,,7.4,,,,99.596020191011,4.0,,,,5.0,,22.0,44.0,66.0,19.334720848576,,1,2.0,86.0,1.0,1.0,,1.0
2025-26,14025045,34,4,Newcastle_United,Away,975937,232653.0,Jacob Ramsey,jacob-ramsey,M,False,,,,15.0,16.0,31.0,1.0,,17.0,3.0,,,,,,3.0,4.0,5.0,,,0.0128331,0.031,,,0.0,,,,,1.0,2.0,,,,,,,90.0,,,,,,,8.0,2.0,,6.6,,,1.0,144.31121259536,1.0,2.0,1.0,,,,18.0,17.0,35.0,49.132081121713,40.281133913296,1,3.0,50.0,,,2.0,
2025-26,14025045,34,4,Newcastle_United,Away,979232,449434.0,Anthony Elanga,anthony-elanga,F,True,,,1.0,2.0,2.0,4.0,,,4.0,1.0,,,,1.0,,,2.0,1.0,,,0.00189509,,,,0.0,,,,,,,,,,,,,12.0,,,,,,,3.0,0.0,,6.5,,,,23.039992650537,,1.0,1.0,,1.0,,3.0,2.0,5.0,16.966789380041,,0,,9.0,,1.0,,
2025-26,14025045,34,4,Newcastle_United,Away,980623,470313.0,Nick Woltemade,nick-woltemade,F,True,,,,3.0,,3.0,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,0.365482,,,,0.0,,,,,,1.0,,,,,,,15.0,,,,,,,3.0,0.0,,6.7,,,,5.6285685569246,,1.0,,,,,4.0,,4.0,-3.815098828399,,0,,7.0,1.0,1.0,,
2025-26,14025045,34,4,Newcastle_United,Away,1014286,465642.0,Malick Thiaw,malick-thiaw,D,False,,,1.0,34.0,35.0,69.0,1.0,1.0,28.0,3.0,,,,,,,1.0,3.0,,,0.0216348,,,,0.0,,,,,,,1.0,,,,,,90.0,,1.0,,,,,8.0,1.0,,7.0,,,,209.16926577487,3.0,,,,5.0,,39.0,38.0,77.0,87.50104254414,23.225497217498,0,2.0,83.0,,,,1.0
2025-26,14025045,34,4,Newcastle_United,Away,1122603,538207.0,William Osula,william-osula,F,False,1.0,,,2.0,,2.0,2.0,1.0,7.0,1.0,,1.0,,1.0,,1.0,6.0,3.0,,,0.0512345,,,2.0,0.0,,,,,,2.0,,,,,,,66.0,,,,,,,5.0,1.0,,6.4,,,,60.731726477423,,,1.0,,,,4.0,,4.0,4.8061829139772,12.923519992634,0,,12.0,2.0,2.0,,
2025-26,14025045,34,4,Newcastle_United,Away,1125214,545477.0,Alex Murphy,alex-murphy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025045,34,4,Newcastle_United,Away,1136730,487838.0,Lewis Hall,lewis-hall,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025045,34,4,Newcastle_United,Away,1400650,547719.0,Lewis Miley,lewis-miley,M,False,1.0,,2.0,30.0,22.0,52.0,,2.0,28.0,4.0,,,,,,,2.0,3.0,,,0.0344806,,,1.0,0.0,,,,,2.0,,,,,,,,90.0,,,,,,,7.0,0.0,,6.6,,,,213.34489425209,1.0,1.0,5.0,,2.0,,30.0,22.0,52.0,-15.303963839655,,0,1.0,68.0,2.0,,,1.0
2025-26,14025045,34,4,Newcastle_United,Away,1511675,599303.0,Sean Neave,sean-neave,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023949,35,4,Newcastle_United,Home,69256,77794.0,Kieran Trippier,kieran-trippier,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023949,35,4,Newcastle_United,Home,99090,78916.0,Dan Burn,dan-burn,D,False,,,,,10.0,10.0,,3.0,2.0,,,,,,,,1.0,5.0,,,0.00019119,0.167,0.8784,1.0,0.0,1.0,,,,1.0,,,,,,,,90.0,1.0,,,,,,16.0,0.0,,7.5,,,,21.518588396076,6.0,,,,1.0,,8.0,14.0,22.0,16.870974579338,,1,2.0,41.0,2.0,,,2.0
2025-26,14023949,35,4,Newcastle_United,Home,162653,98747.0,Nick Pope,nick-pope,G,False,,1.0,7.0,6.0,3.0,9.0,,2.0,3.0,13.0,,,,,,,,2.0,,,0.0010427,,,,0.0,,-0.1045,1.0,,,,,,,,,,90.0,,,,,,,20.0,0.0,1.0,7.2,3.0,3.0,,11.097783164797,1.0,,,1.0,26.0,,21.0,7.0,28.0,2.819039313841,,0,,45.0,,,,
2025-26,14023949,35,4,Newcastle_United,Home,372336,114243.0,Jacob Murphy,jacob-murphy,F,False,1.0,,2.0,4.0,2.0,6.0,,,5.0,3.0,1.0,,,1.0,,,1.0,3.0,,,0.146293,,,,1.0,,,,,1.0,3.0,,,,,,,68.0,,,,,,,4.0,0.0,,7.4,,,,30.907456400678,2.0,1.0,3.0,,2.0,,4.0,2.0,6.0,8.0664567616318,,0,,18.0,2.0,2.0,1.0,
2025-26,14023949,35,4,Newcastle_United,Home,560128,180974.0,Joelinton,joelinton,M,False,,,,10.0,10.0,20.0,3.0,4.0,10.0,8.0,,,,1.0,,2.0,9.0,8.0,,,0.00625817,0.1724,,3.0,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,9.0,1.0,,6.7,,,1.0,92.311917782794,2.0,4.0,,,,,11.0,12.0,23.0,62.212237757485,35.389181411838,1,2.0,41.0,2.0,,2.0,2.0
2025-26,14023949,35,4,Newcastle_United,Home,805123,216646.0,Yoane Wissa,yoane-wissa,F,True,,,,,,,1.0,3.0,1.0,,1.0,1.0,,,,,3.0,4.0,,,,0.6185,,1.0,1.0,,,,,,1.0,,,,,,,22.0,,,,,,,5.0,0.0,,6.8,,,1.0,4.3447849198781,,1.0,,,1.0,,4.0,,4.0,4.1040479074148,,1,1.0,7.0,,,,1.0
2025-26,14023949,35,4,Newcastle_United,Home,839410,225321.0,Aaron Ramsdale,aaron-ramsdale,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023949,35,4,Newcastle_United,Home,855647,201666.0,Harvey Barnes,harvey-barnes,F,True,,,,4.0,1.0,5.0,1.0,,6.0,1.0,,,,,,,3.0,2.0,,,0.0095666,0.2607,0.9602,1.0,0.0,1.0,,,,,,,,,,,,22.0,1.0,,,,,,3.0,1.0,,7.4,,,,48.75833554719,,2.0,,,,,4.0,1.0,5.0,9.6386617143835,17.582533634263,1,,13.0,2.0,1.0,1.0,
2025-26,14023949,35,4,Newcastle_United,Home,866469,208706.0,Bruno Guimarães,bruno-guimaraes,M,False,1.0,,1.0,6.0,5.0,11.0,,,12.0,7.0,,,1.0,,,2.0,3.0,7.0,,,0.149192,0.027,,1.0,1.0,,,,,,1.0,,,,,,,89.0,,,,,,,15.0,1.0,,7.5,,,,139.85788414497,3.0,1.0,4.0,,4.0,,13.0,6.0,19.0,63.205347516005,53.572064511273,1,1.0,41.0,1.0,5.0,1.0,1.0
2025-26,14023949,35,4,Newcastle_United,Home,888550,200089.0,Joe Willock,joe-willock,M,False,,,,6.0,5.0,11.0,1.0,1.0,5.0,2.0,,,,1.0,,,2.0,1.0,,,0.0136809,0.2168,0.3409,,0.0,,,,,,,,,,,,,68.0,1.0,,,,,,6.0,1.0,,6.3,,,1.0,52.021210836498,1.0,,,,,1.0,7.0,7.0,14.0,17.765437723721,29.268800385393,2,,26.0,3.0,,,
2025-26,14023949,35,4,Newcastle_United,Home,892673,432422.0,Sandro Tonali,sandro-tonali,M,False,,,1.0,6.0,17.0,23.0,,,13.0,3.0,1.0,,,1.0,,,1.0,3.0,,,0.109386,,,,0.0,,,,,1.0,2.0,,,,,,,90.0,,,,,,,11.0,0.0,,7.0,,,,79.669166185453,5.0,,2.0,,1.0,,12.0,18.0,30.0,26.113311105812,,0,1.0,45.0,2.0,2.0,,1.0
2025-26,14023949,35,4,Newcastle_United,Home,910046,220237.0,Sven Botman,sven-botman,D,False,,,2.0,5.0,21.0,26.0,1.0,4.0,7.0,3.0,1.0,,,,,,1.0,7.0,,,0.365253,0.0944,,,0.0,,,,,2.0,1.0,,,,,,,90.0,,1.0,,,,,6.0,0.0,,7.7,,,1.0,40.902869578856,10.0,,,,3.0,,10.0,21.0,31.0,13.790185892445,,1,2.0,50.0,1.0,1.0,,1.0
2025-26,14023949,35,4,Newcastle_United,Home,914902,232826.0,Anthony Gordon,anthony-gordon,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023949,35,4,Newcastle_United,Home,975937,232653.0,Jacob Ramsey,jacob-ramsey,M,True,,,,2.0,,2.0,,,2.0,,,,,,,,,1.0,,,0.00208288,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,0.0,,,,,,31.873358749811,,1.0,,,,,2.0,,2.0,11.645332260829,,0,,4.0,,,1.0,
2025-26,14023949,35,4,Newcastle_United,Home,979232,449434.0,Anthony Elanga,anthony-elanga,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023949,35,4,Newcastle_United,Home,980623,470313.0,Nick Woltemade,nick-woltemade,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023949,35,4,Newcastle_United,Home,1014286,465642.0,Malick Thiaw,malick-thiaw,D,False,,,3.0,5.0,16.0,21.0,1.0,1.0,9.0,5.0,,1.0,,,,,1.0,3.0,,,0.00340998,0.8161,0.7121,,0.0,,,,,,,1.0,,,,,,90.0,1.0,2.0,,,,,6.0,0.0,,6.9,,,,54.750326786322,6.0,1.0,,,5.0,,8.0,19.0,27.0,2.1261890498851,,1,1.0,39.0,,,1.0,1.0
2025-26,14023949,35,4,Newcastle_United,Home,1122603,538207.0,William Osula,william-osula,F,False,1.0,,,1.0,,1.0,1.0,,5.0,,,1.0,,,,1.0,6.0,1.0,,,0.30574,0.7849,1.32,3.0,0.0,1.0,,,,,1.0,,,,,,,68.0,2.0,,,,,,3.0,4.0,,7.7,,,2.0,94.670165258423,,2.0,1.0,,,,1.0,,1.0,78.047576962344,86.765733526793,4,,11.0,1.0,,1.0,
2025-26,14023949,35,4,Newcastle_United,Home,1136730,487838.0,Lewis Hall,lewis-hall,D,True,1.0,,,2.0,1.0,3.0,1.0,,2.0,1.0,1.0,,,,,,1.0,1.0,,,0.030165,,,,0.0,,,,,,1.0,,,,,,,22.0,,,,,,,4.0,0.0,,7.0,,,,16.431277707583,1.0,1.0,2.0,,,,4.0,1.0,5.0,14.251741273458,,0,,16.0,,,1.0,
2025-26,14023949,35,4,Newcastle_United,Home,1400650,547719.0,Lewis Miley,lewis-miley,M,False,1.0,,2.0,7.0,9.0,16.0,,4.0,8.0,,,,,2.0,,1.0,3.0,5.0,,,0.0283271,,,,0.0,,,,,,,,,,,,,90.0,,,,,,,7.0,0.0,,7.0,,,,62.276622507755,7.0,,1.0,,3.0,,8.0,12.0,20.0,3.4335134899601,,0,1.0,39.0,1.0,,,
2025-26,14023943,36,4,Newcastle_United,Away,69256,77794.0,Kieran Trippier,kieran-trippier,D,True,,,,,1.0,1.0,,,1.0,,,,,,,,,1.0,,,4.59e-06,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,2.0,0.0,,,,,,4.8558764399437,,,,,1.0,,2.0,1.0,3.0,-3.6498603931497,,0,1.0,4.0,,,,1.0
2025-26,14023943,36,4,Newcastle_United,Away,99090,78916.0,Dan Burn,dan-burn,D,False,,,,13.0,15.0,28.0,1.0,3.0,6.0,7.0,,,,2.0,,,3.0,5.0,,,0.0293068,,,,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,8.0,0.0,,6.5,,,,49.7668038709,2.0,,1.0,,3.0,,17.0,17.0,34.0,31.398013480528,,0,2.0,50.0,1.0,,,1.0
2025-26,14023943,36,4,Newcastle_United,Away,162653,98747.0,Nick Pope,nick-pope,G,False,,1.0,3.0,1.0,15.0,16.0,,,2.0,4.0,,,,,,,,,,1.0,0.00019007,,,,0.0,,-0.0556,1.0,,,,,,,,,,90.0,,,,,,,6.0,0.0,,6.4,5.0,5.0,,6.9393389997657,,,,1.0,8.0,,6.0,15.0,21.0,4.5477005105892,,0,,32.0,1.0,,,
2025-26,14023943,36,4,Newcastle_United,Away,372336,114243.0,Jacob Murphy,jacob-murphy,F,False,,,1.0,13.0,1.0,14.0,,,8.0,,,,,,,2.0,4.0,,,,0.0226448,,,,0.0,,,,,,,,,,,,,61.0,,1.0,,,,,17.0,0.0,,6.1,,,,41.616798751443,,2.0,5.0,,1.0,,19.0,2.0,21.0,15.666467842925,,0,,32.0,1.0,,,
2025-26,14023943,36,4,Newcastle_United,Away,560128,180974.0,Joelinton,joelinton,M,False,,,1.0,22.0,20.0,42.0,2.0,1.0,21.0,6.0,,,,1.0,,,10.0,8.0,,,0.185442,0.0952,0.0402,4.0,0.0,,,,,1.0,2.0,,,,,,,90.0,1.0,,,,,,15.0,0.0,,6.8,,,2.0,167.75477867827,,6.0,1.0,,2.0,,27.0,23.0,50.0,106.17231708905,,3,4.0,71.0,2.0,,3.0,3.0
2025-26,14023943,36,4,Newcastle_United,Away,805123,216646.0,Yoane Wissa,yoane-wissa,F,True,,,,2.0,,2.0,,1.0,2.0,,,1.0,,,,1.0,1.0,1.0,,,0.00624865,,,,0.0,,,,,,,,,,,,,19.0,,,,,,,3.0,0.0,,6.4,,,,13.104742995921,,,,,,,3.0,1.0,4.0,-6.5504952293742,,0,,5.0,,,,
2025-26,14023943,36,4,Newcastle_United,Away,839410,225321.0,Aaron Ramsdale,aaron-ramsdale,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023943,36,4,Newcastle_United,Away,855647,201666.0,Harvey Barnes,harvey-barnes,F,True,1.0,,,5.0,2.0,7.0,,,5.0,1.0,,,,2.0,,,2.0,,,,0.1141,0.2937,0.5135,,0.0,1.0,,,,,1.0,,,,,,,29.0,1.0,,,,,,3.0,0.0,,7.5,,,,32.235284851875,,,2.0,,,,7.0,2.0,9.0,-9.4646342371094,,1,,12.0,,,,
2025-26,14023943,36,4,Newcastle_United,Away,866469,208706.0,Bruno Guimarães,bruno-guimaraes,M,False,1.0,,,38.0,20.0,58.0,,1.0,34.0,7.0,1.0,1.0,,1.0,,2.0,6.0,9.0,,,0.420126,0.4031,0.4695,2.0,0.0,,,,,2.0,3.0,,,,,,,89.0,3.0,1.0,,,,,21.0,2.0,,7.5,,,1.0,267.09592497452,2.0,2.0,3.0,,1.0,,46.0,24.0,70.0,126.3158481318,59.28602150339,4,2.0,99.0,4.0,5.0,1.0,1.0
2025-26,14023943,36,4,Newcastle_United,Away,888550,200089.0,Joe Willock,joe-willock,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
