season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,expectedGoals_h,expectedGoals_a,expectedGoalsOnTarget_h,expectedGoalsOnTarget_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,expectedAssists_h,expectedAssists_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,expectedGoalsOnTargetConceded_h,expectedGoalsOnTargetConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a
2018-19,987619,3,2018-08-25 15:00:00,"St. Mary's Stadium, Southampton",29925,Southampton,Leicester,1,2,2,1,L,W,0,0,0,0,1,0,0,1,1.0,2.0,11.0,8.0,5.0,5.0,4.0,3.0,2.0,,,,,,,1.0,,,,1.0,,,,,,1.0,7.0,5.0,4.0,3.0,38.0,21.0,68.0,54.0,447.0,425.0,373.0,352.0,51.7,48.3,21.0,15.0,18.0,14.0,10.0,6.0,13.0,8.0,13.0,37.0,13.0,37.0,18.0,16.0,,2.0,1.0,,1.0,,3.0,10.0,7.0,13.0,135.0,128.0,3.0,4.0,2.0,1.0,,,,,,,60.0,48.0,48.0,60.0,21.0,20.0,20.0,21.0,10.0,3.0,11.0,3.0,,,13.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,,,,,1.0,
2018-19,987620,3,2018-08-26 13:30:00,"Vicarage Road, Watford",20014,Watford,Crystal Palace,2,1,1,2,W,L,0,0,0,0,0,0,0,0,2.0,1.0,13.0,9.0,5.0,3.0,4.0,5.0,4.0,1.0,,,,,,1.0,,,1.0,2.0,,,,,2.0,1.0,12.0,8.0,8.0,3.0,29.0,23.0,54.0,70.0,331.0,436.0,227.0,326.0,43.7,56.3,22.0,17.0,26.0,19.0,16.0,12.0,19.0,5.0,16.0,28.0,16.0,28.0,17.0,15.0,1.0,4.0,,,,,3.0,8.0,10.0,17.0,168.0,176.0,2.0,3.0,1.0,2.0,,,,,,,69.0,57.0,57.0,69.0,24.0,24.0,24.0,24.0,6.0,3.0,6.0,3.0,,,14.0,11.0,11.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0
2018-19,987621,3,2018-08-25 12:30:00,"Molineux Stadium, Wolverhampton",31322,Wolves,Man City,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,11.0,18.0,2.0,6.0,6.0,6.0,3.0,6.0,,,,,1.0,2.0,1.0,1.0,1.0,1.0,,3.0,,,1.0,1.0,9.0,11.0,4.0,8.0,14.0,50.0,28.0,59.0,260.0,644.0,177.0,577.0,28.9,71.1,11.0,39.0,19.0,9.0,10.0,8.0,10.0,7.0,35.0,11.0,35.0,11.0,15.0,18.0,6.0,3.0,1.0,,,,16.0,6.0,3.0,15.0,121.0,139.0,5.0,1.0,1.0,1.0,,,,,,,48.0,51.0,51.0,48.0,15.0,13.0,13.0,15.0,5.0,9.0,5.0,9.0,,1.0,13.0,8.0,8.0,13.0,0.0,0.0,0.0,0.0,,,,,4.0,3.0
2018-19,987622,4,2018-09-01 15:00:00,"American Express Stadium, Falmer",30526,Brighton,Fulham,2,2,2,2,D,D,0,1,1,0,0,0,0,0,2.0,2.0,15.0,10.0,5.0,5.0,7.0,3.0,3.0,2.0,,,,,2.0,1.0,2.0,2.0,2.0,1.0,,,,,1.0,1.0,9.0,6.0,5.0,4.0,37.0,15.0,51.0,50.0,370.0,551.0,284.0,466.0,41.5,58.5,23.0,14.0,17.0,14.0,12.0,12.0,18.0,9.0,8.0,26.0,8.0,26.0,18.0,18.0,2.0,2.0,,,1.0,1.0,11.0,7.0,5.0,9.0,147.0,134.0,3.0,3.0,2.0,2.0,,,,,,,50.0,52.0,52.0,50.0,15.0,15.0,15.0,15.0,7.0,1.0,7.0,1.0,1.0,,12.0,14.0,11.0,12.0,0.0,0.0,0.0,0.0,2.0,,1.0,,2.0,4.0
2018-19,987623,4,2018-09-02 16:00:00,"Turf Moor, Burnley",21525,Burnley,Man Utd,0,2,2,0,L,W,0,2,2,0,0,1,1,0,,2.0,9.0,21.0,2.0,9.0,6.0,6.0,1.0,6.0,,,,,2.0,3.0,,1.0,2.0,3.0,,,,,,1.0,8.0,17.0,3.0,12.0,36.0,40.0,70.0,57.0,437.0,513.0,350.0,438.0,46.6,53.4,14.0,42.0,12.0,6.0,6.0,3.0,6.0,6.0,28.0,32.0,28.0,32.0,9.0,7.0,6.0,1.0,,,,,6.0,4.0,5.0,8.0,120.0,113.0,7.0,2.0,2.0,,,,,1.0,,,48.0,38.0,38.0,48.0,21.0,19.0,19.0,21.0,2.0,5.0,2.0,5.0,2.0,1.0,7.0,13.0,12.0,7.0,0.0,0.0,0.0,0.0,,1.0,,,1.0,1.0
2018-19,987624,4,2018-09-02 13:30:00,"Cardiff City Stadium, Cardiff",32316,Cardiff,Arsenal,2,3,3,2,L,W,1,1,1,1,0,0,0,0,2.0,3.0,14.0,17.0,3.0,11.0,10.0,4.0,1.0,2.0,,,,,,,,,,1.0,,1.0,,,2.0,3.0,8.0,13.0,3.0,10.0,30.0,38.0,48.0,54.0,234.0,635.0,155.0,535.0,27.7,72.3,22.0,37.0,12.0,11.0,8.0,9.0,15.0,11.0,32.0,21.0,32.0,21.0,18.0,18.0,2.0,1.0,1.0,2.0,,,6.0,2.0,9.0,7.0,126.0,144.0,8.0,1.0,3.0,2.0,,,,,,,50.0,51.0,51.0,50.0,24.0,22.0,22.0,24.0,3.0,9.0,3.0,9.0,5.0,,12.0,14.0,12.0,12.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0
2018-19,987625,4,2018-09-01 15:00:00,"Stamford Bridge, London",40178,Chelsea,Bournemouth,2,0,0,2,W,L,0,0,0,0,0,0,0,0,2.0,,24.0,8.0,6.0,1.0,6.0,6.0,12.0,1.0,,,,,,2.0,,,,2.0,1.0,,,,2.0,,19.0,5.0,13.0,2.0,48.0,25.0,58.0,50.0,704.0,252.0,616.0,175.0,72.6,27.4,42.0,17.0,12.0,14.0,7.0,8.0,7.0,13.0,23.0,35.0,23.0,35.0,16.0,15.0,1.0,11.0,,,,,3.0,9.0,9.0,2.0,143.0,130.0,1.0,4.0,,2.0,,,1.0,,,,46.0,39.0,39.0,46.0,19.0,13.0,13.0,19.0,7.0,6.0,7.0,6.0,1.0,1.0,10.0,7.0,7.0,10.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0
2018-19,987626,4,2018-09-01 15:00:00,"Selhurst Park, London",25495,Crystal Palace,Southampton,0,2,2,0,L,W,0,0,0,0,0,0,0,0,,2.0,20.0,19.0,6.0,6.0,7.0,6.0,7.0,7.0,,,,,4.0,3.0,,2.0,4.0,4.0,1.0,1.0,,,,2.0,18.0,13.0,12.0,10.0,35.0,28.0,65.0,56.0,432.0,423.0,338.0,326.0,50.7,49.3,38.0,25.0,16.0,19.0,11.0,8.0,12.0,9.0,26.0,34.0,26.0,34.0,25.0,25.0,6.0,7.0,,,,,7.0,7.0,13.0,10.0,147.0,141.0,5.0,6.0,2.0,,,,,1.0,,,68.0,56.0,56.0,68.0,33.0,20.0,20.0,33.0,7.0,4.0,7.0,4.0,,,11.0,12.0,12.0,10.0,0.0,0.0,0.0,0.0,,1.0,,,,1.0
2018-19,987627,4,2018-09-01 15:00:00,"Goodison Park, Liverpool",38767,Everton,Huddersfield,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,11.0,9.0,1.0,6.0,8.0,1.0,2.0,2.0,,,,,1.0,,1.0,1.0,,,,,,,1.0,,9.0,5.0,1.0,4.0,22.0,31.0,66.0,41.0,464.0,335.0,385.0,252.0,57.6,42.4,13.0,14.0,15.0,30.0,12.0,21.0,8.0,17.0,32.0,18.0,32.0,18.0,17.0,15.0,1.0,2.0,,,,,7.0,3.0,22.0,10.0,145.0,149.0,5.0,,1.0,1.0,,,,,,,57.0,81.0,81.0,57.0,27.0,31.0,31.0,27.0,4.0,3.0,4.0,3.0,,1.0,13.0,14.0,13.0,13.0,0.0,0.0,0.0,0.0,,,,,1.0,
2018-19,987628,4,2018-09-01 12:30:00,"King Power Stadium, Leicester",32149,Leicester,Liverpool,1,2,2,1,L,W,0,2,2,0,0,0,0,0,1.0,2.0,12.0,10.0,5.0,4.0,3.0,4.0,4.0,2.0,,,,,2.0,1.0,1.0,,1.0,2.0,,,,,1.0,2.0,10.0,8.0,7.0,6.0,24.0,15.0,71.0,54.0,496.0,473.0,401.0,374.0,51.2,48.8,16.0,18.0,23.0,18.0,16.0,13.0,6.0,10.0,27.0,23.0,27.0,23.0,16.0,14.0,1.0,4.0,,,,1.0,8.0,12.0,13.0,16.0,153.0,158.0,2.0,4.0,2.0,1.0,,,,,,,63.0,52.0,52.0,63.0,17.0,17.0,17.0,17.0,4.0,4.0,4.0,4.0,,1.0,9.0,12.0,11.0,9.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0
2018-19,987629,4,2018-09-01 17:30:00,"Etihad Stadium, Manchester",53946,Man City,Newcastle,2,1,1,2,W,L,1,1,1,1,0,0,0,0,2.0,1.0,24.0,3.0,8.0,2.0,9.0,1.0,7.0,,,,,,3.0,1.0,,1.0,3.0,,,,,,2.0,1.0,15.0,2.0,10.0,1.0,34.0,10.0,83.0,33.0,767.0,217.0,688.0,137.0,78.1,21.9,37.0,8.0,9.0,18.0,6.0,12.0,6.0,17.0,9.0,39.0,9.0,39.0,18.0,16.0,,7.0,,,,1.0,7.0,8.0,14.0,7.0,135.0,110.0,1.0,6.0,1.0,2.0,,,,,,,42.0,46.0,46.0,42.0,12.0,15.0,15.0,12.0,4.0,,4.0,,2.0,,5.0,13.0,13.0,5.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0
2018-19,987630,4,2018-09-02 16:00:00,"Vicarage Road, Watford",20141,Watford,Spurs,2,1,1,2,W,L,0,0,0,0,0,0,0,0,2.0,1.0,7.0,11.0,3.0,2.0,3.0,7.0,1.0,2.0,,,,,,1.0,,,,1.0,,,,,2.0,,6.0,8.0,3.0,4.0,25.0,48.0,50.0,81.0,289.0,532.0,187.0,420.0,34.4,65.6,23.0,25.0,15.0,23.0,13.0,15.0,21.0,8.0,49.0,19.0,49.0,19.0,19.0,26.0,2.0,1.0,1.0,,,,10.0,8.0,15.0,7.0,163.0,186.0,2.0,1.0,1.0,2.0,,,,,1.0,,57.0,57.0,57.0,57.0,26.0,15.0,15.0,26.0,3.0,10.0,3.0,10.0,1.0,,9.0,8.0,8.0,9.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0
2018-19,987631,4,2018-09-01 15:00:00,"London Stadium, London",56947,West Ham,Wolves,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,13.0,15.0,3.0,6.0,5.0,7.0,5.0,2.0,,,,,1.0,2.0,,,1.0,3.0,,,,,,1.0,9.0,12.0,5.0,6.0,29.0,24.0,38.0,62.0,444.0,495.0,356.0,414.0,47.7,52.3,26.0,16.0,22.0,25.0,15.0,17.0,9.0,12.0,19.0,19.0,19.0,19.0,25.0,23.0,2.0,5.0,,1.0,1.0,,13.0,9.0,18.0,15.0,143.0,137.0,5.0,3.0,1.0,,,,,1.0,,,56.0,72.0,72.0,56.0,15.0,24.0,24.0,15.0,4.0,4.0,4.0,4.0,,1.0,10.0,11.0,11.0,10.0,0.0,0.0,0.0,0.0,,,,,1.0,
2018-19,987632,5,2018-09-15 15:00:00,"Vitality Stadium, Bournemouth",10543,Bournemouth,Leicester,4,2,2,4,W,L,3,0,0,3,0,1,1,0,4.0,2.0,10.0,14.0,5.0,8.0,2.0,4.0,3.0,2.0,,,,,3.0,2.0,3.0,2.0,1.0,1.0,,1.0,,,3.0,1.0,6.0,8.0,5.0,6.0,21.0,37.0,61.0,71.0,360.0,398.0,257.0,303.0,46.7,53.3,19.0,26.0,12.0,20.0,8.0,12.0,6.0,16.0,25.0,26.0,25.0,26.0,22.0,22.0,3.0,3.0,,1.0,,,8.0,5.0,14.0,11.0,156.0,154.0,5.0,1.0,2.0,4.0,,,,,,,46.0,62.0,62.0,46.0,15.0,22.0,22.0,15.0,4.0,6.0,4.0,6.0,,1.0,13.0,15.0,14.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0
2018-19,987633,5,2018-09-15 15:00:00,"Stamford Bridge, London",40499,Chelsea,Cardiff,4,1,1,4,W,L,2,1,1,2,0,0,0,0,4.0,1.0,18.0,6.0,7.0,2.0,8.0,4.0,3.0,,,,,,2.0,1.0,2.0,1.0,1.0,,,,,,2.0,1.0,14.0,5.0,7.0,2.0,34.0,23.0,80.0,59.0,766.0,227.0,669.0,133.0,76.8,23.2,25.0,12.0,10.0,13.0,9.0,8.0,7.0,24.0,17.0,17.0,17.0,17.0,20.0,21.0,,3.0,,,,,6.0,10.0,10.0,7.0,131.0,132.0,1.0,3.0,1.0,4.0,,,,,,,48.0,50.0,50.0,48.0,18.0,23.0,23.0,18.0,5.0,4.0,5.0,4.0,,1.0,8.0,10.0,10.0,8.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,
2018-19,987634,5,2018-09-16 16:00:00,"Goodison Park, Liverpool",39161,Everton,West Ham,1,3,3,1,L,W,1,2,2,1,0,0,0,0,1.0,3.0,16.0,9.0,4.0,4.0,6.0,2.0,6.0,3.0,,,,,2.0,2.0,,2.0,2.0,,1.0,,,,1.0,3.0,8.0,8.0,5.0,6.0,32.0,21.0,85.0,61.0,458.0,380.0,352.0,283.0,55.9,44.1,24.0,19.0,22.0,19.0,13.0,14.0,10.0,15.0,9.0,28.0,9.0,28.0,17.0,17.0,3.0,6.0,1.0,1.0,1.0,,10.0,13.0,11.0,12.0,165.0,149.0,1.0,3.0,3.0,1.0,,,,,,,60.0,60.0,60.0,60.0,15.0,17.0,17.0,15.0,4.0,2.0,4.0,2.0,2.0,1.0,15.0,12.0,11.0,15.0,0.0,0.0,0.0,0.0,,,,,3.0,
2018-19,987635,5,2018-09-15 15:00:00,"Accu Stadium, Huddersfield",23696,Huddersfield,Crystal Palace,0,1,1,0,L,W,0,1,1,0,0,0,0,0,,1.0,15.0,7.0,2.0,2.0,9.0,2.0,4.0,3.0,,,,,1.0,,,,1.0,,1.0,,,,,1.0,8.0,6.0,3.0,4.0,39.0,14.0,60.0,48.0,494.0,363.0,411.0,287.0,58.4,41.6,31.0,15.0,17.0,13.0,8.0,9.0,5.0,9.0,9.0,28.0,9.0,28.0,12.0,11.0,3.0,4.0,,,,,6.0,7.0,9.0,14.0,136.0,123.0,1.0,2.0,1.0,,,,,1.0,,,64.0,47.0,47.0,64.0,24.0,18.0,18.0,24.0,5.0,3.0,5.0,3.0,2.0,,11.0,17.0,17.0,11.0,0.0,0.0,0.0,0.0,,,,,5.0,2.0
2018-19,987636,5,2018-09-15 15:00:00,"Etihad Stadium, Manchester",53307,Man City,Fulham,3,0,0,3,W,L,2,0,0,2,0,0,0,0,3.0,,28.0,9.0,9.0,3.0,8.0,5.0,11.0,1.0,,,,,6.0,,3.0,,4.0,,1.0,,,,2.0,,22.0,7.0,15.0,3.0,44.0,17.0,60.0,38.0,736.0,400.0,670.0,322.0,64.7,35.3,54.0,10.0,16.0,14.0,11.0,6.0,12.0,16.0,15.0,22.0,15.0,22.0,21.0,22.0,1.0,10.0,1.0,,,1.0,8.0,13.0,10.0,9.0,120.0,122.0,3.0,6.0,,3.0,,,1.0,,,,46.0,35.0,35.0,46.0,10.0,8.0,8.0,10.0,10.0,4.0,10.0,4.0,,,7.0,7.0,7.0,6.0,0.0,0.0,0.0,0.0,,,,,5.0,2.0
2018-19,987637,5,2018-09-15 15:00:00,"St. James' Park, Newcastle",52165,Newcastle,Arsenal,1,2,2,1,L,W,0,0,0,0,0,0,0,0,1.0,2.0,4.0,12.0,2.0,2.0,,5.0,2.0,5.0,,,,,1.0,,1.0,,,,,,,,1.0,,3.0,9.0,3.0,5.0,33.0,27.0,54.0,65.0,327.0,598.0,216.0,503.0,36.3,63.7,19.0,23.0,20.0,15.0,8.0,6.0,11.0,7.0,17.0,28.0,17.0,28.0,12.0,12.0,4.0,2.0,,,,,6.0,3.0,12.0,15.0,159.0,140.0,,1.0,2.0,1.0,,,,,,,57.0,58.0,58.0,57.0,24.0,24.0,24.0,24.0,10.0,4.0,10.0,4.0,,1.0,13.0,11.0,10.0,13.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0
2018-19,987638,5,2018-09-17 20:00:00,"St. Mary's Stadium, Southampton",28811,Southampton,Brighton,2,2,2,2,D,D,1,0,0,1,0,0,0,0,2.0,2.0,14.0,12.0,5.0,4.0,6.0,5.0,3.0,3.0,,,,,1.0,2.0,1.0,2.0,3.0,1.0,,1.0,,,,1.0,6.0,10.0,3.0,6.0,23.0,22.0,57.0,60.0,468.0,442.0,369.0,337.0,51.2,48.8,17.0,15.0,16.0,14.0,10.0,9.0,20.0,13.0,13.0,21.0,13.0,21.0,15.0,17.0,3.0,3.0,,1.0,,,4.0,9.0,10.0,9.0,137.0,152.0,2.0,2.0,2.0,2.0,,,,,,,55.0,52.0,52.0,55.0,17.0,25.0,25.0,17.0,1.0,4.0,1.0,4.0,,1.0,10.0,13.0,13.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0
2018-19,987639,5,2018-09-15 12:30:00,"Wembley Stadium, London",80188,Spurs,Liverpool,1,2,2,1,L,W,0,1,1,0,0,0,0,0,1.0,2.0,11.0,17.0,3.0,10.0,5.0,5.0,3.0,2.0,,,,,,1.0,,1.0,,2.0,1.0,2.0,,,1.0,,6.0,11.0,3.0,7.0,29.0,19.0,53.0,46.0,549.0,356.0,443.0,267.0,60.4,39.6,21.0,28.0,9.0,17.0,4.0,11.0,6.0,6.0,17.0,21.0,17.0,21.0,22.0,21.0,2.0,3.0,2.0,,,,6.0,7.0,9.0,6.0,153.0,133.0,8.0,2.0,2.0,1.0,,,,,,,42.0,47.0,47.0,42.0,15.0,10.0,10.0,15.0,5.0,4.0,5.0,4.0,,1.0,17.0,16.0,12.0,16.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0
2018-19,987640,5,2018-09-15 17:30:00,"Vicarage Road, Watford",20537,Watford,Man Utd,1,2,2,1,L,W,0,2,2,0,0,1,1,0,1.0,2.0,14.0,9.0,5.0,6.0,3.0,1.0,6.0,2.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,12.0,6.0,11.0,5.0,38.0,30.0,64.0,56.0,387.0,520.0,291.0,419.0,42.9,57.1,22.0,22.0,25.0,11.0,18.0,6.0,9.0,11.0,28.0,31.0,28.0,31.0,15.0,16.0,2.0,6.0,,1.0,,,4.0,7.0,6.0,16.0,143.0,157.0,4.0,4.0,2.0,1.0,,,,,,,60.0,44.0,44.0,60.0,18.0,22.0,22.0,18.0,6.0,8.0,6.0,8.0,1.0,,9.0,11.0,10.0,8.0,0.0,0.0,0.0,0.0,,,,,2.0,4.0
2018-19,987641,5,2018-09-16 13:30:00,"Molineux Stadium, Wolverhampton",30406,Wolves,Burnley,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,30.0,7.0,7.0,2.0,13.0,5.0,10.0,,,,,,4.0,,,,5.0,,,,,,1.0,,21.0,4.0,11.0,2.0,39.0,18.0,76.0,57.0,567.0,395.0,469.0,297.0,58.9,41.1,42.0,8.0,13.0,17.0,7.0,5.0,9.0,12.0,18.0,22.0,18.0,22.0,20.0,17.0,,11.0,,1.0,,,4.0,6.0,13.0,7.0,146.0,140.0,2.0,5.0,,1.0,,,1.0,,,,51.0,68.0,68.0,51.0,23.0,37.0,37.0,23.0,8.0,2.0,8.0,2.0,,2.0,10.0,9.0,9.0,10.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0
2018-19,987642,6,2018-09-23 16:00:00,"Emirates Stadium, London",59964,Arsenal,Everton,2,0,0,2,W,L,0,0,0,0,0,0,0,0,2.0,,9.0,10.0,5.0,6.0,1.0,2.0,3.0,2.0,,,,,1.0,2.0,1.0,,,3.0,1.0,1.0,,,2.0,,7.0,9.0,7.0,7.0,29.0,31.0,65.0,48.0,555.0,315.0,460.0,238.0,62.5,37.5,26.0,17.0,19.0,20.0,12.0,11.0,9.0,18.0,27.0,28.0,27.0,28.0,18.0,21.0,2.0,3.0,,,,,13.0,6.0,14.0,13.0,147.0,146.0,6.0,3.0,,2.0,,,1.0,,,,55.0,63.0,63.0,55.0,21.0,15.0,15.0,21.0,5.0,9.0,5.0,9.0,,1.0,17.0,12.0,12.0,15.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0
2018-19,987643,6,2018-09-22 17:30:00,"American Express Stadium, Falmer",30531,Brighton,Spurs,1,2,2,1,L,W,0,1,1,0,0,0,0,0,1.0,2.0,8.0,16.0,4.0,7.0,3.0,5.0,1.0,4.0,,,,,1.0,2.0,,2.0,1.0,1.0,,,,,1.0,1.0,6.0,13.0,3.0,9.0,21.0,26.0,41.0,68.0,255.0,658.0,189.0,583.0,28.6,71.4,15.0,26.0,13.0,16.0,8.0,14.0,13.0,14.0,14.0,15.0,14.0,15.0,7.0,10.0,3.0,1.0,,,,,6.0,6.0,10.0,5.0,118.0,114.0,5.0,3.0,2.0,1.0,,,,,,,41.0,43.0,43.0,41.0,13.0,9.0,9.0,13.0,5.0,7.0,5.0,7.0,1.0,,15.0,9.0,9.0,12.0,0.0,0.0,0.0,0.0,,1.0,,1.0,2.0,
2018-19,987644,6,2018-09-22 15:00:00,"Turf Moor, Burnley",18636,Burnley,Bournemouth,4,0,0,4,W,L,2,0,0,2,0,0,0,0,4.0,,12.0,19.0,5.0,5.0,3.0,5.0,4.0,9.0,,,,,1.0,1.0,3.0,,,1.0,1.0,1.0,,,2.0,,8.0,14.0,6.0,11.0,34.0,42.0,61.0,57.0,360.0,604.0,243.0,498.0,37.6,62.4,25.0,34.0,15.0,8.0,9.0,5.0,15.0,8.0,31.0,29.0,31.0,29.0,21.0,19.0,7.0,4.0,,,,,11.0,,6.0,10.0,158.0,165.0,5.0,1.0,,4.0,,,1.0,,,,44.0,57.0,57.0,44.0,25.0,21.0,21.0,25.0,3.0,8.0,3.0,8.0,,,17.0,6.0,6.0,17.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0
2018-19,987645,6,2018-09-22 15:00:00,"Cardiff City Stadium, Cardiff",32321,Cardiff,Man City,0,5,5,0,L,W,0,3,3,0,0,0,0,0,,5.0,2.0,21.0,2.0,10.0,,4.0,,7.0,,,,,,3.0,,1.0,,3.0,,1.0,,,,4.0,2.0,15.0,2.0,13.0,13.0,38.0,42.0,57.0,218.0,799.0,146.0,725.0,21.4,78.6,5.0,54.0,16.0,12.0,6.0,10.0,14.0,11.0,24.0,10.0,24.0,10.0,7.0,8.0,7.0,,,,1.0,,6.0,2.0,9.0,7.0,108.0,118.0,5.0,2.0,5.0,,,,,1.0,,,32.0,32.0,32.0,32.0,10.0,9.0,9.0,10.0,1.0,9.0,1.0,10.0,1.0,1.0,6.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0
2018-19,987646,6,2018-09-22 15:00:00,"Selhurst Park, London",25679,Crystal Palace,Newcastle,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,16.0,6.0,4.0,3.0,7.0,3.0,5.0,,,,,,1.0,,,,1.0,,1.0,,,,,,8.0,5.0,4.0,2.0,31.0,18.0,55.0,52.0,481.0,299.0,378.0,205.0,61.9,38.1,19.0,10.0,29.0,25.0,25.0,16.0,8.0,17.0,15.0,33.0,15.0,33.0,21.0,20.0,,5.0,1.0,2.0,,,2.0,15.0,19.0,21.0,171.0,157.0,3.0,4.0,,,,,1.0,1.0,,,72.0,49.0,49.0,72.0,17.0,15.0,15.0,17.0,9.0,5.0,9.0,5.0,2.0,1.0,8.0,11.0,11.0,8.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0
2018-19,987647,6,2018-09-22 12:30:00,"Craven Cottage, London",23418,Fulham,Watford,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,15.0,11.0,3.0,6.0,6.0,4.0,6.0,1.0,,,,,3.0,2.0,1.0,1.0,2.0,2.0,1.0,,,,1.0,1.0,13.0,6.0,9.0,4.0,34.0,45.0,47.0,79.0,524.0,335.0,399.0,218.0,60.7,39.3,20.0,23.0,14.0,11.0,9.0,5.0,14.0,18.0,35.0,25.0,35.0,25.0,15.0,16.0,1.0,6.0,1.0,,,,4.0,4.0,8.0,9.0,183.0,183.0,5.0,2.0,1.0,1.0,,,,,,,55.0,42.0,42.0,55.0,28.0,17.0,17.0,28.0,8.0,8.0,8.0,8.0,,,11.0,9.0,9.0,11.0,0.0,0.0,0.0,0.0,,,,,5.0,6.0
2018-19,987648,6,2018-09-22 15:00:00,"King Power Stadium, Leicester",31676,Leicester,Huddersfield,3,1,1,3,W,L,1,1,1,1,0,0,0,0,3.0,1.0,18.0,9.0,8.0,2.0,7.0,5.0,3.0,2.0,,,,,3.0,1.0,2.0,,1.0,1.0,,,,,2.0,1.0,15.0,5.0,9.0,2.0,26.0,21.0,79.0,39.0,589.0,357.0,505.0,261.0,62.0,38.0,13.0,18.0,23.0,11.0,13.0,8.0,11.0,12.0,27.0,13.0,27.0,13.0,19.0,23.0,2.0,3.0,,,,,5.0,5.0,5.0,15.0,124.0,160.0,1.0,5.0,1.0,3.0,,,,,,,67.0,46.0,46.0,67.0,25.0,20.0,20.0,25.0,3.0,1.0,3.0,1.0,2.0,,10.0,16.0,14.0,10.0,0.0,0.0,0.0,0.0,,,,,1.0,
