season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,expectedGoals_h,expectedGoals_a,expectedGoalsOnTarget_h,expectedGoalsOnTarget_a,expectedAssists_h,expectedAssists_a,touchesInOppBox_h,touchesInOppBox_a,expectedGoalsOnTargetConceded_h,expectedGoalsOnTargetConceded_a
2015-16,803379,22,2016-01-18 20:00:00,"Swansea.com Stadium, Swansea",20430,Swansea,Watford,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,10.0,12.0,2.0,2.0,4.0,7.0,4.0,3.0,,,,,,,1.0,,1.0,,7.0,7.0,4.0,3.0,33.0,29.0,66.0,59.0,501.0,378.0,400.0,271.0,56.7,43.3,17.0,32.0,13.0,23.0,18.0,21.0,57.0,29.0,45.0,25.0,23.0,23.0,3.0,4.0,2.0,,,,6.0,14.0,19.0,11.0,189.0,172.0,2.0,1.0,,1.0,1.0,,,,53.0,66.0,66.0,53.0,13.0,23.0,23.0,13.0,6.0,3.0,6.0,3.0,,3.0,8.0,11.0,10.0,6.0,0.0,0.0,0.0,0.0,,,,,5.0,,,,,,,,,,,
2015-16,803380,22,2016-01-16 15:00:00,"St. Mary's Stadium, Southampton",29622,Southampton,West Brom,3,0,0,3,W,L,2,0,0,2,0,0,0,0,3.0,,9.0,10.0,5.0,,2.0,7.0,2.0,3.0,,,1.0,,,,,,1.0,,7.0,5.0,5.0,1.0,27.0,31.0,83.0,77.0,465.0,355.0,375.0,260.0,55.8,44.2,14.0,16.0,13.0,12.0,16.0,15.0,34.0,21.0,25.0,16.0,13.0,14.0,3.0,3.0,,,,,5.0,9.0,9.0,11.0,144.0,156.0,,1.0,,3.0,1.0,,,,50.0,52.0,52.0,50.0,17.0,24.0,24.0,17.0,1.0,3.0,1.0,3.0,,3.0,10.0,11.0,10.0,9.0,0.0,0.0,0.0,0.0,1.0,,1.0,,2.0,4.0,,,,,,,,,,
2015-16,803381,22,2016-01-16 15:00:00,"St. James' Park, Newcastle",50031,Newcastle,West Ham,2,1,1,2,W,L,2,0,0,2,0,0,0,0,2.0,1.0,23.0,10.0,10.0,3.0,8.0,5.0,5.0,2.0,2.0,,1.0,1.0,1.0,,,,2.0,,20.0,8.0,13.0,3.0,19.0,28.0,53.0,58.0,457.0,436.0,371.0,351.0,50.7,49.3,24.0,23.0,23.0,19.0,22.0,16.0,21.0,17.0,17.0,10.0,17.0,19.0,2.0,5.0,,,1.0,,9.0,7.0,9.0,11.0,150.0,161.0,2.0,8.0,1.0,2.0,,,,,49.0,52.0,52.0,49.0,14.0,12.0,12.0,14.0,3.0,3.0,4.0,3.0,,1.0,9.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,,,,,,,,,
2015-16,803382,23,2016-01-23 15:00:00,"The Hawthorns, West Bromwich",26165,West Brom,Aston Villa,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,4.0,15.0,,4.0,3.0,7.0,1.0,4.0,,,,,,,,,,,4.0,12.0,1.0,5.0,29.0,33.0,56.0,60.0,279.0,445.0,188.0,352.0,39.4,60.6,17.0,21.0,14.0,19.0,23.0,15.0,34.0,33.0,29.0,25.0,8.0,7.0,4.0,1.0,,,,,9.0,6.0,16.0,10.0,163.0,170.0,4.0,,,,1.0,1.0,,,56.0,59.0,59.0,56.0,20.0,22.0,22.0,20.0,2.0,6.0,3.0,6.0,1.0,,7.0,13.0,13.0,7.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,,,,,,,,,
2015-16,803383,23,2016-01-23 15:00:00,"Stadium of Light, Sunderland",41367,Sunderland,Bournemouth,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,10.0,15.0,5.0,5.0,1.0,7.0,4.0,3.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,7.0,13.0,6.0,7.0,34.0,30.0,63.0,51.0,377.0,505.0,270.0,427.0,42.7,57.3,20.0,23.0,16.0,12.0,17.0,25.0,37.0,35.0,24.0,32.0,22.0,22.0,2.0,4.0,,,1.0,,7.0,6.0,12.0,8.0,178.0,142.0,4.0,4.0,1.0,1.0,,,,,50.0,47.0,47.0,50.0,15.0,13.0,13.0,15.0,3.0,4.0,3.0,4.0,2.0,1.0,5.0,9.0,9.0,5.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,,,,,,,,,
2015-16,803384,23,2016-01-24 16:00:00,"Emirates Stadium, London",60072,Arsenal,Chelsea,0,1,1,0,L,W,0,1,1,0,1,0,0,1,,1.0,9.0,12.0,1.0,6.0,7.0,3.0,1.0,3.0,1.0,1.0,,1.0,2.0,1.0,,,,1.0,9.0,7.0,2.0,6.0,35.0,24.0,53.0,71.0,466.0,549.0,385.0,472.0,46.6,53.4,17.0,23.0,13.0,19.0,17.0,13.0,14.0,25.0,12.0,19.0,14.0,14.0,4.0,1.0,1.0,,,,10.0,19.0,14.0,10.0,145.0,134.0,4.0,1.0,1.0,,,1.0,,,56.0,56.0,56.0,56.0,9.0,10.0,10.0,9.0,6.0,7.0,6.0,7.0,2.0,1.0,14.0,13.0,12.0,13.0,0.0,0.0,0.0,0.0,,,,,1.0,7.0,,,,,,,,,,
2015-16,803385,23,2016-01-23 12:45:00,"Carrow Road, Norwich",27108,Norwich,Liverpool,4,5,5,4,L,W,2,1,1,2,0,0,0,0,4.0,5.0,6.0,13.0,5.0,7.0,,2.0,1.0,4.0,,1.0,1.0,2.0,,1.0,,,3.0,3.0,5.0,9.0,5.0,7.0,28.0,27.0,78.0,63.0,401.0,445.0,282.0,332.0,47.9,52.1,20.0,22.0,16.0,15.0,14.0,13.0,32.0,31.0,21.0,25.0,17.0,18.0,4.0,1.0,1.0,,2.0,,10.0,13.0,13.0,16.0,189.0,175.0,2.0,1.0,5.0,4.0,,,,,72.0,73.0,73.0,72.0,28.0,31.0,31.0,28.0,3.0,3.0,3.0,3.0,2.0,1.0,10.0,14.0,12.0,10.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,4.0,,,,,,,,,,
2015-16,803386,23,2016-01-23 17:30:00,"Boleyn Ground, London",34977,West Ham,Man City,2,2,2,2,D,D,1,1,1,1,0,0,0,0,2.0,2.0,10.0,16.0,3.0,3.0,5.0,4.0,2.0,9.0,1.0,,1.0,2.0,,,1.0,2.0,1.0,,8.0,12.0,3.0,8.0,29.0,22.0,72.0,77.0,401.0,474.0,297.0,376.0,46.7,53.3,23.0,16.0,17.0,14.0,11.0,18.0,24.0,36.0,19.0,32.0,18.0,21.0,9.0,2.0,,,1.0,,13.0,13.0,3.0,17.0,169.0,163.0,1.0,1.0,2.0,2.0,,,,,68.0,64.0,64.0,68.0,18.0,26.0,26.0,18.0,5.0,2.0,5.0,2.0,1.0,1.0,11.0,15.0,15.0,11.0,0.0,0.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,
2015-16,803387,23,2016-01-23 15:00:00,"Vicarage Road, Watford",20611,Watford,Newcastle,2,1,1,2,W,L,0,0,0,0,0,0,0,0,2.0,1.0,13.0,11.0,5.0,2.0,7.0,8.0,1.0,1.0,3.0,2.0,2.0,,3.0,2.0,,,2.0,1.0,10.0,10.0,5.0,2.0,32.0,34.0,71.0,67.0,473.0,431.0,356.0,310.0,51.3,48.7,31.0,18.0,22.0,11.0,32.0,17.0,17.0,17.0,12.0,13.0,16.0,16.0,1.0,1.0,,1.0,,,9.0,12.0,10.0,18.0,179.0,188.0,1.0,3.0,1.0,2.0,,,,,83.0,52.0,52.0,83.0,28.0,17.0,17.0,28.0,2.0,7.0,2.0,7.0,1.0,2.0,10.0,12.0,12.0,8.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,,,,,,,,,
2015-16,803388,23,2016-01-23 15:00:00,"Old Trafford, Manchester",75408,Man Utd,Southampton,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,8.0,7.0,1.0,2.0,5.0,5.0,2.0,,,2.0,,1.0,,1.0,,,,1.0,7.0,6.0,3.0,1.0,29.0,28.0,53.0,84.0,457.0,361.0,331.0,237.0,55.4,44.6,9.0,18.0,8.0,12.0,21.0,40.0,22.0,28.0,16.0,20.0,26.0,26.0,,2.0,,,,,6.0,7.0,7.0,5.0,196.0,178.0,1.0,1.0,1.0,,,1.0,,,41.0,68.0,68.0,41.0,18.0,33.0,33.0,18.0,4.0,4.0,4.0,4.0,2.0,4.0,11.0,8.0,7.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,,,,,,,,,
2015-16,803389,23,2016-01-23 15:00:00,"King Power Stadium, Leicester",32018,Leicester,Stoke,3,0,0,3,W,L,1,0,0,1,0,0,0,0,3.0,,15.0,3.0,5.0,2.0,7.0,,3.0,1.0,3.0,1.0,2.0,,1.0,1.0,,,2.0,,9.0,1.0,6.0,1.0,41.0,38.0,77.0,72.0,359.0,441.0,260.0,334.0,45.2,54.8,19.0,20.0,13.0,17.0,14.0,8.0,19.0,25.0,13.0,18.0,18.0,19.0,1.0,3.0,,1.0,,,7.0,16.0,11.0,11.0,175.0,182.0,2.0,2.0,,3.0,1.0,,,,70.0,61.0,61.0,70.0,22.0,27.0,27.0,22.0,8.0,4.0,8.0,4.0,,1.0,10.0,13.0,13.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,
2015-16,803390,23,2016-01-24 13:30:00,"Goodison Park, Liverpool",36908,Everton,Swansea,1,2,2,1,L,W,1,2,2,1,0,0,0,0,1.0,2.0,20.0,7.0,2.0,5.0,11.0,1.0,7.0,1.0,3.0,,,1.0,3.0,,1.0,,,1.0,18.0,5.0,8.0,4.0,50.0,15.0,83.0,61.0,592.0,422.0,491.0,326.0,59.7,40.3,16.0,15.0,13.0,11.0,17.0,25.0,11.0,37.0,10.0,29.0,25.0,25.0,1.0,7.0,1.0,1.0,1.0,,6.0,11.0,10.0,10.0,164.0,147.0,3.0,2.0,2.0,1.0,,,,1.0,60.0,33.0,33.0,60.0,21.0,8.0,8.0,21.0,7.0,1.0,7.0,1.0,,1.0,5.0,12.0,12.0,5.0,0.0,0.0,0.0,0.0,,1.0,,1.0,2.0,,,,,,,,,,,
2015-16,803391,23,2016-01-23 15:00:00,"Selhurst Park, London",24867,Crystal Palace,Spurs,1,3,3,1,L,W,1,0,0,1,0,0,0,0,1.0,3.0,11.0,24.0,3.0,11.0,3.0,6.0,5.0,7.0,1.0,3.0,,1.0,1.0,2.0,2.0,1.0,,3.0,6.0,21.0,4.0,16.0,31.0,34.0,69.0,83.0,290.0,533.0,193.0,436.0,36.1,63.9,22.0,17.0,19.0,14.0,27.0,7.0,24.0,44.0,18.0,40.0,22.0,23.0,7.0,5.0,,1.0,,,15.0,7.0,11.0,18.0,161.0,159.0,8.0,3.0,3.0,1.0,,,,1.0,56.0,61.0,61.0,56.0,15.0,19.0,19.0,15.0,3.0,10.0,3.0,10.0,2.0,,11.0,12.0,12.0,11.0,0.0,0.0,0.0,0.0,,,,,,2.0,,,,,,,,,,
2015-16,803392,24,2016-02-02 19:45:00,"Boleyn Ground, London",34914,West Ham,Aston Villa,2,0,0,2,W,L,0,0,0,0,0,1,1,0,2.0,,25.0,5.0,6.0,2.0,16.0,1.0,3.0,2.0,2.0,,1.0,,1.0,,1.0,,2.0,,21.0,5.0,8.0,4.0,34.0,23.0,114.0,49.0,657.0,303.0,578.0,210.0,68.0,32.0,16.0,20.0,12.0,17.0,17.0,21.0,19.0,25.0,13.0,19.0,8.0,8.0,2.0,3.0,,,,,8.0,15.0,15.0,11.0,141.0,148.0,2.0,4.0,,2.0,1.0,,,,57.0,53.0,53.0,57.0,15.0,16.0,16.0,15.0,5.0,5.0,5.0,5.0,,,9.0,11.0,11.0,9.0,0.0,0.0,0.0,0.0,,,,,5.0,,,,,,,,,,,
2015-16,803393,24,2016-02-02 20:00:00,"Selhurst Park, London",24855,Crystal Palace,Bournemouth,1,2,2,1,L,W,1,1,1,1,0,0,0,0,1.0,2.0,14.0,8.0,3.0,4.0,6.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,9.0,5.0,6.0,4.0,45.0,20.0,75.0,57.0,384.0,386.0,289.0,287.0,50.6,49.4,11.0,16.0,10.0,11.0,19.0,10.0,21.0,45.0,17.0,32.0,7.0,5.0,2.0,4.0,1.0,,,,4.0,12.0,5.0,3.0,162.0,161.0,2.0,2.0,2.0,1.0,,,,,57.0,42.0,42.0,57.0,21.0,11.0,11.0,21.0,5.0,3.0,5.0,3.0,2.0,,11.0,15.0,13.0,11.0,0.0,0.0,0.0,0.0,,,,,3.0,,,,,,,,,,,
2015-16,803394,24,2016-02-03 19:45:00,"Vicarage Road, Watford",20910,Watford,Chelsea,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,12.0,12.0,3.0,4.0,2.0,3.0,7.0,5.0,,3.0,,,,3.0,,,,,10.0,9.0,9.0,6.0,23.0,36.0,67.0,56.0,449.0,555.0,348.0,460.0,45.0,55.0,20.0,22.0,17.0,18.0,28.0,21.0,21.0,23.0,21.0,20.0,17.0,17.0,5.0,6.0,,,,,12.0,12.0,13.0,15.0,160.0,157.0,4.0,3.0,,,1.0,1.0,,,62.0,54.0,54.0,62.0,19.0,11.0,11.0,19.0,7.0,7.0,7.0,7.0,,,10.0,13.0,13.0,9.0,0.0,0.0,0.0,0.0,,,,,,2.0,,,,,,,,,,
2015-16,803395,24,2016-02-02 19:45:00,"King Power Stadium, Leicester",32121,Leicester,Liverpool,2,0,0,2,W,L,0,0,0,0,0,0,0,0,2.0,,13.0,14.0,6.0,1.0,4.0,5.0,3.0,8.0,1.0,,1.0,,1.0,,1.0,,1.0,,5.0,12.0,3.0,7.0,21.0,47.0,78.0,71.0,325.0,566.0,207.0,438.0,36.1,63.9,16.0,30.0,10.0,23.0,32.0,11.0,39.0,29.0,31.0,22.0,21.0,21.0,8.0,3.0,,,,,12.0,12.0,18.0,8.0,191.0,208.0,1.0,4.0,,2.0,1.0,,,,60.0,82.0,82.0,60.0,26.0,35.0,35.0,26.0,3.0,12.0,3.0,12.0,,,6.0,7.0,7.0,6.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,,,,,,,,,
2015-16,803396,24,2016-02-02 19:45:00,"Stadium of Light, Sunderland",38852,Sunderland,Man City,0,1,1,0,L,W,0,1,1,0,0,0,0,0,,1.0,11.0,7.0,3.0,2.0,5.0,3.0,3.0,2.0,1.0,,,1.0,1.0,,1.0,,,,6.0,5.0,4.0,3.0,44.0,20.0,81.0,59.0,411.0,431.0,291.0,323.0,49.6,50.4,33.0,21.0,21.0,13.0,15.0,20.0,39.0,45.0,34.0,36.0,16.0,18.0,2.0,4.0,1.0,,,,19.0,15.0,18.0,20.0,188.0,183.0,1.0,2.0,1.0,,,1.0,,,77.0,64.0,64.0,77.0,14.0,19.0,19.0,14.0,8.0,4.0,8.0,4.0,2.0,,6.0,15.0,15.0,6.0,0.0,0.0,0.0,0.0,,,,,4.0,2.0,,,,,,,,,,
2015-16,803397,24,2016-02-02 19:45:00,"Emirates Stadium, London",60044,Arsenal,Southampton,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,22.0,14.0,11.0,3.0,6.0,4.0,5.0,7.0,3.0,1.0,,,5.0,1.0,,,,,19.0,7.0,13.0,5.0,48.0,34.0,58.0,65.0,535.0,274.0,439.0,179.0,66.7,33.3,23.0,32.0,13.0,17.0,22.0,33.0,14.0,31.0,10.0,22.0,26.0,26.0,7.0,6.0,1.0,,,,3.0,14.0,20.0,16.0,176.0,160.0,3.0,10.0,,,1.0,1.0,,,69.0,54.0,54.0,69.0,17.0,8.0,8.0,17.0,13.0,3.0,13.0,3.0,1.0,,11.0,19.0,17.0,11.0,0.0,0.0,0.0,0.0,,,,,,2.0,,,,,,,,,,
2015-16,803398,24,2016-02-02 20:00:00,"Old Trafford, Manchester",75234,Man Utd,Stoke,3,0,0,3,W,L,2,0,0,2,0,0,0,0,3.0,,15.0,10.0,5.0,,5.0,7.0,5.0,3.0,3.0,,2.0,,1.0,,,,3.0,,15.0,7.0,10.0,3.0,24.0,34.0,50.0,67.0,461.0,519.0,379.0,428.0,46.9,53.1,21.0,12.0,15.0,10.0,19.0,15.0,27.0,8.0,22.0,7.0,15.0,15.0,3.0,5.0,,1.0,,,7.0,7.0,9.0,14.0,119.0,149.0,,2.0,,3.0,1.0,,,,61.0,50.0,50.0,61.0,20.0,18.0,18.0,20.0,2.0,5.0,2.0,5.0,,,13.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,,,,,,,,,
2015-16,803399,24,2016-02-02 20:00:00,"The Hawthorns, West Bromwich",22062,West Brom,Swansea,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,17.0,18.0,7.0,4.0,7.0,8.0,3.0,6.0,3.0,1.0,1.0,,4.0,1.0,1.0,1.0,,,12.0,12.0,6.0,7.0,45.0,22.0,65.0,52.0,373.0,481.0,273.0,381.0,45.3,54.7,14.0,10.0,8.0,8.0,27.0,26.0,17.0,45.0,16.0,37.0,14.0,14.0,6.0,4.0,1.0,,,,5.0,10.0,10.0,10.0,163.0,151.0,3.0,5.0,1.0,1.0,,,,,65.0,45.0,45.0,65.0,28.0,23.0,23.0,28.0,7.0,7.0,7.0,7.0,1.0,,12.0,13.0,13.0,8.0,0.0,0.0,0.0,0.0,,,,,2.0,,,,,,,,,,,
2015-16,803400,24,2016-02-02 19:45:00,"Carrow Road, Norwich",27067,Norwich,Spurs,0,3,3,0,L,W,0,2,2,0,0,0,0,0,,3.0,11.0,17.0,3.0,6.0,6.0,9.0,2.0,2.0,,2.0,,3.0,1.0,2.0,,3.0,,1.0,9.0,12.0,4.0,5.0,27.0,29.0,67.0,51.0,355.0,426.0,255.0,319.0,45.8,54.2,17.0,24.0,11.0,17.0,13.0,15.0,32.0,28.0,20.0,26.0,17.0,18.0,2.0,3.0,2.0,,1.0,,3.0,2.0,17.0,14.0,187.0,161.0,3.0,2.0,3.0,,,1.0,,,48.0,48.0,48.0,48.0,20.0,13.0,13.0,20.0,6.0,8.0,6.0,8.0,2.0,,8.0,9.0,9.0,8.0,0.0,0.0,0.0,0.0,,1.0,,1.0,5.0,,,,,,,,,,,
2015-16,803401,24,2016-02-03 19:45:00,"Goodison Park, Liverpool",36061,Everton,Newcastle,3,0,0,3,W,L,1,0,0,1,0,1,1,0,3.0,,18.0,7.0,7.0,3.0,8.0,2.0,3.0,2.0,1.0,1.0,2.0,,1.0,1.0,2.0,,1.0,,10.0,6.0,7.0,4.0,24.0,20.0,80.0,40.0,480.0,372.0,389.0,279.0,55.8,44.2,30.0,21.0,19.0,17.0,15.0,14.0,27.0,18.0,20.0,15.0,22.0,22.0,1.0,3.0,1.0,1.0,,,11.0,13.0,12.0,16.0,145.0,165.0,3.0,5.0,,3.0,1.0,,,,72.0,49.0,49.0,72.0,14.0,10.0,10.0,14.0,3.0,3.0,3.0,3.0,1.0,,8.0,15.0,15.0,7.0,0.0,0.0,0.0,0.0,2.0,,2.0,,,1.0,,,,,,,,,,
2015-16,803402,25,2016-02-07 13:30:00,"Vitality Stadium, Bournemouth",11357,Bournemouth,Arsenal,0,2,2,0,L,W,0,2,2,0,0,0,0,0,,2.0,17.0,10.0,4.0,5.0,7.0,2.0,6.0,3.0,,1.0,,1.0,,1.0,,,,2.0,12.0,8.0,7.0,6.0,38.0,26.0,63.0,63.0,485.0,487.0,391.0,393.0,50.7,49.3,22.0,19.0,18.0,17.0,19.0,26.0,24.0,32.0,20.0,23.0,17.0,17.0,3.0,6.0,,,1.0,,7.0,11.0,11.0,13.0,166.0,164.0,3.0,4.0,2.0,,,1.0,,,50.0,41.0,41.0,50.0,9.0,10.0,10.0,9.0,7.0,3.0,7.0,3.0,1.0,,6.0,8.0,8.0,5.0,0.0,0.0,0.0,0.0,,,,,3.0,6.0,,,,,,,,,,
2015-16,803403,25,2016-02-06 15:00:00,"Swansea.com Stadium, Swansea",20492,Swansea,Crystal Palace,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,18.0,12.0,3.0,2.0,8.0,6.0,7.0,4.0,,1.0,,1.0,,,,,,1.0,10.0,10.0,5.0,5.0,47.0,25.0,60.0,69.0,465.0,336.0,373.0,241.0,58.5,41.5,26.0,22.0,16.0,16.0,16.0,25.0,35.0,35.0,31.0,27.0,17.0,17.0,3.0,7.0,,1.0,,,10.0,6.0,18.0,20.0,170.0,165.0,1.0,2.0,1.0,1.0,,,,,65.0,69.0,69.0,65.0,22.0,27.0,27.0,22.0,9.0,5.0,9.0,5.0,,2.0,11.0,14.0,13.0,10.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,
2015-16,803404,25,2016-02-06 15:00:00,"bet365 Stadium, Stoke",27733,Stoke,Everton,0,3,3,0,L,W,0,3,3,0,0,0,0,0,,3.0,12.0,14.0,3.0,6.0,5.0,3.0,4.0,5.0,,5.0,,2.0,,5.0,,1.0,,1.0,11.0,12.0,6.0,8.0,44.0,22.0,73.0,42.0,616.0,326.0,527.0,239.0,65.5,34.5,13.0,25.0,9.0,14.0,15.0,14.0,7.0,35.0,4.0,27.0,25.0,21.0,5.0,4.0,,,1.0,,11.0,14.0,13.0,7.0,164.0,136.0,3.0,3.0,3.0,,,1.0,,,42.0,62.0,62.0,42.0,8.0,17.0,17.0,8.0,6.0,4.0,6.0,4.0,,,11.0,8.0,7.0,10.0,0.0,0.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,
2015-16,803405,25,2016-02-06 12:45:00,"Etihad Stadium, Manchester",54693,Man City,Leicester,1,3,3,1,L,W,0,1,1,0,0,0,0,0,1.0,3.0,22.0,14.0,4.0,7.0,12.0,5.0,6.0,2.0,2.0,4.0,1.0,1.0,2.0,3.0,,,1.0,3.0,17.0,12.0,9.0,8.0,40.0,25.0,82.0,76.0,565.0,296.0,481.0,190.0,65.9,34.1,14.0,27.0,11.0,25.0,21.0,18.0,29.0,27.0,24.0,24.0,17.0,16.0,2.0,6.0,1.0,2.0,,,14.0,12.0,18.0,3.0,159.0,152.0,4.0,3.0,3.0,1.0,,,,,64.0,62.0,62.0,64.0,24.0,12.0,12.0,24.0,11.0,4.0,11.0,4.0,,1.0,9.0,15.0,14.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,,,,,,,,,
2015-16,803406,25,2016-02-07 16:00:00,"Stamford Bridge, London",41434,Chelsea,Man Utd,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,16.0,17.0,5.0,7.0,6.0,6.0,5.0,4.0,2.0,,1.0,,2.0,,,,,1.0,12.0,13.0,7.0,9.0,41.0,27.0,64.0,53.0,413.0,435.0,326.0,350.0,49.3,50.7,23.0,20.0,16.0,13.0,8.0,13.0,26.0,30.0,16.0,21.0,17.0,17.0,3.0,5.0,,,,,11.0,11.0,9.0,16.0,158.0,148.0,6.0,4.0,1.0,1.0,,,,,60.0,53.0,53.0,60.0,18.0,16.0,16.0,18.0,10.0,11.0,10.0,11.0,1.0,,6.0,9.0,8.0,6.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,,,,,,,,,
2015-16,803407,25,2016-02-06 15:00:00,"Villa Park, Birmingham",32472,Aston Villa,Norwich,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,10.0,13.0,2.0,5.0,5.0,5.0,3.0,3.0,1.0,2.0,1.0,,,2.0,,,1.0,,8.0,11.0,4.0,6.0,25.0,36.0,67.0,77.0,386.0,400.0,286.0,296.0,48.3,51.7,16.0,20.0,11.0,14.0,21.0,8.0,38.0,27.0,25.0,22.0,16.0,19.0,5.0,3.0,2.0,,,,5.0,7.0,9.0,14.0,164.0,172.0,3.0,1.0,,2.0,1.0,,,1.0,50.0,49.0,49.0,50.0,16.0,14.0,14.0,16.0,2.0,11.0,2.0,11.0,1.0,,10.0,11.0,11.0,10.0,0.0,0.0,0.0,0.0,,,,,1.0,5.0,,,,,,,,,,
2015-16,803408,25,2016-02-06 15:00:00,"Anfield, Liverpool",44179,Liverpool,Sunderland,2,2,2,2,D,D,0,0,0,0,0,0,0,0,2.0,2.0,16.0,7.0,5.0,2.0,7.0,4.0,4.0,1.0,2.0,1.0,2.0,,,1.0,,,2.0,1.0,14.0,6.0,8.0,2.0,43.0,16.0,109.0,56.0,692.0,282.0,576.0,175.0,71.3,28.7,16.0,19.0,15.0,15.0,13.0,16.0,10.0,46.0,7.0,31.0,16.0,14.0,1.0,4.0,1.0,,1.0,1.0,3.0,15.0,14.0,11.0,180.0,166.0,,3.0,2.0,2.0,,,,,49.0,40.0,40.0,49.0,8.0,14.0,14.0,8.0,7.0,2.0,7.0,2.0,,,4.0,12.0,11.0,4.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,,,,,,,,,
2015-16,803409,25,2016-02-06 15:00:00,"White Hart Lane, London",35997,Spurs,Watford,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,25.0,3.0,8.0,,9.0,2.0,8.0,1.0,2.0,,1.0,,1.0,,,,1.0,,21.0,2.0,14.0,1.0,54.0,19.0,82.0,58.0,555.0,297.0,454.0,191.0,65.9,34.1,14.0,23.0,13.0,15.0,21.0,27.0,17.0,35.0,14.0,32.0,20.0,17.0,1.0,8.0,1.0,1.0,,,8.0,17.0,15.0,10.0,182.0,164.0,,8.0,,1.0,1.0,,,,51.0,56.0,56.0,51.0,11.0,14.0,14.0,11.0,15.0,1.0,15.0,1.0,2.0,,12.0,9.0,9.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,,,,,,,,,,
