season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,cleanSheet_h,cleanSheet_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,ownGoals_h,ownGoals_a
2017-18,919014,13,2017-11-25 15:00:00,"Selhurst Park, London",23723,Crystal Palace,Stoke,2,1,1,2,W,L,0,0,0,0,0,0,0,0,2.0,1.0,10.0,10.0,5.0,3.0,2.0,6.0,3.0,1.0,1.0,1.0,2.0,,,1.0,1.0,,1.0,1.0,7.0,7.0,5.0,3.0,31.0,24.0,75.0,68.0,492.0,425.0,379.0,327.0,54.0,46.0,21.0,14.0,27.0,20.0,21.0,15.0,11.0,23.0,19.0,29.0,19.0,29.0,20.0,21.0,1.0,3.0,,,,,13.0,9.0,13.0,17.0,183.0,168.0,2.0,3.0,1.0,2.0,,,53.0,57.0,57.0,53.0,14.0,15.0,15.0,14.0,5.0,2.0,5.0,2.0,1.0,1.0,9.0,5.0,4.0,9.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,
2017-18,919015,13,2017-11-26 16:00:00,"John Smith's Stadium, Huddersfield",24121,Huddersfield,Man City,1,2,2,1,L,W,1,0,0,1,1,0,0,1,1.0,2.0,4.0,14.0,,5.0,3.0,7.0,1.0,2.0,1.0,2.0,,2.0,1.0,3.0,,1.0,,,2.0,6.0,,3.0,15.0,36.0,43.0,97.0,184.0,733.0,94.0,642.0,20.5,79.5,8.0,28.0,16.0,21.0,11.0,15.0,23.0,6.0,25.0,17.0,25.0,17.0,20.0,20.0,2.0,1.0,,,,,15.0,8.0,10.0,6.0,138.0,139.0,3.0,,2.0,1.0,,,51.0,57.0,57.0,51.0,19.0,11.0,11.0,19.0,3.0,7.0,3.0,7.0,,,10.0,10.0,8.0,10.0,0.0,0.0,0.0,0.0,,1.0,,1.0,3.0,3.0,,1.0
2017-18,919016,13,2017-11-25 17:30:00,"Anfield, Liverpool",53225,Liverpool,Chelsea,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,16.0,11.0,4.0,3.0,3.0,5.0,9.0,3.0,1.0,3.0,1.0,,,3.0,,,1.0,1.0,13.0,11.0,10.0,5.0,39.0,32.0,78.0,48.0,587.0,497.0,504.0,411.0,53.5,46.5,28.0,23.0,19.0,23.0,11.0,15.0,10.0,13.0,30.0,22.0,30.0,22.0,16.0,21.0,3.0,8.0,,,,,18.0,13.0,13.0,14.0,140.0,147.0,2.0,3.0,1.0,1.0,,,45.0,63.0,63.0,45.0,7.0,12.0,12.0,7.0,7.0,8.0,7.0,8.0,,,10.0,7.0,6.0,10.0,0.0,0.0,0.0,0.0,,,,,,5.0,,
2017-18,919017,13,2017-11-25 15:00:00,"Old Trafford, Manchester",75018,Man Utd,Brighton,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,15.0,8.0,4.0,2.0,7.0,3.0,4.0,3.0,1.0,1.0,,,2.0,1.0,,,,,12.0,7.0,6.0,4.0,31.0,21.0,60.0,47.0,565.0,404.0,478.0,311.0,58.3,41.7,25.0,19.0,10.0,18.0,7.0,14.0,14.0,14.0,14.0,30.0,14.0,30.0,19.0,14.0,3.0,4.0,,,,,5.0,18.0,12.0,8.0,151.0,141.0,2.0,4.0,,1.0,1.0,,51.0,46.0,46.0,51.0,14.0,14.0,14.0,14.0,5.0,,5.0,,,1.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,1.0
2017-18,919018,13,2017-11-25 15:00:00,"St. James' Park, Newcastle",52188,Newcastle,Watford,0,3,3,0,L,W,0,2,2,0,0,0,0,0,,3.0,12.0,12.0,2.0,4.0,5.0,7.0,5.0,1.0,1.0,4.0,,1.0,1.0,3.0,,,,2.0,11.0,12.0,6.0,5.0,44.0,23.0,73.0,63.0,480.0,441.0,378.0,315.0,52.4,47.6,29.0,20.0,12.0,27.0,8.0,19.0,21.0,13.0,22.0,34.0,22.0,34.0,20.0,18.0,1.0,5.0,,,,,4.0,11.0,15.0,9.0,174.0,172.0,2.0,2.0,3.0,,,1.0,64.0,61.0,61.0,64.0,28.0,23.0,23.0,28.0,6.0,3.0,6.0,3.0,,,8.0,13.0,13.0,7.0,0.0,0.0,0.0,0.0,,,,,4.0,1.0,1.0,
2017-18,919019,13,2017-11-26 13:30:00,"St. Mary's Stadium, Southampton",30461,Southampton,Everton,4,1,1,4,W,L,1,1,1,1,0,0,0,0,4.0,1.0,17.0,5.0,5.0,2.0,7.0,3.0,5.0,,3.0,,2.0,,1.0,,1.0,,4.0,1.0,13.0,3.0,8.0,1.0,46.0,14.0,72.0,68.0,663.0,329.0,564.0,232.0,67.2,32.8,24.0,7.0,19.0,12.0,13.0,6.0,9.0,14.0,20.0,30.0,20.0,30.0,23.0,20.0,,5.0,,1.0,,,4.0,8.0,10.0,14.0,149.0,141.0,1.0,1.0,1.0,4.0,,,66.0,46.0,46.0,66.0,26.0,24.0,24.0,26.0,7.0,2.0,7.0,2.0,,,6.0,13.0,13.0,6.0,0.0,0.0,0.0,0.0,,,,,,,,
2017-18,919020,13,2017-11-25 15:00:00,"Liberty Stadium, Swansea",20228,Swansea,Bournemouth,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,10.0,9.0,1.0,5.0,6.0,2.0,3.0,2.0,,,,,1.0,,1.0,,,,5.0,6.0,2.0,4.0,30.0,33.0,57.0,66.0,447.0,472.0,350.0,390.0,48.2,51.8,17.0,14.0,17.0,16.0,13.0,11.0,15.0,11.0,25.0,31.0,25.0,31.0,19.0,21.0,2.0,3.0,,1.0,,,13.0,10.0,15.0,11.0,150.0,141.0,5.0,1.0,,,1.0,1.0,50.0,62.0,62.0,50.0,18.0,17.0,17.0,18.0,4.0,5.0,4.0,5.0,,,18.0,6.0,5.0,17.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,
2017-18,919021,13,2017-11-25 15:00:00,"Wembley Stadium, London",65905,Spurs,West Brom,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,25.0,5.0,5.0,2.0,10.0,3.0,10.0,,2.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,19.0,4.0,12.0,1.0,55.0,13.0,103.0,50.0,689.0,266.0,601.0,190.0,72.5,27.5,34.0,7.0,15.0,20.0,12.0,14.0,5.0,13.0,9.0,41.0,9.0,41.0,13.0,9.0,,10.0,,,1.0,,10.0,17.0,14.0,8.0,158.0,133.0,1.0,4.0,1.0,1.0,,,65.0,65.0,65.0,65.0,21.0,27.0,27.0,21.0,8.0,,8.0,,1.0,1.0,10.0,13.0,12.0,9.0,0.0,0.0,0.0,0.0,,,,,2.0,6.0,,
2017-18,919022,13,2017-11-24 20:00:00,"London Stadium, London",56897,West Ham,Leicester,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,8.0,7.0,4.0,2.0,3.0,5.0,1.0,,1.0,,,,1.0,,,,1.0,,7.0,3.0,4.0,1.0,32.0,21.0,61.0,39.0,381.0,404.0,300.0,313.0,49.3,50.7,19.0,10.0,19.0,24.0,12.0,16.0,4.0,9.0,14.0,35.0,14.0,35.0,20.0,16.0,,1.0,,,,,9.0,18.0,16.0,12.0,162.0,155.0,1.0,3.0,1.0,1.0,,,75.0,65.0,65.0,75.0,28.0,23.0,23.0,28.0,5.0,5.0,5.0,5.0,1.0,,9.0,12.0,12.0,9.0,0.0,0.0,0.0,0.0,,,,,,1.0,,
2017-18,919023,14,2017-11-29 19:45:00,"Vitality Stadium, Bournemouth",10302,Bournemouth,Burnley,1,2,2,1,L,W,0,1,1,0,0,0,0,0,1.0,2.0,11.0,10.0,2.0,4.0,4.0,2.0,5.0,4.0,,,1.0,1.0,,,,1.0,,1.0,8.0,7.0,4.0,5.0,42.0,23.0,90.0,84.0,567.0,345.0,453.0,247.0,62.1,37.9,23.0,11.0,14.0,22.0,12.0,16.0,6.0,17.0,18.0,30.0,18.0,30.0,17.0,14.0,4.0,5.0,,,,,3.0,5.0,12.0,10.0,183.0,155.0,2.0,1.0,2.0,1.0,,,57.0,52.0,52.0,57.0,27.0,18.0,18.0,27.0,4.0,6.0,4.0,6.0,,1.0,9.0,11.0,11.0,9.0,0.0,0.0,0.0,0.0,,,,,,1.0,,
2017-18,919024,14,2017-11-29 19:45:00,"Emirates Stadium, London",59285,Arsenal,Huddersfield,5,0,0,5,W,L,1,0,0,1,0,0,0,0,5.0,,21.0,7.0,7.0,2.0,8.0,3.0,6.0,2.0,5.0,,4.0,,2.0,,2.0,,5.0,,16.0,6.0,11.0,4.0,38.0,14.0,86.0,40.0,813.0,337.0,716.0,259.0,70.3,29.7,40.0,10.0,19.0,13.0,12.0,7.0,15.0,15.0,13.0,30.0,13.0,30.0,11.0,10.0,2.0,7.0,,1.0,,,7.0,7.0,8.0,15.0,134.0,130.0,2.0,1.0,,5.0,1.0,,48.0,45.0,45.0,48.0,13.0,16.0,16.0,13.0,7.0,2.0,7.0,2.0,,1.0,10.0,12.0,10.0,9.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,,
2017-18,919025,14,2017-11-28 19:45:00,"Amex Stadium, Falmer",29889,Brighton,Crystal Palace,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,10.0,10.0,4.0,4.0,4.0,5.0,2.0,1.0,,,,,,1.0,,,,,9.0,5.0,6.0,3.0,34.0,26.0,60.0,54.0,452.0,405.0,334.0,295.0,53.2,46.8,18.0,17.0,19.0,9.0,10.0,7.0,8.0,13.0,18.0,24.0,18.0,24.0,18.0,13.0,1.0,3.0,,,,,13.0,8.0,6.0,15.0,168.0,163.0,4.0,3.0,,,1.0,1.0,58.0,61.0,61.0,58.0,25.0,28.0,28.0,25.0,10.0,5.0,10.0,5.0,,,13.0,8.0,7.0,12.0,0.0,0.0,0.0,0.0,,,,,5.0,,,
2017-18,919026,14,2017-11-28 19:45:00,"King Power Stadium, Leicester",31950,Leicester,Spurs,2,1,1,2,W,L,2,0,0,2,0,0,0,0,2.0,1.0,7.0,18.0,4.0,6.0,3.0,9.0,,3.0,2.0,4.0,,,2.0,5.0,,,2.0,1.0,6.0,16.0,4.0,9.0,21.0,52.0,41.0,82.0,336.0,561.0,240.0,465.0,37.4,62.6,9.0,33.0,23.0,19.0,14.0,12.0,14.0,11.0,45.0,16.0,45.0,16.0,17.0,16.0,4.0,1.0,,,,,10.0,9.0,9.0,13.0,150.0,164.0,4.0,1.0,1.0,2.0,,,56.0,54.0,54.0,56.0,16.0,18.0,18.0,16.0,4.0,9.0,4.0,9.0,1.0,,7.0,10.0,8.0,7.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,
2017-18,919027,14,2017-11-28 20:00:00,"Vicarage Road, Watford",20552,Watford,Man Utd,2,4,4,2,L,W,0,3,3,0,0,0,0,0,2.0,4.0,12.0,15.0,3.0,7.0,5.0,3.0,4.0,5.0,,1.0,1.0,,,2.0,1.0,,1.0,3.0,10.0,10.0,6.0,7.0,32.0,17.0,62.0,48.0,496.0,346.0,411.0,257.0,59.4,40.6,33.0,20.0,16.0,14.0,12.0,10.0,13.0,10.0,24.0,38.0,24.0,38.0,18.0,16.0,6.0,3.0,,,,,13.0,14.0,11.0,11.0,145.0,137.0,2.0,1.0,4.0,2.0,,,55.0,54.0,54.0,55.0,16.0,16.0,16.0,16.0,5.0,5.0,5.0,5.0,,1.0,12.0,10.0,9.0,12.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,,,
2017-18,919028,14,2017-11-28 20:00:00,"The Hawthorns, West Bromwich",25534,West Brom,Newcastle,2,2,2,2,D,D,1,0,0,1,0,0,0,0,2.0,2.0,8.0,14.0,4.0,4.0,2.0,5.0,2.0,5.0,2.0,1.0,2.0,1.0,,,1.0,,2.0,1.0,5.0,10.0,4.0,5.0,23.0,31.0,67.0,64.0,401.0,435.0,305.0,342.0,47.9,52.1,10.0,14.0,22.0,18.0,18.0,16.0,13.0,7.0,29.0,29.0,29.0,29.0,18.0,17.0,5.0,2.0,,,,,6.0,11.0,7.0,16.0,150.0,158.0,3.0,2.0,2.0,2.0,,,72.0,62.0,62.0,72.0,27.0,27.0,27.0,27.0,1.0,6.0,1.0,6.0,1.0,1.0,13.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,,,,,,2.0,1.0,
2017-18,919029,14,2017-11-29 19:45:00,"Stamford Bridge, London",41365,Chelsea,Swansea,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,21.0,2.0,10.0,,7.0,1.0,4.0,1.0,2.0,,1.0,,2.0,,,,,,16.0,2.0,9.0,1.0,52.0,9.0,71.0,53.0,608.0,404.0,518.0,315.0,61.1,38.9,39.0,3.0,22.0,16.0,15.0,10.0,15.0,14.0,15.0,42.0,15.0,42.0,28.0,25.0,1.0,4.0,,2.0,,,4.0,12.0,10.0,16.0,160.0,148.0,,9.0,,1.0,1.0,,60.0,38.0,38.0,60.0,21.0,9.0,9.0,21.0,15.0,1.0,15.0,1.0,2.0,,10.0,7.0,6.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,
2017-18,919030,14,2017-11-29 20:00:00,"Goodison Park, Liverpool",38242,Everton,West Ham,4,0,0,4,W,L,2,0,0,2,0,0,0,0,4.0,,8.0,7.0,5.0,3.0,2.0,3.0,1.0,1.0,1.0,,2.0,,1.0,1.0,,1.0,2.0,,5.0,5.0,3.0,2.0,22.0,43.0,60.0,73.0,411.0,511.0,325.0,406.0,43.9,56.1,17.0,24.0,19.0,11.0,14.0,7.0,15.0,7.0,49.0,13.0,49.0,13.0,11.0,14.0,,1.0,,,,1.0,17.0,11.0,7.0,8.0,132.0,168.0,3.0,1.0,,4.0,1.0,,62.0,65.0,65.0,62.0,26.0,22.0,22.0,26.0,2.0,6.0,2.0,6.0,1.0,1.0,16.0,6.0,6.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,,,2.0,1.0,,
2017-18,919031,14,2017-11-29 20:00:00,"Etihad Stadium, Manchester",53407,Man City,Southampton,2,1,1,2,W,L,0,0,0,0,0,0,0,0,2.0,1.0,26.0,7.0,12.0,2.0,8.0,3.0,6.0,2.0,2.0,3.0,,1.0,2.0,2.0,,1.0,1.0,1.0,21.0,7.0,15.0,4.0,39.0,18.0,87.0,38.0,778.0,270.0,668.0,157.0,74.3,25.7,33.0,15.0,16.0,15.0,8.0,13.0,9.0,24.0,12.0,32.0,12.0,32.0,30.0,26.0,2.0,6.0,,1.0,,,9.0,7.0,12.0,10.0,169.0,147.0,1.0,10.0,1.0,2.0,,,53.0,48.0,48.0,53.0,19.0,13.0,13.0,19.0,6.0,5.0,6.0,5.0,4.0,2.0,12.0,11.0,11.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,
2017-18,919032,14,2017-11-29 20:00:00,"bet365 Stadium, Stoke",29423,Stoke,Liverpool,0,3,3,0,L,W,0,1,1,0,0,0,0,0,,3.0,10.0,14.0,1.0,7.0,4.0,3.0,5.0,4.0,1.0,4.0,,3.0,1.0,2.0,,1.0,,2.0,2.0,9.0,1.0,6.0,20.0,28.0,69.0,58.0,349.0,548.0,244.0,445.0,39.9,60.1,16.0,21.0,16.0,14.0,11.0,10.0,18.0,13.0,21.0,31.0,21.0,31.0,24.0,23.0,4.0,5.0,,1.0,1.0,,11.0,11.0,10.0,10.0,162.0,150.0,4.0,1.0,3.0,,,1.0,69.0,58.0,58.0,69.0,34.0,25.0,25.0,34.0,5.0,9.0,5.0,10.0,3.0,,8.0,10.0,9.0,8.0,0.0,0.0,0.0,0.0,,,,,4.0,2.0,,
2017-18,919033,15,2017-12-03 13:30:00,"Vitality Stadium, Bournemouth",10764,Bournemouth,Southampton,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,16.0,15.0,5.0,4.0,7.0,9.0,4.0,2.0,1.0,,,,2.0,,,,1.0,1.0,11.0,10.0,6.0,4.0,32.0,37.0,65.0,70.0,415.0,458.0,330.0,371.0,47.8,52.2,25.0,31.0,12.0,23.0,5.0,17.0,10.0,27.0,29.0,17.0,29.0,17.0,16.0,14.0,3.0,4.0,,,,1.0,13.0,10.0,13.0,7.0,145.0,138.0,2.0,4.0,1.0,1.0,,,45.0,64.0,64.0,45.0,13.0,23.0,23.0,13.0,5.0,4.0,5.0,4.0,1.0,1.0,6.0,12.0,11.0,5.0,0.0,0.0,0.0,0.0,,,,,,6.0,,
2017-18,919034,15,2017-12-02 17:30:00,"Emirates Stadium, London",59547,Arsenal,Man Utd,1,3,3,1,L,W,0,2,2,0,0,1,1,0,1.0,3.0,33.0,8.0,16.0,4.0,6.0,1.0,11.0,3.0,3.0,3.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,24.0,6.0,20.0,5.0,74.0,17.0,58.0,43.0,656.0,222.0,562.0,147.0,75.1,24.9,61.0,18.0,18.0,15.0,14.0,7.0,5.0,14.0,10.0,67.0,10.0,67.0,20.0,17.0,3.0,13.0,,,2.0,,7.0,9.0,12.0,11.0,149.0,111.0,2.0,14.0,3.0,1.0,,,48.0,56.0,56.0,48.0,12.0,25.0,25.0,12.0,12.0,1.0,12.0,1.0,1.0,,11.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,,,,,4.0,,,
2017-18,919035,15,2017-12-02 15:00:00,"Amex Stadium, Falmer",30634,Brighton,Liverpool,1,5,5,1,L,W,0,2,2,0,0,0,0,0,1.0,5.0,6.0,12.0,2.0,6.0,3.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,,,,3.0,3.0,8.0,1.0,5.0,20.0,25.0,65.0,70.0,489.0,662.0,398.0,583.0,42.8,57.2,8.0,18.0,18.0,17.0,13.0,12.0,12.0,15.0,15.0,19.0,15.0,19.0,9.0,9.0,2.0,1.0,,,,,9.0,6.0,11.0,11.0,133.0,123.0,2.0,1.0,5.0,1.0,,,46.0,46.0,46.0,46.0,16.0,13.0,13.0,16.0,2.0,2.0,2.0,2.0,2.0,1.0,8.0,7.0,6.0,8.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,2.0,1.0,
2017-18,919036,15,2017-12-02 12:30:00,"Stamford Bridge, London",41538,Chelsea,Newcastle,3,1,1,3,W,L,2,1,1,2,0,0,0,0,3.0,1.0,23.0,8.0,9.0,2.0,8.0,4.0,6.0,2.0,3.0,,2.0,1.0,2.0,,1.0,,1.0,,17.0,6.0,10.0,2.0,46.0,14.0,69.0,51.0,743.0,390.0,647.0,299.0,65.6,34.4,45.0,8.0,17.0,17.0,12.0,10.0,14.0,13.0,13.0,37.0,13.0,37.0,21.0,19.0,2.0,5.0,,,1.0,1.0,6.0,18.0,14.0,14.0,149.0,135.0,1.0,6.0,1.0,3.0,,,68.0,41.0,41.0,68.0,20.0,10.0,10.0,20.0,11.0,4.0,11.0,4.0,1.0,1.0,8.0,13.0,12.0,8.0,0.0,0.0,0.0,0.0,1.0,,1.0,,2.0,1.0,,
2017-18,919037,15,2017-12-02 15:00:00,"Goodison Park, Liverpool",39167,Everton,Huddersfield,2,0,0,2,W,L,0,0,0,0,0,0,0,0,2.0,,6.0,5.0,4.0,3.0,1.0,2.0,1.0,,1.0,,1.0,,,,,,2.0,,4.0,3.0,3.0,1.0,19.0,37.0,67.0,86.0,367.0,396.0,252.0,281.0,47.1,52.9,14.0,12.0,13.0,23.0,10.0,15.0,14.0,13.0,42.0,34.0,42.0,34.0,17.0,24.0,,1.0,,,,,7.0,4.0,14.0,9.0,163.0,169.0,3.0,2.0,,2.0,1.0,,65.0,70.0,70.0,65.0,40.0,29.0,29.0,40.0,2.0,5.0,2.0,5.0,,1.0,12.0,9.0,9.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,,,
2017-18,919038,15,2017-12-02 15:00:00,"King Power Stadium, Leicester",30714,Leicester,Burnley,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,16.0,14.0,3.0,4.0,6.0,7.0,7.0,3.0,,,1.0,,,,1.0,,,,13.0,12.0,8.0,6.0,39.0,31.0,62.0,65.0,415.0,382.0,302.0,282.0,51.6,48.4,25.0,18.0,7.0,23.0,7.0,15.0,4.0,6.0,24.0,27.0,24.0,27.0,20.0,19.0,3.0,7.0,1.0,,,,3.0,9.0,10.0,6.0,177.0,149.0,5.0,2.0,,1.0,1.0,,52.0,50.0,50.0,52.0,25.0,21.0,21.0,25.0,10.0,7.0,10.0,7.0,,,3.0,11.0,11.0,3.0,0.0,0.0,0.0,0.0,,,,,1.0,6.0,,
2017-18,919039,15,2017-12-03 16:00:00,"Etihad Stadium, Manchester",54203,Man City,West Ham,2,1,1,2,W,L,0,1,1,0,0,0,0,0,2.0,1.0,24.0,7.0,8.0,4.0,5.0,3.0,11.0,,2.0,,2.0,,,,,,2.0,1.0,21.0,6.0,17.0,3.0,53.0,14.0,75.0,35.0,753.0,220.0,664.0,158.0,77.0,23.0,53.0,11.0,22.0,20.0,18.0,12.0,6.0,15.0,9.0,37.0,9.0,37.0,23.0,20.0,,9.0,,,,,12.0,13.0,15.0,19.0,149.0,129.0,3.0,6.0,1.0,2.0,,,58.0,52.0,52.0,58.0,17.0,15.0,15.0,17.0,10.0,4.0,10.0,4.0,,1.0,5.0,7.0,7.0,5.0,0.0,0.0,0.0,0.0,,,,,2.0,4.0,,
2017-18,919040,15,2017-12-02 15:00:00,"bet365 Stadium, Stoke",28261,Stoke,Swansea,2,1,1,2,W,L,2,1,1,2,0,0,0,0,2.0,1.0,10.0,10.0,3.0,3.0,6.0,2.0,1.0,5.0,2.0,,1.0,,1.0,,,,2.0,1.0,9.0,7.0,4.0,5.0,24.0,36.0,58.0,57.0,377.0,458.0,295.0,372.0,44.1,55.9,18.0,10.0,13.0,24.0,9.0,13.0,13.0,5.0,35.0,21.0,35.0,21.0,13.0,15.0,5.0,1.0,,,,1.0,7.0,9.0,21.0,11.0,141.0,146.0,3.0,1.0,1.0,2.0,,,57.0,61.0,61.0,57.0,25.0,19.0,19.0,25.0,2.0,6.0,2.0,6.0,1.0,1.0,12.0,10.0,10.0,12.0,0.0,0.0,0.0,0.0,,,,,3.0,,,
2017-18,919041,15,2017-12-02 15:00:00,"Vicarage Road, Watford",20278,Watford,Spurs,1,1,1,1,D,D,1,1,1,1,0,1,1,0,1.0,1.0,6.0,8.0,2.0,2.0,2.0,4.0,2.0,2.0,,1.0,,1.0,,,1.0,,1.0,1.0,5.0,4.0,4.0,3.0,34.0,22.0,59.0,59.0,399.0,404.0,316.0,329.0,50.5,49.5,22.0,12.0,20.0,21.0,12.0,13.0,11.0,11.0,24.0,30.0,24.0,30.0,19.0,17.0,2.0,2.0,,,,,7.0,4.0,16.0,16.0,154.0,144.0,1.0,1.0,1.0,1.0,,,51.0,59.0,59.0,51.0,19.0,15.0,15.0,19.0,7.0,2.0,7.0,2.0,,2.0,16.0,8.0,8.0,16.0,0.0,0.0,0.0,0.0,,,,,1.0,10.0,,
2017-18,919042,15,2017-12-02 15:00:00,"The Hawthorns, West Bromwich",23531,West Brom,Crystal Palace,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,20.0,10.0,6.0,2.0,8.0,3.0,6.0,5.0,1.0,1.0,,,2.0,1.0,,,,,14.0,9.0,9.0,6.0,41.0,28.0,78.0,64.0,395.0,380.0,288.0,271.0,51.1,48.9,36.0,22.0,15.0,15.0,9.0,12.0,16.0,9.0,21.0,30.0,21.0,30.0,15.0,15.0,5.0,6.0,,1.0,,,10.0,12.0,10.0,7.0,170.0,157.0,2.0,7.0,,,1.0,1.0,64.0,66.0,66.0,64.0,27.0,31.0,31.0,27.0,3.0,7.0,3.0,7.0,3.0,,11.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,
2017-18,919043,16,2017-12-09 15:00:00,"Turf Moor, Burnley",19479,Burnley,Watford,1,0,0,1,W,L,1,0,0,1,0,1,1,0,1.0,,8.0,11.0,5.0,2.0,2.0,8.0,1.0,1.0,,1.0,,,,1.0,,,1.0,,6.0,8.0,5.0,1.0,37.0,34.0,73.0,47.0,377.0,394.0,251.0,276.0,49.0,51.0,20.0,26.0,8.0,10.0,5.0,3.0,13.0,14.0,38.0,34.0,38.0,34.0,19.0,20.0,1.0,1.0,,,,,4.0,5.0,6.0,6.0,171.0,170.0,2.0,4.0,,1.0,1.0,,66.0,58.0,58.0,66.0,41.0,34.0,34.0,41.0,3.0,5.0,3.0,5.0,,,10.0,12.0,12.0,10.0,0.0,0.0,0.0,0.0,,,,,6.0,3.0,,
2017-18,919044,16,2017-12-09 15:00:00,"Selhurst Park, London",24823,Crystal Palace,Bournemouth,2,2,2,2,D,D,2,2,2,2,0,0,0,0,2.0,2.0,24.0,11.0,8.0,5.0,8.0,3.0,8.0,3.0,3.0,1.0,2.0,1.0,3.0,,,,1.0,2.0,15.0,9.0,10.0,7.0,39.0,23.0,63.0,74.0,345.0,442.0,257.0,352.0,45.1,54.9,55.0,21.0,18.0,19.0,9.0,8.0,15.0,10.0,18.0,34.0,18.0,34.0,23.0,25.0,3.0,8.0,,1.0,,,10.0,5.0,13.0,8.0,147.0,134.0,3.0,6.0,2.0,2.0,,,60.0,53.0,53.0,60.0,23.0,12.0,12.0,23.0,6.0,3.0,6.0,3.0,5.0,,14.0,14.0,14.0,12.0,0.0,0.0,0.0,0.0,2.0,,1.0,,5.0,3.0,,
