season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attObxdRight,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,attendance,ballRecovery,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsAgainst,goalsFor,goalsOpenplay,goodHighClaim,ground,halfTimeAgainst,halfTimeFor,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,opponent,opponent_id,outfielderBlock,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,punches,redCard,redCardsAgainst,redCardsFor,result,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,wonContest,wonCorners,wonTackle,yellowCard,backwardPass,bigChanceCreated,bigChanceMissed,bigChanceScored,fwdPass,leftsidePass,overrun,rightsidePass,unsuccessfulTouch,attOneOnOne,contentiousDecision,ptsGainedLosingPos,attLgRight,attemptedTackleFoul,blockedPass,putThrough,subsGoals,successfulPutThrough,ptsDroppedWinningPos,attPenMiss,fiftyFifty,keeperGoals,successfulFiftyFifty,winningGoal,attLgLeft,expectedAssists,expectedGoals,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,expectedGoalsFreekick,totalDistance
2024-25,2444696,23.0,2025-01-25 17:30:00,8,Chelsea,Away,219.0,11.0,,,,,,133.0,7.0,2.0,1.0,2.0,5.0,25.0,352.0,2.0,2.0,22.0,7.0,8.0,6.0,1.0,1.0,1.0,,,,,,,,,,8.0,,,,,,1.0,9.0,6.0,7.0,3.0,,35.0,,3.0,9.0,,3.0,6.0,,,5.0,2.0,37.0,37.0,,12.0,1.0,1.0,1.0,37.0,8.0,6.0,,,2.0,,,1.0,,1.0,1.0,,,7.0,,,1.0,,,,,,1.0,,4.0,4.0,,2.0,60.0,31.0,2.0,1.0,2.0,6.0,4.0,403.0,,,3.0,,53.0,31.0,12.0,,,,,,119.0,119.0,6.0,16.0,11.0,43.0,,,0.0,,,,2.0,1.0,3.0,,3.0,1.0,3.0,,3.0,54.0,333.0,8.0,244.0,33.0,12.0,19.0,3.0,9.0,6.0,1.0,82.0,3.0,190.0,,3.0,16.0,5.0,62.0,2.0,425.0,4.0,0.0,10.0,12.0,2.0,28.0,2.0,572.0,23.0,11.0,4.0,8.0,0.0,78.0,2.0,2.0,1.0,120.0,108.0,2.0,119.0,13.0,,,,,4.0,7.0,14.0,,7.0,3.0,,,,,,,1.17784,1.8002,1.8173,2.3483,,109643.25
2024-25,2444703,24.0,2025-02-03 20:00:00,8,Chelsea,Home,214.0,10.0,3.0,6.0,3.0,,,308.0,5.0,,5.0,2.0,8.0,14.0,516.0,1.0,,18.0,13.0,20.0,15.0,2.0,4.0,2.0,,,,1.0,1.0,,,,,16.0,,,,,,1.0,9.0,5.0,15.0,7.0,,43.0,1.0,10.0,5.0,,4.0,10.0,7.0,,7.0,,43.0,57.0,1.0,14.0,8.0,1.0,1.0,67.0,11.0,10.0,,,1.0,1.0,1.0,,,,,,,6.0,,,1.0,,,,,,8.0,,3.0,3.0,,5.0,47.0,29.0,3.0,,8.0,9.0,3.0,580.0,,,3.0,,60.0,101.0,32.0,,,,,,122.0,122.0,6.0,9.0,21.0,67.9,,,0.0,,,,3.0,1.0,4.0,,,2.0,9.0,3.0,5.0,138.0,500.0,17.0,239.0,18.0,14.0,12.0,4.0,22.0,18.0,2.0,180.0,2.0,380.0,1.0,,18.0,8.0,35.0,,597.0,1.0,0.0,22.0,23.0,1.0,19.0,3.0,779.0,34.0,5.0,4.0,18.0,0.0,86.0,1.0,1.0,1.0,149.0,161.0,,201.0,10.0,,,3.0,,4.0,7.0,21.0,1.0,7.0,,,,,,,,1.19867,1.6667,0.3226,0.4107,0.0338,105617.18
2024-25,2444711,25.0,2025-02-14 20:00:00,8,Chelsea,Away,379.0,20.0,,1.0,1.0,,,286.0,7.0,,3.0,,13.0,17.0,664.0,,1.0,17.0,13.0,13.0,6.0,,2.0,,,,,,,,,,,6.0,,,,,,,8.0,5.0,6.0,2.0,,39.0,,2.0,7.0,,9.0,10.0,3.0,,9.0,1.0,53.0,53.0,,9.0,4.0,,3.0,62.0,15.0,12.0,,,1.0,,,,,,,,,7.0,,,,,,,,2.0,4.0,,7.0,7.0,,3.0,67.0,47.0,2.0,,4.0,2.0,,708.0,,,2.0,,65.0,72.0,28.0,,,,,,123.0,123.0,3.0,11.0,22.0,69.5,,,0.0,,,,2.0,,3.0,,,,6.0,,4.0,118.0,637.0,6.0,402.0,38.0,9.0,20.0,5.0,18.0,13.0,,147.0,,351.0,,,6.0,16.0,36.0,3.0,735.0,3.0,0.0,8.0,19.0,1.0,17.0,2.0,899.0,26.0,9.0,9.0,4.0,0.0,125.0,1.0,1.0,,189.0,215.0,2.0,206.0,10.0,,,,,9.0,6.0,13.0,,6.0,,,,,,,,0.680506,0.5402,,1.8313,,110394.15
2024-25,2444722,26.0,2025-02-22 17:30:00,8,Chelsea,Away,221.0,17.0,1.0,3.0,2.0,2.0,,175.0,6.0,1.0,3.0,2.0,7.0,22.0,393.0,1.0,4.0,10.0,7.0,8.0,10.0,1.0,3.0,3.0,,,,,,,,,,12.0,,,,,,,10.0,2.0,9.0,6.0,,51.0,1.0,3.0,11.0,,3.0,2.0,5.0,,8.0,1.0,50.0,45.0,1.0,25.0,13.0,2.0,3.0,50.0,16.0,15.0,,,,2.0,,1.0,,1.0,1.0,,1.0,6.0,,,1.0,,,,,,13.0,,10.0,10.0,1.0,3.0,53.0,30.0,2.0,1.0,4.0,8.0,7.0,423.0,,,3.0,,47.0,63.0,18.0,,,,,,101.0,101.0,4.0,27.0,17.0,47.8,,,0.0,,,,4.0,,4.0,,,3.0,5.0,,2.0,76.0,372.0,12.0,236.0,28.0,25.0,16.0,3.0,12.0,9.0,4.0,98.0,2.0,222.0,,1.0,21.0,7.0,49.0,1.0,446.0,1.0,0.0,15.0,16.0,6.0,13.0,3.0,626.0,26.0,7.0,3.0,7.0,0.0,75.0,3.0,2.0,1.0,128.0,128.0,1.0,115.0,17.0,,,,,9.0,7.0,12.0,,7.0,3.0,,,,,,,1.62094,2.303,1.9703,2.1245,,110581.62
2024-25,2444737,27.0,2025-02-25 20:15:00,8,Chelsea,Home,248.0,12.0,2.0,5.0,3.0,,1.0,321.0,7.0,,1.0,2.0,18.0,23.0,564.0,1.0,1.0,15.0,8.0,12.0,11.0,2.0,4.0,,,,,1.0,1.0,,,,,13.0,,,,,,1.0,5.0,2.0,13.0,6.0,,45.0,,2.0,4.0,,4.0,4.0,2.0,2.0,11.0,1.0,33.0,42.0,,13.0,9.0,,,67.0,6.0,9.0,1.0,,3.0,1.0,1.0,4.0,1.0,4.0,2.0,2.0,,8.0,,,2.0,,,,,1.0,9.0,,7.0,7.0,1.0,1.0,55.0,38.0,2.0,1.0,7.0,10.0,10.0,603.0,,,3.0,,84.0,73.0,27.0,,,,,,92.0,92.0,6.0,18.0,20.0,59.6,,,0.0,,,,2.0,,2.0,,,,7.0,,5.0,183.0,548.0,17.0,263.0,26.0,13.0,10.0,3.0,10.0,7.0,,211.0,,367.0,,,8.0,20.0,43.0,2.0,620.0,1.0,0.0,19.0,17.0,2.0,15.0,1.0,773.0,39.0,5.0,4.0,9.0,0.0,113.0,6.0,3.0,3.0,171.0,165.0,1.0,171.0,12.0,1.0,,,,5.0,2.0,8.0,,2.0,,,,,,,,1.73833,2.5646,3.0921,0.6621,0.0477,107875.42
2024-25,2444742,28.0,2025-03-09 14:00:00,8,Chelsea,Home,192.0,16.0,3.0,6.0,3.0,1.0,,281.0,1.0,,6.0,3.0,10.0,23.0,467.0,2.0,1.0,9.0,13.0,21.0,14.0,3.0,5.0,2.0,,,,,,,,,,14.0,,1.0,,,,,1.0,2.0,11.0,9.0,,49.0,1.0,8.0,2.0,,12.0,10.0,6.0,1.0,9.0,,44.0,58.0,1.0,21.0,14.0,,,75.0,12.0,13.0,,,2.0,1.0,,1.0,,,1.0,,,1.0,,,1.0,1.0,,,,,14.0,,10.0,10.0,,6.0,69.0,36.0,2.0,,4.0,14.0,7.0,521.0,,,,,54.0,92.0,39.0,,,,,1.0,128.0,128.0,8.0,14.0,18.0,56.6,,,0.0,,,,1.0,2.0,3.0,,,2.0,5.0,,3.0,150.0,450.0,18.0,203.0,33.0,21.0,22.0,9.0,26.0,17.0,2.0,188.0,1.0,364.0,1.0,,15.0,11.0,48.0,,541.0,3.0,0.0,20.0,11.0,1.0,11.0,1.0,731.0,54.0,13.0,12.0,9.0,0.0,83.0,,1.0,,159.0,140.0,1.0,159.0,13.0,,,,,3.0,6.0,12.0,,6.0,,,,,,,,1.26767,1.778,1.5244,0.1508,,104561.9
2024-25,2444751,29.0,2025-03-16 13:30:00,8,Chelsea,Away,178.0,13.0,,4.0,4.0,1.0,1.0,272.0,8.0,,4.0,2.0,10.0,20.0,446.0,,,12.0,13.0,8.0,5.0,,,1.0,,,,,,,,,,8.0,,,,,,,9.0,3.0,3.0,5.0,,32.0,3.0,3.0,6.0,,4.0,5.0,3.0,,7.0,2.0,44.0,34.0,3.0,24.0,9.0,,2.0,78.0,13.0,9.0,,,1.0,1.0,,,,,,,,9.0,,,,,,,,,9.0,,5.0,5.0,1.0,4.0,55.0,26.0,5.0,,2.0,3.0,2.0,493.0,,,2.0,,104.0,41.0,15.0,,,,,,101.0,101.0,1.0,20.0,7.0,59.1,,,0.0,,,,3.0,,4.0,,1.0,1.0,3.0,,5.0,105.0,427.0,5.0,195.0,29.0,24.0,9.0,4.0,13.0,9.0,1.0,140.0,4.0,333.0,,,17.0,11.0,49.0,1.0,515.0,,0.0,8.0,13.0,2.0,15.0,3.0,663.0,10.0,4.0,4.0,8.0,0.0,85.0,,,,152.0,123.0,,155.0,7.0,,,,,7.0,9.0,18.0,,9.0,,,,,,,,0.36686,0.3589,0.1957,0.6746,,98810.72
2024-25,2444765,30.0,2025-04-03 20:00:00,8,Chelsea,Home,158.0,19.0,,5.0,5.0,2.0,1.0,221.0,3.0,,1.0,4.0,10.0,30.0,374.0,,,16.0,14.0,5.0,6.0,,,2.0,,,,,,,,,,11.0,,,,,,,5.0,3.0,8.0,3.0,,45.0,3.0,2.0,7.0,,4.0,10.0,7.0,,8.0,1.0,44.0,43.0,3.0,25.0,12.0,,2.0,71.0,7.0,16.0,,,5.0,2.0,,1.0,,1.0,1.0,,,6.0,,,1.0,,,,,,12.0,1.0,2.0,2.0,,1.0,53.0,25.0,6.0,1.0,2.0,5.0,5.0,407.0,,,3.0,,60.0,74.0,32.0,,,,,,120.0,120.0,7.0,17.0,16.0,50.0,,1.0,0.0,,,,2.0,,2.0,,1.0,2.0,4.0,,4.0,118.0,356.0,9.0,174.0,28.0,25.0,14.0,3.0,22.0,19.0,2.0,154.0,2.0,285.0,,,20.0,10.0,60.0,5.0,437.0,,0.0,11.0,16.0,,21.0,5.0,621.0,34.0,6.0,4.0,15.0,0.0,87.0,4.0,3.0,1.0,135.0,94.0,1.0,121.0,13.0,1.0,1.0,,,3.0,6.0,13.0,,6.0,,,,,,,,0.682797,1.0992,1.7742,1.6978,,109358.31
2024-25,2444771,31.0,2025-04-06 14:00:00,8,Chelsea,Away,183.0,16.0,2.0,5.0,3.0,1.0,2.0,231.0,7.0,3.0,5.0,9.0,6.0,27.0,409.0,,,6.0,8.0,15.0,14.0,4.0,4.0,1.0,,,,,,,,,,15.0,,,,,,2.0,7.0,2.0,12.0,9.0,,56.0,1.0,7.0,6.0,,6.0,7.0,3.0,,12.0,2.0,49.0,43.0,1.0,25.0,12.0,,1.0,66.0,12.0,12.0,,,1.0,2.0,,,,,,,,9.0,,,,,,,,,12.0,,11.0,11.0,1.0,5.0,66.0,37.0,3.0,,7.0,11.0,5.0,465.0,,,1.0,,45.0,61.0,30.0,,,,,,129.0,129.0,5.0,21.0,23.0,59.1,,,0.0,,,,2.0,,2.0,,1.0,1.0,9.0,,4.0,104.0,392.0,18.0,203.0,35.0,25.0,16.0,6.0,18.0,12.0,1.0,144.0,2.0,303.0,,3.0,30.0,6.0,59.0,1.0,488.0,,0.0,21.0,11.0,3.0,7.0,3.0,667.0,31.0,5.0,6.0,8.0,0.0,66.0,2.0,3.0,,158.0,109.0,1.0,155.0,11.0,,,,,4.0,6.0,13.0,,6.0,,,,,,,,0.69095,1.2319,1.0881,0.4758,,104242.93
2024-25,2444783,32.0,2025-04-13 14:00:00,8,Chelsea,Home,187.0,8.0,1.0,17.0,16.0,1.0,1.0,337.0,6.0,1.0,7.0,,7.0,12.0,507.0,2.0,1.0,19.0,24.0,15.0,28.0,1.0,8.0,,,,,,,,,,,25.0,,,,,1.0,1.0,6.0,7.0,19.0,15.0,,44.0,2.0,10.0,8.0,,15.0,23.0,15.0,,5.0,,54.0,39.0,2.0,6.0,4.0,,1.0,70.0,11.0,7.0,,,2.0,1.0,,1.0,,1.0,,1.0,,7.0,,,,1.0,,,,,4.0,2.0,5.0,5.0,,7.0,55.0,37.0,4.0,,12.0,18.0,9.0,555.0,,,1.0,,69.0,96.0,56.0,,,,,,127.0,127.0,4.0,13.0,18.0,73.5,1.0,,0.0,,,,1.0,1.0,2.0,,,,15.0,,3.0,220.0,483.0,30.0,209.0,27.0,6.0,10.0,8.0,47.0,39.0,,263.0,2.0,419.0,1.0,1.0,11.0,7.0,37.0,1.0,581.0,3.0,0.0,34.0,13.0,1.0,20.0,2.0,767.0,56.0,4.0,15.0,7.0,0.0,65.0,4.0,4.0,,179.0,156.0,1.0,181.0,9.0,,,1.0,,5.0,4.0,16.0,1.0,4.0,,,,,,,,2.09527,2.2724,3.2416,1.3355,,107120.74
2024-25,2444794,33.0,2025-04-20 14:00:00,8,Chelsea,Away,237.0,18.0,,6.0,6.0,1.0,1.0,234.0,7.0,,7.0,2.0,9.0,20.0,465.0,,,14.0,7.0,10.0,5.0,2.0,,,,,,1.0,1.0,,,,,9.0,,,,,,3.0,3.0,3.0,9.0,4.0,,62.0,1.0,2.0,4.0,,4.0,15.0,7.0,,10.0,,33.0,38.0,1.0,22.0,13.0,1.0,1.0,70.0,9.0,12.0,,,3.0,2.0,1.0,1.0,,1.0,1.0,,,7.0,,,2.0,2.0,,,,1.0,13.0,,6.0,6.0,1.0,8.0,76.0,49.0,6.0,1.0,3.0,5.0,8.0,506.0,,,3.0,,76.0,74.0,40.0,,,,,,116.0,116.0,9.0,14.0,30.0,59.3,,,0.0,,,,,,,,,,3.0,2.0,4.0,116.0,444.0,9.0,243.0,37.0,22.0,11.0,2.0,26.0,24.0,,162.0,3.0,311.0,2.0,,8.0,9.0,42.0,,528.0,3.0,0.0,13.0,9.0,1.0,16.0,3.0,705.0,31.0,7.0,4.0,5.0,0.0,71.0,1.0,1.0,,162.0,146.0,1.0,149.0,15.0,,,3.0,,5.0,6.0,16.0,1.0,6.0,,,,,,,,1.03476,0.9041,1.1034,0.3582,0.0312,107138.59
2024-25,2444803,34.0,2025-04-26 12:30:00,8,Chelsea,Home,226.0,12.0,2.0,4.0,2.0,1.0,,211.0,3.0,2.0,6.0,5.0,7.0,24.0,433.0,,,21.0,8.0,13.0,6.0,1.0,2.0,,,,,,,,,,,7.0,,,,,,1.0,4.0,2.0,5.0,5.0,,49.0,1.0,1.0,5.0,,10.0,8.0,4.0,,8.0,2.0,41.0,62.0,1.0,20.0,7.0,,,63.0,11.0,11.0,1.0,,1.0,1.0,,1.0,,,1.0,,,5.0,,,1.0,5.0,,,,,7.0,,7.0,7.0,,6.0,73.0,46.0,2.0,,1.0,7.0,7.0,484.0,,,2.0,,67.0,61.0,24.0,,,,,,123.0,123.0,4.0,20.0,16.0,54.7,,1.0,0.0,,,,1.0,2.0,3.0,,1.0,,2.0,,4.0,84.0,419.0,8.0,241.0,26.0,20.0,26.0,8.0,20.0,13.0,,126.0,1.0,285.0,6.0,2.0,20.0,7.0,56.0,1.0,506.0,,0.0,10.0,23.0,1.0,21.0,0.0,703.0,19.0,17.0,10.0,14.0,0.0,67.0,,1.0,,159.0,144.0,,136.0,16.0,,,,,6.0,2.0,10.0,,2.0,,,,,,,,0.268882,0.8812,1.7349,0.9855,,105863.79
2024-25,2444814,35.0,2025-05-04 16:30:00,8,Chelsea,Home,187.0,10.0,,1.0,1.0,,,114.0,8.0,1.0,6.0,1.0,6.0,16.0,300.0,3.0,,12.0,4.0,8.0,13.0,,1.0,5.0,,,,,,,,,,15.0,1.0,,,,1.0,,9.0,2.0,14.0,3.0,,57.0,1.0,4.0,9.0,,3.0,3.0,1.0,,4.0,1.0,32.0,47.0,1.0,32.0,13.0,,,53.0,10.0,11.0,,,1.0,,,1.0,,1.0,1.0,,,8.0,,,1.0,1.0,,,,,13.0,2.0,14.0,14.0,1.0,6.0,60.0,32.0,6.0,2.0,6.0,8.0,7.0,334.0,,,4.0,,34.0,32.0,9.0,,,,,1.0,88.0,88.0,5.0,23.0,22.0,35.2,1.0,1.0,0.0,,,,1.0,,1.0,,2.0,5.0,6.0,1.0,3.0,62.0,281.0,14.0,201.0,29.0,32.0,14.0,2.0,6.0,4.0,5.0,94.0,1.0,161.0,1.0,1.0,14.0,7.0,48.0,6.0,356.0,4.0,0.0,17.0,19.0,1.0,12.0,2.0,541.0,37.0,9.0,3.0,13.0,0.0,64.0,4.0,3.0,2.0,124.0,78.0,2.0,90.0,10.0,,,,,3.0,13.0,19.0,,13.0,,,,,,,,1.33622,3.1339,2.8971,0.2312,,107535.64
2024-25,2444825,36.0,2025-05-11 12:00:00,8,Chelsea,Away,147.0,18.0,1.0,3.0,2.0,,,292.0,7.0,3.0,7.0,6.0,7.0,28.0,436.0,1.0,,9.0,8.0,12.0,7.0,1.0,2.0,1.0,,,,,,,,,,8.0,,,,,,,14.0,1.0,6.0,4.0,,41.0,,4.0,5.0,,8.0,12.0,5.0,,1.0,,35.0,49.0,,16.0,5.0,1.0,,60.0,13.0,9.0,,,,,,,,,,,,12.0,,,,,,,,,5.0,,5.0,5.0,,7.0,62.0,34.0,2.0,,2.0,6.0,3.0,473.0,,,3.0,,75.0,61.0,25.0,,,,,,110.0,110.0,3.0,17.0,11.0,55.3,,,0.0,,,,4.0,,4.0,,,1.0,3.0,1.0,3.0,128.0,415.0,8.0,160.0,33.0,16.0,22.0,6.0,23.0,17.0,1.0,162.0,,364.0,,3.0,26.0,7.0,66.0,,501.0,1.0,1.0,10.0,15.0,2.0,9.0,2.0,663.0,23.0,13.0,8.0,7.0,0.0,59.0,1.0,1.0,,141.0,140.0,2.0,161.0,13.0,,1.0,,,5.0,7.0,14.0,,7.0,,,,,,,,0.603229,0.6895,0.4766,1.8001,,98675.35
2024-25,2444834,37.0,2025-05-16 20:15:00,8,Chelsea,Home,156.0,12.0,1.0,1.0,,1.0,,170.0,2.0,,7.0,3.0,10.0,17.0,325.0,,1.0,13.0,14.0,9.0,4.0,1.0,3.0,,,,,,1.0,,,,,7.0,,,,1.0,,,4.0,,6.0,5.0,,57.0,2.0,4.0,4.0,,7.0,9.0,1.0,1.0,10.0,1.0,49.0,46.0,2.0,15.0,8.0,,,55.0,10.0,12.0,,,2.0,,1.0,1.0,,1.0,1.0,,,2.0,,,1.0,2.0,,,,,8.0,1.0,5.0,5.0,,7.0,57.0,25.0,2.0,,3.0,3.0,3.0,382.0,,,,,60.0,63.0,15.0,,,,,1.0,134.0,134.0,4.0,17.0,29.0,46.6,1.0,,0.0,,,,1.0,,1.0,,,,4.0,,2.0,87.0,308.0,6.0,175.0,27.0,15.0,20.0,3.0,13.0,10.0,,125.0,2.0,241.0,2.0,,29.0,10.0,53.0,3.0,403.0,,0.0,11.0,18.0,1.0,15.0,1.0,583.0,16.0,7.0,7.0,15.0,0.0,57.0,3.0,2.0,1.0,138.0,100.0,2.0,108.0,14.0,,1.0,,,3.0,10.0,22.0,,10.0,,,,,,,,0.681599,0.8158,0.8248,0.1654,0.0385,107193.08
2024-25,2444846,38.0,2025-05-25 16:00:00,8,Chelsea,Away,165.0,9.0,,1.0,1.0,,,163.0,6.0,,5.0,2.0,11.0,13.0,327.0,,,14.0,10.0,9.0,4.0,,2.0,,,,,,,,,,,3.0,,,,,,,8.0,2.0,4.0,2.0,,48.0,2.0,2.0,2.0,,4.0,8.0,2.0,1.0,5.0,,37.0,38.0,2.0,36.0,21.0,,1.0,57.0,11.0,10.0,,,1.0,1.0,,1.0,,1.0,,1.0,,9.0,,,,5.0,,,,,21.0,,4.0,4.0,,5.0,72.0,36.0,7.0,,1.0,4.0,2.0,377.0,,,3.0,,64.0,55.0,18.0,,,,,,124.0,124.0,5.0,19.0,14.0,48.2,,,0.0,,,,1.0,1.0,2.0,,,,2.0,,3.0,83.0,304.0,5.0,180.0,20.0,36.0,13.0,,11.0,11.0,,131.0,3.0,240.0,5.0,,26.0,11.0,51.0,1.0,409.0,,0.0,6.0,15.0,,17.0,2.0,577.0,11.0,4.0,4.0,10.0,0.0,71.0,2.0,2.0,1.0,141.0,97.0,2.0,100.0,12.0,,,,,6.0,4.0,11.0,,4.0,,,,,,,,0.529987,1.0857,1.1095,0.1179,,101305.96
2025-26,2561902,1.0,2025-08-17 14:00:00,8,Chelsea,Home,256.0,16.0,4.0,6.0,2.0,1.0,,260.0,6.0,1.0,2.0,6.0,7.0,21.0,510.0,1.0,1.0,20.0,16.0,17.0,7.0,3.0,6.0,,0.0,,,,1.0,,,,,12.0,0.0,,,,,,4.0,7.0,11.0,8.0,,39.0,,9.0,5.0,,11.0,13.0,4.0,0.0,4.0,2.0,47.0,52.0,,19.0,10.0,,1.0,62.0,10.0,10.0,,,3.0,2.0,1.0,,,,,,,7.0,,,0.0,,,,,,10.0,,11.0,11.0,1.0,2.0,70.0,47.0,2.0,0.0,4.0,6.0,3.0,548.0,,,4.0,0.0,72.0,60.0,34.0,,,,,,117.0,117.0,8.0,13.0,13.0,71.5,,1.0,0.0,,,,1.0,3.0,4.0,,1.0,,7.0,1.0,4.0,119.0,492.0,10.0,269.0,29.0,19.0,24.0,10.0,29.0,19.0,,151.0,2.0,328.0,,1.0,19.0,7.0,49.0,,568.0,1.0,0.0,19.0,13.0,4.0,21.0,2.0,763.0,31.0,12.0,11.0,6.0,0.0,54.0,1.0,2.0,,129.0,197.0,,188.0,19.0,,,,,6.0,6.0,13.0,0.0,6.0,,,,0.0,,0.0,,1.3362,1.6046,0.6538,0.2606,0.0498,101102.05
2025-26,2561914,2.0,2025-08-22 20:00:00,8,Chelsea,Away,263.0,10.0,1.0,3.0,2.0,1.0,,245.0,7.0,,5.0,5.0,19.0,17.0,505.0,,1.0,12.0,14.0,15.0,3.0,,4.0,1.0,0.0,,,,,,,,,8.0,0.0,,,,,,9.0,3.0,10.0,2.0,,36.0,,1.0,5.0,,5.0,6.0,4.0,1.0,7.0,,39.0,45.0,,17.0,10.0,,,63.0,10.0,7.0,,,1.0,,,4.0,,3.0,2.0,2.0,,7.0,,,2.0,1.0,,,,1.0,10.0,,4.0,4.0,1.0,5.0,62.0,40.0,7.0,4.0,1.0,6.0,7.0,557.0,,,3.0,0.0,72.0,55.0,18.0,,,,,,103.0,103.0,2.0,12.0,17.0,59.2,,,0.0,,,,2.0,1.0,3.0,,2.0,1.0,4.0,,5.0,83.0,485.0,7.0,279.0,25.0,17.0,8.0,5.0,15.0,10.0,1.0,123.0,7.0,313.0,1.0,,18.0,19.0,43.0,2.0,577.0,,0.0,12.0,19.0,1.0,14.0,1.0,714.0,26.0,4.0,5.0,13.0,0.0,85.0,6.0,2.0,5.0,147.0,176.0,,169.0,4.0,,,3.0,,7.0,4.0,10.0,0.0,4.0,,,,0.0,,0.0,,1.47202,2.7427,5.1386,0.3267,,105029.72
2025-26,2561917,3.0,2025-08-30 12:30:00,8,Chelsea,Home,232.0,15.0,3.0,4.0,1.0,2.0,,201.0,6.0,1.0,3.0,2.0,8.0,17.0,429.0,,1.0,17.0,13.0,17.0,8.0,2.0,5.0,1.0,0.0,,,,,,,,,6.0,1.0,,,,,,8.0,3.0,10.0,3.0,,48.0,1.0,6.0,3.0,1.0,6.0,4.0,4.0,0.0,18.0,,56.0,60.0,1.0,20.0,16.0,,1.0,64.0,11.0,16.0,,,3.0,1.0,,1.0,1.0,1.0,,1.0,,7.0,,,0.0,,,,,,16.0,,18.0,18.0,1.0,3.0,66.0,39.0,4.0,2.0,1.0,10.0,6.0,468.0,,,3.0,0.0,64.0,60.0,26.0,,,,,1.0,127.0,127.0,4.0,17.0,22.0,53.8,,,0.0,,,,2.0,1.0,1.0,,,1.0,1.0,1.0,4.0,111.0,406.0,11.0,247.0,33.0,20.0,19.0,4.0,13.0,9.0,1.0,142.0,2.0,260.0,,1.0,16.0,8.0,47.0,3.0,494.0,,0.0,13.0,19.0,2.0,18.0,2.0,705.0,27.0,8.0,6.0,9.0,0.0,79.0,1.0,1.0,2.0,138.0,147.0,2.0,130.0,18.0,,1.0,,,5.0,3.0,8.0,0.0,3.0,,,,0.0,,0.0,,0.832111,2.3502,3.1877,0.1025,,107608.29
