season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,expectedGoals_h,expectedGoals_a,expectedGoalsOnTarget_h,expectedGoalsOnTarget_a,hitWoodwork_h,hitWoodwork_a,expectedAssists_h,expectedAssists_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,expectedGoalsOnTargetConceded_h,expectedGoalsOnTargetConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,bigChanceScored_h,bigChanceScored_a
2009-10,284195,20,2009-12-30 20:00:00,"Old Trafford, Manchester",74560.0,Man Utd,Wigan,5,0,0,5,W,L,3,0,0,3,0,0,0,0,5.0,,23.0,11.0,11.0,3.0,7.0,5.0,5.0,3.0,,,,,2.0,,,,3.0,,16.0,9.0,12.0,5.0,23.0,6.0,82.0,78.0,613.0,374.0,525.0,295.0,62.1,37.9,,,20.0,26.0,15.0,15.0,17.0,25.0,15.0,46.0,6.0,21.0,3.0,6.0,,,,,6.0,8.0,21.0,9.0,151.0,138.0,,,,5.0,,,1.0,,,,47.0,45.0,45.0,47.0,6.0,6.0,6.0,6.0,7.0,3.0,7.0,3.0,1.0,,7.0,13.0,13.0,7.0,0.0,0.0,0.0,0.0,,,,,3.0,,,
2009-10,284196,20,2009-12-30 19:45:00,"Fratton Park, Portsmouth",20404.0,Portsmouth,Arsenal,1,4,4,1,L,W,0,2,2,0,0,0,0,0,1.0,4.0,12.0,19.0,4.0,5.0,5.0,5.0,3.0,9.0,,,,,,,,,1.0,2.0,7.0,9.0,2.0,8.0,24.0,25.0,67.0,73.0,324.0,619.0,224.0,517.0,34.8,65.2,,,21.0,27.0,16.0,18.0,25.0,22.0,38.0,30.0,15.0,15.0,8.0,3.0,,1.0,,,10.0,5.0,13.0,16.0,181.0,177.0,,,4.0,1.0,,,,,1.0,,42.0,67.0,67.0,42.0,13.0,16.0,16.0,13.0,2.0,10.0,2.0,10.0,,2.0,16.0,3.0,3.0,14.0,0.0,0.0,0.0,0.0,,,,,5.0,4.0,,
2009-10,284197,20,2009-12-28 15:00:00,"bet365 Stadium, Stoke",27211.0,Stoke,Birmingham,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,14.0,14.0,2.0,4.0,7.0,5.0,5.0,5.0,,,,,,,,,,,10.0,8.0,3.0,3.0,43.0,21.0,85.0,75.0,272.0,295.0,175.0,182.0,50.2,49.8,,,15.0,19.0,13.0,14.0,18.0,13.0,48.0,64.0,28.0,26.0,5.0,5.0,,,,,4.0,3.0,12.0,10.0,187.0,191.0,,,1.0,,,,,1.0,,,56.0,64.0,64.0,56.0,24.0,25.0,25.0,24.0,10.0,7.0,10.0,7.0,1.0,,16.0,15.0,14.0,16.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,
2009-10,284198,20,2009-12-28 12:45:00,"White Hart Lane, London",35994.0,Spurs,West Ham,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,24.0,5.0,4.0,2.0,14.0,2.0,6.0,1.0,,,,,1.0,,,,,,17.0,4.0,6.0,3.0,22.0,16.0,82.0,66.0,502.0,436.0,402.0,334.0,54.0,46.0,,,18.0,23.0,15.0,19.0,29.0,25.0,27.0,33.0,16.0,19.0,1.0,6.0,,,,1.0,5.0,5.0,14.0,11.0,165.0,159.0,,,,2.0,,,1.0,,,,54.0,53.0,53.0,54.0,17.0,16.0,16.0,17.0,9.0,3.0,9.0,3.0,,,9.0,15.0,14.0,9.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,
2009-10,284199,20,2009-12-28 19:45:00,"Molineux Stadium, Wolverhampton",28957.0,Wolves,Man City,0,3,3,0,L,W,0,1,1,0,0,0,0,0,,3.0,14.0,16.0,3.0,4.0,7.0,9.0,4.0,3.0,,,,,,,,,,2.0,8.0,13.0,3.0,5.0,29.0,7.0,90.0,65.0,466.0,446.0,361.0,352.0,52.2,47.8,,,13.0,16.0,10.0,14.0,15.0,19.0,19.0,53.0,13.0,28.0,3.0,4.0,,,,,1.0,3.0,8.0,8.0,163.0,161.0,,,3.0,,,,,1.0,,,30.0,43.0,43.0,30.0,4.0,10.0,10.0,4.0,8.0,3.0,8.0,3.0,,3.0,16.0,11.0,10.0,16.0,0.0,0.0,0.0,0.0,,,,,3.0,4.0,,
2009-10,284200,21,2010-01-09 15:00:00,"Emirates Stadium, London",60053.0,Arsenal,Everton,2,2,2,2,D,D,1,1,1,1,0,0,0,0,2.0,2.0,9.0,8.0,1.0,3.0,2.0,3.0,6.0,2.0,,,,,,,,,1.0,2.0,8.0,6.0,7.0,4.0,25.0,18.0,76.0,67.0,613.0,311.0,521.0,218.0,65.9,34.1,,,20.0,32.0,16.0,21.0,21.0,36.0,30.0,35.0,21.0,15.0,2.0,5.0,,,,,9.0,14.0,22.0,16.0,167.0,168.0,,,2.0,2.0,,,,,,1.0,57.0,62.0,62.0,57.0,12.0,10.0,10.0,12.0,6.0,8.0,6.0,8.0,,,12.0,13.0,11.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,6.0,,
2009-10,284201,21,2010-01-09 17:30:00,"St. Andrew's @ Knighthead Park, Birmingham",28907.0,Birmingham,Man Utd,1,1,1,1,D,D,1,0,0,1,0,1,1,0,1.0,1.0,7.0,21.0,4.0,3.0,1.0,5.0,2.0,13.0,,,,,,,,,,,3.0,13.0,3.0,8.0,22.0,24.0,88.0,92.0,317.0,523.0,188.0,386.0,37.2,62.8,,,27.0,27.0,18.0,18.0,21.0,23.0,42.0,34.0,23.0,14.0,13.0,2.0,,,,,9.0,3.0,15.0,24.0,207.0,230.0,,,1.0,1.0,,,,,1.0,,57.0,60.0,60.0,57.0,14.0,13.0,13.0,14.0,2.0,12.0,2.0,12.0,,1.0,13.0,13.0,13.0,11.0,0.0,0.0,0.0,0.0,,,,,3.0,5.0,,
2009-10,284202,21,2010-03-10 19:45:00,"Turf Moor, Burnley",,Burnley,Stoke,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,12.0,10.0,4.0,2.0,7.0,5.0,1.0,3.0,,,,,,,,,1.0,1.0,9.0,10.0,2.0,5.0,19.0,34.0,92.0,93.0,370.0,311.0,212.0,170.0,54.7,45.3,,,12.0,15.0,12.0,15.0,17.0,26.0,46.0,41.0,27.0,21.0,3.0,1.0,,,,,3.0,5.0,8.0,6.0,221.0,211.0,,,1.0,1.0,,,,,,,49.0,54.0,54.0,49.0,21.0,23.0,23.0,21.0,3.0,4.0,4.0,4.0,2.0,1.0,13.0,11.0,11.0,13.0,0.0,0.0,0.0,0.0,,,,,,3.0,,
2009-10,284203,21,2010-02-03 20:00:00,"Craven Cottage, London",21934.0,Fulham,Portsmouth,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,17.0,14.0,5.0,5.0,6.0,5.0,6.0,4.0,,,,,,,,,,,13.0,11.0,9.0,8.0,27.0,24.0,71.0,92.0,428.0,451.0,307.0,336.0,48.9,51.1,,,19.0,20.0,13.0,15.0,16.0,18.0,35.0,27.0,20.0,11.0,4.0,6.0,,1.0,,1.0,8.0,7.0,12.0,13.0,192.0,187.0,,,,1.0,,,1.0,,,,65.0,55.0,55.0,65.0,26.0,15.0,15.0,26.0,5.0,5.0,5.0,5.0,2.0,,12.0,13.0,13.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,
2009-10,284204,21,2010-02-02 19:45:00,"The MKM Stadium, Hull",,Hull,Chelsea,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,9.0,24.0,2.0,10.0,4.0,11.0,3.0,3.0,,,,,,,,,1.0,,8.0,16.0,4.0,10.0,17.0,21.0,74.0,74.0,272.0,523.0,188.0,428.0,36.1,63.9,,,18.0,36.0,12.0,22.0,22.0,22.0,59.0,30.0,32.0,16.0,2.0,3.0,1.0,,,,6.0,6.0,16.0,11.0,185.0,158.0,,,1.0,1.0,,,,,,,46.0,64.0,64.0,46.0,10.0,13.0,13.0,10.0,6.0,9.0,6.0,9.0,2.0,,12.0,13.0,12.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0,,
2009-10,284205,21,2010-01-20 20:00:00,"Anfield, Liverpool",42016.0,Liverpool,Spurs,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,14.0,10.0,5.0,3.0,8.0,2.0,1.0,5.0,,,,,1.0,,,,1.0,,9.0,8.0,4.0,7.0,24.0,22.0,91.0,80.0,344.0,424.0,215.0,312.0,44.8,55.2,,,26.0,20.0,17.0,15.0,25.0,28.0,32.0,39.0,16.0,23.0,5.0,2.0,1.0,,,,6.0,5.0,13.0,22.0,190.0,189.0,,,,2.0,,,1.0,,,,75.0,73.0,73.0,75.0,27.0,36.0,36.0,27.0,2.0,3.0,2.0,3.0,2.0,,11.0,17.0,16.0,11.0,0.0,0.0,0.0,0.0,1.0,,1.0,,2.0,5.0,,
2009-10,284206,21,2010-01-11 20:00:00,"Etihad Stadium, Manchester",40292.0,Man City,Blackburn,4,1,1,4,W,L,2,0,0,2,0,0,0,0,4.0,1.0,14.0,11.0,6.0,3.0,5.0,8.0,3.0,,,,,,1.0,,,,2.0,,9.0,8.0,5.0,1.0,13.0,25.0,81.0,91.0,496.0,342.0,383.0,219.0,59.1,40.9,,,27.0,17.0,22.0,10.0,18.0,20.0,35.0,35.0,18.0,22.0,,3.0,,,,1.0,3.0,6.0,13.0,17.0,178.0,189.0,,,1.0,4.0,,,,,,,66.0,49.0,49.0,66.0,21.0,23.0,23.0,21.0,4.0,3.0,4.0,3.0,,1.0,6.0,12.0,12.0,6.0,0.0,0.0,0.0,0.0,,,,,4.0,2.0,,
2009-10,284207,21,2010-03-09 19:45:00,"Stadium of Light, Sunderland",36087.0,Sunderland,Bolton,4,0,0,4,W,L,1,0,0,1,0,1,1,0,4.0,,13.0,12.0,8.0,1.0,5.0,8.0,,3.0,,,,,1.0,,,,3.0,,11.0,10.0,7.0,3.0,17.0,43.0,69.0,77.0,385.0,364.0,279.0,254.0,50.9,49.1,,,38.0,28.0,29.0,22.0,24.0,33.0,55.0,28.0,25.0,15.0,3.0,,,,,,8.0,6.0,23.0,25.0,192.0,207.0,,,,4.0,,,1.0,,,,80.0,71.0,71.0,80.0,25.0,21.0,21.0,25.0,2.0,7.0,2.0,7.0,,1.0,14.0,11.0,11.0,14.0,0.0,0.0,0.0,0.0,1.0,,1.0,,4.0,1.0,1.0,
2009-10,284208,21,2010-03-23 20:00:00,"Boleyn Ground, London",33988.0,West Ham,Wolves,1,3,3,1,L,W,0,1,1,0,0,0,0,0,1.0,3.0,21.0,5.0,9.0,3.0,8.0,1.0,4.0,1.0,,,,,1.0,1.0,,,1.0,2.0,15.0,4.0,8.0,3.0,30.0,20.0,80.0,76.0,417.0,350.0,316.0,250.0,55.2,44.8,,,18.0,22.0,16.0,17.0,4.0,14.0,40.0,50.0,20.0,31.0,1.0,4.0,,,1.0,,3.0,5.0,14.0,15.0,177.0,160.0,,,3.0,1.0,,,,,,,64.0,52.0,52.0,64.0,17.0,19.0,19.0,17.0,7.0,5.0,8.0,5.0,1.0,,9.0,24.0,24.0,8.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,
2009-10,284209,21,2010-03-16 19:45:00,"The Brick Community Stadium, Wigan",16186.0,Wigan,Aston Villa,1,2,2,1,L,W,1,1,1,1,0,0,0,0,1.0,2.0,13.0,20.0,3.0,7.0,6.0,9.0,4.0,4.0,,,,,,,,,1.0,,10.0,18.0,6.0,9.0,33.0,18.0,81.0,76.0,345.0,293.0,257.0,203.0,54.0,46.0,,,23.0,26.0,17.0,20.0,19.0,19.0,49.0,53.0,29.0,24.0,6.0,4.0,,,,,9.0,16.0,13.0,12.0,160.0,178.0,,,2.0,1.0,,,,,1.0,,67.0,74.0,74.0,67.0,11.0,29.0,29.0,11.0,7.0,8.0,7.0,8.0,1.0,2.0,10.0,19.0,17.0,10.0,0.0,0.0,0.0,0.0,,,,,1.0,5.0,,
2009-10,284210,22,2010-01-17 13:30:00,"Villa Park, Birmingham",35646.0,Aston Villa,West Ham,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,19.0,9.0,3.0,1.0,10.0,7.0,6.0,1.0,,,,,1.0,,,,,,13.0,8.0,5.0,2.0,29.0,17.0,94.0,47.0,434.0,341.0,338.0,262.0,57.3,42.7,,,35.0,18.0,25.0,13.0,18.0,20.0,23.0,40.0,17.0,26.0,1.0,6.0,,1.0,,,5.0,2.0,14.0,21.0,167.0,161.0,,,,,,,1.0,1.0,,,63.0,43.0,43.0,63.0,14.0,11.0,11.0,14.0,15.0,4.0,16.0,4.0,2.0,,9.0,13.0,12.0,8.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,,
2009-10,284211,22,2010-01-17 15:00:00,"Ewood Park, Blackburn",21287.0,Blackburn,Fulham,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,11.0,16.0,6.0,4.0,4.0,6.0,1.0,6.0,,,,,,1.0,,,1.0,,6.0,13.0,4.0,9.0,20.0,26.0,88.0,65.0,347.0,496.0,230.0,369.0,40.6,59.4,,,15.0,22.0,11.0,17.0,22.0,15.0,58.0,39.0,31.0,20.0,6.0,1.0,1.0,1.0,,,6.0,6.0,13.0,13.0,187.0,198.0,,,,2.0,,,1.0,,,,66.0,61.0,61.0,66.0,36.0,18.0,18.0,36.0,3.0,5.0,3.0,6.0,2.0,2.0,16.0,10.0,9.0,15.0,0.0,0.0,0.0,0.0,,,,,3.0,5.0,,
2009-10,284212,22,2010-01-17 16:00:00,"Toughsheet Community Stadium, Bolton",23893.0,Bolton,Arsenal,0,2,2,0,L,W,0,1,1,0,0,0,0,0,,2.0,16.0,15.0,4.0,5.0,7.0,5.0,5.0,5.0,,,,,,,,,,1.0,11.0,10.0,6.0,6.0,36.0,20.0,100.0,73.0,374.0,534.0,224.0,404.0,41.1,58.9,,,29.0,20.0,22.0,17.0,32.0,20.0,27.0,40.0,20.0,14.0,4.0,5.0,,,,,11.0,5.0,17.0,22.0,214.0,214.0,,,2.0,,,,,1.0,,,61.0,69.0,69.0,61.0,21.0,25.0,25.0,21.0,2.0,4.0,2.0,4.0,1.0,1.0,13.0,8.0,6.0,13.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,
2009-10,284213,22,2010-01-16 15:00:00,"Stamford Bridge, London",41776.0,Chelsea,Sunderland,7,2,2,7,W,L,4,0,0,4,0,0,0,0,7.0,2.0,29.0,6.0,11.0,3.0,12.0,3.0,6.0,,,,,,2.0,,,,6.0,1.0,25.0,5.0,14.0,2.0,24.0,25.0,85.0,74.0,658.0,285.0,575.0,202.0,69.3,30.7,,,15.0,23.0,12.0,12.0,16.0,22.0,26.0,44.0,16.0,23.0,,6.0,,,,,4.0,10.0,15.0,12.0,156.0,144.0,,,2.0,7.0,,,,,,,44.0,44.0,44.0,44.0,9.0,13.0,13.0,9.0,15.0,1.0,15.0,1.0,2.0,,4.0,10.0,10.0,4.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,
2009-10,284214,22,2010-01-16 17:30:00,"Goodison Park, Liverpool",37378.0,Everton,Man City,2,0,0,2,W,L,2,0,0,2,0,0,0,0,2.0,,16.0,10.0,6.0,4.0,8.0,4.0,2.0,2.0,,,,,2.0,,,,,,11.0,7.0,5.0,4.0,20.0,17.0,74.0,55.0,370.0,392.0,261.0,300.0,49.6,50.4,,,19.0,25.0,16.0,19.0,22.0,15.0,19.0,40.0,10.0,18.0,2.0,2.0,,,,,4.0,9.0,19.0,12.0,177.0,159.0,,,,2.0,,,1.0,,,,61.0,50.0,50.0,61.0,19.0,8.0,8.0,19.0,11.0,3.0,11.0,3.0,1.0,2.0,14.0,15.0,14.0,13.0,0.0,0.0,0.0,0.0,1.0,,1.0,,3.0,1.0,,
2009-10,284215,22,2010-01-16 15:00:00,"Old Trafford, Manchester",75120.0,Man Utd,Burnley,3,0,0,3,W,L,0,0,0,0,0,0,0,0,3.0,,27.0,13.0,10.0,4.0,14.0,6.0,3.0,3.0,,,,,,1.0,,,2.0,,25.0,11.0,11.0,5.0,53.0,35.0,77.0,90.0,485.0,343.0,397.0,252.0,59.9,40.1,61.0,22.0,19.0,15.0,13.0,9.0,13.0,18.0,25.0,50.0,11.0,36.0,3.0,3.0,,,,,7.0,4.0,9.0,10.0,147.0,140.0,4.0,7.0,,3.0,,,1.0,,,,40.0,40.0,40.0,40.0,10.0,6.0,6.0,10.0,7.0,1.0,7.0,1.0,,,13.0,8.0,7.0,12.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,
2009-10,284216,22,2010-03-09 19:45:00,"Fratton Park, Portsmouth",18465.0,Portsmouth,Birmingham,1,2,2,1,L,W,0,2,2,0,0,0,0,0,1.0,2.0,13.0,13.0,4.0,4.0,5.0,5.0,4.0,4.0,,,,,,,,,1.0,2.0,10.0,7.0,5.0,5.0,32.0,19.0,87.0,80.0,411.0,417.0,305.0,311.0,51.0,49.0,,,19.0,18.0,11.0,13.0,14.0,17.0,25.0,46.0,8.0,24.0,4.0,4.0,,,,,4.0,9.0,13.0,8.0,181.0,180.0,,,2.0,1.0,,,,,,,54.0,50.0,50.0,54.0,12.0,17.0,17.0,12.0,6.0,5.0,6.0,5.0,,,12.0,15.0,14.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,4.0,,
2009-10,284217,22,2010-01-16 12:45:00,"bet365 Stadium, Stoke",27247.0,Stoke,Liverpool,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,10.0,8.0,2.0,1.0,4.0,5.0,4.0,2.0,,,,,,1.0,,,1.0,,6.0,5.0,2.0,,30.0,23.0,101.0,101.0,314.0,389.0,190.0,238.0,44.8,55.2,,,11.0,25.0,8.0,17.0,21.0,19.0,50.0,70.0,28.0,39.0,2.0,3.0,,,1.0,,3.0,2.0,10.0,7.0,214.0,220.0,,,1.0,1.0,,,,,,,42.0,69.0,69.0,42.0,20.0,28.0,28.0,20.0,10.0,,10.0,,,2.0,13.0,12.0,9.0,13.0,0.0,0.0,0.0,0.0,,,,,,1.0,,
2009-10,284218,22,2010-01-16 15:00:00,"White Hart Lane, London",35729.0,Spurs,Hull,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,30.0,9.0,11.0,,8.0,5.0,11.0,4.0,,,,,,,,,,,22.0,5.0,14.0,1.0,31.0,20.0,68.0,87.0,461.0,276.0,368.0,167.0,62.5,37.5,,,21.0,26.0,16.0,22.0,24.0,12.0,37.0,47.0,18.0,30.0,4.0,11.0,,,,,2.0,11.0,16.0,13.0,180.0,178.0,,,,,,,1.0,1.0,,,75.0,56.0,56.0,75.0,32.0,15.0,15.0,32.0,14.0,1.0,14.0,1.0,3.0,2.0,13.0,12.0,11.0,13.0,0.0,0.0,0.0,0.0,,,,,4.0,1.0,,
2009-10,284219,22,2010-01-16 15:00:00,"Molineux Stadium, Wolverhampton",27604.0,Wolves,Wigan,0,2,2,0,L,W,0,0,0,0,1,1,1,1,,2.0,14.0,21.0,2.0,9.0,7.0,7.0,5.0,5.0,,,,,,1.0,,,,1.0,11.0,15.0,5.0,9.0,43.0,18.0,89.0,86.0,406.0,376.0,293.0,284.0,52.3,47.7,,,11.0,19.0,8.0,13.0,18.0,15.0,27.0,57.0,9.0,18.0,4.0,5.0,1.0,,,,8.0,1.0,13.0,7.0,184.0,165.0,,,2.0,,,,,1.0,,,48.0,59.0,59.0,48.0,18.0,18.0,18.0,18.0,5.0,3.0,4.0,3.0,3.0,,15.0,17.0,17.0,14.0,0.0,0.0,0.0,0.0,,1.0,,,2.0,3.0,,
2009-10,284220,23,2010-01-26 20:00:00,"Toughsheet Community Stadium, Bolton",23986.0,Bolton,Burnley,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,18.0,11.0,3.0,1.0,8.0,6.0,7.0,4.0,,,,,,,,,1.0,,14.0,7.0,9.0,3.0,47.0,33.0,85.0,97.0,286.0,388.0,173.0,252.0,42.4,57.6,30.0,14.0,18.0,21.0,10.0,19.0,20.0,13.0,54.0,47.0,32.0,33.0,4.0,6.0,,3.0,,,6.0,5.0,11.0,10.0,194.0,199.0,1.0,2.0,,1.0,,,1.0,,,,57.0,56.0,56.0,57.0,24.0,16.0,16.0,24.0,4.0,7.0,4.0,7.0,,,12.0,10.0,10.0,12.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,
2009-10,284221,23,2010-01-23 15:00:00,"Old Trafford, Manchester",73933.0,Man Utd,Hull,4,0,0,4,W,L,1,0,0,1,0,0,0,0,4.0,,25.0,8.0,10.0,2.0,10.0,3.0,5.0,3.0,,,,,1.0,,,,3.0,,18.0,5.0,10.0,2.0,26.0,15.0,66.0,83.0,516.0,348.0,420.0,251.0,59.2,40.8,,,15.0,25.0,12.0,20.0,14.0,25.0,32.0,35.0,19.0,22.0,2.0,5.0,1.0,1.0,,,7.0,14.0,15.0,10.0,168.0,159.0,,,,4.0,,,1.0,,,,56.0,55.0,55.0,56.0,17.0,17.0,17.0,17.0,12.0,8.0,12.0,8.0,1.0,,6.0,10.0,10.0,6.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,,
2009-10,284222,23,2010-01-26 19:45:00,"Fratton Park, Portsmouth",18322.0,Portsmouth,West Ham,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,17.0,16.0,8.0,6.0,6.0,8.0,3.0,2.0,,,,,1.0,,,,1.0,,11.0,11.0,5.0,5.0,33.0,29.0,97.0,89.0,409.0,406.0,299.0,291.0,50.1,49.9,,,19.0,28.0,18.0,25.0,22.0,23.0,27.0,43.0,13.0,29.0,2.0,5.0,,,,,10.0,5.0,19.0,14.0,187.0,175.0,,,1.0,1.0,,,,,,,57.0,73.0,73.0,57.0,23.0,19.0,19.0,23.0,6.0,4.0,6.0,4.0,,1.0,17.0,11.0,10.0,16.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,
2009-10,284223,23,2010-02-16 19:45:00,"bet365 Stadium, Stoke",26778.0,Stoke,Man City,1,1,1,1,D,D,0,0,0,0,1,0,0,1,1.0,1.0,10.0,10.0,3.0,1.0,5.0,5.0,2.0,4.0,,,,,,1.0,,,,,6.0,5.0,3.0,2.0,27.0,35.0,80.0,74.0,238.0,413.0,145.0,304.0,36.8,63.2,,,25.0,20.0,15.0,18.0,20.0,9.0,36.0,38.0,20.0,19.0,4.0,2.0,,,,1.0,5.0,2.0,11.0,13.0,163.0,181.0,,,1.0,1.0,,,,,,,58.0,69.0,69.0,58.0,17.0,23.0,23.0,17.0,3.0,3.0,3.0,3.0,3.0,3.0,21.0,15.0,14.0,21.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,
2009-10,284224,23,2010-01-26 20:00:00,"White Hart Lane, London",35467.0,Spurs,Fulham,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,16.0,11.0,5.0,3.0,8.0,3.0,3.0,5.0,,,,,,,,,1.0,,13.0,9.0,5.0,6.0,26.0,16.0,79.0,68.0,467.0,488.0,361.0,368.0,50.1,49.9,,,17.0,20.0,11.0,15.0,27.0,26.0,32.0,35.0,14.0,17.0,5.0,3.0,1.0,,,,2.0,9.0,15.0,13.0,178.0,179.0,,,,2.0,,,1.0,,,,63.0,41.0,41.0,63.0,21.0,8.0,8.0,21.0,11.0,3.0,11.0,3.0,1.0,2.0,13.0,17.0,16.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,5.0,,
2009-10,284225,23,2010-01-26 19:45:00,"Molineux Stadium, Wolverhampton",28763.0,Wolves,Liverpool,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,6.0,8.0,1.0,1.0,2.0,5.0,3.0,2.0,,,,,,,,,,,5.0,7.0,3.0,3.0,31.0,18.0,109.0,103.0,425.0,467.0,251.0,303.0,46.9,53.1,,,18.0,18.0,12.0,11.0,21.0,24.0,39.0,42.0,25.0,25.0,2.0,3.0,,,,,5.0,5.0,13.0,9.0,231.0,242.0,,,,,,,1.0,1.0,,,52.0,52.0,52.0,52.0,20.0,20.0,20.0,20.0,,7.0,,7.0,1.0,,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,
2009-10,284226,23,2010-01-27 19:45:00,"Villa Park, Birmingham",39601.0,Aston Villa,Arsenal,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,11.0,15.0,1.0,3.0,10.0,4.0,,8.0,,,,,,2.0,,,,,6.0,11.0,1.0,7.0,21.0,19.0,78.0,70.0,359.0,392.0,253.0,294.0,48.7,51.3,,,21.0,11.0,12.0,9.0,16.0,26.0,41.0,38.0,25.0,23.0,8.0,,,,,,7.0,3.0,7.0,17.0,179.0,164.0,,,,,,,1.0,1.0,,,61.0,50.0,50.0,61.0,21.0,16.0,16.0,21.0,7.0,7.0,7.0,7.0,1.0,,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,,,,,5.0,1.0,,
2009-10,284227,23,2010-01-27 20:00:00,"Ewood Park, Blackburn",22190.0,Blackburn,Wigan,2,1,1,2,W,L,1,0,0,1,0,0,0,0,2.0,1.0,13.0,11.0,4.0,2.0,6.0,4.0,3.0,5.0,,,,,2.0,,,,1.0,1.0,9.0,8.0,5.0,4.0,20.0,15.0,84.0,83.0,288.0,357.0,182.0,254.0,44.5,55.5,,,24.0,23.0,19.0,17.0,21.0,11.0,45.0,52.0,20.0,31.0,5.0,3.0,,,,1.0,4.0,3.0,13.0,13.0,184.0,174.0,,,1.0,2.0,,,,,,,62.0,66.0,66.0,62.0,21.0,20.0,20.0,21.0,5.0,5.0,5.0,6.0,1.0,1.0,20.0,15.0,14.0,19.0,0.0,0.0,0.0,0.0,,,,,5.0,1.0,,
