season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,blockedPass_h,blockedPass_a
2011-12,360595,13,2011-11-26 12:45:00,"bet365 Stadium, Stoke",26686,Stoke,Blackburn,3,1,1,3,W,L,1,0,0,1,0,0,0,0,3.0,1.0,9.0,16.0,3.0,6.0,4.0,4.0,2.0,6.0,1.0,1.0,,,1.0,1.0,,,3.0,1.0,9.0,8.0,5.0,6.0,22.0,23.0,71.0,80.0,282.0,407.0,195.0,287.0,42.2,57.8,,,18.0,29.0,14.0,22.0,12.0,7.0,59.0,32.0,26.0,21.0,7.0,2.0,,,,,10.0,2.0,17.0,9.0,191.0,189.0,,,1.0,3.0,,,,,35.0,57.0,57.0,35.0,9.0,8.0,8.0,9.0,2.0,6.0,2.0,6.0,1.0,2.0,11.0,6.0,6.0,10.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,,
2011-12,360596,13,2011-11-26 15:00:00,"Stadium of Light, Sunderland",37883,Sunderland,Wigan,1,2,2,1,L,W,1,1,1,1,0,0,0,0,1.0,2.0,19.0,12.0,9.0,4.0,7.0,5.0,3.0,3.0,2.0,1.0,1.0,2.0,3.0,,,,,1.0,13.0,7.0,7.0,4.0,30.0,17.0,84.0,55.0,431.0,389.0,334.0,315.0,52.9,47.1,,,30.0,18.0,24.0,13.0,11.0,4.0,7.0,39.0,4.0,20.0,3.0,3.0,,,1.0,1.0,12.0,8.0,15.0,14.0,158.0,160.0,,,2.0,1.0,,,,,58.0,49.0,49.0,58.0,7.0,7.0,7.0,7.0,3.0,2.0,3.0,2.0,2.0,,12.0,13.0,13.0,12.0,0.0,0.0,0.0,0.0,,1.0,,1.0,2.0,1.0,,
2011-12,360597,13,2011-11-27 13:30:00,"Liberty Stadium, Swansea",20404,Swansea,Aston Villa,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,7.0,12.0,1.0,2.0,4.0,5.0,2.0,5.0,,,,,,,,1.0,,,7.0,10.0,3.0,5.0,17.0,17.0,51.0,69.0,566.0,324.0,493.0,248.0,63.0,37.0,,,17.0,25.0,14.0,20.0,15.0,19.0,29.0,28.0,16.0,19.0,5.0,2.0,1.0,,,,11.0,9.0,16.0,9.0,152.0,140.0,,,,,1.0,1.0,,,49.0,57.0,57.0,49.0,7.0,12.0,12.0,7.0,4.0,6.0,4.0,6.0,1.0,,9.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,,,,,,3.0,,
2011-12,360598,13,2011-11-26 15:00:00,"The Hawthorns, West Bromwich",24801,West Brom,Spurs,1,3,3,1,L,W,1,1,1,1,0,0,0,0,1.0,3.0,11.0,26.0,5.0,11.0,4.0,9.0,2.0,6.0,,2.0,,2.0,,2.0,,,1.0,2.0,11.0,18.0,7.0,12.0,25.0,11.0,72.0,82.0,368.0,483.0,289.0,421.0,43.8,56.2,,,24.0,21.0,18.0,14.0,11.0,14.0,22.0,28.0,14.0,14.0,6.0,2.0,,,,,9.0,5.0,13.0,16.0,143.0,146.0,,,3.0,1.0,,,,,51.0,47.0,47.0,51.0,9.0,7.0,7.0,9.0,1.0,10.0,1.0,10.0,,1.0,11.0,13.0,13.0,10.0,0.0,0.0,0.0,0.0,,1.0,,,1.0,4.0,,
2011-12,360599,14,2011-12-03 17:30:00,"Villa Park, Birmingham",40053,Aston Villa,Man Utd,0,1,1,0,L,W,0,1,1,0,0,0,0,0,,1.0,9.0,14.0,2.0,4.0,4.0,6.0,3.0,4.0,,,,,,,,,,1.0,8.0,13.0,4.0,7.0,20.0,20.0,67.0,74.0,355.0,473.0,238.0,379.0,43.8,56.2,,,16.0,8.0,12.0,6.0,14.0,24.0,29.0,47.0,13.0,24.0,4.0,3.0,1.0,,,,8.0,3.0,5.0,11.0,179.0,183.0,,,1.0,,,1.0,,,52.0,37.0,37.0,52.0,21.0,17.0,17.0,21.0,5.0,5.0,5.0,5.0,,,4.0,12.0,12.0,4.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,,
2011-12,360600,14,2011-12-03 15:00:00,"Ewood Park, Blackburn",23080,Blackburn,Swansea,4,2,2,4,W,L,2,1,1,2,0,1,1,0,4.0,2.0,15.0,10.0,5.0,4.0,6.0,5.0,4.0,1.0,3.0,2.0,4.0,2.0,,1.0,,,3.0,1.0,7.0,9.0,4.0,4.0,20.0,13.0,70.0,53.0,323.0,694.0,238.0,618.0,31.6,68.4,,,27.0,22.0,24.0,15.0,28.0,5.0,22.0,22.0,13.0,10.0,2.0,4.0,,,1.0,,14.0,8.0,12.0,14.0,136.0,146.0,,,2.0,4.0,,,,,56.0,51.0,51.0,56.0,8.0,3.0,3.0,8.0,3.0,4.0,3.0,4.0,2.0,,12.0,13.0,13.0,12.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,,,
2011-12,360601,14,2011-12-04 15:00:00,"Goodison Park, Liverpool",33219,Everton,Stoke,0,1,1,0,L,W,0,1,1,0,0,0,0,0,,1.0,14.0,6.0,,2.0,7.0,2.0,7.0,2.0,1.0,1.0,,,1.0,1.0,,,,1.0,9.0,4.0,4.0,3.0,35.0,10.0,69.0,77.0,489.0,238.0,391.0,141.0,67.4,32.6,,,7.0,17.0,3.0,13.0,12.0,4.0,25.0,64.0,14.0,45.0,1.0,6.0,,,,,4.0,5.0,12.0,3.0,178.0,163.0,,,1.0,,,1.0,,,37.0,48.0,48.0,37.0,11.0,13.0,13.0,11.0,10.0,6.0,10.0,6.0,,2.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,
2011-12,360602,14,2011-12-05 20:00:00,"Craven Cottage, London",25688,Fulham,Liverpool,1,0,0,1,W,L,0,0,0,0,0,1,1,0,1.0,,19.0,20.0,8.0,6.0,6.0,9.0,5.0,5.0,1.0,2.0,1.0,,1.0,2.0,1.0,2.0,,,16.0,16.0,10.0,7.0,21.0,29.0,58.0,66.0,443.0,519.0,355.0,433.0,45.4,54.6,,,22.0,15.0,17.0,11.0,18.0,23.0,38.0,15.0,25.0,8.0,5.0,5.0,,,,1.0,7.0,9.0,3.0,11.0,148.0,154.0,,,,1.0,1.0,,,,52.0,49.0,49.0,52.0,12.0,15.0,15.0,12.0,2.0,10.0,2.0,10.0,1.0,,12.0,10.0,9.0,12.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,,
2011-12,360603,14,2011-12-03 15:00:00,"Etihad Stadium, Manchester",47201,Man City,Norwich,5,1,1,5,W,L,1,0,0,1,0,0,0,0,5.0,1.0,26.0,6.0,10.0,2.0,6.0,4.0,10.0,,3.0,,2.0,,4.0,,,,3.0,1.0,19.0,4.0,15.0,2.0,38.0,13.0,75.0,81.0,692.0,300.0,620.0,210.0,68.8,31.2,,,12.0,14.0,8.0,10.0,17.0,17.0,22.0,40.0,12.0,23.0,,10.0,,,,2.0,2.0,6.0,9.0,7.0,140.0,147.0,,,1.0,5.0,,,,,34.0,28.0,28.0,34.0,5.0,3.0,3.0,5.0,12.0,3.0,12.0,4.0,,1.0,10.0,10.0,10.0,9.0,0.0,0.0,0.0,0.0,,,,,4.0,1.0,,
2011-12,360604,14,2011-12-03 12:45:00,"St. James' Park, Newcastle",52305,Newcastle,Chelsea,0,3,3,0,L,W,0,1,1,0,0,0,0,0,,3.0,16.0,22.0,3.0,9.0,7.0,8.0,6.0,5.0,,3.0,,,,4.0,3.0,2.0,,3.0,10.0,17.0,5.0,11.0,22.0,19.0,84.0,61.0,422.0,395.0,342.0,328.0,52.7,47.3,,,26.0,27.0,17.0,21.0,9.0,14.0,13.0,33.0,9.0,16.0,5.0,7.0,,1.0,,,8.0,12.0,17.0,19.0,155.0,144.0,,,3.0,,,1.0,,,51.0,50.0,50.0,51.0,7.0,8.0,8.0,7.0,6.0,5.0,6.0,5.0,,1.0,7.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,,1.0,,,2.0,2.0,,
2011-12,360605,14,2011-12-03 15:00:00,"Kiyan Prince Foundation Stadium, London",17290,QPR,West Brom,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,11.0,16.0,2.0,5.0,8.0,6.0,1.0,5.0,1.0,,,1.0,1.0,,,,1.0,,8.0,9.0,2.0,5.0,21.0,22.0,87.0,81.0,375.0,408.0,276.0,299.0,48.4,51.6,,,22.0,18.0,14.0,15.0,14.0,8.0,41.0,26.0,25.0,16.0,5.0,1.0,,,,,8.0,8.0,8.0,11.0,181.0,184.0,,,1.0,1.0,,,,,51.0,52.0,52.0,51.0,12.0,20.0,20.0,12.0,3.0,5.0,3.0,5.0,,2.0,8.0,10.0,9.0,6.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,
2011-12,360606,14,2011-12-03 15:00:00,"White Hart Lane, London",35896,Spurs,Bolton,3,0,0,3,W,L,1,0,0,1,0,1,1,0,3.0,,27.0,16.0,12.0,4.0,11.0,6.0,4.0,6.0,6.0,,1.0,,6.0,,1.0,,3.0,,24.0,15.0,14.0,9.0,24.0,21.0,57.0,61.0,542.0,379.0,484.0,292.0,58.9,41.1,,,14.0,20.0,11.0,16.0,17.0,19.0,15.0,26.0,10.0,14.0,6.0,4.0,1.0,2.0,,,6.0,7.0,15.0,9.0,122.0,137.0,,,,3.0,1.0,,,,37.0,45.0,45.0,37.0,11.0,10.0,10.0,11.0,7.0,6.0,7.0,6.0,,3.0,10.0,5.0,5.0,9.0,0.0,0.0,0.0,0.0,,,,,4.0,2.0,,
2011-12,360607,14,2011-12-03 15:00:00,"DW Stadium, Wigan",19280,Wigan,Arsenal,0,4,4,0,L,W,0,2,2,0,0,0,0,0,,4.0,7.0,16.0,3.0,7.0,2.0,7.0,2.0,2.0,,2.0,,2.0,1.0,1.0,,,,3.0,5.0,13.0,4.0,7.0,16.0,21.0,52.0,60.0,336.0,679.0,281.0,607.0,34.6,65.4,,,21.0,12.0,15.0,10.0,14.0,14.0,16.0,8.0,8.0,3.0,2.0,3.0,,1.0,1.0,,10.0,9.0,1.0,14.0,115.0,122.0,,,4.0,,,1.0,,,45.0,35.0,35.0,45.0,3.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0,,,9.0,12.0,12.0,8.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,,
2011-12,360608,14,2011-12-04 16:00:00,"Molineux Stadium, Wolverhampton",25145,Wolves,Sunderland,2,1,1,2,W,L,0,0,0,0,0,0,0,0,2.0,1.0,17.0,20.0,5.0,9.0,3.0,6.0,9.0,5.0,4.0,1.0,2.0,,2.0,2.0,,,2.0,1.0,10.0,15.0,9.0,10.0,31.0,25.0,119.0,81.0,476.0,412.0,342.0,292.0,54.9,45.1,,,9.0,27.0,6.0,21.0,7.0,23.0,24.0,42.0,18.0,20.0,6.0,8.0,,,,,5.0,9.0,17.0,5.0,221.0,192.0,,,1.0,2.0,,,,,57.0,50.0,50.0,57.0,27.0,8.0,8.0,27.0,8.0,3.0,8.0,3.0,,2.0,10.0,12.0,12.0,10.0,0.0,0.0,0.0,0.0,,1.0,,,3.0,2.0,,
2011-12,360609,15,2011-12-10 15:00:00,"Emirates Stadium, London",60062,Arsenal,Everton,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,14.0,10.0,3.0,,6.0,9.0,5.0,1.0,,,,,,,,,1.0,,13.0,6.0,7.0,,21.0,15.0,65.0,56.0,546.0,323.0,458.0,236.0,61.6,38.4,,,16.0,20.0,11.0,18.0,20.0,25.0,18.0,25.0,9.0,19.0,1.0,5.0,,1.0,,,3.0,8.0,14.0,11.0,170.0,157.0,,,,1.0,1.0,,,,49.0,42.0,42.0,49.0,12.0,12.0,12.0,12.0,7.0,4.0,7.0,4.0,1.0,,7.0,14.0,13.0,7.0,0.0,0.0,0.0,0.0,,,,,6.0,9.0,,
2011-12,360610,15,2011-12-10 15:00:00,"University of Bolton Stadium, Bolton",20285,Bolton,Aston Villa,1,2,2,1,L,W,0,2,2,0,0,0,0,0,1.0,2.0,17.0,15.0,7.0,5.0,3.0,6.0,7.0,4.0,1.0,5.0,,1.0,1.0,4.0,,,,2.0,7.0,13.0,6.0,8.0,23.0,19.0,90.0,77.0,367.0,299.0,242.0,194.0,54.4,45.6,,,22.0,27.0,17.0,23.0,10.0,15.0,47.0,40.0,28.0,21.0,4.0,7.0,,,,,8.0,6.0,23.0,10.0,214.0,199.0,,,2.0,1.0,,,,,51.0,61.0,61.0,51.0,15.0,16.0,16.0,15.0,6.0,10.0,6.0,10.0,2.0,,11.0,9.0,8.0,10.0,0.0,0.0,0.0,0.0,,,,,2.0,6.0,,
2011-12,360611,15,2011-12-12 20:00:00,"Stamford Bridge, London",41730,Chelsea,Man City,2,1,1,2,W,L,1,1,1,1,0,1,1,0,2.0,1.0,16.0,7.0,4.0,2.0,6.0,4.0,6.0,1.0,1.0,1.0,2.0,1.0,,,,,1.0,1.0,14.0,5.0,9.0,3.0,26.0,7.0,77.0,52.0,463.0,481.0,383.0,406.0,49.7,50.3,,,16.0,17.0,14.0,13.0,18.0,19.0,5.0,28.0,1.0,13.0,1.0,5.0,,,,,9.0,18.0,13.0,6.0,138.0,131.0,,,1.0,2.0,,,,,55.0,39.0,39.0,55.0,3.0,2.0,2.0,3.0,5.0,1.0,5.0,1.0,1.0,,11.0,20.0,18.0,11.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,3.0,,
2011-12,360612,15,2011-12-10 15:00:00,"Anfield, Liverpool",45016,Liverpool,QPR,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,25.0,7.0,8.0,1.0,7.0,4.0,10.0,2.0,5.0,,1.0,,4.0,,3.0,,1.0,,21.0,6.0,16.0,2.0,16.0,13.0,76.0,65.0,530.0,329.0,433.0,232.0,61.9,38.1,,,6.0,22.0,5.0,16.0,16.0,12.0,20.0,60.0,13.0,37.0,2.0,9.0,,,,,6.0,8.0,11.0,5.0,178.0,157.0,,,,1.0,1.0,,,,36.0,52.0,52.0,36.0,17.0,12.0,12.0,17.0,17.0,5.0,17.0,5.0,,1.0,14.0,7.0,5.0,12.0,0.0,0.0,0.0,0.0,,,,,3.0,,,
2011-12,360613,15,2011-12-10 15:00:00,"Old Trafford, Manchester",75627,Man Utd,Wolves,4,1,1,4,W,L,2,0,0,2,0,0,0,0,4.0,1.0,20.0,11.0,13.0,5.0,2.0,3.0,5.0,3.0,2.0,,1.0,,1.0,,,,4.0,1.0,19.0,9.0,17.0,7.0,19.0,21.0,67.0,82.0,489.0,465.0,394.0,368.0,51.0,49.0,,,18.0,16.0,16.0,10.0,16.0,14.0,46.0,23.0,36.0,14.0,3.0,5.0,,,,,10.0,3.0,11.0,12.0,164.0,161.0,,,1.0,4.0,,,,,45.0,44.0,44.0,45.0,15.0,11.0,11.0,15.0,8.0,2.0,8.0,2.0,1.0,1.0,10.0,9.0,9.0,7.0,0.0,0.0,0.0,0.0,,,,,4.0,2.0,,
2011-12,360614,15,2011-12-10 15:00:00,"Carrow Road, Norwich",26816,Norwich,Newcastle,4,2,2,4,W,L,1,1,1,1,0,1,1,0,4.0,2.0,14.0,13.0,5.0,6.0,2.0,2.0,7.0,5.0,,1.0,,1.0,,,,1.0,2.0,2.0,9.0,10.0,9.0,8.0,19.0,27.0,106.0,58.0,421.0,387.0,316.0,301.0,52.5,47.5,,,18.0,12.0,13.0,6.0,8.0,22.0,44.0,49.0,24.0,26.0,5.0,7.0,,,,1.0,6.0,2.0,7.0,14.0,177.0,167.0,,,2.0,4.0,,,,,35.0,38.0,38.0,35.0,7.0,10.0,10.0,7.0,7.0,2.0,7.0,2.0,1.0,,10.0,8.0,8.0,10.0,0.0,0.0,0.0,0.0,,,,,1.0,,,
2011-12,360615,15,2011-12-11 16:00:00,"bet365 Stadium, Stoke",27529,Stoke,Spurs,2,1,1,2,W,L,2,0,0,2,0,1,1,0,2.0,1.0,13.0,19.0,6.0,9.0,4.0,4.0,3.0,6.0,,,1.0,1.0,,,1.0,1.0,1.0,,8.0,16.0,6.0,12.0,17.0,16.0,74.0,62.0,254.0,471.0,186.0,400.0,35.9,64.1,,,13.0,12.0,9.0,11.0,8.0,5.0,48.0,40.0,24.0,26.0,6.0,3.0,1.0,1.0,,,10.0,7.0,4.0,6.0,162.0,158.0,,,1.0,2.0,,,,,41.0,45.0,45.0,41.0,14.0,14.0,14.0,14.0,7.0,12.0,7.0,12.0,,1.0,9.0,8.0,7.0,9.0,0.0,0.0,0.0,0.0,,1.0,,1.0,,3.0,,
2011-12,360616,15,2011-12-11 13:30:00,"Stadium of Light, Sunderland",39863,Sunderland,Blackburn,2,1,1,2,W,L,0,1,1,0,0,0,0,0,2.0,1.0,23.0,3.0,5.0,2.0,10.0,1.0,8.0,,1.0,,,1.0,1.0,,1.0,,,,11.0,1.0,8.0,1.0,40.0,14.0,120.0,80.0,543.0,271.0,418.0,169.0,67.6,32.4,,,18.0,19.0,16.0,16.0,13.0,26.0,24.0,71.0,11.0,28.0,,8.0,,1.0,,,6.0,10.0,13.0,14.0,216.0,197.0,,,1.0,2.0,,,,,41.0,46.0,46.0,41.0,6.0,10.0,10.0,6.0,9.0,,9.0,,,2.0,11.0,11.0,7.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,
2011-12,360617,15,2011-12-10 15:00:00,"Liberty Stadium, Swansea",19296,Swansea,Fulham,2,0,0,2,W,L,0,0,0,0,0,0,0,0,2.0,,17.0,13.0,5.0,7.0,9.0,5.0,3.0,1.0,,1.0,,,,2.0,1.0,,2.0,,11.0,8.0,5.0,5.0,12.0,12.0,48.0,61.0,544.0,415.0,490.0,338.0,56.6,43.4,,,16.0,17.0,12.0,15.0,10.0,16.0,16.0,14.0,5.0,11.0,1.0,3.0,,,,1.0,4.0,5.0,9.0,10.0,127.0,126.0,,,,2.0,1.0,,,,32.0,38.0,38.0,32.0,4.0,9.0,9.0,4.0,6.0,5.0,6.0,5.0,,,8.0,8.0,7.0,8.0,0.0,0.0,0.0,0.0,,1.0,,,2.0,,,
2011-12,360618,15,2011-12-10 15:00:00,"The Hawthorns, West Bromwich",25446,West Brom,Wigan,1,2,2,1,L,W,1,1,1,1,0,0,0,0,1.0,2.0,23.0,10.0,3.0,4.0,9.0,3.0,11.0,3.0,1.0,,,,1.0,,1.0,,,,19.0,4.0,10.0,3.0,30.0,6.0,81.0,57.0,442.0,457.0,367.0,373.0,50.9,49.1,,,21.0,26.0,15.0,17.0,26.0,12.0,7.0,41.0,3.0,22.0,3.0,11.0,,,,,5.0,3.0,12.0,7.0,161.0,154.0,,,2.0,1.0,,,,,42.0,45.0,45.0,42.0,10.0,4.0,4.0,10.0,13.0,2.0,13.0,2.0,1.0,,12.0,8.0,8.0,10.0,0.0,0.0,0.0,0.0,,1.0,,1.0,3.0,2.0,,
2011-12,360619,16,2011-12-18 14:05:00,"Villa Park, Birmingham",37460,Aston Villa,Liverpool,0,2,2,0,L,W,0,2,2,0,0,0,0,0,,2.0,16.0,17.0,4.0,7.0,6.0,7.0,6.0,3.0,2.0,,,1.0,2.0,1.0,,2.0,,1.0,14.0,11.0,8.0,7.0,15.0,7.0,59.0,58.0,472.0,514.0,383.0,427.0,47.9,52.1,,,21.0,19.0,15.0,16.0,14.0,21.0,16.0,15.0,9.0,11.0,3.0,5.0,1.0,,,,8.0,7.0,10.0,11.0,148.0,153.0,,,2.0,,,1.0,,,51.0,40.0,40.0,51.0,9.0,8.0,8.0,9.0,4.0,11.0,4.0,10.0,2.0,,5.0,15.0,14.0,5.0,0.0,0.0,0.0,0.0,,,,,1.0,7.0,,
2011-12,360620,16,2011-12-17 15:00:00,"Ewood Park, Blackburn",22909,Blackburn,West Brom,1,2,2,1,L,W,0,0,0,0,0,0,0,0,1.0,2.0,16.0,14.0,6.0,4.0,4.0,6.0,6.0,4.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,13.0,13.0,11.0,7.0,24.0,21.0,86.0,67.0,355.0,440.0,264.0,347.0,44.3,55.7,,,13.0,12.0,8.0,10.0,11.0,14.0,37.0,27.0,23.0,15.0,4.0,6.0,,,,,6.0,6.0,3.0,9.0,168.0,166.0,,,2.0,1.0,,,,,43.0,35.0,35.0,43.0,14.0,10.0,10.0,14.0,3.0,7.0,3.0,7.0,,2.0,7.0,13.0,10.0,7.0,0.0,0.0,0.0,0.0,,,,,6.0,4.0,,
2011-12,360621,16,2011-12-17 15:00:00,"Goodison Park, Liverpool",31004,Everton,Norwich,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,29.0,7.0,8.0,1.0,12.0,6.0,9.0,,3.0,,,,3.0,,,,1.0,1.0,22.0,6.0,13.0,1.0,27.0,20.0,77.0,83.0,449.0,288.0,352.0,182.0,61.7,38.3,,,5.0,12.0,5.0,9.0,12.0,13.0,30.0,29.0,16.0,18.0,,9.0,,,,,,9.0,8.0,1.0,181.0,164.0,,,1.0,1.0,,,,,37.0,32.0,32.0,37.0,10.0,10.0,10.0,10.0,13.0,,13.0,,,2.0,11.0,15.0,13.0,10.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,
2011-12,360622,16,2011-12-17 15:00:00,"Craven Cottage, London",25643,Fulham,Bolton,2,0,0,2,W,L,2,0,0,2,0,0,0,0,2.0,,23.0,16.0,5.0,6.0,9.0,8.0,9.0,2.0,4.0,1.0,1.0,,3.0,1.0,,,2.0,,19.0,12.0,12.0,6.0,23.0,21.0,80.0,80.0,440.0,418.0,335.0,318.0,51.2,48.8,,,24.0,22.0,20.0,19.0,16.0,22.0,24.0,40.0,14.0,21.0,2.0,10.0,1.0,1.0,,,10.0,8.0,16.0,19.0,173.0,184.0,,,,2.0,1.0,,,,57.0,48.0,48.0,57.0,14.0,9.0,9.0,14.0,8.0,4.0,8.0,4.0,1.0,1.0,8.0,13.0,11.0,7.0,0.0,0.0,0.0,0.0,,,,,7.0,3.0,,
2011-12,360623,16,2011-12-18 16:10:00,"Etihad Stadium, Manchester",47303,Man City,Arsenal,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,15.0,14.0,6.0,6.0,5.0,3.0,4.0,5.0,3.0,,1.0,,5.0,,1.0,,,,9.0,11.0,6.0,8.0,26.0,19.0,62.0,72.0,416.0,467.0,319.0,377.0,47.0,53.0,,,33.0,24.0,21.0,17.0,26.0,20.0,21.0,20.0,7.0,8.0,5.0,4.0,,3.0,,,10.0,10.0,13.0,27.0,173.0,170.0,,,,1.0,1.0,,,,65.0,58.0,58.0,65.0,12.0,11.0,11.0,12.0,4.0,6.0,4.0,6.0,1.0,2.0,14.0,11.0,10.0,13.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,,
2011-12,360624,16,2011-12-17 15:00:00,"St. James' Park, Newcastle",51767,Newcastle,Swansea,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,22.0,3.0,3.0,,14.0,3.0,5.0,,,,,,,,2.0,,,,14.0,2.0,5.0,,30.0,10.0,92.0,52.0,429.0,467.0,342.0,387.0,49.3,50.7,,,26.0,29.0,20.0,21.0,6.0,12.0,7.0,42.0,1.0,21.0,,5.0,,,,,5.0,6.0,18.0,15.0,162.0,157.0,,,,,1.0,1.0,,,57.0,55.0,55.0,57.0,14.0,9.0,9.0,14.0,9.0,1.0,9.0,1.0,2.0,,12.0,11.0,11.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0,,
2011-12,360625,16,2011-12-18 12:00:00,"Kiyan Prince Foundation Stadium, London",18033,QPR,Man Utd,0,2,2,0,L,W,0,1,1,0,0,0,0,0,,2.0,11.0,22.0,2.0,8.0,8.0,10.0,1.0,4.0,1.0,2.0,,,1.0,3.0,,2.0,,1.0,7.0,20.0,2.0,10.0,27.0,14.0,80.0,72.0,377.0,432.0,275.0,330.0,47.3,52.7,,,24.0,23.0,18.0,19.0,19.0,25.0,30.0,54.0,18.0,26.0,5.0,1.0,,,,,6.0,8.0,9.0,17.0,196.0,199.0,,,2.0,,,1.0,,,50.0,51.0,51.0,50.0,11.0,17.0,17.0,11.0,5.0,10.0,5.0,10.0,1.0,,5.0,9.0,7.0,5.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,,
2011-12,360626,16,2011-12-18 15:00:00,"White Hart Lane, London",36021,Spurs,Sunderland,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,19.0,8.0,4.0,4.0,7.0,3.0,8.0,1.0,2.0,1.0,1.0,,2.0,1.0,,,1.0,,15.0,6.0,10.0,3.0,25.0,19.0,88.0,93.0,562.0,367.0,480.0,268.0,60.3,39.7,,,22.0,33.0,17.0,28.0,13.0,28.0,27.0,19.0,10.0,14.0,1.0,7.0,,,,,3.0,6.0,26.0,16.0,185.0,170.0,,,,1.0,1.0,,,,46.0,50.0,50.0,46.0,10.0,9.0,9.0,10.0,6.0,,6.0,,,,9.0,8.0,8.0,5.0,0.0,0.0,0.0,0.0,,,,,6.0,3.0,,
2011-12,360627,16,2011-12-17 17:30:00,"DW Stadium, Wigan",18320,Wigan,Chelsea,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,14.0,12.0,6.0,2.0,6.0,7.0,2.0,3.0,,,1.0,,,,,,,1.0,9.0,10.0,6.0,5.0,18.0,16.0,66.0,71.0,495.0,469.0,411.0,396.0,50.8,49.2,,,15.0,16.0,10.0,11.0,17.0,26.0,30.0,24.0,18.0,11.0,3.0,3.0,,,,1.0,12.0,12.0,11.0,11.0,143.0,139.0,,,1.0,1.0,,,,,37.0,43.0,43.0,37.0,4.0,6.0,6.0,4.0,7.0,5.0,7.0,5.0,,,11.0,6.0,6.0,9.0,0.0,0.0,0.0,0.0,,,,,,1.0,,
