season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,touchesInOppBox_h,touchesInOppBox_a
2014-15,755524,23,2015-01-31 17:30:00,"Stamford Bridge, London",41620,Chelsea,Man City,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,3.0,9.0,2.0,5.0,1.0,4.0,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,3.0,8.0,2.0,5.0,11.0,15.0,68.0,74.0,416.0,544.0,296.0,436.0,42.8,57.2,29.0,27.0,22.0,25.0,13.0,11.0,21.0,19.0,21.0,19.0,22.0,21.0,,,1.0,,,,12.0,13.0,11.0,24.0,172.0,187.0,4.0,1.0,1.0,1.0,,,,,81.0,69.0,69.0,81.0,25.0,18.0,18.0,25.0,1.0,8.0,1.0,8.0,,,12.0,14.0,14.0,12.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,,
2014-15,755525,23,2015-01-31 15:00:00,"Selhurst Park, London",25197,Crystal Palace,Everton,0,1,1,0,L,W,0,1,1,0,0,0,0,0,,1.0,13.0,14.0,3.0,2.0,5.0,6.0,5.0,6.0,,,,1.0,1.0,,,,,,9.0,11.0,4.0,6.0,39.0,8.0,75.0,59.0,441.0,390.0,344.0,300.0,54.1,45.9,21.0,24.0,17.0,22.0,24.0,19.0,28.0,50.0,28.0,50.0,18.0,16.0,6.0,5.0,1.0,,1.0,,9.0,10.0,10.0,11.0,165.0,141.0,1.0,2.0,1.0,,,1.0,,,75.0,62.0,62.0,75.0,32.0,18.0,18.0,32.0,6.0,1.0,6.0,1.0,3.0,,12.0,14.0,14.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,
2014-15,755526,23,2015-01-31 12:45:00,"The MKM Stadium, Hull",23925,Hull,Newcastle,0,3,3,0,L,W,0,1,1,0,0,0,0,0,,3.0,13.0,12.0,8.0,5.0,3.0,5.0,2.0,2.0,1.0,,,,2.0,,,,,2.0,10.0,10.0,8.0,6.0,15.0,12.0,71.0,57.0,488.0,449.0,377.0,343.0,52.7,47.3,26.0,19.0,18.0,16.0,14.0,23.0,17.0,39.0,17.0,39.0,20.0,20.0,2.0,3.0,,1.0,1.0,,23.0,10.0,12.0,13.0,163.0,149.0,2.0,7.0,3.0,,,1.0,,,67.0,80.0,80.0,67.0,21.0,24.0,24.0,21.0,3.0,3.0,3.0,3.0,2.0,1.0,15.0,13.0,11.0,14.0,0.0,0.0,0.0,0.0,,,,,4.0,,,
2014-15,755527,23,2015-01-31 15:00:00,"Anfield, Liverpool",44718,Liverpool,West Ham,2,0,0,2,W,L,0,0,0,0,0,0,0,0,2.0,,21.0,7.0,7.0,2.0,9.0,2.0,5.0,3.0,2.0,,2.0,,1.0,,,,2.0,,10.0,5.0,6.0,3.0,21.0,15.0,61.0,70.0,542.0,268.0,455.0,163.0,66.1,33.9,26.0,23.0,19.0,18.0,5.0,20.0,44.0,25.0,44.0,25.0,20.0,19.0,3.0,4.0,,2.0,,,6.0,15.0,14.0,13.0,136.0,166.0,2.0,5.0,,2.0,1.0,,,,66.0,58.0,58.0,66.0,14.0,19.0,19.0,14.0,5.0,7.0,5.0,7.0,,,12.0,12.0,11.0,11.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,
2014-15,755528,23,2015-01-31 15:00:00,"Old Trafford, Manchester",75329,Man Utd,Leicester,3,1,1,3,W,L,3,0,0,3,0,0,0,0,3.0,1.0,12.0,4.0,5.0,1.0,4.0,3.0,3.0,,2.0,1.0,2.0,1.0,1.0,,,,1.0,1.0,9.0,3.0,5.0,1.0,25.0,14.0,75.0,62.0,679.0,261.0,599.0,155.0,71.4,28.6,14.0,27.0,11.0,19.0,19.0,26.0,43.0,20.0,43.0,20.0,13.0,14.0,,3.0,1.0,,,1.0,5.0,9.0,11.0,8.0,141.0,156.0,,3.0,1.0,3.0,,,,1.0,55.0,58.0,58.0,55.0,20.0,19.0,19.0,20.0,4.0,3.0,4.0,3.0,,,8.0,12.0,12.0,8.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,
2014-15,755529,23,2015-02-01 16:00:00,"St. Mary's Stadium, Southampton",30943,Southampton,Swansea,0,1,1,0,L,W,0,0,0,0,1,0,0,1,,1.0,15.0,6.0,6.0,1.0,4.0,3.0,5.0,2.0,1.0,,,,2.0,,,1.0,,1.0,9.0,5.0,6.0,2.0,32.0,7.0,110.0,36.0,648.0,402.0,553.0,311.0,63.2,36.8,13.0,13.0,9.0,10.0,9.0,30.0,6.0,45.0,6.0,45.0,22.0,22.0,2.0,7.0,,1.0,,,6.0,10.0,5.0,7.0,164.0,128.0,,4.0,1.0,,,1.0,,,52.0,39.0,39.0,52.0,22.0,10.0,10.0,22.0,9.0,,9.0,,1.0,1.0,11.0,9.0,8.0,10.0,0.0,0.0,0.0,0.0,,,,,,3.0,,
2014-15,755530,23,2015-01-31 15:00:00,"bet365 Stadium, Stoke",27512,Stoke,QPR,3,1,1,3,W,L,2,1,1,2,0,0,0,0,3.0,1.0,15.0,14.0,3.0,4.0,11.0,6.0,1.0,4.0,,1.0,,1.0,,1.0,,1.0,2.0,,10.0,8.0,3.0,4.0,18.0,17.0,51.0,54.0,368.0,352.0,281.0,249.0,51.5,48.5,22.0,23.0,11.0,15.0,12.0,11.0,29.0,36.0,29.0,36.0,8.0,8.0,4.0,1.0,,,,2.0,13.0,9.0,13.0,14.0,159.0,153.0,3.0,,1.0,3.0,,,,,64.0,61.0,61.0,64.0,23.0,17.0,17.0,23.0,3.0,5.0,3.0,5.0,1.0,3.0,11.0,12.0,12.0,9.0,0.0,0.0,0.0,0.0,,,,,5.0,2.0,,
2014-15,755531,23,2015-01-31 15:00:00,"Stadium of Light, Sunderland",44022,Sunderland,Burnley,2,0,0,2,W,L,2,0,0,2,0,0,0,0,2.0,,8.0,13.0,3.0,4.0,2.0,7.0,3.0,2.0,2.0,1.0,2.0,,,1.0,,,2.0,,6.0,13.0,5.0,6.0,17.0,30.0,60.0,80.0,425.0,420.0,305.0,316.0,49.7,50.3,16.0,21.0,13.0,14.0,6.0,22.0,34.0,36.0,34.0,36.0,18.0,18.0,2.0,3.0,,,,,3.0,13.0,13.0,7.0,177.0,159.0,4.0,1.0,,2.0,1.0,,,,63.0,50.0,50.0,63.0,24.0,16.0,16.0,24.0,6.0,3.0,6.0,3.0,,1.0,12.0,12.0,12.0,11.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,,
2014-15,755532,23,2015-01-31 15:00:00,"The Hawthorns, West Bromwich",25079,West Brom,Spurs,0,3,3,0,L,W,0,2,2,0,0,0,0,0,,3.0,13.0,14.0,4.0,4.0,5.0,7.0,4.0,3.0,,,,1.0,,,1.0,,,1.0,12.0,8.0,7.0,3.0,15.0,12.0,63.0,53.0,346.0,615.0,266.0,526.0,37.2,62.8,27.0,16.0,13.0,14.0,14.0,17.0,12.0,31.0,12.0,31.0,19.0,16.0,3.0,3.0,,,,,16.0,5.0,14.0,17.0,130.0,143.0,1.0,4.0,3.0,,,1.0,,,58.0,48.0,48.0,58.0,15.0,8.0,8.0,15.0,6.0,3.0,6.0,3.0,4.0,,8.0,13.0,12.0,7.0,0.0,0.0,0.0,0.0,,1.0,,1.0,2.0,1.0,,
2014-15,755533,24,2015-02-07 15:00:00,"Villa Park, Birmingham",35969,Aston Villa,Chelsea,1,2,2,1,L,W,0,1,1,0,0,0,0,0,1.0,2.0,8.0,12.0,1.0,5.0,5.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,,,,,1.0,2.0,8.0,9.0,3.0,5.0,19.0,13.0,55.0,54.0,500.0,501.0,432.0,415.0,51.0,49.0,13.0,16.0,12.0,14.0,17.0,8.0,30.0,35.0,30.0,35.0,9.0,8.0,3.0,2.0,1.0,,,,7.0,13.0,6.0,7.0,135.0,126.0,3.0,,2.0,1.0,,,,,48.0,45.0,45.0,48.0,15.0,15.0,15.0,15.0,7.0,7.0,7.0,7.0,,,8.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,,,,,2.0,4.0,,
2014-15,755534,24,2015-02-08 12:00:00,"Turf Moor, Burnley",16904,Burnley,West Brom,2,2,2,2,D,D,2,1,1,2,0,0,0,0,2.0,2.0,12.0,12.0,5.0,5.0,2.0,3.0,5.0,4.0,1.0,2.0,1.0,2.0,,1.0,1.0,,2.0,2.0,8.0,9.0,7.0,6.0,26.0,17.0,70.0,78.0,461.0,360.0,362.0,240.0,56.0,44.0,16.0,12.0,13.0,6.0,14.0,3.0,62.0,41.0,62.0,41.0,20.0,20.0,5.0,6.0,1.0,1.0,,,7.0,8.0,6.0,9.0,155.0,179.0,2.0,2.0,2.0,2.0,,,,,57.0,59.0,59.0,57.0,21.0,32.0,32.0,21.0,5.0,6.0,5.0,6.0,,1.0,10.0,15.0,13.0,10.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,
2014-15,755535,24,2015-02-07 17:30:00,"Goodison Park, Liverpool",39621,Everton,Liverpool,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,6.0,17.0,1.0,6.0,4.0,4.0,1.0,7.0,,,,,,,,1.0,,,3.0,13.0,2.0,10.0,21.0,23.0,64.0,66.0,461.0,552.0,387.0,473.0,45.6,54.4,26.0,20.0,18.0,16.0,12.0,11.0,29.0,22.0,29.0,22.0,10.0,11.0,7.0,1.0,,,,,13.0,5.0,10.0,20.0,132.0,132.0,6.0,1.0,,,1.0,1.0,,,48.0,52.0,52.0,48.0,11.0,11.0,11.0,11.0,3.0,6.0,3.0,6.0,,,11.0,7.0,7.0,11.0,0.0,0.0,0.0,0.0,,,,,5.0,2.0,,
2014-15,755536,24,2015-02-07 15:00:00,"King Power Stadium, Leicester",31695,Leicester,Crystal Palace,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,19.0,14.0,5.0,2.0,8.0,8.0,6.0,4.0,,1.0,,1.0,1.0,,1.0,,,1.0,13.0,9.0,8.0,4.0,27.0,16.0,114.0,51.0,486.0,295.0,373.0,191.0,62.2,37.8,17.0,24.0,15.0,21.0,13.0,22.0,17.0,68.0,17.0,68.0,16.0,17.0,4.0,6.0,2.0,2.0,,,9.0,14.0,11.0,5.0,192.0,158.0,1.0,5.0,1.0,,,1.0,,,70.0,98.0,98.0,70.0,33.0,52.0,52.0,33.0,8.0,6.0,8.0,6.0,2.0,2.0,15.0,6.0,6.0,14.0,0.0,0.0,0.0,0.0,,,,,,4.0,,
2014-15,755537,24,2015-02-07 15:00:00,"Etihad Stadium, Manchester",45233,Man City,Hull,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,18.0,7.0,5.0,3.0,5.0,3.0,8.0,1.0,,1.0,,1.0,,1.0,1.0,2.0,,,13.0,3.0,9.0,2.0,32.0,6.0,77.0,46.0,690.0,253.0,593.0,169.0,73.6,26.4,11.0,20.0,4.0,16.0,14.0,21.0,17.0,55.0,17.0,55.0,19.0,21.0,1.0,7.0,,,,,4.0,10.0,18.0,10.0,161.0,119.0,2.0,4.0,1.0,1.0,,,,,55.0,44.0,44.0,55.0,26.0,12.0,12.0,26.0,13.0,1.0,13.0,1.0,,1.0,9.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,
2014-15,755538,24,2015-02-08 14:05:00,"St. James' Park, Newcastle",47763,Newcastle,Stoke,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,9.0,7.0,3.0,3.0,4.0,2.0,2.0,2.0,1.0,,,,2.0,,,,1.0,1.0,9.0,6.0,5.0,5.0,16.0,20.0,51.0,92.0,318.0,440.0,234.0,333.0,41.9,58.1,12.0,20.0,8.0,17.0,18.0,13.0,43.0,26.0,43.0,26.0,15.0,15.0,2.0,2.0,,,,,9.0,16.0,5.0,9.0,144.0,164.0,2.0,2.0,1.0,1.0,,,,,69.0,76.0,76.0,69.0,26.0,35.0,35.0,26.0,5.0,8.0,5.0,8.0,,,14.0,17.0,16.0,14.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,
2014-15,755539,24,2015-02-07 15:00:00,"MATRADE Loftus Road, London",18082,QPR,Southampton,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,12.0,16.0,3.0,5.0,6.0,8.0,3.0,3.0,1.0,,,,1.0,,,1.0,,1.0,9.0,14.0,5.0,8.0,37.0,44.0,72.0,84.0,382.0,451.0,257.0,327.0,45.9,54.1,20.0,21.0,15.0,19.0,6.0,13.0,42.0,39.0,42.0,39.0,11.0,11.0,3.0,2.0,1.0,1.0,,,9.0,14.0,14.0,12.0,182.0,186.0,4.0,3.0,1.0,,,1.0,,,67.0,60.0,60.0,67.0,19.0,18.0,18.0,19.0,3.0,4.0,3.0,4.0,2.0,1.0,13.0,16.0,15.0,13.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,19.0,20.0
2014-15,755540,24,2015-02-07 15:00:00,"Swansea.com Stadium, Swansea",20355,Swansea,Sunderland,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,16.0,4.0,7.0,1.0,6.0,2.0,3.0,1.0,3.0,,1.0,,2.0,,,,1.0,1.0,11.0,4.0,7.0,2.0,17.0,13.0,52.0,67.0,526.0,369.0,443.0,270.0,59.6,40.4,16.0,15.0,11.0,12.0,25.0,12.0,13.0,24.0,13.0,24.0,14.0,16.0,1.0,3.0,,,,,8.0,7.0,4.0,12.0,142.0,140.0,,6.0,1.0,1.0,,,,,49.0,45.0,45.0,49.0,15.0,11.0,11.0,15.0,7.0,1.0,7.0,1.0,1.0,,11.0,13.0,12.0,11.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,
2014-15,755541,24,2015-02-07 12:45:00,"White Hart Lane, London",35659,Spurs,Arsenal,2,1,1,2,W,L,0,1,1,0,0,0,0,0,2.0,1.0,23.0,7.0,8.0,3.0,10.0,3.0,5.0,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,19.0,5.0,11.0,3.0,23.0,15.0,87.0,64.0,482.0,386.0,377.0,270.0,56.0,44.0,21.0,20.0,20.0,15.0,24.0,28.0,30.0,39.0,30.0,39.0,22.0,22.0,1.0,5.0,,,,,11.0,11.0,12.0,15.0,174.0,175.0,2.0,7.0,1.0,2.0,,,,,61.0,68.0,68.0,61.0,18.0,29.0,29.0,18.0,10.0,3.0,10.0,3.0,1.0,,8.0,12.0,12.0,8.0,0.0,0.0,0.0,0.0,,,,,6.0,3.0,,
2014-15,755542,24,2015-02-08 16:15:00,"Boleyn Ground, London",34499,West Ham,Man Utd,1,1,1,1,D,D,0,0,0,0,0,1,1,0,1.0,1.0,13.0,18.0,6.0,6.0,6.0,6.0,1.0,6.0,1.0,1.0,,,1.0,1.0,,,,,8.0,11.0,5.0,7.0,20.0,20.0,57.0,58.0,285.0,414.0,191.0,317.0,41.2,58.8,18.0,20.0,16.0,15.0,15.0,16.0,49.0,48.0,49.0,48.0,23.0,23.0,5.0,1.0,,,1.0,,8.0,4.0,12.0,12.0,148.0,159.0,5.0,5.0,1.0,1.0,,,,,72.0,65.0,65.0,72.0,39.0,30.0,30.0,39.0,9.0,9.0,9.0,9.0,2.0,1.0,7.0,13.0,12.0,7.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,
2014-15,755543,25,2015-02-10 19:45:00,"Emirates Stadium, London",60032,Arsenal,Leicester,2,1,1,2,W,L,2,0,0,2,0,0,0,0,2.0,1.0,17.0,11.0,7.0,4.0,3.0,5.0,7.0,2.0,2.0,1.0,2.0,,1.0,2.0,,,1.0,,11.0,6.0,10.0,4.0,14.0,14.0,49.0,60.0,564.0,405.0,474.0,313.0,57.1,42.9,15.0,22.0,13.0,17.0,10.0,22.0,36.0,12.0,36.0,12.0,16.0,16.0,2.0,7.0,,1.0,,1.0,14.0,8.0,8.0,6.0,132.0,151.0,3.0,5.0,1.0,2.0,,,,,73.0,65.0,65.0,73.0,38.0,20.0,20.0,38.0,6.0,6.0,6.0,6.0,1.0,,13.0,14.0,13.0,10.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,
2014-15,755544,25,2015-02-11 20:00:00,"Selhurst Park, London",25118,Crystal Palace,Newcastle,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,7.0,5.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,7.0,3.0,4.0,2.0,17.0,9.0,69.0,71.0,417.0,369.0,300.0,257.0,53.5,46.5,27.0,18.0,21.0,13.0,19.0,16.0,30.0,38.0,30.0,38.0,19.0,19.0,1.0,1.0,,,,,8.0,7.0,7.0,26.0,182.0,173.0,,2.0,1.0,1.0,,,,,72.0,59.0,59.0,72.0,27.0,23.0,23.0,27.0,5.0,2.0,5.0,2.0,2.0,1.0,10.0,11.0,11.0,10.0,0.0,0.0,0.0,0.0,,,,,6.0,,,
2014-15,755545,25,2015-02-10 19:45:00,"The MKM Stadium, Hull",21467,Hull,Aston Villa,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,10.0,11.0,4.0,4.0,4.0,5.0,2.0,2.0,,,1.0,,,,,,1.0,,7.0,7.0,3.0,4.0,15.0,17.0,65.0,84.0,303.0,496.0,217.0,385.0,37.8,62.2,14.0,14.0,13.0,12.0,14.0,16.0,49.0,18.0,49.0,18.0,16.0,12.0,2.0,2.0,,,,,8.0,6.0,9.0,11.0,137.0,152.0,4.0,2.0,,2.0,1.0,,,,57.0,52.0,52.0,57.0,28.0,17.0,17.0,28.0,3.0,7.0,3.0,7.0,1.0,,16.0,11.0,11.0,15.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,
2014-15,755546,25,2015-02-10 20:00:00,"Anfield, Liverpool",44577,Liverpool,Spurs,3,2,2,3,W,L,1,1,1,1,0,0,0,0,3.0,2.0,16.0,14.0,7.0,5.0,5.0,3.0,4.0,6.0,1.0,2.0,2.0,2.0,1.0,,1.0,,2.0,2.0,8.0,10.0,6.0,8.0,16.0,19.0,63.0,58.0,406.0,411.0,314.0,307.0,49.4,50.6,16.0,24.0,12.0,20.0,11.0,21.0,21.0,22.0,21.0,22.0,21.0,21.0,6.0,4.0,,2.0,,1.0,9.0,13.0,16.0,8.0,145.0,153.0,3.0,4.0,2.0,3.0,,,,,59.0,60.0,60.0,59.0,14.0,18.0,18.0,14.0,5.0,7.0,5.0,7.0,1.0,1.0,13.0,17.0,16.0,11.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,1.0,,
2014-15,755547,25,2015-02-11 19:45:00,"Old Trafford, Manchester",75356,Man Utd,Burnley,3,1,1,3,W,L,2,1,1,2,0,0,0,0,3.0,1.0,11.0,13.0,7.0,3.0,3.0,6.0,1.0,4.0,1.0,2.0,2.0,1.0,,1.0,,,2.0,1.0,8.0,11.0,5.0,5.0,15.0,32.0,58.0,66.0,511.0,369.0,419.0,275.0,57.3,42.7,15.0,19.0,11.0,17.0,21.0,13.0,48.0,35.0,48.0,35.0,15.0,15.0,4.0,2.0,1.0,,1.0,,2.0,19.0,9.0,7.0,140.0,146.0,2.0,3.0,1.0,3.0,,,,,65.0,65.0,65.0,65.0,23.0,31.0,31.0,23.0,5.0,8.0,5.0,8.0,1.0,,15.0,8.0,8.0,15.0,0.0,0.0,0.0,0.0,1.0,,1.0,,2.0,,,
2014-15,755548,25,2015-02-11 19:45:00,"St. Mary's Stadium, Southampton",31241,Southampton,West Ham,0,0,0,0,D,D,0,0,0,0,0,1,1,0,,,21.0,4.0,7.0,1.0,7.0,,7.0,3.0,1.0,,,,1.0,,,,,,18.0,3.0,12.0,3.0,51.0,16.0,83.0,45.0,519.0,257.0,426.0,166.0,66.8,33.2,13.0,17.0,8.0,8.0,18.0,24.0,13.0,34.0,13.0,34.0,11.0,11.0,3.0,7.0,,1.0,,,2.0,10.0,11.0,3.0,144.0,138.0,1.0,7.0,,,1.0,1.0,,,45.0,48.0,48.0,45.0,14.0,20.0,20.0,14.0,8.0,2.0,8.0,2.0,2.0,,12.0,11.0,10.0,11.0,0.0,0.0,0.0,0.0,,,,,3.0,,38.0,8.0
2014-15,755549,25,2015-02-11 20:00:00,"The Hawthorns, West Bromwich",23516,West Brom,Swansea,2,0,0,2,W,L,0,0,0,0,0,0,0,0,2.0,,12.0,10.0,4.0,3.0,4.0,6.0,4.0,1.0,,,,,,,,,1.0,,9.0,7.0,5.0,3.0,11.0,18.0,62.0,61.0,299.0,552.0,223.0,480.0,35.6,64.4,21.0,12.0,12.0,8.0,13.0,9.0,28.0,24.0,28.0,24.0,7.0,7.0,1.0,4.0,,,,,11.0,10.0,7.0,11.0,123.0,125.0,3.0,2.0,,2.0,1.0,,,,62.0,46.0,46.0,62.0,21.0,13.0,13.0,21.0,5.0,4.0,5.0,4.0,,,11.0,12.0,12.0,11.0,0.0,0.0,0.0,0.0,,,,,,1.0,,
2014-15,755550,25,2015-02-11 19:45:00,"Stamford Bridge, London",41592,Chelsea,Everton,1,0,0,1,W,L,0,0,0,0,0,1,1,0,1.0,,21.0,7.0,7.0,4.0,8.0,2.0,6.0,1.0,,1.0,,,,1.0,,,,,18.0,7.0,11.0,5.0,29.0,5.0,89.0,39.0,505.0,417.0,432.0,333.0,56.1,43.9,11.0,24.0,8.0,15.0,5.0,12.0,12.0,47.0,12.0,47.0,21.0,22.0,1.0,5.0,,,,,7.0,12.0,15.0,9.0,149.0,118.0,4.0,6.0,,1.0,1.0,,,,59.0,47.0,47.0,59.0,23.0,8.0,8.0,23.0,10.0,2.0,10.0,2.0,1.0,,8.0,13.0,13.0,8.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,
2014-15,755551,25,2015-02-11 19:45:00,"bet365 Stadium, Stoke",27011,Stoke,Man City,1,4,4,1,L,W,1,1,1,1,0,0,0,0,1.0,4.0,16.0,14.0,5.0,8.0,7.0,3.0,4.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,,,1.0,3.0,12.0,11.0,7.0,9.0,28.0,17.0,65.0,57.0,454.0,451.0,363.0,351.0,50.9,49.1,11.0,22.0,6.0,15.0,8.0,14.0,22.0,25.0,22.0,25.0,13.0,13.0,3.0,5.0,,1.0,,,13.0,22.0,13.0,8.0,154.0,140.0,4.0,3.0,4.0,1.0,,,,,63.0,54.0,54.0,63.0,20.0,13.0,13.0,20.0,3.0,2.0,3.0,2.0,1.0,,6.0,11.0,10.0,6.0,0.0,0.0,0.0,0.0,,1.0,,1.0,3.0,4.0,,
2014-15,755552,25,2015-02-10 19:45:00,"Stadium of Light, Sunderland",39077,Sunderland,QPR,0,2,2,0,L,W,0,2,2,0,0,0,0,0,,2.0,18.0,19.0,6.0,4.0,4.0,8.0,8.0,7.0,2.0,1.0,,1.0,2.0,,1.0,1.0,,2.0,14.0,18.0,11.0,10.0,15.0,19.0,63.0,56.0,465.0,435.0,362.0,340.0,52.7,47.3,18.0,28.0,13.0,22.0,9.0,14.0,11.0,36.0,11.0,36.0,13.0,12.0,7.0,8.0,,,,,14.0,19.0,16.0,16.0,167.0,139.0,2.0,6.0,2.0,,,1.0,,,59.0,63.0,63.0,59.0,11.0,14.0,14.0,11.0,8.0,4.0,8.0,4.0,,3.0,8.0,12.0,12.0,8.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,
2014-15,755553,26,2015-02-21 15:00:00,"Villa Park, Birmingham",31880,Aston Villa,Stoke,1,2,2,1,L,W,1,1,1,1,1,0,0,1,1.0,2.0,3.0,11.0,2.0,6.0,,3.0,1.0,2.0,,,,1.0,,,,,1.0,1.0,3.0,9.0,3.0,7.0,24.0,21.0,77.0,70.0,393.0,365.0,262.0,257.0,52.2,47.8,11.0,11.0,9.0,10.0,12.0,11.0,22.0,45.0,22.0,45.0,18.0,18.0,2.0,1.0,,,,,5.0,3.0,9.0,8.0,180.0,164.0,4.0,1.0,2.0,1.0,,,,,58.0,62.0,62.0,58.0,30.0,37.0,37.0,30.0,11.0,3.0,11.0,3.0,,,11.0,14.0,14.0,11.0,0.0,0.0,0.0,0.0,,1.0,,1.0,1.0,5.0,,
2014-15,755554,26,2015-02-21 15:00:00,"Stamford Bridge, London",41629,Chelsea,Burnley,1,1,1,1,D,D,1,0,0,1,1,0,0,1,1.0,1.0,14.0,10.0,5.0,5.0,6.0,4.0,3.0,1.0,1.0,,1.0,,,,,,1.0,1.0,13.0,7.0,8.0,3.0,25.0,18.0,76.0,75.0,585.0,371.0,474.0,257.0,61.0,39.0,28.0,22.0,21.0,16.0,11.0,16.0,44.0,36.0,44.0,36.0,13.0,13.0,1.0,3.0,,,,,6.0,16.0,10.0,13.0,169.0,185.0,4.0,4.0,1.0,1.0,,,,,77.0,53.0,53.0,77.0,25.0,18.0,18.0,25.0,7.0,7.0,7.0,7.0,,1.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,
2014-15,755555,26,2015-02-21 15:00:00,"Selhurst Park, London",24721,Crystal Palace,Arsenal,1,2,2,1,L,W,0,2,2,0,0,0,0,0,1.0,2.0,22.0,12.0,3.0,4.0,9.0,5.0,10.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,,11.0,7.0,5.0,4.0,33.0,12.0,76.0,62.0,366.0,365.0,250.0,264.0,52.9,47.1,21.0,21.0,17.0,14.0,21.0,24.0,20.0,76.0,20.0,76.0,25.0,24.0,3.0,9.0,,,,,18.0,11.0,6.0,18.0,199.0,149.0,2.0,2.0,2.0,1.0,,,,,71.0,87.0,87.0,71.0,28.0,35.0,35.0,28.0,10.0,1.0,10.0,1.0,2.0,3.0,15.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,,1.0,,1.0,3.0,3.0,,
