season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,goalsConceded_h,goalsConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,saves_h,saves_a,touchesInOppBox_h,touchesInOppBox_a
2010-11,321846,19,2010-12-26 15:00:00,"Molineux Stadium, Wolverhampton",26901.0,Wolves,Wigan,1,2,2,1,L,W,0,2,2,0,0,0,0,0,1.0,2.0,10.0,15.0,3.0,6.0,4.0,6.0,3.0,3.0,1.0,1.0,1.0,1.0,,,,,1.0,2.0,7.0,12.0,5.0,8.0,33.0,13.0,94.0,58.0,386.0,332.0,249.0,223.0,54.6,45.4,25.0,24.0,20.0,15.0,22.0,22.0,15.0,65.0,10.0,30.0,3.0,3.0,,,,,8.0,7.0,16.0,14.0,237.0,223.0,2.0,1.0,,,,,62.0,58.0,58.0,62.0,16.0,19.0,19.0,16.0,7.0,3.0,7.0,3.0,1.0,,7.0,15.0,14.0,7.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0,,,,
2010-11,321847,20,2010-12-28 20:00:00,"St. Andrew's Stadium, Birmingham",28242.0,Birmingham,Man Utd,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,11.0,14.0,2.0,4.0,5.0,8.0,4.0,2.0,1.0,,1.0,,,,,2.0,1.0,1.0,8.0,13.0,4.0,5.0,27.0,11.0,91.0,64.0,386.0,533.0,265.0,412.0,42.7,57.3,11.0,16.0,9.0,16.0,29.0,13.0,18.0,37.0,14.0,20.0,2.0,3.0,,,,,6.0,1.0,10.0,10.0,182.0,185.0,1.0,1.0,,,,,32.0,48.0,48.0,32.0,9.0,16.0,16.0,9.0,4.0,4.0,4.0,4.0,,,11.0,11.0,11.0,10.0,0.0,0.0,0.0,0.0,,,,,,1.0,,,,
2010-11,321848,20,2010-12-29 19:45:00,"Stamford Bridge, London",40982.0,Chelsea,Bolton,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,16.0,10.0,7.0,3.0,6.0,4.0,3.0,3.0,2.0,,1.0,,2.0,,1.0,,1.0,,8.0,7.0,6.0,5.0,17.0,29.0,77.0,67.0,429.0,310.0,342.0,197.0,57.8,42.2,11.0,23.0,10.0,16.0,18.0,18.0,15.0,18.0,8.0,10.0,4.0,3.0,2.0,,,,8.0,19.0,15.0,7.0,171.0,165.0,,1.0,1.0,,,,77.0,57.0,57.0,77.0,23.0,14.0,14.0,23.0,6.0,3.0,6.0,3.0,,2.0,12.0,26.0,24.0,12.0,0.0,0.0,0.0,0.0,,,,,10.0,3.0,,,,
2010-11,321849,20,2010-12-29 20:00:00,"Anfield, Liverpool",41614.0,Liverpool,Wolves,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,13.0,8.0,3.0,2.0,4.0,4.0,6.0,2.0,,2.0,,1.0,1.0,1.0,,,,1.0,12.0,7.0,8.0,4.0,29.0,17.0,95.0,98.0,476.0,352.0,352.0,228.0,56.4,43.6,16.0,20.0,11.0,15.0,6.0,24.0,32.0,37.0,20.0,21.0,2.0,5.0,,,1.0,,1.0,3.0,13.0,13.0,211.0,214.0,1.0,,,1.0,,,55.0,51.0,51.0,55.0,25.0,22.0,22.0,25.0,2.0,8.0,2.0,8.0,1.0,,8.0,11.0,11.0,8.0,0.0,0.0,0.0,0.0,,,,,5.0,4.0,,,,
2010-11,321850,20,2010-12-28 15:00:00,"Etihad Stadium, Manchester",46716.0,Man City,Aston Villa,4,0,0,4,W,L,3,0,0,3,0,0,0,0,4.0,,13.0,9.0,6.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,3.0,,1.0,1.0,,,1.0,,7.0,5.0,5.0,4.0,12.0,11.0,43.0,41.0,474.0,485.0,414.0,410.0,49.9,50.1,20.0,17.0,14.0,14.0,17.0,16.0,19.0,11.0,10.0,7.0,1.0,4.0,,,,,5.0,11.0,10.0,7.0,121.0,128.0,,4.0,1.0,,,,53.0,43.0,43.0,53.0,8.0,7.0,7.0,8.0,7.0,6.0,8.0,6.0,1.0,,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,2.0,,2.0,,2.0,,,,,
2010-11,321851,20,2010-12-28 15:00:00,"bet365 Stadium, Stoke",26954.0,Stoke,Fulham,0,2,2,0,L,W,0,2,2,0,0,0,0,0,,2.0,16.0,5.0,2.0,3.0,6.0,1.0,8.0,1.0,,1.0,,,1.0,1.0,,,,1.0,7.0,3.0,4.0,2.0,44.0,12.0,96.0,80.0,318.0,355.0,179.0,228.0,48.3,51.7,15.0,22.0,9.0,16.0,13.0,17.0,24.0,80.0,10.0,44.0,1.0,9.0,,,,,2.0,4.0,18.0,9.0,237.0,228.0,2.0,,,1.0,,,57.0,60.0,60.0,57.0,25.0,28.0,28.0,25.0,9.0,2.0,9.0,2.0,,2.0,8.0,14.0,13.0,8.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,,,,
2010-11,321852,20,2010-12-28 15:00:00,"Stadium of Light, Sunderland",42892.0,Sunderland,Blackpool,0,2,2,0,L,W,0,0,0,0,0,0,0,0,,2.0,31.0,9.0,11.0,4.0,16.0,5.0,4.0,,4.0,4.0,,2.0,6.0,2.0,1.0,,,2.0,26.0,8.0,12.0,4.0,29.0,10.0,96.0,61.0,479.0,438.0,384.0,337.0,53.0,47.0,19.0,27.0,12.0,17.0,16.0,12.0,16.0,62.0,12.0,34.0,,5.0,,1.0,,,8.0,6.0,16.0,12.0,189.0,187.0,2.0,,,1.0,,,51.0,57.0,57.0,51.0,21.0,16.0,16.0,21.0,9.0,2.0,9.0,2.0,,1.0,7.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,,,,,6.0,1.0,,,,
2010-11,321853,20,2010-12-28 15:00:00,"White Hart Lane, London",35927.0,Spurs,Newcastle,2,0,0,2,W,L,0,0,0,0,1,0,0,1,2.0,,16.0,12.0,8.0,4.0,5.0,5.0,3.0,3.0,1.0,1.0,,,1.0,1.0,1.0,,2.0,,12.0,6.0,9.0,3.0,15.0,27.0,51.0,71.0,381.0,302.0,294.0,210.0,55.0,45.0,18.0,18.0,13.0,15.0,16.0,15.0,31.0,28.0,15.0,12.0,4.0,2.0,,,,,2.0,11.0,14.0,13.0,163.0,164.0,,2.0,1.0,,,,56.0,49.0,50.0,57.0,12.0,20.0,20.0,12.0,9.0,7.0,9.0,7.0,,1.0,9.0,16.0,16.0,9.0,0.0,0.0,0.0,0.0,,,,,5.0,2.0,,,,
2010-11,321854,20,2010-12-28 15:00:00,"The Hawthorns, West Bromwich",24440.0,West Brom,Blackburn,1,3,3,1,L,W,1,1,1,1,1,1,1,1,1.0,3.0,24.0,7.0,5.0,4.0,11.0,3.0,8.0,,3.0,3.0,,3.0,5.0,,1.0,,1.0,3.0,19.0,5.0,11.0,3.0,33.0,15.0,68.0,47.0,430.0,253.0,364.0,175.0,62.2,37.8,11.0,13.0,10.0,11.0,13.0,17.0,25.0,35.0,13.0,18.0,,7.0,,,,,5.0,12.0,10.0,3.0,147.0,148.0,3.0,1.0,,,,,49.0,42.0,42.0,49.0,13.0,13.0,13.0,13.0,8.0,5.0,8.0,5.0,2.0,1.0,11.0,14.0,13.0,11.0,0.0,0.0,0.0,0.0,,,,,4.0,,,,,
2010-11,321855,20,2010-12-28 17:30:00,"Boleyn Ground, London",33422.0,West Ham,Everton,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,14.0,16.0,,3.0,8.0,10.0,6.0,3.0,1.0,2.0,,1.0,1.0,1.0,,,,1.0,9.0,12.0,3.0,5.0,22.0,19.0,76.0,75.0,283.0,465.0,184.0,382.0,37.5,62.5,15.0,19.0,11.0,11.0,19.0,18.0,24.0,32.0,11.0,17.0,3.0,6.0,,,,,6.0,7.0,11.0,11.0,179.0,161.0,1.0,1.0,,,,1.0,63.0,48.0,48.0,63.0,24.0,11.0,11.0,24.0,4.0,7.0,4.0,7.0,2.0,1.0,12.0,19.0,17.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0,,,,
2010-11,321856,20,2010-12-29 19:45:00,"DW Stadium, Wigan",17014.0,Wigan,Arsenal,2,2,2,2,D,D,1,2,2,1,1,0,0,1,2.0,2.0,8.0,17.0,5.0,6.0,2.0,6.0,1.0,5.0,,2.0,1.0,1.0,,1.0,,,,1.0,5.0,13.0,4.0,8.0,21.0,17.0,52.0,79.0,384.0,605.0,289.0,514.0,39.3,60.7,34.0,38.0,25.0,28.0,21.0,18.0,28.0,24.0,15.0,14.0,5.0,1.0,,,,,8.0,20.0,23.0,21.0,183.0,165.0,2.0,2.0,,,,1.0,75.0,74.0,74.0,75.0,10.0,11.0,11.0,10.0,3.0,4.0,3.0,4.0,,1.0,18.0,11.0,11.0,17.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,,,,,
2010-11,321857,21,2011-01-01 17:30:00,"St. Andrew's Stadium, Birmingham",24341.0,Birmingham,Arsenal,0,3,3,0,L,W,0,1,1,0,0,0,0,0,,3.0,7.0,19.0,1.0,11.0,5.0,7.0,1.0,1.0,1.0,4.0,,,1.0,4.0,1.0,,,1.0,5.0,17.0,1.0,10.0,22.0,21.0,92.0,67.0,412.0,419.0,293.0,329.0,50.4,49.6,27.0,13.0,16.0,12.0,8.0,12.0,22.0,45.0,15.0,28.0,1.0,1.0,,,,,4.0,1.0,9.0,18.0,188.0,170.0,3.0,,,1.0,1.0,,59.0,41.0,41.0,59.0,22.0,17.0,17.0,22.0,4.0,5.0,4.0,5.0,2.0,1.0,8.0,9.0,9.0,7.0,0.0,0.0,0.0,0.0,,,,,6.0,,,,,
2010-11,321858,21,2011-01-02 13:30:00,"Stamford Bridge, London",41222.0,Chelsea,Aston Villa,3,3,3,3,D,D,1,1,1,1,0,0,0,0,3.0,3.0,22.0,17.0,7.0,5.0,6.0,6.0,9.0,6.0,3.0,3.0,2.0,3.0,4.0,2.0,,,,2.0,15.0,12.0,11.0,9.0,22.0,16.0,69.0,57.0,473.0,293.0,380.0,205.0,60.9,39.1,24.0,31.0,17.0,20.0,14.0,19.0,23.0,31.0,15.0,12.0,6.0,8.0,1.0,,,,4.0,10.0,25.0,16.0,165.0,172.0,3.0,3.0,,,,,56.0,73.0,73.0,56.0,10.0,19.0,19.0,10.0,9.0,6.0,9.0,6.0,,3.0,20.0,13.0,12.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,,,,
2010-11,321859,21,2011-01-01 15:00:00,"Anfield, Liverpool",35400.0,Liverpool,Bolton,2,1,1,2,W,L,0,1,1,0,0,0,0,0,2.0,1.0,26.0,15.0,5.0,4.0,10.0,7.0,11.0,4.0,2.0,1.0,2.0,1.0,2.0,,1.0,,1.0,1.0,18.0,10.0,12.0,4.0,26.0,27.0,89.0,75.0,489.0,290.0,372.0,162.0,62.6,37.4,17.0,24.0,12.0,20.0,18.0,27.0,33.0,42.0,25.0,25.0,4.0,11.0,2.0,,,,5.0,9.0,15.0,11.0,207.0,201.0,1.0,2.0,,,,,59.0,55.0,55.0,59.0,17.0,14.0,14.0,17.0,7.0,4.0,7.0,4.0,3.0,2.0,13.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,,,,,4.0,,,,,
2010-11,321860,21,2011-01-01 15:00:00,"Etihad Stadium, Manchester",47296.0,Man City,Blackpool,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,22.0,10.0,3.0,6.0,12.0,3.0,7.0,1.0,3.0,,,,4.0,,,1.0,,,11.0,8.0,5.0,6.0,11.0,15.0,58.0,54.0,459.0,417.0,391.0,329.0,52.2,47.8,12.0,31.0,11.0,24.0,17.0,13.0,20.0,36.0,12.0,22.0,1.0,7.0,,2.0,,,7.0,12.0,20.0,6.0,159.0,150.0,,1.0,1.0,,,,39.0,57.0,57.0,39.0,6.0,9.0,9.0,6.0,10.0,4.0,10.0,4.0,,,11.0,10.0,9.0,10.0,0.0,0.0,0.0,0.0,1.0,,,,6.0,2.0,,,,
2010-11,321861,21,2011-01-01 15:00:00,"bet365 Stadium, Stoke",27418.0,Stoke,Everton,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,8.0,15.0,1.0,2.0,4.0,7.0,3.0,6.0,,1.0,,,1.0,1.0,,,1.0,,5.0,9.0,3.0,4.0,23.0,27.0,70.0,80.0,245.0,432.0,139.0,332.0,35.9,64.1,27.0,20.0,19.0,14.0,30.0,11.0,44.0,43.0,24.0,20.0,6.0,3.0,,,,,6.0,4.0,14.0,18.0,188.0,194.0,,2.0,1.0,,,1.0,65.0,57.0,57.0,65.0,26.0,19.0,19.0,26.0,1.0,5.0,1.0,5.0,2.0,,13.0,10.0,8.0,12.0,0.0,0.0,0.0,0.0,,,,,4.0,,,,,
2010-11,321862,21,2011-01-01 15:00:00,"Stadium of Light, Sunderland",36242.0,Sunderland,Blackburn,3,0,0,3,W,L,2,0,0,2,0,0,0,0,3.0,,14.0,11.0,4.0,,6.0,8.0,4.0,3.0,1.0,1.0,,,1.0,1.0,2.0,,2.0,,10.0,8.0,6.0,2.0,21.0,19.0,80.0,87.0,392.0,366.0,288.0,237.0,51.8,48.2,20.0,26.0,15.0,20.0,23.0,19.0,43.0,25.0,19.0,17.0,3.0,4.0,,2.0,,,7.0,5.0,11.0,12.0,211.0,202.0,,3.0,1.0,,,,53.0,68.0,68.0,53.0,19.0,22.0,22.0,19.0,3.0,2.0,3.0,2.0,,2.0,13.0,9.0,9.0,13.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,,,
2010-11,321863,21,2011-01-01 15:00:00,"White Hart Lane, London",35603.0,Spurs,Fulham,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,15.0,14.0,5.0,2.0,6.0,8.0,4.0,4.0,1.0,,,,1.0,,,,1.0,,12.0,11.0,7.0,4.0,13.0,21.0,65.0,80.0,591.0,462.0,490.0,365.0,55.5,44.5,15.0,17.0,9.0,14.0,9.0,26.0,45.0,29.0,24.0,17.0,4.0,3.0,,,,,2.0,3.0,11.0,13.0,176.0,169.0,,1.0,1.0,,,,46.0,37.0,37.0,46.0,19.0,6.0,6.0,19.0,5.0,1.0,5.0,1.0,1.0,1.0,12.0,11.0,9.0,12.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,,,
2010-11,321864,21,2011-01-01 12:45:00,"The Hawthorns, West Bromwich",25499.0,West Brom,Man Utd,1,2,2,1,L,W,1,1,1,1,0,0,0,0,1.0,2.0,21.0,6.0,3.0,4.0,11.0,2.0,7.0,,1.0,1.0,,1.0,2.0,,,,,2.0,13.0,6.0,7.0,4.0,14.0,11.0,94.0,59.0,402.0,434.0,307.0,342.0,47.7,52.3,16.0,18.0,12.0,14.0,25.0,21.0,19.0,34.0,13.0,12.0,,6.0,,,,,8.0,7.0,10.0,13.0,165.0,165.0,2.0,1.0,,,,,42.0,44.0,44.0,42.0,5.0,9.0,9.0,5.0,4.0,5.0,4.0,5.0,1.0,,9.0,15.0,14.0,9.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,3.0,,,,
2010-11,321865,21,2011-01-01 15:00:00,"Boleyn Ground, London",33500.0,West Ham,Wolves,2,0,0,2,W,L,0,0,0,0,0,0,0,0,2.0,,13.0,16.0,7.0,3.0,5.0,7.0,1.0,6.0,1.0,3.0,,,3.0,3.0,1.0,1.0,1.0,,7.0,14.0,5.0,7.0,21.0,17.0,81.0,88.0,316.0,343.0,227.0,228.0,48.1,51.9,12.0,19.0,11.0,15.0,9.0,17.0,63.0,42.0,35.0,25.0,6.0,2.0,,,,,6.0,2.0,14.0,9.0,188.0,185.0,,2.0,1.0,,,1.0,49.0,52.0,52.0,49.0,21.0,20.0,20.0,21.0,5.0,10.0,5.0,10.0,,1.0,9.0,15.0,14.0,7.0,0.0,0.0,0.0,0.0,,,,,5.0,,,,,
2010-11,321866,21,2011-01-02 16:00:00,"DW Stadium, Wigan",15277.0,Wigan,Newcastle,0,1,1,0,L,W,0,1,1,0,0,0,0,0,,1.0,9.0,15.0,2.0,4.0,5.0,10.0,2.0,1.0,,3.0,,1.0,1.0,4.0,1.0,3.0,,,6.0,9.0,3.0,3.0,20.0,17.0,64.0,68.0,353.0,323.0,254.0,233.0,51.2,48.8,22.0,24.0,10.0,16.0,22.0,20.0,35.0,30.0,20.0,17.0,1.0,2.0,1.0,,,,13.0,7.0,18.0,15.0,179.0,184.0,1.0,,,1.0,,,61.0,67.0,67.0,61.0,17.0,15.0,15.0,17.0,3.0,3.0,3.0,3.0,1.0,3.0,15.0,16.0,15.0,15.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0,,,,
2010-11,321867,22,2011-01-05 19:45:00,"Emirates Stadium, London",60085.0,Arsenal,Man City,0,0,0,0,D,D,0,0,0,0,1,1,1,1,,,16.0,5.0,5.0,,5.0,5.0,6.0,,,,,,,,2.0,,,,14.0,4.0,9.0,,22.0,10.0,74.0,48.0,584.0,357.0,490.0,264.0,61.4,38.6,26.0,23.0,14.0,18.0,24.0,22.0,15.0,33.0,7.0,17.0,,6.0,,,,,7.0,14.0,15.0,11.0,167.0,176.0,,,1.0,1.0,,,66.0,58.0,58.0,66.0,13.0,22.0,22.0,13.0,7.0,2.0,7.0,2.0,1.0,1.0,6.0,13.0,13.0,6.0,0.0,0.0,0.0,0.0,,,,,3.0,5.0,,,,
2010-11,321868,22,2011-01-04 20:00:00,"Bloomfield Road, Blackpool",14550.0,Blackpool,Birmingham,1,2,2,1,L,W,0,1,1,0,0,0,0,0,1.0,2.0,24.0,16.0,9.0,5.0,8.0,7.0,7.0,4.0,,6.0,,2.0,,5.0,1.0,2.0,1.0,1.0,19.0,12.0,13.0,8.0,27.0,18.0,68.0,76.0,478.0,338.0,385.0,233.0,59.0,41.0,14.0,15.0,13.0,11.0,12.0,24.0,40.0,32.0,24.0,14.0,4.0,7.0,1.0,,1.0,,14.0,7.0,6.0,7.0,183.0,187.0,2.0,1.0,,,,,49.0,49.0,49.0,49.0,21.0,11.0,11.0,21.0,3.0,7.0,3.0,7.0,1.0,1.0,11.0,9.0,7.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,4.0,,,,
2010-11,321869,22,2011-01-05 20:00:00,"Macron Stadium, Bolton",18852.0,Bolton,Wigan,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,16.0,13.0,5.0,4.0,7.0,4.0,4.0,5.0,4.0,1.0,,1.0,4.0,,,,1.0,1.0,15.0,8.0,8.0,7.0,33.0,12.0,78.0,66.0,381.0,368.0,276.0,260.0,52.5,47.5,17.0,13.0,10.0,8.0,25.0,17.0,22.0,55.0,11.0,38.0,5.0,4.0,,1.0,,,1.0,10.0,8.0,12.0,192.0,187.0,1.0,1.0,,,,,65.0,39.0,39.0,65.0,28.0,14.0,14.0,28.0,9.0,5.0,9.0,5.0,1.0,1.0,12.0,10.0,10.0,11.0,0.0,0.0,0.0,0.0,,,,,,2.0,,,,
2010-11,321870,22,2011-01-04 20:00:00,"Old Trafford, Manchester",73401.0,Man Utd,Stoke,2,1,1,2,W,L,1,0,0,1,0,0,0,0,2.0,1.0,19.0,5.0,2.0,1.0,10.0,4.0,7.0,,,,,,1.0,,,,2.0,1.0,14.0,4.0,7.0,1.0,25.0,23.0,82.0,83.0,575.0,310.0,471.0,197.0,64.3,35.7,14.0,25.0,6.0,17.0,16.0,25.0,28.0,28.0,12.0,11.0,,7.0,,,,,6.0,12.0,15.0,9.0,188.0,189.0,1.0,2.0,,,,,52.0,54.0,54.0,52.0,15.0,17.0,17.0,15.0,6.0,1.0,6.0,1.0,,,6.0,11.0,11.0,6.0,0.0,0.0,0.0,0.0,,,,,4.0,,,,,
2010-11,321871,22,2011-01-05 19:45:00,"Molineux Stadium, Wolverhampton",26432.0,Wolves,Chelsea,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,3.0,19.0,2.0,3.0,1.0,10.0,,6.0,,4.0,,,,5.0,1.0,1.0,,,1.0,15.0,1.0,7.0,8.0,27.0,72.0,70.0,249.0,535.0,156.0,448.0,32.2,67.8,22.0,14.0,16.0,10.0,26.0,25.0,37.0,19.0,20.0,11.0,6.0,,1.0,1.0,,,6.0,1.0,6.0,18.0,169.0,171.0,,1.0,1.0,,,1.0,46.0,41.0,41.0,46.0,11.0,6.0,6.0,11.0,4.0,9.0,4.0,9.0,1.0,,15.0,13.0,12.0,15.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,,,,
2010-11,321872,22,2011-01-05 19:45:00,"Villa Park, Birmingham",32627.0,Aston Villa,Sunderland,0,1,1,0,L,W,0,0,0,0,1,1,1,1,,1.0,11.0,14.0,1.0,3.0,7.0,8.0,3.0,3.0,2.0,2.0,,,2.0,2.0,1.0,,,,8.0,10.0,2.0,2.0,22.0,15.0,57.0,86.0,375.0,344.0,247.0,237.0,52.2,47.8,15.0,19.0,11.0,13.0,14.0,13.0,33.0,48.0,18.0,25.0,3.0,3.0,,1.0,,,2.0,7.0,9.0,8.0,214.0,211.0,1.0,,,1.0,,,70.0,51.0,51.0,70.0,35.0,21.0,21.0,35.0,5.0,9.0,5.0,9.0,1.0,1.0,9.0,13.0,13.0,9.0,0.0,0.0,0.0,0.0,,,,,3.0,4.0,,,,
2010-11,321873,22,2011-01-05 20:00:00,"Ewood Park, Blackburn",24522.0,Blackburn,Liverpool,3,1,1,3,W,L,2,0,0,2,0,0,0,0,3.0,1.0,10.0,14.0,4.0,5.0,5.0,5.0,1.0,4.0,3.0,1.0,2.0,1.0,2.0,2.0,,,3.0,,7.0,9.0,5.0,6.0,18.0,33.0,85.0,83.0,251.0,525.0,153.0,399.0,32.9,67.1,21.0,15.0,13.0,11.0,33.0,11.0,51.0,20.0,24.0,8.0,4.0,1.0,,,,,7.0,10.0,7.0,15.0,191.0,205.0,1.0,3.0,,,,,57.0,62.0,62.0,57.0,12.0,26.0,26.0,12.0,,7.0,,7.0,,,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,,1.0,,,3.0,2.0,,,,
2010-11,321874,22,2011-01-05 20:00:00,"Goodison Park, Liverpool",34124.0,Everton,Spurs,2,1,1,2,W,L,1,1,1,1,0,0,0,0,2.0,1.0,21.0,14.0,10.0,4.0,5.0,6.0,6.0,4.0,2.0,3.0,,1.0,2.0,2.0,,,1.0,1.0,15.0,12.0,10.0,7.0,26.0,25.0,83.0,74.0,346.0,399.0,256.0,317.0,46.5,53.5,24.0,12.0,22.0,6.0,6.0,22.0,39.0,38.0,24.0,16.0,4.0,6.0,,1.0,,,7.0,8.0,5.0,16.0,160.0,175.0,1.0,2.0,,,,,57.0,58.0,58.0,57.0,12.0,22.0,22.0,12.0,3.0,3.0,4.0,3.0,,1.0,18.0,13.0,13.0,17.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,,,
2010-11,321875,22,2011-01-04 20:00:00,"Craven Cottage, London",23654.0,Fulham,West Brom,3,0,0,3,W,L,1,0,0,1,0,0,0,0,3.0,,13.0,16.0,5.0,3.0,6.0,10.0,2.0,3.0,2.0,1.0,1.0,,1.0,1.0,,,3.0,,9.0,11.0,6.0,5.0,25.0,15.0,101.0,76.0,446.0,444.0,359.0,357.0,50.8,49.2,37.0,30.0,26.0,22.0,15.0,21.0,40.0,38.0,19.0,24.0,3.0,2.0,2.0,2.0,,1.0,4.0,6.0,22.0,19.0,187.0,185.0,,3.0,1.0,,,,72.0,51.0,51.0,72.0,18.0,10.0,10.0,18.0,7.0,4.0,7.0,4.0,,,7.0,11.0,11.0,7.0,0.0,0.0,0.0,0.0,,,,,,2.0,,,,
2010-11,321876,22,2011-01-05 19:45:00,"St. James' Park, Newcastle",42387.0,Newcastle,West Ham,5,0,0,5,W,L,3,0,0,3,0,0,0,0,5.0,,14.0,13.0,9.0,3.0,4.0,7.0,1.0,3.0,4.0,2.0,4.0,,1.0,2.0,,,3.0,,11.0,10.0,7.0,4.0,24.0,13.0,72.0,70.0,394.0,373.0,320.0,292.0,51.6,48.4,23.0,23.0,20.0,17.0,17.0,10.0,25.0,36.0,11.0,19.0,3.0,1.0,,,,1.0,8.0,11.0,16.0,13.0,155.0,158.0,,5.0,1.0,,,,57.0,57.0,57.0,57.0,11.0,16.0,16.0,11.0,4.0,3.0,4.0,3.0,1.0,1.0,12.0,13.0,12.0,10.0,0.0,0.0,0.0,0.0,,,,,3.0,5.0,,,,
2010-11,321877,23,2011-01-16 12:00:00,"St. Andrew's Stadium, Birmingham",22287.0,Birmingham,Aston Villa,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,19.0,17.0,4.0,4.0,10.0,11.0,5.0,2.0,2.0,1.0,1.0,,2.0,3.0,,3.0,,,11.0,10.0,5.0,4.0,25.0,22.0,107.0,54.0,404.0,345.0,292.0,240.0,52.4,47.6,20.0,19.0,13.0,14.0,8.0,18.0,33.0,31.0,23.0,16.0,2.0,6.0,1.0,,,,11.0,6.0,12.0,11.0,192.0,195.0,1.0,1.0,,,,,57.0,69.0,69.0,57.0,17.0,25.0,25.0,17.0,5.0,7.0,5.0,7.0,4.0,,14.0,15.0,14.0,14.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,,,
2010-11,321878,23,2011-01-15 15:00:00,"Stamford Bridge, London",40846.0,Chelsea,Blackburn,2,0,0,2,W,L,0,0,0,0,0,0,0,0,2.0,,31.0,4.0,6.0,2.0,15.0,1.0,10.0,1.0,,,1.0,,1.0,,2.0,,1.0,,25.0,2.0,12.0,1.0,24.0,13.0,90.0,73.0,536.0,299.0,447.0,205.0,64.9,35.1,22.0,25.0,19.0,17.0,16.0,29.0,23.0,48.0,17.0,28.0,1.0,9.0,,1.0,,,2.0,8.0,15.0,11.0,174.0,170.0,,2.0,1.0,,,,50.0,50.0,50.0,50.0,14.0,12.0,12.0,14.0,14.0,1.0,14.0,1.0,1.0,,11.0,7.0,6.0,11.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0,,,,
