season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,cleanSheet_h,cleanSheet_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,ownGoals_h,ownGoals_a
2012-13,442285,29,2013-03-09 15:00:00,"MATRADE Loftus Road, London",18169,QPR,Sunderland,3,1,1,3,W,L,1,1,1,1,0,0,0,0,3.0,1.0,15.0,9.0,6.0,2.0,7.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,11.0,7.0,5.0,3.0,29.0,19.0,69.0,73.0,351.0,349.0,242.0,248.0,49.7,50.3,,,31.0,20.0,26.0,18.0,15.0,8.0,51.0,42.0,25.0,29.0,2.0,2.0,,1.0,,,11.0,9.0,10.0,22.0,191.0,189.0,,,1.0,3.0,,,89.0,61.0,61.0,89.0,30.0,26.0,26.0,30.0,4.0,5.0,4.0,5.0,,1.0,4.0,19.0,19.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,
2012-13,442286,29,2013-03-09 15:00:00,"Select Car Leasing Stadium, Reading",24102,Reading,Aston Villa,1,2,2,1,L,W,1,2,2,1,0,0,0,0,1.0,2.0,9.0,19.0,3.0,4.0,6.0,11.0,,4.0,1.0,3.0,,1.0,1.0,3.0,1.0,2.0,,1.0,9.0,14.0,3.0,7.0,19.0,10.0,69.0,79.0,285.0,454.0,185.0,362.0,41.5,58.5,,,9.0,18.0,8.0,14.0,21.0,25.0,27.0,63.0,15.0,27.0,4.0,,1.0,,1.0,1.0,4.0,,15.0,9.0,189.0,165.0,,,2.0,1.0,,,38.0,65.0,65.0,38.0,22.0,35.0,35.0,22.0,6.0,1.0,6.0,1.0,,1.0,8.0,7.0,7.0,8.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,1.0
2012-13,442287,29,2013-03-09 15:00:00,"The Hawthorns, West Bromwich",24832,West Brom,Swansea,2,1,1,2,W,L,1,1,1,1,0,0,0,0,2.0,1.0,14.0,11.0,5.0,2.0,6.0,6.0,3.0,3.0,,1.0,,,1.0,1.0,,,1.0,1.0,10.0,8.0,7.0,4.0,11.0,13.0,67.0,67.0,451.0,572.0,357.0,485.0,44.2,55.8,,,19.0,15.0,15.0,8.0,23.0,24.0,11.0,35.0,8.0,16.0,3.0,4.0,,2.0,,,5.0,8.0,9.0,6.0,150.0,154.0,,,1.0,2.0,,,50.0,53.0,53.0,50.0,13.0,23.0,23.0,13.0,3.0,3.0,3.0,3.0,,1.0,11.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,4.0,,1.0
2012-13,442288,29,2013-04-17 19:45:00,"Boleyn Ground, London",34692,West Ham,Man Utd,2,2,2,2,D,D,1,1,1,1,0,0,0,0,2.0,2.0,12.0,17.0,2.0,6.0,8.0,5.0,2.0,6.0,1.0,1.0,1.0,2.0,,,,1.0,2.0,1.0,9.0,16.0,3.0,11.0,23.0,20.0,63.0,80.0,292.0,598.0,213.0,523.0,33.5,66.5,,,15.0,20.0,12.0,18.0,20.0,12.0,28.0,35.0,14.0,24.0,7.0,2.0,,,,,6.0,5.0,9.0,12.0,152.0,143.0,,,2.0,2.0,,,42.0,59.0,59.0,42.0,15.0,24.0,24.0,15.0,2.0,5.0,2.0,5.0,,,9.0,7.0,7.0,9.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,
2012-13,442291,29,2013-03-16 12:45:00,"Goodison Park, Liverpool",36519,Everton,Man City,2,0,0,2,W,L,1,0,0,1,1,0,0,1,2.0,,12.0,20.0,3.0,8.0,4.0,6.0,5.0,6.0,1.0,4.0,,,1.0,5.0,,,2.0,,8.0,16.0,4.0,10.0,13.0,24.0,51.0,76.0,270.0,435.0,203.0,348.0,40.6,59.4,,,20.0,10.0,14.0,8.0,26.0,9.0,29.0,36.0,18.0,22.0,5.0,5.0,,1.0,,,4.0,5.0,3.0,11.0,149.0,159.0,,,,2.0,1.0,,52.0,47.0,47.0,52.0,17.0,19.0,19.0,17.0,13.0,6.0,13.0,6.0,1.0,1.0,16.0,10.0,10.0,14.0,0.0,0.0,0.0,0.0,,,,,3.0,,,
2012-13,442289,30,2013-03-16 15:00:00,"Villa Park, Birmingham",38594,Aston Villa,QPR,3,2,2,3,W,L,1,1,1,1,0,0,0,0,3.0,2.0,13.0,21.0,6.0,7.0,5.0,8.0,2.0,6.0,3.0,2.0,2.0,1.0,1.0,2.0,,1.0,3.0,1.0,11.0,16.0,7.0,11.0,18.0,16.0,64.0,50.0,467.0,313.0,408.0,253.0,60.1,39.9,,,14.0,22.0,9.0,15.0,10.0,6.0,23.0,29.0,11.0,16.0,6.0,2.0,,,1.0,1.0,12.0,5.0,7.0,10.0,130.0,116.0,,,2.0,3.0,,,41.0,61.0,61.0,41.0,12.0,10.0,10.0,12.0,9.0,6.0,9.0,6.0,2.0,3.0,17.0,10.0,10.0,17.0,0.0,0.0,0.0,0.0,,,,,,,,
2012-13,442290,30,2013-03-17 16:00:00,"Stamford Bridge, London",41639,Chelsea,West Ham,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,24.0,13.0,11.0,5.0,9.0,6.0,4.0,2.0,4.0,,1.0,,3.0,,,,2.0,,18.0,9.0,12.0,5.0,25.0,19.0,71.0,60.0,539.0,282.0,468.0,211.0,63.8,36.2,,,13.0,17.0,12.0,15.0,10.0,10.0,31.0,44.0,21.0,30.0,2.0,4.0,,,,,8.0,11.0,8.0,10.0,135.0,134.0,,,,2.0,1.0,,49.0,44.0,44.0,49.0,12.0,14.0,14.0,12.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,14.0,13.0,5.0,0.0,0.0,0.0,0.0,,,,,1.0,,,
2012-13,442292,30,2013-03-16 17:30:00,"Old Trafford, Manchester",75605,Man Utd,Reading,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,16.0,6.0,4.0,,9.0,2.0,3.0,4.0,,,,,,,,,1.0,,13.0,3.0,6.0,1.0,13.0,19.0,53.0,61.0,461.0,338.0,405.0,252.0,56.8,43.2,,,20.0,22.0,12.0,16.0,9.0,6.0,45.0,32.0,26.0,16.0,4.0,3.0,1.0,,,,4.0,5.0,15.0,16.0,137.0,162.0,,,,1.0,1.0,,61.0,54.0,54.0,61.0,20.0,23.0,23.0,20.0,5.0,4.0,5.0,4.0,,1.0,6.0,16.0,16.0,5.0,0.0,0.0,0.0,0.0,,,,,,1.0,,
2012-13,442293,30,2013-03-16 15:00:00,"St. Mary's Stadium, Southampton",32070,Southampton,Liverpool,3,1,1,3,W,L,2,1,1,2,0,0,0,0,3.0,1.0,18.0,10.0,11.0,5.0,5.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,4.0,2.0,,,1.0,,10.0,7.0,7.0,6.0,24.0,17.0,69.0,70.0,386.0,435.0,279.0,324.0,47.9,52.1,,,15.0,21.0,11.0,18.0,21.0,16.0,27.0,36.0,14.0,20.0,3.0,2.0,1.0,,,,8.0,10.0,11.0,11.0,192.0,189.0,,,1.0,3.0,,,44.0,50.0,50.0,43.0,9.0,10.0,10.0,9.0,7.0,5.0,7.0,5.0,,,12.0,10.0,10.0,11.0,0.0,0.0,0.0,0.0,,,,,,6.0,,
2012-13,442294,30,2013-03-16 15:00:00,"bet365 Stadium, Stoke",26317,Stoke,West Brom,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,17.0,9.0,1.0,4.0,9.0,4.0,7.0,1.0,1.0,,,,1.0,,,,,,11.0,6.0,4.0,4.0,28.0,12.0,66.0,80.0,342.0,376.0,248.0,296.0,48.5,51.5,,,18.0,9.0,15.0,7.0,10.0,7.0,21.0,41.0,12.0,21.0,1.0,7.0,,1.0,,,2.0,5.0,6.0,11.0,166.0,165.0,,,,,1.0,1.0,62.0,48.0,48.0,62.0,28.0,22.0,22.0,28.0,7.0,1.0,7.0,1.0,1.0,,15.0,11.0,11.0,15.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,
2012-13,442295,30,2013-03-17 13:30:00,"Stadium of Light, Sunderland",38625,Sunderland,Norwich,1,1,1,1,D,D,1,1,1,1,0,1,1,0,1.0,1.0,15.0,8.0,6.0,1.0,5.0,5.0,4.0,2.0,,2.0,1.0,1.0,2.0,1.0,1.0,,,1.0,6.0,4.0,5.0,2.0,25.0,13.0,81.0,59.0,451.0,231.0,371.0,153.0,65.1,34.9,,,16.0,16.0,11.0,13.0,10.0,25.0,30.0,45.0,20.0,23.0,1.0,4.0,,,,,7.0,7.0,11.0,9.0,152.0,160.0,,,1.0,1.0,,,50.0,55.0,55.0,50.0,15.0,21.0,21.0,15.0,5.0,9.0,6.0,9.0,1.0,2.0,12.0,14.0,12.0,11.0,0.0,0.0,0.0,0.0,1.0,,1.0,,3.0,1.0,,
2012-13,442296,30,2013-03-16 15:00:00,"Swansea.com Stadium, Swansea",20583,Swansea,Arsenal,0,2,2,0,L,W,0,0,0,0,0,0,0,0,,2.0,9.0,16.0,,6.0,7.0,5.0,2.0,5.0,,1.0,,1.0,,,,2.0,,2.0,8.0,13.0,2.0,8.0,22.0,27.0,45.0,73.0,629.0,467.0,552.0,393.0,56.9,43.1,7.0,25.0,16.0,13.0,9.0,10.0,28.0,14.0,28.0,8.0,16.0,4.0,5.0,2.0,,1.0,,,13.0,5.0,8.0,5.0,114.0,126.0,4.0,,2.0,,,1.0,35.0,42.0,42.0,35.0,7.0,14.0,14.0,7.0,3.0,7.0,3.0,8.0,,,3.0,8.0,7.0,2.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,
2012-13,442297,30,2013-03-17 15:00:00,"White Hart Lane, London",36004,Spurs,Fulham,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,15.0,7.0,3.0,2.0,8.0,5.0,4.0,,1.0,2.0,,1.0,1.0,1.0,,,,1.0,12.0,5.0,6.0,2.0,23.0,10.0,74.0,55.0,503.0,344.0,414.0,257.0,59.5,40.5,,,13.0,20.0,11.0,14.0,18.0,27.0,36.0,40.0,17.0,23.0,,2.0,,,,,7.0,6.0,11.0,8.0,175.0,157.0,,,1.0,,,1.0,31.0,55.0,55.0,31.0,7.0,18.0,18.0,7.0,5.0,5.0,5.0,5.0,1.0,,10.0,8.0,5.0,10.0,0.0,0.0,0.0,0.0,,,,,1.0,4.0,,
2012-13,442298,30,2013-03-17 16:00:00,"DW Stadium, Wigan",22297,Wigan,Newcastle,2,1,1,2,W,L,1,0,0,1,0,0,0,0,2.0,1.0,16.0,9.0,4.0,2.0,4.0,5.0,8.0,2.0,1.0,2.0,2.0,,1.0,2.0,,,,1.0,9.0,7.0,6.0,3.0,13.0,22.0,43.0,48.0,417.0,427.0,326.0,344.0,49.8,50.2,,,21.0,21.0,16.0,15.0,23.0,23.0,21.0,29.0,6.0,18.0,2.0,8.0,,1.0,,1.0,11.0,7.0,14.0,9.0,165.0,155.0,,,1.0,2.0,,,49.0,53.0,53.0,49.0,9.0,13.0,13.0,9.0,7.0,3.0,7.0,3.0,,1.0,9.0,12.0,12.0,8.0,0.0,0.0,0.0,0.0,,,,,1.0,6.0,,
2012-13,442303,30,2013-03-30 15:00:00,"Etihad Stadium, Manchester",47201,Man City,Newcastle,4,0,0,4,W,L,2,0,0,2,0,0,0,0,4.0,,21.0,5.0,9.0,1.0,8.0,4.0,4.0,,4.0,,2.0,,3.0,,,1.0,2.0,,15.0,5.0,10.0,1.0,24.0,12.0,69.0,48.0,544.0,303.0,464.0,233.0,63.6,36.4,,,14.0,16.0,12.0,12.0,9.0,11.0,23.0,47.0,15.0,29.0,,4.0,,,,,9.0,8.0,12.0,9.0,144.0,143.0,,,,4.0,1.0,,42.0,42.0,42.0,42.0,11.0,10.0,10.0,11.0,9.0,2.0,9.0,2.0,,,7.0,9.0,9.0,7.0,0.0,0.0,0.0,0.0,,,,,6.0,3.0,,
2012-13,442299,31,2013-03-30 15:00:00,"Emirates Stadium, London",60082,Arsenal,Reading,4,1,1,4,W,L,1,0,0,1,0,0,0,0,4.0,1.0,26.0,5.0,6.0,2.0,9.0,3.0,11.0,,2.0,1.0,2.0,1.0,1.0,,,,3.0,1.0,17.0,5.0,10.0,2.0,49.0,22.0,75.0,40.0,676.0,288.0,593.0,204.0,70.1,29.9,58.0,9.0,11.0,19.0,11.0,13.0,20.0,26.0,14.0,39.0,5.0,20.0,,11.0,,1.0,,,4.0,5.0,6.0,8.0,140.0,119.0,1.0,2.0,1.0,4.0,,,47.0,50.0,50.0,47.0,17.0,18.0,18.0,17.0,11.0,3.0,11.0,3.0,,,10.0,14.0,14.0,9.0,0.0,0.0,0.0,0.0,1.0,,1.0,,3.0,1.0,,
2012-13,442300,31,2013-03-31 13:30:00,"Villa Park, Birmingham",42037,Aston Villa,Liverpool,1,2,2,1,L,W,1,0,0,1,0,0,0,0,1.0,2.0,10.0,23.0,4.0,7.0,3.0,5.0,3.0,11.0,2.0,2.0,,2.0,2.0,2.0,,1.0,1.0,1.0,9.0,17.0,6.0,13.0,16.0,18.0,67.0,76.0,452.0,538.0,358.0,443.0,46.5,53.5,,,27.0,21.0,19.0,17.0,39.0,16.0,19.0,29.0,14.0,14.0,11.0,4.0,1.0,,,,11.0,9.0,18.0,15.0,157.0,171.0,,,2.0,1.0,,,57.0,54.0,54.0,57.0,12.0,13.0,13.0,12.0,7.0,8.0,7.0,8.0,3.0,,9.0,9.0,8.0,9.0,0.0,0.0,0.0,0.0,,1.0,,1.0,3.0,6.0,,
2012-13,442301,31,2013-03-30 17:30:00,"Goodison Park, Liverpool",33977,Everton,Stoke,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,18.0,11.0,6.0,3.0,7.0,5.0,5.0,3.0,,,1.0,,,2.0,,1.0,,,12.0,5.0,7.0,3.0,19.0,21.0,81.0,65.0,397.0,330.0,305.0,241.0,54.0,46.0,,,15.0,26.0,10.0,22.0,7.0,23.0,43.0,37.0,23.0,22.0,2.0,5.0,,1.0,,,5.0,10.0,18.0,9.0,170.0,164.0,,,,1.0,1.0,,67.0,69.0,69.0,67.0,24.0,25.0,25.0,24.0,4.0,3.0,4.0,3.0,,2.0,13.0,18.0,18.0,13.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,
2012-13,442302,31,2013-04-01 20:00:00,"Craven Cottage, London",25117,Fulham,QPR,3,2,2,3,W,L,3,1,1,3,1,0,0,1,3.0,2.0,9.0,21.0,3.0,7.0,4.0,7.0,2.0,7.0,,1.0,1.0,1.0,,1.0,,,,2.0,6.0,14.0,3.0,9.0,12.0,19.0,52.0,56.0,404.0,432.0,330.0,354.0,48.3,51.7,,,17.0,16.0,13.0,13.0,12.0,12.0,41.0,15.0,21.0,6.0,7.0,2.0,,,1.0,1.0,15.0,7.0,11.0,12.0,152.0,148.0,,,2.0,3.0,,,51.0,52.0,52.0,51.0,20.0,9.0,9.0,20.0,3.0,6.0,3.0,6.0,1.0,1.0,12.0,7.0,7.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,6.0,4.0,,1.0
2012-13,442304,31,2013-03-30 15:00:00,"St. Mary's Stadium, Southampton",31779,Southampton,Chelsea,2,1,1,2,W,L,2,1,1,2,0,0,0,0,2.0,1.0,12.0,9.0,4.0,2.0,5.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,9.0,6.0,5.0,3.0,15.0,19.0,70.0,63.0,438.0,426.0,337.0,325.0,50.8,49.2,,,20.0,19.0,16.0,11.0,21.0,18.0,33.0,30.0,16.0,18.0,2.0,3.0,,,,,10.0,9.0,9.0,6.0,183.0,179.0,,,1.0,2.0,,,67.0,61.0,61.0,67.0,32.0,20.0,20.0,32.0,7.0,7.0,7.0,7.0,,,13.0,8.0,6.0,12.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,,
2012-13,442305,31,2013-03-30 12:45:00,"Stadium of Light, Sunderland",43760,Sunderland,Man Utd,0,1,1,0,L,W,0,1,1,0,0,0,0,0,,1.0,9.0,14.0,1.0,8.0,5.0,4.0,3.0,2.0,,1.0,,,,1.0,,,,,4.0,12.0,3.0,8.0,18.0,19.0,63.0,74.0,330.0,541.0,240.0,457.0,38.6,61.4,,,23.0,21.0,15.0,19.0,12.0,10.0,15.0,52.0,9.0,31.0,2.0,3.0,,,,,8.0,6.0,14.0,20.0,156.0,165.0,,,1.0,,,1.0,56.0,71.0,71.0,56.0,18.0,31.0,31.0,18.0,3.0,6.0,3.0,6.0,1.0,,12.0,9.0,9.0,11.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0,1.0,
2012-13,442306,31,2013-03-30 15:00:00,"Swansea.com Stadium, Swansea",20604,Swansea,Spurs,1,2,2,1,L,W,0,2,2,0,0,0,0,0,1.0,2.0,15.0,10.0,3.0,7.0,8.0,2.0,4.0,1.0,2.0,2.0,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,15.0,7.0,7.0,7.0,27.0,9.0,85.0,47.0,639.0,377.0,546.0,294.0,62.7,37.3,,,30.0,24.0,19.0,15.0,25.0,21.0,23.0,50.0,11.0,23.0,1.0,4.0,,,,,7.0,3.0,16.0,16.0,168.0,177.0,,,2.0,1.0,,,56.0,56.0,56.0,56.0,13.0,20.0,20.0,13.0,5.0,2.0,5.0,2.0,1.0,,5.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,,,,,4.0,,,
2012-13,442307,31,2013-03-30 15:00:00,"Boleyn Ground, London",34966,West Ham,West Brom,3,1,1,3,W,L,2,0,0,2,0,1,1,0,3.0,1.0,14.0,19.0,5.0,7.0,6.0,7.0,3.0,5.0,,,,1.0,1.0,,,1.0,3.0,,11.0,13.0,7.0,8.0,16.0,19.0,69.0,91.0,291.0,471.0,216.0,378.0,39.5,60.5,,,13.0,17.0,10.0,14.0,22.0,2.0,64.0,17.0,36.0,8.0,5.0,3.0,1.0,1.0,,,8.0,4.0,13.0,9.0,164.0,163.0,,,1.0,3.0,,,43.0,45.0,45.0,43.0,13.0,10.0,10.0,13.0,5.0,3.0,5.0,3.0,2.0,,11.0,14.0,13.0,10.0,0.0,0.0,0.0,0.0,,1.0,,1.0,3.0,2.0,,
2012-13,442308,31,2013-03-30 15:00:00,"DW Stadium, Wigan",17784,Wigan,Norwich,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,14.0,7.0,3.0,,8.0,4.0,3.0,3.0,1.0,,,,1.0,,,,1.0,,14.0,6.0,6.0,2.0,11.0,19.0,61.0,81.0,391.0,345.0,308.0,251.0,52.8,47.2,,,20.0,18.0,18.0,14.0,11.0,16.0,49.0,28.0,23.0,18.0,3.0,4.0,,,,1.0,3.0,5.0,14.0,13.0,174.0,178.0,,,,1.0,1.0,,47.0,43.0,42.0,46.0,10.0,8.0,8.0,10.0,10.0,3.0,10.0,3.0,,1.0,14.0,12.0,11.0,14.0,0.0,0.0,0.0,0.0,,,,,4.0,4.0,,
2012-13,442311,31,2013-04-08 20:00:00,"Old Trafford, Manchester",75498,Man Utd,Man City,1,2,2,1,L,W,0,0,0,0,0,0,0,0,1.0,2.0,15.0,10.0,5.0,3.0,9.0,4.0,1.0,3.0,1.0,,,,1.0,,1.0,,,2.0,11.0,9.0,6.0,6.0,25.0,23.0,61.0,63.0,345.0,438.0,264.0,361.0,45.0,55.0,,,29.0,23.0,18.0,19.0,18.0,9.0,27.0,42.0,16.0,24.0,3.0,1.0,1.0,,1.0,,5.0,6.0,16.0,25.0,162.0,160.0,,,2.0,1.0,,,73.0,57.0,57.0,73.0,18.0,16.0,16.0,18.0,9.0,4.0,9.0,4.0,2.0,,13.0,21.0,20.0,13.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,1.0
2012-13,442282,32,2013-04-17 19:45:00,"Etihad Stadium, Manchester",47106,Man City,Wigan,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,12.0,10.0,2.0,4.0,7.0,2.0,3.0,4.0,1.0,1.0,,,1.0,1.0,,,1.0,,9.0,7.0,4.0,5.0,11.0,13.0,61.0,58.0,461.0,456.0,393.0,369.0,50.4,49.6,,,15.0,21.0,14.0,16.0,25.0,27.0,13.0,12.0,11.0,8.0,5.0,3.0,,,,,10.0,13.0,3.0,10.0,134.0,146.0,,,,1.0,1.0,,39.0,50.0,50.0,39.0,6.0,7.0,7.0,6.0,5.0,4.0,5.0,4.0,,,12.0,6.0,5.0,12.0,0.0,0.0,0.0,0.0,,,,,6.0,2.0,,
2012-13,442309,32,2013-04-07 15:00:00,"Stamford Bridge, London",41500,Chelsea,Sunderland,2,1,1,2,W,L,0,1,1,0,0,0,0,0,2.0,1.0,16.0,8.0,3.0,,7.0,6.0,6.0,2.0,,,,,,,,,1.0,,11.0,6.0,7.0,2.0,25.0,14.0,64.0,50.0,514.0,319.0,426.0,243.0,61.7,38.3,,,20.0,23.0,16.0,21.0,13.0,25.0,27.0,26.0,15.0,20.0,2.0,5.0,1.0,,,,12.0,12.0,12.0,13.0,164.0,134.0,,,1.0,2.0,,,65.0,60.0,60.0,65.0,19.0,16.0,16.0,19.0,8.0,5.0,8.0,5.0,2.0,,9.0,16.0,14.0,9.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,1.0,1.0
2012-13,442310,32,2013-04-07 13:30:00,"Anfield, Liverpool",45007,Liverpool,West Ham,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,20.0,11.0,8.0,1.0,7.0,6.0,5.0,4.0,1.0,,,,2.0,1.0,1.0,,,,15.0,10.0,11.0,4.0,29.0,20.0,97.0,69.0,597.0,315.0,491.0,203.0,65.0,35.0,,,18.0,29.0,16.0,25.0,15.0,8.0,18.0,47.0,10.0,26.0,5.0,6.0,1.0,,,,7.0,11.0,17.0,10.0,187.0,180.0,,,,,1.0,1.0,42.0,57.0,57.0,42.0,9.0,13.0,13.0,9.0,12.0,2.0,12.0,2.0,,,8.0,5.0,4.0,8.0,0.0,0.0,0.0,0.0,,,,,4.0,,,
2012-13,442312,32,2013-04-07 15:00:00,"St. James' Park, Newcastle",51847,Newcastle,Fulham,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,28.0,8.0,5.0,2.0,15.0,4.0,8.0,2.0,4.0,3.0,1.0,,4.0,3.0,3.0,,1.0,,22.0,4.0,10.0,3.0,35.0,12.0,58.0,46.0,404.0,432.0,352.0,353.0,49.6,50.4,,,20.0,20.0,12.0,14.0,7.0,11.0,24.0,46.0,12.0,22.0,2.0,7.0,,,,,3.0,12.0,9.0,16.0,137.0,149.0,,,,1.0,1.0,,58.0,55.0,55.0,58.0,15.0,19.0,19.0,15.0,10.0,3.0,10.0,3.0,1.0,1.0,13.0,11.0,11.0,13.0,0.0,0.0,0.0,0.0,,,,,4.0,,,
2012-13,442313,32,2013-04-06 15:00:00,"Carrow Road, Norwich",26372,Norwich,Swansea,2,2,2,2,D,D,1,1,1,1,0,0,0,0,2.0,2.0,12.0,18.0,4.0,7.0,4.0,8.0,4.0,3.0,3.0,6.0,2.0,2.0,1.0,4.0,,,2.0,2.0,7.0,16.0,4.0,8.0,15.0,19.0,65.0,68.0,294.0,571.0,199.0,488.0,34.7,65.3,,,24.0,18.0,18.0,13.0,30.0,22.0,32.0,40.0,17.0,13.0,3.0,4.0,,,,1.0,2.0,6.0,10.0,7.0,161.0,168.0,,,2.0,2.0,,,61.0,45.0,45.0,61.0,15.0,17.0,17.0,15.0,2.0,5.0,2.0,5.0,4.0,,8.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,,,,,,1.0,,
2012-13,442314,32,2013-04-07 16:10:00,"MATRADE Loftus Road, London",16658,QPR,Wigan,1,1,1,1,D,D,0,0,0,0,1,0,0,1,1.0,1.0,9.0,18.0,1.0,7.0,5.0,4.0,3.0,7.0,,2.0,,,,2.0,1.0,,1.0,,7.0,13.0,4.0,11.0,18.0,23.0,39.0,74.0,264.0,589.0,196.0,503.0,32.1,67.9,,,29.0,21.0,17.0,18.0,31.0,13.0,23.0,26.0,12.0,18.0,6.0,3.0,1.0,,1.0,,3.0,22.0,12.0,24.0,141.0,158.0,,,1.0,1.0,,,73.0,45.0,45.0,73.0,10.0,13.0,13.0,10.0,2.0,10.0,2.0,10.0,2.0,1.0,9.0,12.0,12.0,8.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,
2012-13,442315,32,2013-04-06 12:45:00,"Select Car Leasing Stadium, Reading",24108,Reading,Southampton,0,2,2,0,L,W,0,1,1,0,0,0,0,0,,2.0,10.0,13.0,2.0,4.0,6.0,8.0,2.0,1.0,1.0,3.0,,2.0,1.0,3.0,,1.0,,2.0,7.0,11.0,3.0,4.0,15.0,18.0,86.0,66.0,312.0,520.0,179.0,393.0,39.4,60.6,,,28.0,22.0,21.0,16.0,21.0,26.0,20.0,50.0,13.0,31.0,1.0,2.0,1.0,,1.0,,4.0,4.0,11.0,15.0,227.0,222.0,,,2.0,,,1.0,64.0,61.0,61.0,64.0,22.0,30.0,30.0,22.0,8.0,4.0,8.0,4.0,5.0,,6.0,11.0,10.0,5.0,0.0,0.0,0.0,0.0,,,,,1.0,6.0,,
2012-13,442316,32,2013-04-06 15:00:00,"bet365 Stadium, Stoke",27544,Stoke,Aston Villa,1,3,3,1,L,W,0,1,1,0,0,0,0,0,1.0,3.0,13.0,12.0,3.0,6.0,6.0,3.0,4.0,3.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,9.0,10.0,4.0,7.0,32.0,18.0,75.0,82.0,333.0,406.0,229.0,302.0,45.6,54.4,,,15.0,22.0,11.0,18.0,17.0,15.0,22.0,39.0,13.0,18.0,3.0,4.0,,,1.0,,12.0,10.0,12.0,12.0,183.0,173.0,3.0,2.0,3.0,1.0,,,69.0,71.0,71.0,69.0,33.0,21.0,21.0,33.0,4.0,2.0,4.0,2.0,1.0,1.0,16.0,12.0,11.0,16.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,,
