season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a
2016-17,855364,20,2017-01-02 15:00:00,"Goodison Park, Liverpool",38891,Everton,Southampton,3,0,0,3,W,L,0,0,0,0,0,0,0,0,3.0,,17.0,12.0,6.0,3.0,5.0,6.0,6.0,3.0,2.0,1.0,2.0,,1.0,1.0,,,2.0,,13.0,8.0,8.0,3.0,34.0,26.0,69.0,51.0,487.0,403.0,367.0,297.0,54.0,46.0,30.0,17.0,23.0,24.0,14.0,17.0,12.0,21.0,31.0,34.0,31.0,34.0,20.0,20.0,3.0,6.0,,1.0,,1.0,8.0,11.0,16.0,16.0,184.0,178.0,3.0,3.0,,3.0,1.0,,,,67.0,51.0,51.0,67.0,20.0,14.0,14.0,20.0,10.0,8.0,10.0,8.0,,,5.0,14.0,14.0,5.0,0.0,0.0,0.0,0.0,1.0,,1.0,,4.0,2.0
2016-17,855365,20,2017-01-02 15:00:00,"Etihad Stadium, Manchester",54463,Man City,Burnley,2,1,1,2,W,L,0,0,0,0,1,0,0,1,2.0,1.0,14.0,11.0,3.0,3.0,4.0,6.0,7.0,2.0,,,,,,,,,1.0,,11.0,6.0,7.0,3.0,18.0,39.0,56.0,69.0,450.0,357.0,359.0,247.0,55.0,45.0,25.0,18.0,9.0,15.0,6.0,10.0,9.0,12.0,45.0,19.0,45.0,19.0,18.0,18.0,3.0,7.0,,,,1.0,7.0,9.0,7.0,5.0,143.0,157.0,1.0,1.0,1.0,2.0,,,,,62.0,66.0,66.0,62.0,34.0,31.0,31.0,34.0,8.0,8.0,8.0,8.0,,,11.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0
2016-17,855366,20,2017-01-02 12:30:00,"Riverside Stadium, Middlesbrough",32437,Boro,Leicester,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,9.0,10.0,1.0,4.0,5.0,4.0,3.0,2.0,,,,,1.0,,,,,,6.0,8.0,3.0,4.0,40.0,22.0,60.0,64.0,530.0,331.0,431.0,219.0,62.4,37.6,23.0,15.0,18.0,22.0,13.0,19.0,11.0,13.0,25.0,36.0,25.0,36.0,14.0,14.0,2.0,2.0,,1.0,,,4.0,16.0,15.0,10.0,182.0,174.0,4.0,1.0,,,1.0,1.0,,,66.0,68.0,68.0,66.0,25.0,32.0,32.0,25.0,2.0,2.0,2.0,2.0,1.0,1.0,10.0,9.0,7.0,10.0,0.0,0.0,0.0,0.0,,,,,,
2016-17,855367,20,2017-01-03 20:00:00,"bet365 Stadium, Stoke",27010,Stoke,Watford,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,16.0,9.0,5.0,2.0,7.0,4.0,4.0,3.0,3.0,,1.0,,2.0,,,,2.0,,13.0,7.0,8.0,5.0,34.0,36.0,62.0,60.0,399.0,352.0,296.0,237.0,54.0,46.0,21.0,25.0,7.0,16.0,5.0,10.0,9.0,11.0,42.0,29.0,42.0,29.0,19.0,19.0,4.0,4.0,,1.0,,1.0,6.0,12.0,12.0,7.0,171.0,165.0,1.0,3.0,,2.0,1.0,,,,60.0,53.0,53.0,60.0,26.0,23.0,23.0,26.0,7.0,6.0,7.0,6.0,1.0,1.0,10.0,15.0,15.0,10.0,0.0,0.0,0.0,0.0,,,,,3.0,
2016-17,855368,20,2017-01-02 15:00:00,"Stadium of Light, Sunderland",46494,Sunderland,Liverpool,2,2,2,2,D,D,1,1,1,1,0,0,0,0,2.0,2.0,10.0,21.0,5.0,15.0,,3.0,5.0,3.0,,2.0,2.0,1.0,,2.0,,,,1.0,5.0,19.0,5.0,16.0,17.0,39.0,55.0,68.0,290.0,698.0,199.0,605.0,29.3,70.7,11.0,35.0,21.0,9.0,15.0,6.0,18.0,9.0,27.0,28.0,27.0,28.0,16.0,16.0,2.0,4.0,,,,,13.0,6.0,8.0,14.0,133.0,145.0,13.0,3.0,2.0,2.0,,,,,43.0,46.0,46.0,43.0,9.0,14.0,14.0,9.0,2.0,5.0,2.0,5.0,,2.0,10.0,10.0,7.0,10.0,0.0,0.0,0.0,0.0,2.0,,2.0,,3.0,3.0
2016-17,855369,20,2017-01-04 20:00:00,"White Hart Lane, London",31491,Spurs,Chelsea,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,9.0,11.0,2.0,2.0,6.0,6.0,1.0,3.0,2.0,2.0,2.0,,,2.0,,,2.0,,5.0,8.0,3.0,3.0,21.0,29.0,58.0,74.0,440.0,526.0,334.0,429.0,45.5,54.5,12.0,19.0,24.0,19.0,19.0,14.0,7.0,15.0,26.0,21.0,26.0,21.0,20.0,20.0,3.0,1.0,,2.0,,,11.0,11.0,9.0,19.0,159.0,158.0,2.0,,,2.0,1.0,,,,63.0,54.0,54.0,63.0,20.0,16.0,16.0,20.0,1.0,6.0,1.0,6.0,1.0,,9.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,,,,,2.0,4.0
2016-17,855370,20,2017-01-02 15:00:00,"The Hawthorns, West Bromwich",23402,West Brom,Hull,3,1,1,3,W,L,0,1,1,0,0,0,0,0,3.0,1.0,8.0,17.0,5.0,6.0,,9.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,2.0,1.0,7.0,14.0,7.0,6.0,28.0,34.0,60.0,66.0,346.0,516.0,269.0,440.0,41.0,59.0,17.0,21.0,18.0,14.0,13.0,13.0,16.0,12.0,35.0,40.0,35.0,40.0,7.0,7.0,2.0,3.0,,,,,9.0,11.0,9.0,11.0,136.0,132.0,5.0,2.0,1.0,3.0,,,,,45.0,50.0,50.0,45.0,13.0,23.0,23.0,13.0,7.0,9.0,7.0,9.0,,,5.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,,,,,,
2016-17,855371,20,2017-01-02 17:15:00,"London Stadium, London",56996,West Ham,Man Utd,0,2,2,0,L,W,0,0,0,0,1,0,0,1,,2.0,8.0,13.0,2.0,6.0,5.0,5.0,1.0,2.0,1.0,1.0,,,1.0,2.0,,2.0,,2.0,7.0,11.0,3.0,7.0,19.0,36.0,46.0,80.0,396.0,713.0,309.0,642.0,36.2,63.8,11.0,27.0,13.0,18.0,9.0,13.0,12.0,19.0,18.0,25.0,18.0,25.0,16.0,16.0,2.0,1.0,,,1.0,,6.0,13.0,10.0,9.0,137.0,112.0,4.0,2.0,2.0,,,1.0,,,46.0,40.0,40.0,46.0,8.0,8.0,8.0,8.0,2.0,1.0,2.0,1.0,1.0,,9.0,13.0,13.0,8.0,0.0,0.0,0.0,0.0,,,,,,5.0
2016-17,855372,21,2017-01-14 15:00:00,"Turf Moor, Burnley",20254,Burnley,Southampton,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,9.0,20.0,3.0,5.0,4.0,7.0,2.0,8.0,,,,,,,,,,,6.0,14.0,3.0,7.0,21.0,46.0,65.0,53.0,292.0,405.0,179.0,317.0,40.9,59.1,8.0,28.0,12.0,13.0,8.0,9.0,12.0,16.0,47.0,41.0,47.0,41.0,17.0,17.0,8.0,2.0,,,,,10.0,7.0,10.0,10.0,161.0,157.0,5.0,2.0,,1.0,1.0,,,,53.0,66.0,66.0,53.0,22.0,32.0,32.0,22.0,2.0,7.0,2.0,7.0,1.0,1.0,14.0,14.0,13.0,14.0,0.0,0.0,0.0,0.0,,,,,,2.0
2016-17,855373,21,2017-01-15 13:30:00,"Goodison Park, Liverpool",39588,Everton,Man City,4,0,0,4,W,L,1,0,0,1,0,0,0,0,4.0,,6.0,13.0,4.0,5.0,1.0,4.0,1.0,4.0,,,,,,,,,4.0,,6.0,8.0,5.0,5.0,25.0,38.0,59.0,66.0,270.0,672.0,183.0,593.0,29.2,70.8,9.0,27.0,21.0,12.0,14.0,9.0,9.0,13.0,25.0,23.0,25.0,23.0,22.0,22.0,5.0,1.0,1.0,,,1.0,11.0,16.0,10.0,14.0,133.0,135.0,4.0,,,4.0,1.0,,,,52.0,56.0,56.0,52.0,8.0,17.0,17.0,8.0,3.0,6.0,3.0,6.0,,1.0,17.0,7.0,7.0,17.0,0.0,0.0,0.0,0.0,,,,,4.0,4.0
2016-17,855374,21,2017-01-14 15:00:00,"The MKM Stadium, Hull",17963,Hull,Bournemouth,3,1,1,3,W,L,1,1,1,1,0,0,0,0,3.0,1.0,14.0,8.0,3.0,6.0,9.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,2.0,,11.0,6.0,4.0,5.0,33.0,34.0,54.0,67.0,356.0,572.0,274.0,469.0,39.2,60.8,21.0,18.0,13.0,8.0,12.0,5.0,26.0,14.0,27.0,26.0,27.0,26.0,11.0,11.0,1.0,2.0,1.0,,,,16.0,6.0,8.0,7.0,131.0,150.0,5.0,1.0,1.0,3.0,,,,1.0,48.0,48.0,48.0,48.0,20.0,13.0,13.0,20.0,4.0,5.0,4.0,5.0,3.0,,13.0,11.0,11.0,13.0,0.0,0.0,0.0,0.0,,1.0,,1.0,3.0,3.0
2016-17,855375,21,2017-01-14 17:30:00,"King Power Stadium, Leicester",32066,Leicester,Chelsea,0,3,3,0,L,W,0,1,1,0,0,0,0,0,,3.0,7.0,8.0,2.0,3.0,5.0,2.0,,3.0,,,,1.0,,,,,,1.0,6.0,5.0,2.0,3.0,28.0,24.0,53.0,72.0,341.0,640.0,232.0,543.0,35.2,64.8,10.0,16.0,13.0,6.0,9.0,5.0,17.0,16.0,17.0,38.0,17.0,38.0,19.0,19.0,3.0,,,,,,13.0,6.0,4.0,12.0,147.0,148.0,,2.0,3.0,,,1.0,,,42.0,46.0,46.0,42.0,14.0,19.0,19.0,14.0,3.0,5.0,3.0,5.0,,2.0,8.0,9.0,9.0,8.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0
2016-17,855376,21,2017-01-15 16:00:00,"Old Trafford, Manchester",75276,Man Utd,Liverpool,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,9.0,13.0,3.0,4.0,5.0,2.0,1.0,7.0,1.0,,,1.0,1.0,,1.0,,1.0,,6.0,9.0,2.0,8.0,35.0,27.0,76.0,59.0,487.0,389.0,373.0,279.0,55.9,44.1,16.0,28.0,25.0,28.0,17.0,20.0,15.0,18.0,32.0,49.0,32.0,49.0,10.0,10.0,7.0,1.0,1.0,,,,4.0,10.0,22.0,17.0,185.0,168.0,3.0,2.0,1.0,1.0,,,,,69.0,70.0,70.0,69.0,22.0,23.0,23.0,22.0,5.0,7.0,5.0,7.0,,1.0,17.0,13.0,13.0,16.0,0.0,0.0,0.0,0.0,,1.0,,1.0,4.0,2.0
2016-17,855377,21,2017-01-14 15:00:00,"Stadium of Light, Sunderland",42722,Sunderland,Stoke,1,3,3,1,L,W,1,3,3,1,0,0,0,0,1.0,3.0,13.0,14.0,3.0,6.0,4.0,3.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,2.0,9.0,10.0,7.0,8.0,33.0,25.0,78.0,57.0,439.0,424.0,342.0,321.0,51.2,48.8,17.0,26.0,17.0,12.0,12.0,10.0,11.0,11.0,22.0,36.0,22.0,36.0,17.0,16.0,5.0,5.0,,,1.0,,13.0,8.0,8.0,7.0,169.0,147.0,3.0,2.0,3.0,1.0,,,,,44.0,67.0,67.0,44.0,10.0,27.0,27.0,10.0,5.0,2.0,5.0,2.0,2.0,1.0,16.0,11.0,9.0,16.0,0.0,0.0,0.0,0.0,,,,,5.0,1.0
2016-17,855378,21,2017-01-14 15:00:00,"Swansea.com Stadium, Swansea",20875,Swansea,Arsenal,0,4,4,0,L,W,0,1,1,0,0,0,0,0,,4.0,12.0,14.0,3.0,6.0,6.0,2.0,3.0,6.0,,1.0,,2.0,,1.0,,,,,8.0,10.0,5.0,9.0,25.0,29.0,64.0,62.0,446.0,605.0,373.0,507.0,43.2,56.8,16.0,36.0,12.0,17.0,11.0,14.0,15.0,21.0,19.0,20.0,19.0,20.0,9.0,9.0,6.0,3.0,,1.0,1.0,,9.0,12.0,12.0,9.0,130.0,126.0,4.0,3.0,4.0,,,1.0,2.0,,42.0,53.0,53.0,42.0,10.0,17.0,17.0,10.0,3.0,2.0,3.0,2.0,,,12.0,8.0,8.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,
2016-17,855379,21,2017-01-14 12:30:00,"White Hart Lane, London",31613,Spurs,West Brom,4,0,0,4,W,L,2,0,0,2,0,0,0,0,4.0,,21.0,3.0,11.0,,7.0,2.0,3.0,1.0,4.0,,2.0,,2.0,,1.0,,3.0,,18.0,1.0,13.0,,32.0,18.0,70.0,65.0,670.0,248.0,588.0,162.0,72.9,27.1,24.0,7.0,22.0,13.0,15.0,9.0,6.0,15.0,20.0,24.0,20.0,24.0,14.0,14.0,1.0,3.0,1.0,,,1.0,3.0,16.0,5.0,17.0,139.0,148.0,,8.0,,4.0,1.0,,,1.0,60.0,35.0,35.0,60.0,10.0,10.0,10.0,10.0,8.0,,8.0,,1.0,1.0,11.0,12.0,12.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0
2016-17,855380,21,2017-01-14 15:00:00,"Vicarage Road, Watford",20659,Watford,Boro,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,12.0,5.0,5.0,1.0,6.0,4.0,1.0,,1.0,,,,1.0,,1.0,,,,10.0,3.0,6.0,,36.0,13.0,71.0,58.0,355.0,431.0,250.0,325.0,46.0,54.0,23.0,9.0,8.0,18.0,7.0,15.0,18.0,14.0,17.0,42.0,17.0,42.0,20.0,20.0,,1.0,,1.0,,,3.0,4.0,11.0,3.0,166.0,145.0,1.0,5.0,,,1.0,1.0,,,54.0,61.0,61.0,54.0,28.0,27.0,27.0,28.0,3.0,1.0,3.0,1.0,1.0,,15.0,15.0,15.0,13.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0
2016-17,855381,21,2017-01-14 15:00:00,"London Stadium, London",56984,West Ham,Crystal Palace,3,0,0,3,W,L,0,0,0,0,0,0,0,0,3.0,,14.0,10.0,3.0,1.0,7.0,6.0,4.0,3.0,2.0,1.0,2.0,,,1.0,,,3.0,,10.0,6.0,6.0,1.0,23.0,22.0,51.0,60.0,342.0,438.0,254.0,356.0,44.1,55.9,19.0,10.0,19.0,17.0,12.0,12.0,6.0,12.0,28.0,21.0,28.0,21.0,14.0,14.0,3.0,3.0,,,,,4.0,13.0,8.0,14.0,135.0,138.0,1.0,,,3.0,1.0,,,,65.0,49.0,49.0,65.0,20.0,20.0,20.0,20.0,2.0,2.0,2.0,2.0,2.0,2.0,10.0,14.0,13.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0
2016-17,855382,22,2017-01-21 15:00:00,"Vitality Stadium, Bournemouth",11123,Bournemouth,Watford,2,2,2,2,D,D,0,1,1,0,0,0,0,0,2.0,2.0,15.0,10.0,5.0,3.0,6.0,2.0,4.0,5.0,1.0,1.0,1.0,1.0,,,,,2.0,2.0,12.0,5.0,8.0,5.0,42.0,22.0,64.0,67.0,526.0,319.0,415.0,200.0,62.9,37.1,27.0,10.0,9.0,10.0,8.0,9.0,3.0,15.0,28.0,47.0,28.0,47.0,17.0,17.0,5.0,4.0,,,,,4.0,14.0,5.0,4.0,176.0,159.0,1.0,3.0,2.0,2.0,,,,,55.0,43.0,43.0,55.0,19.0,24.0,24.0,19.0,9.0,4.0,9.0,4.0,,2.0,6.0,16.0,15.0,5.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0
2016-17,855383,22,2017-01-22 14:15:00,"Emirates Stadium, London",59955,Arsenal,Burnley,2,1,1,2,W,L,0,0,0,0,1,0,0,1,2.0,1.0,24.0,13.0,8.0,7.0,7.0,3.0,9.0,3.0,,,1.0,1.0,,,,,1.0,,19.0,7.0,14.0,6.0,43.0,34.0,64.0,60.0,578.0,237.0,502.0,158.0,69.8,30.2,49.0,23.0,11.0,26.0,6.0,16.0,7.0,15.0,37.0,33.0,37.0,33.0,8.0,8.0,3.0,8.0,,,,,4.0,16.0,18.0,10.0,134.0,124.0,6.0,6.0,1.0,2.0,,,,,54.0,53.0,53.0,54.0,17.0,13.0,13.0,17.0,10.0,4.0,10.0,4.0,2.0,1.0,12.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,
2016-17,855384,22,2017-01-22 16:30:00,"Stamford Bridge, London",41605,Chelsea,Hull,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,9.0,9.0,5.0,4.0,1.0,4.0,3.0,1.0,2.0,,1.0,,1.0,,,,2.0,,5.0,6.0,5.0,4.0,45.0,26.0,58.0,59.0,559.0,512.0,469.0,426.0,52.8,47.2,32.0,14.0,10.0,19.0,8.0,11.0,13.0,17.0,18.0,28.0,18.0,28.0,21.0,21.0,1.0,3.0,,,,,9.0,11.0,11.0,7.0,152.0,130.0,4.0,3.0,,2.0,1.0,,,,38.0,63.0,63.0,38.0,8.0,24.0,24.0,8.0,9.0,7.0,9.0,7.0,1.0,,12.0,10.0,9.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0
2016-17,855385,22,2017-01-21 15:00:00,"Selhurst Park, London",25594,Crystal Palace,Everton,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,8.0,17.0,2.0,8.0,2.0,6.0,4.0,3.0,,,,,,,1.0,1.0,,1.0,7.0,14.0,5.0,8.0,44.0,35.0,62.0,60.0,371.0,476.0,272.0,379.0,44.0,56.0,21.0,23.0,18.0,14.0,13.0,10.0,9.0,6.0,36.0,40.0,36.0,40.0,17.0,17.0,3.0,4.0,,,,,17.0,8.0,8.0,13.0,154.0,160.0,7.0,2.0,1.0,,,1.0,,,65.0,48.0,48.0,65.0,25.0,9.0,9.0,25.0,8.0,7.0,8.0,7.0,4.0,,10.0,15.0,15.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0
2016-17,855386,22,2017-01-21 12:30:00,"Anfield, Liverpool",53169,Liverpool,Swansea,2,3,3,2,L,W,0,0,0,0,0,0,0,0,2.0,3.0,16.0,6.0,5.0,3.0,7.0,2.0,4.0,1.0,1.0,2.0,,3.0,1.0,,1.0,1.0,2.0,2.0,13.0,4.0,8.0,3.0,50.0,16.0,110.0,52.0,785.0,288.0,683.0,215.0,73.6,26.4,34.0,20.0,30.0,11.0,21.0,10.0,4.0,16.0,11.0,44.0,11.0,44.0,19.0,19.0,1.0,4.0,,1.0,1.0,,12.0,12.0,8.0,21.0,156.0,134.0,,3.0,3.0,2.0,,,,,65.0,48.0,48.0,65.0,17.0,18.0,18.0,17.0,6.0,3.0,6.0,3.0,1.0,,7.0,7.0,6.0,7.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0
2016-17,855387,22,2017-01-21 17:30:00,"Etihad Stadium, Manchester",54402,Man City,Spurs,2,2,2,2,D,D,0,0,0,0,0,0,0,0,2.0,2.0,17.0,6.0,7.0,2.0,9.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,,,,,1.0,13.0,4.0,5.0,2.0,33.0,25.0,71.0,57.0,473.0,399.0,361.0,287.0,54.6,45.4,39.0,8.0,22.0,19.0,16.0,12.0,19.0,12.0,21.0,31.0,21.0,31.0,26.0,26.0,1.0,1.0,,3.0,,2.0,11.0,15.0,16.0,16.0,169.0,174.0,,5.0,2.0,2.0,,,,,53.0,57.0,57.0,53.0,10.0,17.0,17.0,10.0,5.0,4.0,5.0,4.0,1.0,,10.0,7.0,6.0,10.0,0.0,0.0,0.0,0.0,,,,,3.0,5.0
2016-17,855388,22,2017-01-21 15:00:00,"Riverside Stadium, Middlesbrough",30848,Boro,West Ham,1,3,3,1,L,W,1,2,2,1,0,0,0,0,1.0,3.0,11.0,13.0,2.0,5.0,5.0,5.0,4.0,3.0,1.0,4.0,1.0,2.0,,3.0,1.0,,1.0,2.0,8.0,11.0,5.0,7.0,50.0,21.0,80.0,62.0,529.0,338.0,426.0,255.0,61.5,38.5,26.0,20.0,19.0,18.0,12.0,15.0,10.0,13.0,16.0,49.0,16.0,49.0,14.0,14.0,3.0,4.0,1.0,1.0,,,6.0,13.0,10.0,10.0,161.0,130.0,2.0,1.0,3.0,1.0,,,,,64.0,54.0,54.0,64.0,21.0,23.0,23.0,21.0,7.0,5.0,7.0,5.0,1.0,,7.0,14.0,13.0,7.0,0.0,0.0,0.0,0.0,,,,,2.0,
2016-17,855389,22,2017-01-22 12:00:00,"St. Mary's Stadium, Southampton",30548,Southampton,Leicester,3,0,0,3,W,L,2,0,0,2,0,0,0,0,3.0,,20.0,11.0,7.0,2.0,10.0,7.0,3.0,2.0,,1.0,2.0,,1.0,1.0,,,1.0,,13.0,7.0,6.0,2.0,35.0,30.0,63.0,58.0,500.0,337.0,362.0,200.0,60.1,39.9,31.0,11.0,12.0,17.0,9.0,11.0,16.0,14.0,21.0,38.0,21.0,38.0,33.0,33.0,2.0,3.0,,1.0,,,12.0,6.0,13.0,6.0,205.0,195.0,2.0,4.0,,3.0,1.0,,,,61.0,68.0,68.0,61.0,35.0,32.0,32.0,35.0,7.0,2.0,7.0,2.0,1.0,2.0,8.0,10.0,10.0,7.0,0.0,0.0,0.0,0.0,1.0,,1.0,,3.0,1.0
2016-17,855390,22,2017-01-21 15:00:00,"bet365 Stadium, Stoke",27423,Stoke,Man Utd,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,6.0,25.0,1.0,8.0,3.0,8.0,2.0,9.0,,2.0,,,,2.0,,1.0,,,5.0,22.0,2.0,14.0,18.0,49.0,57.0,62.0,331.0,591.0,235.0,499.0,34.9,65.1,7.0,37.0,16.0,14.0,10.0,9.0,16.0,6.0,42.0,34.0,42.0,34.0,20.0,20.0,9.0,2.0,,1.0,,,12.0,5.0,12.0,12.0,151.0,152.0,7.0,1.0,1.0,1.0,,,,1.0,57.0,56.0,56.0,57.0,26.0,20.0,20.0,26.0,1.0,7.0,1.0,7.0,,3.0,13.0,12.0,11.0,10.0,0.0,0.0,0.0,0.0,,,,,,6.0
2016-17,855391,22,2017-01-21 15:00:00,"The Hawthorns, West Bromwich",24380,West Brom,Sunderland,2,0,0,2,W,L,2,0,0,2,0,0,0,0,2.0,,14.0,9.0,5.0,3.0,5.0,2.0,4.0,4.0,1.0,,,,1.0,,1.0,,1.0,,11.0,7.0,8.0,6.0,27.0,29.0,65.0,72.0,355.0,451.0,267.0,360.0,44.4,55.6,28.0,16.0,18.0,17.0,15.0,12.0,8.0,9.0,20.0,30.0,20.0,30.0,16.0,16.0,4.0,3.0,,1.0,,,5.0,10.0,10.0,17.0,145.0,143.0,3.0,3.0,,2.0,1.0,,,,54.0,56.0,56.0,54.0,15.0,19.0,19.0,15.0,1.0,4.0,1.0,4.0,2.0,2.0,15.0,12.0,12.0,15.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0
2016-17,855392,23,2017-01-31 19:45:00,"Vitality Stadium, Bournemouth",11286,Bournemouth,Crystal Palace,0,2,2,0,L,W,0,0,0,0,0,0,0,0,,2.0,10.0,11.0,2.0,4.0,5.0,6.0,3.0,1.0,,2.0,,2.0,,,1.0,1.0,,2.0,7.0,8.0,3.0,3.0,26.0,32.0,67.0,58.0,453.0,233.0,377.0,154.0,65.1,34.9,15.0,17.0,14.0,17.0,10.0,14.0,12.0,12.0,21.0,23.0,21.0,23.0,11.0,11.0,1.0,3.0,,,1.0,,7.0,15.0,10.0,7.0,136.0,120.0,2.0,2.0,2.0,,,1.0,,,63.0,62.0,62.0,63.0,12.0,24.0,24.0,12.0,2.0,3.0,2.0,3.0,1.0,2.0,14.0,23.0,22.0,14.0,0.0,0.0,0.0,0.0,,,,,1.0,
2016-17,855393,23,2017-01-31 19:45:00,"Emirates Stadium, London",60035,Arsenal,Watford,1,2,2,1,L,W,0,2,2,0,0,0,0,0,1.0,2.0,20.0,10.0,5.0,6.0,8.0,2.0,7.0,2.0,,,,1.0,,,1.0,,1.0,1.0,14.0,5.0,9.0,3.0,51.0,25.0,77.0,54.0,598.0,207.0,503.0,125.0,73.5,26.5,44.0,19.0,20.0,24.0,14.0,16.0,8.0,22.0,18.0,40.0,18.0,40.0,17.0,17.0,2.0,7.0,1.0,,,,12.0,15.0,20.0,9.0,160.0,140.0,4.0,4.0,2.0,1.0,,,,,70.0,70.0,70.0,70.0,20.0,25.0,25.0,20.0,9.0,5.0,9.0,5.0,1.0,2.0,12.0,15.0,15.0,10.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0
2016-17,855394,23,2017-01-31 19:45:00,"Turf Moor, Burnley",19202,Burnley,Leicester,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,24.0,13.0,3.0,5.0,12.0,3.0,9.0,5.0,1.0,,1.0,,,1.0,,,1.0,,20.0,8.0,9.0,7.0,50.0,29.0,104.0,58.0,422.0,286.0,286.0,160.0,59.9,40.1,32.0,18.0,16.0,12.0,9.0,7.0,7.0,11.0,38.0,53.0,38.0,53.0,22.0,22.0,5.0,9.0,2.0,,,,7.0,5.0,9.0,7.0,193.0,177.0,5.0,2.0,,1.0,1.0,,,,81.0,53.0,53.0,81.0,52.0,31.0,31.0,52.0,10.0,2.0,10.0,2.0,2.0,1.0,4.0,8.0,8.0,3.0,0.0,0.0,0.0,0.0,,,,,1.0,4.0
