season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attLgLeft,attObxdLeft,attObxdRight,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,ballRecovery,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperGoals,keeperThrows,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsGainedLosingPos,punches,redCard,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,winningGoal,wonContest,wonCorners,wonTackle,yellowCard,backwardPass,bigChanceCreated,bigChanceMissed,bigChanceScored,fwdPass,goalFastbreak,leftsidePass,overrun,rightsidePass,totalFastbreak,unsuccessfulTouch,attOneOnOne,contentiousDecision,ptsDroppedWinningPos,attemptedTackleFoul,blockedPass,putThrough,successfulPutThrough,attFreekickPost,attPenMiss,attPenPost,fiftyFifty,successfulFiftyFifty,totalDistance
2017-18,919052,16,2017-12-09 12:30:00,21,West Ham,Home,97.0,13.0,,,,,,122.0,3.0,,2.0,6.0,7.0,19.0,219.0,,,10.0,18.0,14.0,4.0,,,1.0,,,,,,,,,,5.0,,,,,,,11.0,8.0,3.0,2.0,68.0,1.0,2.0,15.0,,4.0,5.0,3.0,,19.0,2.0,66.0,67.0,1.0,32.0,13.0,,,,,,,,52.0,10.0,10.0,1.0,1.0,2.0,2.0,,1.0,,1.0,1.0,,11.0,1.0,1.0,,13.0,,21.0,21.0,2.0,,2.0,78.0,35.0,3.0,,1.0,4.0,2.0,270.0,8.0,,100.0,23.0,23.0,,,,,,155.0,155.0,6.0,31.0,20.0,30.6,,,1.0,0.0,1.0,1.0,2.0,,,1.0,1.0,,,2.0,57.0,208.0,5.0,107.0,23.0,32.0,27.0,3.0,13.0,10.0,95.0,2.0,205.0,2.0,,25.0,7.0,62.0,3.0,299.0,,0.0,5.0,22.0,1.0,21.0,6.0,536.0,10.0,,22.0,4.0,14.0,0.0,50.0,,,,130.0,,71.0,3.0,48.0,1.0,20.0,,1.0,,4.0,20.0,20.0,12.0,,,,,,
2017-18,919058,17,2017-12-13 20:00:00,21,West Ham,Home,95.0,11.0,,2.0,2.0,5.0,,121.0,9.0,1.0,2.0,4.0,7.0,24.0,214.0,,2.0,16.0,19.0,20.0,6.0,,,,,,,,,,,,,6.0,,,1.0,,,,10.0,12.0,4.0,2.0,71.0,3.0,2.0,15.0,,1.0,5.0,3.0,,12.0,2.0,59.0,55.0,3.0,38.0,15.0,,,,,,,,46.0,9.0,9.0,,,1.0,1.0,,,,,,,14.0,,1.0,1.0,15.0,1.0,17.0,17.0,3.0,,2.0,65.0,33.0,7.0,,4.0,2.0,,269.0,10.0,,46.0,66.0,21.0,,,,,,138.0,138.0,5.0,37.0,17.0,29.9,1.0,,,0.0,1.0,2.0,3.0,,,,4.0,,,1.0,47.0,198.0,6.0,110.0,23.0,38.0,20.0,1.0,10.0,9.0,95.0,19.0,200.0,1.0,1.0,20.0,7.0,59.0,4.0,300.0,,0.0,6.0,11.0,3.0,21.0,2.0,512.0,16.0,,15.0,1.0,5.0,0.0,38.0,,,,144.0,,65.0,2.0,53.0,,16.0,,,,4.0,22.0,22.0,12.0,,,,,,
2017-18,919070,18,2017-12-16 16:00:00,21,West Ham,Away,143.0,19.0,,1.0,1.0,6.0,1.0,153.0,6.0,,2.0,1.0,6.0,22.0,295.0,,1.0,18.0,25.0,19.0,9.0,,,1.0,,,,,,,,,,13.0,1.0,,1.0,,,,8.0,9.0,11.0,3.0,55.0,3.0,1.0,7.0,,9.0,4.0,1.0,,15.0,,70.0,56.0,3.0,47.0,31.0,,1.0,,,,,,41.0,13.0,11.0,1.0,1.0,3.0,3.0,,2.0,,2.0,2.0,,13.0,2.0,,,31.0,2.0,8.0,8.0,,,2.0,77.0,41.0,7.0,1.0,5.0,6.0,7.0,341.0,9.0,,41.0,64.0,21.0,,,,,1.0,137.0,137.0,,27.0,23.0,45.3,1.0,,,0.0,,,,,1.0,1.0,6.0,,,3.0,65.0,277.0,11.0,155.0,35.0,47.0,29.0,3.0,11.0,8.0,100.0,12.0,228.0,,,13.0,7.0,51.0,1.0,372.0,1.0,0.0,14.0,7.0,2.0,25.0,1.0,592.0,24.0,,19.0,9.0,6.0,0.0,49.0,4.0,3.0,3.0,141.0,,100.0,2.0,82.0,1.0,14.0,1.0,,,7.0,19.0,19.0,12.0,,,,,,
2017-18,919082,19,2017-12-23 15:00:00,21,West Ham,Home,140.0,32.0,4.0,8.0,4.0,9.0,1.0,197.0,3.0,,1.0,6.0,9.0,40.0,329.0,,,27.0,31.0,37.0,9.0,4.0,,1.0,,,,,,,,,,11.0,,1.0,,,,1.0,5.0,6.0,9.0,10.0,61.0,3.0,8.0,4.0,,6.0,12.0,12.0,,15.0,,67.0,81.0,3.0,29.0,17.0,,,,,,,,93.0,9.0,12.0,2.0,1.0,3.0,3.0,,,,,,,4.0,1.0,,,17.0,,4.0,4.0,,,1.0,78.0,42.0,3.0,,5.0,8.0,6.0,408.0,2.0,,82.0,61.0,51.0,,,,,1.0,164.0,164.0,5.0,20.0,31.0,63.5,,,,0.0,,1.0,1.0,,,1.0,5.0,,,2.0,99.0,318.0,13.0,154.0,56.0,29.0,25.0,6.0,33.0,27.0,159.0,25.0,305.0,,,17.0,10.0,71.0,4.0,426.0,1.0,0.0,19.0,16.0,,31.0,1.0,660.0,30.0,,17.0,6.0,12.0,0.0,61.0,1.0,2.0,1.0,155.0,1.0,107.0,1.0,103.0,1.0,9.0,,,3.0,4.0,18.0,18.0,6.0,,,,,,
2017-18,919083,20,2017-12-26 15:00:00,21,West Ham,Away,121.0,19.0,2.0,5.0,3.0,3.0,,120.0,7.0,1.0,1.0,6.0,12.0,31.0,236.0,,,21.0,26.0,18.0,6.0,,,,,,,,,,,,,8.0,,,,,,1.0,20.0,5.0,8.0,2.0,63.0,3.0,2.0,10.0,,4.0,11.0,2.0,1.0,7.0,5.0,64.0,59.0,3.0,33.0,13.0,,,,,,,,60.0,14.0,12.0,2.0,,,1.0,,1.0,1.0,1.0,,1.0,14.0,2.0,,1.0,13.0,,18.0,18.0,3.0,,1.0,83.0,37.0,7.0,,3.0,4.0,5.0,299.0,5.0,,50.0,48.0,26.0,,,,,,156.0,156.0,4.0,24.0,27.0,43.5,,1.0,1.0,0.0,6.0,1.0,7.0,,1.0,,3.0,,,3.0,42.0,219.0,7.0,146.0,42.0,33.0,15.0,4.0,18.0,14.0,86.0,8.0,205.0,,1.0,24.0,13.0,77.0,2.0,333.0,,0.0,10.0,22.0,3.0,29.0,4.0,553.0,13.0,,7.0,4.0,19.0,0.0,44.0,2.0,2.0,2.0,158.0,,68.0,2.0,63.0,,19.0,,1.0,2.0,5.0,23.0,23.0,6.0,,,,,,
2017-18,919100,21,2018-01-04 20:00:00,21,West Ham,Away,118.0,14.0,,1.0,1.0,,,69.0,3.0,,,8.0,13.0,18.0,186.0,,,14.0,18.0,16.0,2.0,,,,,,,,,,,,,2.0,,,,,,1.0,17.0,14.0,2.0,1.0,74.0,7.0,,13.0,,1.0,2.0,1.0,,16.0,5.0,56.0,52.0,7.0,41.0,25.0,,1.0,,,,,,46.0,6.0,9.0,,,3.0,3.0,,1.0,,,1.0,,11.0,1.0,,,25.0,,21.0,21.0,3.0,,,72.0,26.0,7.0,1.0,2.0,1.0,1.0,255.0,13.0,,25.0,62.0,18.0,,,,,,152.0,152.0,6.0,47.0,14.0,29.3,,,1.0,0.0,3.0,4.0,7.0,,,,2.0,,,2.0,37.0,176.0,3.0,148.0,33.0,41.0,12.0,1.0,7.0,6.0,77.0,8.0,142.0,1.0,,33.0,15.0,69.0,3.0,283.0,,0.0,3.0,18.0,2.0,22.0,2.0,504.0,4.0,,9.0,1.0,9.0,0.0,53.0,2.0,2.0,,144.0,,51.0,1.0,35.0,,18.0,,,2.0,6.0,12.0,12.0,8.0,,,,,,
2017-18,919112,22,2018-01-02 19:45:00,21,West Ham,Home,167.0,23.0,1.0,8.0,7.0,,3.0,213.0,11.0,,7.0,7.0,6.0,38.0,372.0,,,19.0,16.0,24.0,10.0,,,,,,,,,,,,,13.0,,,,,,,5.0,7.0,10.0,3.0,60.0,2.0,3.0,10.0,,3.0,11.0,12.0,,9.0,1.0,54.0,65.0,2.0,32.0,19.0,,,,,,,,68.0,12.0,12.0,2.0,,4.0,3.0,,2.0,,2.0,2.0,,12.0,2.0,,,19.0,,7.0,7.0,,,7.0,75.0,46.0,4.0,,4.0,8.0,5.0,425.0,3.0,,69.0,58.0,43.0,,,,,,134.0,134.0,3.0,27.0,23.0,52.6,,3.0,,0.0,1.0,1.0,2.0,,1.0,,5.0,,,3.0,92.0,349.0,12.0,178.0,41.0,32.0,22.0,3.0,29.0,26.0,136.0,9.0,300.0,1.0,,20.0,7.0,63.0,1.0,449.0,,0.0,13.0,15.0,,23.0,3.0,657.0,25.0,,14.0,3.0,11.0,0.0,56.0,3.0,1.0,2.0,148.0,,116.0,4.0,129.0,,10.0,1.0,,,8.0,16.0,16.0,6.0,,,,,,
2017-18,919116,23,2018-01-13 15:00:00,21,West Ham,Away,87.0,14.0,2.0,2.0,,1.0,,124.0,2.0,1.0,1.0,4.0,5.0,17.0,209.0,,1.0,24.0,18.0,17.0,2.0,1.0,,1.0,,1.0,,1.0,,,,,,5.0,,,,,,,4.0,4.0,6.0,2.0,59.0,6.0,1.0,11.0,,3.0,2.0,,,11.0,1.0,51.0,59.0,6.0,30.0,17.0,,,,,,,,56.0,9.0,7.0,3.0,,1.0,,1.0,3.0,,1.0,3.0,,10.0,4.0,,,17.0,,17.0,17.0,3.0,,1.0,71.0,26.0,7.0,1.0,,6.0,6.0,286.0,2.0,,47.0,49.0,13.0,,,,,,139.0,139.0,2.0,20.0,32.0,35.2,,,,0.0,,1.0,1.0,,3.0,1.0,1.0,1.0,,2.0,55.0,202.0,6.0,103.0,26.0,30.0,16.0,3.0,5.0,2.0,99.0,9.0,208.0,,1.0,32.0,6.0,64.0,5.0,306.0,,0.0,8.0,21.0,1.0,30.0,1.0,508.0,14.0,,14.0,3.0,15.0,0.0,49.0,1.0,,1.0,139.0,1.0,68.0,2.0,50.0,2.0,13.0,1.0,,,6.0,18.0,18.0,11.0,,,,,,
2017-18,919132,24,2018-01-20 15:00:00,21,West Ham,Home,108.0,20.0,,5.0,5.0,5.0,,178.0,,1.0,1.0,9.0,17.0,25.0,281.0,,1.0,22.0,17.0,20.0,10.0,,,,,,,,,,,,,11.0,,,,,,,2.0,6.0,5.0,7.0,62.0,2.0,2.0,10.0,,6.0,13.0,7.0,,5.0,1.0,49.0,51.0,2.0,21.0,13.0,,,,,,,,70.0,8.0,6.0,,,1.0,1.0,,,,,,,6.0,1.0,,,13.0,,17.0,17.0,2.0,,1.0,72.0,32.0,3.0,,5.0,5.0,4.0,359.0,,,59.0,72.0,43.0,,,,,,166.0,166.0,8.0,19.0,26.0,47.8,,1.0,,0.0,1.0,1.0,2.0,,1.0,,6.0,,,3.0,99.0,272.0,10.0,127.0,40.0,21.0,22.0,5.0,26.0,21.0,162.0,15.0,285.0,1.0,1.0,32.0,18.0,70.0,5.0,386.0,,0.0,12.0,13.0,3.0,30.0,3.0,589.0,21.0,,12.0,6.0,9.0,0.0,77.0,,,1.0,166.0,,75.0,2.0,68.0,,10.0,,,,4.0,30.0,30.0,11.0,,,,,,
2017-18,919135,25,2018-01-30 19:45:00,21,West Ham,Home,67.0,21.0,2.0,9.0,7.0,6.0,,146.0,6.0,,1.0,6.0,4.0,32.0,204.0,,,16.0,26.0,24.0,5.0,1.0,,,,,,,,,,,,6.0,1.0,,,,,,5.0,4.0,7.0,1.0,52.0,3.0,1.0,7.0,,5.0,13.0,11.0,,6.0,1.0,51.0,76.0,3.0,24.0,10.0,,,,,,,,54.0,11.0,15.0,,,5.0,2.0,,,,,,,8.0,,,,10.0,,12.0,12.0,,,1.0,60.0,29.0,3.0,1.0,3.0,3.0,3.0,271.0,1.0,,42.0,79.0,38.0,,,,,1.0,139.0,139.0,2.0,17.0,27.0,40.4,,1.0,1.0,0.0,,2.0,2.0,,1.0,,4.0,,,1.0,77.0,188.0,6.0,88.0,41.0,24.0,15.0,4.0,30.0,26.0,119.0,16.0,238.0,,,21.0,5.0,60.0,2.0,296.0,,0.0,8.0,25.0,1.0,21.0,1.0,483.0,20.0,,12.0,5.0,15.0,0.0,27.0,,,1.0,140.0,,61.0,1.0,68.0,,9.0,,,,5.0,10.0,10.0,3.0,,,,,,
2017-18,919145,26,2018-02-03 15:00:00,21,West Ham,Away,126.0,15.0,,6.0,6.0,3.0,1.0,163.0,7.0,1.0,,10.0,14.0,24.0,283.0,,,16.0,24.0,28.0,3.0,,,,,,,,,,,,,4.0,,,,,,,14.0,7.0,4.0,,50.0,3.0,1.0,9.0,,1.0,7.0,6.0,,4.0,2.0,45.0,66.0,3.0,36.0,25.0,1.0,1.0,,,,,,61.0,7.0,10.0,1.0,,1.0,3.0,,1.0,,1.0,1.0,,13.0,1.0,,,25.0,,18.0,18.0,,,1.0,90.0,45.0,4.0,,2.0,2.0,1.0,351.0,5.0,,78.0,41.0,27.0,,,,,,145.0,145.0,1.0,17.0,27.0,45.6,,,,0.0,2.0,,2.0,,,,2.0,1.0,,2.0,53.0,265.0,4.0,148.0,31.0,36.0,15.0,1.0,17.0,16.0,98.0,11.0,249.0,,1.0,29.0,16.0,66.0,3.0,380.0,,0.0,4.0,17.0,,25.0,1.0,577.0,15.0,,11.0,1.0,12.0,0.0,59.0,1.0,1.0,,145.0,,92.0,1.0,84.0,,15.0,,,,2.0,19.0,19.0,10.0,,,,,,
2017-18,919162,27,2018-02-10 15:00:00,21,West Ham,Home,61.0,7.0,1.0,2.0,1.0,1.0,,91.0,2.0,2.0,2.0,8.0,3.0,22.0,150.0,,1.0,13.0,32.0,31.0,4.0,1.0,,,,,,,,,,,,5.0,,,,,,1.0,5.0,6.0,5.0,3.0,59.0,6.0,2.0,12.0,,8.0,7.0,6.0,,12.0,2.0,71.0,80.0,6.0,48.0,33.0,,,,,,,,57.0,11.0,7.0,2.0,,2.0,1.0,,2.0,,1.0,2.0,,10.0,1.0,2.0,,33.0,,11.0,11.0,1.0,,2.0,77.0,27.0,7.0,,1.0,6.0,4.0,222.0,4.0,,40.0,46.0,25.0,,,,,,161.0,161.0,6.0,26.0,16.0,36.2,,,1.0,0.0,1.0,3.0,4.0,,,,2.0,,,3.0,41.0,141.0,7.0,82.0,26.0,48.0,26.0,7.0,21.0,14.0,86.0,8.0,185.0,2.0,3.0,29.0,3.0,65.0,3.0,246.0,,0.0,8.0,21.0,3.0,24.0,1.0,482.0,25.0,,21.0,8.0,14.0,0.0,32.0,4.0,2.0,2.0,123.0,,50.0,,41.0,,15.0,,1.0,,5.0,17.0,17.0,9.0,,,,,,
2017-18,919169,28,2018-02-24 15:00:00,21,West Ham,Away,108.0,16.0,,,,4.0,,127.0,6.0,1.0,3.0,4.0,5.0,25.0,235.0,,2.0,18.0,19.0,17.0,2.0,1.0,,1.0,,,,,,,,,,5.0,,,,,,2.0,14.0,7.0,6.0,1.0,69.0,2.0,1.0,11.0,,2.0,,1.0,,23.0,3.0,63.0,52.0,2.0,34.0,18.0,,,,,,,,45.0,7.0,7.0,,,2.0,1.0,,1.0,,1.0,1.0,,13.0,1.0,,,18.0,1.0,9.0,9.0,1.0,,3.0,71.0,27.0,8.0,,1.0,3.0,4.0,301.0,2.0,,65.0,49.0,8.0,,,,,,158.0,158.0,3.0,27.0,22.0,31.7,,,,0.0,5.0,3.0,8.0,,,1.0,2.0,,,3.0,54.0,217.0,4.0,133.0,34.0,34.0,13.0,2.0,4.0,2.0,89.0,10.0,208.0,,2.0,25.0,7.0,69.0,2.0,337.0,,0.0,7.0,19.0,2.0,21.0,2.0,528.0,13.0,,9.0,2.0,13.0,0.0,52.0,,,,153.0,1.0,58.0,3.0,74.0,2.0,17.0,,,,3.0,12.0,12.0,5.0,,,,,,
2017-18,919180,29,2018-03-03 15:00:00,21,West Ham,Away,252.0,33.0,,,,3.0,,168.0,1.0,2.0,6.0,7.0,14.0,34.0,420.0,,,9.0,28.0,17.0,2.0,,,,,,,,,,,,,5.0,,,,,,1.0,6.0,3.0,3.0,4.0,72.0,1.0,4.0,10.0,1.0,5.0,8.0,3.0,,13.0,1.0,69.0,51.0,1.0,20.0,9.0,,,,,,,,65.0,14.0,9.0,,,,,,1.0,1.0,1.0,,1.0,5.0,,,,9.0,,17.0,17.0,,,6.0,93.0,50.0,4.0,,,3.0,2.0,502.0,1.0,,51.0,51.0,25.0,1.0,1.0,1.0,,,155.0,155.0,2.0,32.0,31.0,54.7,,,,0.0,3.0,1.0,3.0,,1.0,,1.0,,,2.0,66.0,406.0,3.0,275.0,64.0,20.0,10.0,5.0,16.0,11.0,118.0,8.0,263.0,,2.0,30.0,15.0,81.0,5.0,522.0,,0.0,7.0,20.0,2.0,11.0,3.0,697.0,14.0,,5.0,5.0,11.0,0.0,84.0,,,,203.0,,116.0,,119.0,,12.0,,,,6.0,18.0,18.0,8.0,,,,,,
2017-18,919192,30,2018-03-10 15:00:00,21,West Ham,Home,98.0,20.0,2.0,8.0,6.0,4.0,,213.0,3.0,,2.0,6.0,8.0,27.0,303.0,,2.0,20.0,23.0,21.0,10.0,1.0,,,,,,,,,,,,11.0,,,,,,,4.0,3.0,8.0,5.0,51.0,1.0,3.0,2.0,,5.0,14.0,9.0,,7.0,,45.0,59.0,1.0,16.0,7.0,1.0,,,,,,,77.0,13.0,7.0,,,2.0,2.0,,,,,,,4.0,,1.0,,7.0,,12.0,12.0,2.0,,2.0,61.0,35.0,1.0,,5.0,6.0,4.0,367.0,1.0,,107.0,41.0,42.0,,,,,,130.0,130.0,2.0,22.0,22.0,51.7,,,1.0,0.0,,1.0,1.0,,,,6.0,,,1.0,110.0,290.0,11.0,117.0,42.0,16.0,21.0,5.0,30.0,25.0,159.0,8.0,298.0,2.0,,19.0,11.0,57.0,1.0,385.0,4.0,0.0,13.0,14.0,3.0,25.0,2.0,572.0,24.0,,17.0,5.0,10.0,0.0,66.0,1.0,1.0,,153.0,,91.0,3.0,75.0,,6.0,,,,4.0,29.0,29.0,12.0,,,,,,
2017-18,919202,31,2018-05-10 19:45:00,21,West Ham,Home,192.0,20.0,,1.0,1.0,2.0,,204.0,5.0,,4.0,2.0,11.0,29.0,395.0,,1.0,11.0,18.0,9.0,7.0,,,,,1.0,,1.0,,,,,,7.0,,,,,,1.0,7.0,9.0,5.0,4.0,63.0,1.0,1.0,17.0,,1.0,5.0,4.0,,9.0,4.0,63.0,49.0,1.0,17.0,7.0,,1.0,,,,,,63.0,12.0,11.0,,1.0,3.0,1.0,1.0,,,,,,7.0,,,,7.0,,15.0,15.0,2.0,,4.0,66.0,40.0,6.0,,4.0,3.0,2.0,455.0,2.0,,83.0,68.0,18.0,,,,,,124.0,124.0,7.0,32.0,17.0,44.2,,,,0.0,2.0,4.0,6.0,,,,6.0,,,1.0,83.0,381.0,7.0,205.0,34.0,17.0,21.0,1.0,11.0,10.0,126.0,3.0,282.0,,,21.0,12.0,64.0,1.0,476.0,,0.0,9.0,15.0,1.0,12.0,1.0,643.0,18.0,,14.0,1.0,10.0,0.0,83.0,,,,164.0,,121.0,2.0,108.0,,12.0,,,,4.0,16.0,16.0,10.0,,,,,,
2017-18,918912,32,2018-03-31 15:00:00,21,West Ham,Home,118.0,14.0,1.0,3.0,2.0,4.0,,146.0,2.0,,3.0,6.0,9.0,28.0,261.0,,,26.0,16.0,20.0,5.0,2.0,,1.0,,,,,,,,,,10.0,,,1.0,,,1.0,6.0,3.0,8.0,4.0,61.0,2.0,3.0,12.0,,5.0,7.0,6.0,,10.0,,54.0,64.0,2.0,23.0,16.0,,1.0,,,,,,62.0,9.0,16.0,3.0,,2.0,1.0,,2.0,,2.0,2.0,,5.0,3.0,,,16.0,1.0,16.0,16.0,,,3.0,86.0,36.0,9.0,,3.0,6.0,5.0,348.0,4.0,,92.0,47.0,20.0,,,,,,169.0,169.0,4.0,28.0,21.0,48.1,1.0,,2.0,0.0,,,,,1.0,1.0,4.0,1.0,,3.0,72.0,244.0,9.0,146.0,34.0,23.0,16.0,3.0,17.0,14.0,116.0,11.0,245.0,,,26.0,12.0,71.0,1.0,374.0,,0.0,12.0,19.0,1.0,38.0,0.0,583.0,16.0,,9.0,5.0,12.0,0.0,63.0,2.0,2.0,1.0,168.0,1.0,69.0,3.0,74.0,2.0,9.0,1.0,,,5.0,20.0,20.0,5.0,,,,,,
2017-18,919216,33,2018-04-08 16:30:00,21,West Ham,Away,179.0,18.0,,,,,,129.0,2.0,,3.0,4.0,14.0,27.0,308.0,1.0,2.0,13.0,27.0,7.0,4.0,,,,,,,,,,,,,5.0,,,,,,,15.0,8.0,3.0,2.0,78.0,1.0,3.0,14.0,,6.0,3.0,5.0,,10.0,3.0,65.0,38.0,1.0,19.0,9.0,,,,,,,,64.0,11.0,7.0,,,2.0,2.0,,1.0,,1.0,1.0,,15.0,1.0,,,9.0,,15.0,15.0,3.0,,3.0,80.0,34.0,10.0,,,5.0,2.0,384.0,6.0,,58.0,53.0,25.0,,,,,,146.0,146.0,5.0,40.0,25.0,40.5,,1.0,,0.0,4.0,1.0,5.0,,1.0,,,,,3.0,57.0,298.0,5.0,210.0,39.0,19.0,11.0,5.0,15.0,10.0,104.0,3.0,214.0,,,24.0,16.0,73.0,2.0,409.0,1.0,0.0,5.0,17.0,6.0,14.0,1.0,576.0,8.0,,7.0,6.0,12.0,0.0,66.0,,,,152.0,,104.0,1.0,87.0,,12.0,,1.0,,4.0,26.0,26.0,9.0,,,,,,
2017-18,919232,34,2018-04-16 20:00:00,21,West Ham,Home,148.0,23.0,,2.0,2.0,3.0,,227.0,2.0,,2.0,11.0,8.0,34.0,373.0,,,22.0,34.0,27.0,8.0,,,,,,3.0,6.0,,,1.0,,,8.0,,,,,,,7.0,4.0,4.0,14.0,68.0,1.0,9.0,9.0,1.0,10.0,14.0,8.0,,9.0,1.0,70.0,72.0,1.0,23.0,12.0,1.0,,,,,,,74.0,15.0,21.0,,,8.0,3.0,6.0,1.0,,1.0,1.0,,2.0,1.0,,1.0,12.0,,6.0,6.0,1.0,,2.0,76.0,47.0,1.0,,1.0,8.0,6.0,437.0,4.0,,72.0,78.0,50.0,,,,,,172.0,172.0,3.0,26.0,28.0,62.5,,1.0,,0.0,3.0,3.0,5.0,,,,3.0,,,3.0,137.0,353.0,9.0,167.0,40.0,23.0,20.0,6.0,31.0,25.0,189.0,10.0,330.0,,,29.0,11.0,68.0,5.0,466.0,,0.0,18.0,9.0,,31.0,2.0,692.0,36.0,,16.0,10.0,7.0,0.0,79.0,,,,185.0,,106.0,4.0,96.0,,19.0,,,,10.0,14.0,14.0,3.0,,,,,,
2017-18,919234,35,2018-04-22 13:30:00,21,West Ham,Away,122.0,15.0,2.0,3.0,1.0,2.0,1.0,82.0,2.0,1.0,3.0,6.0,8.0,21.0,201.0,,,12.0,10.0,12.0,6.0,2.0,,,,,,,,,,,,7.0,,,1.0,,,1.0,12.0,8.0,7.0,4.0,56.0,7.0,3.0,11.0,,6.0,4.0,5.0,,3.0,2.0,33.0,39.0,7.0,22.0,14.0,1.0,1.0,,,,,,51.0,9.0,11.0,1.0,,,1.0,,1.0,,1.0,1.0,,11.0,1.0,,,14.0,1.0,13.0,13.0,1.0,,3.0,68.0,23.0,8.0,,4.0,5.0,4.0,267.0,4.0,,28.0,37.0,24.0,,,,,,133.0,133.0,1.0,36.0,12.0,32.3,1.0,,1.0,0.0,1.0,3.0,4.0,,2.0,,4.0,,,3.0,38.0,189.0,9.0,150.0,41.0,22.0,8.0,6.0,16.0,10.0,80.0,9.0,163.0,,1.0,22.0,8.0,69.0,1.0,297.0,,0.0,11.0,10.0,1.0,19.0,2.0,453.0,16.0,,7.0,6.0,4.0,0.0,47.0,,,,130.0,,65.0,,55.0,,12.0,,,,4.0,20.0,20.0,8.0,,,,,,
2017-18,919252,36,2018-04-29 14:15:00,21,West Ham,Home,125.0,13.0,,3.0,3.0,1.0,,79.0,3.0,,1.0,1.0,6.0,16.0,201.0,,,19.0,12.0,5.0,1.0,1.0,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,2.0,11.0,9.0,3.0,1.0,56.0,,1.0,13.0,1.0,,7.0,2.0,,7.0,3.0,44.0,43.0,,20.0,9.0,1.0,1.0,,,,,,41.0,5.0,10.0,,,4.0,1.0,1.0,,,,,,7.0,,,1.0,9.0,,17.0,17.0,3.0,,1.0,55.0,20.0,7.0,1.0,1.0,1.0,1.0,251.0,5.0,1.0,35.0,37.0,15.0,,,,,,122.0,122.0,,31.0,17.0,24.6,,,,0.0,3.0,2.0,4.0,,,,2.0,,,3.0,39.0,183.0,2.0,149.0,30.0,20.0,13.0,,10.0,10.0,73.0,5.0,141.0,,1.0,16.0,8.0,51.0,4.0,280.0,,0.0,4.0,23.0,3.0,23.0,0.0,454.0,10.0,,5.0,,15.0,0.0,40.0,,,,123.0,,65.0,1.0,52.0,,12.0,,2.0,,2.0,16.0,16.0,4.0,,,,,,
