season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,expectedGoals_h,expectedGoals_a,expectedGoalsOnTarget_h,expectedGoalsOnTarget_a,expectedAssists_h,expectedAssists_a,expectedGoalsOnTargetConceded_h,expectedGoalsOnTargetConceded_a
2023-24,2367565,3,2023-08-26 15:00:00,"Old Trafford, Manchester",73595.0,Man Utd,Nott'm Forest,3,2,2,3,W,L,1,2,2,1,0,1,1,0,3.0,2.0,18.0,9.0,9.0,4.0,5.0,3.0,4.0,2.0,4.0,1.0,3.0,1.0,2.0,,,,2.0,1.0,15.0,7.0,11.0,4.0,41.0,25.0,82.0,49.0,637.0,316.0,548.0,228.0,66.3,33.7,31.0,21.0,15.0,19.0,9.0,13.0,7.0,14.0,25.0,29.0,25.0,29.0,6.0,6.0,1.0,4.0,,,,,10.0,7.0,13.0,6.0,147.0,136.0,2.0,7.0,2.0,3.0,,,,,44.0,63.0,63.0,44.0,11.0,21.0,21.0,11.0,11.0,3.0,11.0,3.0,1.0,2.0,13.0,11.0,11.0,13.0,0.0,0.0,0.0,0.0,1.0,,1.0,,3.0,2.0,,,,,,,,
2023-24,2367566,3,2023-08-27 16:30:00,"St. James' Park, Newcastle",52214.0,Newcastle,Liverpool,1,2,2,1,L,W,1,0,0,1,0,1,1,0,1.0,2.0,23.0,9.0,8.0,4.0,11.0,3.0,4.0,2.0,,1.0,1.0,1.0,,,2.0,,,1.0,14.0,7.0,6.0,5.0,26.0,27.0,56.0,41.0,590.0,384.0,508.0,307.0,60.0,40.0,31.0,17.0,19.0,12.0,12.0,7.0,5.0,8.0,15.0,19.0,15.0,19.0,6.0,8.0,2.0,4.0,,,1.0,1.0,10.0,10.0,7.0,8.0,112.0,123.0,2.0,7.0,2.0,1.0,,,,,48.0,45.0,45.0,48.0,9.0,8.0,8.0,9.0,5.0,9.0,5.0,9.0,4.0,1.0,16.0,10.0,10.0,15.0,0.0,0.0,0.0,0.0,,,,,,1.0,,,,,,,,
2023-24,2367567,3,2023-08-27 14:00:00,"Bramall Lane, Sheffield",31336.0,Sheff Utd,Man City,1,2,2,1,L,W,0,0,0,0,0,0,0,0,1.0,2.0,6.0,30.0,2.0,9.0,4.0,13.0,,8.0,1.0,3.0,,1.0,1.0,4.0,,1.0,,2.0,3.0,25.0,,15.0,5.0,49.0,29.0,66.0,194.0,742.0,132.0,685.0,20.5,79.5,12.0,56.0,11.0,12.0,7.0,8.0,5.0,4.0,29.0,7.0,29.0,7.0,7.0,9.0,7.0,1.0,,,,,9.0,6.0,5.0,5.0,95.0,112.0,7.0,,2.0,1.0,,,,,24.0,42.0,42.0,24.0,6.0,12.0,12.0,6.0,1.0,12.0,1.0,12.0,,,11.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,,1.0,,,1.0,2.0,,,,,,,,
2023-24,2367568,4,2023-09-03 16:30:00,"Emirates Stadium, London",60192.0,Arsenal,Man Utd,3,1,1,3,W,L,1,1,1,1,0,0,0,0,3.0,1.0,17.0,10.0,5.0,2.0,4.0,1.0,8.0,7.0,2.0,,1.0,,1.0,1.0,,,3.0,1.0,15.0,8.0,12.0,7.0,41.0,14.0,66.0,39.0,532.0,462.0,464.0,392.0,54.8,45.2,44.0,19.0,11.0,15.0,8.0,6.0,8.0,8.0,8.0,27.0,8.0,27.0,7.0,13.0,7.0,8.0,,,,,4.0,12.0,5.0,5.0,119.0,99.0,1.0,2.0,1.0,3.0,,,,,43.0,40.0,40.0,43.0,13.0,13.0,13.0,13.0,12.0,3.0,12.0,3.0,,,8.0,7.0,7.0,8.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,,,,,,,
2023-24,2367569,4,2023-09-02 15:00:00,"Gtech Community Stadium, Brentford",16973.0,Brentford,Bournemouth,2,2,2,2,D,D,1,1,1,1,0,0,0,0,2.0,2.0,21.0,12.0,7.0,5.0,11.0,5.0,3.0,2.0,4.0,2.0,1.0,1.0,4.0,2.0,3.0,,1.0,2.0,14.0,8.0,7.0,4.0,39.0,20.0,53.0,56.0,484.0,310.0,402.0,224.0,61.1,38.9,45.0,27.0,22.0,22.0,15.0,10.0,6.0,1.0,16.0,28.0,16.0,28.0,7.0,5.0,2.0,3.0,,1.0,1.0,1.0,8.0,4.0,8.0,9.0,146.0,150.0,3.0,6.0,2.0,2.0,,,,,60.0,51.0,51.0,60.0,23.0,15.0,15.0,23.0,5.0,2.0,5.0,2.0,2.0,,6.0,13.0,12.0,6.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,,,,,,,
2023-24,2367570,4,2023-09-02 17:30:00,"American Express Stadium, Falmer",31620.0,Brighton,Newcastle,3,1,1,3,W,L,1,0,0,1,0,0,0,0,3.0,1.0,15.0,9.0,6.0,2.0,5.0,4.0,4.0,3.0,,1.0,1.0,1.0,,,,,2.0,1.0,12.0,9.0,8.0,5.0,20.0,20.0,48.0,39.0,565.0,440.0,507.0,371.0,55.8,44.2,35.0,24.0,8.0,18.0,3.0,9.0,11.0,3.0,12.0,14.0,12.0,14.0,10.0,7.0,3.0,4.0,,,,1.0,13.0,10.0,9.0,5.0,101.0,98.0,2.0,4.0,1.0,3.0,,,,,47.0,50.0,50.0,47.0,12.0,5.0,5.0,12.0,5.0,3.0,5.0,3.0,,1.0,14.0,17.0,17.0,14.0,0.0,0.0,0.0,0.0,,,,,5.0,,,,,,,,,
2023-24,2367571,4,2023-09-02 15:00:00,"Turf Moor, Burnley",21750.0,Burnley,Spurs,2,5,5,2,L,W,1,2,2,1,0,0,0,0,2.0,5.0,16.0,21.0,4.0,11.0,6.0,3.0,6.0,7.0,2.0,3.0,1.0,2.0,1.0,1.0,,,2.0,4.0,11.0,15.0,7.0,12.0,17.0,26.0,35.0,50.0,467.0,563.0,376.0,488.0,46.1,53.9,31.0,54.0,27.0,19.0,16.0,13.0,8.0,13.0,11.0,17.0,11.0,17.0,5.0,8.0,6.0,5.0,2.0,,1.0,,14.0,9.0,7.0,13.0,133.0,123.0,6.0,3.0,5.0,2.0,,,,,53.0,57.0,57.0,53.0,8.0,9.0,9.0,8.0,7.0,4.0,7.0,4.0,1.0,,15.0,9.0,9.0,15.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,,,,,,,
2023-24,2367572,4,2023-09-02 15:00:00,"Stamford Bridge, London",39820.0,Chelsea,Nott'm Forest,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,21.0,7.0,2.0,3.0,6.0,4.0,13.0,,2.0,1.0,,1.0,3.0,1.0,,,,1.0,13.0,5.0,10.0,3.0,57.0,13.0,96.0,31.0,713.0,230.0,632.0,143.0,76.1,23.9,46.0,9.0,16.0,23.0,7.0,11.0,6.0,9.0,11.0,37.0,11.0,37.0,5.0,6.0,,13.0,,,,,5.0,13.0,14.0,9.0,163.0,134.0,2.0,2.0,1.0,,,1.0,,,62.0,51.0,51.0,62.0,24.0,13.0,13.0,24.0,7.0,,8.0,,1.0,3.0,10.0,9.0,9.0,10.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,,,,,,,,
2023-24,2367573,4,2023-09-03 14:00:00,"Selhurst Park, London",24741.0,Crystal Palace,Wolves,3,2,2,3,W,L,0,0,0,0,0,0,0,0,3.0,2.0,16.0,12.0,11.0,4.0,4.0,6.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,,,3.0,2.0,12.0,10.0,10.0,5.0,33.0,35.0,63.0,52.0,393.0,519.0,313.0,434.0,42.9,57.1,31.0,20.0,24.0,26.0,13.0,18.0,10.0,8.0,20.0,15.0,20.0,15.0,4.0,7.0,2.0,2.0,,1.0,,,9.0,5.0,16.0,14.0,138.0,141.0,2.0,7.0,2.0,3.0,,,,,51.0,58.0,58.0,51.0,12.0,13.0,13.0,12.0,4.0,2.0,4.0,2.0,1.0,2.0,12.0,12.0,10.0,10.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,,,,,,,
2023-24,2367574,4,2023-09-03 14:00:00,"Anfield, Liverpool",50109.0,Liverpool,Aston Villa,3,0,0,3,W,L,2,0,0,2,0,0,0,0,3.0,,17.0,9.0,4.0,3.0,10.0,6.0,3.0,,4.0,,1.0,,4.0,,2.0,,2.0,,13.0,9.0,5.0,3.0,29.0,21.0,51.0,38.0,694.0,388.0,635.0,316.0,63.7,36.3,34.0,17.0,14.0,15.0,9.0,6.0,8.0,9.0,10.0,16.0,10.0,16.0,5.0,7.0,,3.0,2.0,,,,11.0,3.0,5.0,6.0,104.0,102.0,3.0,2.0,,3.0,1.0,,,1.0,32.0,40.0,40.0,32.0,8.0,2.0,2.0,8.0,7.0,3.0,7.0,3.0,1.0,1.0,12.0,7.0,7.0,12.0,0.0,0.0,0.0,0.0,,,,,6.0,1.0,,,,,,,,
2023-24,2367575,4,2023-09-01 20:00:00,"Kenilworth Road, Luton",10802.0,Luton,West Ham,1,2,2,1,L,W,0,1,1,0,0,0,0,0,1.0,2.0,16.0,9.0,1.0,3.0,10.0,4.0,5.0,2.0,3.0,2.0,1.0,2.0,2.0,,,,1.0,2.0,12.0,5.0,6.0,3.0,42.0,32.0,63.0,67.0,366.0,609.0,266.0,507.0,38.8,61.2,31.0,24.0,14.0,22.0,12.0,14.0,7.0,9.0,24.0,30.0,24.0,30.0,12.0,7.0,2.0,5.0,,,,,8.0,9.0,8.0,6.0,164.0,165.0,1.0,,2.0,1.0,,,,,54.0,56.0,56.0,54.0,21.0,19.0,19.0,21.0,9.0,6.0,9.0,6.0,,,8.0,13.0,11.0,7.0,0.0,0.0,0.0,0.0,,,,,,6.0,,,,,,,,
2023-24,2367576,4,2023-09-02 15:00:00,"Etihad Stadium, Manchester",52899.0,Man City,Fulham,5,1,1,5,W,L,2,1,1,2,0,0,0,0,5.0,1.0,7.0,6.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,,2.0,,,3.0,,5.0,4.0,4.0,3.0,22.0,16.0,62.0,30.0,733.0,336.0,656.0,272.0,67.9,32.1,22.0,15.0,17.0,11.0,10.0,9.0,8.0,7.0,10.0,10.0,10.0,10.0,2.0,9.0,,1.0,,,,1.0,4.0,12.0,7.0,11.0,105.0,105.0,3.0,,1.0,5.0,,,,,48.0,32.0,32.0,48.0,8.0,6.0,6.0,8.0,4.0,5.0,4.0,5.0,,,12.0,12.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,1.0,,,,,,,,
2023-24,2367577,4,2023-09-02 12:30:00,"Bramall Lane, Sheffield",31124.0,Sheff Utd,Everton,2,2,2,2,D,D,2,1,1,2,0,0,0,0,2.0,2.0,13.0,16.0,8.0,6.0,4.0,3.0,1.0,7.0,1.0,3.0,,2.0,3.0,2.0,3.0,,1.0,1.0,7.0,10.0,5.0,8.0,29.0,37.0,51.0,65.0,384.0,459.0,286.0,349.0,45.4,54.6,27.0,26.0,16.0,23.0,9.0,18.0,11.0,7.0,37.0,17.0,37.0,17.0,14.0,14.0,6.0,2.0,1.0,,,,10.0,7.0,14.0,7.0,151.0,161.0,4.0,6.0,2.0,2.0,,,,1.0,54.0,63.0,63.0,54.0,20.0,19.0,19.0,20.0,4.0,6.0,4.0,6.0,2.0,,11.0,13.0,13.0,11.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,,,,,,,
2023-24,2367578,5,2023-09-17 14:00:00,"Vitality Stadium, Bournemouth",10421.0,Bournemouth,Chelsea,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,13.0,14.0,4.0,6.0,3.0,6.0,6.0,2.0,1.0,1.0,,,1.0,1.0,,2.0,,,10.0,8.0,7.0,3.0,30.0,28.0,54.0,51.0,312.0,590.0,246.0,516.0,35.3,64.7,36.0,35.0,14.0,9.0,10.0,5.0,17.0,5.0,24.0,15.0,24.0,15.0,10.0,6.0,2.0,6.0,,1.0,,,10.0,12.0,5.0,6.0,105.0,127.0,6.0,4.0,,,1.0,1.0,,,52.0,39.0,39.0,52.0,6.0,5.0,5.0,6.0,1.0,7.0,1.0,7.0,2.0,,15.0,20.0,20.0,15.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,,,,,,,
2023-24,2367579,5,2023-09-16 15:00:00,"Villa Park, Birmingham",40809.0,Aston Villa,Crystal Palace,3,1,1,3,W,L,0,0,0,0,0,0,0,0,3.0,1.0,16.0,6.0,5.0,3.0,5.0,2.0,6.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,,2.0,1.0,10.0,6.0,6.0,4.0,41.0,23.0,83.0,41.0,604.0,303.0,522.0,226.0,66.7,33.3,53.0,21.0,26.0,23.0,11.0,13.0,7.0,12.0,8.0,29.0,8.0,29.0,14.0,12.0,1.0,6.0,,1.0,,,13.0,6.0,14.0,13.0,142.0,130.0,2.0,2.0,1.0,3.0,,,,,52.0,55.0,55.0,52.0,11.0,6.0,6.0,11.0,4.0,2.0,4.0,2.0,,,13.0,9.0,9.0,13.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,,,,,,,,,
2023-24,2367580,5,2023-09-17 16:30:00,"Goodison Park, Liverpool",39217.0,Everton,Arsenal,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,8.0,13.0,1.0,4.0,3.0,3.0,4.0,6.0,,,,,,,,,,1.0,8.0,9.0,5.0,7.0,17.0,42.0,49.0,55.0,235.0,668.0,158.0,595.0,26.0,74.0,9.0,31.0,19.0,9.0,13.0,8.0,10.0,6.0,17.0,11.0,17.0,11.0,7.0,5.0,6.0,4.0,,,,,10.0,3.0,5.0,12.0,102.0,126.0,3.0,1.0,1.0,,,1.0,,,40.0,40.0,40.0,40.0,10.0,9.0,9.0,10.0,1.0,11.0,1.0,11.0,,,12.0,10.0,8.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,4.0,,,,,,,,
2023-24,2367581,5,2023-09-16 15:00:00,"Craven Cottage, London",24467.0,Fulham,Luton,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,13.0,7.0,2.0,2.0,5.0,4.0,6.0,1.0,1.0,3.0,1.0,,1.0,3.0,,1.0,,,10.0,7.0,6.0,3.0,38.0,15.0,80.0,42.0,809.0,222.0,733.0,150.0,77.6,22.4,22.0,17.0,17.0,20.0,9.0,13.0,7.0,11.0,10.0,17.0,10.0,17.0,5.0,5.0,1.0,6.0,,,,1.0,4.0,4.0,12.0,10.0,134.0,118.0,2.0,1.0,,1.0,1.0,,,,45.0,48.0,48.0,45.0,12.0,19.0,19.0,12.0,6.0,2.0,6.0,2.0,1.0,,6.0,14.0,13.0,6.0,0.0,0.0,0.0,0.0,,,,,,1.0,,,,,,,,
2023-24,2367582,5,2023-09-16 15:00:00,"Old Trafford, Manchester",73592.0,Man Utd,Brighton,1,3,3,1,L,W,0,1,1,0,0,0,0,0,1.0,3.0,14.0,10.0,4.0,8.0,4.0,2.0,6.0,,1.0,3.0,,1.0,1.0,2.0,1.0,,1.0,3.0,12.0,10.0,7.0,8.0,24.0,14.0,64.0,32.0,497.0,661.0,425.0,602.0,43.9,56.1,23.0,15.0,16.0,19.0,10.0,9.0,4.0,10.0,2.0,17.0,2.0,17.0,7.0,7.0,,6.0,,,,,6.0,22.0,10.0,6.0,122.0,97.0,5.0,3.0,3.0,1.0,,,,,48.0,38.0,38.0,48.0,1.0,5.0,5.0,1.0,8.0,1.0,8.0,1.0,1.0,,8.0,9.0,9.0,8.0,0.0,0.0,0.0,0.0,,,,,4.0,1.0,,,,,,,,
2023-24,2367583,5,2023-09-16 17:30:00,"St. James' Park, Newcastle",51670.0,Newcastle,Brentford,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,9.0,11.0,2.0,2.0,5.0,4.0,2.0,5.0,1.0,1.0,1.0,,1.0,1.0,,,,,6.0,10.0,2.0,7.0,35.0,26.0,53.0,62.0,464.0,367.0,363.0,265.0,56.3,43.7,28.0,24.0,12.0,30.0,9.0,19.0,6.0,9.0,19.0,28.0,19.0,28.0,4.0,9.0,5.0,2.0,,,,,10.0,14.0,19.0,8.0,169.0,145.0,2.0,1.0,,1.0,1.0,,,,60.0,68.0,68.0,60.0,23.0,20.0,20.0,23.0,8.0,3.0,8.0,3.0,1.0,1.0,8.0,12.0,12.0,8.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,1.0,,,,,,,,
2023-24,2367584,5,2023-09-18 19:45:00,"The City Ground, Nottingham",28958.0,Nott'm Forest,Burnley,1,1,1,1,D,D,0,1,1,0,0,1,1,0,1.0,1.0,14.0,10.0,4.0,3.0,5.0,4.0,5.0,3.0,,1.0,,,,1.0,,,1.0,1.0,11.0,4.0,8.0,3.0,30.0,26.0,46.0,49.0,407.0,487.0,321.0,408.0,46.1,53.9,27.0,22.0,13.0,10.0,9.0,7.0,6.0,7.0,17.0,30.0,17.0,30.0,7.0,7.0,3.0,5.0,,,,,7.0,9.0,3.0,7.0,136.0,133.0,2.0,3.0,1.0,1.0,,,,,48.0,46.0,46.0,48.0,17.0,14.0,14.0,17.0,5.0,4.0,5.0,4.0,2.0,1.0,16.0,10.0,9.0,16.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,,,,,,,
2023-24,2367585,5,2023-09-16 15:00:00,"Tottenham Hotspur Stadium, London",61706.0,Spurs,Sheff Utd,2,1,1,2,W,L,0,0,0,0,0,1,1,0,2.0,1.0,28.0,7.0,10.0,5.0,9.0,1.0,9.0,1.0,3.0,1.0,1.0,,2.0,1.0,,,2.0,1.0,26.0,6.0,17.0,5.0,67.0,12.0,72.0,48.0,620.0,269.0,545.0,185.0,70.1,29.9,56.0,10.0,17.0,22.0,7.0,10.0,6.0,10.0,5.0,34.0,5.0,34.0,10.0,12.0,,9.0,,,,,5.0,14.0,10.0,12.0,141.0,123.0,4.0,8.0,1.0,2.0,,,,,58.0,59.0,59.0,58.0,16.0,22.0,22.0,16.0,15.0,2.0,15.0,2.0,2.0,1.0,13.0,14.0,12.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,,,,,,,,
2023-24,2367586,5,2023-09-16 15:00:00,"London Stadium, London",62475.0,West Ham,Man City,1,3,3,1,L,W,1,0,0,1,0,0,0,0,1.0,3.0,6.0,29.0,3.0,15.0,2.0,5.0,1.0,9.0,2.0,7.0,1.0,2.0,1.0,6.0,,1.0,1.0,3.0,6.0,24.0,4.0,21.0,9.0,35.0,17.0,67.0,320.0,704.0,276.0,653.0,31.6,68.4,10.0,51.0,14.0,11.0,9.0,7.0,14.0,7.0,30.0,5.0,30.0,5.0,6.0,6.0,11.0,1.0,,,,,7.0,4.0,6.0,7.0,79.0,96.0,10.0,2.0,3.0,1.0,,,,,41.0,33.0,33.0,41.0,12.0,8.0,8.0,12.0,4.0,11.0,4.0,11.0,1.0,,7.0,11.0,11.0,7.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,
2023-24,2367587,5,2023-09-16 12:30:00,"Molineux Stadium, Wolverhampton",31257.0,Wolves,Liverpool,1,3,3,1,L,W,1,0,0,1,0,0,0,0,1.0,3.0,11.0,16.0,2.0,6.0,7.0,7.0,2.0,3.0,,4.0,,2.0,,2.0,,,1.0,2.0,8.0,13.0,3.0,7.0,20.0,32.0,43.0,79.0,367.0,729.0,296.0,638.0,34.2,65.8,30.0,42.0,22.0,24.0,15.0,16.0,13.0,9.0,24.0,19.0,24.0,19.0,9.0,7.0,4.0,2.0,,,,,7.0,18.0,9.0,10.0,129.0,139.0,3.0,1.0,3.0,1.0,,,1.0,,51.0,51.0,51.0,51.0,7.0,11.0,11.0,7.0,4.0,4.0,4.0,4.0,,1.0,10.0,4.0,4.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,
2023-24,2367588,6,2023-09-24 14:00:00,"Emirates Stadium, London",60156.0,Arsenal,Spurs,2,2,2,2,D,D,1,1,1,1,0,0,0,0,2.0,2.0,13.0,13.0,6.0,5.0,4.0,4.0,3.0,4.0,,3.0,1.0,2.0,2.0,2.0,,,,2.0,8.0,8.0,6.0,7.0,29.0,18.0,52.0,43.0,377.0,449.0,317.0,385.0,46.5,53.5,32.0,20.0,24.0,28.0,12.0,15.0,11.0,6.0,12.0,21.0,12.0,21.0,13.0,4.0,4.0,3.0,,2.0,1.0,,6.0,8.0,19.0,13.0,118.0,114.0,3.0,4.0,2.0,2.0,,,,1.0,64.0,53.0,53.0,64.0,14.0,8.0,8.0,14.0,11.0,4.0,11.0,4.0,,1.0,12.0,19.0,18.0,11.0,0.0,0.0,0.0,0.0,1.0,,1.0,,2.0,3.0,,,,,,,,
2023-24,2367589,6,2023-09-23 17:30:00,"Gtech Community Stadium, Brentford",16981.0,Brentford,Everton,1,3,3,1,L,W,1,1,1,1,0,0,0,0,1.0,3.0,12.0,18.0,2.0,6.0,6.0,11.0,4.0,1.0,2.0,4.0,,3.0,4.0,2.0,,1.0,1.0,3.0,6.0,14.0,4.0,5.0,20.0,28.0,61.0,59.0,588.0,425.0,483.0,338.0,57.4,42.6,18.0,24.0,20.0,16.0,15.0,11.0,7.0,7.0,16.0,20.0,16.0,20.0,10.0,10.0,1.0,4.0,1.0,,1.0,,4.0,7.0,6.0,14.0,148.0,140.0,3.0,1.0,3.0,1.0,,,,,55.0,57.0,57.0,55.0,17.0,28.0,28.0,17.0,1.0,4.0,1.0,4.0,4.0,2.0,9.0,12.0,11.0,9.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,,,,,,,
2023-24,2367590,6,2023-09-24 14:00:00,"American Express Stadium, Falmer",31617.0,Brighton,Bournemouth,3,1,1,3,W,L,1,1,1,1,0,0,0,0,3.0,1.0,13.0,12.0,4.0,4.0,3.0,4.0,6.0,4.0,3.0,1.0,2.0,1.0,1.0,2.0,,,2.0,1.0,11.0,8.0,9.0,5.0,23.0,21.0,38.0,47.0,519.0,325.0,449.0,249.0,61.5,38.5,17.0,25.0,24.0,23.0,15.0,10.0,10.0,10.0,14.0,14.0,14.0,14.0,5.0,7.0,5.0,6.0,,,1.0,,16.0,7.0,11.0,17.0,128.0,126.0,2.0,2.0,1.0,3.0,,,,1.0,59.0,52.0,52.0,59.0,11.0,1.0,1.0,11.0,4.0,4.0,4.0,4.0,,1.0,12.0,17.0,17.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,,,,,,,
2023-24,2367591,6,2023-09-23 20:00:00,"Turf Moor, Burnley",21593.0,Burnley,Man Utd,0,1,1,0,L,W,0,1,1,0,0,0,0,0,,1.0,12.0,11.0,4.0,4.0,5.0,2.0,3.0,5.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,10.0,11.0,6.0,8.0,30.0,28.0,46.0,45.0,647.0,403.0,572.0,322.0,61.8,38.2,20.0,22.0,13.0,13.0,6.0,10.0,7.0,7.0,14.0,26.0,14.0,26.0,10.0,8.0,5.0,3.0,,,,,2.0,10.0,4.0,6.0,124.0,122.0,3.0,4.0,1.0,,,1.0,,,47.0,32.0,32.0,47.0,12.0,11.0,11.0,12.0,9.0,5.0,9.0,5.0,2.0,,6.0,12.0,12.0,6.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0,,,,,,,,
2023-24,2367592,6,2023-09-24 14:00:00,"Stamford Bridge, London",39700.0,Chelsea,Aston Villa,0,1,1,0,L,W,0,0,0,0,1,0,0,1,,1.0,10.0,15.0,4.0,7.0,2.0,3.0,4.0,5.0,3.0,1.0,,,3.0,1.0,,,,,9.0,8.0,7.0,7.0,28.0,31.0,53.0,52.0,443.0,388.0,380.0,328.0,52.7,47.3,29.0,27.0,23.0,21.0,15.0,13.0,4.0,9.0,24.0,15.0,24.0,15.0,7.0,12.0,5.0,4.0,,,,,8.0,9.0,9.0,11.0,126.0,131.0,6.0,4.0,1.0,,,1.0,,,56.0,43.0,43.0,56.0,14.0,7.0,7.0,14.0,5.0,11.0,5.0,11.0,,,9.0,11.0,10.0,7.0,0.0,0.0,0.0,0.0,,,,,10.0,1.0,,,,,,,,
2023-24,2367593,6,2023-09-23 15:00:00,"Selhurst Park, London",25072.0,Crystal Palace,Fulham,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,7.0,10.0,3.0,5.0,2.0,3.0,2.0,2.0,,,,,,,,,,,5.0,8.0,3.0,6.0,22.0,32.0,58.0,50.0,475.0,462.0,388.0,383.0,50.5,49.5,15.0,15.0,14.0,27.0,9.0,11.0,6.0,9.0,22.0,18.0,22.0,18.0,6.0,7.0,2.0,2.0,,,,,7.0,15.0,15.0,9.0,149.0,131.0,5.0,3.0,,,1.0,1.0,,,57.0,60.0,60.0,57.0,14.0,17.0,17.0,14.0,3.0,2.0,3.0,2.0,1.0,1.0,10.0,15.0,15.0,10.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,,,,,,,
2023-24,2367594,6,2023-09-24 14:00:00,"Anfield, Liverpool",50136.0,Liverpool,West Ham,3,1,1,3,W,L,1,1,1,1,0,0,0,0,3.0,1.0,22.0,11.0,7.0,4.0,8.0,4.0,7.0,3.0,6.0,3.0,3.0,,4.0,3.0,1.0,,2.0,1.0,18.0,7.0,11.0,5.0,40.0,23.0,60.0,35.0,645.0,356.0,572.0,279.0,64.0,36.0,43.0,16.0,17.0,24.0,11.0,18.0,9.0,8.0,19.0,28.0,19.0,28.0,10.0,10.0,3.0,7.0,,,,,14.0,9.0,12.0,11.0,133.0,123.0,3.0,4.0,1.0,3.0,,,,,65.0,58.0,58.0,65.0,26.0,9.0,9.0,26.0,7.0,4.0,7.0,4.0,2.0,2.0,12.0,13.0,13.0,11.0,0.0,0.0,0.0,0.0,1.0,,1.0,,2.0,1.0,,,,,,,,
