season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7090318,33,35,West_Bromwich_Albion,Home,10540,19151,Chris Brunt,chris-brunt,M,False,1.0,,5.0,18.0,12.0,29.0,2.0,4.0,3.0,,,,2.0,,,1.0,6.0,7.0,,,1.0,,,,,,1.0,90.0,,,,,,22.0,,6.4,,,,1.0,,8.0,,12.0,,35.0,13.0,40.0,0,3.0,70.0,,,,2.0
2016-17,7090318,33,35,West_Bromwich_Albion,Home,10599,9089,Ben Foster,ben-foster,G,False,,,9.0,10.0,5.0,15.0,,,7.0,,,,1.0,,,,1.0,,,,,,,1.0,,,,90.0,,,,,,17.0,,6.2,,1.0,,1.0,,,,26.0,,27.0,5.0,32.0,0,,37.0,,,,
2016-17,7090318,33,35,West_Bromwich_Albion,Home,13357,19272,Gareth McAuley,gareth-mcauley,D,False,,,5.0,7.0,8.0,15.0,1.0,4.0,3.0,,,,1.0,,,,2.0,5.0,,,,,,,,2.0,,90.0,,,,,,8.0,,6.8,,,,5.0,,1.0,,7.0,,13.0,8.0,20.0,0,1.0,32.0,1.0,,,1.0
2016-17,7090318,33,35,West_Bromwich_Albion,Home,30144,37642,Jonny Evans,jonny-evans,D,False,,,3.0,10.0,21.0,31.0,,2.0,9.0,,,,1.0,,,,5.0,7.0,,,4.0,,,,,1.0,,90.0,,1.0,,,,8.0,,6.9,,,,6.0,2.0,,,4.0,,14.0,24.0,38.0,0,1.0,53.0,1.0,2.0,2.0,
2016-17,7090318,33,35,West_Bromwich_Albion,Home,32492,54908,Nacer Chadli,nacer-chadli,M,False,,,1.0,6.0,3.0,9.0,,,3.0,,1.0,,3.0,,,,3.0,2.0,,,,,,,,,,61.0,,,,,,10.0,,6.2,,,,,,1.0,,3.0,,12.0,5.0,16.0,0,2.0,22.0,2.0,,,2.0
2016-17,7090318,33,35,West_Bromwich_Albion,Home,33427,49440,Hal Robson-Kanu,hal-robson-kanu,F,False,,,,4.0,1.0,5.0,4.0,3.0,1.0,,,,,,,1.0,10.0,5.0,,,4.0,,,,,1.0,,64.0,1.0,,,,,9.0,,6.6,,,1.0,1.0,1.0,,,,3.0,7.0,2.0,9.0,2,,22.0,3.0,2.0,,
2016-17,7090318,33,35,West_Bromwich_Albion,Home,34578,49944,Jake Livermore,jake-livermore,M,False,,,2.0,10.0,16.0,26.0,,1.0,5.0,,,,2.0,,,,4.0,4.0,,,1.0,,,,,,2.0,90.0,,,,,,11.0,,6.7,,,1.0,,1.0,,,6.0,,16.0,17.0,33.0,1,2.0,45.0,1.0,1.0,,1.0
2016-17,7090318,33,35,West_Bromwich_Albion,Home,35532,57134,Salomón Rondón,salomon-rondon,F,True,,,,3.0,,3.0,5.0,1.0,1.0,1.0,,,,,,3.0,8.0,3.0,,,,,,,,,1.0,26.0,,,,,,5.0,,6.8,,,,1.0,2.0,,,,2.0,4.0,,4.0,0,,12.0,1.0,,2.0,
2016-17,7090318,33,35,West_Bromwich_Albion,Home,36466,50229,Matt Phillips,matt-phillips,F,False,,,,9.0,4.0,13.0,3.0,1.0,2.0,1.0,1.0,,,,,3.0,9.0,3.0,,,1.0,,,,,1.0,1.0,90.0,1.0,1.0,,,,25.0,,6.8,,,2.0,1.0,3.0,8.0,,,,20.0,5.0,17.0,3,1.0,51.0,3.0,,1.0,1.0
2016-17,7090318,33,35,West_Bromwich_Albion,Home,41631,63370,James McClean,james-mcclean,M,True,1.0,,,3.0,5.0,7.0,2.0,,1.0,,,,1.0,,,3.0,7.0,3.0,,1.0,,,,,,,,26.0,,,,,,8.0,,5.9,,,,,3.0,3.0,,1.0,,7.0,5.0,9.0,0,,20.0,,1.0,2.0,
2016-17,7090318,33,35,West_Bromwich_Albion,Home,50027,60232,Craig Dawson,craig-dawson,D,False,,,,6.0,10.0,16.0,6.0,4.0,2.0,,,,,,,,9.0,7.0,,,3.0,,,,,1.0,,90.0,,1.0,,,,19.0,,6.6,,,,3.0,1.0,2.0,,4.0,,17.0,16.0,31.0,0,1.0,52.0,,2.0,,1.0
2016-17,7090318,33,35,West_Bromwich_Albion,Home,128637,67527,Allan Nyom,allan-nyom,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090318,33,35,West_Bromwich_Albion,Home,151037,55829,Claudio Yacob,claudio-yacob,M,False,,,,5.0,10.0,15.0,1.0,,8.0,,,,3.0,,,1.0,5.0,2.0,,,,,,,,3.0,,64.0,,1.0,,,,9.0,,6.4,,,,,,,,1.0,,8.0,14.0,22.0,0,2.0,31.0,1.0,,,2.0
2016-17,7090318,33,35,West_Bromwich_Albion,Home,839819,195864,Sam Field,sam-field,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7389503,34,35,West_Bromwich_Albion,Away,765,14295,Darren Fletcher,darren-fletcher,M,False,,,1.0,12.0,11.0,23.0,2.0,1.0,4.0,,,,,,,2.0,6.0,3.0,,,2.0,,,,,3.0,1.0,90.0,,,,,,12.0,,6.5,,,,1.0,1.0,1.0,,2.0,,20.0,11.0,30.0,0,,42.0,1.0,1.0,1.0,
2016-17,7389503,34,35,West_Bromwich_Albion,Away,822,18008,James Morrison,james-morrison,M,True,,,1.0,6.0,6.0,12.0,,,2.0,,,,,,,1.0,1.0,,,,,,,,,2.0,,25.0,,1.0,,,,6.0,,6.7,,,,,,,,2.0,,9.0,7.0,16.0,0,,22.0,1.0,,,
2016-17,7389503,34,35,West_Bromwich_Albion,Away,9104,32318,Marc Wilson,marc-wilson,M,False,,,,1.0,9.0,10.0,,,2.0,,,,,,,,,3.0,,,,,,,,1.0,,52.0,,,,,,4.0,,6.5,,,,1.0,1.0,,,,,2.0,12.0,14.0,0,1.0,22.0,,1.0,1.0,1.0
2016-17,7389503,34,35,West_Bromwich_Albion,Away,10024,12086,Boaz Myhill,boaz-myhill,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7389503,34,35,West_Bromwich_Albion,Away,10540,19151,Chris Brunt,chris-brunt,M,False,,,1.0,6.0,7.0,13.0,,2.0,4.0,,,,2.0,,,1.0,3.0,4.0,,,,,,,,4.0,1.0,90.0,,,,,,10.0,,6.5,,,1.0,2.0,,1.0,,4.0,,13.0,8.0,20.0,1,,37.0,,3.0,,
2016-17,7389503,34,35,West_Bromwich_Albion,Away,10599,9089,Ben Foster,ben-foster,G,False,,,9.0,7.0,3.0,10.0,,,7.0,,,,,,,,,,,,,,,1.0,,,,90.0,,,,,,23.0,,7.3,3.0,7.0,,1.0,,,,32.0,,30.0,3.0,33.0,0,,43.0,,,,
2016-17,7389503,34,35,West_Bromwich_Albion,Away,30144,37642,Jonny Evans,jonny-evans,D,False,,,1.0,2.0,20.0,22.0,,1.0,10.0,,,,,,,1.0,2.0,4.0,,,1.0,,,,,6.0,,90.0,,,,,,7.0,,6.7,,,,3.0,2.0,,,4.0,,5.0,21.0,26.0,0,1.0,44.0,2.0,,2.0,1.0
2016-17,7389503,34,35,West_Bromwich_Albion,Away,32492,54908,Nacer Chadli,nacer-chadli,M,False,,,2.0,16.0,11.0,27.0,4.0,,4.0,,,,2.0,,,4.0,12.0,2.0,,,1.0,,,,,3.0,2.0,90.0,,,,,,9.0,,5.9,,,,2.0,3.0,1.0,,2.0,,19.0,11.0,29.0,0,,45.0,,,2.0,
2016-17,7389503,34,35,West_Bromwich_Albion,Away,33427,49440,Hal Robson-Kanu,hal-robson-kanu,F,True,,,,2.0,,2.0,1.0,,,,,,,,,3.0,5.0,2.0,,,1.0,,1.0,,,,,19.0,1.0,,,,,6.0,,7.2,,,,1.0,1.0,,,,,3.0,,3.0,1,1.0,12.0,2.0,,1.0,1.0
2016-17,7389503,34,35,West_Bromwich_Albion,Away,34578,49944,Jake Livermore,jake-livermore,M,False,,,,3.0,14.0,17.0,,,2.0,,,,1.0,,,,3.0,1.0,,,2.0,,,,,1.0,,65.0,,,,,,6.0,,6.2,,,,,,,,,,3.0,17.0,20.0,0,1.0,26.0,3.0,,,
2016-17,7389503,34,35,West_Bromwich_Albion,Away,35532,57134,Salomón Rondón,salomon-rondon,F,False,,,1.0,2.0,7.0,9.0,4.0,2.0,1.0,,,2.0,,,,3.0,8.0,4.0,,,,,,,,3.0,,71.0,1.0,,,,,8.0,,6.5,,,1.0,1.0,1.0,,,1.0,1.0,4.0,8.0,12.0,4,,31.0,1.0,2.0,,
2016-17,7389503,34,35,West_Bromwich_Albion,Away,41631,63370,James McClean,james-mcclean,M,True,1.0,,,4.0,2.0,5.0,,,4.0,,,,1.0,,,2.0,4.0,3.0,,,,,,,,1.0,1.0,38.0,,,,,,8.0,,6.5,,,,2.0,2.0,5.0,,,,8.0,2.0,5.0,0,2.0,24.0,1.0,,1.0,1.0
2016-17,7389503,34,35,West_Bromwich_Albion,Away,50027,60232,Craig Dawson,craig-dawson,D,False,,,1.0,3.0,12.0,15.0,2.0,,8.0,,,,1.0,,,,4.0,1.0,,1.0,2.0,,,,,2.0,,90.0,,1.0,,,,10.0,,5.8,,,,1.0,1.0,,,6.0,,10.0,13.0,23.0,0,,31.0,2.0,,1.0,
2016-17,7389503,34,35,West_Bromwich_Albion,Away,128637,67527,Allan Nyom,allan-nyom,D,False,1.0,,2.0,10.0,6.0,15.0,2.0,,4.0,1.0,,,2.0,,,1.0,7.0,1.0,,,1.0,1.0,,,,1.0,1.0,90.0,,,,,,13.0,,6.1,,,,,1.0,2.0,,5.0,,15.0,8.0,21.0,0,1.0,37.0,2.0,,,
2016-17,7389503,34,35,West_Bromwich_Albion,Away,151037,55829,Claudio Yacob,claudio-yacob,M,False,,,2.0,12.0,17.0,29.0,,,4.0,,,,5.0,,,1.0,7.0,4.0,,,1.0,,,,,1.0,,90.0,,,,,,4.0,,6.2,,,,1.0,,,,3.0,,13.0,18.0,31.0,0,4.0,41.0,1.0,,,4.0
2016-17,7389503,34,35,West_Bromwich_Albion,Away,817559,173809,Jonathan Leko,jonathan-leko,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7389503,34,35,West_Bromwich_Albion,Away,839819,195864,Sam Field,sam-field,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7389503,34,35,West_Bromwich_Albion,Away,843765,215457,Kane Wilson,kane-wilson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090305,35,35,West_Bromwich_Albion,Home,765,14295,Darren Fletcher,darren-fletcher,M,True,,,3.0,12.0,5.0,17.0,1.0,,5.0,,,,,,,1.0,3.0,1.0,,,1.0,,,,,,,21.0,,,,,,3.0,,6.7,,,,,,,,5.0,,13.0,6.0,19.0,0,1.0,22.0,,,,1.0
2016-17,7090305,35,35,West_Bromwich_Albion,Home,822,18008,James Morrison,james-morrison,M,False,,,1.0,13.0,9.0,22.0,5.0,,8.0,,,,2.0,,,3.0,12.0,5.0,,,1.0,,,,,2.0,2.0,79.0,1.0,,,,,16.0,,6.5,,,,1.0,2.0,2.0,,2.0,,19.0,14.0,31.0,1,2.0,49.0,1.0,2.0,1.0,2.0
2016-17,7090305,35,35,West_Bromwich_Albion,Home,9104,32318,Marc Wilson,marc-wilson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090305,35,35,West_Bromwich_Albion,Home,10024,12086,Boaz Myhill,boaz-myhill,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090305,35,35,West_Bromwich_Albion,Home,10540,19151,Chris Brunt,chris-brunt,M,False,1.0,,4.0,22.0,11.0,32.0,1.0,1.0,3.0,,,2.0,1.0,,,2.0,5.0,4.0,,,1.0,,,,,1.0,4.0,90.0,1.0,,,,,17.0,,7.1,,,1.0,,1.0,6.0,,6.0,,35.0,12.0,41.0,4,2.0,68.0,,,1.0,1.0
2016-17,7090305,35,35,West_Bromwich_Albion,Home,10599,9089,Ben Foster,ben-foster,G,False,,4.0,10.0,9.0,6.0,15.0,,,8.0,,,,,,,,,,,,,,,1.0,,,,90.0,,,,,,10.0,,6.5,,,,1.0,,,4.0,20.0,,18.0,7.0,25.0,0,,32.0,,,,
2016-17,7090305,35,35,West_Bromwich_Albion,Home,13357,19272,Gareth McAuley,gareth-mcauley,D,False,1.0,,5.0,10.0,13.0,22.0,,11.0,7.0,,,,,,,,,11.0,,,,,,,,1.0,2.0,90.0,,,,,,8.0,,7.4,,,,10.0,,1.0,,11.0,,17.0,14.0,30.0,0,,43.0,,,,
2016-17,7090305,35,35,West_Bromwich_Albion,Home,30144,37642,Jonny Evans,jonny-evans,D,False,,,8.0,16.0,19.0,35.0,,2.0,8.0,,,,1.0,,,,1.0,8.0,,,,,,,,4.0,1.0,90.0,,,,,,2.0,,7.7,,,,6.0,3.0,1.0,,9.0,,18.0,19.0,36.0,0,1.0,54.0,,2.0,3.0,
2016-17,7090305,35,35,West_Bromwich_Albion,Home,32492,54908,Nacer Chadli,nacer-chadli,M,False,2.0,,,28.0,10.0,36.0,2.0,1.0,4.0,,,,,,,2.0,7.0,3.0,,,1.0,,,,,,3.0,90.0,1.0,,,,,17.0,,6.8,,,2.0,,2.0,5.0,,,,35.0,13.0,43.0,3,1.0,61.0,2.0,1.0,,
2016-17,7090305,35,35,West_Bromwich_Albion,Home,34578,49944,Jake Livermore,jake-livermore,M,False,,,1.0,14.0,13.0,27.0,1.0,1.0,4.0,,,,,,,1.0,2.0,1.0,,,,,,,,,,90.0,,1.0,,,,9.0,,6.5,,,,,,,,7.0,,21.0,14.0,35.0,0,,40.0,,,,
2016-17,7090305,35,35,West_Bromwich_Albion,Home,35532,57134,Salomón Rondón,salomon-rondon,F,False,,,,7.0,2.0,9.0,4.0,5.0,3.0,,,1.0,,,,2.0,8.0,10.0,1.0,,1.0,,,,,,,90.0,1.0,,,,,20.0,,6.5,,,2.0,1.0,2.0,1.0,,,1.0,17.0,4.0,20.0,4,1.0,43.0,4.0,3.0,1.0,
2016-17,7090305,35,35,West_Bromwich_Albion,Home,41631,63370,James McClean,james-mcclean,M,True,1.0,,,7.0,1.0,7.0,,5.0,2.0,,,1.0,,,,,1.0,7.0,,,1.0,,,,,,1.0,30.0,,,,,,7.0,,7.1,,,1.0,,1.0,2.0,,1.0,,13.0,1.0,12.0,2,1.0,20.0,1.0,,1.0,
2016-17,7090305,35,35,West_Bromwich_Albion,Home,50027,60232,Craig Dawson,craig-dawson,D,False,,,1.0,15.0,15.0,30.0,1.0,4.0,8.0,,,1.0,1.0,,,,6.0,7.0,,,4.0,,,,,,,90.0,,,,,,20.0,,6.6,,,,6.0,1.0,4.0,,3.0,,28.0,18.0,42.0,1,2.0,70.0,1.0,,1.0,2.0
2016-17,7090305,35,35,West_Bromwich_Albion,Home,128637,67527,Allan Nyom,allan-nyom,D,False,1.0,,2.0,7.0,7.0,13.0,,1.0,3.0,,,,1.0,,,,3.0,3.0,,,1.0,,,,,,,60.0,,,,,,13.0,,6.4,,,,1.0,1.0,2.0,,6.0,,14.0,11.0,23.0,0,2.0,37.0,1.0,,,2.0
2016-17,7090305,35,35,West_Bromwich_Albion,Home,151037,55829,Claudio Yacob,claudio-yacob,M,False,,,2.0,15.0,12.0,27.0,,4.0,4.0,,,,,,,,3.0,8.0,,,3.0,,,,,,,69.0,,,,,,6.0,,6.9,,,1.0,1.0,,,,2.0,,17.0,15.0,32.0,1,3.0,40.0,,1.0,,1.0
2016-17,7090305,35,35,West_Bromwich_Albion,Home,817559,173809,Jonathan Leko,jonathan-leko,F,True,,,,3.0,,3.0,1.0,,,,,,,,,,2.0,,,,,,,,,1.0,,11.0,,,,,,3.0,,6.3,,,,,1.0,2.0,,,,5.0,,3.0,0,,8.0,,,,
2016-17,7090305,35,35,West_Bromwich_Albion,Home,839819,195864,Sam Field,sam-field,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090305,35,35,West_Bromwich_Albion,Home,863651,232427,Rekeem Harper,rekeem-harper,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090371,36,35,West_Bromwich_Albion,Away,765,14295,Darren Fletcher,darren-fletcher,M,False,,,4.0,11.0,6.0,17.0,,3.0,4.0,,,,2.0,,,1.0,4.0,6.0,,,1.0,,,,,1.0,1.0,90.0,,,,,,10.0,,6.8,,,,2.0,,,,8.0,,16.0,10.0,26.0,0,3.0,36.0,,,,1.0
2016-17,7090371,36,35,West_Bromwich_Albion,Away,822,18008,James Morrison,james-morrison,M,True,,,2.0,7.0,4.0,11.0,1.0,2.0,,,,1.0,,,,,1.0,2.0,,,,,,,,1.0,,36.0,,,,,,3.0,,6.4,,,,,,,,2.0,,8.0,4.0,12.0,1,,16.0,2.0,,,
2016-17,7090371,36,35,West_Bromwich_Albion,Away,9104,32318,Marc Wilson,marc-wilson,M,False,2.0,,2.0,9.0,10.0,17.0,2.0,3.0,3.0,,,,,,,1.0,5.0,6.0,,,2.0,,,,,1.0,1.0,88.0,,2.0,,,,15.0,,6.8,,,1.0,7.0,2.0,4.0,,8.0,,18.0,14.0,28.0,1,,55.0,,1.0,2.0,
2016-17,7090371,36,35,West_Bromwich_Albion,Away,10024,12086,Boaz Myhill,boaz-myhill,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090371,36,35,West_Bromwich_Albion,Away,10540,19151,Chris Brunt,chris-brunt,M,False,4.0,,2.0,19.0,6.0,21.0,,3.0,8.0,1.0,,1.0,,,,1.0,1.0,6.0,,,,1.0,,,,,3.0,90.0,,,,,,22.0,,7.4,,,,4.0,2.0,13.0,,5.0,,36.0,8.0,31.0,1,1.0,57.0,2.0,,2.0,1.0
2016-17,7090371,36,35,West_Bromwich_Albion,Away,10599,9089,Ben Foster,ben-foster,G,False,,1.0,12.0,12.0,3.0,15.0,,,13.0,,,,,,1.0,,,,1.0,,,,,2.0,,,,90.0,,,,,,21.0,,6.1,1.0,3.0,,1.0,,,1.0,33.0,,29.0,7.0,36.0,0,,43.0,,,,
2016-17,7090371,36,35,West_Bromwich_Albion,Away,13357,19272,Gareth McAuley,gareth-mcauley,D,False,,,2.0,2.0,6.0,8.0,4.0,6.0,4.0,,,,,,,,7.0,10.0,,,3.0,,,,,1.0,1.0,90.0,,1.0,,,,6.0,,7.1,,,,12.0,,,,6.0,,5.0,8.0,13.0,0,3.0,33.0,,1.0,,1.0
2016-17,7090371,36,35,West_Bromwich_Albion,Away,30144,37642,Jonny Evans,jonny-evans,D,False,,,1.0,1.0,8.0,9.0,1.0,,5.0,,,,,,,,2.0,1.0,,,1.0,,,,,,,51.0,,,,,,4.0,,6.6,,,,4.0,,,,3.0,,5.0,8.0,13.0,0,,20.0,,1.0,,
2016-17,7090371,36,35,West_Bromwich_Albion,Away,32492,54908,Nacer Chadli,nacer-chadli,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090371,36,35,West_Bromwich_Albion,Away,34578,49944,Jake Livermore,jake-livermore,M,False,,,,12.0,8.0,20.0,,1.0,7.0,,,2.0,,,,,1.0,4.0,,,,,,,,2.0,,90.0,,,,,,20.0,,6.7,,,,3.0,2.0,1.0,,6.0,,25.0,11.0,35.0,2,1.0,52.0,2.0,1.0,1.0,1.0
2016-17,7090371,36,35,West_Bromwich_Albion,Away,35532,57134,Salomón Rondón,salomon-rondon,F,False,,,2.0,16.0,3.0,19.0,4.0,4.0,3.0,,,3.0,,,,3.0,8.0,6.0,,,1.0,,1.0,,,,,90.0,1.0,,,,,15.0,,7.2,,,,1.0,1.0,,,2.0,,21.0,5.0,26.0,4,,43.0,5.0,1.0,1.0,
2016-17,7090371,36,35,West_Bromwich_Albion,Away,41631,63370,James McClean,james-mcclean,M,False,1.0,,,15.0,6.0,20.0,5.0,5.0,7.0,,,,1.0,,,3.0,9.0,13.0,,,,,,,,,,90.0,1.0,1.0,,,,15.0,,7.0,,,,2.0,3.0,5.0,,1.0,1.0,23.0,7.0,25.0,1,3.0,53.0,3.0,2.0,3.0,2.0
2016-17,7090371,36,35,West_Bromwich_Albion,Away,50027,60232,Craig Dawson,craig-dawson,D,False,,,1.0,7.0,8.0,15.0,3.0,6.0,3.0,,,,,,,,5.0,8.0,,,4.0,,1.0,,,1.0,,90.0,1.0,,,,,16.0,,6.7,,,,6.0,,2.0,,6.0,,19.0,11.0,28.0,1,1.0,52.0,,1.0,,
2016-17,7090371,36,35,West_Bromwich_Albion,Away,128637,67527,Allan Nyom,allan-nyom,D,True,,,2.0,7.0,4.0,11.0,1.0,,2.0,,,,,,,1.0,3.0,,,,1.0,,,,,,,39.0,,,,,,6.0,,6.0,,,,,,1.0,,4.0,,11.0,4.0,14.0,0,,19.0,,,,
2016-17,7090371,36,35,West_Bromwich_Albion,Away,151037,55829,Claudio Yacob,claudio-yacob,M,True,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,,,,3.0,,,,,,,,,,1.0,,3.0,,3.0,0,1.0,5.0,,1.0,,1.0
2016-17,7090371,36,35,West_Bromwich_Albion,Away,817559,173809,Jonathan Leko,jonathan-leko,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090371,36,35,West_Bromwich_Albion,Away,839819,195864,Sam Field,sam-field,M,False,,,,8.0,1.0,9.0,,1.0,3.0,,,,,,,,1.0,2.0,,,1.0,,,,,,,54.0,,,,,,8.0,,6.5,,,,,,,,3.0,,15.0,1.0,16.0,0,1.0,19.0,1.0,,,1.0
2016-17,7090371,36,35,West_Bromwich_Albion,Away,843765,215457,Kane Wilson,kane-wilson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090314,37,35,West_Bromwich_Albion,Home,765,14295,Darren Fletcher,darren-fletcher,M,False,1.0,,1.0,12.0,6.0,17.0,1.0,1.0,7.0,,,1.0,1.0,,,1.0,3.0,2.0,,1.0,,,,,,1.0,1.0,90.0,,,,,,15.0,,6.3,,,,3.0,,2.0,,5.0,,19.0,8.0,25.0,1,1.0,39.0,4.0,,,1.0
2016-17,7090314,37,35,West_Bromwich_Albion,Home,822,18008,James Morrison,james-morrison,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090314,37,35,West_Bromwich_Albion,Home,9104,32318,Marc Wilson,marc-wilson,M,True,,,2.0,5.0,3.0,8.0,,1.0,1.0,,,,,,,,1.0,2.0,,,1.0,,,,,1.0,,26.0,,,,,,7.0,,6.6,,,,3.0,,1.0,,5.0,,9.0,3.0,11.0,0,1.0,23.0,1.0,,,1.0
2016-17,7090314,37,35,West_Bromwich_Albion,Home,10024,12086,Boaz Myhill,boaz-myhill,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090314,37,35,West_Bromwich_Albion,Home,10540,19151,Chris Brunt,chris-brunt,M,False,1.0,,1.0,12.0,3.0,14.0,2.0,,1.0,,,,,,,1.0,4.0,4.0,,,1.0,,,,,2.0,1.0,90.0,1.0,,,,,8.0,,7.1,,,,4.0,,6.0,,1.0,1.0,18.0,3.0,15.0,1,3.0,39.0,,1.0,,2.0
2016-17,7090314,37,35,West_Bromwich_Albion,Home,10599,9089,Ben Foster,ben-foster,G,False,,1.0,13.0,12.0,1.0,13.0,,,9.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,18.0,1.0,6.9,2.0,4.0,,1.0,,,1.0,30.0,,28.0,2.0,30.0,0,,37.0,,,,
2016-17,7090314,37,35,West_Bromwich_Albion,Home,13357,19272,Gareth McAuley,gareth-mcauley,D,False,,,2.0,2.0,5.0,7.0,2.0,1.0,3.0,,,,1.0,,,,4.0,3.0,,,1.0,,,,,1.0,,64.0,,3.0,,,,2.0,,7.3,,,,1.0,,,,4.0,,3.0,6.0,9.0,0,2.0,18.0,,,,2.0
2016-17,7090314,37,35,West_Bromwich_Albion,Home,30144,37642,Jonny Evans,jonny-evans,D,False,,,4.0,13.0,15.0,28.0,,,6.0,,,,1.0,,,,1.0,1.0,,,,,,,,2.0,1.0,90.0,,3.0,,,,2.0,,7.4,,,,6.0,1.0,,,5.0,,15.0,15.0,30.0,0,,42.0,,,1.0,
2016-17,7090314,37,35,West_Bromwich_Albion,Home,32492,54908,Nacer Chadli,nacer-chadli,M,True,2.0,,,8.0,1.0,7.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,31.0,,,,,,5.0,,6.7,,,1.0,,,3.0,,,,13.0,1.0,11.0,1,,15.0,,,,
2016-17,7090314,37,35,West_Bromwich_Albion,Home,33427,49440,Hal Robson-Kanu,hal-robson-kanu,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090314,37,35,West_Bromwich_Albion,Home,34578,49944,Jake Livermore,jake-livermore,M,False,,,2.0,12.0,10.0,22.0,1.0,1.0,5.0,,,,,,,1.0,4.0,2.0,,,1.0,,,,,1.0,1.0,90.0,,,,,,6.0,,6.6,,,,1.0,1.0,,,3.0,,15.0,11.0,26.0,0,1.0,32.0,,,,
2016-17,7090314,37,35,West_Bromwich_Albion,Home,35532,57134,Salomón Rondón,salomon-rondon,F,False,,,,12.0,2.0,14.0,7.0,5.0,2.0,,,2.0,,,,,8.0,8.0,,,1.0,,,,,,,90.0,1.0,1.0,,,,15.0,,7.1,,,,1.0,2.0,,,1.0,2.0,22.0,2.0,24.0,3,1.0,39.0,3.0,,2.0,1.0
2016-17,7090314,37,35,West_Bromwich_Albion,Home,41631,63370,James McClean,james-mcclean,M,False,,,,6.0,,6.0,,2.0,4.0,,,,1.0,,,,6.0,6.0,,,2.0,,,,,1.0,,59.0,,,,,,10.0,,6.4,,,,1.0,5.0,1.0,,3.0,,10.0,2.0,11.0,0,2.0,23.0,1.0,,2.0,1.0
2016-17,7090314,37,35,West_Bromwich_Albion,Home,50027,60232,Craig Dawson,craig-dawson,D,False,,,,4.0,7.0,11.0,,1.0,1.0,,,,3.0,,,,5.0,6.0,,,2.0,,,,,1.0,,90.0,,2.0,,,,11.0,,6.6,,,,5.0,1.0,3.0,,2.0,,11.0,8.0,16.0,0,3.0,39.0,1.0,1.0,1.0,2.0
