season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2015-16,6768247,25,31,Crystal_Palace,Away,39183,55494.0,Joel Ward,joel-ward,D,False,,,6.0,12.0,14.0,26.0,2.0,2.0,7.0,,,,,,,,2.0,6.0,,,,,,,,3.0,1.0,,90.0,,,,,,,,7.2,,,,3.0,,3.0,,15.0,,22.0,18.0,37.0,0,3.0,68.0,2.0,1.0,
2015-16,6768247,25,31,Crystal_Palace,Away,39472,58786.0,Martin Kelly,martin-kelly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768247,25,31,Crystal_Palace,Away,45502,58376.0,Alex McCarthy,alex-mccarthy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768247,25,31,Crystal_Palace,Away,84686,79228.0,Pape Souaré,pape-souare,M,False,1.0,,2.0,11.0,16.0,26.0,2.0,2.0,9.0,,,,1.0,,,,3.0,6.0,,,,,,,,5.0,1.0,,90.0,,3.0,,,,,,7.2,,,,3.0,,4.0,,10.0,,20.0,19.0,35.0,0,3.0,63.0,3.0,1.0,
2015-16,6768247,25,31,Crystal_Palace,Away,111850,82403.0,Wilfried Zaha,wilfried-zaha,M,False,1.0,,1.0,12.0,7.0,18.0,1.0,,12.0,,,,1.0,,,6.0,14.0,11.0,,,1.0,,,,,1.0,4.0,,90.0,,,,,,,,6.4,,,,,11.0,6.0,,1.0,,19.0,7.0,20.0,0,3.0,58.0,2.0,2.0,6.0
2015-16,6768247,25,31,Crystal_Palace,Away,307652,130103.0,Hiram Boateng,hiram-boateng,M,True,,,,,3.0,3.0,,,3.0,,,1.0,,,,1.0,4.0,,,,2.0,,,,,,,,18.0,,,,,,,,6.2,,,,,1.0,,,1.0,,1.0,3.0,4.0,1,,9.0,1.0,,
2015-16,6768247,25,31,Crystal_Palace,Away,536318,138009.0,Sullay Kaikai,sullay-kaikai,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768246,26,31,Crystal_Palace,Home,631,11554.0,Julián Speroni,julian-speroni,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768246,26,31,Crystal_Palace,Home,3094,17500.0,Emmanuel Adebayor,emmanuel-adebayor,F,False,1.0,,3.0,12.0,10.0,21.0,5.0,5.0,3.0,,1.0,,,,,8.0,15.0,9.0,,,,,1.0,,,,1.0,,90.0,2.0,,,,,,,6.7,,,,1.0,4.0,3.0,,4.0,5.0,20.0,11.0,28.0,2,2.0,53.0,1.0,,2.0
2015-16,6768246,26,31,Crystal_Palace,Home,3233,15675.0,Marouane Chamakh,marouane-chamakh,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768246,26,31,Crystal_Palace,Home,3574,27341.0,Yohan Cabaye,yohan-cabaye,M,False,,,4.0,22.0,14.0,36.0,,1.0,10.0,,,,1.0,,,1.0,6.0,5.0,,,3.0,,,,1.0,4.0,,,90.0,1.0,,,,,,,7.4,,,3.0,1.0,2.0,6.0,,6.0,,36.0,17.0,47.0,4,2.0,76.0,2.0,1.0,1.0
2015-16,6768246,26,31,Crystal_Palace,Home,10038,7906.0,Damien Delaney,damien-delaney,D,False,,,3.0,6.0,12.0,18.0,2.0,3.0,2.0,,,,,,,,3.0,3.0,,,1.0,,,,,1.0,1.0,,90.0,,1.0,,,,,,6.7,,,2.0,9.0,,,,6.0,,10.0,16.0,26.0,2,,41.0,,,
2015-16,6768246,26,31,Crystal_Palace,Home,10597,20145.0,Adrian Mariappa,adrian-mariappa,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768246,26,31,Crystal_Palace,Home,16620,20066.0,Wayne Hennessey,wayne-hennessey,G,False,,,9.0,8.0,2.0,10.0,,,10.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,6.6,2.0,2.0,,,,,,21.0,,20.0,2.0,22.0,0,,32.0,,,
2015-16,6768246,26,31,Crystal_Palace,Home,20278,19188.0,Scott Dann,scott-dann,D,False,,,4.0,10.0,13.0,23.0,2.0,4.0,3.0,,,,,,,,2.0,5.0,,,,,,,,1.0,,,90.0,,1.0,,,,,,6.6,,,,2.0,,1.0,,7.0,,16.0,17.0,32.0,0,1.0,39.0,,,
2015-16,6768246,26,31,Crystal_Palace,Home,24685,59115.0,Mile Jedinak,mile-jedinak,D,False,,,5.0,14.0,21.0,35.0,2.0,12.0,9.0,,,,3.0,,,,9.0,21.0,,,4.0,,,,,5.0,1.0,,90.0,,,,1.0,,,,7.2,,,,4.0,,,,7.0,,19.0,27.0,46.0,0,7.0,67.0,,2.0,
2015-16,6768246,26,31,Crystal_Palace,Home,27771,28541.0,Fraizer Campbell,fraizer-campbell,F,True,,,,3.0,,3.0,,,1.0,,,,,,,1.0,2.0,,,,1.0,,,,,,,,17.0,,,,,,,,6.4,,,,,,,,,,3.0,,3.0,0,,5.0,1.0,,
2015-16,6768246,26,31,Crystal_Palace,Home,38130,49438.0,Jordon Mutch,jordon-mutch,M,False,,,,17.0,6.0,23.0,,1.0,4.0,,,,,,,2.0,4.0,3.0,,,2.0,,,,,,,,73.0,1.0,,,,,,,6.4,,,,,,3.0,,1.0,1.0,22.0,7.0,26.0,1,1.0,43.0,5.0,1.0,
2015-16,6768246,26,31,Crystal_Palace,Home,38639,75773.0,Chung-yong Lee,chung-yong-lee,M,True,3.0,,2.0,19.0,7.0,23.0,1.0,,2.0,,,,,,,3.0,5.0,3.0,,,1.0,,,,,,3.0,,45.0,1.0,,,,,,,7.0,,,,,2.0,5.0,,4.0,,24.0,9.0,28.0,1,1.0,44.0,,,2.0
2015-16,6768246,26,31,Crystal_Palace,Home,39183,55494.0,Joel Ward,joel-ward,D,False,,,5.0,19.0,16.0,35.0,2.0,1.0,3.0,,,,1.0,,,1.0,7.0,9.0,,,2.0,,,,,6.0,,,90.0,,,,,,,,7.0,,,1.0,5.0,4.0,2.0,,17.0,,34.0,22.0,54.0,1,2.0,91.0,1.0,3.0,3.0
2015-16,6768246,26,31,Crystal_Palace,Home,39472,58786.0,Martin Kelly,martin-kelly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768246,26,31,Crystal_Palace,Home,50485,59125.0,Connor Wickham,connor-wickham,F,False,1.0,,,8.0,4.0,11.0,2.0,2.0,1.0,,,1.0,1.0,,,2.0,5.0,5.0,,,,1.0,,,,,1.0,,45.0,,,,,,,,6.9,,,,,,2.0,,,,12.0,5.0,15.0,1,2.0,32.0,2.0,1.0,
2015-16,6768246,26,31,Crystal_Palace,Home,84686,79228.0,Pape Souaré,pape-souare,M,False,,,6.0,18.0,6.0,24.0,1.0,1.0,5.0,,,1.0,1.0,,,,4.0,3.0,,,1.0,,,,,,,,89.0,,,,,,,,6.1,,,1.0,2.0,2.0,4.0,,12.0,,32.0,9.0,37.0,2,,65.0,2.0,1.0,1.0
2015-16,6768246,26,31,Crystal_Palace,Home,111850,82403.0,Wilfried Zaha,wilfried-zaha,M,False,2.0,,1.0,14.0,5.0,17.0,,1.0,9.0,1.0,,,,,,5.0,8.0,6.0,,,1.0,,,,,1.0,2.0,,90.0,,,,,,,,6.5,,,1.0,,6.0,7.0,,1.0,,21.0,6.0,20.0,1,,47.0,1.0,2.0,4.0
2015-16,6768246,26,31,Crystal_Palace,Home,307652,130103.0,Hiram Boateng,hiram-boateng,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768259,27,31,Crystal_Palace,Away,631,11554.0,Julián Speroni,julian-speroni,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768259,27,31,Crystal_Palace,Away,3094,17500.0,Emmanuel Adebayor,emmanuel-adebayor,F,False,,,1.0,4.0,10.0,14.0,2.0,,2.0,,,,,,,,2.0,1.0,,,,,,,,,,,45.0,,,,,,,,6.4,,,,,,,,2.0,,5.0,11.0,16.0,0,,20.0,3.0,1.0,
2015-16,6768259,27,31,Crystal_Palace,Away,3233,15675.0,Marouane Chamakh,marouane-chamakh,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768259,27,31,Crystal_Palace,Away,3574,27341.0,Yohan Cabaye,yohan-cabaye,M,False,3.0,,2.0,20.0,24.0,41.0,,,7.0,,,1.0,2.0,,,4.0,7.0,6.0,,,1.0,,,,,,2.0,,80.0,,,,,,,,6.7,,,1.0,,,4.0,,4.0,,26.0,25.0,47.0,2,3.0,67.0,2.0,3.0,
2015-16,6768259,27,31,Crystal_Palace,Away,9921,18805.0,Joe Ledley,joe-ledley,M,False,,,1.0,12.0,17.0,29.0,2.0,1.0,4.0,,,1.0,1.0,,,,3.0,2.0,,,,,,,,4.0,,,81.0,,,,,,,,6.8,,,1.0,1.0,,,,2.0,,14.0,24.0,38.0,2,1.0,48.0,,,
2015-16,6768259,27,31,Crystal_Palace,Away,10038,7906.0,Damien Delaney,damien-delaney,D,False,,,8.0,11.0,27.0,38.0,2.0,6.0,5.0,1.0,,,,,,,3.0,8.0,,,1.0,1.0,,,,1.0,1.0,,90.0,,,,,,,,7.0,,,,2.0,,,,17.0,,20.0,35.0,55.0,0,2.0,61.0,,,
2015-16,6768259,27,31,Crystal_Palace,Away,10597,20145.0,Adrian Mariappa,adrian-mariappa,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768259,27,31,Crystal_Palace,Away,16620,20066.0,Wayne Hennessey,wayne-hennessey,G,False,,,8.0,6.0,3.0,9.0,,1.0,11.0,,,,,,,,,1.0,,,,,,4.0,,,,,90.0,,,,,,,,6.1,2.0,2.0,,,,,,21.0,,18.0,4.0,22.0,0,,33.0,,,
2015-16,6768259,27,31,Crystal_Palace,Away,20278,19188.0,Scott Dann,scott-dann,D,False,,,5.0,8.0,14.0,22.0,3.0,3.0,5.0,,,1.0,,,,,3.0,4.0,,,,,,,,3.0,,,90.0,,,,,,,,6.6,,,,2.0,1.0,1.0,,15.0,,23.0,17.0,39.0,1,,51.0,,,1.0
2015-16,6768259,27,31,Crystal_Palace,Away,24685,59115.0,Mile Jedinak,mile-jedinak,D,True,,,1.0,6.0,5.0,11.0,,1.0,2.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,9.0,,,,,,,,6.5,,,,,,1.0,,1.0,,9.0,6.0,14.0,0,,15.0,,,
2015-16,6768259,27,31,Crystal_Palace,Away,38130,49438.0,Jordon Mutch,jordon-mutch,M,False,1.0,,4.0,28.0,12.0,39.0,1.0,2.0,8.0,,,2.0,3.0,,,,7.0,4.0,,,3.0,,,,,2.0,3.0,,90.0,,,,,,,,6.9,,,2.0,1.0,1.0,5.0,,6.0,,37.0,19.0,51.0,4,,69.0,3.0,1.0,1.0
2015-16,6768259,27,31,Crystal_Palace,Away,38639,75773.0,Chung-yong Lee,chung-yong-lee,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768259,27,31,Crystal_Palace,Away,39183,55494.0,Joel Ward,joel-ward,D,False,,,1.0,7.0,8.0,15.0,1.0,3.0,6.0,,,,,,,1.0,5.0,6.0,,,1.0,,,,,2.0,,,90.0,,1.0,,,,,,6.2,,,1.0,3.0,2.0,1.0,,3.0,,18.0,14.0,31.0,1,2.0,54.0,2.0,2.0,
2015-16,6768259,27,31,Crystal_Palace,Away,39472,58786.0,Martin Kelly,martin-kelly,D,False,2.0,,1.0,23.0,21.0,42.0,2.0,3.0,7.0,,,,2.0,,,,6.0,5.0,,,2.0,,,,,2.0,1.0,,90.0,,,,,,,,6.4,,,,7.0,,3.0,,6.0,,31.0,26.0,54.0,0,2.0,75.0,1.0,,
2015-16,6768259,27,31,Crystal_Palace,Away,46620,55452.0,Yannick Bolasie,yannick-bolasie,F,True,,,1.0,10.0,1.0,11.0,2.0,1.0,2.0,,,,,,,,4.0,3.0,,,1.0,,,,,,,,45.0,,,,,,,,6.2,,,,,3.0,8.0,,3.0,,20.0,1.0,13.0,0,,26.0,1.0,,2.0
2015-16,6768259,27,31,Crystal_Palace,Away,50485,59125.0,Connor Wickham,connor-wickham,F,False,,,2.0,9.0,6.0,15.0,13.0,5.0,1.0,,,,1.0,,,,17.0,8.0,,,3.0,,2.0,,,,,,90.0,2.0,,,,,,,8.3,,,2.0,,1.0,1.0,,3.0,,17.0,8.0,24.0,4,,38.0,2.0,2.0,1.0
2015-16,6768259,27,31,Crystal_Palace,Away,111850,82403.0,Wilfried Zaha,wilfried-zaha,M,False,,,2.0,11.0,10.0,21.0,,1.0,6.0,,,,,,,2.0,10.0,9.0,,,3.0,,,,,,1.0,,90.0,,,,,,,,6.1,,,,,8.0,4.0,,3.0,,16.0,11.0,23.0,0,1.0,45.0,2.0,4.0,3.0
2015-16,6768259,27,31,Crystal_Palace,Away,232118,104547.0,Dwight Gayle,dwight-gayle,F,True,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,10.0,,,,,,,,6.6,,,1.0,,,,,,1.0,,,,1,,3.0,1.0,1.0,
2015-16,6768263,28,31,Crystal_Palace,Away,3094,17500.0,Emmanuel Adebayor,emmanuel-adebayor,F,True,,,,5.0,1.0,6.0,,,1.0,,,,,,,1.0,3.0,,,,2.0,,,,,,1.0,,6.0,,,,,,,,6.4,,,,,,,,,,5.0,2.0,7.0,0,,11.0,2.0,,
2015-16,6768263,28,31,Crystal_Palace,Away,3574,27341.0,Yohan Cabaye,yohan-cabaye,M,False,2.0,,2.0,9.0,7.0,14.0,,,2.0,,,,2.0,,,,3.0,2.0,,,1.0,,,,,2.0,3.0,,73.0,,,,,,,,7.1,,,,,,2.0,,4.0,,14.0,7.0,19.0,0,2.0,28.0,1.0,,
2015-16,6768263,28,31,Crystal_Palace,Away,9921,18805.0,Joe Ledley,joe-ledley,M,True,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,2.0,,,17.0,,,,,,,,6.6,,,,2.0,,,,,,,4.0,4.0,0,,8.0,,,
2015-16,6768263,28,31,Crystal_Palace,Away,10038,7906.0,Damien Delaney,damien-delaney,D,False,,,2.0,4.0,8.0,12.0,1.0,3.0,3.0,,,,,,,,1.0,4.0,,,,,,,,2.0,,,90.0,1.0,2.0,,,,,,7.0,,,,3.0,,,,5.0,,11.0,9.0,20.0,1,,33.0,,1.0,
2015-16,6768263,28,31,Crystal_Palace,Away,10597,20145.0,Adrian Mariappa,adrian-mariappa,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768263,28,31,Crystal_Palace,Away,16620,20066.0,Wayne Hennessey,wayne-hennessey,G,False,,,9.0,9.0,1.0,10.0,,,10.0,,,,,,,,,,,,,,,2.0,,,,,90.0,,,,,,,,6.3,1.0,4.0,,,,,,24.0,,24.0,1.0,25.0,0,,35.0,,,
2015-16,6768263,28,31,Crystal_Palace,Away,20278,19188.0,Scott Dann,scott-dann,D,False,,,4.0,4.0,9.0,13.0,3.0,3.0,4.0,,,1.0,1.0,,,,5.0,3.0,,,1.0,,,,,2.0,,,90.0,1.0,1.0,,,,,,6.6,,,,8.0,,,,11.0,,11.0,11.0,22.0,2,,36.0,,,
2015-16,6768263,28,31,Crystal_Palace,Away,24685,59115.0,Mile Jedinak,mile-jedinak,D,False,,,2.0,17.0,13.0,30.0,5.0,5.0,4.0,,,,2.0,,,1.0,9.0,6.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,6.2,,,,3.0,,1.0,,5.0,,29.0,19.0,47.0,0,,58.0,1.0,1.0,
2015-16,6768263,28,31,Crystal_Palace,Away,38130,49438.0,Jordon Mutch,jordon-mutch,M,False,1.0,,,15.0,6.0,20.0,7.0,2.0,6.0,,,,1.0,,,1.0,9.0,5.0,,,2.0,,,,,3.0,2.0,,90.0,,1.0,,,,,,6.8,,,1.0,2.0,,5.0,,1.0,,24.0,11.0,30.0,1,3.0,52.0,4.0,,
2015-16,6768263,28,31,Crystal_Palace,Away,38639,75773.0,Chung-yong Lee,chung-yong-lee,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768263,28,31,Crystal_Palace,Away,39183,55494.0,Joel Ward,joel-ward,D,False,,,1.0,14.0,10.0,24.0,1.0,1.0,8.0,,,,2.0,,,,4.0,3.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,6.4,,,,5.0,,,,5.0,,17.0,15.0,32.0,0,1.0,49.0,,1.0,
2015-16,6768263,28,31,Crystal_Palace,Away,39472,58786.0,Martin Kelly,martin-kelly,D,False,,,2.0,3.0,11.0,14.0,1.0,,2.0,,,,1.0,,,,2.0,3.0,,,,,,,,2.0,,,90.0,,,,,,,,6.5,,,,1.0,,,,11.0,,9.0,14.0,23.0,0,3.0,39.0,1.0,,
2015-16,6768263,28,31,Crystal_Palace,Away,45502,58376.0,Alex McCarthy,alex-mccarthy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768263,28,31,Crystal_Palace,Away,46620,55452.0,Yannick Bolasie,yannick-bolasie,F,False,,,2.0,7.0,3.0,10.0,1.0,1.0,4.0,,,,,,,1.0,5.0,2.0,,,2.0,1.0,,,,1.0,2.0,,77.0,1.0,,,,,,,6.7,,,1.0,,3.0,4.0,,3.0,1.0,13.0,4.0,13.0,2,,28.0,1.0,,1.0
2015-16,6768263,28,31,Crystal_Palace,Away,50485,59125.0,Connor Wickham,connor-wickham,F,False,,,2.0,10.0,5.0,15.0,4.0,3.0,4.0,,,,,,,3.0,9.0,6.0,,,2.0,,2.0,,,,2.0,,84.0,2.0,,,,,,,8.3,,,1.0,,1.0,,,3.0,,21.0,6.0,27.0,3,1.0,45.0,7.0,1.0,1.0
2015-16,6768263,28,31,Crystal_Palace,Away,51455,44343.0,Bakary Sako,bakary-sako,F,True,,,2.0,3.0,2.0,5.0,,,3.0,,,1.0,,,,1.0,3.0,1.0,,,1.0,,,,,,,,13.0,,,,,,,,6.3,,,,,1.0,,,2.0,,3.0,2.0,5.0,1,1.0,11.0,,,
2015-16,6768263,28,31,Crystal_Palace,Away,111850,82403.0,Wilfried Zaha,wilfried-zaha,M,False,2.0,,1.0,13.0,5.0,16.0,,,13.0,,,2.0,,,,3.0,7.0,14.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,,7.2,,,1.0,,11.0,3.0,,1.0,2.0,16.0,6.0,19.0,3,2.0,55.0,6.0,4.0,8.0
2015-16,6768263,28,31,Crystal_Palace,Away,232118,104547.0,Dwight Gayle,dwight-gayle,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768277,29,31,Crystal_Palace,Home,631,11554.0,Julián Speroni,julian-speroni,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768277,29,31,Crystal_Palace,Home,3094,17500.0,Emmanuel Adebayor,emmanuel-adebayor,F,False,,,,14.0,1.0,15.0,7.0,4.0,1.0,,1.0,,1.0,,,2.0,10.0,5.0,,,,,,,1.0,1.0,,,81.0,1.0,,,,,,,6.4,,,1.0,2.0,,1.0,,,2.0,21.0,2.0,22.0,2,,33.0,1.0,1.0,
2015-16,6768277,29,31,Crystal_Palace,Home,3233,15675.0,Marouane Chamakh,marouane-chamakh,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768277,29,31,Crystal_Palace,Home,3574,27341.0,Yohan Cabaye,yohan-cabaye,M,False,2.0,,4.0,19.0,7.0,24.0,1.0,,5.0,,,1.0,1.0,,,,4.0,4.0,,,2.0,,,,,1.0,2.0,,70.0,,1.0,,,,,,7.4,,,1.0,,,7.0,,4.0,,28.0,11.0,32.0,2,3.0,48.0,,1.0,
2015-16,6768277,29,31,Crystal_Palace,Home,9921,18805.0,Joe Ledley,joe-ledley,M,False,,,2.0,12.0,6.0,18.0,2.0,,7.0,,,,1.0,,,1.0,4.0,1.0,,,,,1.0,,,1.0,1.0,,82.0,1.0,,,,,,,7.2,,,1.0,1.0,,,,4.0,,15.0,7.0,22.0,2,1.0,28.0,,,
2015-16,6768277,29,31,Crystal_Palace,Home,10038,7906.0,Damien Delaney,damien-delaney,D,False,,,5.0,12.0,14.0,26.0,3.0,2.0,3.0,,,,,,,,5.0,3.0,,,2.0,,,,,1.0,,,90.0,,1.0,,1.0,,,,6.1,,,1.0,4.0,,,,15.0,,24.0,16.0,40.0,1,1.0,50.0,,,
2015-16,6768277,29,31,Crystal_Palace,Home,20278,19188.0,Scott Dann,scott-dann,D,False,,,2.0,3.0,8.0,11.0,,5.0,5.0,,,,1.0,,,,3.0,6.0,,,2.0,,,,,,,,90.0,1.0,,,,,,,6.4,,,1.0,4.0,,,,8.0,,13.0,8.0,21.0,2,,28.0,,1.0,
2015-16,6768277,29,31,Crystal_Palace,Home,24685,59115.0,Mile Jedinak,mile-jedinak,D,False,,,4.0,21.0,21.0,42.0,3.0,1.0,15.0,,,2.0,1.0,,,,5.0,6.0,,,1.0,,,,,4.0,,,90.0,,3.0,,,,,,7.6,,,,2.0,,,,6.0,,29.0,26.0,55.0,2,5.0,76.0,,,
2015-16,6768277,29,31,Crystal_Palace,Home,38130,49438.0,Jordon Mutch,jordon-mutch,M,True,1.0,,,2.0,5.0,6.0,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,20.0,,,,,,,,6.6,,,,,,1.0,,1.0,,7.0,5.0,11.0,0,,14.0,1.0,,
2015-16,6768277,29,31,Crystal_Palace,Home,38639,75773.0,Chung-yong Lee,chung-yong-lee,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768277,29,31,Crystal_Palace,Home,39183,55494.0,Joel Ward,joel-ward,D,False,1.0,,2.0,11.0,8.0,18.0,1.0,2.0,7.0,,,,,,,,3.0,3.0,,,2.0,,,,,5.0,1.0,,90.0,,1.0,,,,,,7.0,,,1.0,1.0,,1.0,,7.0,,20.0,12.0,31.0,1,1.0,46.0,,,
2015-16,6768277,29,31,Crystal_Palace,Home,39472,58786.0,Martin Kelly,martin-kelly,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768277,29,31,Crystal_Palace,Home,45502,58376.0,Alex McCarthy,alex-mccarthy,G,False,,,4.0,4.0,2.0,6.0,,,8.0,,,,,,1.0,,,,1.0,,,,,,,,,,90.0,,,,,,,,5.9,2.0,3.0,,1.0,,,,26.0,,25.0,3.0,28.0,0,,36.0,,,
2015-16,6768277,29,31,Crystal_Palace,Home,46620,55452.0,Yannick Bolasie,yannick-bolasie,F,False,1.0,,,16.0,2.0,17.0,2.0,2.0,4.0,,1.0,,2.0,,,2.0,12.0,8.0,,,1.0,,,,,,1.0,,90.0,1.0,1.0,,,,,,6.2,,,,,7.0,6.0,,,1.0,25.0,3.0,22.0,1,1.0,48.0,1.0,3.0,2.0
2015-16,6768277,29,31,Crystal_Palace,Home,51455,44343.0,Bakary Sako,bakary-sako,F,True,,,,1.0,1.0,2.0,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,9.0,,,,,,,,6.5,,,,,,1.0,,,,3.0,1.0,3.0,0,,7.0,1.0,1.0,
2015-16,6768277,29,31,Crystal_Palace,Home,84686,79228.0,Pape Souaré,pape-souare,M,False,2.0,,4.0,13.0,16.0,27.0,,1.0,6.0,1.0,,1.0,,,,1.0,2.0,7.0,,,,,,,,3.0,1.0,,90.0,,1.0,,,,,,7.1,,,,2.0,4.0,7.0,,7.0,,24.0,17.0,34.0,1,,70.0,,3.0,3.0
2015-16,6768277,29,31,Crystal_Palace,Home,111850,82403.0,Wilfried Zaha,wilfried-zaha,M,False,,,1.0,12.0,5.0,17.0,1.0,,11.0,,,,,,,5.0,14.0,10.0,,,2.0,,,,,2.0,1.0,,90.0,,,,,,,,6.0,,,,,10.0,2.0,,1.0,,15.0,6.0,19.0,0,1.0,52.0,3.0,5.0,4.0
2015-16,6768277,29,31,Crystal_Palace,Home,232118,104547.0,Dwight Gayle,dwight-gayle,F,True,,,,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,8.0,,,,,,,,6.3,,,,,,,,,,1.0,1.0,2.0,0,,5.0,1.0,,
2015-16,7030820,30,31,Crystal_Palace,Away,631,11554.0,Julián Speroni,julian-speroni,G,False,,,12.0,9.0,11.0,20.0,,,7.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,8.0,7.0,9.0,,,,,,25.0,,20.0,14.0,34.0,0,,47.0,,,
2015-16,7030820,30,31,Crystal_Palace,Away,3094,17500.0,Emmanuel Adebayor,emmanuel-adebayor,F,False,,,,15.0,7.0,22.0,4.0,2.0,2.0,,,,1.0,,,5.0,10.0,3.0,,,,,,,,,,,75.0,,,,,,,,6.2,,,1.0,,1.0,,,,1.0,21.0,8.0,29.0,1,,40.0,3.0,,1.0
2015-16,7030820,30,31,Crystal_Palace,Away,3574,27341.0,Yohan Cabaye,yohan-cabaye,M,False,1.0,,2.0,14.0,15.0,28.0,,,7.0,,,,1.0,,,1.0,3.0,6.0,,,,,,,,8.0,,,66.0,,,,,,,,7.3,,,,,1.0,1.0,,4.0,,17.0,17.0,33.0,0,5.0,52.0,,1.0,
2015-16,7030820,30,31,Crystal_Palace,Away,10038,7906.0,Damien Delaney,damien-delaney,D,False,,,1.0,5.0,12.0,17.0,,,1.0,,,,,,,,,,,,,,,,,2.0,,,90.0,,1.0,1.0,,,,,6.5,,,,4.0,,,,1.0,,5.0,13.0,18.0,0,,29.0,,,
2015-16,7030820,30,31,Crystal_Palace,Away,10597,20145.0,Adrian Mariappa,adrian-mariappa,D,False,,,4.0,12.0,18.0,30.0,1.0,1.0,9.0,,,,1.0,,,2.0,5.0,8.0,,,1.0,,,,,4.0,,,90.0,,1.0,,,,,,7.4,,,,5.0,2.0,,,6.0,,14.0,21.0,35.0,0,4.0,57.0,,2.0,2.0
