season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2015-16,6768350,20,57,Watford,Home,4366,41926,Almen Abdi,almen-abdi,M,False,,,3.0,25.0,12.0,37.0,,,7.0,1.0,,,3.0,,,3.0,7.0,4.0,,,1.0,,,,,2.0,2.0,,90.0,,,,,,,,,,7.0,,,2.0,2.0,1.0,2.0,,5.0,,32.0,15.0,45.0,2,3.0,72.0,5.0,,1.0,
2015-16,6768350,20,57,Watford,Home,11654,21123,Valon Behrami,valon-behrami,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768350,20,57,Watford,Home,13990,17441,José Jurado,jose-jurado,M,False,,,1.0,22.0,14.0,36.0,,,8.0,,,,1.0,,,1.0,4.0,3.0,,,,,,,,3.0,,,80.0,,,,,,,,,,6.9,,,1.0,,5.0,,,2.0,,29.0,16.0,45.0,1,,60.0,1.0,,3.0,
2015-16,6768350,20,57,Watford,Home,15038,41945,Sebastian Prödl,sebastian-prodl,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768350,20,57,Watford,Home,16701,38439,Étienne Capoue,etienne-capoue,M,False,,,8.0,44.0,15.0,59.0,1.0,,8.0,,1.0,,1.0,,,4.0,9.0,5.0,,,1.0,,,,,7.0,1.0,,90.0,,,,,,,,,,6.6,,,1.0,1.0,3.0,,,9.0,,53.0,16.0,69.0,1,3.0,97.0,2.0,1.0,1.0,
2015-16,6768350,20,57,Watford,Home,16779,40868,José Holebas,jose-holebas,D,False,,,3.0,19.0,11.0,30.0,,2.0,7.0,,,1.0,1.0,,,1.0,5.0,16.0,,,1.0,,,,,4.0,2.0,,90.0,,1.0,,,,,,,,7.6,,,,,10.0,3.0,,4.0,,28.0,14.0,39.0,1,5.0,88.0,4.0,1.0,8.0,
2015-16,6768350,20,57,Watford,Home,20364,19342,Ikechi Anya,ikechi-anya,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768350,20,57,Watford,Home,22109,41725,Troy Deeney,troy-deeney,F,False,,,1.0,13.0,7.0,20.0,7.0,10.0,6.0,,,,2.0,,,1.0,10.0,12.0,,,,,,,,,1.0,,90.0,1.0,,,,,,,,,6.8,,,,,,1.0,,1.0,,33.0,9.0,41.0,1,1.0,53.0,4.0,1.0,,
2015-16,6768350,20,57,Watford,Home,22200,41338,Craig Cathcart,craig-cathcart,D,False,,,6.0,8.0,6.0,14.0,,,4.0,,,,,,,,,1.0,,,,,,,,,,,90.0,,1.0,,,,,,,,6.5,,,,3.0,,,,16.0,,20.0,6.0,26.0,0,1.0,33.0,,,,
2015-16,6768350,20,57,Watford,Home,29774,58498,Odion Ighalo,odion-ighalo,F,False,,,,8.0,5.0,13.0,4.0,1.0,3.0,,1.0,1.0,,,,3.0,12.0,5.0,,,,,,,,,,,90.0,2.0,,,,,,,,,6.2,,,,,6.0,,,,,12.0,5.0,17.0,3,,34.0,,4.0,1.0,
2015-16,6768350,20,57,Watford,Home,33302,52153,Miguel Britos,miguel-britos,D,False,,,5.0,5.0,13.0,18.0,,4.0,6.0,,,,,,,,,5.0,,,,,,,,4.0,,,90.0,,,,,,,,,,6.8,,,,6.0,,,,14.0,,16.0,16.0,32.0,0,,43.0,,1.0,,
2015-16,6768350,20,57,Watford,Home,42058,57187,Giedrius Arlauskis,giedrius-arlauskis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768350,20,57,Watford,Home,45989,44302,Adlène Guédioura,adlene-guedioura,M,True,,,,1.0,2.0,3.0,,,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,10.0,,,,,,,,,,6.2,,,,,,2.0,,,,3.0,2.0,3.0,0,1.0,12.0,3.0,,,
2015-16,6768350,20,57,Watford,Home,100386,88935,Steven Berghuis,steven-berghuis,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768350,20,57,Watford,Home,128637,67527,Allan Nyom,allan-nyom,D,False,,,4.0,19.0,4.0,23.0,,,5.0,,,,2.0,,,1.0,6.0,7.0,,,3.0,,,,,1.0,,,90.0,,,,,,,,,,6.3,,,,4.0,4.0,4.0,,7.0,,29.0,4.0,29.0,0,3.0,67.0,2.0,1.0,3.0,
2015-16,6768350,20,57,Watford,Home,604168,179620,Obbi Oulare,obbi-oulare,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768196,21,57,Watford,Away,642,16045,Ben Watson,ben-watson,M,False,,,4.0,22.0,31.0,53.0,,1.0,10.0,,,,2.0,,,2.0,4.0,5.0,,,,,,,,5.0,1.0,,90.0,,,,,,,,,,6.9,,,,3.0,1.0,2.0,,8.0,,32.0,34.0,64.0,0,2.0,84.0,2.0,1.0,1.0,
2015-16,6768196,21,57,Watford,Away,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,,,9.0,6.0,7.0,13.0,,1.0,8.0,,,,,,,,,2.0,,,,,,1.0,,,,,90.0,,,,,,,,,8.0,7.3,2.0,4.0,,8.0,,,,25.0,,20.0,9.0,29.0,0,1.0,51.0,,1.0,,
2015-16,6768196,21,57,Watford,Away,4366,41926,Almen Abdi,almen-abdi,M,False,,,,9.0,11.0,20.0,,1.0,2.0,,,,,,,,,2.0,,,,,,,,1.0,,,61.0,,,,,,,,,,6.6,,,,,,2.0,,,,14.0,16.0,28.0,0,,35.0,1.0,1.0,,
2015-16,6768196,21,57,Watford,Away,11654,21123,Valon Behrami,valon-behrami,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768196,21,57,Watford,Away,13990,17441,José Jurado,jose-jurado,M,False,,,,17.0,25.0,42.0,,,8.0,,,1.0,1.0,,,1.0,3.0,2.0,,1.0,,,,,,1.0,,,90.0,,,,,,,,,,6.4,,,,1.0,2.0,,,,,21.0,29.0,50.0,1,1.0,64.0,2.0,,1.0,
2015-16,6768196,21,57,Watford,Away,15038,41945,Sebastian Prödl,sebastian-prodl,D,False,,,3.0,3.0,20.0,23.0,1.0,1.0,3.0,,,,1.0,1.0,,,4.0,2.0,,1.0,2.0,,,,,5.0,,,90.0,,1.0,,,,,,,,6.4,,,,3.0,,,,7.0,,8.0,22.0,30.0,0,,42.0,,1.0,,
2015-16,6768196,21,57,Watford,Away,16701,38439,Étienne Capoue,etienne-capoue,M,False,,,6.0,18.0,41.0,59.0,,1.0,9.0,,,,,,,1.0,1.0,8.0,,,,,,,,4.0,1.0,,90.0,,1.0,,,,,,,,7.5,,,,1.0,1.0,2.0,,10.0,,31.0,46.0,75.0,0,4.0,95.0,,2.0,1.0,
2015-16,6768196,21,57,Watford,Away,16779,40868,José Holebas,jose-holebas,D,False,,,2.0,12.0,31.0,43.0,,2.0,10.0,,,,,,,2.0,3.0,5.0,,,,,,,,6.0,,,90.0,,,,,,,,,,6.7,,,,2.0,2.0,2.0,,4.0,,17.0,41.0,56.0,0,1.0,83.0,,1.0,1.0,
2015-16,6768196,21,57,Watford,Away,20364,19342,Ikechi Anya,ikechi-anya,M,True,,,1.0,4.0,8.0,12.0,,1.0,3.0,,,,,,,,2.0,1.0,,,,,,,,,,,29.0,,,,,,,,,,6.3,,,,,2.0,1.0,,2.0,,8.0,9.0,16.0,0,,21.0,,,,
2015-16,6768196,21,57,Watford,Away,22109,41725,Troy Deeney,troy-deeney,F,False,,,,9.0,5.0,14.0,13.0,3.0,2.0,,,1.0,,,,3.0,21.0,5.0,,,5.0,,,,,,,,90.0,,,,,,,,,,6.3,,,,,,1.0,,,1.0,21.0,8.0,28.0,1,1.0,37.0,,1.0,,
2015-16,6768196,21,57,Watford,Away,22200,41338,Craig Cathcart,craig-cathcart,D,True,,,2.0,1.0,8.0,9.0,1.0,,2.0,,,,,,,,1.0,,,,,,,,,3.0,,,18.0,1.0,,,,,,,,,6.9,,,,1.0,,,,4.0,,2.0,9.0,11.0,1,,16.0,,,,
2015-16,6768196,21,57,Watford,Away,29774,58498,Odion Ighalo,odion-ighalo,F,False,,,,8.0,8.0,16.0,2.0,1.0,2.0,,,1.0,1.0,,,5.0,12.0,3.0,,,3.0,,,,,,,,90.0,,,,,,,,,,6.2,,,,1.0,3.0,,,,2.0,11.0,9.0,20.0,1,,35.0,2.0,1.0,1.0,
2015-16,6768196,21,57,Watford,Away,33302,52153,Miguel Britos,miguel-britos,D,False,,,1.0,3.0,14.0,17.0,3.0,3.0,,,,,1.0,,,,4.0,4.0,,,,,,,,1.0,,,72.0,,,,,,,,,,6.4,,,,5.0,,,,6.0,,8.0,19.0,27.0,0,1.0,36.0,,,,
2015-16,6768196,21,57,Watford,Away,42058,57187,Giedrius Arlauskis,giedrius-arlauskis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768196,21,57,Watford,Away,45989,44302,Adlène Guédioura,adlene-guedioura,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768196,21,57,Watford,Away,47668,98780,Juan Carlos Paredes,juan-carlos-paredes,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768196,21,57,Watford,Away,128637,67527,Allan Nyom,allan-nyom,D,False,,,3.0,11.0,6.0,17.0,,,8.0,,,,,,,,1.0,1.0,,,,,,,,,1.0,,68.0,,,,,,,,,,6.5,,,,4.0,2.0,4.0,,11.0,,20.0,10.0,26.0,0,,48.0,,,1.0,
2015-16,6768196,21,57,Watford,Away,156916,,Víctor Ibarbo,victor-ibarbo,F,True,,,,1.0,3.0,4.0,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,22.0,,,,,,,,,,6.2,,,,,1.0,1.0,,1.0,,3.0,3.0,5.0,0,,7.0,,,,
2015-16,6768199,22,57,Watford,Away,642,16045,Ben Watson,ben-watson,M,False,3.0,,8.0,27.0,19.0,43.0,3.0,2.0,7.0,,,1.0,3.0,,,1.0,8.0,6.0,,,1.0,,,,,5.0,1.0,,90.0,,1.0,,,,,,,,7.4,,,,3.0,,7.0,,12.0,,37.0,21.0,51.0,1,3.0,82.0,1.0,1.0,,
2015-16,6768199,22,57,Watford,Away,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,,,11.0,8.0,6.0,14.0,,,5.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,1.0,6.6,,1.0,,2.0,,,,14.0,,11.0,6.0,17.0,0,,25.0,,,,
2015-16,6768199,22,57,Watford,Away,4366,41926,Almen Abdi,almen-abdi,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768199,22,57,Watford,Away,11654,21123,Valon Behrami,valon-behrami,M,False,,,1.0,17.0,8.0,25.0,1.0,3.0,8.0,,,,2.0,,,1.0,5.0,10.0,,,1.0,,,,,4.0,,,87.0,,1.0,,,,,,,,7.2,,,,,,,,4.0,,25.0,12.0,37.0,0,6.0,53.0,,1.0,,
2015-16,6768199,22,57,Watford,Away,13990,17441,José Jurado,jose-jurado,M,False,,,,22.0,8.0,30.0,1.0,1.0,7.0,,,,2.0,,,,6.0,5.0,,,1.0,,,,,1.0,,,90.0,2.0,1.0,,,,,,,,7.0,,,4.0,,5.0,1.0,,1.0,,27.0,9.0,35.0,6,1.0,55.0,3.0,,3.0,
2015-16,6768199,22,57,Watford,Away,15038,41945,Sebastian Prödl,sebastian-prodl,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768199,22,57,Watford,Away,16701,38439,Étienne Capoue,etienne-capoue,M,False,1.0,,3.0,20.0,12.0,31.0,2.0,3.0,4.0,,,,1.0,,,3.0,8.0,9.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,,,,6.8,,,,,2.0,4.0,,6.0,,31.0,15.0,42.0,0,5.0,62.0,1.0,,1.0,
2015-16,6768199,22,57,Watford,Away,20364,19342,Ikechi Anya,ikechi-anya,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768199,22,57,Watford,Away,22109,41725,Troy Deeney,troy-deeney,F,False,,,2.0,17.0,7.0,24.0,1.0,5.0,6.0,,,1.0,2.0,,,,4.0,9.0,,,1.0,,,,,,2.0,,90.0,,,,,,,,,,7.4,,,2.0,3.0,1.0,1.0,,7.0,,29.0,13.0,41.0,3,2.0,56.0,3.0,1.0,1.0,
2015-16,6768199,22,57,Watford,Away,22200,41338,Craig Cathcart,craig-cathcart,D,False,,,6.0,7.0,16.0,23.0,1.0,,4.0,,,,,,,1.0,2.0,2.0,,,,,,,,,,,90.0,,1.0,,,,,,,,6.8,,,,8.0,,,,14.0,,16.0,16.0,32.0,0,2.0,46.0,,,,
2015-16,6768199,22,57,Watford,Away,29774,58498,Odion Ighalo,odion-ighalo,F,False,,,,7.0,4.0,11.0,2.0,,5.0,,,1.0,,,,5.0,8.0,3.0,,,1.0,,,,,1.0,2.0,,90.0,,,,,,,,,,6.5,,,,1.0,1.0,,,,,13.0,5.0,18.0,1,1.0,37.0,5.0,2.0,,
2015-16,6768199,22,57,Watford,Away,33302,52153,Miguel Britos,miguel-britos,D,False,,,10.0,11.0,19.0,30.0,,6.0,3.0,,,,3.0,,,,3.0,8.0,,,,,,,,2.0,,,90.0,,,,,,,,,,6.9,,,1.0,8.0,,,,14.0,,17.0,24.0,41.0,1,1.0,54.0,,1.0,,
2015-16,6768199,22,57,Watford,Away,42058,57187,Giedrius Arlauskis,giedrius-arlauskis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768199,22,57,Watford,Away,45989,44302,Adlène Guédioura,adlene-guedioura,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768199,22,57,Watford,Away,47668,98780,Juan Carlos Paredes,juan-carlos-paredes,M,True,,,,4.0,1.0,5.0,,,,,,,,,,,1.0,,,,,,,,,,,,16.0,,,,,,,,,,6.2,,,,,1.0,2.0,,,,7.0,1.0,6.0,0,,15.0,1.0,,,
2015-16,6768199,22,57,Watford,Away,128637,67527,Allan Nyom,allan-nyom,D,False,,,2.0,6.0,9.0,15.0,,,4.0,,,,1.0,,,,3.0,2.0,,,2.0,,,,,1.0,,,74.0,,,,,,,,,,6.3,,,,3.0,,3.0,,9.0,,16.0,13.0,26.0,0,2.0,45.0,1.0,,,
2015-16,6768199,22,57,Watford,Away,149663,126184,Nathan Aké,nathan-ake,D,False,,,1.0,11.0,8.0,19.0,2.0,3.0,5.0,,,,,,,,5.0,12.0,,,2.0,,,,,6.0,1.0,,90.0,,,,,,,,,,7.6,,,,1.0,1.0,5.0,,7.0,,23.0,13.0,31.0,0,9.0,75.0,,,,
2015-16,6768199,22,57,Watford,Away,604168,179620,Obbi Oulare,obbi-oulare,F,True,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0,,2.0,,,,
2015-16,6768210,23,57,Watford,Home,642,16045,Ben Watson,ben-watson,M,False,1.0,,5.0,23.0,30.0,52.0,1.0,1.0,8.0,,,,1.0,,,,3.0,4.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,,,,7.0,,,,1.0,,3.0,,12.0,,36.0,30.0,63.0,0,2.0,74.0,,1.0,,
2015-16,6768210,23,57,Watford,Home,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,,,11.0,10.0,4.0,14.0,,1.0,5.0,,,,,,,,,1.0,,,,,,3.0,,,,,90.0,,,,,,,,,2.0,6.7,,1.0,,2.0,,,,26.0,,24.0,5.0,29.0,0,,36.0,,,,
2015-16,6768210,23,57,Watford,Home,4366,41926,Almen Abdi,almen-abdi,M,True,,,1.0,3.0,2.0,5.0,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,13.0,,,,,,,,,,6.8,,,,,,,,1.0,,6.0,3.0,9.0,0,1.0,13.0,,,,
2015-16,6768210,23,57,Watford,Home,11654,21123,Valon Behrami,valon-behrami,M,False,,,,14.0,24.0,38.0,1.0,1.0,11.0,,,,4.0,,,1.0,6.0,12.0,,,2.0,,,,,9.0,,,90.0,,,,,,,,,,7.5,,,,,1.0,,,2.0,,19.0,25.0,44.0,0,7.0,68.0,1.0,3.0,1.0,
2015-16,6768210,23,57,Watford,Home,13990,17441,José Jurado,jose-jurado,M,False,1.0,,1.0,23.0,16.0,38.0,,,7.0,1.0,,,1.0,,,4.0,8.0,6.0,,,1.0,,,,,,2.0,,77.0,,,,,,,,,,6.8,,,1.0,,5.0,2.0,,1.0,,30.0,16.0,44.0,1,2.0,63.0,3.0,1.0,3.0,
2015-16,6768210,23,57,Watford,Home,15038,41945,Sebastian Prödl,sebastian-prodl,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768210,23,57,Watford,Home,16701,38439,Étienne Capoue,etienne-capoue,M,False,,,4.0,31.0,14.0,45.0,,,6.0,,2.0,,,,,1.0,4.0,8.0,,,1.0,,,,,2.0,1.0,,90.0,1.0,,,,,,,,,7.0,,,1.0,2.0,3.0,,,7.0,,38.0,17.0,55.0,2,5.0,81.0,4.0,2.0,1.0,
2015-16,6768210,23,57,Watford,Home,20364,19342,Ikechi Anya,ikechi-anya,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768210,23,57,Watford,Home,22109,41725,Troy Deeney,troy-deeney,F,False,1.0,,1.0,21.0,8.0,28.0,6.0,11.0,4.0,1.0,,1.0,1.0,,,2.0,10.0,18.0,,,,1.0,,,,1.0,4.0,,89.0,1.0,,,,,,,,,8.5,,,2.0,1.0,3.0,2.0,,3.0,,37.0,11.0,46.0,4,3.0,70.0,4.0,2.0,2.0,
2015-16,6768210,23,57,Watford,Home,22200,41338,Craig Cathcart,craig-cathcart,D,False,,,,6.0,20.0,26.0,2.0,5.0,3.0,,,,,,,,3.0,6.0,,,1.0,,1.0,,,4.0,,,90.0,1.0,1.0,,,,,,,,7.5,,,1.0,2.0,,,,7.0,,15.0,22.0,37.0,2,1.0,48.0,,,,
2015-16,6768210,23,57,Watford,Home,27714,44604,Nordin Amrabat,nordin-amrabat,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768210,23,57,Watford,Home,29774,58498,Odion Ighalo,odion-ighalo,F,False,,,1.0,19.0,2.0,21.0,,2.0,3.0,1.0,1.0,,,,,2.0,4.0,6.0,,,,1.0,1.0,,,,3.0,,90.0,2.0,,,,,,,,,8.2,,,1.0,2.0,5.0,,,1.0,1.0,24.0,3.0,27.0,3,1.0,45.0,3.0,,3.0,
2015-16,6768210,23,57,Watford,Home,33302,52153,Miguel Britos,miguel-britos,D,False,1.0,,3.0,5.0,29.0,33.0,4.0,6.0,5.0,,,,,,,,6.0,9.0,,,2.0,,,,,8.0,,,90.0,,,,,,,,,,7.3,,,,3.0,,1.0,,11.0,,13.0,33.0,45.0,0,2.0,63.0,,1.0,,
2015-16,6768210,23,57,Watford,Home,42256,56827,Costel Pantilimon,costel-pantilimon,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768210,23,57,Watford,Home,45989,44302,Adlène Guédioura,adlene-guedioura,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768210,23,57,Watford,Home,47668,98780,Juan Carlos Paredes,juan-carlos-paredes,M,False,,,4.0,17.0,12.0,29.0,,,4.0,,,,2.0,,,,5.0,5.0,,,2.0,,,,,2.0,,,89.0,,,,,,,,,,6.7,,,1.0,1.0,3.0,4.0,,9.0,,28.0,12.0,36.0,1,3.0,68.0,1.0,,2.0,
2015-16,6768210,23,57,Watford,Home,128637,67527,Allan Nyom,allan-nyom,D,True,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,2.0,,1.0,0,,2.0,,,,
2015-16,6768210,23,57,Watford,Home,149663,126184,Nathan Aké,nathan-ake,D,False,,,1.0,9.0,18.0,27.0,2.0,1.0,6.0,,,,,,,,2.0,7.0,,,,,,,,3.0,,,90.0,,,,,,,,,,7.1,,,,3.0,,3.0,,7.0,,20.0,20.0,37.0,0,4.0,64.0,,2.0,,
2015-16,6768228,24,57,Watford,Home,642,16045,Ben Watson,ben-watson,M,False,2.0,,2.0,31.0,32.0,61.0,,1.0,9.0,,,,4.0,,,,4.0,6.0,,,,,,,,5.0,3.0,,90.0,,1.0,,,,,,,,7.4,,,,1.0,,8.0,,6.0,,40.0,37.0,69.0,0,4.0,91.0,,1.0,,
2015-16,6768228,24,57,Watford,Home,2490,18656,Heurelho Gomes,heurelho-gomes,G,False,,1.0,9.0,9.0,2.0,11.0,,,14.0,,,,,,,,,,,,,,,4.0,,,,,90.0,,,,,,,,,2.0,8.1,2.0,4.0,,4.0,,,1.0,25.0,,19.0,8.0,27.0,0,,48.0,,,,
2015-16,6768228,24,57,Watford,Home,4366,41926,Almen Abdi,almen-abdi,M,True,,,,2.0,9.0,11.0,,1.0,2.0,,,,,,,,,3.0,,,,,,,,,,,26.0,,,,,,,,,,6.8,,,,1.0,,,,,,3.0,9.0,12.0,0,1.0,16.0,,1.0,,
2015-16,6768228,24,57,Watford,Home,11654,21123,Valon Behrami,valon-behrami,M,False,,,,17.0,22.0,39.0,1.0,,9.0,,,,3.0,,,3.0,9.0,3.0,,,2.0,,,,,7.0,,,90.0,,,,,,,,,,6.5,,,,,,,,1.0,,23.0,24.0,47.0,0,2.0,61.0,1.0,1.0,,
2015-16,6768228,24,57,Watford,Home,13990,17441,José Jurado,jose-jurado,M,False,,,1.0,19.0,12.0,31.0,,,5.0,,,,1.0,,,2.0,5.0,5.0,,,,,,,,,1.0,,64.0,,,,,,,,,,6.6,,,,,4.0,1.0,,1.0,,23.0,12.0,34.0,0,2.0,47.0,2.0,1.0,2.0,
2015-16,6768228,24,57,Watford,Home,14046,28160,Mario Suárez,mario-suarez,D,True,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0,,1.0,,,,
2015-16,6768228,24,57,Watford,Home,15038,41945,Sebastian Prödl,sebastian-prodl,D,False,,,,5.0,19.0,24.0,2.0,2.0,2.0,,,,,,,,3.0,7.0,,,1.0,,,,,7.0,1.0,,90.0,1.0,1.0,,,,,,,,7.8,,,,2.0,,,,6.0,,11.0,21.0,32.0,1,4.0,49.0,,1.0,,
2015-16,6768228,24,57,Watford,Home,16701,38439,Étienne Capoue,etienne-capoue,M,False,,,1.0,19.0,16.0,35.0,1.0,1.0,7.0,,,,2.0,,,1.0,6.0,2.0,,,1.0,,,,,1.0,2.0,,87.0,1.0,,,,,,,,,6.4,,,,1.0,2.0,4.0,,1.0,,29.0,18.0,43.0,1,,57.0,1.0,,1.0,
2015-16,6768228,24,57,Watford,Home,16779,40868,José Holebas,jose-holebas,D,False,1.0,,2.0,16.0,21.0,36.0,,,9.0,,,2.0,1.0,,,1.0,5.0,3.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,,,7.0,,,1.0,3.0,4.0,4.0,,4.0,,23.0,24.0,43.0,3,1.0,72.0,2.0,,2.0,
2015-16,6768228,24,57,Watford,Home,20364,19342,Ikechi Anya,ikechi-anya,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768228,24,57,Watford,Home,22109,41725,Troy Deeney,troy-deeney,F,False,,,1.0,21.0,11.0,32.0,5.0,10.0,5.0,,,1.0,1.0,,,2.0,11.0,14.0,,,3.0,,,,,1.0,2.0,,90.0,,,,,,,,,,7.4,,,1.0,1.0,1.0,,,2.0,,34.0,11.0,45.0,2,1.0,64.0,1.0,4.0,1.0,
2015-16,6768228,24,57,Watford,Home,22200,41338,Craig Cathcart,craig-cathcart,D,False,,,1.0,6.0,23.0,29.0,1.0,4.0,2.0,,,,,,,,1.0,5.0,,,,,,,,2.0,,,90.0,,3.0,,,,,,,,7.1,,,,6.0,,,,8.0,,16.0,23.0,39.0,0,1.0,53.0,,,,
2015-16,6768228,24,57,Watford,Home,27714,44604,Nordin Amrabat,nordin-amrabat,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768228,24,57,Watford,Home,29774,58498,Odion Ighalo,odion-ighalo,F,False,,,,11.0,5.0,16.0,,,3.0,,,4.0,,,,4.0,8.0,7.0,,,2.0,,,,,,1.0,,90.0,1.0,,,,,,,,,7.3,,,,,8.0,,,,,15.0,7.0,22.0,5,,43.0,2.0,2.0,5.0,
2015-16,6768228,24,57,Watford,Home,42256,56827,Costel Pantilimon,costel-pantilimon,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768228,24,57,Watford,Home,45989,44302,Adlène Guédioura,adlene-guedioura,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2015-16,6768228,24,57,Watford,Home,47668,98780,Juan Carlos Paredes,juan-carlos-paredes,M,False,,,1.0,9.0,7.0,16.0,,,6.0,,,,,,,,1.0,4.0,,,,,,,,4.0,,,68.0,,,,,,,,,,7.0,,,,,2.0,2.0,,9.0,,16.0,12.0,26.0,0,2.0,55.0,,1.0,1.0,
2015-16,6768228,24,57,Watford,Home,128637,67527,Allan Nyom,allan-nyom,D,True,,,,2.0,4.0,6.0,1.0,,4.0,,,,,,,,1.0,3.0,,,,,,,,1.0,,,22.0,,,,,,,,,,7.0,,,,1.0,,,,3.0,,5.0,4.0,9.0,0,2.0,16.0,,1.0,,
