season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14023995,30,54,Fulham,Away,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,,5.0,4.0,9.0,,,1.0,1.0,,,,1.0,,,,2.0,2.0,,,0.00466767,,,,0.0,,,,,,,,,,,,,62.0,,,,,,,4.0,0.0,,6.5,,,,8.2912824098568,,1.0,,,,,5.0,6.0,11.0,-8.2482686968648,,0,2.0,19.0,1.0,,,
2025-26,14023995,30,54,Fulham,Away,329417,166477,Timothy Castagne,timothy-castagne,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023995,30,54,Fulham,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,1.0,,2.0,11.0,28.0,39.0,,1.0,17.0,4.0,,,,,,,2.0,2.0,2.0,,,0.231271,,,,0.0,,,,,,1.0,,,,,,,90.0,,,,,,,16.0,3.0,,6.6,,,,173.69752425191,2.0,1.0,7.0,,3.0,,17.0,30.0,47.0,48.525397502907,56.334699451936,0,,60.0,,,1.0,
2025-26,14023995,30,54,Fulham,Away,355528,153682,Harry Wilson,harry-wilson,M,False,1.0,,,9.0,9.0,18.0,,,17.0,2.0,1.0,,1.0,2.0,,,,2.0,3.0,,,0.202509,0.1458,,,0.0,,,,,2.0,1.0,,,,,,,89.0,,1.0,,,,,14.0,1.0,,7.2,,,1.0,145.50783307837,,1.0,3.0,,3.0,,19.0,10.0,29.0,32.886173072324,25.589805860928,2,1.0,42.0,1.0,1.0,1.0,1.0
2025-26,14023995,30,54,Fulham,Away,362682,174874,Joachim Andersen,joachim-andersen,D,False,,,6.0,19.0,36.0,55.0,3.0,5.0,28.0,4.0,,,,,,,,6.0,5.0,,,0.00947209,,,3.0,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,15.0,0.0,,7.3,,,,198.45626052399,11.0,,,,16.0,,30.0,40.0,70.0,103.60127028833,,0,,85.0,,,,
2025-26,14023995,30,54,Fulham,Away,365802,153366,Harrison Reed,harrison-reed,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023995,30,54,Fulham,Away,371222,212314,Saša Lukić,sasa-lukic,M,True,,,1.0,9.0,4.0,13.0,1.0,1.0,3.0,1.0,,,,1.0,,,,2.0,3.0,,,0.00374638,0.0829,,,0.0,,,,,,,,,,,,,27.0,,,,,,,5.0,1.0,,6.7,,,1.0,34.281954574734,,,1.0,,1.0,,12.0,5.0,17.0,20.941475396888,23.625097862231,1,2.0,22.0,,,,2.0
2025-26,14023995,30,54,Fulham,Away,793167,207189,Sander Berge,sander-berge,M,False,,,3.0,16.0,18.0,34.0,1.0,1.0,13.0,,,,,1.0,,,1.0,5.0,2.0,,,0.0159126,,,2.0,0.0,,,,,,,,,,,,,78.0,,,,,,,8.0,2.0,,6.6,,,,122.30180397614,,,,,4.0,,20.0,20.0,40.0,83.634262995378,49.194731677306,0,1.0,44.0,1.0,,,1.0
2025-26,14023995,30,54,Fulham,Away,803174,169528,Antonee Robinson,antonee-robinson,D,False,,,,13.0,14.0,27.0,,1.0,18.0,7.0,,,,1.0,,,,2.0,3.0,,,0.0185062,,,1.0,0.0,,,,,3.0,1.0,,,,,,,90.0,,,,,,,16.0,3.0,,6.8,,,,220.06077999793,5.0,1.0,4.0,,2.0,,19.0,18.0,37.0,153.82974158935,89.602747769169,0,1.0,69.0,1.0,,1.0,
2025-26,14023995,30,54,Fulham,Away,822470,218328,Samuel Chukwueze,samuel-chukwueze,F,True,,,2.0,5.0,1.0,6.0,2.0,,10.0,4.0,,,,1.0,,,,3.0,,,,0.0116622,,,,0.0,,,,,,,,,,,,,28.0,,1.0,,,,,8.0,0.0,,6.2,,,,55.636866098518,,,,,2.0,,11.0,3.0,14.0,5.0992561358225,,0,,16.0,,,,
2025-26,14023995,30,54,Fulham,Away,825719,219924,Issa Diop,issa-diop,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023995,30,54,Fulham,Away,836698,184349,Ryan Sessegnon,ryan-sessegnon,D,True,,,,1.0,1.0,2.0,,,2.0,1.0,,,,,,,,,1.0,,,0.00088225,,,,0.0,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,0.0,,,,,,26.374281673057,,1.0,,,,,2.0,1.0,3.0,11.54533040117,,0,,5.0,,,1.0,
2025-26,14023995,30,54,Fulham,Away,861972,232892,Calvin Bassey,calvin-bassey,D,False,,,2.0,14.0,42.0,56.0,1.0,,31.0,6.0,,,,1.0,,,,2.0,7.0,,,0.00926349,0.355,0.288,,0.0,,,,,,,,,,,,,90.0,1.0,,,,,,9.0,0.0,,7.4,,,,221.77899568045,1.0,,,,5.0,,17.0,46.0,63.0,55.884648654654,,1,3.0,77.0,2.0,4.0,,2.0
2025-26,14023995,30,54,Fulham,Away,1015256,244042,Rodrigo Muniz,rodrigo-muniz,F,True,,,,3.0,,3.0,2.0,3.0,1.0,,,,1.0,,,,,2.0,4.0,,,0.0150299,0.0594,,,0.0,,,,,,,,,,,,,28.0,,,,,,,3.0,0.0,,6.7,,,,4.8382650816176,1.0,1.0,1.0,,,,5.0,,5.0,-2.394300767074,,1,,12.0,,,1.0,
2025-26,14023995,30,54,Fulham,Away,1065216,477555,Oscar Bobb,oscar-bobb,M,False,,,,8.0,,8.0,,,4.0,1.0,,,,,,,3.0,3.0,2.0,,,0.00390608,,,1.0,0.0,,,,,,,,,,,,,62.0,,,,,,,7.0,1.0,,6.4,,,,33.522032068149,,1.0,,,,,10.0,2.0,12.0,21.305789954669,18.298916798543,0,1.0,22.0,,,1.0,
2025-26,14023995,30,54,Fulham,Away,1546231,577725,Joshua King,joshua-king,M,False,,,,7.0,4.0,11.0,3.0,,13.0,3.0,,1.0,,1.0,,,1.0,5.0,7.0,,,0.00324614,0.3906,,,0.0,,,,,,,,,,,,,63.0,,2.0,,,,,9.0,2.0,,6.7,,,1.0,129.21376374118,,2.0,1.0,,,,11.0,5.0,16.0,63.922031763319,52.635075790952,1,3.0,31.0,2.0,2.0,2.0,2.0
2025-26,14024016,31,54,Fulham,Home,82566,76357,Tom Cairney,tom-cairney,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024016,31,54,Fulham,Home,103335,80201,Bernd Leno,bernd-leno,G,False,,,5.0,3.0,30.0,33.0,,,5.0,9.0,,,,,,,,,1.0,,,0.0011948,,,,0.0,,0.174,,,,,,,,,,,90.0,,,,,,,5.0,0.0,,7.3,2.0,4.0,,38.24274220393,,,,,10.0,,8.0,30.0,38.0,17.772018188476,,0,,46.0,,1.0,,
2025-26,14024016,31,54,Fulham,Home,123207,86873,Benjamin Lecomte,benjamin-lecomte,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024016,31,54,Fulham,Home,192442,102057,Raúl Jiménez,raul-jimenez,F,True,,,1.0,3.0,3.0,6.0,1.0,1.0,3.0,1.0,,,,,,,,1.0,2.0,,,0.00494997,0.8688,0.9156,,0.0,1.0,,,,1.0,,,,,,,,8.0,1.0,,,,,1.0,2.0,0.0,,7.5,,,1.0,22.653013926181,1.0,,,,1.0,,4.0,3.0,7.0,-12.808044433719,,2,,13.0,1.0,1.0,,
2025-26,14024016,31,54,Fulham,Home,329417,166477,Timothy Castagne,timothy-castagne,D,False,2.0,,4.0,16.0,24.0,40.0,,1.0,15.0,4.0,1.0,,,,,,,1.0,5.0,,,0.1634,0.0891,,,0.0,,,,,,3.0,,,,,,,90.0,,2.0,,,,,11.0,2.0,,8.0,,,1.0,110.92685784821,3.0,1.0,4.0,,6.0,,21.0,26.0,47.0,55.30252732254,41.012476298389,1,3.0,71.0,,1.0,,3.0
2025-26,14024016,31,54,Fulham,Home,352770,153133,Alex Iwobi,alex-iwobi,M,False,1.0,,5.0,43.0,17.0,60.0,1.0,1.0,35.0,8.0,,,1.0,,,,,3.0,2.0,,,0.256752,0.0768,,2.0,0.0,,,,,1.0,2.0,,,,,,,90.0,,,,,,,22.0,4.0,,7.3,,,,309.87083935542,,,3.0,,9.0,,53.0,23.0,76.0,171.47495016037,71.62389456982,1,,87.0,4.0,1.0,,
2025-26,14024016,31,54,Fulham,Home,355528,153682,Harry Wilson,harry-wilson,M,False,1.0,,1.0,16.0,3.0,19.0,1.0,,13.0,2.0,,,2.0,,,,2.0,3.0,4.0,,,0.0593306,0.2824,0.2457,,0.0,1.0,,,,,1.0,,,,,,,87.0,2.0,,,,,,8.0,2.0,,8.0,,,2.0,130.41307729603,1.0,1.0,5.0,,2.0,1.0,18.0,3.0,21.0,64.329094462554,34.103129258988,6,2.0,40.0,,1.0,1.0,2.0
2025-26,14024016,31,54,Fulham,Home,362682,174874,Joachim Andersen,joachim-andersen,D,False,,,3.0,26.0,39.0,65.0,,,36.0,7.0,,,,,,,,,,,,0.0167127,,,,0.0,,,,,,,,,,,,,90.0,,,,,,,10.0,2.0,,6.8,,,,303.46103184,10.0,,1.0,,8.0,,32.0,40.0,72.0,111.07200630377,63.999161038551,0,,88.0,2.0,,,
2025-26,14024016,31,54,Fulham,Home,365802,153366,Harrison Reed,harrison-reed,M,True,,,1.0,2.0,2.0,4.0,,,3.0,,,,1.0,,,,,,,,,0.124769,0.0894,,,0.0,,,,,,1.0,,,,,,,11.0,,,,,,,,0.0,,6.8,,,,15.239550401111,,,,,1.0,,2.0,2.0,4.0,-1.6248527751242,,1,,5.0,,,,
2025-26,14024016,31,54,Fulham,Home,371222,212314,Saša Lukić,sasa-lukic,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024016,31,54,Fulham,Home,793167,207189,Sander Berge,sander-berge,M,False,,,1.0,35.0,25.0,60.0,1.0,,26.0,5.0,,,,,,,,3.0,3.0,,,0.0485489,,,1.0,0.0,,,,,1.0,1.0,,,,,,,90.0,,,,,,,7.0,10.0,,7.0,,,,353.73491095963,,1.0,,,4.0,,40.0,26.0,66.0,268.7726261612,244.95454069061,0,2.0,73.0,,1.0,,1.0
2025-26,14024016,31,54,Fulham,Home,803174,169528,Antonee Robinson,antonee-robinson,D,False,1.0,,2.0,5.0,14.0,19.0,1.0,2.0,12.0,3.0,,,,1.0,,,2.0,6.0,8.0,,,0.0129389,,,2.0,0.0,,,,,1.0,,,,,,,,61.0,,,,,,,15.0,1.0,,6.5,,,,125.28156106499,1.0,,7.0,,4.0,,6.0,18.0,24.0,4.5367908895394,32.134618855683,0,5.0,52.0,1.0,1.0,,3.0
2025-26,14024016,31,54,Fulham,Home,822470,218328,Samuel Chukwueze,samuel-chukwueze,F,True,,,2.0,7.0,1.0,8.0,1.0,,5.0,3.0,,1.0,1.0,,,,,1.0,,,,0.116225,0.2693,,,0.0,,,,,,,,,,,,,29.0,,,,,,,1.0,1.0,,7.2,,,2.0,49.268601267038,,,,,2.0,,7.0,2.0,9.0,21.011819108884,17.002918131897,3,,12.0,,,,
2025-26,14024016,31,54,Fulham,Home,825719,219924,Issa Diop,issa-diop,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024016,31,54,Fulham,Home,836698,184349,Ryan Sessegnon,ryan-sessegnon,D,True,,,2.0,6.0,7.0,13.0,1.0,1.0,8.0,4.0,,,,,,,,1.0,5.0,,,0.0392992,,,1.0,0.0,,,,,,,,,,,,,29.0,,,,,,,5.0,2.0,,7.3,,,,85.388573597872,1.0,1.0,1.0,,2.0,,7.0,7.0,14.0,38.375362260782,31.052597148027,0,3.0,26.0,,,1.0,3.0
2025-26,14024016,31,54,Fulham,Home,861972,232892,Calvin Bassey,calvin-bassey,D,False,,,2.0,27.0,46.0,73.0,4.0,4.0,20.0,3.0,,,,,,,,4.0,5.0,,,0.0185844,,,,0.0,,,,,,,,,,,,,90.0,,1.0,,,,,8.0,1.0,,7.1,,,,169.90343024043,2.0,,,,5.0,,30.0,51.0,81.0,115.59090628044,26.252994514912,0,1.0,88.0,,,,
2025-26,14024016,31,54,Fulham,Home,867445,209289,Emile Smith Rowe,emile-smith-rowe,M,True,,,1.0,4.0,1.0,5.0,,,2.0,,,,,,,,1.0,1.0,,,,0.0501777,,,,0.0,,,,,,3.0,,,,,,,8.0,,,,,,,1.0,1.0,,6.7,,,,12.846169568177,,,,,1.0,,4.0,1.0,5.0,6.8829286045608,6.6651392333544,0,,6.0,,,,
2025-26,14024016,31,54,Fulham,Home,1015256,244042,Rodrigo Muniz,rodrigo-muniz,F,False,,,,5.0,1.0,6.0,1.0,8.0,4.0,1.0,,1.0,1.0,,,,1.0,2.0,9.0,,,0.0074312,0.5887,,,0.0,,,,,2.0,1.0,,,,,,,82.0,,,,,,,8.0,0.0,,7.2,,,3.0,15.850020921185,5.0,,,,,,10.0,2.0,12.0,-0.10095602945768,,4,,27.0,1.0,1.0,,
2025-26,14024016,31,54,Fulham,Home,1065216,477555,Oscar Bobb,oscar-bobb,M,False,,,,14.0,3.0,17.0,,1.0,8.0,4.0,,,,2.0,,,,3.0,3.0,,,0.0239378,0.5485,0.8325,,0.0,,,,,,1.0,,,,,,,61.0,1.0,,,,,,7.0,1.0,,7.0,,,,44.64413536856,1.0,1.0,,,,,19.0,3.0,22.0,12.913847041057,10.087775572444,1,1.0,30.0,,1.0,,
2025-26,14024016,31,54,Fulham,Home,1546231,577725,Joshua King,joshua-king,M,False,,,,11.0,3.0,14.0,1.0,,17.0,3.0,,,,,,,2.0,5.0,2.0,,,0.0897626,0.4039,1.1643,,1.0,1.0,,,,,3.0,,,,,,,82.0,2.0,,,,,,11.0,2.0,,7.9,,,1.0,198.81288340517,,3.0,1.0,,,,17.0,3.0,20.0,37.28654871692,36.714547462632,3,1.0,32.0,,,1.0,1.0
2025-26,14024000,32,54,Fulham,Away,82566,76357,Tom Cairney,tom-cairney,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024000,32,54,Fulham,Away,103335,80201,Bernd Leno,bernd-leno,G,False,,1.0,8.0,5.0,22.0,27.0,,,6.0,8.0,,,,,,,,,,,,0.00104915,,,,0.0,,-0.3829,1.0,,,,,,,,,,90.0,,,,,,,5.0,0.0,,7.2,2.0,3.0,,26.590929530105,2.0,,,1.0,12.0,,7.0,24.0,31.0,4.7502180857823,,0,,43.0,,,,
2025-26,14024000,32,54,Fulham,Away,123207,86873,Benjamin Lecomte,benjamin-lecomte,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024000,32,54,Fulham,Away,192442,102057,Raúl Jiménez,raul-jimenez,F,True,,,,2.0,,2.0,,,1.0,,,,1.0,,,,,1.0,,,,0.00589861,0.148,,,0.0,,,,,,1.0,,,,,,,10.0,,,,,,,1.0,0.0,,6.5,,,2.0,5.6692913137358,,1.0,,,,,2.0,,2.0,-5.5589845421189,,3,,6.0,,,,
2025-26,14024000,32,54,Fulham,Away,329417,166477,Timothy Castagne,timothy-castagne,D,False,2.0,,3.0,13.0,19.0,32.0,2.0,1.0,8.0,3.0,,,,,,,,3.0,4.0,,,0.118452,0.0172,0.0449,1.0,0.0,,,,,1.0,3.0,,,,,,,90.0,1.0,1.0,,,,,5.0,1.0,,7.1,,,,49.021300076645,4.0,,3.0,,4.0,,14.0,22.0,36.0,-2.1186679109267,11.632872431175,1,2.0,58.0,,1.0,,1.0
2025-26,14024000,32,54,Fulham,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,4.0,,1.0,29.0,27.0,56.0,1.0,,39.0,5.0,,,1.0,,,,1.0,4.0,3.0,,,0.324202,0.0353,0.0248,,0.0,,,,,2.0,1.0,,,,,,,90.0,1.0,1.0,,,,,18.0,6.0,,6.9,,,,295.95082815475,,3.0,6.0,,1.0,,32.0,33.0,65.0,139.37163462298,90.062157703905,2,1.0,90.0,3.0,1.0,1.0,1.0
2025-26,14024000,32,54,Fulham,Away,355528,153682,Harry Wilson,harry-wilson,M,False,4.0,,1.0,6.0,3.0,9.0,,1.0,9.0,1.0,1.0,,,3.0,,,,4.0,2.0,,,0.204932,0.0412,,,0.0,,,,,1.0,2.0,,,,,,,80.0,,1.0,,,,,6.0,2.0,,7.0,,,2.0,99.848527012503,2.0,1.0,7.0,,1.0,,6.0,5.0,11.0,66.426564344541,33.899201634345,2,,27.0,,1.0,,
2025-26,14024000,32,54,Fulham,Away,362682,174874,Joachim Andersen,joachim-andersen,D,False,,,5.0,20.0,36.0,56.0,,3.0,25.0,4.0,,,,,,,,,4.0,,,0.221635,0.0588,0.0722,,0.0,,,,,1.0,,,,,,,,90.0,1.0,1.0,,,,,13.0,1.0,,7.0,,,1.0,191.00188056067,4.0,,1.0,,12.0,,29.0,39.0,68.0,124.13162527849,23.867207649828,2,,78.0,,1.0,,
2025-26,14024000,32,54,Fulham,Away,371222,212314,Saša Lukić,sasa-lukic,M,True,,,,17.0,5.0,22.0,1.0,2.0,10.0,2.0,,,,,,,,3.0,4.0,,,0.0914608,,,1.0,0.0,,,,,2.0,2.0,,,,,,,45.0,,,,,,,8.0,1.0,,7.0,,,,93.108232806377,2.0,2.0,5.0,,,1.0,17.0,5.0,22.0,57.543941170883,19.674483474795,0,1.0,39.0,2.0,,1.0,
2025-26,14024000,32,54,Fulham,Away,793167,207189,Sander Berge,sander-berge,M,False,,,2.0,23.0,27.0,50.0,,,25.0,5.0,,,1.0,,,,2.0,2.0,5.0,,,0.146239,0.0306,,,0.0,,,,,2.0,1.0,,,,,,,90.0,,1.0,,,,,5.0,3.0,,7.1,,,,225.30277407249,1.0,,,,2.0,,25.0,28.0,53.0,77.557322604407,52.326956238261,1,3.0,69.0,,2.0,,3.0
2025-26,14024000,32,54,Fulham,Away,803174,169528,Antonee Robinson,antonee-robinson,D,False,,,3.0,14.0,12.0,26.0,,,15.0,3.0,,,,,,,,1.0,5.0,,,0.0262057,,,,0.0,,,,,2.0,1.0,,,,,,,69.0,,,,,,,17.0,3.0,,6.7,,,,135.89867828635,4.0,2.0,3.0,,4.0,,20.0,14.0,34.0,96.890534976139,60.949650130052,0,4.0,61.0,3.0,,1.0,2.0
2025-26,14024000,32,54,Fulham,Away,822470,218328,Samuel Chukwueze,samuel-chukwueze,F,True,,,,4.0,2.0,6.0,,,4.0,2.0,,,2.0,,,,2.0,2.0,,,,0.0891617,0.1308,,,0.0,,,,,,2.0,,,,,,,10.0,,,,,,,5.0,0.0,,6.3,,,,62.134992374184,,,1.0,,1.0,,5.0,2.0,7.0,-41.445485740413,,2,,16.0,1.0,,,
2025-26,14024000,32,54,Fulham,Away,825719,219924,Issa Diop,issa-diop,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024000,32,54,Fulham,Away,836698,184349,Ryan Sessegnon,ryan-sessegnon,D,True,,,,4.0,2.0,6.0,1.0,,4.0,1.0,,,,,,,,1.0,1.0,,,0.00294502,,,,0.0,,,,,,,,,,,,,21.0,,1.0,,,,,5.0,1.0,,6.8,,,,42.024327150815,,,2.0,,1.0,,7.0,2.0,9.0,26.67160330217,17.568105304785,0,1.0,16.0,,,,
2025-26,14024000,32,54,Fulham,Away,861972,232892,Calvin Bassey,calvin-bassey,D,False,,,,11.0,30.0,41.0,,,18.0,1.0,,,,,,,,1.0,7.0,,,0.00353434,,,1.0,0.0,,,,,2.0,,,,,,,,90.0,,,,,,,2.0,0.0,,7.2,,,,135.97474009207,6.0,1.0,,,,,12.0,30.0,42.0,66.716499311956,,0,5.0,61.0,1.0,1.0,1.0,2.0
2025-26,14024000,32,54,Fulham,Away,867445,209289,Emile Smith Rowe,emile-smith-rowe,M,True,,,,10.0,6.0,16.0,,,6.0,,,1.0,1.0,1.0,,,3.0,4.0,3.0,,,0.00632798,0.2227,,,0.0,,,,,1.0,,,,,,,,45.0,,,,,,,8.0,1.0,,6.2,,,1.0,54.173709489417,1.0,1.0,,,,,12.0,7.0,19.0,23.911516283844,30.809616745425,2,2.0,33.0,1.0,,1.0,1.0
2025-26,14024000,32,54,Fulham,Away,868715,246301,Jorge Cuenca,jorge-cuenca,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024000,32,54,Fulham,Away,1015256,244042,Rodrigo Muniz,rodrigo-muniz,F,False,,,,4.0,3.0,7.0,1.0,7.0,4.0,3.0,,1.0,2.0,1.0,,,1.0,5.0,7.0,,,0.0617613,0.2674,,1.0,0.0,,,,,,2.0,,,,,,,80.0,,,,,,,11.0,0.0,,6.6,,,1.0,24.42502272308,1.0,1.0,1.0,,,1.0,10.0,3.0,13.0,4.8798824134864,,3,,26.0,2.0,1.0,,
2025-26,14024000,32,54,Fulham,Away,1065216,477555,Oscar Bobb,oscar-bobb,M,False,1.0,,,6.0,2.0,8.0,2.0,,5.0,1.0,,,,,,,,2.0,3.0,,,0.041052,0.0856,0.1335,,0.0,,,,,,1.0,,,,,,,45.0,1.0,,,,,,5.0,2.0,,6.7,,,,66.842162994499,,1.0,1.0,,1.0,,8.0,4.0,12.0,44.647967851755,49.354734920536,1,1.0,22.0,1.0,1.0,1.0,1.0
2025-26,14024000,32,54,Fulham,Away,1546231,577725,Joshua King,joshua-king,M,False,,,1.0,3.0,4.0,7.0,,,4.0,2.0,,,,,,,,1.0,1.0,,,0.00542207,,,,0.0,,,,,1.0,,,,,,,,45.0,,,,,,,6.0,1.0,,6.4,,,,69.919700145645,1.0,1.0,,,1.0,,5.0,6.0,11.0,11.405467783582,14.113950580897,0,,17.0,,1.0,,
2025-26,14025031,33,54,Fulham,Away,82566,76357,Tom Cairney,tom-cairney,M,False,,,3.0,30.0,34.0,64.0,,1.0,34.0,3.0,,,,,,,1.0,1.0,3.0,,,0.24879,,,,0.0,,,,,,2.0,,,,,,,81.0,,,,,,,5.0,2.0,,7.3,,,,288.13345766928,,1.0,,,4.0,,32.0,34.0,66.0,139.18801427021,30.642502542794,0,1.0,75.0,2.0,,1.0,
2025-26,14025031,33,54,Fulham,Away,103335,80201,Bernd Leno,bernd-leno,G,False,,1.0,3.0,2.0,24.0,26.0,,1.0,9.0,9.0,,,,,,,,,1.0,,,0.00033749,,,,0.0,,0.2715,1.0,,,,,,,,,,90.0,,,,,,,13.0,0.0,2.0,7.2,3.0,4.0,,41.884128316111,4.0,,,1.0,16.0,,14.0,25.0,39.0,26.881733473887,,0,,55.0,,,,
2025-26,14025031,33,54,Fulham,Away,123207,86873,Benjamin Lecomte,benjamin-lecomte,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025031,33,54,Fulham,Away,192442,102057,Raúl Jiménez,raul-jimenez,F,True,,,,1.0,2.0,3.0,2.0,3.0,2.0,3.0,,,,,,,,2.0,4.0,,,0.00016298,,,,0.0,,,,,,,,,,,,,23.0,,,,,,,6.0,0.0,,6.6,,,,12.364280116261,,,,,2.0,,5.0,3.0,8.0,-9.2036878400032,,0,,11.0,1.0,1.0,,
2025-26,14025031,33,54,Fulham,Away,329417,166477,Timothy Castagne,timothy-castagne,D,False,,,1.0,10.0,28.0,38.0,4.0,2.0,6.0,2.0,,,,,,,,4.0,4.0,,,0.00802702,,,,0.0,,,,,2.0,,,,,,,,90.0,,1.0,,,,,10.0,0.0,,7.1,,,,32.43313487239,,,,,2.0,,12.0,33.0,45.0,20.25098168669,,0,1.0,61.0,2.0,1.0,,1.0
2025-26,14025031,33,54,Fulham,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,,10.0,6.0,16.0,,,10.0,3.0,,,1.0,,,,1.0,1.0,3.0,,,0.0674168,0.0329,,,0.0,,,,,,1.0,,,,,,,43.0,,,,,,,6.0,2.0,,6.8,,,,86.836579472357,1.0,,,,,,14.0,7.0,21.0,61.993309628931,32.150894992816,1,3.0,28.0,,,,2.0
2025-26,14025031,33,54,Fulham,Away,355528,153682,Harry Wilson,harry-wilson,M,False,2.0,,4.0,9.0,8.0,17.0,1.0,,11.0,4.0,,1.0,1.0,1.0,,,1.0,5.0,2.0,,,0.0560051,0.3192,,1.0,0.0,,,,,,1.0,,,,,,,90.0,,,,,,,8.0,3.0,,6.7,,,1.0,121.0726131475,1.0,2.0,5.0,,5.0,,12.0,8.0,20.0,87.250335969519,65.609877342353,2,1.0,33.0,,,1.0,1.0
2025-26,14025031,33,54,Fulham,Away,362682,174874,Joachim Andersen,joachim-andersen,D,False,,,3.0,12.0,34.0,46.0,2.0,5.0,19.0,1.0,,,1.0,,,,,3.0,7.0,,1.0,0.00696936,0.0632,,1.0,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,17.0,0.0,,7.0,,,,128.19348807802,6.0,,,,11.0,,21.0,41.0,62.0,53.817516293159,,1,1.0,74.0,1.0,1.0,,1.0
2025-26,14025031,33,54,Fulham,Away,365802,153366,Harrison Reed,harrison-reed,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025031,33,54,Fulham,Away,371222,212314,Saša Lukić,sasa-lukic,M,False,,,,14.0,21.0,35.0,,,17.0,3.0,1.0,,,1.0,,,1.0,5.0,4.0,,,0.214953,0.0845,,4.0,0.0,,,,,,1.0,,,,,,,90.0,,,,,,,7.0,3.0,,6.7,,,1.0,195.15935127957,1.0,1.0,1.0,,,,16.0,24.0,40.0,134.26808398451,90.169154930581,1,2.0,51.0,,1.0,1.0,2.0
2025-26,14025031,33,54,Fulham,Away,793167,207189,Sander Berge,sander-berge,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
