season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352326,12,54,Fulham,Away,803174,169528,Antonee Robinson,antonee-robinson,D,False,2.0,,2.0,18.0,13.0,29.0,,2.0,7.0,1.0,,,3.0,,,,6.0,4.0,,,0.366812,,,3.0,1.0,,,,,1.0,3.0,,90.0,,,1.0,,,,12.0,,6.8,,,,5.0,1.0,5.0,,3.0,1.0,24.0,16.0,35.0,0,1.0,61.0,2.0,,1.0,1.0
2023-24,11352326,12,54,Fulham,Away,861972,232892,Calvin Bassey,calvin-bassey,D,False,,,5.0,18.0,46.0,64.0,4.0,1.0,7.0,,,,1.0,,,,5.0,5.0,,,0.00903627,,,,,,,,,4.0,,,90.0,,,,,,,9.0,,6.8,,,,3.0,1.0,,,10.0,1.0,22.0,51.0,73.0,0,2.0,87.0,,1.0,1.0,1.0
2023-24,11352326,12,54,Fulham,Away,891920,245824,Carlos Vinícius,carlos-vinicius,F,True,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,0.00047169,,,,,,,,,,,,16.0,,,,,,,,,6.5,,,,,,,,,2.0,1.0,1.0,2.0,0,,2.0,,,,
2023-24,11352366,13,54,Fulham,Home,31417,47431,Willian,willian,M,False,,,3.0,33.0,18.0,51.0,,,5.0,,,,1.0,,,1.0,2.0,3.0,,,0.133663,1.5768,1.988,,,2.0,,,,,2.0,,89.0,2.0,,,,,,7.0,,8.6,,,,,,1.0,,3.0,,39.0,18.0,56.0,2,,63.0,,3.0,,
2023-24,11352366,13,54,Fulham,Home,82566,76357,Tom Cairney,tom-cairney,M,False,,,1.0,35.0,24.0,59.0,,,4.0,,,1.0,,,,1.0,4.0,8.0,,,0.0400939,0.1391,0.0145,3.0,,,,,,1.0,,,89.0,1.0,,,,,1.0,14.0,,7.7,,,1.0,,,2.0,,1.0,,41.0,26.0,65.0,3,3.0,89.0,3.0,5.0,,2.0
2023-24,11352366,13,54,Fulham,Home,103335,80201,Bernd Leno,bernd-leno,G,False,,3.0,3.0,1.0,25.0,26.0,,,10.0,,,,,,,,,,,,0.0002129,,,,,,-0.2061,,,,,,90.0,,,,,1.0,,6.0,,7.4,4.0,4.0,,3.0,,,3.0,8.0,,6.0,25.0,31.0,0,,46.0,1.0,,,
2023-24,11352366,13,54,Fulham,Home,118179,82514,Tim Ream,tim-ream,D,False,,,2.0,17.0,58.0,75.0,,,3.0,,,,1.0,,,,3.0,3.0,,,0.00880867,,,2.0,,,,,,2.0,,,90.0,,,,1.0,,,4.0,,6.2,,,,1.0,,,,3.0,,19.0,60.0,79.0,0,2.0,86.0,,1.0,,1.0
2023-24,11352366,13,54,Fulham,Home,151499,96994,Bobby De Cordova-Reid,bobby-de-cordova-reid,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352366,13,54,Fulham,Home,190877,167074,Kenny Tete,kenny-tete,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352366,13,54,Fulham,Home,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,,9.0,5.0,14.0,1.0,2.0,1.0,,,,,,,1.0,4.0,4.0,,,0.00328141,0.1139,,2.0,,,,,,,,,76.0,,,,,,,9.0,,6.7,,,1.0,1.0,,,,,,15.0,6.0,21.0,1,2.0,31.0,1.0,,,
2023-24,11352366,13,54,Fulham,Home,285949,156689,Andreas Pereira,andreas-pereira,M,False,2.0,,2.0,24.0,5.0,27.0,,,4.0,,,,,,,1.0,2.0,2.0,,,0.106367,,,1.0,,,,,,,1.0,,76.0,,,,,,,17.0,,6.7,,,,,,9.0,,5.0,,35.0,6.0,32.0,0,1.0,49.0,4.0,1.0,,1.0
2023-24,11352366,13,54,Fulham,Home,329417,166477,Timothy Castagne,timothy-castagne,D,False,,,4.0,32.0,30.0,62.0,,3.0,6.0,,,,1.0,,,1.0,2.0,6.0,,1.0,0.0159784,,,,,,,,,4.0,3.0,,90.0,,,,,,,14.0,,7.1,,,,4.0,,1.0,,8.0,,39.0,35.0,73.0,0,3.0,102.0,1.0,,,
2023-24,11352366,13,54,Fulham,Home,352668,109646,Tosin Adarabioyo,tosin-adarabioyo,D,True,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,4.0,,,,,,,,,,,,2.0,2.0,4.0,0,,5.0,,,,
2023-24,11352366,13,54,Fulham,Home,352770,153133,Alex Iwobi,alex-iwobi,M,False,1.0,,3.0,27.0,12.0,38.0,1.0,,3.0,,,,,,,1.0,2.0,2.0,,,0.56801,0.9954,1.3483,,,1.0,,,,1.0,,,90.0,3.0,,,,,,16.0,,8.0,,,1.0,1.0,1.0,2.0,,4.0,,37.0,13.0,48.0,4,1.0,66.0,4.0,,1.0,1.0
2023-24,11352366,13,54,Fulham,Home,355528,153682,Harry Wilson,harry-wilson,M,True,,,,2.0,1.0,3.0,,,2.0,,,,,,,,2.0,3.0,,,0.00172178,,,1.0,,,,,,1.0,,,14.0,,,,,,1.0,8.0,,7.1,,,,,2.0,,,1.0,,9.0,1.0,10.0,0,,16.0,,2.0,1.0,
2023-24,11352366,13,54,Fulham,Home,358694,155529,Marek Rodák,marek-rodak,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352366,13,54,Fulham,Home,365802,153366,Harrison Reed,harrison-reed,M,False,,,5.0,34.0,33.0,67.0,1.0,,10.0,,,1.0,1.0,,,,3.0,2.0,,,0.0408661,0.0472,,1.0,,,,,,2.0,1.0,,90.0,,,,,,,10.0,,6.9,,,,1.0,1.0,,,6.0,,38.0,37.0,75.0,1,1.0,83.0,2.0,,1.0,
2023-24,11352366,13,54,Fulham,Home,371222,212314,Saša Lukić,sasa-lukic,M,True,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,0,1.0,3.0,,,,1.0
2023-24,11352366,13,54,Fulham,Home,788170,225897,Fodé Ballo-Touré,fode-ballo-toure,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352366,13,54,Fulham,Home,803174,169528,Antonee Robinson,antonee-robinson,D,False,1.0,,1.0,19.0,21.0,39.0,,2.0,6.0,1.0,,1.0,1.0,,,,2.0,5.0,,,0.260803,0.0277,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,26.0,,7.1,,,,3.0,2.0,3.0,,6.0,1.0,34.0,26.0,57.0,1,2.0,89.0,2.0,,1.0,1.0
2023-24,11352366,13,54,Fulham,Home,861972,232892,Calvin Bassey,calvin-bassey,D,False,,,5.0,10.0,65.0,75.0,1.0,3.0,5.0,,,,,,,,3.0,4.0,,,0.00223957,,,2.0,,,,,,3.0,,,90.0,,,,,,,9.0,,6.6,,,,,1.0,,,10.0,,18.0,65.0,83.0,0,1.0,94.0,,,,
2023-24,11352366,13,54,Fulham,Home,891920,245824,Carlos Vinícius,carlos-vinicius,F,True,,,,2.0,1.0,3.0,1.0,,,,,,,,,1.0,3.0,1.0,,,0.00081763,,,,,,,,,,,,14.0,,,,,,,5.0,,6.4,,,,,1.0,,,,,3.0,1.0,4.0,0,,12.0,2.0,1.0,,
2023-24,11352366,13,54,Fulham,Home,1134729,515024,Luke Harris,luke-harris,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352404,14,54,Fulham,Away,31417,47431,Willian,willian,M,True,,,1.0,7.0,8.0,15.0,,1.0,2.0,,,,,,,,1.0,2.0,,,0.0337382,,,,,,,,,,1.0,,28.0,,,,,,,4.0,,6.7,,,,1.0,1.0,,,1.0,,9.0,9.0,18.0,0,,21.0,,1.0,,
2023-24,11352404,14,54,Fulham,Away,82566,76357,Tom Cairney,tom-cairney,M,True,,,3.0,10.0,12.0,22.0,,,1.0,1.0,,,,,,,,,,,0.519139,,,,1.0,,,,,,1.0,,28.0,,,,,,,5.0,,6.9,,,,,,,,4.0,,11.0,15.0,26.0,0,,27.0,1.0,,,
2023-24,11352404,14,54,Fulham,Away,103335,80201,Bernd Leno,bernd-leno,G,False,,1.0,9.0,8.0,11.0,19.0,,,13.0,,,,,,,,,,,,0.0022727,,,,,,-1.8112,,,,,,90.0,,,1.0,,,,16.0,,7.4,4.0,9.0,,2.0,,,1.0,25.0,,23.0,12.0,35.0,0,,53.0,,,,
2023-24,11352404,14,54,Fulham,Away,118179,82514,Tim Ream,tim-ream,D,False,,,3.0,5.0,23.0,28.0,1.0,1.0,5.0,,,,,,,,1.0,3.0,,,0.00302906,,,,,,,,,1.0,,,90.0,,3.0,,,,,7.0,,6.6,,,,3.0,1.0,,,4.0,1.0,7.0,28.0,35.0,0,1.0,44.0,,,1.0,
2023-24,11352404,14,54,Fulham,Away,151499,96994,Bobby De Cordova-Reid,bobby-de-cordova-reid,M,True,1.0,,,2.0,4.0,5.0,,2.0,2.0,,,,1.0,,,,3.0,2.0,,,0.00269396,0.187,0.6073,,,1.0,,,,,,,15.0,1.0,,,,,,7.0,,7.0,,,,1.0,2.0,1.0,,,,3.0,7.0,9.0,1,,17.0,1.0,,,
2023-24,11352404,14,54,Fulham,Away,190877,167074,Kenny Tete,kenny-tete,D,False,,,,7.0,3.0,10.0,2.0,,2.0,,,,1.0,,,,4.0,2.0,,,0.0170514,0.5497,0.4487,,,1.0,,,,4.0,,,75.0,1.0,,,,,,16.0,,7.2,,,,4.0,1.0,1.0,,,,13.0,8.0,20.0,1,2.0,46.0,1.0,,,1.0
2023-24,11352404,14,54,Fulham,Away,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,2.0,9.0,5.0,14.0,8.0,8.0,4.0,,,1.0,1.0,,,1.0,10.0,12.0,,,0.0146343,0.0323,,,,,,,,1.0,,,90.0,,,,,,,14.0,,7.0,,,,1.0,1.0,,,3.0,,17.0,7.0,24.0,1,2.0,40.0,2.0,1.0,1.0,1.0
2023-24,11352404,14,54,Fulham,Away,285949,156689,Andreas Pereira,andreas-pereira,M,False,2.0,,,20.0,5.0,23.0,,,6.0,,,,2.0,,,1.0,4.0,3.0,,,0.0813608,0.0674,,,,,,,,2.0,3.0,,62.0,,,,,,,7.0,,6.9,,,1.0,,2.0,3.0,,,,23.0,6.0,26.0,1,2.0,39.0,1.0,,1.0,
2023-24,11352404,14,54,Fulham,Away,329417,166477,Timothy Castagne,timothy-castagne,D,True,,,,1.0,10.0,11.0,,,1.0,,,,,,,,,,,,0.00068516,,,,,,,,,,,,15.0,,,,,,,5.0,,6.0,,,,1.0,,,,1.0,,2.0,13.0,15.0,0,,23.0,,,,
2023-24,11352404,14,54,Fulham,Away,352668,109646,Tosin Adarabioyo,tosin-adarabioyo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352404,14,54,Fulham,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,,15.0,7.0,22.0,,,2.0,,,,,,,,3.0,2.0,,,0.0310532,,,,,,,,,,1.0,,75.0,,,,,,,17.0,,6.3,,,,,4.0,2.0,,1.0,,23.0,8.0,29.0,0,1.0,43.0,3.0,,1.0,
2023-24,11352404,14,54,Fulham,Away,355528,153682,Harry Wilson,harry-wilson,M,False,,,2.0,9.0,3.0,12.0,,,2.0,,,,1.0,,,1.0,3.0,2.0,,,0.0154845,0.2375,0.2097,,,1.0,,,,1.0,,,62.0,1.0,1.0,,,,,9.0,,7.3,,,,2.0,1.0,1.0,,2.0,,13.0,3.0,15.0,1,2.0,32.0,3.0,,,1.0
2023-24,11352404,14,54,Fulham,Away,358694,155529,Marek Rodák,marek-rodak,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352404,14,54,Fulham,Away,364612,154296,João Palhinha,joao-palhinha,M,False,,,1.0,11.0,12.0,23.0,,,7.0,,,1.0,1.0,,,,5.0,8.0,,,0.00535327,0.0781,0.362,4.0,,,,,,4.0,,,90.0,1.0,,,,,,7.0,,7.1,,,,4.0,,,,1.0,,13.0,15.0,28.0,2,5.0,54.0,1.0,3.0,,1.0
2023-24,11352404,14,54,Fulham,Away,365802,153366,Harrison Reed,harrison-reed,M,False,,,1.0,10.0,19.0,29.0,,,3.0,,,,,,,,1.0,3.0,,,0.00549443,,,,,,,,,3.0,,,89.0,,1.0,,,,,12.0,,6.8,,,,6.0,2.0,2.0,,1.0,,15.0,22.0,35.0,0,2.0,58.0,3.0,,1.0,1.0
2023-24,11352404,14,54,Fulham,Away,371222,212314,Saša Lukić,sasa-lukic,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352404,14,54,Fulham,Away,788170,225897,Fodé Ballo-Touré,fode-ballo-toure,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352404,14,54,Fulham,Away,803174,169528,Antonee Robinson,antonee-robinson,D,False,,,2.0,11.0,17.0,28.0,,1.0,13.0,,,1.0,1.0,,,,3.0,7.0,,,0.178242,0.0605,0.158,1.0,1.0,,,,,13.0,1.0,,90.0,1.0,,,,,,16.0,,7.7,,,,4.0,2.0,,,7.0,,16.0,24.0,40.0,2,4.0,79.0,1.0,1.0,1.0,3.0
2023-24,11352404,14,54,Fulham,Away,861972,232892,Calvin Bassey,calvin-bassey,D,False,,,1.0,3.0,20.0,23.0,1.0,2.0,7.0,,,,,,,,3.0,3.0,,,0.00122329,,,2.0,,,,,,4.0,,,90.0,,1.0,,,,,13.0,,6.1,,,,2.0,,,,9.0,,10.0,26.0,36.0,0,1.0,46.0,,,,1.0
2023-24,11352404,14,54,Fulham,Away,891920,245824,Carlos Vinícius,carlos-vinicius,F,True,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,8.0,,,,,,,2.0,,6.4,,,,,1.0,,,,,1.0,,1.0,0,,4.0,,,,
2023-24,11352426,15,54,Fulham,Home,31417,47431,Willian,willian,M,False,,,1.0,35.0,11.0,46.0,,,6.0,1.0,,,,,,1.0,2.0,,,,0.333254,,,1.0,1.0,,,,,,2.0,,63.0,,,,,,,9.0,,7.4,,,,,,,,1.0,,39.0,13.0,52.0,0,,58.0,2.0,,,
2023-24,11352426,15,54,Fulham,Home,82566,76357,Tom Cairney,tom-cairney,M,False,,,5.0,55.0,43.0,98.0,1.0,,7.0,,,,,,,1.0,4.0,6.0,,,0.0849436,0.2677,0.447,2.0,,1.0,,,,,2.0,,90.0,1.0,,,,,,9.0,,8.4,,,,,1.0,1.0,,5.0,,60.0,43.0,102.0,1,3.0,118.0,3.0,2.0,1.0,3.0
2023-24,11352426,15,54,Fulham,Home,103335,80201,Bernd Leno,bernd-leno,G,False,,3.0,2.0,,40.0,40.0,,,8.0,,,,,,,,,,,,0.00015361,,,,,,0.0392,,,,,,90.0,,,,,,,3.0,1.0,7.2,1.0,1.0,,1.0,,,3.0,5.0,,3.0,40.0,43.0,0,,49.0,,,,
2023-24,11352426,15,54,Fulham,Home,118179,82514,Tim Ream,tim-ream,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352426,15,54,Fulham,Home,151499,96994,Bobby De Cordova-Reid,bobby-de-cordova-reid,M,True,,,,9.0,1.0,10.0,,,,,,,,,,,,,,,0.010224,,,,,,,,,,,,15.0,,,,,,,4.0,,6.6,,,,,,1.0,,,1.0,12.0,2.0,13.0,0,,14.0,,,,
2023-24,11352426,15,54,Fulham,Home,190877,167074,Kenny Tete,kenny-tete,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352426,15,54,Fulham,Home,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,1.0,10.0,9.0,19.0,,4.0,2.0,,,2.0,1.0,,,1.0,6.0,9.0,,,0.0073675,1.46,1.7658,1.0,,2.0,,,,,,,79.0,3.0,,,,,,16.0,,8.8,,,1.0,1.0,4.0,,,1.0,,15.0,10.0,25.0,6,1.0,47.0,6.0,3.0,1.0,1.0
2023-24,11352426,15,54,Fulham,Home,285949,156689,Andreas Pereira,andreas-pereira,M,False,1.0,,5.0,47.0,15.0,61.0,1.0,,5.0,2.0,,1.0,,,,1.0,2.0,4.0,,,0.492332,0.093,,,2.0,,,,1.0,,4.0,,90.0,,,,,,,15.0,,9.4,,,1.0,,1.0,4.0,,7.0,,56.0,17.0,69.0,2,2.0,87.0,2.0,1.0,1.0,2.0
2023-24,11352426,15,54,Fulham,Home,329417,166477,Timothy Castagne,timothy-castagne,D,False,1.0,,3.0,20.0,18.0,37.0,2.0,2.0,4.0,,,,1.0,,,,3.0,3.0,,,0.0414052,,,,,,,,,,,,90.0,,,,,,,10.0,,6.9,,,,1.0,,2.0,,7.0,,25.0,23.0,46.0,0,1.0,62.0,,,,1.0
2023-24,11352426,15,54,Fulham,Home,352668,109646,Tosin Adarabioyo,tosin-adarabioyo,D,False,,,2.0,24.0,50.0,74.0,1.0,4.0,,,,,,,,,2.0,6.0,,,0.00558612,,,1.0,,,,,,1.0,,,90.0,,,,,,,11.0,,7.2,,,,2.0,,,,4.0,,29.0,56.0,85.0,0,1.0,90.0,,1.0,,1.0
2023-24,11352426,15,54,Fulham,Home,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,2.0,30.0,7.0,37.0,2.0,,3.0,,,,,,,3.0,6.0,1.0,,,0.0674765,0.6137,1.1879,,,2.0,,,,3.0,1.0,,75.0,2.0,,,,,,17.0,,8.8,,,1.0,,1.0,3.0,,2.0,,39.0,9.0,45.0,3,1.0,63.0,2.0,,,1.0
2023-24,11352426,15,54,Fulham,Home,355528,153682,Harry Wilson,harry-wilson,M,True,,,1.0,6.0,4.0,10.0,,,3.0,1.0,,1.0,,,,,,1.0,,,0.0798742,0.0655,,,1.0,,,,,,1.0,,27.0,,,,,,,2.0,,7.2,,,,,,,,1.0,,8.0,4.0,12.0,1,,15.0,,1.0,,
2023-24,11352426,15,54,Fulham,Home,358694,155529,Marek Rodák,marek-rodak,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352426,15,54,Fulham,Home,364612,154296,João Palhinha,joao-palhinha,M,False,,,2.0,12.0,25.0,37.0,,2.0,7.0,,,,1.0,,,1.0,3.0,9.0,,,0.00620136,,,1.0,,,,,,1.0,,,79.0,,,,,,,9.0,,7.4,,,,1.0,,,,4.0,,17.0,27.0,44.0,0,7.0,59.0,1.0,,,6.0
2023-24,11352426,15,54,Fulham,Home,365802,153366,Harrison Reed,harrison-reed,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352426,15,54,Fulham,Home,371222,212314,Saša Lukić,sasa-lukic,M,True,,,,2.0,2.0,4.0,,1.0,1.0,,,,,,,,1.0,1.0,,1.0,0.00031514,0.0211,,1.0,,,,,,1.0,,,11.0,,,,,,,2.0,,6.7,,,1.0,,,,,,,2.0,3.0,5.0,1,,9.0,1.0,,,
2023-24,11352426,15,54,Fulham,Home,788170,225897,Fodé Ballo-Touré,fode-ballo-toure,D,True,,,2.0,5.0,11.0,16.0,,,,,,,,,,,1.0,2.0,,,0.00278292,,,,,,,,,2.0,,,15.0,,,,,,,6.0,,6.9,,,,,2.0,2.0,,2.0,,8.0,11.0,17.0,0,1.0,29.0,,,1.0,1.0
2023-24,11352426,15,54,Fulham,Home,803174,169528,Antonee Robinson,antonee-robinson,D,False,,,3.0,20.0,21.0,41.0,,1.0,3.0,,,,2.0,,,,2.0,6.0,,,0.0172991,,,,,,,,,1.0,,,75.0,,,,,,,13.0,,7.3,,,,2.0,1.0,2.0,,4.0,,30.0,22.0,50.0,0,4.0,66.0,1.0,,1.0,3.0
2023-24,11352426,15,54,Fulham,Home,861972,232892,Calvin Bassey,calvin-bassey,D,False,,,10.0,26.0,58.0,84.0,1.0,2.0,6.0,,,,,,,,1.0,5.0,,,0.0156892,,,,,,,,,1.0,,,90.0,,,,,,,7.0,,7.5,,,,,,,,14.0,1.0,31.0,59.0,90.0,0,1.0,96.0,1.0,2.0,,1.0
2023-24,11352426,15,54,Fulham,Home,891920,245824,Carlos Vinícius,carlos-vinicius,F,True,,,,,2.0,2.0,1.0,,,,,,,,,,1.0,,,,3.353e-05,,,,,,,,,,,,11.0,,,,,,,,,6.5,,,,,,,,,,,2.0,2.0,0,,2.0,,,,
2023-24,11352461,16,54,Fulham,Home,31417,47431,Willian,willian,M,False,,,1.0,21.0,8.0,29.0,,,2.0,,1.0,,,,,,,2.0,,,0.0422304,0.4767,1.4211,,,1.0,,,,,1.0,,45.0,2.0,,,,,,8.0,,7.6,,,,2.0,,,,1.0,,26.0,9.0,35.0,2,1.0,45.0,1.0,1.0,,
2023-24,11352461,16,54,Fulham,Home,82566,76357,Tom Cairney,tom-cairney,M,False,1.0,,5.0,60.0,45.0,104.0,,,12.0,,,,2.0,,,,2.0,4.0,,,0.0672288,,,,1.0,,,,,,1.0,,90.0,,,,,,,9.0,,7.6,,,,,2.0,2.0,,7.0,,67.0,45.0,110.0,0,1.0,119.0,2.0,1.0,2.0,1.0
2023-24,11352461,16,54,Fulham,Home,103335,80201,Bernd Leno,bernd-leno,G,False,,,3.0,,43.0,43.0,,2.0,7.0,,,,,,,,,2.0,,,0.00010403,,,,,,1.321,,,,,,90.0,,,,,,,3.0,3.0,8.3,3.0,5.0,,3.0,,,,6.0,,1.0,45.0,46.0,0,,57.0,,,,
2023-24,11352461,16,54,Fulham,Home,151499,96994,Bobby De Cordova-Reid,bobby-de-cordova-reid,M,True,,,,4.0,1.0,5.0,,1.0,1.0,,,,,,,,1.0,2.0,,,0.00114205,,,1.0,,,,,,,,,11.0,,,,,,,2.0,,6.6,,,,,,,,,,4.0,3.0,7.0,0,,9.0,,1.0,,
2023-24,11352461,16,54,Fulham,Home,190877,167074,Kenny Tete,kenny-tete,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352461,16,54,Fulham,Home,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,,14.0,3.0,17.0,,,3.0,1.0,,,,,,,2.0,2.0,,,0.240379,0.0928,0.4128,,,1.0,,,,1.0,2.0,,72.0,1.0,,,,,,11.0,,7.8,,,,1.0,3.0,,,1.0,,20.0,3.0,23.0,1,,35.0,3.0,1.0,1.0,
2023-24,11352461,16,54,Fulham,Home,285949,156689,Andreas Pereira,andreas-pereira,M,False,2.0,,1.0,39.0,16.0,53.0,,,3.0,1.0,,,,,,2.0,4.0,4.0,,,0.378569,0.0157,,,1.0,,,,,,6.0,,90.0,,,,,,,15.0,,7.9,,,1.0,1.0,3.0,6.0,,1.0,,46.0,18.0,58.0,1,2.0,77.0,2.0,1.0,1.0,1.0
2023-24,11352461,16,54,Fulham,Home,329417,166477,Timothy Castagne,timothy-castagne,D,False,,,2.0,26.0,42.0,68.0,,1.0,3.0,,,,1.0,,,,1.0,4.0,,,0.00971991,,,,,,,,,3.0,,,90.0,,,,,,,6.0,,7.3,,,,2.0,1.0,,,4.0,,27.0,46.0,73.0,0,2.0,91.0,1.0,,1.0,1.0
2023-24,11352461,16,54,Fulham,Home,352668,109646,Tosin Adarabioyo,tosin-adarabioyo,D,False,,,4.0,23.0,77.0,100.0,1.0,4.0,1.0,,,,,,,,1.0,4.0,,,0.0129266,0.0268,0.3456,,,1.0,,,,2.0,,,90.0,1.0,,,,,,11.0,,7.9,,,,5.0,,,,11.0,,30.0,81.0,111.0,1,,122.0,,,,
2023-24,11352461,16,54,Fulham,Home,352770,153133,Alex Iwobi,alex-iwobi,M,False,1.0,,,31.0,8.0,38.0,,,6.0,1.0,,1.0,1.0,,,1.0,2.0,2.0,,,0.044401,0.5058,0.1703,,1.0,,,,,,2.0,,79.0,1.0,,,,,,12.0,,7.8,,,3.0,,1.0,3.0,,,,38.0,11.0,46.0,5,,59.0,1.0,1.0,1.0,
2023-24,11352461,16,54,Fulham,Home,355528,153682,Harry Wilson,harry-wilson,M,True,,,3.0,9.0,14.0,23.0,,,2.0,1.0,1.0,,,,,,1.0,4.0,,,0.243834,0.4312,0.8451,1.0,1.0,1.0,,,,,1.0,,45.0,2.0,,,,,,5.0,,8.2,,,,,2.0,,,4.0,,12.0,15.0,27.0,2,,38.0,1.0,2.0,2.0,
2023-24,11352461,16,54,Fulham,Home,358694,155529,Marek Rodák,marek-rodak,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352461,16,54,Fulham,Home,364612,154296,João Palhinha,joao-palhinha,M,False,1.0,,3.0,22.0,20.0,41.0,1.0,,5.0,,,,1.0,,,2.0,6.0,9.0,,,0.141419,0.0298,,2.0,1.0,,,,,,1.0,,80.0,,,,,,,7.0,,7.4,,,1.0,,,1.0,,5.0,,25.0,22.0,46.0,1,8.0,63.0,,1.0,,3.0
2023-24,11352461,16,54,Fulham,Home,365802,153366,Harrison Reed,harrison-reed,M,True,,,1.0,11.0,14.0,25.0,,,1.0,,,,1.0,,,,1.0,1.0,,,0.287251,,,,,,,,,,1.0,,10.0,,,,,,,2.0,,7.1,,,,,1.0,,,1.0,,11.0,15.0,26.0,0,,29.0,1.0,,1.0,
2023-24,11352461,16,54,Fulham,Home,371222,212314,Saša Lukić,sasa-lukic,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352461,16,54,Fulham,Home,788170,225897,Fodé Ballo-Touré,fode-ballo-toure,D,True,,,,1.0,6.0,7.0,,,3.0,,,,,,,,1.0,1.0,,,0.00019549,,,1.0,,,,,,1.0,,,18.0,,,,,,,5.0,,6.5,,,,1.0,,,,,,4.0,7.0,11.0,0,1.0,21.0,,,,
