season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436592,37,39,Wolverhampton_Wanderers,Away,280979,181284,Gonçalo Guedes,goncalo-guedes,M,False,,,2.0,19.0,8.0,27.0,,,1.0,,,2.0,,,,4.0,4.0,2.0,,,0.123175,0.1509,0.2529,,0.0,,,,,,,,90.0,1.0,,,,,,15.0,,6.7,,,1.0,,1.0,1.0,,,4.0,,26.0,9.0,35.0,4,1.0,55.0,3.0,,1.0,1.0
2024-25,12436592,37,39,Wolverhampton_Wanderers,Away,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,False,1.0,,,21.0,27.0,47.0,1.0,,3.0,1.0,,,,,,3.0,6.0,6.0,,,0.149083,0.1151,,2.0,1.0,,,,,,1.0,,90.0,,,,,,,13.0,,7.1,,,1.0,,,,3.0,,,,29.0,27.0,53.0,1,2.0,73.0,2.0,4.0,,2.0
2024-25,12436592,37,39,Wolverhampton_Wanderers,Away,894733,433312,Marshall Munetsi,marshall-munetsi,M,True,,,,4.0,1.0,5.0,,1.0,2.0,,,1.0,,,,,,1.0,,,0.011575,0.037,,,0.0,,,,,,,,23.0,,,,,,,2.0,,6.5,,,,,1.0,,1.0,,,,6.0,1.0,6.0,1,,10.0,,,,
2024-25,12436592,37,39,Wolverhampton_Wanderers,Away,1006073,483081,Rodrigo Gomes,gomes-rodrigo,M,False,,,2.0,11.0,8.0,19.0,,,3.0,,,1.0,,,,2.0,3.0,3.0,,,0.0355833,0.114,,1.0,0.0,,,,,,,,81.0,,,,,,,13.0,,6.5,,,,,,,2.0,,2.0,,15.0,10.0,23.0,1,2.0,48.0,4.0,1.0,,2.0
2024-25,12436592,37,39,Wolverhampton_Wanderers,Away,1015267,448089,João Gomes,joao-gomes,M,True,,,,19.0,20.0,39.0,,,4.0,,,,,,,,,5.0,,,0.0220103,,,,0.0,,,,,,,,45.0,,,,,,,3.0,,7.0,,,,,,1.0,,,,,20.0,20.0,40.0,0,3.0,49.0,2.0,1.0,1.0,2.0
2024-25,12436592,37,39,Wolverhampton_Wanderers,Away,1035996,509291,André,andre,M,False,,,,14.0,13.0,27.0,,,3.0,,,,,,,,1.0,1.0,,,0.00749641,,,1.0,0.0,,,,,2.0,,,45.0,,,,,,,4.0,,6.6,,,,,,,,,,,16.0,13.0,29.0,0,1.0,36.0,2.0,,,1.0
2024-25,12436542,38,39,Wolverhampton_Wanderers,Home,138573,88484,Pablo Sarabia,pablo-sarabia,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436542,38,39,Wolverhampton_Wanderers,Home,280979,181284,Gonçalo Guedes,goncalo-guedes,M,False,,,,18.0,2.0,20.0,2.0,2.0,,,1.0,,,,,,5.0,7.0,,,0.15273,0.2844,,,0.0,,,,,,3.0,,65.0,,,,,,,10.0,,7.0,,,2.0,,,6.0,2.0,,,,24.0,2.0,24.0,2,1.0,42.0,1.0,1.0,3.0,
2024-25,12436542,38,39,Wolverhampton_Wanderers,Home,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,True,,,,2.0,,2.0,,,1.0,,,,,,,1.0,1.0,,,,0.00072799,,,,0.0,,,,,,,,8.0,,,,,,,2.0,,6.4,,,,,,,,,,,2.0,,2.0,0,,4.0,1.0,,,
2024-25,12436542,38,39,Wolverhampton_Wanderers,Home,894733,433312,Marshall Munetsi,marshall-munetsi,M,False,2.0,,,13.0,2.0,13.0,4.0,2.0,2.0,1.0,,,1.0,,,,7.0,5.0,,,0.123397,0.0941,0.2408,2.0,0.0,1.0,,,,,1.0,,87.0,1.0,,,,,,7.0,,7.7,,,1.0,,1.0,1.0,3.0,,1.0,,18.0,2.0,17.0,2,2.0,31.0,2.0,,1.0,
2024-25,12436542,38,39,Wolverhampton_Wanderers,Home,1006073,483081,Rodrigo Gomes,gomes-rodrigo,M,True,,,,3.0,1.0,4.0,,2.0,,,,,,,,,,2.0,,,0.00728898,,,,0.0,,,,,2.0,,,25.0,,,,,,,3.0,,6.7,,,,,,,,,,,4.0,2.0,6.0,0,,10.0,,,,
2024-25,12436542,38,39,Wolverhampton_Wanderers,Home,1015267,448089,João Gomes,joao-gomes,M,False,,,1.0,26.0,23.0,49.0,2.0,2.0,14.0,,,1.0,1.0,,,2.0,9.0,16.0,,,0.051789,0.1495,,2.0,0.0,,,,,,1.0,,90.0,,,,,,,22.0,,7.7,,,1.0,,1.0,5.0,1.0,,2.0,,35.0,29.0,63.0,2,8.0,89.0,3.0,3.0,3.0,7.0
2024-25,12436542,38,39,Wolverhampton_Wanderers,Home,1035996,509291,André,andre,M,False,,,3.0,27.0,17.0,44.0,,,4.0,,,,,,,,1.0,4.0,,,0.0672151,0.0275,,,0.0,,,,,,2.0,,90.0,,,,,,,3.0,,7.2,,,1.0,,,2.0,,,3.0,,27.0,18.0,45.0,1,2.0,53.0,1.0,1.0,1.0,1.0
