season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2021-22,9576239,31,11,Everton,Away,914902,232826,Anthony Gordon,anthony-gordon,F,True,,,,3.0,,3.0,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,12.0,,,,,,,,1.0,,6.5,,,,,,,,,,3.0,,3.0,0,,6.0,1.0,1.0,,
2021-22,9576239,31,11,Everton,Away,979563,480455,Jarrad Branthwaite,jarrad-branthwaite,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576239,31,11,Everton,Away,998832,461421,Lewis Dobbin,lewis-dobbin,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576239,31,11,Everton,Away,1066059,491559,Isaac Price,isaac-price,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576242,32,11,Everton,Home,13918,40349,Asmir Begović,asmir-begovic,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576242,32,11,Everton,Home,24048,41823,Fabian Delph,fabian-delph,M,False,,,,8.0,16.0,24.0,,,7.0,,,,,,,,3.0,,,,,,,,,2.0,,,84.0,,,,,,,,8.0,,7.1,,,,6.0,,,,3.0,,13.0,17.0,30.0,0,3.0,43.0,1.0,,,2.0
2021-22,9576242,32,11,Everton,Home,35532,57134,Salomón Rondón,salomon-rondon,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576242,32,11,Everton,Home,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,3.0,4.0,15.0,19.0,1.0,,12.0,,,,1.0,,,2.0,4.0,,,,,,,,,1.0,,,90.0,,1.0,,,,,,14.0,,7.2,,,,1.0,4.0,,,8.0,,12.0,17.0,29.0,0,,48.0,1.0,,4.0,
2021-22,9576242,32,11,Everton,Home,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,True,,,,2.0,1.0,3.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,12.0,,,,,,,,,,6.5,,,,,,,,,,2.0,1.0,3.0,0,,3.0,,,,
2021-22,9576242,32,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,False,,,5.0,8.0,21.0,29.0,1.0,3.0,5.0,,,,,,,2.0,3.0,,,1.0,,,,,,1.0,,,90.0,,2.0,,,,,,13.0,,7.3,,,1.0,5.0,,,,11.0,,17.0,23.0,40.0,1,,51.0,1.0,,,
2021-22,9576242,32,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,8.0,5.0,12.0,17.0,,1.0,13.0,,,,,,,,1.0,,,,,,0.3814,1.0,,,1.0,,90.0,,,,,,,,19.0,2.0,8.0,3.0,4.0,,2.0,,,,27.0,,23.0,13.0,36.0,0,,48.0,,,,
2021-22,9576242,32,11,Everton,Home,158277,119765,Allan,allan,M,False,,,,15.0,15.0,30.0,,,11.0,,,1.0,3.0,,1.0,5.0,4.0,,,,,,,,,,,,90.0,,1.0,,,,,,13.0,,6.8,,,,,1.0,,,,,20.0,18.0,38.0,1,4.0,54.0,3.0,,,2.0
2021-22,9576242,32,11,Everton,Home,198028,108823,Dele Alli,dele-alli,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576242,32,11,Everton,Home,235460,120250,André Gomes,andre-gomes,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576242,32,11,Everton,Home,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,1.0,15.0,6.0,21.0,,,7.0,,,,1.0,,2.0,4.0,2.0,,,1.0,,,,,,2.0,1.0,,90.0,,,,,,,,15.0,,6.7,,,,1.0,,1.0,,2.0,,24.0,8.0,31.0,0,1.0,45.0,2.0,1.0,,1.0
2021-22,9576242,32,11,Everton,Home,355152,172632,Demarai Gray,demarai-gray,M,True,,,,3.0,,3.0,,,1.0,,,,,,1.0,2.0,1.0,,,,,,,,,,,,19.0,,1.0,,,,,,5.0,,6.6,,,,,2.0,,,,,5.0,,5.0,0,,12.0,1.0,,1.0,
2021-22,9576242,32,11,Everton,Home,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576242,32,11,Everton,Home,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,,8.0,1.0,9.0,10.0,4.0,2.0,,,,1.0,,1.0,12.0,6.0,,,,,,,,,,,,71.0,,,,,,,,14.0,,6.5,,,,,,1.0,,,,12.0,3.0,14.0,0,1.0,26.0,7.0,1.0,,
2021-22,9576242,32,11,Everton,Home,754698,198826,Ben Godfrey,ben-godfrey,D,False,,,,7.0,10.0,17.0,3.0,1.0,2.0,,,,,,,3.0,3.0,,,,,,,,,1.0,,,90.0,,1.0,,,,,,5.0,,7.5,,,1.0,13.0,1.0,,,2.0,,12.0,10.0,22.0,1,1.0,43.0,,,1.0,1.0
2021-22,9576242,32,11,Everton,Home,781544,194164,Mason Holgate,mason-holgate,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576242,32,11,Everton,Home,840217,212319,Richarlison,richarlison,F,False,,,,9.0,3.0,12.0,9.0,5.0,7.0,,,,3.0,,6.0,20.0,13.0,,,1.0,,,,,,1.0,,,90.0,2.0,1.0,,,,,,27.0,,7.0,,,,3.0,3.0,1.0,,,1.0,23.0,4.0,26.0,2,3.0,62.0,5.0,3.0,2.0,2.0
2021-22,9576242,32,11,Everton,Home,876643,224967,Vitaliy Mykolenko,vitaliy-mykolenko,D,False,1.0,,,7.0,7.0,13.0,1.0,,6.0,,,,,,,1.0,5.0,,,,,,,,,2.0,1.0,,90.0,,,,,,,,14.0,,7.5,,,,4.0,2.0,2.0,,4.0,,11.0,12.0,21.0,0,3.0,58.0,3.0,,2.0,2.0
2021-22,9576242,32,11,Everton,Home,914902,232826,Anthony Gordon,anthony-gordon,F,False,2.0,,1.0,7.0,1.0,6.0,2.0,1.0,3.0,,,1.0,1.0,,,5.0,6.0,,,1.0,,1.0,,,,2.0,2.0,,90.0,1.0,,,,,,,15.0,,7.6,,,,,1.0,7.0,,1.0,,17.0,2.0,12.0,2,2.0,38.0,2.0,3.0,,2.0
2021-22,9576242,32,11,Everton,Home,979563,480455,Jarrad Branthwaite,jarrad-branthwaite,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236819,33,11,Everton,Home,13918,40349,Asmir Begović,asmir-begovic,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236819,33,11,Everton,Home,76632,59949,Séamus Coleman,seamus-coleman,D,False,2.0,,2.0,12.0,11.0,21.0,1.0,,5.0,,,,,,1.0,3.0,4.0,,,1.0,,,,,,1.0,1.0,,90.0,,,,,,,,12.0,,6.7,,,,4.0,,3.0,,7.0,,20.0,14.0,31.0,0,3.0,51.0,,1.0,,3.0
2021-22,10236819,33,11,Everton,Home,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,,,4.0,31.0,13.0,44.0,2.0,,17.0,,,,2.0,,,6.0,5.0,,,2.0,,,,,,1.0,1.0,,90.0,1.0,,,,,,,9.0,,7.2,,,,,,,,5.0,,37.0,15.0,52.0,1,5.0,64.0,1.0,,,3.0
2021-22,10236819,33,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,False,,,2.0,15.0,6.0,21.0,2.0,6.0,5.0,,,,1.0,,,4.0,7.0,,,1.0,,1.0,,,,1.0,,,90.0,1.0,,,,,,,10.0,,7.1,,,,4.0,,,,4.0,,24.0,7.0,31.0,1,1.0,39.0,,,,
2021-22,10236819,33,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,15.0,14.0,3.0,17.0,,1.0,5.0,,,,,,,,1.0,,,,,,-0.8979,1.0,,,,,90.0,,,,,,,,13.0,,6.6,3.0,3.0,,1.0,,,,28.0,,26.0,4.0,30.0,0,,36.0,,1.0,,
2021-22,10236819,33,11,Everton,Home,158277,119765,Allan,allan,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236819,33,11,Everton,Home,198028,108823,Dele Alli,dele-alli,M,True,,,1.0,11.0,4.0,15.0,,,3.0,,,,,,1.0,4.0,5.0,,,1.0,,,,,,,1.0,,45.0,,,,,,,,12.0,,6.6,,,,1.0,2.0,,,2.0,,16.0,6.0,22.0,0,1.0,35.0,2.0,4.0,,
2021-22,10236819,33,11,Everton,Home,235460,120250,André Gomes,andre-gomes,M,False,,,1.0,5.0,6.0,11.0,1.0,,6.0,,,,,,1.0,6.0,,,,3.0,,,,,,,,,45.0,1.0,,,,,,,7.0,,6.2,,,,1.0,1.0,,,1.0,,6.0,7.0,13.0,1,,24.0,3.0,,,
2021-22,10236819,33,11,Everton,Home,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,1.0,26.0,12.0,38.0,2.0,,14.0,,,1.0,1.0,,1.0,9.0,4.0,,,,,,,,,1.0,,,90.0,,,,,,,,26.0,,6.2,,,,1.0,8.0,1.0,,4.0,,35.0,16.0,50.0,1,1.0,79.0,1.0,,3.0,1.0
2021-22,10236819,33,11,Everton,Home,355152,172632,Demarai Gray,demarai-gray,M,True,1.0,,,8.0,,7.0,1.0,,,1.0,,,,,,1.0,2.0,,,,1.0,,,,,,1.0,,29.0,,,,,,,,2.0,,7.2,,,,,2.0,2.0,,,,10.0,,8.0,0,,12.0,,,2.0,
2021-22,10236819,33,11,Everton,Home,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,,1.0,,,,
2021-22,10236819,33,11,Everton,Home,361790,180184,Donny van de Beek,donny-van-de-beek,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236819,33,11,Everton,Home,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,False,,,,9.0,2.0,11.0,7.0,15.0,,,,,,,1.0,8.0,17.0,,,,,1.0,,,,,,,90.0,1.0,,,,,,,22.0,,7.6,,,1.0,1.0,,,,,,19.0,6.0,25.0,2,2.0,47.0,7.0,,,2.0
2021-22,10236819,33,11,Everton,Home,754698,198826,Ben Godfrey,ben-godfrey,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236819,33,11,Everton,Home,781544,194164,Mason Holgate,mason-holgate,D,False,,,4.0,10.0,7.0,17.0,1.0,9.0,1.0,,,,,,,1.0,15.0,,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,,13.0,,7.5,,,,6.0,,,,9.0,,17.0,13.0,30.0,0,5.0,43.0,,1.0,,1.0
2021-22,10236819,33,11,Everton,Home,795058,173807,Tom Davies,tom-davies,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,10236819,33,11,Everton,Home,840217,212319,Richarlison,richarlison,F,False,,,,6.0,2.0,8.0,1.0,1.0,2.0,,,1.0,,,,2.0,5.0,,,,,1.0,,,1.0,,,,89.0,2.0,,,,,,,13.0,,7.7,,,2.0,,1.0,4.0,,,,15.0,3.0,14.0,5,3.0,33.0,2.0,1.0,,1.0
2021-22,10236819,33,11,Everton,Home,876643,224967,Vitaliy Mykolenko,vitaliy-mykolenko,D,False,2.0,,5.0,14.0,7.0,19.0,3.0,1.0,5.0,,,,,,,4.0,5.0,,,1.0,,,,,,1.0,3.0,,90.0,,,,,,,,19.0,,7.4,,,1.0,1.0,,11.0,,7.0,,26.0,9.0,24.0,1,3.0,54.0,1.0,1.0,,2.0
2021-22,10236819,33,11,Everton,Home,914902,232826,Anthony Gordon,anthony-gordon,F,False,,,,11.0,4.0,15.0,2.0,,4.0,,,,1.0,,4.0,9.0,4.0,,,,,,,,,1.0,2.0,,61.0,,,,,,,,16.0,,6.6,,,,,3.0,4.0,,,,16.0,5.0,17.0,0,1.0,40.0,3.0,2.0,1.0,
2021-22,10236819,33,11,Everton,Home,1101370,474907,Reece Welch,reece-welch,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576266,34,11,Everton,Away,10343,11948,Andy Lonergan,andy-lonergan,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576266,34,11,Everton,Away,13918,40349,Asmir Begović,asmir-begovic,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576266,34,11,Everton,Away,24048,41823,Fabian Delph,fabian-delph,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576266,34,11,Everton,Away,35532,57134,Salomón Rondón,salomon-rondon,F,True,,,,1.0,,1.0,,,,,,1.0,1.0,,1.0,3.0,,,,1.0,,,,,,,,,13.0,,,,,,,,3.0,,6.2,,,,,,,,,,2.0,,2.0,1,,6.0,1.0,,,
2021-22,9576266,34,11,Everton,Away,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,2.0,4.0,3.0,7.0,,1.0,3.0,,,,,,,2.0,2.0,,,1.0,,,,,,,,,90.0,,2.0,,,,,,7.0,,6.7,,,,7.0,1.0,,,4.0,,6.0,5.0,11.0,0,1.0,28.0,,,,1.0
2021-22,9576266,34,11,Everton,Away,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,,,2.0,7.0,7.0,14.0,1.0,4.0,4.0,,,,2.0,,,5.0,10.0,,,1.0,,,,,,2.0,,,90.0,,,,,,,,9.0,,7.0,,,1.0,1.0,2.0,,,2.0,,13.0,9.0,22.0,1,5.0,35.0,,,1.0,1.0
2021-22,9576266,34,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,False,,,2.0,2.0,5.0,7.0,,3.0,4.0,,,,,,,,4.0,,,,,,,,,2.0,,,90.0,,,,,,,,12.0,,6.6,,,,8.0,,,,9.0,,10.0,9.0,19.0,0,1.0,31.0,,,,1.0
2021-22,9576266,34,11,Everton,Away,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,6.0,6.0,,6.0,,,5.0,,,,,,,,,,,,,,-0.9396,1.0,,,,,90.0,,,,,,,,15.0,2.0,6.4,1.0,2.0,,2.0,,,,21.0,,21.0,,21.0,0,,26.0,,,,
2021-22,9576266,34,11,Everton,Away,158277,119765,Allan,allan,M,False,,,,,1.0,1.0,1.0,,2.0,,,,2.0,,,3.0,1.0,,,,,,,,,5.0,,,73.0,,,,,,,,5.0,,6.8,,,,6.0,,,,,,2.0,3.0,5.0,0,1.0,22.0,1.0,,,1.0
2021-22,9576266,34,11,Everton,Away,198028,108823,Dele Alli,dele-alli,M,True,,,,4.0,7.0,11.0,,,2.0,,,,,,,2.0,2.0,,,1.0,,,,,,1.0,,,17.0,,,,,,,,3.0,,6.6,,,,1.0,2.0,,,,,6.0,7.0,13.0,0,1.0,19.0,,,1.0,
2021-22,9576266,34,11,Everton,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,,6.0,4.0,10.0,1.0,,3.0,,,,,,1.0,3.0,3.0,,,,,,,,,1.0,2.0,,90.0,,,,,,,,8.0,,7.1,,,1.0,1.0,2.0,,,,,8.0,7.0,15.0,1,2.0,34.0,1.0,,1.0,1.0
2021-22,9576266,34,11,Everton,Away,355152,172632,Demarai Gray,demarai-gray,M,False,,,,1.0,2.0,3.0,4.0,,6.0,,,2.0,,,,5.0,3.0,,,,,,,,,,,,77.0,,,,,,,,10.0,,6.6,,,1.0,1.0,2.0,,,3.0,,3.0,5.0,8.0,3,2.0,24.0,4.0,,1.0,1.0
2021-22,9576266,34,11,Everton,Away,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576266,34,11,Everton,Away,362470,193488,Anwar El Ghazi,anwar-el-ghazi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576266,34,11,Everton,Away,781544,194164,Mason Holgate,mason-holgate,D,False,,,3.0,3.0,1.0,4.0,1.0,1.0,1.0,,,,,,,2.0,1.0,,,1.0,,,,,,,,,90.0,,1.0,,,,,,6.0,,6.3,,,,4.0,,,,8.0,,9.0,1.0,10.0,0,,16.0,,,,
2021-22,9576266,34,11,Everton,Away,840217,212319,Richarlison,richarlison,F,False,,,,6.0,3.0,9.0,5.0,1.0,8.0,,,1.0,,,1.0,12.0,6.0,,,2.0,,,,,,,2.0,,90.0,1.0,,,,,,,15.0,,6.7,,,,3.0,6.0,,,,,10.0,3.0,13.0,2,1.0,39.0,6.0,2.0,2.0,1.0
2021-22,9576266,34,11,Everton,Away,876643,224967,Vitaliy Mykolenko,vitaliy-mykolenko,D,False,1.0,,1.0,5.0,11.0,15.0,,1.0,9.0,,,,1.0,,,1.0,7.0,,,,,,,,,2.0,1.0,,90.0,,,,,,,,20.0,,7.1,,,,2.0,,2.0,,2.0,,11.0,16.0,25.0,0,5.0,60.0,2.0,1.0,,3.0
2021-22,9576266,34,11,Everton,Away,914902,232826,Anthony Gordon,anthony-gordon,F,False,,,,3.0,4.0,7.0,,,4.0,,,,,,,3.0,7.0,,,1.0,,,,,,1.0,,,90.0,,,,,,,,18.0,,6.6,,,1.0,1.0,5.0,2.0,,,,7.0,4.0,9.0,1,1.0,41.0,9.0,4.0,2.0,
2021-22,9576266,34,11,Everton,Away,979563,480455,Jarrad Branthwaite,jarrad-branthwaite,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576266,34,11,Everton,Away,1066059,491559,Isaac Price,isaac-price,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576335,35,11,Everton,Home,13918,40349,Asmir Begović,asmir-begovic,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576335,35,11,Everton,Home,24048,41823,Fabian Delph,fabian-delph,M,False,,,,8.0,4.0,12.0,1.0,,4.0,,,,4.0,,,7.0,1.0,,,2.0,,,,,,1.0,,,71.0,,,,,,,,3.0,,6.2,,,,,,,,,,10.0,4.0,14.0,0,1.0,17.0,1.0,,,1.0
2021-22,9576335,35,11,Everton,Home,35532,57134,Salomón Rondón,salomon-rondon,F,True,,,,2.0,1.0,3.0,,,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,10.0,,,,,,,,3.0,,6.6,,,,,1.0,,,,,4.0,1.0,5.0,0,,7.0,,,1.0,
2021-22,9576335,35,11,Everton,Home,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,2.0,3.0,2.0,5.0,1.0,1.0,4.0,,,,,,,2.0,4.0,,,,,,,,,1.0,,,90.0,,,,,,,,8.0,,6.9,,,,5.0,2.0,,,5.0,,7.0,5.0,12.0,0,,24.0,,2.0,1.0,
2021-22,9576335,35,11,Everton,Home,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,,,1.0,9.0,10.0,19.0,2.0,1.0,8.0,1.0,,1.0,2.0,,2.0,8.0,5.0,,,1.0,,,,,,2.0,3.0,,90.0,,1.0,,,,,,12.0,,7.1,,,,,2.0,1.0,,1.0,,13.0,14.0,26.0,1,2.0,45.0,1.0,1.0,1.0,2.0
2021-22,9576335,35,11,Everton,Home,110846,106611,Michael Keane,michael-keane,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576335,35,11,Everton,Home,138530,111234,Jordan Pickford,jordan-pickford,G,False,,,6.0,6.0,,6.0,,1.0,8.0,,,,,,,,2.0,,,,,,1.1366,2.0,,,,,90.0,,,,,,,,17.0,1.0,8.1,4.0,5.0,,2.0,,,,23.0,,23.0,,23.0,0,,34.0,,1.0,,
2021-22,9576335,35,11,Everton,Home,158277,119765,Allan,allan,M,True,,,,1.0,1.0,2.0,,,1.0,,,,2.0,,,2.0,2.0,,,,,,,,,,,,19.0,,,,,,,,1.0,,6.6,,,,3.0,,,,,,1.0,2.0,3.0,0,2.0,9.0,,,,1.0
2021-22,9576335,35,11,Everton,Home,198028,108823,Dele Alli,dele-alli,M,True,,,1.0,1.0,,1.0,,,2.0,,,,,,,1.0,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,2.0,,,,,,,,,,2.0,,1.0,1.0,2.0,0,,4.0,1.0,,,
2021-22,9576335,35,11,Everton,Home,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,2.0,8.0,7.0,15.0,,1.0,3.0,,,,1.0,,,3.0,4.0,,,2.0,,,,,,1.0,1.0,,90.0,,,,,,,,11.0,,7.1,,,,3.0,1.0,,,6.0,,13.0,10.0,23.0,0,2.0,47.0,1.0,,1.0,2.0
2021-22,9576335,35,11,Everton,Home,355152,172632,Demarai Gray,demarai-gray,M,False,1.0,,,10.0,2.0,11.0,1.0,1.0,5.0,1.0,,,,,,3.0,6.0,,,,1.0,,,,,1.0,1.0,,89.0,1.0,1.0,,,,,,11.0,,7.9,,,1.0,1.0,4.0,2.0,,3.0,,15.0,5.0,18.0,2,3.0,40.0,1.0,,2.0,2.0
2021-22,9576335,35,11,Everton,Home,360396,164511,Yerry Mina,yerry-mina,D,False,,,1.0,4.0,6.0,10.0,1.0,1.0,5.0,,,,,,,1.0,4.0,,,,,,,,,1.0,1.0,,90.0,,2.0,,,,,,3.0,,7.4,,,,4.0,,,,3.0,,5.0,8.0,13.0,0,,27.0,,3.0,,
2021-22,9576335,35,11,Everton,Home,361310,153673,Jonjoe Kenny,jonjoe-kenny,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576335,35,11,Everton,Home,372344,177815,Dominic Calvert-Lewin,dominic-calvert-lewin,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576335,35,11,Everton,Home,781544,194164,Mason Holgate,mason-holgate,D,False,,,1.0,2.0,5.0,7.0,,,3.0,,,,1.0,,,2.0,1.0,,,1.0,,,,,,,,,90.0,,1.0,,,,,,9.0,,6.9,,,,3.0,,1.0,,4.0,,8.0,5.0,12.0,0,1.0,24.0,1.0,,,1.0
2021-22,9576335,35,11,Everton,Home,795058,173807,Tom Davies,tom-davies,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576335,35,11,Everton,Home,840217,212319,Richarlison,richarlison,F,False,,,,5.0,,5.0,5.0,5.0,1.0,,,,,,2.0,9.0,7.0,,,,,1.0,,,,1.0,,,80.0,2.0,,,,,,,19.0,,7.2,,,,1.0,2.0,1.0,,,,16.0,,15.0,2,,35.0,4.0,2.0,,
2021-22,9576335,35,11,Everton,Home,876643,224967,Vitaliy Mykolenko,vitaliy-mykolenko,D,False,,,,6.0,1.0,7.0,1.0,1.0,5.0,,1.0,,2.0,,1.0,5.0,2.0,,,1.0,,,,,,,1.0,,90.0,,,,,,,,12.0,,6.4,,,1.0,2.0,,1.0,,3.0,,10.0,4.0,13.0,1,1.0,32.0,,,,
2021-22,9576335,35,11,Everton,Home,914902,232826,Anthony Gordon,anthony-gordon,F,False,1.0,,,8.0,6.0,13.0,,,5.0,,,,,,6.0,7.0,5.0,,,1.0,,,,,,1.0,,,90.0,1.0,,,,,,,19.0,,6.6,,,2.0,,2.0,5.0,,2.0,,16.0,7.0,18.0,3,1.0,48.0,3.0,2.0,2.0,1.0
2021-22,9576335,35,11,Everton,Home,979563,480455,Jarrad Branthwaite,jarrad-branthwaite,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576331,36,11,Everton,Away,13918,40349,Asmir Begović,asmir-begovic,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2021-22,9576331,36,11,Everton,Away,24048,41823,Fabian Delph,fabian-delph,M,False,,,,19.0,18.0,37.0,,,11.0,,,,1.0,,,2.0,5.0,,,1.0,,,,,,1.0,1.0,,90.0,,,,,,,,3.0,,7.0,,,,,3.0,,,1.0,,21.0,18.0,39.0,0,1.0,52.0,1.0,1.0,3.0,1.0
2021-22,9576331,36,11,Everton,Away,35532,57134,Salomón Rondón,salomon-rondon,F,True,,,,3.0,,3.0,3.0,,,,,,,,3.0,6.0,1.0,,,,,,,,,,,,16.0,,,,,,,,4.0,,6.3,,,,,,,,,,4.0,,4.0,0,,8.0,,1.0,,
2021-22,9576331,36,11,Everton,Away,76632,59949,Séamus Coleman,seamus-coleman,D,False,,,1.0,7.0,12.0,19.0,1.0,1.0,3.0,,,,,,,1.0,4.0,,,,,,,,,,,,90.0,,,,,,,,7.0,,6.7,,,,3.0,3.0,,,4.0,,12.0,14.0,26.0,0,,33.0,,,3.0,
2021-22,9576331,36,11,Everton,Away,96535,121599,Abdoulaye Doucouré,abdoulaye-doucoure,M,False,,,,16.0,9.0,25.0,,1.0,6.0,,1.0,,1.0,,1.0,4.0,6.0,,,,,,,,1.0,1.0,,,90.0,1.0,,,,,,,12.0,,6.8,,,1.0,2.0,2.0,,,1.0,,21.0,11.0,32.0,2,5.0,51.0,1.0,,,3.0
2021-22,9576331,36,11,Everton,Away,110846,106611,Michael Keane,michael-keane,D,True,,,2.0,4.0,9.0,13.0,,2.0,3.0,,,,,,,,4.0,,,,,,,,,1.0,,,72.0,,,,,,,,6.0,,7.1,,,,7.0,,,,5.0,,9.0,10.0,19.0,0,2.0,29.0,,,,1.0
