season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attFastbreak,attFreekickMiss,attFreekickTarget,attFreekickTotal,attObxdLeft,attOneOnOne,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attCorner,attFreekickGoal,attIboxOwnGoal,attLgCentre,ownGoals,secondYellow,attObxdRight,attPenMiss,attFreekickPost,goalFastbreak,attLgRight,attPenPost,attLgLeft
2017-18,918900,1,2017-08-12 15:00:00,20,Southampton,Home,156.0,18.0,4.0,12.0,9.0,2.0,1.0,288.0,2.0,,1.0,2.0,15.0,18.0,432.0,2.0,,23.0,18.0,17.0,21.0,2.0,,1.0,,1.0,,,23.0,,,1.0,,,,2.0,3.0,1.0,16.0,13.0,77.0,61.0,2.0,2.0,,,23.0,11.0,4.0,,2.0,13.0,15.0,9.0,,9.0,,42.0,47.0,,11.0,9.0,,,55.0,10.0,12.0,,,4.0,1.0,1.0,172.0,,,,,,4.0,,2.0,,9.0,1.0,12.0,12.0,,1.0,136.0,55.0,28.0,,,14.0,9.0,2.0,496.0,2.0,,90.0,80.0,54.0,,,,,,136.0,136.0,5.0,27.0,26.0,59.6,1.0,,,,23.0,0.0,133.0,,,,,,16.0,2.0,3.0,168.0,418.0,6.0,23.0,172.0,32.0,11.0,8.0,11.0,35.0,25.0,,206.0,5.0,381.0,2.0,,15.0,16.0,46.0,,518.0,2.0,0.0,29.0,12.0,1.0,26.0,2.0,707.0,38.0,13.0,6.0,13.0,10.0,0.0,,,,,,,,,,,,,
2017-18,918900,1,2017-08-12 15:00:00,80,Swansea,Away,163.0,3.0,,2.0,2.0,2.0,1.0,123.0,12.0,,3.0,6.0,4.0,35.0,284.0,,,12.0,17.0,18.0,3.0,,,,,,,,4.0,,,,,,,10.0,16.0,13.0,3.0,1.0,51.0,46.0,,,,3.0,20.0,2.0,6.0,,,,3.0,4.0,,10.0,2.0,47.0,42.0,3.0,38.0,17.0,,1.0,45.0,13.0,10.0,,,,1.0,,132.0,,,,,,22.0,,3.0,1.0,17.0,,8.0,8.0,1.0,3.0,99.0,72.0,43.0,13.0,,1.0,2.0,,332.0,11.0,1.0,54.0,34.0,14.0,,,,,,115.0,115.0,2.0,15.0,24.0,40.4,,,,,20.0,0.0,83.0,,2.0,2.0,1.0,,2.0,,3.0,31.0,264.0,14.0,3.0,191.0,16.0,38.0,6.0,,8.0,8.0,,61.0,8.0,182.0,3.0,,22.0,4.0,71.0,1.0,365.0,,0.0,4.0,11.0,,15.0,1.0,532.0,7.0,11.0,4.0,,8.0,0.0,,,,,,,,,,,,,
2017-18,918902,1,2017-08-12 15:00:00,35,West Brom,Home,67.0,15.0,4.0,6.0,2.0,1.0,1.0,96.0,3.0,,1.0,9.0,1.0,26.0,157.0,,2.0,17.0,18.0,12.0,12.0,2.0,,,,,,,9.0,,,,,,1.0,8.0,5.0,4.0,11.0,5.0,37.0,58.0,1.0,,1.0,4.0,10.0,1.0,5.0,,,8.0,7.0,1.0,1.0,6.0,1.0,52.0,34.0,4.0,26.0,11.0,,,59.0,15.0,2.0,,,1.0,1.0,,128.0,1.0,1.0,1.0,,1.0,8.0,,1.0,,11.0,,14.0,14.0,8.0,1.0,38.0,67.0,29.0,2.0,,9.0,6.0,6.0,225.0,5.0,,38.0,49.0,32.0,,,,,,130.0,130.0,1.0,29.0,19.0,28.7,,,,,10.0,0.0,39.0,1.0,1.0,2.0,2.0,,9.0,,3.0,52.0,149.0,3.0,15.0,92.0,29.0,26.0,11.0,7.0,16.0,9.0,,97.0,8.0,166.0,1.0,,39.0,1.0,76.0,2.0,242.0,,0.0,16.0,19.0,2.0,30.0,3.0,419.0,19.0,4.0,1.0,8.0,15.0,0.0,,,,,,,,,,,,,
2017-18,918902,1,2017-08-12 15:00:00,91,Bournemouth,Away,212.0,13.0,,5.0,5.0,3.0,1.0,320.0,6.0,,7.0,2.0,8.0,25.0,527.0,,,11.0,12.0,18.0,7.0,1.0,,,,,,,7.0,,,,,,1.0,1.0,11.0,5.0,5.0,4.0,83.0,51.0,,,,3.0,11.0,5.0,1.0,,,2.0,10.0,10.0,,15.0,3.0,34.0,52.0,3.0,17.0,11.0,,,98.0,3.0,15.0,,,4.0,4.0,,207.0,,,,,,10.0,,,1.0,11.0,,5.0,5.0,1.0,7.0,149.0,87.0,52.0,8.0,,2.0,6.0,2.0,584.0,1.0,2.0,80.0,79.0,38.0,,,,,,136.0,136.0,3.0,25.0,15.0,71.3,,,,,11.0,0.0,173.0,3.0,2.0,5.0,,,2.0,,3.0,145.0,504.0,4.0,8.0,236.0,23.0,17.0,9.0,,24.0,24.0,,194.0,5.0,400.0,,,25.0,8.0,68.0,,612.0,1.0,0.0,9.0,16.0,1.0,14.0,1.0,775.0,19.0,8.0,5.0,2.0,13.0,0.0,,,,,,,,,,,,,
2017-18,918894,1,2017-08-12 17:30:00,36,Brighton,Home,72.0,7.0,,2.0,2.0,,2.0,60.0,6.0,,3.0,7.0,3.0,18.0,130.0,,,11.0,13.0,13.0,1.0,1.0,,,,,,,,,,,,,1.0,5.0,7.0,8.0,4.0,2.0,27.0,51.0,,,,4.0,12.0,2.0,6.0,,,3.0,2.0,1.0,,8.0,2.0,35.0,38.0,4.0,39.0,17.0,,1.0,30.0,6.0,8.0,,,2.0,2.0,,110.0,,,,,,11.0,,,,17.0,,12.0,12.0,5.0,3.0,41.0,53.0,22.0,10.0,,,2.0,2.0,188.0,5.0,,25.0,40.0,11.0,,,,,,114.0,114.0,1.0,30.0,11.0,21.8,,,,,12.0,0.0,35.0,1.0,2.0,3.0,,,2.0,,3.0,23.0,116.0,5.0,2.0,102.0,27.0,39.0,9.0,3.0,8.0,5.0,,47.0,7.0,119.0,,,18.0,3.0,49.0,6.0,213.0,,0.0,6.0,10.0,,18.0,0.0,375.0,9.0,2.0,7.0,3.0,8.0,0.0,,,1.0,,1.0,,,,,,,,
2017-18,918894,1,2017-08-12 17:30:00,43,Man City,Away,233.0,21.0,1.0,4.0,3.0,,,462.0,3.0,1.0,7.0,2.0,35.0,34.0,691.0,1.0,2.0,16.0,13.0,13.0,7.0,1.0,,,1.0,2.0,,1.0,11.0,,,,1.0,,,5.0,4.0,2.0,6.0,8.0,128.0,48.0,3.0,4.0,1.0,,16.0,5.0,7.0,,2.0,10.0,13.0,7.0,,4.0,,38.0,35.0,,8.0,3.0,,1.0,91.0,9.0,6.0,1.0,,3.0,1.0,2.0,210.0,1.0,,1.0,1.0,,4.0,1.0,1.0,1.0,3.0,1.0,9.0,9.0,,7.0,221.0,62.0,50.0,3.0,,3.0,6.0,4.0,750.0,2.0,1.0,89.0,124.0,51.0,,,,,,127.0,127.0,5.0,14.0,22.0,78.2,1.0,,,,16.0,0.0,209.0,2.0,,2.0,,,5.0,,3.0,226.0,675.0,7.0,10.0,247.0,37.0,8.0,12.0,6.0,27.0,21.0,,279.0,3.0,548.0,2.0,1.0,10.0,37.0,52.0,1.0,768.0,1.0,0.0,14.0,10.0,3.0,17.0,2.0,918.0,28.0,14.0,6.0,10.0,6.0,0.0,,,,,,,,,,,,,
2017-18,918899,1,2017-08-13 13:30:00,4,Newcastle,Home,87.0,12.0,,1.0,1.0,3.0,,71.0,1.0,,4.0,7.0,5.0,22.0,157.0,,1.0,24.0,15.0,16.0,5.0,,,,,,,,5.0,,,,,,1.0,4.0,10.0,8.0,6.0,,39.0,53.0,1.0,1.0,,4.0,19.0,,10.0,,,5.0,13.0,1.0,,13.0,2.0,47.0,39.0,4.0,29.0,16.0,,,40.0,6.0,9.0,,,1.0,1.0,,116.0,,,,,,7.0,,,,16.0,,8.0,8.0,,4.0,42.0,57.0,24.0,7.0,,4.0,1.0,2.0,219.0,7.0,3.0,45.0,39.0,24.0,,,,,,137.0,137.0,3.0,26.0,14.0,26.9,,,,,19.0,0.0,48.0,2.0,2.0,4.0,2.0,,4.0,,3.0,38.0,146.0,10.0,5.0,111.0,25.0,29.0,7.0,4.0,19.0,15.0,,74.0,8.0,153.0,,,25.0,6.0,61.0,2.0,245.0,1.0,1.0,6.0,12.0,3.0,26.0,1.0,430.0,16.0,8.0,4.0,5.0,9.0,0.0,,,,,,,,,,,,,
2017-18,918899,1,2017-08-13 13:30:00,6,Spurs,Away,253.0,14.0,1.0,3.0,2.0,1.0,1.0,378.0,4.0,2.0,8.0,1.0,15.0,20.0,628.0,,3.0,24.0,16.0,15.0,10.0,2.0,,,,,,1.0,16.0,,,,1.0,,1.0,6.0,6.0,,10.0,8.0,112.0,56.0,2.0,2.0,1.0,4.0,19.0,7.0,4.0,,,7.0,10.0,5.0,1.0,5.0,2.0,39.0,47.0,4.0,22.0,9.0,,,69.0,10.0,6.0,,,2.0,1.0,,194.0,2.0,,1.0,2.0,,5.0,2.0,3.0,1.0,9.0,1.0,5.0,5.0,1.0,8.0,194.0,74.0,52.0,5.0,1.0,5.0,9.0,6.0,685.0,,5.0,99.0,101.0,32.0,,,,,,123.0,123.0,4.0,15.0,27.0,73.1,1.0,,,,19.0,0.0,202.0,2.0,,2.0,,,5.0,1.0,3.0,159.0,614.0,5.0,14.0,266.0,28.0,22.0,17.0,3.0,19.0,16.0,,201.0,4.0,455.0,3.0,2.0,12.0,15.0,43.0,1.0,702.0,,0.0,18.0,16.0,5.0,26.0,2.0,892.0,25.0,13.0,10.0,7.0,11.0,0.0,,,,,,,,,,,,,
2017-18,918898,1,2017-08-13 16:00:00,1,Man Utd,Home,185.0,22.0,2.0,5.0,3.0,2.0,1.0,237.0,6.0,,3.0,2.0,10.0,26.0,417.0,,5.0,17.0,13.0,23.0,12.0,,1.0,,,,,2.0,17.0,,,,,1.0,1.0,13.0,6.0,3.0,13.0,8.0,50.0,61.0,3.0,,3.0,2.0,14.0,8.0,3.0,,,11.0,10.0,2.0,,13.0,,56.0,65.0,2.0,19.0,11.0,,,62.0,19.0,7.0,2.0,,2.0,1.0,,168.0,4.0,1.0,3.0,3.0,1.0,7.0,3.0,2.0,,11.0,1.0,11.0,11.0,,3.0,133.0,74.0,50.0,1.0,1.0,6.0,10.0,5.0,469.0,1.0,4.0,59.0,80.0,33.0,,,,,,132.0,132.0,2.0,29.0,25.0,55.4,1.0,,,,14.0,0.0,142.0,1.0,,1.0,,1.0,8.0,,3.0,115.0,400.0,5.0,16.0,201.0,34.0,19.0,31.0,7.0,20.0,13.0,2.0,154.0,9.0,312.0,2.0,,16.0,11.0,51.0,1.0,493.0,,0.0,21.0,14.0,9.0,21.0,2.0,693.0,36.0,11.0,23.0,11.0,8.0,0.0,,,,,,,,,,1.0,,,
2017-18,918898,1,2017-08-13 16:00:00,21,West Ham,Away,170.0,18.0,1.0,1.0,,1.0,,147.0,6.0,2.0,5.0,3.0,16.0,25.0,316.0,,,9.0,23.0,13.0,6.0,1.0,,,,,,,8.0,,,1.0,,,,3.0,13.0,8.0,6.0,3.0,48.0,61.0,1.0,1.0,,3.0,13.0,2.0,23.0,,1.0,1.0,8.0,1.0,,12.0,1.0,65.0,56.0,3.0,26.0,10.0,,1.0,56.0,7.0,19.0,,,5.0,4.0,,140.0,,,,,,13.0,,1.0,,10.0,1.0,12.0,12.0,3.0,5.0,108.0,73.0,40.0,11.0,,5.0,2.0,1.0,362.0,8.0,3.0,58.0,46.0,20.0,,,,,,129.0,129.0,2.0,32.0,21.0,44.6,1.0,,,2.0,13.0,0.0,101.0,,1.0,1.0,,,6.0,,3.0,74.0,295.0,6.0,7.0,188.0,32.0,26.0,5.0,1.0,14.0,13.0,,112.0,6.0,223.0,1.0,2.0,13.0,16.0,53.0,4.0,397.0,,0.0,9.0,21.0,1.0,13.0,2.0,584.0,12.0,10.0,3.0,1.0,16.0,0.0,,,,,,,,,,,,,
2017-18,918910,2,2017-08-19 12:30:00,1,Man Utd,Away,207.0,16.0,2.0,3.0,1.0,2.0,1.0,319.0,3.0,,3.0,4.0,9.0,31.0,523.0,,1.0,13.0,19.0,11.0,7.0,2.0,1.0,1.0,,1.0,,2.0,13.0,,,1.0,,,1.0,8.0,3.0,2.0,10.0,7.0,76.0,62.0,4.0,3.0,3.0,6.0,13.0,3.0,5.0,,,5.0,6.0,8.0,1.0,9.0,,56.0,52.0,6.0,26.0,13.0,,,54.0,11.0,12.0,1.0,,2.0,1.0,1.0,174.0,3.0,,2.0,3.0,,10.0,3.0,1.0,,13.0,2.0,17.0,17.0,1.0,3.0,187.0,76.0,52.0,3.0,1.0,3.0,9.0,8.0,577.0,,1.0,80.0,86.0,35.0,,,,,,131.0,131.0,7.0,21.0,28.0,59.0,1.0,,,,13.0,0.0,164.0,,,,1.0,1.0,6.0,,3.0,126.0,510.0,10.0,12.0,216.0,33.0,26.0,25.0,5.0,20.0,15.0,2.0,172.0,5.0,405.0,1.0,,15.0,9.0,58.0,,601.0,,0.0,17.0,16.0,2.0,13.0,1.0,800.0,22.0,14.0,13.0,5.0,11.0,0.0,,,,,,,,,,1.0,,,
2017-18,918910,2,2017-08-19 12:30:00,80,Swansea,Home,168.0,16.0,2.0,6.0,4.0,1.0,1.0,153.0,4.0,,6.0,4.0,8.0,19.0,315.0,,,16.0,11.0,19.0,1.0,1.0,,,,,,,4.0,,,1.0,,,,7.0,10.0,7.0,3.0,2.0,65.0,66.0,1.0,1.0,,1.0,18.0,,13.0,,,3.0,13.0,5.0,,13.0,1.0,52.0,56.0,1.0,28.0,21.0,1.0,2.0,46.0,12.0,11.0,,,2.0,1.0,,149.0,,,,,,8.0,,1.0,,21.0,1.0,10.0,10.0,4.0,6.0,102.0,60.0,28.0,5.0,,2.0,,,381.0,3.0,3.0,68.0,45.0,23.0,,,,,,147.0,147.0,3.0,31.0,23.0,41.0,1.0,,,,18.0,0.0,90.0,2.0,2.0,4.0,,,5.0,,3.0,71.0,299.0,2.0,2.0,195.0,34.0,28.0,8.0,3.0,22.0,19.0,,110.0,5.0,233.0,2.0,,14.0,10.0,47.0,1.0,406.0,,0.0,5.0,21.0,2.0,23.0,1.0,592.0,12.0,13.0,5.0,3.0,14.0,0.0,,,,,,,,,,,,,
2017-18,918903,2,2017-08-19 15:00:00,57,Watford,Away,116.0,19.0,2.0,4.0,2.0,3.0,,153.0,4.0,1.0,4.0,11.0,6.0,32.0,265.0,2.0,1.0,22.0,16.0,17.0,10.0,2.0,,,,,,1.0,15.0,,,,,,,8.0,4.0,2.0,13.0,6.0,55.0,64.0,1.0,2.0,1.0,1.0,17.0,5.0,6.0,,1.0,5.0,14.0,3.0,,6.0,2.0,45.0,51.0,1.0,28.0,13.0,,,51.0,14.0,6.0,1.0,,1.0,1.0,,138.0,,,,,,7.0,2.0,,1.0,13.0,,18.0,18.0,2.0,7.0,71.0,70.0,38.0,8.0,,5.0,7.0,7.0,322.0,3.0,2.0,51.0,61.0,33.0,,,,,,136.0,136.0,3.0,24.0,26.0,44.2,,,,2.0,17.0,0.0,74.0,2.0,,2.0,2.0,,7.0,1.0,3.0,89.0,253.0,6.0,12.0,136.0,28.0,28.0,14.0,2.0,20.0,18.0,,124.0,7.0,222.0,,1.0,32.0,6.0,64.0,7.0,338.0,3.0,0.0,19.0,20.0,1.0,26.0,3.0,558.0,34.0,20.0,9.0,5.0,13.0,0.0,,,,,,,,,,,,,
2017-18,918903,2,2017-08-19 15:00:00,91,Bournemouth,Home,178.0,13.0,3.0,4.0,1.0,1.0,,164.0,4.0,,7.0,5.0,6.0,32.0,338.0,,,17.0,17.0,16.0,2.0,1.0,,,,,,,4.0,,,,,,,1.0,13.0,6.0,4.0,2.0,67.0,51.0,,1.0,,3.0,15.0,3.0,9.0,,,8.0,9.0,,,17.0,2.0,51.0,45.0,3.0,31.0,15.0,,,86.0,6.0,13.0,,,1.0,,,174.0,,,,,,6.0,,1.0,,15.0,,8.0,8.0,1.0,8.0,103.0,70.0,36.0,5.0,,1.0,2.0,2.0,405.0,5.0,2.0,65.0,35.0,35.0,,,,,,148.0,148.0,3.0,17.0,22.0,55.8,,,,,15.0,0.0,94.0,3.0,2.0,5.0,,,1.0,1.0,3.0,86.0,315.0,8.0,3.0,201.0,37.0,31.0,9.0,6.0,15.0,9.0,,144.0,1.0,252.0,1.0,,17.0,6.0,64.0,1.0,438.0,,0.0,6.0,11.0,,21.0,1.0,617.0,22.0,9.0,6.0,8.0,7.0,0.0,,,,,,,,,,,,,
2017-18,918904,2,2017-08-19 15:00:00,35,West Brom,Away,65.0,10.0,2.0,4.0,2.0,3.0,1.0,66.0,9.0,,,7.0,2.0,24.0,127.0,,,16.0,24.0,20.0,2.0,2.0,,1.0,,1.0,,,4.0,,,,,,2.0,6.0,11.0,9.0,5.0,3.0,29.0,37.0,,,,3.0,8.0,2.0,9.0,,,5.0,3.0,3.0,,7.0,,52.0,44.0,3.0,36.0,28.0,,,65.0,11.0,11.0,,,2.0,2.0,1.0,139.0,1.0,,1.0,1.0,,17.0,1.0,1.0,,28.0,,8.0,8.0,1.0,1.0,31.0,85.0,26.0,6.0,,3.0,2.0,1.0,200.0,5.0,2.0,36.0,47.0,20.0,,,,,,157.0,157.0,2.0,19.0,12.0,32.2,,,,,8.0,0.0,29.0,,,,2.0,,5.0,1.0,2.0,27.0,116.0,3.0,5.0,91.0,20.0,36.0,8.0,5.0,13.0,8.0,,76.0,11.0,150.0,1.0,,43.0,3.0,73.0,3.0,228.0,,1.0,8.0,9.0,,29.0,0.0,405.0,9.0,19.0,6.0,5.0,3.0,0.0,,,,,,,1.0,,,,,,
2017-18,918904,2,2017-08-19 15:00:00,90,Burnley,Home,189.0,20.0,1.0,8.0,7.0,4.0,,193.0,4.0,,6.0,12.0,21.0,40.0,374.0,,,18.0,20.0,24.0,11.0,1.0,,,,1.0,,,11.0,,,,,,2.0,4.0,5.0,3.0,11.0,9.0,78.0,40.0,2.0,2.0,,2.0,9.0,5.0,6.0,,,5.0,10.0,18.0,,9.0,,44.0,52.0,2.0,33.0,24.0,,1.0,87.0,11.0,11.0,,,2.0,1.0,1.0,175.0,,,,,,9.0,,1.0,,24.0,,7.0,7.0,,6.0,98.0,88.0,51.0,5.0,,11.0,1.0,,447.0,2.0,1.0,71.0,78.0,43.0,,,,,,151.0,151.0,1.0,14.0,18.0,67.8,,,,,9.0,0.0,120.0,,,,,,15.0,,2.0,98.0,358.0,3.0,12.0,213.0,35.0,33.0,9.0,4.0,33.0,29.0,,147.0,14.0,291.0,1.0,,36.0,22.0,87.0,1.0,471.0,,0.0,20.0,9.0,,22.0,1.0,665.0,20.0,14.0,9.0,6.0,8.0,0.0,,,,,,,,,,,,,
2017-18,918906,2,2017-08-19 15:00:00,13,Leicester,Home,198.0,17.0,1.0,4.0,3.0,3.0,1.0,138.0,1.0,,6.0,4.0,7.0,28.0,332.0,1.0,,13.0,16.0,17.0,6.0,1.0,,,,1.0,,,8.0,,,,,,3.0,4.0,1.0,4.0,7.0,7.0,72.0,60.0,1.0,1.0,1.0,3.0,9.0,6.0,5.0,,1.0,6.0,9.0,3.0,1.0,5.0,1.0,39.0,46.0,3.0,16.0,9.0,,,49.0,8.0,10.0,1.0,,4.0,2.0,1.0,155.0,1.0,1.0,1.0,,1.0,5.0,1.0,1.0,1.0,9.0,,6.0,6.0,,6.0,93.0,82.0,41.0,2.0,,3.0,5.0,4.0,409.0,3.0,,68.0,65.0,26.0,,,,,,141.0,141.0,5.0,22.0,24.0,45.2,,,,,9.0,0.0,107.0,,2.0,2.0,,,4.0,2.0,2.0,55.0,322.0,4.0,8.0,217.0,34.0,16.0,14.0,5.0,19.0,14.0,,92.0,10.0,229.0,1.0,,21.0,8.0,63.0,1.0,427.0,1.0,0.0,14.0,11.0,1.0,17.0,1.0,593.0,21.0,15.0,8.0,6.0,9.0,0.0,,,,,,,,,,,,,
2017-18,918906,2,2017-08-19 15:00:00,36,Brighton,Away,271.0,19.0,,2.0,2.0,4.0,,166.0,4.0,1.0,6.0,5.0,11.0,53.0,435.0,,,20.0,17.0,16.0,2.0,,,,,,,,5.0,,,,,,,5.0,7.0,7.0,1.0,4.0,95.0,57.0,1.0,1.0,,2.0,10.0,3.0,8.0,,,2.0,11.0,4.0,,7.0,2.0,46.0,39.0,2.0,20.0,12.0,1.0,1.0,67.0,10.0,7.0,,,1.0,,,187.0,,,,,,9.0,,2.0,,12.0,,9.0,9.0,2.0,6.0,118.0,83.0,46.0,6.0,,,2.0,2.0,503.0,6.0,1.0,73.0,62.0,23.0,,,,,,142.0,142.0,,26.0,21.0,54.8,,,,,10.0,0.0,126.0,1.0,1.0,2.0,,,,,2.0,71.0,422.0,3.0,3.0,298.0,39.0,20.0,9.0,2.0,17.0,15.0,,109.0,9.0,245.0,2.0,1.0,22.0,13.0,94.0,2.0,526.0,,0.0,5.0,11.0,,22.0,0.0,688.0,9.0,20.0,5.0,2.0,6.0,0.0,,,,,,,,,,,,,
2017-18,918907,2,2017-08-19 15:00:00,14,Liverpool,Home,254.0,21.0,2.0,7.0,5.0,1.0,,356.0,5.0,,4.0,7.0,9.0,34.0,603.0,,,22.0,13.0,20.0,14.0,,,1.0,,2.0,,,18.0,,,,,,1.0,6.0,3.0,1.0,13.0,10.0,85.0,70.0,2.0,2.0,1.0,,17.0,5.0,10.0,,,4.0,13.0,6.0,,17.0,,56.0,67.0,,11.0,7.0,,,95.0,12.0,13.0,1.0,,4.0,1.0,2.0,222.0,,,,,,5.0,1.0,1.0,,7.0,,6.0,6.0,1.0,4.0,211.0,92.0,64.0,2.0,,3.0,11.0,13.0,690.0,1.0,1.0,157.0,63.0,43.0,,,,,,165.0,165.0,3.0,27.0,35.0,72.4,,,,,17.0,0.0,194.0,1.0,,1.0,,,5.0,,3.0,146.0,583.0,4.0,14.0,268.0,43.0,11.0,17.0,2.0,22.0,20.0,,216.0,7.0,466.0,1.0,,15.0,11.0,58.0,2.0,712.0,1.0,0.0,23.0,24.0,2.0,23.0,1.0,908.0,39.0,16.0,13.0,4.0,16.0,0.0,,,,,,,,,,,,,
2017-18,918907,2,2017-08-19 15:00:00,31,Crystal Palace,Away,86.0,21.0,,1.0,1.0,3.0,1.0,96.0,3.0,2.0,2.0,14.0,8.0,38.0,181.0,1.0,,14.0,20.0,13.0,2.0,1.0,1.0,,,1.0,,,2.0,,,,,,1.0,5.0,13.0,10.0,3.0,1.0,46.0,70.0,1.0,1.0,,2.0,15.0,1.0,13.0,,,2.0,5.0,,,18.0,6.0,67.0,56.0,2.0,26.0,10.0,1.0,,64.0,13.0,12.0,,,2.0,1.0,1.0,134.0,,,,,,10.0,,3.0,,10.0,,29.0,29.0,4.0,2.0,49.0,81.0,33.0,4.0,,2.0,1.0,1.0,239.0,5.0,,26.0,40.0,20.0,,,,,,143.0,143.0,1.0,33.0,19.0,27.6,,,,,15.0,0.0,44.0,6.0,6.0,12.0,1.0,1.0,2.0,,3.0,57.0,168.0,11.0,3.0,105.0,30.0,26.0,16.0,,6.0,6.0,1.0,101.0,13.0,174.0,3.0,2.0,45.0,10.0,89.0,4.0,273.0,1.0,0.0,4.0,21.0,,20.0,3.0,483.0,9.0,12.0,10.0,2.0,11.0,0.0,,,,,,,,,,,,,
2017-18,919210,2,2017-08-19 15:00:00,20,Southampton,Home,198.0,14.0,3.0,4.0,1.0,3.0,,293.0,7.0,,1.0,2.0,24.0,16.0,487.0,,,13.0,25.0,16.0,10.0,,,,,,,,12.0,2.0,,1.0,,,,9.0,13.0,3.0,7.0,7.0,80.0,61.0,,,2.0,2.0,12.0,3.0,6.0,,,7.0,14.0,7.0,,9.0,2.0,61.0,39.0,2.0,19.0,9.0,,1.0,55.0,18.0,10.0,1.0,,2.0,,,179.0,1.0,,1.0,1.0,,8.0,1.0,,,9.0,2.0,8.0,8.0,1.0,1.0,146.0,62.0,44.0,2.0,1.0,5.0,6.0,5.0,545.0,2.0,,70.0,69.0,49.0,,,,,2.0,129.0,129.0,4.0,20.0,32.0,66.1,1.0,,,,12.0,0.0,164.0,5.0,1.0,6.0,,,6.0,,3.0,143.0,470.0,6.0,11.0,215.0,28.0,19.0,6.0,5.0,26.0,21.0,,193.0,7.0,380.0,,,12.0,26.0,43.0,1.0,569.0,,0.0,14.0,10.0,,16.0,1.0,725.0,26.0,9.0,3.0,7.0,7.0,0.0,,,,,,,,,,,,,
2017-18,919210,2,2017-08-19 15:00:00,21,West Ham,Away,98.0,12.0,2.0,10.0,8.0,3.0,3.0,104.0,6.0,,,5.0,3.0,34.0,192.0,,1.0,11.0,16.0,25.0,6.0,6.0,,,,,,,9.0,,,,,,5.0,5.0,7.0,7.0,13.0,3.0,46.0,44.0,,,2.0,1.0,13.0,2.0,3.0,,2.0,2.0,4.0,8.0,,8.0,1.0,39.0,61.0,1.0,38.0,21.0,,,64.0,10.0,18.0,2.0,,1.0,4.0,,118.0,,,,,,12.0,2.0,,,21.0,1.0,12.0,12.0,2.0,,61.0,73.0,36.0,7.0,,5.0,7.0,8.0,250.0,3.0,1.0,34.0,35.0,26.0,2.0,2.0,2.0,,,120.0,120.0,,15.0,20.0,33.9,,,,2.0,13.0,0.0,62.0,1.0,1.0,2.0,1.0,,6.0,,3.0,42.0,169.0,5.0,12.0,113.0,23.0,38.0,8.0,2.0,18.0,16.0,,93.0,11.0,192.0,,,31.0,3.0,79.0,,287.0,,1.0,16.0,12.0,1.0,13.0,1.0,455.0,14.0,4.0,6.0,2.0,9.0,0.0,,,,,,,,,,,,,
