season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attObxdLeft,attObxdRight,attOneOnOne,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,fiftyFifty,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperGoals,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFiftyFifty,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,winningGoal,wonContest,wonCorners,wonTackle,yellowCard,attLgCentre,attPenMiss,attPenPost,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,attPenTarget,attOboxOwnGoal,attLgLeft,attLgRight
2020-21,2128549,27,2021-03-08 18:00:00,11,Everton,Away,187.0,17.0,,1.0,1.0,2.0,,112.0,5.0,,5.0,3.0,4.0,26.0,298.0,,,12.0,15.0,12.0,5.0,,1.0,,,,,,1.0,1.0,,,,5.0,,,,,,8.0,12.0,8.0,2.0,5.0,57.0,47.0,,,,2.0,13.0,2.0,16.0,,,3.0,5.0,3.0,,15.0,4.0,61.0,38.0,2.0,11.0,4.0,,,33.0,34.0,12.0,10.0,,,1.0,,1.0,122.0,,,,,,,6.0,,,,4.0,,9.0,9.0,1.0,,5.0,90.0,57.0,24.0,7.0,,3.0,2.0,1.0,347.0,4.0,2.0,1.0,54.0,46.0,11.0,1.0,1.0,1.0,,,117.0,117.0,3.0,21.0,16.0,34.5,,,,1.0,13.0,0.0,100.0,6.0,2.0,8.0,,,,4.0,,,3.0,14.0,53.0,282.0,8.0,5.0,205.0,30.0,11.0,9.0,3.0,11.0,8.0,,82.0,6.0,175.0,,,15.0,4.0,56.0,,369.0,,0.0,7.0,10.0,1.0,15.0,3.0,521.0,8.0,13.0,,6.0,3.0,5.0,0.0,,,,,,,,,,,,
2020-21,2128549,27,2021-03-08 18:00:00,8,Chelsea,Home,376.0,9.0,2.0,3.0,1.0,1.0,,262.0,5.0,1.0,6.0,3.0,14.0,20.0,635.0,,3.0,20.0,12.0,15.0,12.0,2.0,3.0,,,,,1.0,1.0,,,,,13.0,1.0,,,,1.0,3.0,2.0,5.0,11.0,8.0,127.0,56.0,3.0,4.0,1.0,,15.0,4.0,6.0,,1.0,7.0,5.0,,,5.0,1.0,38.0,61.0,,11.0,5.0,,,33.0,53.0,11.0,12.0,,,3.0,1.0,1.0,221.0,,,,,,,6.0,,,1.0,5.0,,8.0,8.0,,,6.0,181.0,68.0,51.0,3.0,1.0,4.0,10.0,9.0,695.0,2.0,1.0,,85.0,86.0,23.0,,,,,1.0,112.0,112.0,4.0,25.0,19.0,65.5,,,,,15.0,0.0,184.0,,1.0,1.0,,2.0,,6.0,,,3.0,19.0,96.0,619.0,5.0,14.0,401.0,28.0,11.0,21.0,5.0,11.0,6.0,,130.0,3.0,323.0,,1.0,12.0,14.0,44.0,1.0,713.0,1.0,0.0,19.0,18.0,4.0,20.0,0.0,882.0,22.0,14.0,,16.0,7.0,9.0,0.0,,,,,,,,,,,,
2020-21,2128555,27,2021-03-08 20:00:00,2,Leeds,Away,258.0,32.0,1.0,5.0,4.0,2.0,,188.0,6.0,,8.0,2.0,4.0,33.0,441.0,1.0,1.0,22.0,17.0,15.0,11.0,1.0,2.0,,,,,,,,,,,15.0,,,,,,8.0,8.0,8.0,11.0,6.0,77.0,63.0,2.0,2.0,,2.0,15.0,5.0,4.0,,1.0,6.0,7.0,7.0,,8.0,2.0,44.0,49.0,2.0,11.0,6.0,,,28.0,51.0,9.0,9.0,,,,,,154.0,,,,,,,6.0,,1.0,,6.0,,10.0,10.0,2.0,,8.0,152.0,62.0,40.0,6.0,,7.0,5.0,2.0,509.0,5.0,3.0,,60.0,67.0,29.0,,1.0,1.0,1.0,,146.0,146.0,3.0,21.0,30.0,65.3,,,,1.0,15.0,0.0,145.0,1.0,2.0,3.0,,,,10.0,2.0,,3.0,15.0,76.0,423.0,7.0,12.0,280.0,50.0,11.0,12.0,6.0,20.0,14.0,,114.0,6.0,268.0,1.0,,11.0,6.0,55.0,1.0,528.0,1.0,0.0,17.0,19.0,1.0,23.0,1.0,721.0,24.0,25.0,,6.0,6.0,11.0,0.0,,,,,,,,,,,,
2020-21,2128555,27,2021-03-08 20:00:00,21,West Ham,Home,109.0,10.0,2.0,5.0,3.0,2.0,1.0,86.0,7.0,,4.0,2.0,4.0,13.0,190.0,,,12.0,15.0,17.0,6.0,2.0,3.0,,,,,,1.0,,,,,7.0,,1.0,,,4.0,7.0,11.0,6.0,8.0,8.0,32.0,68.0,2.0,2.0,2.0,,17.0,5.0,6.0,,,6.0,4.0,3.0,1.0,11.0,1.0,49.0,44.0,,17.0,10.0,,,28.0,40.0,9.0,9.0,,,5.0,2.0,1.0,140.0,1.0,1.0,1.0,,1.0,,15.0,,,,10.0,2.0,18.0,18.0,2.0,,4.0,49.0,56.0,26.0,6.0,1.0,5.0,4.0,5.0,254.0,5.0,2.0,,44.0,35.0,20.0,,,,,1.0,136.0,136.0,9.0,36.0,19.0,34.7,1.0,,,,17.0,0.0,55.0,2.0,,2.0,,,,6.0,1.0,,2.0,13.0,39.0,177.0,8.0,9.0,132.0,27.0,17.0,12.0,6.0,15.0,9.0,,77.0,6.0,159.0,,,15.0,5.0,48.0,1.0,276.0,,0.0,16.0,14.0,,14.0,1.0,458.0,20.0,16.0,,4.0,6.0,8.0,0.0,,,,,,,,,1.0,,,
2020-21,2128563,28,2021-03-12 20:00:00,4,Newcastle,Home,119.0,24.0,1.0,8.0,7.0,1.0,,171.0,6.0,,1.0,5.0,4.0,30.0,282.0,,,16.0,29.0,23.0,9.0,1.0,1.0,,,,,,,1.0,,,,11.0,,1.0,,,,2.0,8.0,8.0,9.0,3.0,59.0,66.0,2.0,1.0,1.0,2.0,19.0,5.0,10.0,,,2.0,12.0,12.0,1.0,10.0,,64.0,63.0,2.0,18.0,8.0,,,25.0,55.0,10.0,9.0,,,2.0,1.0,,165.0,1.0,,1.0,1.0,,,9.0,1.0,,1.0,8.0,1.0,10.0,10.0,1.0,,1.0,97.0,71.0,34.0,2.0,,4.0,7.0,3.0,365.0,5.0,,1.0,70.0,60.0,39.0,,,,,,164.0,164.0,3.0,23.0,33.0,49.2,1.0,,1.0,,19.0,0.0,71.0,3.0,3.0,6.0,,1.0,,4.0,,,3.0,15.0,90.0,264.0,10.0,11.0,147.0,50.0,18.0,17.0,2.0,27.0,25.0,,137.0,3.0,272.0,,,20.0,4.0,69.0,,392.0,,0.0,12.0,20.0,1.0,23.0,2.0,595.0,23.0,12.0,,11.0,2.0,12.0,0.0,,,,,,,,,,,,
2020-21,2128563,28,2021-03-12 20:00:00,7,Aston Villa,Away,129.0,25.0,,3.0,3.0,,1.0,186.0,1.0,1.0,3.0,6.0,5.0,29.0,312.0,,,28.0,23.0,29.0,11.0,2.0,,1.0,,,,,,,,,,13.0,,,,,2.0,3.0,9.0,3.0,7.0,8.0,67.0,75.0,2.0,2.0,,1.0,20.0,5.0,11.0,,,2.0,9.0,8.0,,18.0,2.0,63.0,64.0,1.0,30.0,19.0,,,25.0,50.0,10.0,9.0,,,3.0,2.0,,162.0,,,,,,,5.0,,,1.0,19.0,,11.0,11.0,,,3.0,95.0,69.0,30.0,2.0,,4.0,9.0,6.0,389.0,4.0,3.0,,88.0,42.0,23.0,,,,,,158.0,158.0,4.0,30.0,31.0,50.8,,2.0,,,20.0,0.0,87.0,1.0,1.0,3.0,,1.0,1.0,4.0,,,3.0,10.0,98.0,303.0,8.0,13.0,159.0,42.0,30.0,12.0,,19.0,19.0,1.0,132.0,5.0,271.0,,1.0,21.0,6.0,69.0,4.0,411.0,1.0,0.0,15.0,16.0,,30.0,3.0,635.0,22.0,14.0,,10.0,2.0,7.0,0.0,1.0,,,,,,,,,,,
2020-21,2128560,28,2021-03-13 12:30:00,2,Leeds,Home,160.0,17.0,2.0,3.0,1.0,2.0,,84.0,7.0,,16.0,3.0,12.0,18.0,241.0,1.0,,20.0,10.0,7.0,4.0,1.0,3.0,,,,,,,,,,,4.0,,,,,,14.0,9.0,6.0,4.0,3.0,62.0,72.0,,,,,24.0,3.0,11.0,,,8.0,8.0,5.0,,10.0,3.0,54.0,37.0,,14.0,6.0,,,45.0,40.0,16.0,6.0,,,1.0,1.0,,133.0,,,,,,,8.0,,1.0,,6.0,1.0,19.0,19.0,1.0,,16.0,71.0,53.0,29.0,5.0,,,5.0,4.0,313.0,5.0,,,34.0,44.0,24.0,,,,,,152.0,152.0,6.0,25.0,24.0,37.7,,,,,24.0,0.0,64.0,6.0,2.0,8.0,,,,,1.0,,3.0,17.0,48.0,225.0,11.0,5.0,193.0,45.0,14.0,18.0,8.0,22.0,14.0,,80.0,4.0,159.0,1.0,,10.0,15.0,45.0,5.0,330.0,1.0,0.0,7.0,13.0,,21.0,3.0,545.0,14.0,21.0,,11.0,8.0,6.0,0.0,,,,,,,,,,,,
2020-21,2128560,28,2021-03-13 12:30:00,8,Chelsea,Away,221.0,19.0,2.0,5.0,3.0,,,276.0,4.0,,4.0,2.0,22.0,25.0,492.0,,,19.0,7.0,10.0,14.0,,,,,,,,,,,,,15.0,,,,,,2.0,4.0,3.0,9.0,6.0,113.0,70.0,,,,4.0,20.0,5.0,11.0,,,5.0,8.0,1.0,,4.0,2.0,37.0,54.0,4.0,20.0,11.0,,,45.0,64.0,6.0,16.0,,,1.0,1.0,,213.0,,,,,,,4.0,,,,11.0,1.0,14.0,14.0,,,4.0,127.0,54.0,37.0,8.0,,2.0,12.0,8.0,563.0,3.0,1.0,,96.0,80.0,29.0,,,,,,144.0,144.0,4.0,28.0,34.0,62.3,,,,,20.0,0.0,135.0,2.0,2.0,4.0,,1.0,,2.0,,,3.0,28.0,141.0,470.0,9.0,14.0,244.0,42.0,20.0,20.0,5.0,15.0,10.0,,188.0,2.0,359.0,,,7.0,25.0,49.0,3.0,588.0,,0.0,15.0,17.0,1.0,20.0,0.0,797.0,27.0,20.0,,11.0,5.0,12.0,0.0,,,,,,,,,,,,
2020-21,2128557,28,2021-03-13 15:00:00,31,Crystal Palace,Home,117.0,7.0,1.0,3.0,2.0,1.0,1.0,104.0,5.0,,7.0,4.0,6.0,13.0,218.0,,,23.0,27.0,29.0,2.0,,,,,,,,,,,,,5.0,1.0,,,,,7.0,8.0,4.0,3.0,3.0,40.0,49.0,,1.0,1.0,2.0,18.0,1.0,9.0,,1.0,3.0,2.0,,,11.0,,70.0,71.0,2.0,32.0,16.0,,,,36.0,16.0,14.0,,,4.0,2.0,,141.0,,,,,,,10.0,,2.0,1.0,16.0,,4.0,4.0,,,8.0,71.0,62.0,26.0,2.0,1.0,,2.0,4.0,297.0,5.0,3.0,,45.0,33.0,21.0,,,,,1.0,160.0,160.0,1.0,27.0,9.0,44.3,,,,1.0,18.0,0.0,72.0,1.0,,1.0,,3.0,,1.0,,,2.0,,44.0,204.0,8.0,2.0,150.0,26.0,32.0,19.0,3.0,7.0,4.0,,87.0,8.0,181.0,2.0,,20.0,7.0,49.0,1.0,324.0,,0.0,6.0,17.0,,32.0,3.0,527.0,14.0,17.0,,11.0,3.0,13.0,0.0,,,,,,,,,,,,
2020-21,2128557,28,2021-03-13 15:00:00,35,West Brom,Away,126.0,23.0,1.0,6.0,5.0,1.0,,187.0,1.0,,8.0,2.0,9.0,21.0,307.0,,,22.0,29.0,27.0,8.0,1.0,1.0,,,,,,1.0,,,,,6.0,,,,,3.0,5.0,3.0,3.0,8.0,4.0,60.0,55.0,,,,,20.0,5.0,11.0,,,2.0,16.0,1.0,,8.0,1.0,71.0,70.0,,20.0,7.0,,,,70.0,15.0,15.0,,,3.0,2.0,1.0,155.0,,,,,,,1.0,,,1.0,7.0,,8.0,8.0,2.0,,8.0,95.0,63.0,33.0,3.0,,6.0,3.0,1.0,379.0,1.0,2.0,,75.0,60.0,44.0,1.0,1.0,1.0,,,158.0,158.0,5.0,17.0,24.0,55.7,,,,1.0,20.0,0.0,87.0,1.0,2.0,3.0,,1.0,,6.0,,,2.0,,77.0,298.0,10.0,9.0,145.0,45.0,20.0,18.0,2.0,21.0,19.0,,127.0,4.0,273.0,,,14.0,9.0,54.0,1.0,397.0,,0.0,12.0,19.0,,31.0,1.0,614.0,24.0,24.0,,9.0,2.0,14.0,0.0,,,,,,,,,,,,
2020-21,2128558,28,2021-03-13 17:30:00,11,Everton,Home,233.0,27.0,2.0,9.0,7.0,1.0,2.0,220.0,4.0,,7.0,3.0,7.0,39.0,444.0,,1.0,23.0,19.0,19.0,9.0,3.0,2.0,,,,,,,,,,,9.0,,,,,3.0,4.0,7.0,7.0,9.0,5.0,88.0,69.0,3.0,2.0,1.0,1.0,13.0,5.0,11.0,,,7.0,12.0,10.0,,3.0,1.0,43.0,38.0,1.0,12.0,8.0,,,,65.0,9.0,6.0,1.0,,3.0,3.0,,182.0,1.0,,1.0,1.0,,,7.0,1.0,1.0,1.0,8.0,,7.0,7.0,,,7.0,135.0,87.0,57.0,4.0,,5.0,8.0,4.0,531.0,3.0,2.0,,84.0,74.0,37.0,,,,,,158.0,158.0,1.0,34.0,26.0,65.5,,,,,13.0,0.0,142.0,3.0,,3.0,,1.0,,5.0,,,3.0,,113.0,431.0,2.0,13.0,261.0,46.0,12.0,8.0,7.0,32.0,25.0,,159.0,6.0,318.0,1.0,,17.0,8.0,69.0,2.0,547.0,,0.0,14.0,8.0,1.0,26.0,0.0,721.0,22.0,19.0,,5.0,7.0,4.0,0.0,,,,,,,,,,,,
2020-21,2128558,28,2021-03-13 17:30:00,90,Burnley,Away,82.0,13.0,2.0,3.0,1.0,2.0,,119.0,1.0,2.0,4.0,9.0,5.0,29.0,198.0,,,17.0,19.0,19.0,7.0,2.0,2.0,,,1.0,,,1.0,,,,1.0,10.0,,1.0,1.0,,1.0,3.0,9.0,5.0,7.0,7.0,49.0,59.0,,1.0,,3.0,11.0,3.0,5.0,,,4.0,4.0,3.0,,7.0,3.0,38.0,43.0,3.0,28.0,16.0,,,,62.0,6.0,8.0,1.0,,3.0,2.0,1.0,144.0,1.0,,,1.0,,,9.0,2.0,1.0,,16.0,2.0,13.0,13.0,,,4.0,45.0,75.0,30.0,7.0,1.0,3.0,7.0,5.0,270.0,5.0,2.0,,53.0,44.0,32.0,,,,,,138.0,138.0,3.0,22.0,24.0,34.5,2.0,,,,11.0,0.0,53.0,1.0,2.0,3.0,,2.0,,6.0,,,2.0,,59.0,190.0,8.0,10.0,96.0,32.0,28.0,12.0,4.0,13.0,9.0,,111.0,8.0,208.0,1.0,2.0,32.0,6.0,74.0,1.0,291.0,,0.0,14.0,6.0,,24.0,4.0,480.0,20.0,17.0,,11.0,4.0,4.0,0.0,,,,,,,,,,,,
2020-21,2128559,28,2021-03-13 20:00:00,43,Man City,Away,260.0,21.0,,2.0,2.0,,1.0,191.0,2.0,,6.0,4.0,8.0,34.0,449.0,,1.0,18.0,10.0,8.0,3.0,,1.0,,,,,,,,,,,5.0,1.0,,,,1.0,11.0,3.0,,7.0,1.0,111.0,63.0,2.0,1.0,3.0,1.0,16.0,,12.0,,,2.0,6.0,1.0,1.0,16.0,,56.0,56.0,1.0,15.0,6.0,,,32.0,38.0,13.0,13.0,2.0,,2.0,1.0,,147.0,1.0,1.0,1.0,,1.0,,3.0,1.0,2.0,1.0,6.0,,6.0,6.0,1.0,,6.0,131.0,62.0,44.0,4.0,,,4.0,7.0,512.0,3.0,1.0,,57.0,66.0,16.0,,,,,1.0,130.0,130.0,7.0,25.0,25.0,53.9,,,,1.0,16.0,0.0,140.0,,,,,,,1.0,,,2.0,15.0,69.0,433.0,10.0,4.0,283.0,30.0,15.0,21.0,2.0,10.0,8.0,,100.0,1.0,256.0,2.0,,20.0,8.0,59.0,3.0,529.0,,0.0,8.0,20.0,1.0,19.0,0.0,724.0,24.0,15.0,,15.0,2.0,10.0,0.0,,,,,,,,,,,,
2020-21,2128559,28,2021-03-13 20:00:00,54,Fulham,Home,241.0,25.0,1.0,3.0,2.0,2.0,,119.0,4.0,,5.0,3.0,2.0,29.0,357.0,,1.0,17.0,8.0,10.0,3.0,,,,,,,,,,,,,3.0,,,,,,9.0,7.0,1.0,3.0,,79.0,60.0,,,,,18.0,3.0,15.0,,,4.0,8.0,3.0,,8.0,1.0,56.0,56.0,,7.0,5.0,1.0,,32.0,38.0,14.0,12.0,,,3.0,2.0,,150.0,,,,,,,5.0,,,1.0,5.0,,8.0,8.0,2.0,,5.0,109.0,54.0,34.0,2.0,,,3.0,,421.0,,,,56.0,34.0,25.0,1.0,1.0,1.0,,,148.0,148.0,6.0,26.0,22.0,46.1,,,,1.0,18.0,0.0,106.0,4.0,,4.0,,,,,1.0,,3.0,17.0,59.0,338.0,7.0,3.0,279.0,54.0,7.0,24.0,4.0,17.0,13.0,,88.0,4.0,182.0,,,10.0,2.0,61.0,1.0,444.0,,0.0,3.0,22.0,1.0,23.0,0.0,632.0,15.0,20.0,,12.0,4.0,7.0,0.0,,,,,,,,,,,,
2020-21,2128564,28,2021-03-14 12:00:00,20,Southampton,Home,203.0,12.0,,3.0,3.0,4.0,,192.0,7.0,,4.0,7.0,3.0,29.0,392.0,,,18.0,19.0,17.0,4.0,,2.0,,,,,,1.0,,,,,6.0,,,,,,5.0,5.0,3.0,5.0,4.0,73.0,58.0,,,1.0,1.0,17.0,4.0,5.0,,,4.0,7.0,8.0,,16.0,2.0,59.0,45.0,1.0,18.0,12.0,,,,48.0,11.0,10.0,1.0,,2.0,1.0,1.0,175.0,,,,,,,10.0,,1.0,,12.0,,11.0,11.0,2.0,,4.0,118.0,63.0,36.0,5.0,,1.0,3.0,4.0,468.0,2.0,1.0,,65.0,55.0,29.0,,,,,,169.0,169.0,2.0,36.0,14.0,59.4,,,,,17.0,0.0,126.0,3.0,1.0,4.0,,1.0,,1.0,,,3.0,,82.0,374.0,8.0,4.0,251.0,28.0,18.0,13.0,4.0,20.0,16.0,,111.0,9.0,261.0,1.0,,27.0,4.0,69.0,1.0,492.0,,0.0,9.0,13.0,,23.0,0.0,690.0,26.0,21.0,,5.0,4.0,9.0,0.0,,,,,,,,,,,,
2020-21,2128564,28,2021-03-14 12:00:00,36,Brighton,Away,97.0,21.0,2.0,2.0,,4.0,,131.0,3.0,1.0,4.0,9.0,2.0,31.0,226.0,,,22.0,17.0,19.0,2.0,1.0,1.0,,,,,,1.0,,,,,5.0,,,,,,6.0,5.0,4.0,5.0,3.0,49.0,63.0,2.0,1.0,1.0,3.0,15.0,2.0,5.0,,,5.0,8.0,3.0,1.0,8.0,1.0,45.0,59.0,3.0,22.0,11.0,,,,68.0,10.0,11.0,,,3.0,2.0,1.0,155.0,2.0,1.0,2.0,1.0,1.0,,4.0,1.0,1.0,,11.0,,11.0,11.0,,,4.0,69.0,62.0,31.0,4.0,1.0,,5.0,6.0,312.0,3.0,1.0,,60.0,42.0,33.0,,,,,,164.0,164.0,10.0,14.0,30.0,40.6,,,,,15.0,0.0,57.0,3.0,,3.0,,,,,,,3.0,,62.0,213.0,6.0,5.0,117.0,36.0,22.0,10.0,5.0,18.0,13.0,,121.0,8.0,231.0,1.0,1.0,31.0,4.0,64.0,1.0,330.0,1.0,0.0,8.0,24.0,,29.0,0.0,535.0,14.0,22.0,,5.0,5.0,9.0,0.0,,,,,,,,,,,,
2020-21,2128561,28,2021-03-14 14:00:00,13,Leicester,Home,372.0,19.0,3.0,3.0,2.0,1.0,1.0,299.0,,,3.0,,7.0,28.0,668.0,1.0,1.0,21.0,9.0,9.0,10.0,2.0,3.0,2.0,,,,,,,,,,16.0,,,,,,5.0,1.0,,14.0,5.0,125.0,61.0,6.0,6.0,2.0,1.0,23.0,5.0,8.0,,,9.0,3.0,3.0,,8.0,,41.0,50.0,1.0,10.0,6.0,,,28.0,72.0,10.0,9.0,4.0,,3.0,3.0,,188.0,4.0,,2.0,4.0,,2.0,,4.0,,,6.0,1.0,10.0,10.0,,,3.0,219.0,78.0,52.0,1.0,,3.0,13.0,10.0,740.0,,,,62.0,105.0,31.0,,,,,,124.0,124.0,5.0,26.0,27.0,71.7,,,,,23.0,0.0,218.0,,,,,,2.0,4.0,1.0,,2.0,9.0,104.0,658.0,14.0,16.0,390.0,40.0,10.0,19.0,8.0,15.0,9.0,4.0,151.0,2.0,375.0,,,6.0,7.0,52.0,2.0,750.0,1.0,0.0,19.0,19.0,2.0,22.0,0.0,928.0,25.0,13.0,,13.0,9.0,12.0,0.0,,,,,,,,,,,,
2020-21,2128561,28,2021-03-14 14:00:00,49,Sheff Utd,Away,130.0,12.0,,2.0,2.0,1.0,,79.0,5.0,,5.0,2.0,2.0,17.0,207.0,1.0,,15.0,9.0,9.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,7.0,15.0,5.0,1.0,,54.0,45.0,,,,1.0,23.0,,13.0,1.0,,1.0,2.0,2.0,,12.0,4.0,50.0,41.0,1.0,20.0,9.0,,1.0,28.0,38.0,9.0,10.0,,,3.0,2.0,,116.0,,,,,,,8.0,,1.0,,9.0,,18.0,18.0,4.0,,5.0,71.0,51.0,17.0,9.0,,1.0,,,265.0,6.0,1.0,1.0,60.0,29.0,16.0,,,,,,121.0,121.0,2.0,22.0,14.0,28.3,,,,,23.0,0.0,50.0,6.0,,5.0,,1.0,,1.0,,,2.0,19.0,38.0,189.0,8.0,1.0,152.0,37.0,20.0,15.0,1.0,7.0,6.0,,74.0,3.0,146.0,1.0,,7.0,2.0,49.0,,291.0,1.0,0.0,1.0,14.0,,15.0,2.0,457.0,3.0,12.0,,8.0,1.0,7.0,0.0,,,,,,,,,,,,
2020-21,2128556,28,2021-03-14 16:30:00,3,Arsenal,Home,212.0,19.0,,2.0,2.0,,,239.0,,,7.0,4.0,5.0,28.0,449.0,2.0,,10.0,23.0,11.0,10.0,,,,,,,,,,1.0,,,12.0,1.0,1.0,,1.0,,7.0,4.0,2.0,6.0,7.0,105.0,64.0,1.0,1.0,1.0,1.0,23.0,2.0,12.0,,1.0,6.0,19.0,2.0,,9.0,,65.0,53.0,1.0,8.0,2.0,,,23.0,60.0,12.0,13.0,1.0,,4.0,1.0,,168.0,1.0,,1.0,1.0,,,1.0,1.0,,,2.0,2.0,11.0,11.0,1.0,,7.0,116.0,62.0,44.0,3.0,1.0,7.0,4.0,3.0,500.0,1.0,1.0,,84.0,82.0,35.0,,,,,1.0,128.0,128.0,5.0,20.0,31.0,52.6,2.0,,3.0,1.0,23.0,0.0,130.0,2.0,,2.0,,,,8.0,1.0,,3.0,17.0,136.0,434.0,5.0,11.0,228.0,31.0,8.0,18.0,4.0,26.0,22.0,,172.0,2.0,317.0,,,17.0,5.0,54.0,,519.0,2.0,0.0,13.0,20.0,,13.0,1.0,697.0,25.0,12.0,,9.0,6.0,11.0,0.0,,,,,,,,,,,,
2020-21,2128556,28,2021-03-14 16:30:00,6,Spurs,Away,255.0,20.0,1.0,2.0,1.0,1.0,,143.0,4.0,2.0,5.0,7.0,3.0,35.0,396.0,,,18.0,11.0,23.0,1.0,1.0,1.0,,,1.0,1.0,,2.0,,,,,2.0,,,,1.0,1.0,5.0,6.0,7.0,4.0,2.0,71.0,49.0,,,,4.0,20.0,1.0,9.0,,,3.0,5.0,3.0,,10.0,1.0,53.0,65.0,4.0,24.0,12.0,,,23.0,34.0,14.0,12.0,,,3.0,,2.0,139.0,1.0,,1.0,1.0,,,6.0,1.0,,1.0,12.0,1.0,6.0,6.0,,,5.0,138.0,64.0,39.0,6.0,,,3.0,3.0,462.0,2.0,1.0,,43.0,53.0,15.0,1.0,1.0,1.0,,,127.0,127.0,2.0,27.0,13.0,47.4,1.0,3.0,,,20.0,0.0,134.0,,1.0,1.0,1.0,,,2.0,1.0,,3.0,6.0,46.0,381.0,14.0,3.0,289.0,41.0,24.0,22.0,3.0,11.0,8.0,,72.0,5.0,204.0,,2.0,24.0,4.0,68.0,1.0,482.0,,1.0,6.0,18.0,,21.0,2.0,662.0,9.0,7.0,,12.0,3.0,13.0,0.0,,,,,,,,,,,,
2020-21,2128562,28,2021-03-14 19:15:00,1,Man Utd,Home,221.0,24.0,1.0,2.0,1.0,,,398.0,7.0,1.0,3.0,1.0,3.0,18.0,617.0,1.0,,11.0,18.0,10.0,14.0,1.0,1.0,1.0,,,,,,,,,,14.0,,,1.0,,,6.0,6.0,1.0,9.0,6.0,104.0,57.0,2.0,2.0,,1.0,8.0,7.0,7.0,,,6.0,7.0,4.0,,6.0,,50.0,33.0,1.0,14.0,6.0,,,26.0,63.0,12.0,2.0,,,,,,191.0,,,,,,,10.0,,1.0,,6.0,2.0,12.0,12.0,3.0,,3.0,191.0,60.0,42.0,3.0,,4.0,11.0,4.0,669.0,3.0,3.0,,107.0,92.0,32.0,,,,,,111.0,111.0,3.0,27.0,24.0,61.8,1.0,,,1.0,8.0,0.0,198.0,,,,,,1.0,4.0,,,,7.0,241.0,606.0,4.0,15.0,241.0,35.0,14.0,15.0,6.0,17.0,11.0,1.0,273.0,,460.0,1.0,1.0,10.0,4.0,38.0,,684.0,3.0,0.0,15.0,13.0,,11.0,4.0,843.0,31.0,13.0,,8.0,6.0,8.0,0.0,,,,,,,,,,,,
