season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attObxdRight,attOneOnOne,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperGoals,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalDistance,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,winningGoal,wonContest,wonCorners,wonTackle,yellowCard,attLgLeft,attLgRight,attPenTarget,penGoalsConceded,penaltyConceded,penaltyFaced,attFreekickPost,penaltySave,attPenPost,secondYellow,attPenMiss,attOboxOwnGoal
2025-26,2562169,28,2026-03-01 14:00:00,6,Spurs,Away,186.0,12.0,2.0,6.0,4.0,1.0,1.0,113.0,6.0,,4.0,4.0,5.0,21.0,293.0,1.0,,14.0,23.0,14.0,5.0,2.0,5.0,,0.0,,,,,,,,,6.0,0.0,,,,1.0,6.0,15.0,3.0,10.0,3.0,57.0,50.0,1.0,,1.0,1.0,12.0,7.0,8.0,,,8.0,7.0,6.0,0.0,9.0,1.0,55.0,47.0,1.0,18.0,8.0,,1.0,0.488802,0.8809,,0.7587,0.7878,51.0,14.0,11.0,,,,1.0,,156.0,1.0,,1.0,1.0,,,9.0,1.0,1.0,1.0,8.0,,10.0,10.0,2.0,0.0,4.0,92.0,72.0,30.0,5.0,0.0,4.0,4.0,1.0,370.0,4.0,1.0,0.0,23.0,61.0,32.0,,161.0,161.0,6.0,21.0,17.0,45.9,,,,,23.0,0.0,90.0,2.0,,2.0,,,5.0,1.0,1.0,5.0,51.0,276.0,12.0,8.0,213.0,26.0,18.0,9.0,7.0,21.0,14.0,116103.59,,94.0,6.0,203.0,1.0,,32.0,5.0,64.0,1.0,395.0,2.0,0.0,13.0,16.0,,22.0,3.0,583.0,30.0,23.0,0.0,6.0,8.0,11.0,0.0,,,,,,,,,,,,
2025-26,2562172,28,2026-03-01 14:00:00,1,Man Utd,Home,186.0,16.0,2.0,11.0,9.0,3.0,1.0,352.0,4.0,1.0,4.0,2.0,19.0,22.0,527.0,1.0,1.0,10.0,13.0,24.0,13.0,2.0,3.0,1.0,0.0,,1.0,1.0,,,,,,14.0,1.0,,,,1.0,7.0,5.0,3.0,11.0,9.0,92.0,50.0,2.0,1.0,2.0,,8.0,5.0,3.0,,1.0,7.0,9.0,8.0,0.0,8.0,,45.0,57.0,,16.0,13.0,,,1.31263,2.1613,0.06,2.3732,0.6893,58.0,13.0,12.0,1.0,,3.0,1.0,1.0,169.0,1.0,,1.0,1.0,,,8.0,1.0,1.0,,13.0,,4.0,4.0,,0.0,4.0,180.0,70.0,50.0,1.0,1.0,4.0,12.0,11.0,591.0,2.0,1.0,0.0,64.0,111.0,37.0,1.0,129.0,129.0,5.0,13.0,28.0,61.0,,,3.0,,15.0,0.0,171.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,0.0,4.0,138.0,510.0,8.0,16.0,208.0,28.0,16.0,15.0,7.0,25.0,18.0,110332.31,1.0,177.0,6.0,429.0,1.0,1.0,7.0,19.0,38.0,1.0,612.0,1.0,0.0,20.0,14.0,4.0,10.0,2.0,778.0,32.0,12.0,0.0,7.0,7.0,6.0,0.0,,,,,,,,,,,,
2025-26,2562172,28,2026-03-01 14:00:00,31,Crystal Palace,Away,188.0,10.0,1.0,1.0,,,,121.0,2.0,,4.0,2.0,5.0,17.0,308.0,,,9.0,24.0,13.0,6.0,1.0,1.0,,0.0,,,,,,,,,6.0,0.0,,,,1.0,3.0,11.0,9.0,5.0,3.0,70.0,51.0,,,,,7.0,2.0,7.0,,,1.0,3.0,1.0,1.0,8.0,6.0,57.0,45.0,,29.0,12.0,,2.0,0.303342,0.3835,,0.6893,2.3732,49.0,12.0,13.0,,,1.0,1.0,,145.0,1.0,1.0,1.0,,1.0,,8.0,0.0,2.0,,12.0,,6.0,6.0,1.0,0.0,4.0,96.0,82.0,40.0,7.0,0.0,3.0,5.0,3.0,373.0,5.0,,0.0,36.0,34.0,18.0,,128.0,128.0,2.0,15.0,22.0,39.0,,3.0,,1.0,15.0,0.0,88.0,3.0,6.0,9.0,1.0,,3.0,1.0,0.0,4.0,43.0,297.0,7.0,8.0,207.0,24.0,29.0,9.0,1.0,6.0,5.0,110163.48,,80.0,3.0,198.0,2.0,,22.0,5.0,61.0,2.0,399.0,,1.0,8.0,16.0,1.0,11.0,2.0,564.0,13.0,14.0,0.0,3.0,1.0,5.0,0.0,,,,1.0,1.0,1.0,,,,,,
2025-26,2562166,28,2026-03-01 16:30:00,3,Arsenal,Home,143.0,13.0,2.0,2.0,,,,136.0,7.0,1.0,2.0,6.0,3.0,21.0,277.0,,,6.0,16.0,11.0,8.0,,2.0,1.0,0.0,,,,1.0,1.0,,,,10.0,0.0,,,,,4.0,6.0,4.0,7.0,5.0,54.0,41.0,2.0,,2.0,,3.0,4.0,3.0,,,5.0,4.0,2.0,2.0,12.0,3.0,49.0,48.0,,21.0,9.0,,1.0,1.51873,1.0886,,2.0828,1.0925,57.0,11.0,14.0,,1.0,4.0,1.0,,122.0,2.0,1.0,2.0,,2.0,,10.0,0.0,1.0,1.0,9.0,,5.0,5.0,,0.0,2.0,84.0,52.0,31.0,10.0,0.0,2.0,8.0,5.0,312.0,1.0,2.0,1.0,40.0,57.0,22.0,,111.0,111.0,6.0,11.0,20.0,41.1,,,,1.0,7.0,0.0,78.0,2.0,1.0,4.0,1.0,1.0,3.0,,0.0,3.0,72.0,257.0,3.0,10.0,152.0,26.0,21.0,15.0,4.0,11.0,7.0,112306.21,1.0,110.0,6.0,197.0,1.0,1.0,18.0,4.0,43.0,,338.0,1.0,0.0,12.0,17.0,3.0,8.0,1.0,500.0,30.0,16.0,0.0,7.0,5.0,9.0,0.0,,,,,,,,,,,,
2025-26,2562166,28,2026-03-01 16:30:00,8,Chelsea,Away,288.0,19.0,3.0,4.0,1.0,2.0,,141.0,9.0,,4.0,2.0,13.0,19.0,425.0,,1.0,9.0,11.0,16.0,7.0,1.0,2.0,1.0,0.0,,,,,,,,,6.0,0.0,,,,1.0,10.0,7.0,5.0,5.0,4.0,70.0,44.0,2.0,3.0,,,4.0,1.0,7.0,,,10.0,4.0,4.0,0.0,10.0,1.0,48.0,49.0,,22.0,10.0,,1.0,0.810497,1.0712,,1.0925,2.0828,29.0,14.0,10.0,,,1.0,1.0,,130.0,,,,,,,9.0,0.0,,,10.0,1.0,13.0,13.0,2.0,0.0,4.0,144.0,56.0,33.0,5.0,0.0,4.0,4.0,3.0,458.0,3.0,1.0,0.0,23.0,46.0,19.0,,109.0,109.0,1.0,26.0,10.0,58.9,,,,,7.0,0.0,138.0,2.0,1.0,3.0,2.0,1.0,5.0,,0.0,5.0,59.0,404.0,4.0,8.0,309.0,31.0,22.0,10.0,9.0,18.0,9.0,104719.19,1.0,76.0,4.0,191.0,,,16.0,14.0,47.0,1.0,482.0,,1.0,9.0,20.0,1.0,9.0,3.0,654.0,13.0,19.0,0.0,3.0,10.0,8.0,0.0,,,,,,,,,,1.0,,
2025-26,2562175,29,2026-03-03 19:30:00,91,Bournemouth,Home,146.0,12.0,,3.0,3.0,3.0,,177.0,5.0,,3.0,7.0,14.0,20.0,320.0,1.0,4.0,18.0,24.0,27.0,11.0,,2.0,1.0,0.0,,,,,,,,,11.0,0.0,,2.0,,,3.0,3.0,2.0,9.0,4.0,77.0,65.0,4.0,4.0,,,7.0,3.0,5.0,,,4.0,9.0,6.0,0.0,5.0,1.0,52.0,57.0,,43.0,18.0,,,1.7264,1.9246,,0.4472,0.2186,56.0,9.0,10.0,,,,,,153.0,,,,,,,5.0,0.0,1.0,,18.0,2.0,12.0,12.0,2.0,0.0,3.0,92.0,70.0,34.0,3.0,0.0,8.0,3.0,2.0,394.0,2.0,1.0,0.0,69.0,54.0,36.0,,145.0,145.0,9.0,21.0,28.0,47.7,2.0,,,1.0,16.0,0.0,91.0,2.0,,2.0,1.0,1.0,8.0,1.0,0.0,3.0,97.0,302.0,7.0,11.0,165.0,26.0,43.0,17.0,1.0,16.0,15.0,112439.44,1.0,146.0,8.0,264.0,2.0,,30.0,15.0,55.0,2.0,413.0,3.0,0.0,13.0,13.0,4.0,23.0,2.0,628.0,27.0,17.0,0.0,8.0,4.0,9.0,0.0,,,,,,,,,,,,
2025-26,2562175,29,2026-03-03 19:30:00,94,Brentford,Away,210.0,20.0,1.0,2.0,1.0,4.0,,140.0,11.0,,4.0,13.0,7.0,34.0,348.0,,,15.0,27.0,24.0,3.0,2.0,1.0,1.0,0.0,,,,,,,,,3.0,0.0,,,,1.0,4.0,9.0,4.0,3.0,2.0,59.0,60.0,2.0,2.0,,1.0,8.0,2.0,8.0,,,3.0,7.0,5.0,0.0,10.0,1.0,57.0,52.0,1.0,30.0,16.0,,,0.579607,0.3981,,0.2186,0.4472,54.0,10.0,9.0,,,2.0,,,174.0,,,,,,,15.0,0.0,1.0,,16.0,,6.0,6.0,3.0,0.0,5.0,116.0,64.0,34.0,4.0,0.0,1.0,4.0,2.0,426.0,2.0,2.0,0.0,38.0,77.0,38.0,,157.0,157.0,4.0,28.0,22.0,52.3,,,,1.0,15.0,0.0,105.0,1.0,1.0,2.0,2.0,1.0,1.0,,0.0,3.0,61.0,325.0,8.0,5.0,246.0,32.0,30.0,8.0,3.0,15.0,12.0,117177.02,1.0,108.0,18.0,223.0,1.0,,43.0,8.0,77.0,,454.0,,0.0,5.0,14.0,2.0,21.0,1.0,635.0,15.0,16.0,0.0,5.0,3.0,3.0,0.0,,,,,,,,,,,,
2025-26,2562178,29,2026-03-03 19:30:00,11,Everton,Home,227.0,13.0,,3.0,3.0,1.0,2.0,285.0,4.0,,5.0,7.0,13.0,26.0,509.0,,1.0,20.0,12.0,10.0,3.0,3.0,3.0,,0.0,,,,,,,,1.0,5.0,0.0,1.0,,,5.0,4.0,3.0,2.0,9.0,5.0,90.0,51.0,2.0,,2.0,,6.0,4.0,1.0,,,6.0,7.0,5.0,1.0,9.0,1.0,39.0,49.0,,25.0,15.0,,,0.848394,1.3037,,1.2279,0.5364,67.0,10.0,12.0,,,2.0,3.0,,177.0,2.0,1.0,2.0,1.0,1.0,,5.0,1.0,,,15.0,1.0,10.0,10.0,1.0,0.0,5.0,159.0,69.0,48.0,3.0,1.0,2.0,6.0,5.0,563.0,,,0.0,134.0,64.0,34.0,,117.0,117.0,8.0,18.0,19.0,55.4,1.0,,,,12.0,0.0,155.0,1.0,1.0,2.0,,,5.0,1.0,0.0,5.0,158.0,492.0,6.0,8.0,244.0,20.0,25.0,17.0,5.0,20.0,15.0,115227.58,,199.0,2.0,357.0,,,19.0,14.0,49.0,1.0,581.0,1.0,0.0,14.0,18.0,1.0,22.0,0.0,772.0,24.0,8.0,0.0,9.0,6.0,12.0,0.0,,,,,,,,,,,,
2025-26,2562178,29,2026-03-03 19:30:00,90,Burnley,Away,217.0,10.0,1.0,1.0,,1.0,,190.0,2.0,,5.0,2.0,11.0,23.0,407.0,,,17.0,10.0,12.0,4.0,1.0,2.0,1.0,0.0,,,,,,,,,3.0,0.0,,,,,6.0,9.0,5.0,3.0,2.0,82.0,53.0,1.0,1.0,,1.0,5.0,1.0,9.0,,,3.0,3.0,1.0,0.0,9.0,1.0,49.0,39.0,1.0,29.0,14.0,,,0.149151,0.7897,,0.5364,1.2279,55.0,12.0,10.0,,,,,,145.0,,,,,,,4.0,0.0,1.0,,14.0,,14.0,14.0,2.0,0.0,5.0,122.0,53.0,27.0,6.0,0.0,2.0,2.0,2.0,456.0,4.0,,0.0,69.0,61.0,21.0,,123.0,123.0,4.0,20.0,22.0,44.6,,,,,11.0,0.0,127.0,2.0,1.0,3.0,,1.0,2.0,1.0,0.0,4.0,74.0,396.0,5.0,4.0,235.0,31.0,29.0,10.0,3.0,7.0,4.0,117344.84,1.0,112.0,2.0,248.0,1.0,,11.0,12.0,51.0,2.0,476.0,,0.0,5.0,17.0,,22.0,1.0,661.0,11.0,22.0,0.0,1.0,3.0,10.0,0.0,,,,,,,,,,,,
2025-26,2562180,29,2026-03-03 19:30:00,2,Leeds,Home,254.0,11.0,2.0,4.0,2.0,2.0,1.0,205.0,,2.0,3.0,16.0,9.0,30.0,455.0,,,17.0,25.0,24.0,7.0,3.0,2.0,1.0,0.0,,1.0,2.0,,,,,,8.0,0.0,,,,1.0,6.0,3.0,,12.0,6.0,92.0,51.0,1.0,,1.0,1.0,5.0,9.0,2.0,,1.0,9.0,7.0,9.0,0.0,8.0,,56.0,62.0,1.0,20.0,15.0,,,0.64384,1.1503,0.1521,0.7287,0.6468,65.0,15.0,19.0,,,6.0,4.0,2.0,188.0,1.0,1.0,1.0,,1.0,,1.0,0.0,1.0,2.0,15.0,1.0,6.0,6.0,,0.0,3.0,141.0,76.0,43.0,2.0,0.0,2.0,8.0,4.0,528.0,2.0,2.0,0.0,70.0,77.0,37.0,,162.0,162.0,5.0,19.0,22.0,70.3,,,,,18.0,0.0,129.0,,,,,1.0,5.0,2.0,0.0,5.0,83.0,436.0,5.0,10.0,278.0,31.0,20.0,11.0,9.0,29.0,20.0,117588.76,1.0,125.0,7.0,301.0,1.0,2.0,35.0,9.0,66.0,2.0,550.0,,0.0,18.0,16.0,,22.0,1.0,748.0,25.0,17.0,0.0,3.0,9.0,6.0,0.0,,,,1.0,1.0,1.0,,,,,,
2025-26,2562180,29,2026-03-03 19:30:00,56,Sunderland,Away,87.0,9.0,1.0,1.0,,,,57.0,1.0,,5.0,7.0,4.0,17.0,143.0,,,12.0,24.0,25.0,1.0,1.0,1.0,,0.0,,,,,,,,,1.0,1.0,,,,,9.0,12.0,6.0,3.0,,31.0,44.0,,,1.0,3.0,10.0,2.0,3.0,,1.0,2.0,3.0,1.0,0.0,8.0,1.0,62.0,56.0,3.0,50.0,29.0,,1.0,0.126457,0.8576,,0.6468,0.7287,41.0,19.0,13.0,,,2.0,2.0,,117.0,,,,,,,6.0,0.0,,,29.0,,7.0,7.0,,0.0,5.0,39.0,58.0,12.0,9.0,1.0,1.0,2.0,1.0,210.0,9.0,2.0,0.0,29.0,23.0,20.0,1.0,143.0,143.0,2.0,16.0,17.0,29.7,,,,2.0,15.0,0.0,46.0,2.0,2.0,4.0,3.0,,1.0,1.0,0.0,4.0,35.0,136.0,10.0,2.0,110.0,24.0,50.0,10.0,2.0,8.0,6.0,111965.5,,72.0,4.0,131.0,,,45.0,5.0,73.0,5.0,233.0,,0.0,3.0,16.0,,19.0,3.0,442.0,8.0,16.0,0.0,2.0,2.0,11.0,0.0,,,,,,,,,,,,
2025-26,2562184,29,2026-03-03 20:15:00,14,Liverpool,Away,226.0,15.0,1.0,5.0,4.0,5.0,1.0,319.0,3.0,1.0,4.0,1.0,16.0,21.0,540.0,,1.0,14.0,8.0,11.0,14.0,1.0,7.0,1.0,0.0,,,,,,,,,10.0,0.0,1.0,,,2.0,6.0,2.0,2.0,14.0,6.0,102.0,53.0,4.0,4.0,1.0,1.0,7.0,3.0,7.0,,,11.0,10.0,6.0,0.0,10.0,,52.0,42.0,1.0,11.0,8.0,,,1.50316,2.5596,,1.2204,0.7259,68.0,13.0,10.0,,,2.0,2.0,,144.0,,,,,,,3.0,1.0,1.0,,8.0,2.0,8.0,8.0,,0.0,5.0,165.0,58.0,49.0,2.0,1.0,8.0,7.0,7.0,592.0,1.0,2.0,0.0,80.0,83.0,45.0,,135.0,135.0,7.0,18.0,22.0,65.8,1.0,,,,25.0,0.0,198.0,1.0,,1.0,,1.0,10.0,1.0,0.0,5.0,167.0,523.0,7.0,15.0,246.0,33.0,11.0,21.0,9.0,27.0,18.0,111140.63,1.0,209.0,7.0,390.0,1.0,1.0,5.0,17.0,33.0,1.0,609.0,1.0,0.0,20.0,16.0,5.0,18.0,1.0,795.0,47.0,11.0,0.0,6.0,11.0,9.0,0.0,,,,,,,,,,,,
2025-26,2562184,29,2026-03-03 20:15:00,39,Wolves,Home,166.0,6.0,1.0,2.0,1.0,,,85.0,2.0,3.0,9.0,1.0,6.0,6.0,249.0,,1.0,8.0,11.0,8.0,2.0,,,1.0,0.0,,,,,,,,,4.0,0.0,,,,,4.0,14.0,6.0,2.0,2.0,48.0,54.0,1.0,1.0,1.0,5.0,13.0,,6.0,1.0,,2.0,5.0,2.0,0.0,10.0,1.0,42.0,52.0,5.0,35.0,11.0,2.0,,0.141063,0.4398,,0.7259,1.2204,32.0,10.0,13.0,,,2.0,,,112.0,2.0,,1.0,2.0,,1.0,9.0,2.0,1.0,,11.0,,9.0,9.0,3.0,0.0,9.0,68.0,50.0,25.0,11.0,1.0,1.0,3.0,3.0,287.0,3.0,,0.0,30.0,30.0,14.0,,113.0,113.0,2.0,29.0,10.0,34.2,,,,4.0,19.0,0.0,87.0,4.0,2.0,5.0,1.0,1.0,1.0,,1.0,5.0,33.0,236.0,13.0,4.0,191.0,19.0,35.0,13.0,2.0,9.0,7.0,114663.41,2.0,57.0,4.0,133.0,2.0,3.0,10.0,7.0,33.0,1.0,315.0,,0.0,4.0,25.0,3.0,13.0,2.0,523.0,11.0,19.0,0.0,7.0,2.0,16.0,0.0,,,,,,,,,,,,
2025-26,2562176,29,2026-03-04 19:30:00,7,Aston Villa,Home,221.0,10.0,,1.0,1.0,1.0,,151.0,3.0,,5.0,1.0,4.0,18.0,371.0,,1.0,16.0,6.0,7.0,6.0,,,1.0,0.0,1.0,,1.0,,,,,,8.0,0.0,1.0,,,,7.0,14.0,1.0,6.0,3.0,73.0,43.0,3.0,3.0,1.0,2.0,10.0,1.0,6.0,,1.0,3.0,7.0,3.0,0.0,9.0,1.0,37.0,29.0,2.0,14.0,4.0,,,1.02949,0.7828,0.0519,0.5393,4.0965,43.0,10.0,9.0,1.0,,2.0,,1.0,140.0,1.0,,1.0,1.0,,1.0,3.0,1.0,2.0,,4.0,1.0,7.0,7.0,,0.0,5.0,110.0,40.0,25.0,8.0,1.0,2.0,5.0,4.0,409.0,4.0,1.0,0.0,48.0,28.0,21.0,,104.0,104.0,2.0,16.0,16.0,43.1,1.0,3.0,,,18.0,0.0,108.0,3.0,1.0,4.0,1.0,1.0,4.0,,0.0,5.0,83.0,350.0,10.0,7.0,244.0,23.0,14.0,8.0,1.0,11.0,10.0,116031.05,1.0,106.0,3.0,198.0,2.0,,6.0,6.0,32.0,2.0,431.0,,0.0,9.0,11.0,2.0,16.0,3.0,595.0,17.0,16.0,0.0,2.0,3.0,8.0,0.0,,,,,,,,,,,,
2025-26,2562176,29,2026-03-04 19:30:00,8,Chelsea,Away,359.0,18.0,1.0,3.0,2.0,,,159.0,3.0,1.0,6.0,1.0,10.0,13.0,515.0,,2.0,17.0,7.0,6.0,9.0,1.0,2.0,1.0,0.0,,,,,,,,1.0,13.0,0.0,,,,,8.0,6.0,3.0,14.0,1.0,90.0,43.0,5.0,2.0,3.0,1.0,8.0,4.0,2.0,,,8.0,11.0,3.0,0.0,6.0,1.0,29.0,37.0,1.0,15.0,6.0,,,2.28909,3.6008,,4.0965,0.5393,37.0,9.0,10.0,4.0,,1.0,,,143.0,4.0,,3.0,4.0,,1.0,6.0,4.0,3.0,,6.0,,9.0,9.0,,0.0,6.0,177.0,55.0,41.0,3.0,0.0,2.0,11.0,8.0,541.0,1.0,1.0,0.0,35.0,67.0,20.0,,97.0,97.0,3.0,13.0,19.0,56.9,,,3.0,,20.0,0.0,155.0,3.0,,3.0,1.0,1.0,3.0,1.0,0.0,5.0,76.0,495.0,8.0,13.0,377.0,25.0,15.0,11.0,5.0,19.0,14.0,115184.68,1.0,93.0,2.0,207.0,3.0,1.0,7.0,10.0,28.0,2.0,565.0,,0.0,15.0,15.0,3.0,20.0,2.0,740.0,34.0,14.0,0.0,6.0,8.0,6.0,0.0,,,,,,,,,,,,
2025-26,2562177,29,2026-03-04 19:30:00,3,Arsenal,Away,142.0,9.0,,1.0,1.0,2.0,,85.0,8.0,1.0,6.0,9.0,3.0,25.0,226.0,,2.0,21.0,18.0,20.0,5.0,,1.0,,0.0,,,,,,,,,4.0,0.0,,,,1.0,7.0,6.0,5.0,6.0,1.0,48.0,38.0,,,,1.0,10.0,1.0,5.0,1.0,,3.0,1.0,1.0,0.0,14.0,1.0,58.0,55.0,1.0,50.0,29.0,,2.0,0.331731,0.4685,,0.1403,0.5554,60.0,12.0,14.0,,,2.0,2.0,,141.0,1.0,,,1.0,,,12.0,1.0,2.0,,29.0,,8.0,8.0,1.0,0.0,6.0,63.0,60.0,25.0,4.0,1.0,3.0,3.0,2.0,293.0,5.0,2.0,0.0,43.0,29.0,18.0,,145.0,145.0,4.0,11.0,15.0,40.1,,,,1.0,20.0,0.0,70.0,1.0,2.0,2.0,,,4.0,,0.0,4.0,41.0,207.0,10.0,6.0,164.0,23.0,50.0,14.0,3.0,7.0,4.0,119968.58,,92.0,12.0,165.0,2.0,1.0,30.0,4.0,61.0,,322.0,,0.0,7.0,16.0,5.0,24.0,1.0,535.0,18.0,15.0,0.0,5.0,3.0,6.0,0.0,,,,,,,,,,,,
2025-26,2562177,29,2026-03-04 19:30:00,36,Brighton,Home,196.0,22.0,1.0,5.0,4.0,3.0,,194.0,5.0,,1.0,4.0,7.0,23.0,385.0,,,22.0,20.0,18.0,7.0,,,,0.0,,,,,,,,1.0,11.0,0.0,,,,,6.0,6.0,1.0,6.0,5.0,67.0,43.0,1.0,2.0,,,10.0,5.0,5.0,,,4.0,9.0,17.0,0.0,8.0,1.0,55.0,58.0,,28.0,17.0,1.0,1.0,0.592529,0.8199,,0.5554,0.1403,62.0,14.0,12.0,,,1.0,,,144.0,,,,,,,5.0,0.0,,,17.0,,11.0,11.0,1.0,0.0,1.0,135.0,61.0,35.0,3.0,0.0,3.0,4.0,3.0,452.0,1.0,1.0,0.0,61.0,61.0,37.0,,150.0,150.0,6.0,23.0,13.0,59.9,,,,1.0,20.0,0.0,124.0,1.0,,1.0,,,3.0,,0.0,5.0,99.0,368.0,10.0,7.0,219.0,39.0,28.0,13.0,4.0,30.0,26.0,117995.99,,142.0,7.0,281.0,,,23.0,7.0,52.0,3.0,470.0,1.0,0.0,11.0,23.0,,23.0,4.0,695.0,29.0,19.0,0.0,5.0,4.0,15.0,0.0,,,,,,,,,,,,
2025-26,2562179,29,2026-03-04 19:30:00,21,West Ham,Away,196.0,9.0,1.0,2.0,1.0,,,108.0,6.0,,8.0,2.0,6.0,13.0,302.0,,,9.0,16.0,13.0,6.0,1.0,1.0,1.0,0.0,,,,,,,,,8.0,0.0,,,,,5.0,10.0,3.0,6.0,3.0,60.0,49.0,3.0,2.0,1.0,2.0,6.0,2.0,6.0,,,5.0,5.0,4.0,0.0,5.0,1.0,41.0,40.0,2.0,31.0,15.0,,,0.682002,1.0874,,1.1335,0.5562,42.0,12.0,14.0,,,3.0,1.0,,144.0,1.0,,,1.0,,,7.0,1.0,1.0,1.0,15.0,,14.0,14.0,2.0,0.0,8.0,86.0,60.0,33.0,7.0,1.0,3.0,5.0,3.0,357.0,4.0,,0.0,39.0,54.0,25.0,,130.0,130.0,3.0,21.0,16.0,40.3,,,,,13.0,0.0,89.0,4.0,1.0,5.0,1.0,1.0,4.0,,0.0,4.0,48.0,287.0,6.0,8.0,219.0,18.0,31.0,12.0,5.0,15.0,10.0,113564.09,1.0,82.0,3.0,175.0,1.0,,22.0,7.0,42.0,7.0,379.0,,0.0,9.0,7.0,,16.0,4.0,568.0,13.0,17.0,0.0,8.0,5.0,4.0,0.0,,,,,1.0,,,,,,,
2025-26,2562179,29,2026-03-04 19:30:00,54,Fulham,Home,261.0,9.0,3.0,9.0,6.0,,1.0,218.0,4.0,1.0,8.0,5.0,13.0,28.0,470.0,,,17.0,13.0,16.0,5.0,3.0,6.0,,0.0,,,1.0,,,,,,5.0,0.0,,,,1.0,6.0,6.0,3.0,10.0,3.0,73.0,53.0,,,,2.0,5.0,4.0,8.0,,1.0,6.0,11.0,8.0,0.0,5.0,2.0,40.0,41.0,2.0,21.0,10.0,1.0,,0.699111,0.8884,0.1589,0.5562,1.1335,64.0,14.0,10.0,,,3.0,1.0,1.0,173.0,,,,,,,6.0,0.0,1.0,,10.0,,3.0,3.0,,0.0,8.0,160.0,64.0,38.0,5.0,0.0,3.0,5.0,5.0,537.0,2.0,1.0,0.0,87.0,61.0,42.0,1.0,139.0,139.0,3.0,18.0,23.0,59.7,,,,,13.0,0.0,157.0,2.0,,3.0,,,4.0,2.0,0.0,5.0,96.0,449.0,5.0,8.0,282.0,26.0,21.0,8.0,5.0,25.0,20.0,113423.39,,144.0,5.0,306.0,1.0,1.0,19.0,13.0,56.0,,563.0,1.0,0.0,13.0,9.0,,18.0,2.0,731.0,29.0,21.0,0.0,6.0,7.0,4.0,0.0,,,,,,,,,,,,
