season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attObxdLeft,attOneOnOne,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,redCard,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attFreekickPost,attIboxOwnGoal,attLgCentre,ownGoals,attOboxOwnGoal,attObxdRight,keeperGoals,winningGoal,attLgRight,attPenMiss,attLgLeft,attPenPost
2012-13,442202,21,2013-01-02 20:00:00,11,Everton,Away,92.0,16.0,,2.0,2.0,3.0,,184.0,7.0,,4.0,14.0,15.0,26.0,274.0,,1.0,15.0,31.0,29.0,6.0,,,,1.0,1.0,1.0,3.0,,,10.0,,,,,,,9.0,8.0,,,52.0,50.0,5.0,4.0,1.0,,5.0,12.0,,,6.0,8.0,6.0,1.0,18.0,1.0,74.0,69.0,,25.0,14.0,1.0,1.0,73.0,10.0,21.0,1.0,,9.0,4.0,3.0,146.0,1.0,,1.0,1.0,,,10.0,1.0,1.0,2.0,28.0,,15.0,13.0,1.0,4.0,86.0,89.0,52.0,4.0,,,7.0,6.0,,8.0,1.0,77.0,44.0,27.0,,,,,,164.0,147.0,2.0,13.0,26.0,49.5,,,,1.0,0.0,71.0,3.0,1.0,,,1.0,,2.0,,,2.0,113.0,,7.0,103.0,28.0,42.0,9.0,6.0,24.0,18.0,2.0,160.0,8.0,276.0,1.0,,36.0,15.0,43.0,5.0,355.0,,0.0,13.0,15.0,2.0,18.0,2.0,568.0,,9.0,4.0,6.0,14.0,0.0,,,,,,,,,,,,
2012-13,442202,21,2013-01-02 20:00:00,4,Newcastle,Home,146.0,16.0,1.0,5.0,4.0,5.0,1.0,163.0,3.0,2.0,3.0,8.0,14.0,34.0,304.0,,2.0,12.0,29.0,31.0,7.0,1.0,,,,,,1.0,,,11.0,,,,,1.0,3.0,6.0,7.0,,,65.0,56.0,4.0,4.0,1.0,1.0,8.0,4.0,,2.0,4.0,6.0,6.0,,9.0,1.0,69.0,74.0,1.0,29.0,14.0,,,73.0,21.0,8.0,1.0,,2.0,1.0,1.0,150.0,1.0,,,,1.0,,3.0,,4.0,,22.0,1.0,8.0,6.0,,3.0,80.0,81.0,50.0,6.0,,3.0,6.0,5.0,,5.0,4.0,38.0,50.0,23.0,,,,,,144.0,124.0,1.0,23.0,19.0,50.5,1.0,,,2.0,0.0,83.0,3.0,1.0,,,1.0,,4.0,2.0,,3.0,63.0,,9.0,157.0,31.0,49.0,18.0,4.0,17.0,13.0,,109.0,13.0,238.0,4.0,2.0,25.0,14.0,60.0,1.0,378.0,,0.0,17.0,23.0,2.0,18.0,3.0,591.0,,12.0,12.0,4.0,18.0,0.0,,,,,,,,,,,,
2012-13,442215,22,2013-01-12 12:45:00,52,QPR,Home,128.0,11.0,,,,2.0,,118.0,6.0,,2.0,3.0,8.0,12.0,246.0,,2.0,21.0,11.0,7.0,3.0,,,,,,,,,,3.0,,,,,,,5.0,13.0,,,44.0,63.0,,,,1.0,1.0,8.0,,,2.0,4.0,1.0,,16.0,4.0,54.0,56.0,1.0,14.0,6.0,,,44.0,11.0,8.0,,,1.0,2.0,,165.0,,,,,,,13.0,,1.0,2.0,11.0,,15.0,10.0,1.0,2.0,73.0,79.0,38.0,6.0,,2.0,1.0,,,3.0,3.0,35.0,91.0,12.0,,,,,,173.0,167.0,1.0,30.0,21.0,38.1,,,,,0.0,71.0,4.0,3.0,,,1.0,,3.0,,,,55.0,,3.0,151.0,36.0,20.0,20.0,1.0,8.0,7.0,1.0,96.0,8.0,210.0,1.0,,17.0,9.0,37.0,2.0,353.0,,0.0,4.0,31.0,4.0,24.0,1.0,559.0,,11.0,10.0,2.0,22.0,0.0,,,,,,,,,,,,
2012-13,442215,22,2013-01-12 12:45:00,6,Spurs,Away,190.0,10.0,3.0,3.0,,,,318.0,6.0,1.0,7.0,3.0,17.0,32.0,505.0,,,14.0,7.0,11.0,8.0,3.0,,,,2.0,1.0,3.0,,,12.0,,,,,,,1.0,3.0,,,85.0,67.0,,1.0,,2.0,3.0,10.0,,,6.0,2.0,3.0,,20.0,,56.0,54.0,2.0,12.0,8.0,,,87.0,9.0,9.0,,,4.0,1.0,3.0,180.0,,,,,,,6.0,,1.0,1.0,22.0,1.0,28.0,23.0,,8.0,160.0,62.0,42.0,2.0,,4.0,7.0,7.0,,1.0,3.0,100.0,68.0,22.0,,,,,,165.0,146.0,5.0,18.0,35.0,61.9,,,,,0.0,160.0,,,,,2.0,,8.0,,,3.0,136.0,,11.0,204.0,19.0,31.0,19.0,6.0,12.0,6.0,2.0,183.0,1.0,393.0,1.0,1.0,17.0,18.0,48.0,1.0,585.0,,0.0,18.0,26.0,2.0,21.0,1.0,803.0,,14.0,8.0,6.0,20.0,0.0,,,1.0,,,,,,,,,
2012-13,442210,22,2013-01-12 15:00:00,20,Southampton,Away,60.0,19.0,2.0,4.0,2.0,4.0,,189.0,5.0,2.0,5.0,11.0,16.0,22.0,245.0,,3.0,27.0,33.0,17.0,11.0,1.0,,,,,,,,,12.0,1.0,,,,1.0,,8.0,8.0,,,46.0,64.0,,,1.0,,3.0,11.0,,,5.0,17.0,4.0,,14.0,5.0,70.0,49.0,,33.0,11.0,,3.0,82.0,6.0,10.0,1.0,,3.0,3.0,,154.0,,,,,,,10.0,,1.0,,24.0,1.0,20.0,14.0,2.0,6.0,59.0,93.0,46.0,9.0,,7.0,5.0,4.0,,5.0,2.0,30.0,99.0,22.0,,,,,1.0,192.0,167.0,2.0,25.0,26.0,49.0,1.0,,,,0.0,81.0,3.0,2.0,,,,,8.0,,,3.0,109.0,,12.0,71.0,34.0,58.0,13.0,4.0,28.0,24.0,,167.0,10.0,297.0,1.0,2.0,35.0,18.0,53.0,1.0,340.0,2.0,0.0,15.0,15.0,11.0,29.0,1.0,615.0,,17.0,7.0,5.0,14.0,0.0,,,,,,,,,,,,
2012-13,442210,22,2013-01-12 15:00:00,7,Aston Villa,Home,88.0,11.0,2.0,9.0,7.0,9.0,,164.0,11.0,,2.0,11.0,3.0,23.0,243.0,,,23.0,17.0,33.0,9.0,1.0,,,,,,,,1.0,14.0,,,1.0,,,,10.0,5.0,,,47.0,57.0,1.0,3.0,,6.0,5.0,7.0,,1.0,9.0,13.0,7.0,,9.0,1.0,49.0,70.0,6.0,20.0,8.0,,,78.0,11.0,6.0,,,3.0,,,168.0,,,,,,,15.0,,2.0,1.0,18.0,1.0,21.0,12.0,1.0,2.0,69.0,87.0,41.0,5.0,,3.0,7.0,5.0,,3.0,1.0,74.0,41.0,31.0,1.0,1.0,1.0,,,194.0,174.0,1.0,24.0,20.0,51.0,1.0,,,,0.0,70.0,2.0,1.0,,,1.0,,6.0,,,3.0,104.0,,10.0,108.0,19.0,40.0,17.0,9.0,29.0,20.0,,167.0,19.0,275.0,2.0,,36.0,4.0,50.0,3.0,354.0,,0.0,16.0,20.0,3.0,34.0,1.0,599.0,,9.0,11.0,9.0,18.0,0.0,,,,,,,,,,,,
2012-13,442211,22,2013-01-12 15:00:00,11,Everton,Home,159.0,12.0,3.0,8.0,5.0,4.0,1.0,272.0,3.0,1.0,12.0,14.0,14.0,40.0,423.0,,,15.0,17.0,40.0,12.0,4.0,,,,,,,,,11.0,,,,,,2.0,1.0,3.0,,,71.0,70.0,4.0,4.0,,,5.0,8.0,,,7.0,13.0,13.0,,7.0,,54.0,65.0,,12.0,7.0,,,82.0,13.0,9.0,,,3.0,3.0,,193.0,,,,,,,4.0,,1.0,1.0,15.0,,20.0,16.0,1.0,13.0,130.0,83.0,57.0,1.0,,8.0,8.0,5.0,,,,99.0,54.0,39.0,,,,,,169.0,156.0,6.0,15.0,36.0,55.3,,,,,0.0,119.0,1.0,2.0,,,2.0,,8.0,1.0,,2.0,148.0,,16.0,166.0,24.0,25.0,15.0,5.0,34.0,29.0,1.0,210.0,15.0,381.0,1.0,1.0,23.0,15.0,56.0,3.0,513.0,,0.0,18.0,11.0,,17.0,1.0,712.0,,16.0,5.0,7.0,9.0,0.0,,,,,,,,,,,,
2012-13,442211,22,2013-01-12 15:00:00,80,Swansea,Away,155.0,7.0,,,,1.0,,165.0,2.0,1.0,8.0,4.0,22.0,22.0,320.0,,,13.0,40.0,17.0,4.0,,,,,,,,,,4.0,,,,,,,14.0,4.0,,,79.0,64.0,,,,6.0,,5.0,,,1.0,5.0,1.0,,7.0,1.0,65.0,54.0,6.0,21.0,11.0,,1.0,56.0,10.0,12.0,,,1.0,1.0,,161.0,,,,,,,14.0,,4.0,1.0,21.0,1.0,20.0,17.0,,9.0,95.0,87.0,35.0,7.0,,1.0,3.0,3.0,,4.0,3.0,36.0,84.0,19.0,,,,,,180.0,151.0,,32.0,19.0,44.7,,,,,0.0,89.0,3.0,2.0,,,,,1.0,,,3.0,83.0,,4.0,185.0,13.0,50.0,12.0,1.0,8.0,7.0,,125.0,2.0,247.0,4.0,1.0,31.0,24.0,52.0,1.0,424.0,,0.0,4.0,17.0,,18.0,4.0,619.0,,6.0,8.0,1.0,14.0,0.0,,,,,,,,,,,,
2012-13,442212,22,2013-01-12 15:00:00,111,Wigan,Away,183.0,16.0,1.0,4.0,3.0,6.0,,197.0,9.0,,3.0,8.0,14.0,35.0,376.0,,1.0,12.0,9.0,8.0,12.0,1.0,,1.0,,,,,,,13.0,,,,,,1.0,4.0,8.0,,,74.0,56.0,2.0,2.0,,3.0,2.0,10.0,1.0,,8.0,10.0,5.0,,6.0,,47.0,48.0,3.0,21.0,6.0,,1.0,63.0,17.0,9.0,1.0,,1.0,1.0,,167.0,1.0,,,1.0,,,11.0,1.0,1.0,2.0,9.0,1.0,15.0,8.0,2.0,3.0,111.0,79.0,46.0,6.0,,6.0,8.0,7.0,,4.0,3.0,82.0,62.0,13.0,,,,,,142.0,135.0,5.0,22.0,25.0,50.8,,,,1.0,0.0,114.0,1.0,,,,,1.0,7.0,,,2.0,82.0,,14.0,203.0,34.0,28.0,15.0,7.0,23.0,16.0,2.0,123.0,13.0,286.0,1.0,,17.0,14.0,54.0,,466.0,,0.0,16.0,23.0,1.0,13.0,1.0,643.0,,7.0,8.0,8.0,18.0,0.0,,,,,,,,,,,,
2012-13,442212,22,2013-01-12 15:00:00,54,Fulham,Home,148.0,22.0,,5.0,5.0,3.0,,221.0,6.0,1.0,9.0,10.0,6.0,32.0,364.0,,,19.0,8.0,9.0,6.0,,,1.0,,3.0,,3.0,,,8.0,,,,,,1.0,6.0,10.0,,,78.0,73.0,,,,2.0,3.0,8.0,,,6.0,12.0,6.0,,17.0,3.0,48.0,47.0,2.0,11.0,4.0,,,55.0,9.0,15.0,,,6.0,3.0,3.0,142.0,1.0,,,1.0,,,10.0,1.0,2.0,,8.0,,25.0,20.0,3.0,9.0,100.0,78.0,47.0,8.0,1.0,3.0,4.0,2.0,,2.0,2.0,66.0,75.0,18.0,,,,,,160.0,145.0,3.0,32.0,27.0,49.2,,,,,0.0,123.0,3.0,3.0,,,1.0,1.0,7.0,,,3.0,110.0,,7.0,168.0,38.0,26.0,16.0,5.0,26.0,21.0,3.0,143.0,10.0,301.0,2.0,1.0,27.0,6.0,53.0,2.0,443.0,,0.0,12.0,13.0,,22.0,0.0,663.0,,11.0,10.0,6.0,12.0,0.0,,,,,,,,,,,,
2012-13,442214,22,2013-01-12 15:00:00,4,Newcastle,Away,159.0,7.0,,3.0,3.0,1.0,,134.0,2.0,,4.0,4.0,10.0,25.0,290.0,,1.0,18.0,23.0,24.0,5.0,,,,,,,,,,7.0,,,,,,,7.0,5.0,,,54.0,64.0,,,,1.0,3.0,11.0,,,4.0,8.0,6.0,,10.0,1.0,60.0,51.0,1.0,32.0,19.0,,1.0,77.0,9.0,5.0,,,2.0,2.0,,152.0,,,,,,,10.0,,3.0,3.0,31.0,,14.0,11.0,1.0,4.0,87.0,76.0,37.0,5.0,,1.0,4.0,2.0,,2.0,2.0,30.0,64.0,18.0,,,,,,189.0,147.0,2.0,23.0,32.0,45.3,,,,1.0,0.0,85.0,2.0,,,,2.0,,3.0,,,2.0,51.0,,5.0,169.0,23.0,74.0,15.0,4.0,20.0,16.0,,111.0,4.0,229.0,3.0,,26.0,10.0,53.0,,378.0,,0.0,8.0,17.0,3.0,20.0,1.0,603.0,,10.0,5.0,4.0,15.0,0.0,,,,,,,,,,,,
2012-13,442214,22,2013-01-12 15:00:00,45,Norwich,Home,144.0,8.0,2.0,7.0,5.0,6.0,1.0,205.0,1.0,,2.0,8.0,5.0,37.0,342.0,1.0,1.0,31.0,24.0,23.0,7.0,3.0,,,,,,,,,9.0,,,,,1.0,1.0,3.0,5.0,,,69.0,43.0,1.0,1.0,,1.0,2.0,5.0,,,5.0,14.0,10.0,,9.0,1.0,51.0,60.0,1.0,8.0,3.0,,,83.0,5.0,6.0,,,4.0,3.0,,182.0,,,,,,,8.0,,3.0,,11.0,1.0,13.0,11.0,,3.0,99.0,101.0,45.0,4.0,,6.0,4.0,2.0,,3.0,,70.0,97.0,27.0,,,,,,204.0,187.0,1.0,18.0,16.0,54.7,1.0,,,,0.0,105.0,1.0,1.0,,,2.0,,8.0,,,2.0,106.0,,10.0,166.0,19.0,25.0,19.0,5.0,32.0,27.0,1.0,164.0,15.0,321.0,3.0,,31.0,5.0,66.0,4.0,455.0,1.0,0.0,12.0,20.0,5.0,41.0,0.0,673.0,,10.0,11.0,5.0,12.0,0.0,,,,,,,,,,,,
2012-13,442216,22,2013-01-12 15:00:00,108,Reading,Home,170.0,28.0,1.0,9.0,8.0,2.0,,181.0,1.0,,3.0,5.0,5.0,46.0,342.0,,1.0,25.0,21.0,18.0,4.0,,,,,,,,,,5.0,1.0,,,,,2.0,7.0,5.0,,,73.0,49.0,3.0,1.0,3.0,4.0,1.0,3.0,,,8.0,17.0,14.0,,13.0,1.0,53.0,42.0,4.0,21.0,13.0,,,88.0,8.0,13.0,2.0,,3.0,5.0,,162.0,2.0,,2.0,1.0,1.0,,8.0,1.0,,1.0,26.0,,11.0,9.0,,3.0,110.0,89.0,43.0,4.0,1.0,,6.0,7.0,,2.0,,75.0,73.0,38.0,,,,,1.0,205.0,184.0,1.0,18.0,22.0,57.5,,,,1.0,0.0,102.0,1.0,,,,,,,,,2.0,88.0,,6.0,187.0,50.0,42.0,11.0,8.0,44.0,36.0,,150.0,4.0,304.0,,,23.0,6.0,68.0,2.0,447.0,,0.0,8.0,9.0,1.0,29.0,1.0,658.0,,9.0,2.0,8.0,7.0,0.0,,,,,,,,,,,,
2012-13,442216,22,2013-01-12 15:00:00,35,West Brom,Away,110.0,10.0,2.0,5.0,3.0,1.0,,129.0,1.0,1.0,4.0,10.0,9.0,25.0,234.0,,,17.0,18.0,21.0,10.0,,,2.0,,,,,,,10.0,,,1.0,,1.0,1.0,7.0,1.0,,,52.0,57.0,2.0,1.0,1.0,5.0,2.0,2.0,1.0,,4.0,11.0,5.0,,7.0,,42.0,53.0,5.0,25.0,11.0,,,69.0,14.0,7.0,2.0,,1.0,,,154.0,2.0,,1.0,2.0,,1.0,6.0,2.0,6.0,1.0,34.0,2.0,10.0,9.0,1.0,6.0,60.0,91.0,30.0,8.0,,7.0,5.0,3.0,,2.0,,59.0,35.0,20.0,1.0,1.0,1.0,,,179.0,150.0,1.0,21.0,23.0,42.5,2.0,,,2.0,0.0,73.0,3.0,1.0,,,,2.0,7.0,,,1.0,64.0,,12.0,128.0,39.0,54.0,5.0,4.0,20.0,16.0,3.0,123.0,5.0,231.0,7.0,1.0,33.0,9.0,60.0,2.0,339.0,,0.0,12.0,22.0,,19.0,1.0,543.0,,10.0,3.0,4.0,14.0,0.0,,,,,,,,,,,,
2012-13,442217,22,2013-01-12 15:00:00,110,Stoke,Home,79.0,7.0,1.0,5.0,4.0,5.0,,144.0,2.0,2.0,5.0,12.0,10.0,25.0,218.0,,,15.0,11.0,23.0,7.0,1.0,,,,,,,,,8.0,,,1.0,,,1.0,9.0,6.0,,,46.0,61.0,1.0,3.0,,2.0,2.0,12.0,,1.0,6.0,13.0,11.0,,9.0,4.0,49.0,53.0,2.0,20.0,10.0,,,68.0,14.0,9.0,,,3.0,1.0,,137.0,,,,,,,2.0,,,2.0,15.0,1.0,13.0,10.0,2.0,5.0,73.0,76.0,42.0,7.0,,3.0,5.0,5.0,,5.0,,34.0,70.0,21.0,1.0,1.0,1.0,,1.0,171.0,160.0,3.0,23.0,26.0,43.4,1.0,,,,0.0,63.0,4.0,,,,1.0,,5.0,,,3.0,68.0,,8.0,112.0,24.0,31.0,12.0,6.0,31.0,25.0,,111.0,13.0,238.0,,2.0,31.0,10.0,51.0,3.0,319.0,,0.0,12.0,14.0,,21.0,1.0,509.0,,10.0,7.0,6.0,12.0,0.0,,2.0,,2.0,,,,,,,,1.0
2012-13,442217,22,2013-01-12 15:00:00,8,Chelsea,Away,152.0,19.0,,1.0,1.0,1.0,,187.0,5.0,1.0,3.0,9.0,10.0,30.0,338.0,,,20.0,23.0,11.0,5.0,,,,,,,2.0,,,9.0,1.0,,,,,,7.0,5.0,,,69.0,45.0,2.0,2.0,1.0,4.0,5.0,7.0,,,7.0,13.0,5.0,,10.0,2.0,53.0,49.0,4.0,24.0,18.0,,,62.0,9.0,12.0,1.0,,5.0,2.0,2.0,171.0,1.0,,,1.0,,,10.0,1.0,2.0,,33.0,,9.0,6.0,1.0,3.0,95.0,82.0,39.0,6.0,1.0,,6.0,6.0,,2.0,1.0,60.0,57.0,25.0,,1.0,1.0,,1.0,163.0,145.0,2.0,23.0,14.0,56.6,,,,1.0,0.0,93.0,3.0,2.0,,,1.0,,2.0,,,3.0,99.0,,6.0,167.0,37.0,42.0,16.0,4.0,24.0,20.0,,151.0,9.0,285.0,2.0,1.0,28.0,10.0,55.0,1.0,428.0,,0.0,13.0,14.0,,22.0,0.0,630.0,,9.0,12.0,7.0,11.0,0.0,,,,,,,,,,,,
2012-13,442218,22,2013-01-12 15:00:00,21,West Ham,Away,126.0,7.0,2.0,7.0,5.0,2.0,1.0,193.0,2.0,,3.0,21.0,21.0,26.0,312.0,,,24.0,20.0,32.0,5.0,3.0,,,,,,,,,5.0,,,,,,2.0,12.0,6.0,,,77.0,49.0,1.0,2.0,,4.0,3.0,10.0,,,5.0,10.0,7.0,,17.0,4.0,68.0,63.0,4.0,24.0,19.0,1.0,,77.0,14.0,10.0,,,4.0,4.0,,162.0,,,,,,,4.0,,1.0,,31.0,,12.0,7.0,1.0,3.0,95.0,87.0,49.0,4.0,,4.0,4.0,3.0,,7.0,4.0,52.0,89.0,22.0,,,,,,188.0,171.0,2.0,18.0,24.0,52.0,,,,,0.0,80.0,4.0,,,,,,5.0,,,3.0,80.0,,8.0,142.0,16.0,41.0,10.0,5.0,26.0,21.0,,135.0,12.0,298.0,1.0,,43.0,24.0,47.0,2.0,414.0,,0.0,11.0,18.0,,30.0,3.0,630.0,,12.0,3.0,5.0,11.0,0.0,,,,,,,,,,,,
2012-13,442218,22,2013-01-12 15:00:00,56,Sunderland,Home,141.0,13.0,,2.0,2.0,1.0,,148.0,2.0,,1.0,4.0,13.0,19.0,287.0,,,19.0,32.0,20.0,10.0,,,2.0,,,,1.0,,1.0,16.0,,,,,1.0,1.0,9.0,2.0,,,59.0,36.0,1.0,2.0,2.0,1.0,7.0,3.0,,,4.0,8.0,5.0,,10.0,2.0,63.0,68.0,1.0,18.0,11.0,,1.0,58.0,10.0,14.0,,,3.0,2.0,1.0,145.0,,,,,,,9.0,3.0,2.0,,16.0,1.0,9.0,8.0,1.0,1.0,93.0,97.0,45.0,5.0,3.0,2.0,8.0,7.0,,3.0,,56.0,57.0,15.0,,,,,,170.0,156.0,1.0,12.0,16.0,48.0,1.0,,,,0.0,87.0,3.0,,,,,2.0,4.0,,,3.0,63.0,,10.0,166.0,37.0,32.0,18.0,4.0,19.0,15.0,2.0,98.0,9.0,237.0,2.0,,30.0,14.0,50.0,5.0,384.0,,0.0,18.0,24.0,,22.0,0.0,590.0,,9.0,10.0,4.0,21.0,0.0,,,,,,,,,,,,
2012-13,442213,22,2013-01-13 13:30:00,1,Man Utd,Home,137.0,6.0,,4.0,4.0,1.0,1.0,199.0,10.0,,2.0,8.0,21.0,21.0,332.0,,,20.0,8.0,13.0,8.0,1.0,,,,1.0,,2.0,,,11.0,,,,,,2.0,7.0,6.0,,,60.0,55.0,6.0,4.0,2.0,1.0,5.0,4.0,,,3.0,5.0,5.0,1.0,21.0,1.0,56.0,62.0,1.0,16.0,11.0,,1.0,64.0,14.0,16.0,1.0,,5.0,2.0,2.0,137.0,2.0,,1.0,1.0,1.0,,13.0,1.0,,,18.0,,15.0,13.0,1.0,2.0,110.0,77.0,46.0,1.0,,3.0,8.0,5.0,,3.0,3.0,54.0,64.0,18.0,,,,,,141.0,129.0,6.0,28.0,15.0,46.0,,,,,0.0,97.0,1.0,1.0,,,,,5.0,1.0,,3.0,97.0,,11.0,148.0,12.0,28.0,17.0,3.0,15.0,12.0,,136.0,8.0,271.0,,,26.0,25.0,42.0,1.0,404.0,1.0,0.0,15.0,25.0,,22.0,1.0,615.0,,7.0,8.0,3.0,15.0,0.0,,,,,,,,,,,,
2012-13,442213,22,2013-01-13 13:30:00,14,Liverpool,Away,216.0,14.0,,,,3.0,,198.0,6.0,1.0,5.0,2.0,12.0,32.0,414.0,,,15.0,13.0,8.0,10.0,1.0,,2.0,,,,,,,12.0,,,,,,,10.0,5.0,,,74.0,56.0,1.0,1.0,1.0,1.0,3.0,8.0,1.0,,1.0,5.0,2.0,,11.0,2.0,62.0,57.0,1.0,15.0,7.0,,3.0,52.0,16.0,14.0,1.0,,3.0,3.0,,175.0,,,,,,,7.0,1.0,,,15.0,,17.0,13.0,,5.0,121.0,77.0,54.0,3.0,,6.0,5.0,3.0,,5.0,3.0,63.0,58.0,17.0,,,,,,142.0,129.0,3.0,24.0,22.0,54.0,,,,,0.0,117.0,2.0,1.0,,,1.0,2.0,7.0,,,3.0,88.0,,11.0,234.0,25.0,28.0,18.0,1.0,11.0,10.0,2.0,126.0,6.0,264.0,,1.0,9.0,12.0,45.0,1.0,487.0,1.0,0.0,13.0,31.0,1.0,22.0,4.0,689.0,,8.0,4.0,1.0,26.0,0.0,,,,,,,,,,,,
2012-13,442209,22,2013-01-13 16:00:00,3,Arsenal,Home,125.0,15.0,,3.0,3.0,5.0,1.0,165.0,3.0,2.0,4.0,11.0,4.0,33.0,287.0,,2.0,24.0,25.0,20.0,6.0,1.0,1.0,,,,,,,1.0,6.0,,,,,,2.0,12.0,6.0,6.0,3.0,46.0,54.0,2.0,2.0,,4.0,2.0,6.0,1.0,,2.0,9.0,6.0,,7.0,2.0,58.0,58.0,3.0,13.0,9.0,,3.0,56.0,12.0,18.0,,,6.0,4.0,,169.0,,,,,,,10.0,,,1.0,13.0,,32.0,22.0,5.0,4.0,80.0,82.0,42.0,7.0,,3.0,4.0,3.0,358.0,5.0,1.0,42.0,61.0,33.0,,1.0,1.0,1.0,,146.0,146.0,1.0,24.0,22.0,40.0,,,,,0.0,90.0,3.0,1.0,3.0,,,,4.0,,,3.0,82.0,276.0,7.0,146.0,29.0,21.0,15.0,2.0,21.0,19.0,1.0,125.0,11.0,260.0,,2.0,28.0,6.0,63.0,3.0,385.0,2.0,1.0,9.0,13.0,3.0,27.0,2.0,587.0,14.0,7.0,6.0,2.0,12.0,0.0,,,,,,,,,,,,
2012-13,442209,22,2013-01-13 16:00:00,43,Man City,Away,217.0,16.0,1.0,4.0,3.0,,,281.0,5.0,,4.0,4.0,8.0,41.0,494.0,,,16.0,20.0,25.0,11.0,1.0,5.0,,,,,,,1.0,11.0,,1.0,,,,1.0,6.0,3.0,12.0,6.0,78.0,54.0,1.0,3.0,1.0,3.0,5.0,6.0,1.0,1.0,7.0,11.0,4.0,,9.0,,58.0,58.0,3.0,17.0,11.0,,,69.0,19.0,11.0,1.0,,3.0,,,209.0,1.0,,1.0,,1.0,,7.0,1.0,2.0,1.0,18.0,1.0,13.0,10.0,,4.0,142.0,93.0,62.0,2.0,1.0,6.0,7.0,6.0,568.0,3.0,,98.0,126.0,34.0,,,,,1.0,137.0,137.0,6.0,18.0,24.0,60.0,,,,2.0,0.0,163.0,3.0,,2.0,,,,7.0,,,3.0,141.0,473.0,13.0,235.0,27.0,27.0,11.0,3.0,18.0,15.0,2.0,193.0,2.0,375.0,2.0,,14.0,8.0,57.0,2.0,592.0,,1.0,18.0,16.0,4.0,19.0,4.0,777.0,35.0,6.0,6.0,7.0,11.0,0.0,,,,,,,,,,,,
