season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attObxdLeft,attObxdRight,attOneOnOne,attOpenplay,attPenGoal,attPenTarget,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attFreekickPost,attPenPost,attPostHigh,attLgCentre,penaltySave,attOboxOwnGoal,attLgLeft,attLgRight,attPenMiss,expectedGoalsFreekick
2018-19,987693,11,2018-11-03 17:30:00,3,Arsenal,Home,280.0,32.0,,5.0,5.0,3.0,,226.0,6.0,,6.0,3.0,1.0,28.0,501.0,1.0,4.0,27.0,12.0,15.0,11.0,,,,,,,,,,,,10.0,,,,,,5.0,10.0,3.0,9.0,3.0,103.0,61.0,2.0,2.0,,,19.0,3.0,13.0,,,5.0,10.0,4.0,,7.0,2.0,44.0,47.0,,28.0,13.0,1.0,,,,,,54.0,7.0,7.0,1.0,,2.0,,,175.0,1.0,,1.0,1.0,,,8.0,1.0,,1.0,13.0,,12.0,12.0,1.0,6.0,158.0,63.0,47.0,8.0,,5.0,7.0,4.0,566.0,4.0,2.0,,93.0,51.0,39.0,,,,,135.0,135.0,3.0,13.0,38.0,61.8,,,1.0,1.0,19.0,0.0,150.0,3.0,,3.0,,2.0,,5.0,,,3.0,116.0,483.0,7.0,12.0,307.0,48.0,28.0,11.0,2.0,16.0,14.0,,159.0,4.0,295.0,,,12.0,2.0,50.0,7.0,586.0,1.0,0.0,12.0,20.0,5.0,28.0,1.0,785.0,28.0,16.0,5.0,5.0,11.0,0.0,,,,,,,,,,
2018-19,987701,11,2018-11-03 19:45:00,39,Wolves,Home,164.0,33.0,,6.0,6.0,2.0,,216.0,4.0,,4.0,6.0,1.0,60.0,374.0,,1.0,24.0,7.0,11.0,9.0,1.0,,,,,,,,,,1.0,10.0,2.0,,,,,5.0,7.0,3.0,8.0,8.0,62.0,73.0,1.0,1.0,2.0,1.0,13.0,5.0,11.0,,2.0,5.0,12.0,6.0,,11.0,4.0,48.0,56.0,1.0,7.0,2.0,,,,,,,77.0,11.0,8.0,1.0,,4.0,2.0,,147.0,,,,,,,4.0,,,2.0,2.0,,9.0,9.0,,4.0,112.0,71.0,45.0,1.0,1.0,4.0,6.0,7.0,443.0,1.0,3.0,,70.0,99.0,33.0,,,,2.0,148.0,148.0,5.0,31.0,30.0,48.6,,,,,13.0,0.0,137.0,2.0,3.0,5.0,,,,4.0,1.0,,3.0,104.0,360.0,6.0,10.0,184.0,56.0,7.0,25.0,5.0,25.0,20.0,,152.0,7.0,299.0,,,21.0,1.0,93.0,5.0,458.0,,0.0,16.0,22.0,3.0,27.0,1.0,657.0,25.0,13.0,15.0,5.0,12.0,0.0,,,,,,,,,,
2018-19,987701,11,2018-11-03 19:45:00,6,Spurs,Away,229.0,11.0,,4.0,4.0,2.0,,192.0,4.0,1.0,3.0,5.0,4.0,18.0,417.0,,,19.0,11.0,7.0,6.0,,,,,,,,,,,,10.0,,,,,,7.0,8.0,8.0,7.0,3.0,78.0,61.0,1.0,1.0,2.0,1.0,13.0,1.0,15.0,,,1.0,5.0,2.0,,12.0,4.0,56.0,48.0,1.0,23.0,11.0,,1.0,,,,,48.0,8.0,9.0,1.0,,,,,140.0,2.0,,2.0,2.0,,,9.0,3.0,1.0,,11.0,,7.0,7.0,1.0,3.0,142.0,69.0,40.0,5.0,2.0,1.0,7.0,8.0,472.0,5.0,1.0,,70.0,52.0,13.0,2.0,2.0,2.0,,132.0,132.0,3.0,30.0,20.0,51.4,,,,2.0,13.0,0.0,145.0,3.0,2.0,5.0,,1.0,,1.0,,,3.0,67.0,395.0,6.0,8.0,259.0,33.0,23.0,21.0,,7.0,7.0,,104.0,2.0,253.0,1.0,1.0,16.0,5.0,50.0,3.0,505.0,1.0,0.0,10.0,21.0,1.0,23.0,2.0,688.0,19.0,11.0,11.0,1.0,12.0,0.0,,,,,,,,,,
2018-19,987698,11,2018-11-04 15:00:00,20,Southampton,Away,113.0,11.0,3.0,8.0,5.0,3.0,1.0,164.0,7.0,1.0,2.0,5.0,5.0,33.0,269.0,,1.0,18.0,16.0,11.0,6.0,2.0,,,,,,,1.0,,,,9.0,1.0,,,,2.0,5.0,14.0,5.0,9.0,4.0,57.0,44.0,1.0,2.0,1.0,1.0,19.0,2.0,15.0,,,4.0,6.0,5.0,,5.0,1.0,52.0,48.0,1.0,19.0,5.0,1.0,,,,,,51.0,9.0,12.0,1.0,,5.0,5.0,,117.0,,,,,,,8.0,,,,5.0,,14.0,14.0,3.0,2.0,82.0,64.0,45.0,4.0,,4.0,4.0,6.0,315.0,5.0,,1.0,41.0,77.0,24.0,,,,1.0,110.0,110.0,3.0,24.0,13.0,32.7,,,,,19.0,0.0,85.0,2.0,1.0,3.0,,1.0,,5.0,1.0,,3.0,64.0,247.0,9.0,8.0,133.0,27.0,19.0,13.0,4.0,20.0,16.0,,98.0,7.0,228.0,,1.0,20.0,5.0,61.0,1.0,341.0,,0.0,13.0,19.0,1.0,18.0,1.0,523.0,19.0,13.0,6.0,4.0,6.0,0.0,,,,1.0,,,,,,
2018-19,987698,11,2018-11-04 15:00:00,43,Man City,Home,306.0,18.0,,5.0,5.0,1.0,1.0,363.0,5.0,1.0,5.0,2.0,9.0,21.0,664.0,1.0,1.0,9.0,11.0,16.0,11.0,,,1.0,,1.0,,1.0,,,,,16.0,,,1.0,,,8.0,9.0,4.0,13.0,5.0,118.0,60.0,3.0,1.0,2.0,1.0,19.0,5.0,6.0,,,4.0,6.0,3.0,,12.0,2.0,48.0,52.0,1.0,17.0,13.0,,2.0,,,,,58.0,14.0,9.0,4.0,,3.0,2.0,1.0,189.0,5.0,,3.0,5.0,,1.0,6.0,5.0,2.0,2.0,13.0,1.0,11.0,11.0,3.0,5.0,209.0,57.0,47.0,4.0,1.0,4.0,12.0,8.0,711.0,2.0,2.0,,121.0,83.0,32.0,1.0,1.0,1.0,,109.0,109.0,6.0,26.0,23.0,67.3,1.0,,,,19.0,0.0,213.0,3.0,2.0,5.0,,,1.0,5.0,,,3.0,197.0,647.0,9.0,17.0,321.0,24.0,17.0,22.0,1.0,12.0,11.0,2.0,232.0,3.0,420.0,2.0,2.0,12.0,9.0,35.0,1.0,729.0,4.0,0.0,18.0,12.0,3.0,9.0,1.0,914.0,64.0,15.0,15.0,4.0,7.0,0.0,,,,,,,,,,
2018-19,987695,11,2018-11-04 16:00:00,31,Crystal Palace,Away,133.0,10.0,,,,2.0,,109.0,1.0,,5.0,9.0,3.0,28.0,242.0,,1.0,14.0,13.0,12.0,4.0,,,,,,,,,,,,6.0,,,,,1.0,5.0,9.0,6.0,4.0,3.0,54.0,64.0,,,,1.0,14.0,3.0,13.0,,,2.0,2.0,1.0,,14.0,1.0,58.0,50.0,1.0,16.0,9.0,,,,,,,38.0,13.0,5.0,1.0,,,1.0,,127.0,1.0,,1.0,1.0,,,9.0,1.0,1.0,,9.0,,19.0,19.0,4.0,5.0,62.0,61.0,32.0,4.0,,2.0,3.0,2.0,286.0,4.0,2.0,,55.0,38.0,16.0,,,,,116.0,116.0,3.0,27.0,27.0,26.3,,,,,14.0,0.0,70.0,1.0,2.0,3.0,,,,2.0,,,2.0,48.0,229.0,9.0,5.0,152.0,27.0,16.0,19.0,1.0,5.0,4.0,,76.0,3.0,166.0,1.0,,19.0,4.0,65.0,1.0,313.0,2.0,0.0,7.0,21.0,1.0,16.0,1.0,492.0,14.0,14.0,12.0,2.0,8.0,0.0,,,,,,,,,,
2018-19,987695,11,2018-11-04 16:00:00,8,Chelsea,Home,352.0,17.0,1.0,5.0,4.0,1.0,2.0,452.0,4.0,1.0,5.0,1.0,5.0,40.0,799.0,,3.0,22.0,12.0,13.0,10.0,2.0,,1.0,,,,,,,,1.0,11.0,,,,,3.0,2.0,4.0,3.0,9.0,6.0,147.0,74.0,3.0,2.0,1.0,,15.0,4.0,12.0,,,4.0,7.0,5.0,,14.0,,50.0,58.0,,11.0,4.0,,,,,,,74.0,6.0,13.0,3.0,,3.0,2.0,,213.0,3.0,1.0,3.0,2.0,1.0,,4.0,2.0,1.0,1.0,4.0,,2.0,2.0,,5.0,271.0,92.0,83.0,2.0,,5.0,10.0,6.0,865.0,3.0,5.0,,188.0,116.0,32.0,,,,,136.0,136.0,8.0,38.0,23.0,73.7,,,,,15.0,0.0,252.0,1.0,,1.0,,1.0,1.0,5.0,,,3.0,192.0,781.0,5.0,15.0,376.0,33.0,11.0,20.0,3.0,17.0,14.0,1.0,233.0,1.0,524.0,1.0,1.0,7.0,7.0,53.0,6.0,883.0,,0.0,15.0,21.0,6.0,22.0,0.0,1061.0,26.0,8.0,13.0,4.0,12.0,0.0,,,,,,,,,,
2018-19,987697,11,2018-11-05 20:00:00,38,Huddersfield,Home,107.0,15.0,,3.0,3.0,7.0,1.0,157.0,4.0,1.0,,17.0,7.0,38.0,261.0,,,18.0,27.0,27.0,6.0,1.0,,1.0,,,,,,,,,5.0,,,,,1.0,6.0,7.0,1.0,5.0,5.0,65.0,70.0,,,,1.0,37.0,2.0,13.0,,,5.0,15.0,5.0,,13.0,,67.0,64.0,1.0,10.0,2.0,,1.0,,,,,73.0,11.0,8.0,,,3.0,2.0,,182.0,,,,,,,9.0,,1.0,,2.0,1.0,25.0,25.0,1.0,,73.0,77.0,38.0,4.0,,5.0,2.0,2.0,361.0,4.0,1.0,,57.0,123.0,32.0,,,,,191.0,191.0,8.0,15.0,44.0,45.1,1.0,,,,37.0,0.0,67.0,1.0,,1.0,,,1.0,6.0,,,3.0,84.0,245.0,21.0,7.0,125.0,33.0,10.0,9.0,4.0,26.0,22.0,1.0,146.0,18.0,288.0,1.0,1.0,40.0,8.0,73.0,3.0,387.0,,0.0,10.0,25.0,,24.0,1.0,598.0,14.0,15.0,5.0,5.0,20.0,0.0,,,1.0,,,,,,,
2018-19,987697,11,2018-11-05 20:00:00,54,Fulham,Away,172.0,12.0,4.0,4.0,,2.0,,182.0,7.0,3.0,5.0,8.0,15.0,29.0,350.0,,,35.0,27.0,27.0,3.0,4.0,,,,1.0,,1.0,1.0,,,,3.0,,,,,,7.0,6.0,5.0,7.0,1.0,85.0,69.0,,,,4.0,34.0,4.0,5.0,,,4.0,2.0,1.0,,11.0,1.0,64.0,67.0,4.0,17.0,9.0,,,,,,,48.0,8.0,11.0,,,2.0,,1.0,203.0,,,,,,,12.0,,1.0,,9.0,,7.0,7.0,,6.0,108.0,82.0,43.0,5.0,,2.0,5.0,1.0,461.0,2.0,1.0,1.0,44.0,75.0,12.0,,,,,205.0,205.0,1.0,35.0,24.0,54.9,,,,,34.0,0.0,94.0,,2.0,2.0,,,,3.0,,,3.0,66.0,330.0,12.0,7.0,234.0,38.0,17.0,27.0,4.0,7.0,3.0,,105.0,9.0,263.0,1.0,3.0,37.0,17.0,83.0,6.0,490.0,1.0,0.0,8.0,17.0,,44.0,2.0,714.0,12.0,20.0,13.0,4.0,11.0,0.0,,,,,,,,,,
2018-19,987703,12,2018-11-10 12:30:00,36,Brighton,Away,128.0,9.0,,2.0,2.0,4.0,1.0,76.0,4.0,,2.0,10.0,5.0,25.0,202.0,,,15.0,30.0,39.0,5.0,,,,,,,,,,,,5.0,,,,,2.0,7.0,9.0,11.0,4.0,3.0,41.0,65.0,1.0,,1.0,1.0,10.0,2.0,7.0,1.0,1.0,1.0,3.0,,1.0,8.0,1.0,68.0,69.0,1.0,36.0,23.0,,,,,,,42.0,21.0,7.0,,,1.0,1.0,,154.0,1.0,1.0,1.0,,1.0,,10.0,,,2.0,23.0,,9.0,9.0,2.0,2.0,66.0,79.0,28.0,4.0,,1.0,5.0,3.0,293.0,6.0,1.0,,42.0,27.0,11.0,,,,,148.0,148.0,2.0,38.0,16.0,39.4,,3.0,,,10.0,0.0,54.0,2.0,2.0,3.0,,1.0,,2.0,,,2.0,29.0,193.0,2.0,6.0,168.0,22.0,36.0,14.0,1.0,5.0,4.0,,65.0,18.0,152.0,,,47.0,6.0,82.0,,315.0,,1.0,7.0,14.0,,23.0,1.0,477.0,7.0,11.0,10.0,1.0,9.0,0.0,,,,,,,,,,
2018-19,987703,12,2018-11-10 12:30:00,97,Cardiff,Home,137.0,9.0,1.0,2.0,1.0,5.0,,227.0,1.0,,3.0,7.0,3.0,20.0,362.0,,,13.0,39.0,30.0,12.0,,,,,1.0,,1.0,,,,,12.0,,,,1.0,,2.0,4.0,3.0,9.0,11.0,71.0,72.0,,,2.0,1.0,10.0,5.0,10.0,,,4.0,10.0,4.0,1.0,9.0,1.0,69.0,68.0,1.0,7.0,6.0,1.0,,,,,,93.0,7.0,19.0,1.0,,6.0,3.0,1.0,160.0,,,,,,,2.0,1.0,,,6.0,3.0,9.0,9.0,,3.0,128.0,77.0,34.0,1.0,,6.0,6.0,6.0,448.0,1.0,1.0,,75.0,77.0,37.0,,,,,167.0,167.0,6.0,20.0,39.0,60.6,2.0,,3.0,1.0,10.0,0.0,113.0,1.0,1.0,2.0,,,,9.0,1.0,,3.0,121.0,349.0,7.0,12.0,146.0,31.0,7.0,12.0,3.0,20.0,17.0,,197.0,15.0,346.0,,,35.0,5.0,65.0,,472.0,,0.0,20.0,12.0,1.0,21.0,2.0,650.0,28.0,16.0,7.0,4.0,7.0,0.0,,,1.0,,,,,,,
2018-19,987706,12,2018-11-10 15:00:00,21,West Ham,Away,183.0,16.0,2.0,3.0,1.0,4.0,,165.0,3.0,,7.0,7.0,10.0,31.0,345.0,1.0,,26.0,31.0,14.0,6.0,1.0,,1.0,,,,1.0,,,,1.0,10.0,,,,,,5.0,6.0,9.0,8.0,4.0,46.0,66.0,2.0,3.0,,3.0,24.0,3.0,5.0,,1.0,6.0,7.0,7.0,,14.0,6.0,62.0,52.0,3.0,22.0,13.0,,1.0,,,,,43.0,8.0,9.0,,,1.0,,1.0,171.0,,,,,,,8.0,1.0,,,13.0,,10.0,10.0,,7.0,110.0,84.0,45.0,5.0,1.0,2.0,5.0,5.0,422.0,1.0,,,60.0,62.0,30.0,,,,,163.0,163.0,,34.0,24.0,56.1,,,1.0,,24.0,0.0,121.0,4.0,2.0,6.0,,,1.0,4.0,1.0,,3.0,71.0,328.0,8.0,7.0,205.0,36.0,22.0,15.0,6.0,20.0,14.0,1.0,109.0,9.0,263.0,,,29.0,11.0,70.0,3.0,448.0,3.0,0.0,12.0,18.0,1.0,26.0,1.0,662.0,22.0,22.0,11.0,6.0,12.0,0.0,,,,,,,,,,
2018-19,987706,12,2018-11-10 15:00:00,38,Huddersfield,Home,99.0,13.0,1.0,3.0,2.0,7.0,,161.0,9.0,,2.0,9.0,4.0,28.0,257.0,,1.0,12.0,14.0,31.0,8.0,1.0,,,,,1.0,1.0,,,,,12.0,,,,,,6.0,8.0,4.0,6.0,9.0,59.0,67.0,2.0,2.0,,3.0,24.0,1.0,11.0,2.0,,5.0,9.0,2.0,,12.0,2.0,52.0,62.0,3.0,26.0,14.0,,,,,,,63.0,9.0,8.0,1.0,,1.0,,1.0,160.0,1.0,,,1.0,,,11.0,1.0,1.0,,14.0,2.0,10.0,10.0,,2.0,63.0,79.0,35.0,6.0,,5.0,5.0,7.0,327.0,5.0,,,57.0,81.0,28.0,,,,,156.0,156.0,7.0,19.0,34.0,43.9,,2.0,,2.0,24.0,0.0,72.0,4.0,,2.0,,,,7.0,,,3.0,88.0,239.0,13.0,10.0,118.0,30.0,26.0,11.0,5.0,16.0,11.0,,136.0,13.0,252.0,1.0,,30.0,4.0,62.0,7.0,354.0,,0.0,15.0,18.0,3.0,17.0,1.0,554.0,18.0,16.0,5.0,5.0,12.0,0.0,,,,,,,,,,
2018-19,987707,12,2018-11-10 15:00:00,13,Leicester,Home,191.0,21.0,3.0,10.0,8.0,1.0,,196.0,2.0,,6.0,3.0,12.0,29.0,377.0,,,30.0,26.0,30.0,13.0,3.0,,1.0,,,,1.0,,,,1.0,14.0,,,,,,5.0,3.0,3.0,13.0,9.0,69.0,66.0,2.0,2.0,,1.0,19.0,8.0,4.0,,,12.0,19.0,13.0,,3.0,2.0,51.0,61.0,1.0,17.0,11.0,,1.0,,,,,54.0,13.0,9.0,,,1.0,,1.0,165.0,,,,,,,4.0,,,1.0,11.0,1.0,7.0,7.0,,6.0,115.0,65.0,31.0,1.0,,6.0,10.0,5.0,458.0,2.0,,,87.0,72.0,45.0,,,,,165.0,165.0,3.0,30.0,24.0,63.0,1.0,,,,19.0,0.0,130.0,1.0,,1.0,,1.0,1.0,9.0,1.0,,3.0,104.0,363.0,4.0,16.0,226.0,37.0,17.0,15.0,11.0,42.0,32.0,1.0,143.0,6.0,295.0,1.0,,22.0,15.0,65.0,1.0,479.0,,0.0,22.0,13.0,,34.0,2.0,690.0,31.0,17.0,9.0,12.0,7.0,0.0,,,1.0,,,,,,,
2018-19,987707,12,2018-11-10 15:00:00,90,Burnley,Away,92.0,10.0,1.0,4.0,3.0,6.0,,101.0,5.0,,,11.0,5.0,28.0,189.0,,,27.0,30.0,26.0,2.0,1.0,,,,1.0,,2.0,,,,,3.0,,,,,,4.0,13.0,9.0,3.0,3.0,35.0,56.0,,,,6.0,14.0,2.0,9.0,1.0,,1.0,5.0,3.0,,9.0,2.0,61.0,51.0,6.0,36.0,19.0,,1.0,,,,,62.0,10.0,12.0,,,5.0,2.0,2.0,142.0,,,,,,,12.0,,,1.0,19.0,,7.0,7.0,2.0,,64.0,76.0,36.0,12.0,,1.0,2.0,1.0,272.0,9.0,,,42.0,46.0,25.0,,,,,143.0,143.0,6.0,18.0,27.0,37.0,,,,,14.0,0.0,57.0,3.0,2.0,4.0,,1.0,,3.0,,,3.0,38.0,178.0,9.0,3.0,109.0,33.0,36.0,8.0,1.0,11.0,10.0,,101.0,15.0,200.0,1.0,,28.0,5.0,67.0,2.0,298.0,,0.0,6.0,9.0,1.0,28.0,0.0,488.0,9.0,11.0,4.0,1.0,5.0,0.0,,,,,,,,,,
2018-19,987710,12,2018-11-10 15:00:00,4,Newcastle,Home,95.0,24.0,3.0,6.0,3.0,5.0,,133.0,5.0,,1.0,7.0,2.0,35.0,222.0,1.0,1.0,13.0,22.0,25.0,7.0,3.0,,1.0,,,,,,,,,13.0,,,,,,7.0,10.0,4.0,13.0,5.0,51.0,60.0,4.0,3.0,2.0,3.0,25.0,4.0,5.0,,1.0,7.0,10.0,4.0,,9.0,2.0,54.0,62.0,3.0,33.0,18.0,,,,,,,60.0,9.0,11.0,2.0,,4.0,1.0,,151.0,1.0,,1.0,1.0,,,9.0,2.0,,,18.0,,15.0,15.0,3.0,1.0,60.0,70.0,30.0,10.0,,4.0,7.0,6.0,299.0,5.0,2.0,,36.0,84.0,33.0,,,,,167.0,167.0,5.0,26.0,26.0,39.3,,,,,25.0,0.0,61.0,2.0,1.0,3.0,,1.0,1.0,8.0,,,3.0,76.0,208.0,15.0,11.0,119.0,48.0,33.0,17.0,7.0,22.0,15.0,1.0,126.0,11.0,226.0,,,27.0,3.0,73.0,2.0,323.0,1.0,0.0,18.0,18.0,1.0,21.0,2.0,553.0,25.0,20.0,8.0,7.0,14.0,0.0,,,,,,,,,,
2018-19,987710,12,2018-11-10 15:00:00,91,Bournemouth,Away,211.0,10.0,4.0,7.0,3.0,,1.0,197.0,13.0,,7.0,3.0,3.0,20.0,401.0,,1.0,17.0,25.0,22.0,4.0,4.0,,1.0,,,1.0,1.0,,1.0,,1.0,6.0,,,,,1.0,8.0,13.0,5.0,10.0,4.0,48.0,56.0,3.0,3.0,,2.0,26.0,5.0,8.0,,1.0,10.0,10.0,3.0,,11.0,5.0,62.0,54.0,2.0,40.0,21.0,,,,,,,51.0,11.0,9.0,,,3.0,1.0,1.0,186.0,1.0,1.0,1.0,,1.0,,13.0,,,,21.0,,10.0,10.0,,7.0,138.0,58.0,40.0,7.0,1.0,5.0,4.0,4.0,478.0,4.0,3.0,,104.0,63.0,31.0,,,,,165.0,165.0,5.0,21.0,23.0,60.7,,,,,26.0,0.0,133.0,4.0,,5.0,,1.0,1.0,5.0,,,3.0,90.0,375.0,8.0,9.0,241.0,20.0,40.0,12.0,8.0,22.0,14.0,1.0,130.0,2.0,286.0,,,16.0,3.0,39.0,2.0,505.0,,0.0,14.0,18.0,1.0,23.0,1.0,738.0,33.0,17.0,5.0,10.0,10.0,0.0,,,,,,,,,,
2018-19,987711,12,2018-11-10 15:00:00,20,Southampton,Home,86.0,7.0,2.0,3.0,1.0,,,127.0,1.0,,1.0,8.0,4.0,20.0,210.0,,,18.0,20.0,24.0,8.0,1.0,,,,,,,,,,,8.0,,,,,3.0,5.0,8.0,4.0,7.0,7.0,40.0,56.0,2.0,1.0,1.0,1.0,21.0,4.0,5.0,,1.0,7.0,6.0,1.0,,6.0,4.0,48.0,62.0,1.0,37.0,13.0,,,,,,,53.0,13.0,13.0,,,2.0,3.0,,120.0,1.0,,,1.0,,,3.0,,,1.0,13.0,,19.0,19.0,1.0,1.0,73.0,79.0,35.0,6.0,1.0,4.0,6.0,4.0,285.0,3.0,1.0,,51.0,59.0,19.0,,,,,138.0,138.0,1.0,25.0,26.0,42.3,,2.0,,2.0,21.0,0.0,72.0,4.0,1.0,5.0,,,,6.0,1.0,,3.0,56.0,198.0,15.0,10.0,106.0,19.0,37.0,14.0,7.0,17.0,10.0,,98.0,6.0,216.0,,,39.0,5.0,66.0,4.0,305.0,,0.0,14.0,17.0,,21.0,3.0,527.0,19.0,10.0,9.0,7.0,11.0,0.0,,,,,,,,,,
2018-19,987711,12,2018-11-10 15:00:00,57,Watford,Away,147.0,22.0,,2.0,2.0,3.0,,157.0,6.0,,3.0,10.0,6.0,30.0,302.0,,,28.0,24.0,20.0,8.0,,,,,,,,,,,,11.0,,,,,,6.0,7.0,7.0,8.0,4.0,62.0,50.0,1.0,2.0,,2.0,20.0,3.0,9.0,,1.0,6.0,7.0,3.0,1.0,15.0,1.0,62.0,48.0,2.0,16.0,10.0,1.0,,,,,,50.0,13.0,12.0,,,1.0,1.0,,175.0,1.0,,,1.0,,,12.0,1.0,,,10.0,,8.0,8.0,1.0,3.0,93.0,81.0,41.0,7.0,,3.0,6.0,6.0,390.0,4.0,1.0,,44.0,71.0,34.0,,,,,173.0,173.0,4.0,23.0,19.0,57.7,,,1.0,,20.0,0.0,90.0,2.0,1.0,3.0,,1.0,,3.0,,,2.0,85.0,283.0,4.0,9.0,171.0,36.0,16.0,7.0,6.0,17.0,11.0,,138.0,11.0,266.0,1.0,,23.0,6.0,60.0,4.0,420.0,,0.0,12.0,11.0,,34.0,2.0,599.0,26.0,12.0,5.0,6.0,7.0,0.0,,,,,,,,,,
2018-19,987705,12,2018-11-10 17:30:00,31,Crystal Palace,Home,108.0,11.0,3.0,3.0,,2.0,,98.0,1.0,,3.0,9.0,3.0,23.0,203.0,,,19.0,10.0,19.0,3.0,2.0,,,,,,,,,,,6.0,,,,,1.0,9.0,8.0,3.0,8.0,3.0,45.0,67.0,,1.0,,3.0,19.0,1.0,8.0,,,10.0,11.0,1.0,,7.0,1.0,47.0,54.0,3.0,25.0,15.0,,1.0,,,,,47.0,12.0,8.0,,,3.0,2.0,,144.0,,,,,,,4.0,,,1.0,15.0,,18.0,18.0,2.0,3.0,52.0,66.0,25.0,6.0,,4.0,1.0,5.0,291.0,3.0,2.0,,49.0,52.0,31.0,,,,,169.0,169.0,3.0,32.0,27.0,35.4,,,,,19.0,0.0,65.0,,1.0,1.0,,,,5.0,,,3.0,57.0,194.0,7.0,5.0,140.0,32.0,25.0,18.0,10.0,24.0,14.0,,100.0,4.0,190.0,,,29.0,4.0,63.0,4.0,306.0,,0.0,11.0,20.0,,23.0,1.0,524.0,20.0,17.0,7.0,10.0,12.0,0.0,,,,,,,,,,
2018-19,987705,12,2018-11-10 17:30:00,6,Spurs,Away,234.0,16.0,1.0,6.0,5.0,1.0,1.0,256.0,5.0,1.0,3.0,4.0,5.0,33.0,484.0,,,20.0,19.0,10.0,5.0,2.0,,1.0,,,,,,,,,6.0,,,,,1.0,5.0,8.0,3.0,8.0,3.0,105.0,57.0,1.0,1.0,1.0,4.0,18.0,3.0,7.0,,,6.0,10.0,5.0,1.0,9.0,3.0,54.0,47.0,4.0,32.0,13.0,,,,,,,58.0,9.0,11.0,,,3.0,3.0,,175.0,,,,,,,6.0,,,1.0,13.0,,11.0,11.0,,3.0,153.0,87.0,56.0,10.0,,5.0,2.0,2.0,558.0,1.0,3.0,,110.0,85.0,31.0,,,,,162.0,162.0,4.0,21.0,27.0,64.6,,,,1.0,18.0,0.0,148.0,4.0,1.0,5.0,,,1.0,6.0,2.0,,3.0,90.0,466.0,8.0,7.0,260.0,35.0,32.0,19.0,5.0,23.0,18.0,1.0,125.0,3.0,344.0,,1.0,21.0,7.0,64.0,1.0,581.0,,0.0,11.0,18.0,3.0,25.0,1.0,801.0,16.0,19.0,8.0,6.0,10.0,0.0,,,,,,,,,,
