season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385435,20,8,Chelsea,Home,249437,124183,Hakim Ziyech,hakim-ziyech,M,False,4.0,,1.0,27.0,8.0,31.0,,,7.0,1.0,,2.0,2.0,,,4.0,9.0,12.0,,,0.341041,0.1085,0.0689,2.0,1.0,,,,,1.0,2.0,,89.0,1.0,,,,,,28.0,,8.0,,,,,5.0,13.0,,5.0,1.0,47.0,10.0,44.0,3,5.0,85.0,1.0,3.0,4.0,4.0
2022-23,10385435,20,8,Chelsea,Home,257993,122074,Marcus Bettinelli,marcus-bettinelli,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385435,20,8,Chelsea,Home,284441,126187,Ruben Loftus-Cheek,ruben-loftus-cheek,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385435,20,8,Chelsea,Home,794939,179268,Marc Cucurella,marc-cucurella,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385435,20,8,Chelsea,Home,826134,180736,Trevoh Chalobah,trevoh-chalobah,D,False,,,3.0,22.0,26.0,48.0,1.0,4.0,4.0,,,,,,,1.0,2.0,9.0,,,0.00823848,0.0,0.0,,,,,,,2.0,,,90.0,,1.0,,,,,12.0,,7.6,,,,2.0,,,,5.0,,25.0,34.0,59.0,0,3.0,80.0,,2.0,,2.0
2022-23,10385435,20,8,Chelsea,Home,836694,184341,Mason Mount,mason-mount,F,False,1.0,,,28.0,7.0,34.0,2.0,3.0,2.0,1.0,,1.0,1.0,,,,3.0,5.0,,,0.560091,0.0342,0.0,,,,,,,1.0,2.0,,90.0,,,,,,,13.0,,7.2,,,1.0,,,4.0,,,,38.0,9.0,43.0,2,,56.0,1.0,2.0,,
2022-23,10385435,20,8,Chelsea,Home,836705,219847,Kai Havertz,kai-havertz,F,False,,,,14.0,4.0,18.0,1.0,4.0,2.0,,2.0,,,,,4.0,11.0,7.0,,,0.0103556,1.0105,0.2747,4.0,,1.0,,,,,,,89.0,2.0,,,,,,19.0,,6.5,,,3.0,1.0,2.0,1.0,,,2.0,20.0,5.0,24.0,5,2.0,48.0,6.0,1.0,,1.0
2022-23,10385435,20,8,Chelsea,Home,904827,242880,Benoît Badiashile,benoit-badiashile,D,False,,,3.0,26.0,46.0,72.0,2.0,6.0,6.0,,,,,,,,3.0,11.0,,,0.0118695,0.0,0.0,,,,,,,,,,90.0,,,,,,,4.0,,7.7,,,,9.0,1.0,,,4.0,,29.0,46.0,75.0,0,4.0,90.0,,1.0,,2.0
2022-23,10385435,20,8,Chelsea,Home,904970,232787,Conor Gallagher,conor-gallagher,M,False,2.0,,1.0,33.0,27.0,58.0,6.0,2.0,5.0,1.0,,,4.0,,,2.0,15.0,16.0,,,0.108371,0.0,0.0,1.0,,,,,,,3.0,,90.0,,2.0,,,,,17.0,,7.7,,,,,6.0,5.0,,1.0,,41.0,30.0,66.0,0,4.0,97.0,2.0,6.0,4.0,3.0
2022-23,10385435,20,8,Chelsea,Home,994556,478912,Carney Chukwuemeka,carney-chukwuemeka,M,False,1.0,,1.0,12.0,5.0,16.0,1.0,1.0,3.0,,,1.0,1.0,,,,3.0,2.0,,,0.0292986,0.052,0.0,,,,,,,2.0,,,63.0,,,,,,,8.0,,6.7,,,,,1.0,2.0,,1.0,,15.0,6.0,19.0,1,1.0,32.0,3.0,,,1.0
2022-23,10385435,20,8,Chelsea,Home,996910,461188,Bashir Humphreys,bashir-humphreys,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385435,20,8,Chelsea,Home,1090458,520295,David Datro Fofana,david-datro-fofana,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385435,20,8,Chelsea,Home,1136730,487838,Lewis Hall,lewis-hall,D,False,,,5.0,28.0,19.0,47.0,1.0,2.0,3.0,,1.0,,,,,2.0,5.0,5.0,,,0.0716015,0.116,0.0,,,,,,,,1.0,,78.0,,,,,,,20.0,,6.7,,,1.0,1.0,2.0,2.0,,7.0,,39.0,22.0,59.0,1,3.0,79.0,2.0,,,2.0
2022-23,10385443,21,8,Chelsea,Away,21555,41328,César Azpilicueta,cesar-azpilicueta,D,True,,,,,4.0,4.0,,,1.0,,,,,,,,,,,,1.527e-05,0.0,0.0,,,,,,,,,,9.0,,,,,,,1.0,,6.6,,,,1.0,,,,,,1.0,4.0,5.0,0,,6.0,,,,
2022-23,10385443,21,8,Chelsea,Away,33541,51090,Thiago Silva,thiago-silva,D,False,,,4.0,9.0,74.0,83.0,2.0,1.0,1.0,,1.0,,,,,,2.0,2.0,,,0.0193416,0.3509,0.0,,,,,,1.0,2.0,1.0,,90.0,,3.0,,,,,9.0,,7.8,,,1.0,6.0,,,,12.0,,17.0,74.0,91.0,1,1.0,110.0,,,,
2022-23,10385443,21,8,Chelsea,Away,51498,54694,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,F,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,9.0,,,,,,,3.0,,6.5,,,,,,,,,,1.0,1.0,2.0,0,,4.0,1.0,,,
2022-23,10385443,21,8,Chelsea,Away,126071,86129,Kalidou Koulibaly,kalidou-koulibaly,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385443,21,8,Chelsea,Away,132874,85955,Jorginho,jorginho,M,False,,,1.0,15.0,30.0,45.0,2.0,1.0,9.0,,,,1.0,,,1.0,4.0,9.0,,,0.014017,0.0,0.0,,,,,,,4.0,1.0,,90.0,,1.0,,,,,14.0,,7.8,,,,1.0,1.0,,,1.0,,22.0,35.0,57.0,0,5.0,81.0,1.0,2.0,1.0,3.0
2022-23,10385443,21,8,Chelsea,Away,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,False,,1.0,4.0,2.0,32.0,34.0,,1.0,8.0,,,,,,,,,2.0,,,0.00045313,0.0,0.0,,,,0.5694,1.0,,,,,90.0,,,,,,,4.0,2.0,7.7,2.0,3.0,,3.0,,,1.0,8.0,,5.0,33.0,38.0,0,,53.0,,1.0,,
2022-23,10385443,21,8,Chelsea,Away,249437,124183,Hakim Ziyech,hakim-ziyech,M,False,3.0,,2.0,17.0,10.0,24.0,2.0,,7.0,2.0,,2.0,1.0,,,3.0,9.0,3.0,,,0.436956,0.1876,0.0,2.0,,,,,,,3.0,,90.0,,,,,,,24.0,,7.2,,,1.0,3.0,2.0,11.0,,4.0,,30.0,16.0,35.0,3,1.0,67.0,1.0,1.0,1.0,
2022-23,10385443,21,8,Chelsea,Away,257993,122074,Marcus Bettinelli,marcus-bettinelli,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385443,21,8,Chelsea,Away,284441,126187,Ruben Loftus-Cheek,ruben-loftus-cheek,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385443,21,8,Chelsea,Away,794939,179268,Marc Cucurella,marc-cucurella,D,False,,,1.0,17.0,22.0,39.0,1.0,2.0,4.0,,,,3.0,,,,4.0,9.0,,,0.0189508,0.0,0.0,,,,,,,1.0,,,90.0,,,,,,,16.0,,7.2,,,,5.0,,,,5.0,,23.0,29.0,52.0,0,6.0,83.0,,1.0,,1.0
2022-23,10385443,21,8,Chelsea,Away,826134,180736,Trevoh Chalobah,trevoh-chalobah,D,False,,,1.0,12.0,32.0,44.0,,1.0,4.0,,,,,,,,,3.0,,,0.00433193,0.0,0.0,,,,,,,,,,81.0,,,,,,,5.0,,6.9,,,,3.0,,,,2.0,,14.0,34.0,48.0,0,,62.0,1.0,2.0,,
2022-23,10385443,21,8,Chelsea,Away,836694,184341,Mason Mount,mason-mount,F,False,1.0,,2.0,13.0,6.0,18.0,,,5.0,,,,1.0,,,2.0,4.0,2.0,,,0.067186,0.0,0.0,1.0,,,,,,2.0,3.0,,82.0,,,,,,,13.0,,6.9,,,,1.0,,1.0,,2.0,,19.0,7.0,25.0,0,1.0,38.0,3.0,1.0,,1.0
2022-23,10385443,21,8,Chelsea,Away,836705,219847,Kai Havertz,kai-havertz,F,False,,,1.0,8.0,2.0,10.0,1.0,6.0,5.0,,,,,,,,1.0,8.0,,,0.130434,0.2817,0.0,,,,,,,3.0,1.0,,81.0,,,,,,,9.0,,7.2,,,2.0,1.0,,,,1.0,1.0,12.0,5.0,17.0,2,,31.0,2.0,2.0,,
2022-23,10385443,21,8,Chelsea,Away,904827,242880,Benoît Badiashile,benoit-badiashile,D,False,,,,8.0,70.0,78.0,,3.0,7.0,1.0,1.0,,,,,1.0,2.0,4.0,,,0.00206687,0.3284,0.0713,1.0,,,,,,2.0,1.0,,90.0,1.0,1.0,,,,,11.0,,7.5,,,,4.0,,,,3.0,,12.0,76.0,88.0,1,1.0,102.0,,,,
2022-23,10385443,21,8,Chelsea,Away,904970,232787,Conor Gallagher,conor-gallagher,M,False,1.0,,,11.0,11.0,21.0,2.0,,3.0,1.0,,1.0,2.0,,,4.0,14.0,4.0,,,0.0752764,0.1312,0.0188,4.0,,,,,,2.0,1.0,,90.0,1.0,,,,,,15.0,,6.8,,,,2.0,2.0,2.0,,,,17.0,14.0,29.0,2,1.0,53.0,,3.0,,
2022-23,10385443,21,8,Chelsea,Away,958966,465920,Mykhailo Mudryk,mykhailo-mudryk,M,True,,,,9.0,4.0,13.0,1.0,1.0,4.0,,2.0,,,,,1.0,3.0,7.0,,,0.230671,0.3455,0.0,,,,,,,,,,35.0,,1.0,,,,,6.0,,6.6,,,1.0,1.0,3.0,1.0,,,,11.0,4.0,14.0,1,3.0,28.0,2.0,1.0,2.0,3.0
2022-23,10385443,21,8,Chelsea,Away,994556,478912,Carney Chukwuemeka,carney-chukwuemeka,M,True,,,,3.0,1.0,4.0,1.0,,2.0,,,,,,,1.0,2.0,1.0,,,0.0061319,0.0,0.0,,,,,,,,,,8.0,,,,,,,3.0,,6.4,,,,,1.0,,,,,4.0,1.0,5.0,0,,9.0,1.0,,1.0,
2022-23,10385443,21,8,Chelsea,Away,996910,461188,Bashir Humphreys,bashir-humphreys,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385443,21,8,Chelsea,Away,1090458,520295,David Datro Fofana,david-datro-fofana,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385443,21,8,Chelsea,Away,1136730,487838,Lewis Hall,lewis-hall,D,False,,,,8.0,12.0,20.0,,2.0,7.0,,,,1.0,,,,3.0,6.0,,1.0,0.0023423,0.0295,0.0,1.0,,,,,,2.0,,,55.0,,,,,,,18.0,,6.5,,,1.0,1.0,1.0,,,4.0,,16.0,18.0,34.0,1,2.0,49.0,2.0,2.0,,
2022-23,10385441,22,8,Chelsea,Home,21555,41328,César Azpilicueta,cesar-azpilicueta,D,True,,,,3.0,10.0,13.0,1.0,,1.0,,,,,,,,2.0,1.0,,,0.00186444,0.0,0.0,,,,,,,1.0,,,30.0,,,,,,,5.0,,6.6,,,,1.0,1.0,,,,,5.0,10.0,15.0,0,1.0,24.0,1.0,,,1.0
2022-23,10385441,22,8,Chelsea,Home,33541,51090,Thiago Silva,thiago-silva,D,False,,,7.0,23.0,75.0,98.0,1.0,3.0,5.0,,,,,,,,2.0,3.0,,,0.0291898,0.0545,0.0243,1.0,,,,,,2.0,,,90.0,1.0,1.0,,,,,12.0,,7.5,,,,3.0,,,,10.0,,31.0,77.0,108.0,1,,120.0,1.0,,,
2022-23,10385441,22,8,Chelsea,Home,126071,86129,Kalidou Koulibaly,kalidou-koulibaly,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385441,22,8,Chelsea,Home,138534,103955,Raheem Sterling,raheem-sterling,F,True,,,1.0,7.0,2.0,9.0,,,3.0,,,,,,,2.0,3.0,4.0,,,0.0153129,0.0525,0.7525,1.0,,,,,,,,,30.0,1.0,,,,,,6.0,,6.8,,,,,1.0,,,1.0,,7.0,3.0,10.0,1,1.0,22.0,3.0,2.0,1.0,1.0
2022-23,10385441,22,8,Chelsea,Home,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,False,,,5.0,1.0,36.0,37.0,,,11.0,,,,,,,,,,,,0.00020832,0.0,0.0,,,,1.0926,,,,,,90.0,,,,,,,2.0,,7.8,2.0,4.0,,,,,,7.0,,1.0,38.0,39.0,0,,51.0,,,,
2022-23,10385441,22,8,Chelsea,Home,249437,124183,Hakim Ziyech,hakim-ziyech,M,False,,,1.0,15.0,6.0,21.0,,,5.0,1.0,,,1.0,,,1.0,5.0,3.0,,,0.0355473,0.0557,0.0,1.0,,,,,,,1.0,,60.0,,,,,,,19.0,,6.9,,,1.0,,3.0,5.0,,3.0,2.0,27.0,9.0,31.0,1,2.0,47.0,1.0,,1.0,1.0
2022-23,10385441,22,8,Chelsea,Home,257993,122074,Marcus Bettinelli,marcus-bettinelli,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385441,22,8,Chelsea,Home,794939,179268,Marc Cucurella,marc-cucurella,D,False,,,2.0,19.0,34.0,53.0,1.0,,13.0,,,,1.0,,,1.0,5.0,7.0,,,0.0113937,0.0,0.0,2.0,,,,,,,1.0,,84.0,,1.0,,,,,14.0,,7.2,,,,1.0,,,,4.0,,23.0,42.0,65.0,0,5.0,86.0,1.0,2.0,,2.0
2022-23,10385441,22,8,Chelsea,Home,802695,172850,Ben Chilwell,ben-chilwell,D,True,1.0,,1.0,5.0,2.0,6.0,,1.0,,,,,,,,1.0,2.0,1.0,,,0.0677779,0.0,0.0,1.0,,,,,,,1.0,,13.0,,,,,,,3.0,,6.6,,,,,,1.0,,1.0,,6.0,3.0,8.0,0,,14.0,,,,
2022-23,10385441,22,8,Chelsea,Home,826134,180736,Trevoh Chalobah,trevoh-chalobah,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385441,22,8,Chelsea,Home,836694,184341,Mason Mount,mason-mount,F,False,,,,15.0,9.0,24.0,2.0,1.0,6.0,,,2.0,1.0,,,1.0,7.0,4.0,,,0.0126923,0.0784,0.0,3.0,,,,,,1.0,,,75.0,,,,,,,10.0,,6.5,,,,,,,,1.0,,20.0,11.0,31.0,2,1.0,42.0,2.0,2.0,,
2022-23,10385441,22,8,Chelsea,Home,836705,219847,Kai Havertz,kai-havertz,F,False,,,,9.0,11.0,20.0,2.0,3.0,2.0,,2.0,,1.0,,,2.0,7.0,4.0,,,0.00765178,0.7259,0.0,2.0,,,,,1.0,,,,90.0,,,,,,,10.0,,5.8,,,3.0,,1.0,,,,1.0,12.0,11.0,23.0,3,1.0,40.0,4.0,,,
2022-23,10385441,22,8,Chelsea,Home,885908,225796,Reece James,reece-james,D,False,,,2.0,19.0,29.0,48.0,1.0,1.0,5.0,,,,1.0,,,1.0,4.0,2.0,,,0.0131316,0.0,0.0,1.0,,,,,,,,,60.0,,,,,,,12.0,,6.5,,,,1.0,,2.0,,3.0,,25.0,32.0,55.0,0,1.0,66.0,,,,1.0
2022-23,10385441,22,8,Chelsea,Home,904827,242880,Benoît Badiashile,benoit-badiashile,D,False,,,8.0,19.0,82.0,101.0,2.0,1.0,3.0,,,,1.0,,,,3.0,3.0,,,0.0232546,0.0975,0.0,,,,,,,2.0,1.0,,90.0,,,,,,,11.0,,7.5,,,1.0,5.0,,,,12.0,,24.0,88.0,112.0,1,1.0,124.0,,1.0,,
2022-23,10385441,22,8,Chelsea,Home,904970,232787,Conor Gallagher,conor-gallagher,M,False,1.0,,4.0,23.0,19.0,41.0,1.0,2.0,4.0,,,,3.0,,,,7.0,7.0,,,0.197636,0.0477,0.0,1.0,,,,,,1.0,2.0,,90.0,,,,,,,13.0,,7.1,,,1.0,,3.0,5.0,,4.0,,29.0,21.0,45.0,1,2.0,69.0,2.0,2.0,1.0,
2022-23,10385441,22,8,Chelsea,Home,958966,465920,Mykhailo Mudryk,mykhailo-mudryk,M,False,,,,6.0,5.0,11.0,1.0,,2.0,,,,2.0,,,1.0,5.0,1.0,,,0.00794617,0.0,0.0,1.0,,,,,,,,,45.0,,,,,,,6.0,,6.4,,,,,,,,,,9.0,7.0,16.0,0,1.0,19.0,,,,1.0
2022-23,10385441,22,8,Chelsea,Home,966547,248857,Noni Madueke,noni-madueke,F,True,,,1.0,11.0,10.0,21.0,,,5.0,,,,,,,1.0,1.0,4.0,,,0.0280882,0.0,0.0,,,,,,,,2.0,,45.0,,,,,,,11.0,,7.2,,,,,2.0,3.0,,1.0,,20.0,10.0,27.0,0,1.0,40.0,1.0,1.0,2.0,1.0
2022-23,10385441,22,8,Chelsea,Home,974505,448047,Enzo Fernández,enzo-fernandez,M,False,,,6.0,24.0,40.0,64.0,,1.0,10.0,,,,3.0,,,1.0,4.0,9.0,,,0.0142509,0.0255,0.0,,,,,,,2.0,1.0,,90.0,,1.0,,,,,15.0,,7.6,,,1.0,3.0,,,,7.0,,31.0,44.0,75.0,1,6.0,99.0,3.0,2.0,,5.0
2022-23,10385441,22,8,Chelsea,Home,994556,478912,Carney Chukwuemeka,carney-chukwuemeka,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385441,22,8,Chelsea,Home,1090458,520295,David Datro Fofana,david-datro-fofana,F,True,,,,1.0,,1.0,,,,,,,,,,,3.0,3.0,,,0.00182742,0.1963,0.0,2.0,,,,,,,,,15.0,1.0,,,,,,4.0,,6.8,,,,,3.0,,,,,2.0,,2.0,1,1.0,11.0,2.0,,2.0,
2022-23,10385467,23,8,Chelsea,Away,21555,41328,César Azpilicueta,cesar-azpilicueta,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385467,23,8,Chelsea,Away,33541,51090,Thiago Silva,thiago-silva,D,False,,,,27.0,55.0,82.0,1.0,1.0,5.0,,,,,,,,1.0,3.0,,,0.0088645,0.0,0.0,,,,,,,1.0,,,90.0,,1.0,,,,,5.0,,7.1,,,,5.0,,,,2.0,,29.0,57.0,86.0,0,2.0,98.0,1.0,,,2.0
2022-23,10385467,23,8,Chelsea,Away,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,False,,1.0,5.0,2.0,25.0,27.0,,,5.0,,,,,,,,,,,,0.00039849,0.0,0.0,,,,-0.6603,1.0,,,,,90.0,,,,,,,1.0,1.0,6.6,1.0,1.0,,1.0,,,1.0,6.0,,3.0,25.0,28.0,0,,35.0,,,,
2022-23,10385467,23,8,Chelsea,Away,249437,124183,Hakim Ziyech,hakim-ziyech,M,True,1.0,,1.0,10.0,4.0,13.0,1.0,,2.0,,,,,,,,3.0,1.0,,,0.0329222,0.0,0.0,2.0,,,,,,,,,23.0,,,,,,,6.0,,6.6,,,,,1.0,3.0,,3.0,,15.0,5.0,17.0,0,,22.0,,,1.0,
2022-23,10385467,23,8,Chelsea,Away,257993,122074,Marcus Bettinelli,marcus-bettinelli,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385467,23,8,Chelsea,Away,284441,126187,Ruben Loftus-Cheek,ruben-loftus-cheek,M,False,,,,34.0,29.0,63.0,1.0,,2.0,,,,1.0,,,,2.0,8.0,,,0.0383579,0.0,0.0,,,,,,,,,,79.0,,,,,,,7.0,,7.2,,,,1.0,5.0,1.0,,,,38.0,31.0,68.0,0,2.0,79.0,,1.0,5.0,2.0
2022-23,10385467,23,8,Chelsea,Away,794939,179268,Marc Cucurella,marc-cucurella,D,False,,,2.0,27.0,22.0,49.0,1.0,1.0,1.0,,,,,,,,1.0,5.0,,,0.0151064,0.0,0.0,,,,,,,1.0,,,67.0,,,,,,,10.0,,6.9,,,,1.0,,2.0,,4.0,,32.0,26.0,56.0,0,3.0,70.0,,1.0,,3.0
2022-23,10385467,23,8,Chelsea,Away,802695,172850,Ben Chilwell,ben-chilwell,D,True,1.0,,,6.0,6.0,11.0,1.0,3.0,,,,,,,,,2.0,6.0,,,0.0522872,0.0,0.0,1.0,,,,,,1.0,1.0,,23.0,,,,,,,2.0,,7.1,,,,1.0,,1.0,,,,7.0,7.0,13.0,0,2.0,22.0,,1.0,,2.0
2022-23,10385467,23,8,Chelsea,Away,826134,180736,Trevoh Chalobah,trevoh-chalobah,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385467,23,8,Chelsea,Away,836694,184341,Mason Mount,mason-mount,F,True,,,,4.0,1.0,5.0,,,1.0,,,,,,,2.0,3.0,,,,0.0467305,0.0,0.0,,,,,,,,,,22.0,,,,,,,6.0,,6.1,,,,,1.0,,,,,6.0,2.0,8.0,0,,11.0,,,,
2022-23,10385467,23,8,Chelsea,Away,836705,219847,Kai Havertz,kai-havertz,F,False,,,,20.0,4.0,24.0,2.0,2.0,3.0,,,,1.0,,,4.0,12.0,4.0,,,0.0589914,0.0583,0.0,5.0,,,,,,,1.0,,90.0,,,,,,,10.0,,6.5,,,1.0,,,,,,3.0,23.0,5.0,28.0,1,2.0,40.0,2.0,,,1.0
2022-23,10385467,23,8,Chelsea,Away,851671,428399,João Félix,joao-felix,F,False,2.0,,,18.0,13.0,29.0,2.0,,1.0,,,1.0,1.0,,,2.0,7.0,8.0,,,0.322929,0.6389,1.356,,,1.0,,,,,2.0,,90.0,2.0,,,,,,21.0,,7.7,,,,,4.0,8.0,,,1.0,29.0,14.0,35.0,3,3.0,66.0,2.0,3.0,2.0,2.0
2022-23,10385467,23,8,Chelsea,Away,885908,225796,Reece James,reece-james,D,False,,,2.0,53.0,31.0,84.0,3.0,3.0,7.0,,,,,,,2.0,7.0,6.0,,,0.0568329,0.0371,0.2228,1.0,,,,,,1.0,2.0,,90.0,1.0,,,,,,14.0,,7.1,,,,3.0,2.0,5.0,,3.0,,59.0,34.0,88.0,1,1.0,115.0,1.0,1.0,1.0,1.0
2022-23,10385467,23,8,Chelsea,Away,904827,242880,Benoît Badiashile,benoit-badiashile,D,False,,,4.0,22.0,52.0,74.0,,6.0,6.0,,,1.0,1.0,,,,2.0,6.0,,,0.0388701,0.1963,0.0,1.0,,,,,,,,,90.0,,,,,,,7.0,,6.8,,,1.0,4.0,,,,7.0,,24.0,57.0,81.0,2,,88.0,,,,
2022-23,10385467,23,8,Chelsea,Away,904970,232787,Conor Gallagher,conor-gallagher,M,True,,,,6.0,4.0,10.0,1.0,2.0,1.0,,,1.0,1.0,,,,2.0,2.0,,,0.00323004,0.0439,0.0,,,,,,,1.0,,,11.0,,,,,,,4.0,,6.5,,,,1.0,,,,1.0,,8.0,4.0,12.0,1,,19.0,2.0,,,
2022-23,10385467,23,8,Chelsea,Away,958966,465920,Mykhailo Mudryk,mykhailo-mudryk,M,False,,,,8.0,8.0,16.0,,,4.0,,,,,,,,1.0,4.0,,,0.0390006,0.0,0.0,,,,,,,,,,67.0,,,,,,,7.0,,6.7,,,,,1.0,,,,,10.0,8.0,18.0,0,2.0,29.0,3.0,2.0,,2.0
2022-23,10385467,23,8,Chelsea,Away,966547,248857,Noni Madueke,noni-madueke,F,False,,,1.0,14.0,10.0,24.0,1.0,,1.0,,,1.0,,,,2.0,7.0,5.0,,,0.0931701,0.0892,0.1143,1.0,,,,,,,,,68.0,1.0,1.0,,,,,9.0,,6.7,,,,,7.0,1.0,,1.0,,17.0,10.0,26.0,2,1.0,43.0,1.0,,4.0,1.0
2022-23,10385467,23,8,Chelsea,Away,974505,448047,Enzo Fernández,enzo-fernandez,M,False,,,6.0,57.0,29.0,86.0,1.0,,7.0,1.0,,,2.0,,,2.0,6.0,3.0,,,0.375153,0.0819,0.0,,1.0,,,,,2.0,1.0,,90.0,,1.0,,,,,14.0,,7.6,,,2.0,,1.0,,,8.0,,63.0,33.0,96.0,2,3.0,110.0,1.0,,,1.0
2022-23,10385467,23,8,Chelsea,Away,994556,478912,Carney Chukwuemeka,carney-chukwuemeka,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385467,23,8,Chelsea,Away,1090458,520295,David Datro Fofana,david-datro-fofana,F,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385472,24,8,Chelsea,Home,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,1.0,,1.0,18.0,15.0,32.0,,1.0,2.0,1.0,,,,,,,1.0,5.0,,,0.192525,0.1479,0.0,1.0,,,,,,1.0,1.0,,84.0,,,,,,,8.0,,7.4,,,2.0,1.0,,1.0,,3.0,1.0,23.0,17.0,39.0,2,3.0,57.0,1.0,1.0,,2.0
2022-23,10385472,24,8,Chelsea,Home,126071,86129,Kalidou Koulibaly,kalidou-koulibaly,D,False,,,2.0,8.0,20.0,28.0,,,1.0,,,,1.0,1.0,,,2.0,1.0,,,0.0164823,0.0,0.0,1.0,,,,,,,,,45.0,,1.0,,,,,3.0,,6.8,,,,,,,,3.0,,10.0,21.0,31.0,0,1.0,33.0,,,,1.0
2022-23,10385472,24,8,Chelsea,Home,136710,91651,Mateo Kovačić,mateo-kovacic,M,False,,,6.0,27.0,32.0,59.0,,,3.0,,,1.0,2.0,,,1.0,4.0,5.0,,,0.0671571,0.037,0.0,,,,,,,,1.0,,90.0,,,,,,,7.0,,6.9,,,,,4.0,,,6.0,,30.0,33.0,63.0,1,1.0,74.0,1.0,1.0,3.0,1.0
