season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7437874,14,8,Chelsea,Home,234148,116594,N'Golo Kanté,n-golo-kante,M,False,,,6.0,39.0,31.0,70.0,1.0,1.0,13.0,,,1.0,1.0,,,1.0,6.0,6.0,,,1.0,,,,,3.0,,,90.0,,,,,,,14.0,,7.1,,,,,3.0,1.0,,7.0,,46.0,34.0,79.0,1,4.0,96.0,1.0,,1.0,
2017-18,7437874,14,8,Chelsea,Home,847097,199598,Ethan Ampadu,ethan-ampadu,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437819,15,8,Chelsea,Home,518,17878,Cesc Fàbregas,cesc-fabregas,M,False,3.0,,7.0,50.0,13.0,60.0,2.0,,6.0,1.0,,1.0,,,,,2.0,5.0,,,,,,,,2.0,4.0,,78.0,,,,,,,18.0,,8.5,,,,,,8.0,,11.0,,62.0,17.0,71.0,1,3.0,91.0,,2.0,,
2017-18,7437819,15,8,Chelsea,Home,9628,19419,Gary Cahill,gary-cahill,D,True,,,1.0,,18.0,18.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,10.0,,,,,,,1.0,,6.7,,,,,1.0,,,1.0,,,18.0,18.0,0,,20.0,1.0,,1.0,
2017-18,7437819,15,8,Chelsea,Home,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,4.0,52.0,68.0,120.0,2.0,3.0,6.0,,,,1.0,,,,3.0,5.0,,,,,,,,2.0,1.0,,90.0,,,,,,,14.0,,7.2,,,,3.0,,2.0,,8.0,,63.0,71.0,132.0,0,2.0,143.0,,,,
2017-18,7437819,15,8,Chelsea,Home,27583,42786,Eden Hazard,eden-hazard,F,False,1.0,,1.0,35.0,2.0,36.0,,,2.0,,2.0,2.0,1.0,,,5.0,7.0,13.0,,,,,2.0,,,,2.0,,78.0,6.0,,,,,,20.0,,9.2,,,1.0,,11.0,4.0,,1.0,1.0,47.0,2.0,45.0,9,,80.0,2.0,3.0,10.0,
2017-18,7437819,15,8,Chelsea,Home,31417,47431,Willian,willian,M,True,,,,9.0,,9.0,,,,,,,,,,,,,,,,,,,,1.0,,,12.0,,,,,,,2.0,,6.7,,,,,,2.0,,,,11.0,,9.0,0,,12.0,,,,
2017-18,7437819,15,8,Chelsea,Home,31585,49013,Victor Moses,victor-moses,F,False,1.0,,2.0,22.0,25.0,46.0,1.0,2.0,10.0,1.0,,3.0,,,,2.0,6.0,10.0,,,1.0,1.0,,,,2.0,1.0,,90.0,1.0,,,,,1.0,19.0,,7.7,,,,,3.0,4.0,,4.0,1.0,29.0,29.0,54.0,4,3.0,91.0,1.0,4.0,1.0,
2017-18,7437819,15,8,Chelsea,Home,35428,49579,Pedro,pedro,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437819,15,8,Chelsea,Home,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437819,15,8,Chelsea,Home,54330,61603,Danny Drinkwater,danny-drinkwater,M,False,,,,33.0,7.0,40.0,,,4.0,,,,1.0,,,,4.0,3.0,,,3.0,,,,,,2.0,,90.0,,,,,,,11.0,,7.1,,,1.0,,,1.0,,1.0,,41.0,9.0,49.0,1,2.0,59.0,1.0,1.0,,
2017-18,7437819,15,8,Chelsea,Home,69408,82263,Marcos Alonso,marcos-alonso,D,False,1.0,,2.0,20.0,20.0,39.0,1.0,2.0,4.0,,,,,,,,1.0,4.0,1.0,,,,,,,3.0,1.0,,90.0,1.0,1.0,,,,,11.0,,7.0,,,,1.0,2.0,2.0,,3.0,,28.0,22.0,48.0,1,,65.0,,,2.0,
2017-18,7437819,15,8,Chelsea,Home,70988,60772,Thibaut Courtois,thibaut-courtois,G,False,,,4.0,1.0,15.0,16.0,,,6.0,,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,5.0,,6.5,,1.0,,,,,,8.0,,4.0,17.0,21.0,0,,28.0,,,,
2017-18,7437819,15,8,Chelsea,Home,125407,88482,Álvaro Morata,alvaro-morata,F,False,,,,19.0,7.0,26.0,,4.0,7.0,1.0,,,2.0,,,4.0,7.0,11.0,,,1.0,,1.0,,,1.0,3.0,,90.0,1.0,,,,,,20.0,,8.2,,,2.0,,4.0,2.0,,,,29.0,8.0,35.0,3,2.0,58.0,5.0,1.0,4.0,
2017-18,7437819,15,8,Chelsea,Home,132318,105700,Davide Zappacosta,davide-zappacosta,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437819,15,8,Chelsea,Home,142622,102380,Antonio Rüdiger,antonio-rudiger,D,False,,,3.0,27.0,47.0,74.0,,4.0,7.0,,,,1.0,,,,2.0,6.0,,,1.0,,,,,,,,90.0,,1.0,,,,,8.0,,7.2,,,1.0,4.0,,1.0,,5.0,,32.0,50.0,81.0,1,2.0,90.0,,,,
2017-18,7437819,15,8,Chelsea,Home,147745,94245,Michy Batshuayi,michy-batshuayi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437819,15,8,Chelsea,Home,149735,169102,Tiemoué Bakayoko,tiemoue-bakayoko,M,True,,,1.0,1.0,4.0,5.0,1.0,,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,12.0,,,,,,,2.0,,6.4,,,,1.0,,,,1.0,,2.0,4.0,6.0,0,,8.0,,,,
2017-18,7437819,15,8,Chelsea,Home,186795,135363,Andreas Christensen,andreas-christensen,D,False,,,,27.0,47.0,74.0,1.0,5.0,5.0,,,,,,,,1.0,5.0,,,,,,,1.0,1.0,,,80.0,,,,,,,7.0,,7.2,,,3.0,4.0,,,,1.0,,31.0,50.0,81.0,3,,91.0,,,,
2017-18,7437819,15,8,Chelsea,Home,234148,116594,N'Golo Kanté,n-golo-kante,M,False,,,6.0,55.0,29.0,84.0,2.0,,6.0,,,,,,,2.0,6.0,4.0,,,2.0,,,,,2.0,3.0,,90.0,,,,,,,11.0,,7.5,,,,,,,,9.0,,61.0,32.0,93.0,0,3.0,107.0,,1.0,,
2017-18,7437823,16,8,Chelsea,Away,518,17878,Cesc Fàbregas,cesc-fabregas,M,False,,,,55.0,15.0,70.0,2.0,1.0,5.0,,,1.0,6.0,,,,11.0,11.0,,,3.0,,,,,,2.0,,90.0,,,,,,,24.0,,7.1,,,1.0,,3.0,3.0,,2.0,,75.0,15.0,87.0,2,7.0,107.0,3.0,,3.0,
2017-18,7437823,16,8,Chelsea,Away,9628,19419,Gary Cahill,gary-cahill,D,False,,,,25.0,38.0,63.0,,1.0,8.0,,,1.0,1.0,,,,2.0,2.0,,,1.0,,,,,,,,90.0,,,,,,,9.0,,6.5,,,,1.0,,,,2.0,,30.0,42.0,72.0,1,,77.0,,1.0,,
2017-18,7437823,16,8,Chelsea,Away,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,1.0,,3.0,46.0,32.0,77.0,1.0,2.0,3.0,,,1.0,1.0,,,1.0,4.0,4.0,,,1.0,,,,,1.0,1.0,,90.0,,1.0,,,,,15.0,,7.1,,,,2.0,,5.0,,5.0,,57.0,35.0,87.0,1,2.0,102.0,,,,
2017-18,7437823,16,8,Chelsea,Away,27583,42786,Eden Hazard,eden-hazard,F,False,,,7.0,51.0,6.0,57.0,1.0,,2.0,,,1.0,,,,2.0,5.0,5.0,,,,,,,,,1.0,,90.0,,,,,,,14.0,,7.4,,,2.0,,7.0,2.0,,7.0,,59.0,7.0,64.0,3,,81.0,1.0,,5.0,
2017-18,7437823,16,8,Chelsea,Away,31417,47431,Willian,willian,M,True,,,,10.0,1.0,11.0,,,2.0,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,26.0,,,,,,,6.0,,6.6,,,,,,1.0,,,,13.0,2.0,14.0,0,,20.0,,1.0,,
2017-18,7437823,16,8,Chelsea,Away,31585,49013,Victor Moses,victor-moses,F,True,,,,8.0,3.0,11.0,,1.0,4.0,,,,2.0,,,3.0,5.0,3.0,,,,,,,,1.0,,,35.0,,,,,,,13.0,,6.1,,,,,2.0,1.0,,2.0,,12.0,8.0,19.0,0,,35.0,,,2.0,
2017-18,7437823,16,8,Chelsea,Away,35428,49579,Pedro,pedro,F,True,,,1.0,19.0,3.0,22.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,45.0,,,,,,,6.0,,6.7,,,1.0,,1.0,2.0,,2.0,,23.0,3.0,24.0,1,1.0,31.0,1.0,,,
2017-18,7437823,16,8,Chelsea,Away,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437823,16,8,Chelsea,Away,69408,82263,Marcos Alonso,marcos-alonso,D,False,,,2.0,24.0,12.0,36.0,3.0,1.0,3.0,,,1.0,,,,,4.0,1.0,,,1.0,,,,,2.0,1.0,,55.0,,,,,,,8.0,,6.7,,,,2.0,,3.0,,2.0,,31.0,12.0,40.0,1,,55.0,1.0,1.0,,
2017-18,7437823,16,8,Chelsea,Away,70988,60772,Thibaut Courtois,thibaut-courtois,G,False,,1.0,6.0,1.0,22.0,23.0,,,11.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,2.0,,6.7,,1.0,,1.0,,,1.0,8.0,,3.0,22.0,25.0,0,,36.0,,,,
2017-18,7437823,16,8,Chelsea,Away,125407,88482,Álvaro Morata,alvaro-morata,F,False,,,,19.0,4.0,23.0,2.0,3.0,2.0,,1.0,1.0,,,,3.0,6.0,9.0,,,1.0,,,,,,4.0,,90.0,,,,,,,21.0,,7.2,,,3.0,1.0,2.0,,,2.0,2.0,29.0,5.0,34.0,4,3.0,55.0,5.0,2.0,1.0,
2017-18,7437823,16,8,Chelsea,Away,132318,105700,Davide Zappacosta,davide-zappacosta,M,False,2.0,,,17.0,6.0,21.0,1.0,1.0,3.0,,,,3.0,,,3.0,10.0,6.0,,,1.0,,,,,1.0,2.0,,64.0,1.0,,,,,,16.0,,6.8,,,1.0,1.0,2.0,4.0,,,,20.0,10.0,26.0,2,4.0,60.0,2.0,1.0,,
2017-18,7437823,16,8,Chelsea,Away,142622,102380,Antonio Rüdiger,antonio-rudiger,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437823,16,8,Chelsea,Away,147745,94245,Michy Batshuayi,michy-batshuayi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437823,16,8,Chelsea,Away,149735,169102,Tiemoué Bakayoko,tiemoue-bakayoko,M,False,,,1.0,14.0,6.0,20.0,1.0,2.0,1.0,,,2.0,2.0,,,,3.0,5.0,,,,,,,,,,,45.0,,,,,,,3.0,,6.5,,,,2.0,1.0,,,1.0,,15.0,7.0,22.0,2,,30.0,1.0,2.0,1.0,
2017-18,7437823,16,8,Chelsea,Away,186795,135363,Andreas Christensen,andreas-christensen,D,False,,,5.0,34.0,34.0,68.0,1.0,5.0,11.0,,,1.0,,,,,1.0,7.0,,,,,,,,2.0,,,90.0,,1.0,,,,,9.0,,7.4,,,,7.0,,,,6.0,,41.0,36.0,77.0,1,1.0,92.0,,1.0,,
2017-18,7437823,16,8,Chelsea,Away,234148,116594,N'Golo Kanté,n-golo-kante,M,False,,,4.0,56.0,28.0,84.0,2.0,1.0,11.0,,,,7.0,,,3.0,14.0,11.0,,,1.0,,,,,,2.0,,90.0,1.0,,,,,,14.0,,7.2,,,,,4.0,,,5.0,,63.0,29.0,92.0,1,6.0,114.0,2.0,1.0,3.0,
2017-18,7437823,16,8,Chelsea,Away,847097,199598,Ethan Ampadu,ethan-ampadu,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438101,17,8,Chelsea,Away,518,17878,Cesc Fàbregas,cesc-fabregas,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438101,17,8,Chelsea,Away,9628,19419,Gary Cahill,gary-cahill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438101,17,8,Chelsea,Away,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,11.0,70.0,67.0,137.0,,,1.0,,,,2.0,,,,2.0,2.0,,,,,,,,,1.0,,90.0,,1.0,,,,,8.0,,7.4,,,,1.0,,1.0,,12.0,,76.0,68.0,143.0,0,1.0,150.0,1.0,1.0,,
2017-18,7438101,17,8,Chelsea,Away,27583,42786,Eden Hazard,eden-hazard,F,False,,,1.0,22.0,2.0,24.0,1.0,,3.0,1.0,,,,,,,2.0,8.0,,,,,,,,,3.0,,69.0,1.0,,,,,,13.0,,7.6,,,,,4.0,1.0,,1.0,2.0,33.0,2.0,34.0,1,,49.0,1.0,5.0,3.0,
2017-18,7438101,17,8,Chelsea,Away,31417,47431,Willian,willian,M,False,2.0,,2.0,28.0,5.0,31.0,,1.0,5.0,1.0,,1.0,2.0,,,,2.0,4.0,,,,2.0,1.0,,,1.0,3.0,,90.0,1.0,,,,,,17.0,,9.2,,,,,3.0,4.0,,3.0,,36.0,7.0,39.0,2,,56.0,3.0,,3.0,
2017-18,7438101,17,8,Chelsea,Away,31585,49013,Victor Moses,victor-moses,F,False,,,,30.0,24.0,54.0,1.0,1.0,10.0,,,1.0,,,,1.0,3.0,4.0,,,,,,,,1.0,,,90.0,,,,,,,17.0,,6.7,,,,3.0,3.0,6.0,,1.0,2.0,40.0,26.0,60.0,1,,91.0,1.0,1.0,2.0,
2017-18,7438101,17,8,Chelsea,Away,35428,49579,Pedro,pedro,F,False,,,,18.0,4.0,22.0,1.0,,6.0,,1.0,,1.0,,,,3.0,3.0,,,,,1.0,,,1.0,,,90.0,2.0,,,,,,7.0,,7.4,,,2.0,,3.0,3.0,,,4.0,22.0,4.0,23.0,4,1.0,39.0,1.0,,2.0,
2017-18,7438101,17,8,Chelsea,Away,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438101,17,8,Chelsea,Away,54330,61603,Danny Drinkwater,danny-drinkwater,M,True,,,,10.0,20.0,30.0,,,3.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,19.0,,,,,,,3.0,,6.6,,,,,,,,,,12.0,20.0,32.0,0,1.0,34.0,1.0,,,
2017-18,7438101,17,8,Chelsea,Away,69408,82263,Marcos Alonso,marcos-alonso,D,False,2.0,,,34.0,15.0,47.0,2.0,1.0,4.0,1.0,,,,,,1.0,4.0,4.0,,,,1.0,,,,2.0,4.0,,90.0,,,,,,,19.0,,7.5,,,,1.0,2.0,6.0,,2.0,,45.0,17.0,56.0,0,,86.0,1.0,2.0,1.0,
2017-18,7438101,17,8,Chelsea,Away,70988,60772,Thibaut Courtois,thibaut-courtois,G,False,,,1.0,,17.0,17.0,,,3.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,1.0,,6.7,1.0,2.0,,,,,,2.0,,1.0,17.0,18.0,0,,23.0,,,,
2017-18,7438101,17,8,Chelsea,Away,142622,102380,Antonio Rüdiger,antonio-rudiger,D,False,,,7.0,52.0,63.0,115.0,2.0,2.0,6.0,,,,,,,1.0,4.0,2.0,,,1.0,,,,,,,,90.0,,,,,,,9.0,,6.9,,,,3.0,,,,8.0,,54.0,68.0,122.0,0,,129.0,,,,
2017-18,7438101,17,8,Chelsea,Away,147745,94245,Michy Batshuayi,michy-batshuayi,F,True,,,,5.0,,5.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,21.0,,,,,,,2.0,,6.5,,,,,,,,,2.0,6.0,,6.0,0,,8.0,,1.0,,
2017-18,7438101,17,8,Chelsea,Away,149735,169102,Tiemoué Bakayoko,tiemoue-bakayoko,M,False,,,5.0,39.0,20.0,59.0,1.0,2.0,5.0,,,1.0,,,,1.0,3.0,7.0,,,1.0,,1.0,,,2.0,,,90.0,1.0,,,,,,11.0,,7.9,,,1.0,2.0,1.0,,,6.0,,43.0,20.0,63.0,3,3.0,82.0,5.0,1.0,1.0,
2017-18,7438101,17,8,Chelsea,Away,186795,135363,Andreas Christensen,andreas-christensen,D,False,,,2.0,42.0,54.0,96.0,1.0,3.0,6.0,,,,,,,,1.0,6.0,,,,,,,,,,,80.0,,,,,,,2.0,,7.3,,,,2.0,,,,3.0,,44.0,54.0,98.0,0,3.0,104.0,,,,
2017-18,7438101,17,8,Chelsea,Away,234148,116594,N'Golo Kanté,n-golo-kante,M,False,,,1.0,36.0,15.0,51.0,,,1.0,,,,3.0,,,,3.0,,,,,,,,,2.0,,,71.0,,,,,,,6.0,,6.4,,,1.0,,,,,2.0,,41.0,15.0,56.0,1,,60.0,,,,
2017-18,7438101,17,8,Chelsea,Away,285937,,Charly Musonda Jr,charly-musonda-jr,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438101,17,8,Chelsea,Away,847097,199598,Ethan Ampadu,ethan-ampadu,M,True,,,1.0,3.0,16.0,19.0,2.0,1.0,,,,,,,,,2.0,2.0,,,,,,,,,,,10.0,,,,,,,,,6.7,,,,2.0,,,,1.0,,3.0,16.0,19.0,0,1.0,22.0,,,,
2017-18,7437828,18,8,Chelsea,Home,518,17878,Cesc Fàbregas,cesc-fabregas,M,True,,,1.0,18.0,1.0,19.0,,,,,,1.0,,,,2.0,2.0,4.0,,,,,,,,,2.0,,22.0,1.0,,,,,,7.0,,7.2,,,1.0,,2.0,3.0,,1.0,1.0,23.0,1.0,21.0,3,,34.0,,2.0,2.0,
2017-18,7437828,18,8,Chelsea,Home,9628,19419,Gary Cahill,gary-cahill,D,False,,,,24.0,21.0,45.0,2.0,3.0,4.0,,,,,,,,4.0,6.0,,,2.0,,,,,,,,90.0,1.0,1.0,,,,,5.0,,7.4,,,,5.0,,,,2.0,,26.0,24.0,50.0,1,2.0,61.0,,1.0,,
2017-18,7437828,18,8,Chelsea,Home,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,1.0,,3.0,26.0,37.0,62.0,,,6.0,,,,1.0,,,,2.0,1.0,,,,,,,,2.0,1.0,,90.0,,,,,,,15.0,,7.1,,,2.0,1.0,1.0,2.0,,6.0,,33.0,42.0,73.0,2,1.0,87.0,1.0,,,
2017-18,7437828,18,8,Chelsea,Home,27583,42786,Eden Hazard,eden-hazard,F,False,,,2.0,31.0,6.0,37.0,,,1.0,,,1.0,1.0,,,1.0,4.0,10.0,,,,,,,,,2.0,,73.0,,,,,,,17.0,,7.5,,,,,9.0,1.0,,4.0,,40.0,7.0,46.0,1,,66.0,2.0,3.0,7.0,
2017-18,7437828,18,8,Chelsea,Home,31417,47431,Willian,willian,M,False,1.0,,,36.0,6.0,41.0,1.0,,1.0,,,2.0,,,,,9.0,11.0,,,1.0,,,,,1.0,6.0,,90.0,,,,,,,26.0,,7.6,,,2.0,,14.0,3.0,,,1.0,51.0,6.0,54.0,4,1.0,87.0,3.0,3.0,7.0,
2017-18,7437828,18,8,Chelsea,Home,31585,49013,Victor Moses,victor-moses,F,False,2.0,,1.0,11.0,8.0,17.0,3.0,1.0,4.0,,,,,,,,5.0,4.0,,,,,,,,2.0,2.0,,82.0,,,,,,,13.0,,7.0,,,,1.0,3.0,3.0,,4.0,,15.0,11.0,23.0,0,,54.0,1.0,2.0,1.0,
2017-18,7437828,18,8,Chelsea,Home,35428,49579,Pedro,pedro,F,False,,,1.0,17.0,3.0,20.0,,,5.0,,,1.0,,,,1.0,1.0,7.0,,,,,,,1.0,,1.0,,68.0,,,,,,,10.0,,7.5,,,,,4.0,2.0,,2.0,1.0,25.0,3.0,26.0,1,2.0,39.0,1.0,1.0,4.0,
2017-18,7437828,18,8,Chelsea,Home,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437828,18,8,Chelsea,Home,54330,61603,Danny Drinkwater,danny-drinkwater,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437828,18,8,Chelsea,Home,69408,82263,Marcos Alonso,marcos-alonso,D,False,,,1.0,33.0,10.0,43.0,2.0,2.0,3.0,,,1.0,,,,1.0,4.0,4.0,,,1.0,,1.0,,,1.0,2.0,,90.0,3.0,,,,,,9.0,,7.9,,,2.0,1.0,1.0,,,3.0,,39.0,12.0,51.0,6,1.0,77.0,,,1.0,
2017-18,7437828,18,8,Chelsea,Home,70988,60772,Thibaut Courtois,thibaut-courtois,G,False,,,7.0,4.0,13.0,17.0,,,8.0,,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,10.0,,7.4,2.0,2.0,,,,,,17.0,,12.0,15.0,27.0,0,,37.0,,,,
2017-18,7437828,18,8,Chelsea,Home,125407,88482,Álvaro Morata,alvaro-morata,F,True,,,,7.0,2.0,9.0,3.0,,1.0,,,1.0,,,,1.0,6.0,4.0,,,1.0,,,,,,1.0,,17.0,1.0,,,,,,3.0,,6.9,,,,,3.0,,,,,7.0,2.0,9.0,2,,19.0,,2.0,2.0,
2017-18,7437828,18,8,Chelsea,Home,132318,105700,Davide Zappacosta,davide-zappacosta,M,True,,,,2.0,,2.0,,1.0,1.0,,,,1.0,,,,1.0,2.0,,,,,,,,,,,8.0,,,,,,,3.0,,6.6,,,,,,,,,,2.0,1.0,3.0,0,1.0,10.0,1.0,,,
2017-18,7437828,18,8,Chelsea,Home,142622,102380,Antonio Rüdiger,antonio-rudiger,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437828,18,8,Chelsea,Home,147745,94245,Michy Batshuayi,michy-batshuayi,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437828,18,8,Chelsea,Home,149735,169102,Tiemoué Bakayoko,tiemoue-bakayoko,M,False,,,3.0,41.0,16.0,57.0,,,8.0,,,1.0,2.0,,,,5.0,5.0,,,3.0,,,,,,2.0,,90.0,1.0,1.0,,,,,4.0,,7.4,,,1.0,1.0,3.0,,,3.0,,42.0,17.0,59.0,3,1.0,71.0,2.0,1.0,3.0,
2017-18,7437828,18,8,Chelsea,Home,186795,135363,Andreas Christensen,andreas-christensen,D,False,,,6.0,15.0,33.0,48.0,,2.0,5.0,,,,,,,,,2.0,,,,,,,,,,,90.0,,,,,,,,,7.2,,,,6.0,,,,6.0,,15.0,33.0,48.0,0,,54.0,,,,
2017-18,7437828,18,8,Chelsea,Home,234148,116594,N'Golo Kanté,n-golo-kante,M,False,,,4.0,34.0,16.0,50.0,1.0,,11.0,,,,2.0,,,1.0,4.0,6.0,,,,,,,,1.0,1.0,,90.0,1.0,,,,,,8.0,,7.2,,,,2.0,1.0,1.0,,4.0,,37.0,19.0,55.0,1,4.0,72.0,1.0,1.0,1.0,
2017-18,7437838,19,8,Chelsea,Away,518,17878,Cesc Fàbregas,cesc-fabregas,M,True,1.0,,1.0,25.0,2.0,26.0,1.0,1.0,2.0,,,1.0,1.0,,,1.0,3.0,1.0,,,,,,,,,1.0,,27.0,,,,,,,17.0,,6.5,,,,,,7.0,,2.0,1.0,39.0,4.0,36.0,1,,46.0,,,,
2017-18,7437838,19,8,Chelsea,Away,9628,19419,Gary Cahill,gary-cahill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437838,19,8,Chelsea,Away,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,5.0,32.0,31.0,63.0,7.0,3.0,3.0,,,,,,,,7.0,4.0,,,,,,,,,1.0,,90.0,,2.0,,,,,16.0,,7.4,,,,3.0,,2.0,,8.0,,43.0,36.0,77.0,0,1.0,86.0,,,,
2017-18,7437838,19,8,Chelsea,Away,27583,42786,Eden Hazard,eden-hazard,F,False,1.0,,6.0,45.0,5.0,49.0,1.0,1.0,3.0,,,1.0,,,,,2.0,9.0,,,,,,,,1.0,3.0,,90.0,2.0,,,,,,19.0,,8.1,,,,,6.0,3.0,,6.0,,57.0,7.0,61.0,3,,85.0,2.0,3.0,5.0,
2017-18,7437838,19,8,Chelsea,Away,31417,47431,Willian,willian,M,False,1.0,,2.0,27.0,7.0,33.0,1.0,,3.0,,1.0,,,,,,3.0,4.0,,,1.0,,,,,,2.0,,71.0,1.0,,,,,,13.0,,7.1,,,3.0,,2.0,2.0,,4.0,1.0,32.0,9.0,39.0,4,,57.0,4.0,3.0,1.0,
2017-18,7437838,19,8,Chelsea,Away,31585,49013,Victor Moses,victor-moses,F,False,1.0,,2.0,30.0,13.0,42.0,3.0,1.0,7.0,,,,,,,,6.0,6.0,,,,,,,,,,,81.0,,,,,,,21.0,,6.8,,,1.0,,4.0,9.0,,4.0,,44.0,15.0,50.0,1,2.0,82.0,1.0,2.0,1.0,
2017-18,7437838,19,8,Chelsea,Away,35428,49579,Pedro,pedro,F,False,,,1.0,17.0,9.0,26.0,,,3.0,,,,,,,2.0,4.0,1.0,,,,,,,,1.0,,,63.0,2.0,,,,,,8.0,,7.0,,,3.0,,2.0,1.0,,1.0,2.0,21.0,9.0,29.0,5,1.0,41.0,,,,
2017-18,7437838,19,8,Chelsea,Away,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437838,19,8,Chelsea,Away,54330,61603,Danny Drinkwater,danny-drinkwater,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437838,19,8,Chelsea,Away,69408,82263,Marcos Alonso,marcos-alonso,D,False,,,2.0,21.0,22.0,43.0,4.0,1.0,8.0,,,2.0,1.0,,,,6.0,6.0,,,2.0,,,,,1.0,2.0,,90.0,1.0,,,,,,26.0,,7.1,,,,,1.0,5.0,,7.0,,39.0,28.0,62.0,3,4.0,86.0,,,1.0,
